,CUI1,CUI2,label
6260,Used by,Fibroadenoma of breast,0
6261,Operative Surgical Procedures,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
6262,gene therapy,adenoid cystic carcinoma of lung,0
6263,Numbers,Botryoid-Type Embryonal Rhabdomyosarcoma,0
6264,Oral region,Endometrial Small Cell Carcinoma,0
6265,Oral cavity,clear cell adenocarcinoma of gallbladder,0
6266,Condition,Endometrial Small Cell Carcinoma,0
6267,Common (qualifier value),Spongiotic dermatitis,0
6268,Primary malignant neoplasm,Extra-Adrenal Paraganglioma,0
6269,Salivary Glands,adenoid cystic carcinoma of lung,0
6270,Cystadenocarcinoma,Cancer of Urinary Tract,0
6271,Medical Device Material Separation,Undifferentiated Endocervical Sarcoma,0
6272,Complete,Cervical Fibroepithelial Polyp,0
6273,Frequently,Anterior Urethral Malignant Neoplasm,0
6274,Seminoma,Refractory Ependymoma,0
6275,Gonadal structure,Acantholytic squamous cell carcinoma,0
6276,Fever,Ovarian germ cell choriocarcinoma stage IV,0
6277,Etiology aspects,Dermatofibrosarcoma Protuberans with Giant Cell Fibroblastoma-Like Differentiation,0
6278,Disease,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
6279,Most,Ovarian Dermoid Cyst with Secondary Carcinoma,0
6280,Obesity,Deep Leiomyoma,0
6281,Diagnosis,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
6282,Publishing,embryonal rhabdomyosarcoma of prostate,0
6283,Skin Specimen,Metastatic Malignant Neoplasm in the Sellar Region,0
6284,analysis aspect,Contact dermatitis due to alkali,0
6285,Young Adult,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
6286,Cells,mucinous adenocarcinoma of gallbladder,0
6287,Cell Count,Neonatal leukemia,0
6288,Tissue Specimen Code,Female Breast Carcinoma,0
6289,Body part,Ovarian Carcinoid Tumor,0
6290,Melanins,Cerebral Primitive Neuroectodermal Tumor,0
6291,Statistical Prevalence,Deep Leiomyoma,0
6292,Person Observer,Platinum-Resistant Lung Small Cell Carcinoma,0
6293,Covered (qualifier value),Locally Advanced Soft Tissue Sarcoma,0
6294,Multiply - dosing instruction fragment,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
6295,Less Than,Collecting Duct Carcinoma of the Kidney,0
6296,Vascular Neoplasms,papillary carcinoma of penis,0
6297,Smear - instruction imperative,Undifferentiated Endocervical Sarcoma,0
6298,Administration procedure,Childhood Central Nervous System Ganglioneuroblastoma,0
6299,Mass of body structure,Malignant melanoma of eyelid,0
6300,floor (object),Malignant Testicular Sertoli Cell Tumor,0
6301,Genitourinary system,Recurrent Testicular Lymphoma,0
6302,Moved from,Kaposi's sarcoma of skin,0
6303,Nicotiana tabacum,Papillary squamous cell carcinoma,0
6304,Surgery specialty,Malignant melanoma of eyelid,0
6305,Severe (severity modifier),Locally Advanced Soft Tissue Sarcoma,0
6306,Biomaterial Treatment,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
6307,Occurrence Indicator,Liver Lymphangioma,0
6308,Environmental risk factor,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
6309,75,Human Papillomavirus-Related Carcinoma,0
6310,Singular,Recurrent Testicular Lymphoma,0
6311,pharmacotherapeutic,Placental aromatase deficiency,0
6312,Specimen Source Codes - tumor,Adult Anaplastic Oligodendroglioma,0
6313,Screening Study,Recurrent Uveal Melanoma,0
6314,Singular,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
6315,Either,Adult Anaplastic Oligodendroglioma,0
6316,Administration procedure,Thymic Clear Cell Carcinoma,0
6317,Slightly Able,BRCA2 Syndrome,0
6318,Benign,Recurrent Testicular Lymphoma,0
6319,Abnormal Reference Range,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
6320,Type - attribute,Blood Vessel Tumors,0
6321,Result,Metastatic Ductal Breast Carcinoma,0
6322,Simulate composite resin,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
6323,Primary malignant neoplasm,Intracortical osteosarcoma,0
6324,hearing impairment,Tongue Alveolar Soft Part Sarcoma,0
6325,Epstein-Barr Virus,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
6326,Carcinoma of lung,Stage IV Childhood Non-Hodgkin Lymphoma,0
6327,Weight Loss,clear cell adenocarcinoma of gallbladder,0
6328,Primary operation,Maxillary Sinus Adenoid Cystic Carcinoma,0
6329,United States,Vaginal Adenoma,0
6330,Neoplasms,Testicular cancer metastatic,0
6331,Negation,Stage I Adult Non-Hodgkin Lymphoma,0
6332,Malignant Neoplasms,Adult Fibrolamellar Carcinoma,0
6333,Indeterminate,Localized Ewing Sarcoma,0
6334,Infratentorial,Metastatic Lung Small Cell Carcinoma,0
6335,Affecting,Locally Advanced Lung Non-Small Cell Squamous Carcinoma,0
6336,Neoplasms,Acantholytic squamous cell carcinoma,0
6337,Variety (taxon),Pathologic Stage III Cutaneous Melanoma AJCC v8,0
6338,Growth,Kaposi's sarcoma of extrahepatic bile duct,0
6339,Chemotherapy Regimen,Recurrent Uveal Melanoma,0
6340,Spreading (qualifier value),Fibroadenoma of breast,0
6341,Malignant neoplasm of pancreas,Ovarian germ cell choriocarcinoma stage IV,0
6342,Low Back Pain,Leptomeningeal sarcoma,0
6343,Medical Devices,Periosteal Osteosarcoma,0
6344,Hodgkin Disease,gliosarcoma,0
6345,World Health Organization,Intestinal Metaplasia of Bladder Urothelium,0
6346,Qualitative form,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
6347,EHD1 wt Allele,FIGO Stage IVA Ovarian Cancer,0
6348,Mechanism Component of Device,Xeroderma pigmentosum,0
6349,Steroids,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
6350,skin color,GIANT PIGMENTED HAIRY NEVUS,0
6351,Ephrin Type-B Receptor 1,Bladder adenocarcinoma stage IV,0
6352,Feelings,Carcinoma of urinary bladder,0
6353,Case (situation),Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
6354,Usually,Ovarian Dermoid Cyst with Secondary Carcinoma,0
6355,Chemotherapy Regimen,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
6356,Precision - temporal,Xeroderma pigmentosum,0
6357,Thigh structure,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
6358,Liver and Intrahepatic Biliary Tract Carcinoma,adenoid cystic carcinoma of lung,0
6359,Extrinsic,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
6360,Contrast,Female Breast Carcinoma,0
6361,corticosteroids cream,Diffuse malignant mesothelioma,0
6362,HL7PublishingSubSection <practice>,Bladder squamous cell carcinoma stage I,0
6363,combination - answer to question,Adult Alveolar Soft Part Sarcoma,0
6364,Chemotherapy,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
6365,Term Birth,Benign Anal Granular Cell Tumor,0
6366,Formation,Microcystic meningioma,0
6367,Relational and Item-Specific Encoding Task,Breast Ductal Adenoma,0
6368,10%,Locally Advanced Squamous Cell Carcinoma,0
6369,Poor - qualifier,Advanced Lung Carcinoma,0
6370,Lower eyelid,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
6371,Removed,Childhood Central Nervous System Immature Teratoma,0
6372,Liver Cirrhosis,Intestinal Neuroendocrine Carcinoma,0
6373,Mesenchymal Stem Cells,Vaginal Adenoma,0
6374,Pharmacotherapy,Stage II Hepatocellular Carcinoma AJCC v8,0
6375,Helping Behavior,Kaposi's sarcoma of extrahepatic bile duct,0
6376,Entity,Splenic Manifestation of Hairy Cell Leukemia,0
6377,0%,Nasal cavity carcinoma,0
6378,Before values,Recurrent Rhabdomyosarcoma,0
6379,antibody (non-specific) abnormal,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
6380,Specimen Source Codes - tumor,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
6381,Clear fluid,Malignant neoplasm of subglottis,0
6382,Confirmed by,Refractory Ependymoma,0
6383,Financial Account,Vaginal Adenoma,0
6384,Mass,adenoid cystic carcinoma of lung,0
6385,Did not receive therapy or drug for,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
6386,Original,Mucinous adenocarcinoma gastric,0
6387,Obesity,Leiomyoma of Gallbladder,0
6388,Synonym (core metadata concept),FIGO Stage IVA Ovarian Cancer,0
6389,Cerebral cortex,Recurrent Testicular Lymphoma,0
6390,Malignant neoplasm of penis,adenoid cystic carcinoma of lung,0
6391,Involvement with,Granular Cell Leiomyosarcoma,0
6392,Lysergic acid diethylamide measurement,Type II Endometrial Adenocarcinoma,0
6393,Treatment Epoch,Intraepithelial Melanocytic Hyperplasia,0
6394,Papillary,Nasal cavity carcinoma,0
6395,Worse,Recurrent Uveal Melanoma,0
6396,Limited (extensiveness),Ann Arbor Stage I Childhood Non-Hodgkin Lymphoma,0
6397,Cancer Genus,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
6398,Skin Specimen,Childhood Fibrillary Astrocytoma,0
6399,NCI CTEP SDC Acute Lymphoblastic Leukemia Sub-Category Terminology,BRCA2 Syndrome,0
6400,Disease,Cancer of Urinary Tract,0
6401,High risk of,Breast Apocrine Adenoma,0
6402,metastatic qualifier,Undifferentiated Endocervical Sarcoma,0
6403,1000000,Giant cell angiofibroma,0
6404,Lymphoma,Locally Advanced Epithelioid Hemangioendothelioma,0
6405,Bone Pain,Clinical Stage I Cutaneous Melanoma AJCC v8,0
6406,Undifferentiated Sex,Clinical Stage I Cutaneous Melanoma AJCC v8,0
6407,Adult Pilocytic Astrocytoma,Methotrexate-Associated Hodgkin Lymphoma,0
6408,Artificial (qualifier value),Human Papillomavirus-Related Carcinoma,0
6409,Science of Etiology,Acute lymphadenitis,0
6410,Myasthenia Gravis,Astrocytoma of brain,0
6411,Classes - encounter,Locally Advanced Epithelioid Hemangioendothelioma,0
6412,Confirmed by,Botryoid-Type Embryonal Rhabdomyosarcoma,0
6413,Malignant - descriptor,Recurrent Rhabdomyosarcoma,0
6414,Talpidae,Contact dermatitis due to alkali,0
6415,photoreactivating enzyme activity,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
6416,World Health Organization,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
6417,atypia morphology,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
6418,Male population group,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
6419,Obesity,Stage IV Colorectal Cancer AJCC v8,0
6420,operate <remove>,Intestinal Metaplasia of Bladder Urothelium,0
6421,Primary operation,Neoplasms,0
6422,Approximate,Clonal Hematopoiesis of Indeterminate Potential,0
6423,Liver,Advanced Uterine Corpus Carcinosarcoma,0
6424,What subject filter - Result,FIGO Stage IVA Ovarian Cancer,0
6425,What subject filter - Result,Non-Hodgkin Lymphoma During Pregnancy,0
6426,Including (qualifier),Adenocarcinoma,0
6427,Tryptophanase,Stage IB Pancreatic Cancer AJCC v8,0
6428,Driven,Stage 0 Penile Cancer AJCC v8,0
6429,Psyche structure,Mucinous adenocarcinoma gastric,0
6430,CEL gene,Refractory Barrett Esophagus,0
6431,Esophageal,Vaginal Adenoid Cystic Carcinoma,0
6432,Concept Relationship,Ovarian Dermoid Cyst with Secondary Carcinoma,0
6433,Ganglioneuroblastoma,Giant cell angiofibroma,0
6434,Time,Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A,0
6435,Etiology aspects,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
6436,Encode (action),Acute Undifferentiated Leukemia,0
6437,Feel Tired question,Acute lymphadenitis,0
6438,Screening procedure,Childhood Thyroid Gland Follicular Carcinoma,0
6439,Surgical aspects,Childhood Thyroid Gland Follicular Carcinoma,0
6440,Visual Impairment,Blepharal carcinoma,0
6441,English [International Organization for Standardization 639-1 code en] language reference set,Stage IV Penile Cancer AJCC v7,0
6442,Qualitative form,Breast Apocrine Adenoma,0
6443,Good,High Grade Glandular Intraepithelial Neoplasia,0
6444,Abdomen,BRCA2 Syndrome,0
6445,Experimental Result,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
6446,Sharing (Social Behavior),Carcinoma of urinary bladder,0
6447,Adult Non-Hodgkin Lymphoma,Localized Ewing Sarcoma,0
6448,Onset of (contextual qualifier),Adult Hepatocellular Carcinoma,0
6449,Condition,Refractory Ependymoma,0
6450,Liquid Tumor,Spongiotic dermatitis,0
6451,Beginning,Benign Anal Granular Cell Tumor,0
6452,Abnormally high,Stage I Colon Neuroendocrine Tumor AJCC v8,0
6453,Occurrence,Refractory Bladder Carcinoma,0
6454,Growth,Benign tumor of eyelid,0
6455,Early,ICHTHYOSIS,0
6456,Lymphocyte component of blood,Liver Lymphangioma,0
6457,Form:Finding:Point in time:{Setting}:Document:{Role},Thyroid Hurthle Cell Carcinoma,0
6458,Term Birth,Benign tumor of eyelid,0
6459,Near,Kaposi's sarcoma of skin,0
6460,Feelings,Multiple Skull Base Meningiomas,0
6461,Protein complex,Female Breast Carcinoma,0
6462,Primary,Localized Malignant Neoplasm,0
6463,Neuroglia,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
6464,Pelvic pain female,Recurrent Testicular Lymphoma,0
6465,antibiotics,Fourth Ventricle and Brain Stem Ependymal Tumor,0
6466,History of present illness,Low Grade Squamous Intraepithelial Neoplasia,0
6467,Present,FIGO Stage IVA Ovarian Cancer,0
6468,Spreading (qualifier value),Choroid Necrotic Melanoma,0
6469,Increased,Vaginal Adenoid Cystic Carcinoma,0
6470,Term (temporal),Localized Malignant Neoplasm,0
6471,Resulting in,Human Papillomavirus-Related Carcinoma,0
6472,Including (qualifier),Acantholytic squamous cell carcinoma,0
6473,Type - attribute,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
6474,ovarian,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
6475,Sometimes,Diffuse malignant mesothelioma,0
6476,Papanicolaou Test,Gallbladder Adenocarcinoma,0
6477,Combined,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
6478,Unknown,FIGO Stage II Ovarian Cancer,0
6479,Xp,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
6480,Site of,Childhood Central Nervous System Immature Teratoma,0
6481,other medicated shampoos in ATC,Acantholytic squamous cell carcinoma,0
6482,Oral cavity,Anaplastic large cell lymphoma,0
6483,Continuous,Heavy Chain Deposition Disease,0
6484,2+ Score,Cervical Fibroepithelial Polyp,0
6485,Adult Teratoma,Childhood Fibrillary Astrocytoma,0
6486,Cover - action,Acantholytic squamous cell carcinoma,0
6487,800,Stage II Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7,0
6488,Occurrence,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
6489,Sunscreening Agents,FIGO Stage II Ovarian Cancer,0
6490,Very Much,Neoplasms,0
6491,Primary operation,Squamous cell carcinoma of lip,0
6492,Urine looks dark,Refractory Glioma,0
6493,Case (situation),ROSE Cluster 3,0
6494,Disease Screening,Splenic Manifestation of Hairy Cell Leukemia,0
6495,Palmitic Acid,Intraepithelial Melanocytic Hyperplasia,0
6496,Malignant Neoplasms,Sarcomatoid Renal Cell Carcinoma,0
6497,Manufactured form,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
6498,Sharing (Social Behavior),Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
6499,treatment - ActInformationManagementReason,BRCA2 Syndrome,0
6500,Present,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
6501,Meaning,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
6502,Permutation,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
6503,MILDLY,Human Papillomavirus-Related Carcinoma,0
6504,Term (lexical),Childhood Fibrillary Astrocytoma,0
6505,Cicatrix,Acantholytic squamous cell carcinoma,0
6506,Negation,Splenic Manifestation of Hairy Cell Leukemia,0
6507,Cancer Genus,Spongiotic dermatitis,0
6508,depend,Pancreatic Intraepithelial Neoplasia-3,0
6509,Protocol - answer to question,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
6510,True primary (qualifier value),Multiple Skull Base Meningiomas,0
6511,Make - Instruction Imperative,GIANT PIGMENTED HAIRY NEVUS,0
6512,Sore sensation,Carcinoma ex pleomorphic adenoma of parotid gland,0
6513,NCI CTEP SDC Vaginal Cancer Sub-Category Terminology,Adult Hepatocellular Carcinoma,0
6514,Carcinoma,Uterine Cancer,0
6515,spinal,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
6516,To,Adult Lymphocyte-Depleted Classical Hodgkin Lymphoma,0
6517,Chemicals,Parathyroid Gland Adenocarcinoma,0
6518,Definitive,Ectomesenchymal Chondromyxoid Tumor,0
6519,Obese build,Gallbladder Adenocarcinoma,0
6520,biopsy characteristics,Hyperplasia of pituitary gland,0
6521,Links List,Anaplastic large cell lymphoma,0
6522,per second,Blepharal carcinoma,0
6523,Curative - procedure intent,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
6524,Retrobulbar space (body structure),squamous cell carcinoma of the thyroid gland,0
6525,Continuance of life,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
6526,Source (property) (qualifier value),Testicular cancer metastatic,0
6527,Combined,Localized Askin Tumor,0
6528,Aspects of signs,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
6529,Ependymoblastoma,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
6530,Data operation - complete,Metastatic Ductal Breast Carcinoma,0
6531,Mixed Salivary Gland Tumor,Temporal Lobe Pleomorphic Xanthoastrocytoma,0
6532,Chemotherapy Regimen,Ovarian Carcinoid Tumor,0
6533,Weight Loss,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
6534,Circulating,Brain Ependymoma,0
6535,Poverty,Squamous cell carcinoma of lip,0
6536,Beginning,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
6537,Neoplastic disease,BRCA2 Syndrome,0
6538,Togo,Recurrent Testicular Lymphoma,0
6539,Togo,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
6540,Primary malignant neoplasm,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
6541,Neoplasms,Squamous cell carcinoma of lip,0
6542,Individual,Benign Anal Granular Cell Tumor,0
6543,Common (qualifier value),Lung squamous cell carcinoma stage I,0
6544,Smear - instruction imperative,Clinical Stage II HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8,0
6545,Tubal Ligation,Stage I Adult Non-Hodgkin Lymphoma,0
6546,various antiinfectives and antiseptics for local oral treatment,Acute Undifferentiated Leukemia,0
6547,Mass of body structure,Stage IB Lung Cancer AJCC v7,0
6548,Painless,Stage 0 Lip Carcinoma,0
6549,Formation,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
6550,Cure (remedy),Locally Advanced Soft Tissue Sarcoma,0
6551,Leg,BRCA2 Syndrome,0
6552,Base - General Qualifier,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
6553,Well,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
6554,Pleomorphic,Peripheral primitive neuroectodermal tumor of soft tissue,0
6555,Anemia,Benign squamous cell tumor,0
6556,include - SetOperator,Stage I Adult Non-Hodgkin Lymphoma,0
6557,N not otherwise specified Antibody,Ovarian Carcinoid Tumor,0
6558,Most,Grade 1 Clear Cell Renal Cell Carcinoma,0
6559,RBM12 gene,Thymic Clear Cell Carcinoma,0
6560,Containing (qualifier),Bladder squamous cell carcinoma stage I,0
6561,Bacteria,Hereditary Diffuse Gastric Adenocarcinoma,0
6562,Formation,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
6563,Chemotherapy,Chondrosarcoma,0
6564,Condition:Find:Pt:^Patient:Nom,Vaginal Adenoid Cystic Carcinoma,0
6565,Adult human body,Childhood Anaplastic Large Cell Lymphoma,0
6566,Skull,Recurrent Diffuse Intrinsic Pontine Glioma,0
6567,Acquired (qualifier value),FIGO Stage IVA Ovarian Cancer,0
6568,South Korea,Benign Apocrine Neoplasm,0
6569,Common Specifications in HL7 V3 Publishing,Hemangioma,0
6570,Ulcer,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
6571,Make - Instruction Imperative,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
6572,genetic risk factors,Malignant Neoplasm with Regional Lymph Node Involvement,0
6573,Cell (compartment),Stage IIIB Ovarian Cancer AJCC v6 and v7,0
6574,World Health Organization,Bladder squamous cell carcinoma stage I,0
6575,Usual Severity Weight Loss,GIANT PIGMENTED HAIRY NEVUS,0
6576,Publishing,Malignant neoplasm of subglottis,0
6577,GORAB gene,Primary Cutaneous Plasmablastic Lymphoma,0
6578,Publications,Localized Malignant Neoplasm,0
6579,lymph nodes,Diffuse malignant mesothelioma,0
6580,Route of Administration - Mucous Membrane,Squamous cell carcinoma of lip,0
6581,various other intestinal adsorbents in ATC,Fibroadenoma of breast,0
6582,SMIM10L2A gene,Bladder squamous cell carcinoma stage I,0
6583,Occur (action),Hereditary corneal dystrophy,0
6584,Name,Metastatic Lung Neuroendocrine Neoplasm,0
6585,Dermis,Neonatal leukemia,0
6586,Leukemia,Vaginal Adenoid Cystic Carcinoma,0
6587,Neoplasms,Stage I Colon Neuroendocrine Tumor AJCC v8,0
6588,High Grade Astrocytic Tumor,Microcystic meningioma,0
6589,Adult human body,Human Papillomavirus-Related Carcinoma,0
6590,Nervous system structure,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
6591,Severe (severity modifier),Gallbladder adenoma,0
6592,Nasal sinus,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
6593,60%,embryonal rhabdomyosarcoma of prostate,0
6594,Pelvic Pain,Locally Advanced Carcinoma,0
6595,3+ Score,Clinical Stage II HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8,0
6596,Nasal (intended site),Bladder squamous cell carcinoma stage I,0
6597,Future,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
6598,Usual,Malignant Neoplasm of Lung - Multiple Primary Sites,0
6599,Include (action),Kaposi's sarcoma of extrahepatic bile duct,0
6600,Drop measurement,Basal Cell Ameloblastoma,0
6601,Megakaryocyte Count,Cervical Fibroepithelial Polyp,0
6602,Neoplasms,Extra-Adrenal Paraganglioma,0
6603,Anaphylactic shock,Benign tumor of eyelid,0
6604,Lung,Contact dermatitis due to alkali,0
6605,Sacrifice,Peripheral primitive neuroectodermal tumor of soft tissue,0
6606,Universal - VocabularyDomainQualifier,papillary carcinoma of penis,0
6607,Scrotum,Stage III Adult Immunoblastic Lymphoma,0
6608,Scheme,Mucinous adenocarcinoma gastric,0
6609,Common (qualifier value),Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A,0
6610,Qualitative form,Type II Endometrial Adenocarcinoma,0
6611,Infrequent,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
6612,Choroid,Recurrent Testicular Lymphoma,0
6613,Decision,Temporal Lobe Pleomorphic Xanthoastrocytoma,0
6614,Form:Finding:Point in time:{Setting}:Document:{Role},Acute Undifferentiated Leukemia,0
6615,What subject filter - Result,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
6616,bacteria aspects,FIGO Stage IVA Ovarian Cancer,0
6617,Removed,Locally Advanced Carcinoma,0
6618,Hemoptysis,Adult Brain Stem Mixed Glioma,0
6619,Nearly,Methotrexate-Associated Hodgkin Lymphoma,0
6620,Second Suffix,Testicular cancer metastatic,0
6621,4+ Answer to question,Stage III Cutaneous Melanoma AJCC v6,0
6622,Tired,Pancreatic Endocrine Carcinoma,0
6623,Term (lexical),Melanomatosis,0
6624,Malignant Neoplasms,Ann Arbor Stage I Childhood Non-Hodgkin Lymphoma,0
6625,Black color,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
6626,Two,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
6627,Term (temporal),Ichthyosis,0
6628,Part of,Unresectable Rhabdomyosarcoma,0
6629,Esophageal,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
6630,point - UnitsOfMeasure,Small intestine carcinoma,0
6631,Palate,Mixed parotid tumor,0
6632,Development,Vaginal Non-Keratinizing Squamous Cell Carcinoma,0
6633,Occur (action),Ichthyoses,0
6634,Lower - spatial qualifier,High Grade Salivary Gland Mucoepidermoid Carcinoma,0
6635,Abdomen+,Low Grade Squamous Intraepithelial Neoplasia,0
6636,Precision - characteristic,adenoid cystic carcinoma of lung,0
6637,Common Specifications in HL7 V3 Publishing,Chest Wall Fibromatosis,0
6638,Reparative closure,FIGO Stage IVA Ovarian Cancer,0
6639,Malignant neoplasm of endometrium,Trichilemmocarcinoma,0
6640,Type A,Ovarian germ cell choriocarcinoma stage IV,0
6641,Cancer Genus,Locally Advanced Epithelioid Hemangioendothelioma,0
6642,Class (taxonomic),gliosarcoma,0
6643,Visual Impairment,Gallbladder adenoma,0
6644,Average of Value Derivation Technique,Botryoid-Type Embryonal Rhabdomyosarcoma,0
6645,Infrequent,Dermatofibrosarcoma Protuberans with Giant Cell Fibroblastoma-Like Differentiation,0
6646,Encounter due to tobacco use,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
6647,color additive,Childhood Lymphoma,0
6648,Non-Small Cell Lung Carcinoma,Childhood Fibrillary Astrocytoma,0
6649,Spinal Cord,Colorectal Neuroendocrine Tumor G2,0
6650,Entity,Squamous cell carcinoma of lip,0
6651,Singular,Heavy Chain Deposition Disease,0
6652,Filter (function),Occult Lung Adenosquamous Carcinoma,0
6653,Clavien-Dindo Grade II,Metaplastic carcinoma of breast,0
6654,Fever,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
6655,About The Same,Stage 0 Lip Carcinoma,0
6656,Bruising,Bladder squamous cell carcinoma stage I,0
6657,Exposure to,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
6658,Tobacco smoking behavior,Ovarian Dermoid Cyst with Secondary Carcinoma,0
6659,Related personal status,Recurrent Testicular Lymphoma,0
6660,Lymphoid organ structure,Familial Hemophagocytic Lymphocytosis,0
6661,Excision,Mixed astrocytoma-ependymoma,0
6662,90%,Recurrent Testicular Lymphoma,0
6663,Bothered by Vomiting,Cystadenocarcinoma,0
6664,Value Above Reference Range,Female Breast Carcinoma,0
6665,2+ Score,Airway Hemangioma,0
6666,Tryptophanase,Clinical Stage I Cutaneous Melanoma AJCC v8,0
6667,various antiseptic throat preparations,Intraepithelial Melanocytic Hyperplasia,0
6668,Evidence,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
6669,Replaced by,Kaposi's sarcoma of extrahepatic bile duct,0
6670,United States,Bladder squamous cell carcinoma stage I,0
6671,Case (situation),Benign Anal Granular Cell Tumor,0
6672,Antifungal Antibiotics,Primary Cutaneous Plasmablastic Lymphoma,0
6673,Sample Range,Mucinous adenocarcinoma gastric,0
6674,Case unit dose,Stage II Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7,0
6675,Intergroup Rhabdomyosarcoma Clinical Group Extent of Disease,Splenic Manifestation of Hairy Cell Leukemia,0
6676,Certain (qualifier value),Spermatocytic seminoma,0
6677,Descending,Malignant melanoma of eyelid,0
6678,Shortened,Vaginal Adenoid Cystic Carcinoma,0
6679,Immunoglobulins,Pancreatic carcinoma,0
6680,Symptoms aspect,Leiomyoma of Gallbladder,0
6681,Adenocarcinoma,Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7,0
6682,Primary malignant neoplasm,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
