,CUI1,CUI2
1878,Head and neck structure,Non-Neoplastic Parathyroid Gland Disorder
1879,Central Nervous System,Neuronal and mixed neuronal-glial tumor
1880,Reproductive system,Vulval intraepithelial neoplasia
1881,Gastrointestinal system,Diffuse Gastric Adenocarcinoma
1882,Central Nervous System,Childhood Brain Stem Astrocytoma
1883,Reproductive system,Stage IIB Gestational Trophoblastic Tumor AJCC v7
1884,Nervous system structure,Adult Atypical Meningioma
1885,Central Nervous System,"Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified"
1886,Nervous system structure,"Brain Damage, Chronic"
1887,Respiratory System,Stage IIIB Lung Squamous Cell Carcinoma AJCC v7
1888,Male Reproductive System,Childhood Testicular Teratoma
1889,Lacrimal Apparatus,Malignant tumor of lacrimal gland
1890,Brain,Brain Stem Glioma
1891,Reproductive system,Cervical Wilms Tumor
1892,penis,Malignant neoplasm of penis
1893,Uterus,"Uterine Carcinosarcoma, Heterologous Type"
1894,Central Nervous System,"Anaplastic Astrocytoma, IDH-Mutant"
1895,Brain,Parasagittal Meningioma
1896,Hematopoietic and Lymphatic System,Recurrent Indolent Adult Non-Hodgkin Lymphoma
1897,Anus,Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7
1898,Eye,Benign Uveal Neoplasm
1899,Palate,Soft Palate Pleomorphic Adenoma
1900,Body of uterus,Uterine Corpus Germ Cell Tumor
1901,Reproductive system,Fallopian tube leiomyoma
1902,Hematopoietic and Lymphatic System,Primary mediastinal large B-cell lymphoma stage IV
1903,Reproductive system,Infective cervicitis
1904,Female Reproductive System,Stage IIIC Uterine Corpus Cancer AJCC v7
1905,Hematopoietic and Lymphatic System,Burkitt Leukemia
1906,Vulva,Bartholin Gland Adenoma
1907,Biliary tract structure,Gallbladder adenocarcinoma
1908,Hematopoietic and Lymphatic System,"T-Cell Prolymphocytic Leukemia, Small Cell Variant"
1909,Respiratory System,Epithelioid hemangioendothelioma of lung
1910,Reproductive system,Broad Ligament Serous Cystadenofibroma
1911,Female Reproductive System,Broad Ligament Serous Cystadenofibroma
1912,Male Reproductive System,prostatitis
1913,Breast,small cell carcinoma of breast
1914,Central Nervous System,Traumatic Brain Injury
1915,Oral cavity,adenoid cystic carcinoma of floor of mouth
1916,Pharyngeal structure,Stage III Oropharyngeal Carcinoma AJCC v6
1917,Gastrointestinal system,Childhood Rectal Carcinoma
1918,Pineal gland,Pineal germinoma
1919,Gonadal structure,Lipid cell tumor of ovary
1920,Stomach,Stage 0 Gastric Cancer AJCC v6 and v7
1921,Neck,Supraglottic Verrucous Carcinoma
1922,Nervous system structure,Childhood Central Nervous System Yolk Sac Tumor
1923,Lip and Oral Cavity,Lip Neoplasms
1924,Gastrointestinal system,Angiosarcoma of liver
1925,Stomach,Gastric Small Cell Carcinoma
1926,Reproductive system,Hypospadias
1927,Uterus,Uterine Polyp
1928,Central Nervous System,Adult Brain Medulloblastoma
1929,Fallopian Tubes,Stage IIIB Fallopian Tube Cancer AJCC v7
1930,Lacrimal Apparatus,Adenocarcinoma of lacrimal gland
1931,Nervous system structure,Central Nervous System Histiocytic and Dendritic Cell Neoplasm
1932,Salivary Glands,"Salivary Gland Clear Cell Carcinoma, Not Otherwise Specified"
1933,Ear structure,"DEAFNESS, AUTOSOMAL RECESSIVE 1A (disorder)"
1934,Connective and Soft Tissue,Extra-abdominal fibromatosis
1935,Gastrointestinal system,Stage IV Ampulla of Vater Cancer AJCC v7
1936,Connective and Soft Tissue,Pericytic Neoplasm
1937,Hematopoietic and Lymphatic System,"Hodgkin's Disease, Nodular Sclerosis, Lymphocyte Depletion"
1938,Head and neck structure,Granular Cell Tumor of the Neurohypophysis
1939,Ciliary Body,Malignant neoplasm of ciliary body
1940,"Skin, Human",Cellular Blue Nevus
1941,Pharyngeal structure,"Stage 0 Hypopharyngeal Squamous Cell Carcinoma AJCC v6, v7, and v8"
1942,Liver,BCLC Stage B Hepatocellular Carcinoma
1943,Reproductive system,malignant steroid cell tumor of ovary
1944,Male Reproductive System,Secondary malignant neoplasm of prostate
1945,Pharyngeal structure,Stage II Nasopharyngeal Carcinoma AJCC v7
1946,Breast,Erosive Adenomatosis of the Nipple
1947,Bone structure of cranium,Malignant neoplasm of pituitary gland
1948,Cardiovascular system,Hobnail Hemangioma
1949,Connective and Soft Tissue,Malignant fibrous histiocytoma metastatic
1950,Connective and Soft Tissue,Traumatic arthropathy
1951,"Skin, Human",Stage IIA Cutaneous Melanoma AJCC v6 and v7
1952,Nasal sinus,Ethmoid Sinus Adenoid Cystic Carcinoma
1953,Cardiovascular system,Hemangioma of Peripheral Nerve
1954,penis,Warty Carcinoma of the Penis
1955,Oral cavity,Primary ameloblastic carcinoma
1956,Respiratory System,Prosthetic Valve Thrombosis
1957,Lip and Oral Cavity,Stage I Lip Carcinoma
1958,Urinary system,Bladder transitional cell carcinoma stage IV
1959,Nervous system structure,Unspecified nonpsychotic mental disorder following organic brain damage
1960,Pancreas,Pancreatic Neuroendocrine Tumor G1
1961,Integumentary system,Flexural Skin Nevus
1962,Meninges,Anaplastic (Malignant) Intracranial Meningioma
1963,Nasal cavity,Rhinophyma
1964,Liver,Hepatitis C
1965,Nervous system structure,Low Grade Astrocytic Tumor
1966,Urinary system,Urethral Villous Adenoma
1967,Vascular System,Hemangioma acquired
1968,Nervous system structure,Central Nervous System Embryonal Carcinoma
1969,Mediastinum,Mediastinal Immature Teratoma
1970,"Skin, Human",Eccrine acrospiroma
1971,Reproductive system,"Testicular Sex Cord-Gonadal Stromal Tumor, Incompletely Differentiated"
1972,Connective and Soft Tissue,Cutaneous Liposarcoma
1973,Urinary Bladder,Stage I Carcinoma of Bladder
1974,Eye,Retinitis Pigmentosa
1975,Head and neck structure,Submandibular Gland Carcinoma ex Pleomorphic Adenoma
1976,Vascular System,Pulmonary Artery Angiosarcoma
1977,Gonadal structure,Testicular Mixed Yolk Sac Tumor and Teratoma with Seminoma
1978,Kidney,Cystinosis
1979,Salivary Glands,Low Grade Salivary Gland Carcinoma
1980,Hematopoietic and Lymphatic System,Post essential thrombocythaemia myelofibrosis
1981,Male Reproductive System,Malignant Testicular Sex Cord-Stromal Tumor
1982,Connective and Soft Tissue,Lipofibromatosis
1983,Female Reproductive System,Ovarian Clear Cell Cystadenofibroma
1984,Pineal gland,Pineal Region Meningioma
1985,Respiratory System,Pericarditis secondary to uremia
1986,Gastrointestinal system,Classic Lymphocytic Colitis
1987,Vascular System,"Angiomatosis, Bacillary"
1988,Urinary Bladder,Bladder transitional cell carcinoma stage II
1989,Head and neck structure,Chronic sclerosing sialadenitis
1990,Gonadal structure,Stromal tumor of ovary
1991,Kidney,Chemotherapeutic Drug - Induced Nephropathy
1992,Hematopoietic and Lymphatic System,Lymphoplasmacytoid lymphoma/immunocytoma recurrent
1993,Respiratory System,Diseases of mitral valve
1994,Vascular System,Vascular disorder of penis
1995,Neck,Oropharyngeal lymphoepithelioma stage III
1996,Central Nervous System,Juvenile Myoclonic Epilepsy
1997,Peritoneum,Primary Peritoneal Serous Borderline Tumor/ Primary Peritoneal Atypical Proliferative Serous Tumor
1998,Gastrointestinal system,Squamous cell carcinoma of esophagus
1999,Brain,Lhermitte-Duclos disease
2000,Integumentary system,"Mastocytosis, Diffuse Cutaneous"
2001,Cardiovascular system,Short Qt Syndrome
2002,Integumentary system,Paget's disease of vulva
2003,Urinary system,Chronic Kidney Diseases
2004,Bone Marrow,Core binding factor acute myeloid leukemia
2005,Integumentary system,"Carcinoma, Basal Cell"
2006,Pineal gland,Pineocytoma
2007,Intestines,Small intestine adenocarcinoma metastatic NOS
2008,Larynx,Laryngeal squamous cell carcinoma recurrent
2009,Endocardium,Neoplasm of endocardium
2010,Hematopoietic and Lymphatic System,Ann Arbor Stage III Grade 3 Follicular Lymphoma
2011,Colorectal Region,Colorectal cancer recurrent
2012,Hematopoietic and Lymphatic System,Hypochromic anemia
2013,Reproductive system,fibrosarcoma of ovary
2014,Neck,Thyroid Gland Clear Cell Follicular Adenoma
2015,Respiratory System,Stage IIA Lung Adenosquamous Carcinoma AJCC v7
2016,Kidney,leiomyosarcoma of kidney
2017,Reproductive system,Stage IV Prostate Carcinoma
2018,Hematopoietic and Lymphatic System,Classical Burkitt Lymphoma
2019,Larynx,Stage IVB Laryngeal Cancer AJCC v7
2020,Testis,"Testicular Sex Cord-Gonadal Stromal Tumor, Mixed Forms"
2021,Nervous system structure,Poliomyelitis
2022,Female Reproductive System,Vaginal Keratinizing Squamous Cell Carcinoma
2023,Female Reproductive System,Vulvar Squamous Intraepithelial Lesion
2024,Tongue,Tongue Neoplasms
2025,Hematopoietic and Lymphatic System,Myelodysplastic Syndrome with Isolated del(5q)
2026,Reproductive system,Ovarian Tumor of the Thecoma/Fibroma Group
2027,Bone Marrow,Adult Acute Myeloid Leukemia with Maturation
2028,Reproductive system,Borderline Fallopian Tube Mucinous Tumor
2029,Peritoneum,Benign neoplasm of mesothelial tissue of peritoneum
2030,Integumentary system,Acrodermatitis
2031,Colorectal Region,Rectal Leiomyoma
2032,Gastrointestinal system,Benign Liver and Intrahepatic Bile Duct Epithelial Neoplasm
2033,Intestines,Small Intestinal B-Cell Non-Hodgkin Lymphoma
2034,Hematopoietic and Lymphatic System,Ann Arbor Stage II Nodular Lymphocyte Predominant Hodgkin Lymphoma
2035,Intestines,Small intestine carcinoma
2036,Urinary Bladder,Infective cystitis
2037,Reproductive system,adenocarcinoma of epididymis
2038,Gastrointestinal system,Gastrointestinal polyps
2039,Hepatobiliary System,Stage II Adult Liver Cancer AJCC v7
2040,Cerebral hemisphere structure (body structure),Neuroblastoma of brain
2041,Head and neck structure,Lipoma of the tongue
2042,Gastrointestinal system,Bile duct clear cell adenocarcinoma
2043,"Skin, Human",Mycosis fungoides recurrent
2044,Meninges,Meningeal sarcomatosis
2045,Hematopoietic and Lymphatic System,Plasma cell myeloma refractory
2046,Uterus,Uterine Corpus Adenomatoid Tumor
2047,"Bile Ducts, Extrahepatic",Bile duct signet-ring cell carcinoma
2048,Oropharyngeal,Tonsillar Lipoma
2049,Oral cavity,Oral Cavity Pleomorphic Adenoma
2050,Respiratory System,Chest Wall Lymphoma
2051,Male Reproductive System,Carcinoma in situ of prostate
2052,Retroperitoneal Space,Malignant Adrenal Gland Composite Pheochromocytoma
2053,Urinary system,Nephrotic Syndrome - PDSS2 Associated
2054,Connective and Soft Tissue,Adult Xanthogranuloma
2055,Thyroid Gland,Stage IVC Thyroid Gland Papillary Carcinoma AJCC v7
2056,Heart,Tricuspid Valve Insufficiency
2057,Respiratory System,Tricuspid Valve Insufficiency
2058,middle ear,Otitis Media with Effusion
2059,Skeletal bone,Benign Bone Schwannoma
2060,Gastrointestinal system,Stage IIB Colon Cancer AJCC v7
2061,Nervous system structure,Malignant Cardiac Paraganglioma
2062,Breast,"Fibrocystic change, proliferative type with atypia"
2063,Reproductive system,Vulvar Cellular Angiofibroma
2064,Hepatobiliary System,Hepatitis C Virus-Related Hepatocellular Carcinoma
2065,Connective and Soft Tissue,Myolipoma
2066,Reproductive system,fibroma of testis
2067,Head and neck structure,Tonsillopharyngitis
2068,Bone Marrow,"Leukemia, Myelomonocytic, Chronic"
2069,Salivary Glands,Parotid Gland Lipoma
2070,hypopharynx,Stage IVA Hypopharyngeal Carcinoma AJCC v7
2071,Eye,Nevus of conjunctiva
2072,Bone structure of cranium,Upper Clivus Meningioma
2073,Connective and Soft Tissue,Intervertebral Disc Degeneration
2074,Uterus,"Cervical Mucinous Adenocarcinoma, Minimal Deviation Type"
2075,Kidney,Renal Cell Carcinoma with Constitutional Chromosome 3 Translocations
2076,Hematopoietic and Lymphatic System,Childhood T Acute Lymphoblastic Leukemia
2077,Gastrointestinal system,Adenocarcinoma of cecum
2078,Connective and Soft Tissue,"Sarcoma, Epithelioid"
2079,Gastrointestinal system,Non-Functioning Pancreatic Delta Cell Neuroendocrine Tumor
2080,"Lens, Crystalline",Congenital aphakia
2081,Connective and Soft Tissue,Tibia vara
2082,Gastrointestinal system,tubular adenoma of gallbladder
2083,Gastrointestinal system,"Pyloric Stenosis, Hypertrophic"
2084,Connective and Soft Tissue,Lumbosacral Lipoma
2085,Hematopoietic and Lymphatic System,"Malignant lymphoma centroblastic, diffuse"
2086,Urinary system,Infiltrating Urothelial Carcinoma
2087,Hematopoietic and Lymphatic System,Acute monocytic/monoblastic leukemia
2088,Urinary system,Obesity Related Glomerulopathy
2089,Intestines,Intestinal Neuroendocrine Neoplasm
2090,Ciliary Body,Malignant melanoma of ciliary body
2091,Connective and Soft Tissue,Chordoma
2092,Nervous system structure,Infantile Neuroaxonal Dystrophy
2093,Gallbladder,Gallbladder Lymphoma
2094,Head and neck structure,Pharyngeal Carcinoma by AJCC v6 Stage
2095,Intestines,leiomyosarcoma of rectum
2096,Colorectal Region,leiomyosarcoma of rectum
2097,Bone Marrow,"Leukemia, Myeloid, Accelerated Phase"
2098,Intestines,Eosinophilic colitis
2099,Nervous system structure,Childhood Anaplastic Oligoastrocytoma
2100,Hematopoietic and Lymphatic System,"Splenic B-Cell Lymphoma/Leukemia, Unclassifiable"
2101,Lung,Bronchiolitis Obliterans
2102,"Skin, Human",Eccrine spiradenoma
2103,Parotid Gland,Parotid Gland Sebaceous Lymphadenoma
2104,Hematopoietic and Lymphatic System,Splenic diffuse red pulp small B-cell lymphoma
2105,Colorectal Region,Rectal Cribriform Comedo-Type Adenocarcinoma
2106,"Skin, Human",Stage III Lentigo Maligna Melanoma AJCC v7
2107,Hematopoietic and Lymphatic System,Indolent Systemic Mastocytosis
2108,Uterus,Cervical Fibroepithelial Polyp
2109,Urinary system,Uric acid urolithiasis
2110,Central Nervous System,Childhood Cerebellar Anaplastic Astrocytoma
2111,Respiratory System,"Thymoma, type B2"
2112,Hematopoietic and Lymphatic System,Colon Mantle Cell Lymphoma
2113,Lip and Oral Cavity,Clear cell odontogenic carcinoma
2114,Colorectal Region,Anaplastic Carcinoma of the Rectum
2115,Connective and Soft Tissue,Subungual glomus tumor
2116,"Skin, Human",Amelanotic Skin Melanoma
2117,Body of uterus,Benign neoplasm of body of uterus
2118,Female Reproductive System,Benign neoplasm of body of uterus
2119,Skeletal bone,Osteoma
2120,Biliary tract structure,Bile duct carcinoma
2121,Nasal cavity,Non-Neoplastic Nasal Cavity Disorder
2122,Hematopoietic and Lymphatic System,Chronic myeloproliferative disorder
2123,Connective and Soft Tissue,Chest Wall Parachordoma
2124,Urinary system,Transitional cell carcinoma of bladder
2125,Head and neck structure,Malignant Submandibular Gland Mixed Tumor
2126,Thymus Gland,Thymoma malignant invasive
2127,Eye,Infective conjunctivitis
2128,Connective and Soft Tissue,sarcoma of larynx
2129,Connective and Soft Tissue,Adult Pleomorphic Rhabdomyosarcoma
2130,Head and neck structure,Minor Salivary Gland Undifferentiated Carcinoma
2131,Major salivary gland structure,Parotid Gland Undifferentiated Carcinoma
2132,Pituitary Gland,Hormone secreting pituitary neoplasms
2133,Nervous system structure,Small cell glioblastoma
2134,Reproductive system,Testicular Hypotrophy
2135,Urinary Bladder,Bladder squamous cell carcinoma stage III
2136,Reproductive system,AIDS-Related Non-Hodgkin Lymphoma of the Cervix
2137,Reproductive system,Vulvar Non-Keratinizing Squamous Cell Carcinoma
2138,Gastrointestinal system,Secondary malignant neoplasm of rectum
2139,Intestines,Secondary malignant neoplasm of rectum
2140,Larynx,Larynx carcinoma recurrent
2141,Anus,Anus Neoplasms
2142,Female Reproductive System,basaloid squamous cell carcinoma of vulva
2143,Body of uterus,Stage IVB Uterine Sarcoma AJCC v7
2144,Cardiovascular system,Sinus Tachycardia
2145,Male Reproductive System,Testicular embryonal carcinoma stage II
2146,Gastrointestinal system,Cecum Lymphoma
2147,Head and neck structure,Sublingual Gland Adenocarcinoma
2148,Central Nervous System,Childhood Ependymoma
2149,Connective and Soft Tissue,Uterine Corpus Dissecting Leiomyoma
2150,Reproductive system,Stage II Ovarian Teratoma AJCC v6 and v7
2151,Head and neck structure,Non-Neoplastic Ear Disorder
2152,Uterus,Benign Metastasizing Leiomyoma of the Uterine Corpus
2153,External Ear,Non-Neoplastic External Ear Disorder
2154,Female Reproductive System,Uterine Corpus Epithelioid Leiomyosarcoma
2155,Eyelid structure,Malignant neoplasm of skin of eyelid
2156,Urethra,Distal Urethral Carcinoma
2157,Female Reproductive System,Fallopian Tube Diseases
2158,Biliary tract structure,Bile duct mucinous adenocarcinoma
2159,Female Reproductive System,Stage IIC Ovarian Germ Cell Tumor AJCC v6 and v7
2160,Connective and Soft Tissue,Poorly Differentiated Angiosarcoma
2161,Male Reproductive System,Granulosa cell tumor of the testis
2162,Ovary,Stage IIB Ovarian Germ Cell Tumor AJCC v6 and v7
2163,Heart,Common ventricle
2164,Neck,Stage IVA Oropharyngeal Undifferentiated Carcinoma AJCC v7
2165,Larynx,Malignant tumor of supraglottis
2166,Uterus,Uterine Corpus Smooth Muscle Neoplasm
2167,Ovary,Ovarian Dermoid Cyst with Sebaceous Adenoma
2168,Male Reproductive System,sarcoma of testis
2169,Central Nervous System,primitive neuroectodermal tumor (PNET) of spinal cord
2170,Vascular System,"Lymphangioma, Cystic"
2171,Intestines,Tubular adenoma of colon
2172,Respiratory System,Mediastinal Germ Cell Tumor with Somatic-Type Malignancy
2173,Head and neck structure,Stage IVB Laryngeal Verrucous Carcinoma AJCC v7
2174,Reproductive system,Malignant Cervical Mixed Epithelial and Mesenchymal Neoplasm
2175,Hematopoietic and Lymphatic System,Ann Arbor Stage II Non-Contiguous Aggressive Adult Non-Hodgkin Lymphoma
2176,Respiratory System,Mediastinal Neoplasms
2177,Cervix Uteri,Cervical Yolk Sac Tumor
2178,Gastrointestinal system,Stage IIIB Gastric Carcinoma
2179,Head and neck structure,Polyp of nasal sinus
2180,Head and neck structure,Gingival fibroepithelial polyp
2181,penis,Penile Non-Neoplastic Disorder
2182,Neck,Congenital Hypothyroidism
2183,Hematopoietic and Lymphatic System,Digestive System Hodgkin Lymphoma
2184,Cardiovascular system,Arteriovenous hemangioma
2185,Reproductive system,Turner Syndrome
2186,Reproductive system,Low Grade Penile Intraepithelial Neoplasia
2187,Larynx,Laryngeal Cancer by AJCC v7 Stage
2188,Respiratory System,Pulmonary Sulcus Neoplasm
2189,Eye,Viral Conjunctivitis
2190,Neck,"Tuberculosis, Laryngeal"
2191,Female Reproductive System,Stage I Vaginal Cancer AJCC v6 and v7
2192,Pancreas,Main Duct Pancreatic Intraductal Papillary-Mucinous Neoplasm
2193,Head and neck structure,Oral Cavity Granular Cell Tumor
2194,Nasal sinus,Maxillary Sinus Inverted Papilloma
2195,Kidney,Stromal Predominant Kidney Wilms Tumor
2196,Male urethral structure,Bulbomembranous Urethral Malignant Neoplasm
2197,Hematopoietic and Lymphatic System,Grade I Nodular Sclerosis Hodgkin's Lymphoma
2198,Anus,AIDS-Related Malignant Anal Neoplasm
2199,Frontal Sinus,Malignant Frontal Sinus Neoplasm
2200,Testis,Mature Testicular Teratoma
2201,Supraglottis (body part),"Stage 0 Epiglottic Carcinoma AJCC v6, v7, and v8"
2202,Neck,Subacute lymphocytic thyroiditis
2203,Hematopoietic and Lymphatic System,Refractory anemia with excess blasts I
2204,Connective and Soft Tissue,Myxoma
2205,Vascular System,Benign vascular neoplasm
2206,Nervous system structure,Early myoclonic encephalopathy
2207,Ovary,Leuteoma of Pregnancy
2208,Retroperitoneal Space,Addisonian crisis
2209,Central Nervous System,Recurrent Childhood Pilomyxoid Astrocytoma
2210,Intestines,Carcinoma in situ of cecum
2211,Gastrointestinal system,Pancreatic Neuroendocrine Tumor G2
2212,Neck,Hyperthyroidism
2213,Uterus,Malignant neoplasm of exocervix
2214,Respiratory System,Lung Carcinoma Metastatic in the Brain
2215,Reproductive system,Penile intraepithelial neoplasia
2216,Eye,Retinal Neoplasms
2217,Hepatobiliary System,"Hepatitis, Alcoholic"
2218,Biliary tract structure,Extrahepatic Bile Duct Neuroendocrine Carcinoma
2219,"Bile Ducts, Extrahepatic",Distal Bile Duct Carcinoma
2220,Reproductive system,Uterine Corpus Lipoleiomyoma
2221,Central Nervous System,Grade II Meningioma
2222,Cardiovascular system,"LYMPHANGIECTASIA, PULMONARY, CONGENITAL"
2223,Oral cavity,Adenoameloblastoma
2224,Respiratory System,Stage IA Pleural Malignant Mesothelioma AJCC v7
2225,Hematopoietic and Lymphatic System,Stage IA Mycosis Fungoides and Sezary Syndrome AJCC v7
2226,Connective and Soft Tissue,Intermediate (Rarely Metastasizing) Blood Vessel Neoplasm
2227,Integumentary system,Cervical Blue Nevus
2228,Nasal sinus,Maxillary Sinus Cholesteatoma
2229,Cerebellum,Adult Cerebellar Neoplasm
2230,Kidney,Hereditary clear cell renal cell carcinoma
2231,Gastrointestinal system,Biliary System Disorder
2232,Nervous system structure,Secondary Central Nervous System Lymphoma
2233,Fallopian Tubes,Low Grade Fallopian Tube Serous Adenocarcinoma
2234,"Bile Ducts, Extrahepatic",Stage IV Distal Bile Duct Cancer AJCC v7
2235,Gastrointestinal system,Stage III Childhood Hepatocellular Carcinoma AJCC v7
2236,Epididymis,Secondary malignant neoplasm of epididymis
2237,Cardiovascular system,Kaposi's sarcoma of extrahepatic bile duct
2238,Integumentary system,Primary Cutaneous T-Cell/Histiocyte-Rich Large B-Cell Lymphoma
2239,Kidney,Medullary sponge kidney
2240,Gonadal structure,Ovarian Sclerosing Stromal Tumor
2241,Hepatobiliary System,Breast Carcinoma Metastatic in the Liver
2242,Fallopian Tubes,Fallopian Tube Teratoma
2243,Placenta,Metastatic Neoplasm to the Placenta
2244,Connective and Soft Tissue,Cardiac Cavernous Hemangioma
2245,"Bile Ducts, Extrahepatic",Secondary malignant neoplasm of extrahepatic bile ducts
2246,Gastrointestinal system,Colorectal Burkitt Lymphoma
2247,Gastrointestinal system,Hepatocellular Carcinoma by AJCC v7 Stage
2248,Peritoneum,Pseudomyxoma Peritonei
2249,Lip and Oral Cavity,Stage IV Oral Cavity Mucoepidermoid Carcinoma AJCC v6 and v7
2250,Neck,Central Hyperthyroidism
2251,Neck,Stage II Nasopharyngeal Carcinoma AJCC v6
2252,Female Reproductive System,Stage IA2 Cervical Cancer
2253,Respiratory System,Combined Lung Small Cell and Squamous Cell Carcinoma
2254,Skeletal bone,Kyphosis deformity of spine
2255,Supratentorial Brain,Childhood Central Nervous System Ganglioneuroblastoma
2256,Head and neck structure,Hyperthyroidism with Hashimoto disease
2257,Breast,Breast Myoid Hamartoma
2258,Nervous system structure,Malignant neoplasm of brain
2259,Bone structure of cranium,Prolactin-Producing Pituitary Gland Carcinoma
2260,Vascular System,Gastric Hemangioma
2261,Vagina,leiomyosarcoma of vagina
2262,Respiratory System,Idiopathic pneumonia syndrome
2263,Gastrointestinal system,large B-cell diffuse lymphoma of liver
2264,Colon structure (body structure),Benign neoplasm of colon
2265,Larynx,"Stage 0 Laryngeal Cancer AJCC v6, v7, and V8"
2266,"Bile Ducts, Extrahepatic",Stage IA Distal Bile Duct Cancer AJCC v7
2267,Respiratory System,Endobronchial Hamartoma
2268,Placenta,Abruptio Placentae
2269,Head and neck structure,Laryngeal Squamous Cell Carcinoma
2270,Heart,Acute rheumatic endocarditis
2271,Female Reproductive System,Stage IIIA Vulvar Cancer AJCC v7
2272,Female Reproductive System,Stage IIA Gestational Trophoblastic Tumor AJCC v7
2273,Liver,"Liver Failure, Acute"
2274,Neck,Stage 0 Oropharyngeal Squamous Cell Carcinoma AJCC v6 and v7
2275,Kidney,Systemic Lupus Erythematosus Nephritis Class IV G
2276,Nasal sinus,Benign neoplasm of sphenoidal sinus
2277,Hematopoietic and Lymphatic System,Childhood Lymphocyte-Depleted Classic Hodgkin Lymphoma
2278,Female Reproductive System,Cervical Lymphoepithelioma-Like Carcinoma
2279,Bone Marrow,Adult Acute Monocytic Leukemia
2280,Central Nervous System,Mixed Astrocytoma-Ependymoma-Oligodendroglioma
2281,Gonadal structure,Childhood Testicular Teratoma
2282,Gonadal structure,Testicular Spermatocytic Seminoma with Sarcoma
2283,Kidney,Acute renal papillary necrosis with renal failure
2284,Breast,Breast Granular Cell Tumor
2285,Gastrointestinal system,Malignant neoplasm of cecum
2286,Female Reproductive System,Vulvar Fibroepithelial Stromal Polyp
2287,Female Reproductive System,Remote Placental Infarction
2288,Colorectal Region,Colorectal Mucinous Adenocarcinoma
2289,Brain Stem,Brain Stem Glioblastoma
2290,Gallbladder,Stage IIIA Gallbladder Cancer AJCC v7
2291,Oral cavity,Benign neoplasm of uvula
2292,Thymus Gland,Primary mediastinal large B-cell lymphoma stage I
2293,Pharyngeal structure,Stage IV Hypopharyngeal Carcinoma AJCC v7
2294,External Ear,External Auditory Canal Ceruminous Adenoma
2295,Retroperitoneal Space,Adrenal Cortical Adenoma
2296,middle ear,carcinoma of middle ear
2297,Body of uterus,Stage IIB Uterine Corpus Cancer AJCC v6
2298,Central Nervous System,Gemistocytic astrocytoma
2299,Female Reproductive System,"Endometrial Endometrioid Adenocarcinoma, Ciliated Variant"
2300,Gastrointestinal system,Stage III AIDS-Related Anal Canal Cancer AJCC v6 and v7
2301,Lip structure,Stage IVB Lip Cancer AJCC v6 and v7
2302,Hepatobiliary System,Benign neoplasm of gallbladder
2303,Connective and Soft Tissue,Periosteal Osteosarcoma
2304,Lung,Bronchiolitis
2305,Integumentary system,Trichilemmoma
2306,Pharyngeal structure,Stage IV Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
2307,Connective and Soft Tissue,Ventricular myxoma
2308,Gallbladder,Gallbladder adenocarcinoma
2309,Gastrointestinal system,Stage III Carcinoma of Stomach
2310,Hepatobiliary System,"Hepatic Fibrosis, Congenital"
2311,penis,Penile Cancer by AJCC v7 Stage
2312,Head and neck structure,Dermoid cyst of orbit
2313,Urinary system,Nephrotic Syndrome with Lesion of Focal Glomerulosclerosis
2314,Hematopoietic and Lymphatic System,Amegakaryocytosis
2315,Hepatobiliary System,Stage I Intrahepatic Cholangiocarcinoma AJCC v7
2316,Tonsil,Malignant neoplasm tonsil
2317,Reproductive system,Uterine Diseases
2318,"Skin, Human",External Ear Squamous Cell Carcinoma
2319,Female Reproductive System,Broad Ligament Serous Adenocarcinoma
2320,Connective and Soft Tissue,Vertebral chordoma
2321,Ovary,"Ovarian Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
2322,Gastrointestinal system,Low anorectal malformation
2323,Urinary system,Nonanaplastic Kidney Wilms Tumor
2324,Stomach,Stage IIIA Gastric Gastrointestinal Stromal Tumor
2325,Female Reproductive System,Childhood Ovarian Nongerminomatous Germ Cell Tumor
2326,Breast,Fibrosclerosis of breast
2327,Gonadal structure,Benign Ovarian Thecoma
2328,Esophagus,Esophagitis
2329,Gastrointestinal system,Adenocarcinoma of rectum
2330,Ampulla of Vater,Stage III Ampulla of Vater Cancer AJCC v7
2331,Kidney,Chronic kidney disease stage 4
2332,Breast,Sclerosing Breast Papilloma
2333,Pancreas,Pancreatic Somatostatinoma
2334,Integumentary system,Malignant blue nevus of skin
2335,Vulva,Bartholin Gland Adenocarcinoma
2336,Nervous system structure,Progressive bulbar palsy
2337,Pituitary Gland,Granular Cell Tumor of the Neurohypophysis
2338,Respiratory System,Mild Bronchopulmonary Dysplasia
2339,Hematopoietic and Lymphatic System,Hepatosplenic T-cell lymphoma
2340,Connective and Soft Tissue,Sarcoma by NCI Grade
2341,Neck,Stage I Nasopharyngeal Carcinoma AJCC v7
2342,Bone structure of cranium,Cavernous hemangioma of orbit
2343,Gonadal structure,Malignant Sertoli Cell Tumor
2344,Anus,Anal Canal Squamous Intraepithelial Neoplasia
2345,Gastrointestinal system,Gallbladder Papillomatosis
2346,Gastrointestinal system,Colorectal Neuroendocrine Tumor G2
2347,Lip and Oral Cavity,Stage IVA Basal Cell Lip Carcinoma
