,CUI1,CUI2
1100,Neonatal Research Network Terminology,Lithium Induced Birth Defect
1101,CDISC SDTM Tumor Identification Test Code Terminology,Lesion Identification
1102,ICH Unit of Measure Terminology,Microkatal
1103,CDISC Questionnaire BPRS-A Test Code Terminology,BPRS-A - Anxiety
1104,CTRP Terminology,vinflunine
1105,CTRP Agent Terminology,vinflunine
1106,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Pempidine
1107,CTRP Terminology,Lymphoma
1108,CDISC Questionnaire ADAS-Cog CDISC Version Test Code Terminology,CDISC ADAS-Cog - Naming Objects and Fingers: 11
1109,Patient Problem Codes FDA CDRH,Hyperemia
1110,CTRP Terminology,"Lymphoma, Mixed-Cell, Follicular"
1111,FDA Established Names and Unique Ingredient Identifier Codes Terminology,zindoxifene
1112,NCIt Antineoplastic Agent Terminology,Vaccinia-Tyrosinase Vaccine
1113,"NCI CTEP SDC Bone Neoplasm, Miscellaneous Sub-Category Terminology",Malignant Bone Neoplasm
1114,CDISC SEND Non-Neoplastic Finding Type Terminology,Abnormal degeneration
1115,Pediatric Adverse Events Terminology,Esophageal Dysphagia
1116,NCIt Antineoplastic Agent Terminology,Autologous Mesenchymal Stem Cells Apceth_101
1117,Clinical Data Interchange Standards Consortium Terminology,Requires Secure Email Delivery of XML Indicator
1118,Adult Hope Scale,Energetically Pursue Goals
1119,CTRP Terminology,Gallium Ga 68-labeled MLN6907
1120,Clinical Data Interchange Standards Consortium Terminology,Inpatient Rehabilitation Facility Including Rehabilitation distinct Part Units of a Hospital
1121,UCUM Terminology,"Mole, unit of measurement"
1122,CDISC Questionnaire Terminology,C-SSRS Already Enrolled Subjects - Reasons For Most Severe Ideation (Prior to Study Entry)
1123,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Mindodilol
1124,CDISC SDTM Terminology,Amount Recovered from T1 to T2
1125,CDISC QRS Terminology,EXACT - Short of Breath When Performing Usual Activities Outside
1126,CDISC Questionnaire Terminology,C-SSRS Already Enrolled Subjects - Frequency of Most Severe Ideation (Prior to Study Entry)
1127,FDA Established Names and Unique Ingredient Identifier Codes Terminology,penciclovir
1128,CDISC SDTM Subject Status Response Terminology,Unknown
1129,Pediatric Terminology,Rumination Disorders
1130,NCIt Antineoplastic Agent Terminology,Plevitrexed
1131,US Counties Terminology,"Todd County, SD"
1132,FDA Established Names and Unique Ingredient Identifier Codes Terminology,seractide acetate
1133,Clinical Data Interchange Standards Consortium Terminology,SF-MPQ-2 - Itching
1134,FDA Established Names and Unique Ingredient Identifier Codes Terminology,fazarabine
1135,CDISC SDTM Terminology,Model Number
1136,FDA Established Names and Unique Ingredient Identifier Codes Terminology,ST. JOHN'S WORT EXTRACT
1137,CDISC SDTM Terminology,NCCN-FACT FBLSI-18 Version 2 - I Have a Lack of Energy
1138,CDISC SDTM Microorganism Terminology,Nocardia brasiliensis
1139,Pediatric Terminology,Cushing Syndrome
1140,CDISC Questionnaire Terminology,CDISC ADAS-Cog - Naming Objects and Fingers: Pointer
1141,CDISC QRS Terminology,C-SSRS Already Enrolled Subjects - Actual Suicide Attempt (Prior to Study Entry)
1142,CDISC SDTM Terminology,Autologous vein graft
1143,US Counties Terminology,"Dewey County, OK"
1144,CDISC SDTM Coronary Artery Disease Risk Terminology,Low Coronary Artery Disease Risk
1145,Clinical Data Interchange Standards Consortium Terminology,GOSE - Independence Outside the Home: Travel Locally Without Assistance
1146,CDISC Questionnaire ADCS-ADL MCI Test Name Terminology,ADCS-ADL MCI - Watch Television
1147,US Counties Terminology,"Torrance County, NM"
1148,Pediatric Terminology,Selective Mutism
1149,Regulated Product Submission Reporting Terminology,Drug Substance: Controls of Critical Steps and Intermediates
1150,US Counties Terminology,"Lawrence County, KY"
1151,FDA Established Names and Unique Ingredient Identifier Codes Terminology,levotofisopam
1152,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Riluzole
1153,Neurological Development Terminology,Bulimia Nervosa
1154,FDA CDRH GUDID Terminology,prescription document
1155,Clinical Data Interchange Standards Consortium Terminology,Lead Placement Frank
1156,NCPDP Quantity Unit of Measure Terminology,Film Dosing Unit
1157,NCIt Antineoplastic Agent Terminology,Multipeptide Vaccine S-588210
1158,CDISC Variable Terminology,Related Domain Abbreviation
1159,Clinical Data Interchange Standards Consortium Terminology,Cellulomonas turbata
1160,CTRP Terminology,AKT 1/2 Inhibitor BAY1125976
1161,CDISC Questionnaire Multiple Sclerosis Quality of Life-54 Instrument Test Name Terminology,MSQOL-54 - Feel Weighed Down by Health Problem
1162,CDISC SDTM Laboratory Test Terminology by Name,Vitamin B6 measurement
1163,CDISC SDTM Terminology,Extended Glasgow Outcome Scale Questionnaire
1164,CTRP Terminology,Carcinoid Tumor
1165,CDISC SDTM Terminology,Segmented Neutrophils to Neutrophils Ratio Measurement
1166,CDISC SEND Terminology,QRS Axis Indeterminate
1167,CDISC Questionnaire UPDRS Test Name Terminology,UPDRS - UPDRS Total
1168,CDISC SDTM Terminology,GOSE - Work: Able to Work to Previous Capacity
1169,CDISC Questionnaire C-SSRS Children's Since Last Visit Test Code Terminology,C-SSRS Children's Since Last Visit - Description of Active Suicidal Ideation with Specific Plan and Intent
1170,CDISC Questionnaire Impact of Visual Impairment Scale Test Name Terminology,IVIS - Read or Access Dials
1171,Patient Problem Codes FDA CDRH,Cerebrospinal fluid leak
1172,Clinical Data Interchange Standards Consortium Terminology,UPDRS - Motor Examination Sub-total
1173,NCI CTEP Simplified Disease Classification Terminology,Lip and Oral Cavity Squamous Cell Carcinoma
1174,CDISC SDTM Laboratory Test Terminology by Code,Mycobacterium tuberculosis IgA Antibody Measurement
1175,Adult Hope Scale,Slightly False
1176,Clinical Data Interchange Standards Consortium Terminology,Total Carnitine Measurement
1177,CDISC Questionnaire Impact of Visual Impairment Scale Test Name Terminology,IVIS - Watch TV or Identify Faces From Distance
1178,Operator of Medical Device ICSR Terminology,Other Caregiver
1179,CDISC SEND Trial Summary Parameter Short Name Terminology,Strain Substrain Details
1180,CareLex eTMF Terminology,Clinical Trial Site Task Assignment Document
1181,Clinical Data Interchange Standards Consortium Terminology,Passive Case Search
1182,CDISC SDTM Tumor Response Result Terminology,Cytogenetic Complete Response
1183,CDISC SDTM Terminology,Proprotein Convertase Subtilisin/Kexin Type 9 Measurement
1184,Pediatric Nephrology Terminology,Membranous glomerulonephritis
1185,CDISC SDTM Laboratory Test Terminology by Name,Mycobacterium tuberculosis IgE Antibody Measurement
1186,Patient Reported Outcomes Version of CTCAE,Past Seven Days Frequency of Feeling Nothing Could Cheer You Up
1187,NCIt Antineoplastic Agent Terminology,Tubulin Inhibitor ALB 109564(a)
1188,CDISC SDTM Laboratory Test Terminology by Code,Sodium to Potassium Ratio Measurement
1189,NCI CTEP Simplified Disease Classification Terminology,Malignant Testicular Germ Cell Tumor
1190,CTRP Terminology,Severe congenital neutropenia
1191,CDISC QRS Terminology,RPQ - Any Other Difficulties 2 (Text)
1192,NCI CTEP Simplified Disease Classification Terminology,"NCI CTEP SDC Hematopoietic Neoplasm (excluding Leukemia, Lymphoma and Myeloma) Category Terminology"
1193,Feel Fatigue,Have Periods When Quite Tired or Fatigued
1194,Occupation ICSR Terminology,Dental Assistants
1195,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Hydrocortamate hydrochloride
1196,CDISC SDTM Laboratory Test Terminology by Code,Mycobacterium tuberculosis IgG Antibody Measurement
1197,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Estrofurate
1198,CDISC Questionnaire Terminology,C-SSRS Baseline/Screening Version - First Suicide Attempt Date
1199,CDISC SDTM Anatomical Location Terminology,Buttocks
1200,CDISC Questionnaire DAD Test Code Terminology,DAD - Sub-Total Planning and Organization
1201,NCI CTEP SDC Uterine Cancer Sub-Category Terminology,Uterine Carcinosarcoma
1202,Smoking Self-Efficacy Questionnaire,Refrain from Smoking when Depressed
1203,CDISC QRS Terminology,Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study 1/14/09 Questionnaire
1204,CDISC SDTM Terminology,continuous electrocardiogram sinus tachycardia
1205,BPI Percentage Relief From Pain Treatment or Medication Likert Scale,Percentage Relief From Pain Treatment or Medication Score 40
1206,Pediatric Terminology,Fetal Macrosomia
1207,CDISC SDTM Terminology,C-SSRS Baseline/Screening Version - First Suicide Attempt Actual Lethality/Medical Damage
1208,CDISC Questionnaire SOWS Subjective Test Code Terminology,SOWS Subjective (Handelsman) - I Have Goose Flesh
1209,CDISC QRS Terminology,SGRQ Past 4 Weeks Version - How Many Good Days You Had
1210,CDISC SEND Tumor Findings Results Terminology,Experimental Organism Malignant Hepatocholangiocellular Carcinoma
1211,Pediatric Adverse Events Terminology,Atrial Flutter
1212,FDA Established Names and Unique Ingredient Identifier Codes Terminology,liothyronine sodium
1213,CDISC SDTM Pharmacokinetic Parameter Long Name Terminology,Nonrenal Clearance Normalized by SA
1214,Pediatric Terminology,Congenital musculoskeletal anomalies
1215,Clinical Data Interchange Standards Consortium Terminology,EXACT - Difficult to Bring Up Mucus
1216,Pediatric Immunization Terminology,"Vaccines, Conjugate"
1217,CDISC SDTM Device Properties Test Name Terminology,Indication
1218,CDISC SDTM Unit of Measure Terminology,Micromole per mole
1219,CDISC SDTM Anatomical Location Terminology,Left Atrial Appendage
1220,FDA Established Names and Unique Ingredient Identifier Codes Terminology,chinquapin oak pollen extract
1221,Clinical Data Interchange Standards Consortium Terminology,Ancylostoma caninum
1222,CDISC SEND Terminology,Uterine cavity
1223,CDISC SDTM PK Unit of Measure Gram Weight Terminology,Millimole per Liter per Gram
1224,Neonatal Research Network Terminology,Pediatric Non-Congenital Ventricular Tachycardia
1225,Clinical Data Interchange Standards Consortium Terminology,GDS-SF - Prefer to Stay Home
1226,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Cupric Acetate Cu-64
1227,Edmonton symptom assessment system,best (quality)
1228,Follow-Up Outcome Expectations Questionnaire,More Difficult than Expected
1229,US Counties Terminology,"Franklin County, ID"
1230,CDISC Variable Terminology,Adverse Event MedDRA Low Level Term
1231,CDISC Questionnaire ADCS-ADL Severe Dementia Test Code Terminology,ADCS-ADL Severe Dementia - Use a Telephone
1232,Pediatric Adverse Events Terminology,Abnormal Virilization
1233,CDISC SEND Terminology,Drug emulsion
1234,CDISC SDTM Terminology,Structure of hepatic vein
1235,FDA Established Names and Unique Ingredient Identifier Codes Terminology,AMOPROXAN
1236,CDISC SDTM Laboratory Test Terminology by Code,Smooth muscle antibody measurement
1237,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Bradykinin
1238,CDISC SEND Terminology,Anti-Saccharomyces cerevisiae Antibody Measurement
1239,Neonatal Research Network Terminology,Phrenic nerve paralysis
1240,UCUM Terminology,seconds
1241,CDISC SDTM Terminology,C-SSRS Already Enrolled Subjects - Preparatory Acts or Behaviors Toward Suicide Attempt (Since Study Start)
1242,Clinical Data Interchange Standards Consortium Terminology,Pulmonary Function Test/Forced Expiratory Volume 1
1243,CDISC SEND Terminology,mkat
1244,NCIt Antineoplastic Agent Terminology,etaracizumab
1245,FDA Established Names and Unique Ingredient Identifier Codes Terminology,propatyl nitrate
1246,NCIt Neoplasm Core Terminology,Carcinoma in situ of ampulla of Vater
1247,CDISC SDTM Terminology,Inserted During a Non-Percutaneous Coronary Intervention
1248,Clinical Data Interchange Standards Consortium Terminology,Pregnancy Partner
1249,Modified Barium Swallow Impairment Profile,Brisk Tongue Motion
1250,Clinical Data Interchange Standards Consortium Terminology,Epidermis
1251,Clinical Data Interchange Standards Consortium Terminology,Percent Recovered Over Dosing Interval Normalized by Surface Area
1252,FDA Device Component Code Hierarchy,Hose Line Device
1253,Clinical Data Interchange Standards Consortium Terminology,Aspartate Aminotransferase Antigen Measurement
1254,CDISC SDTM Laboratory Test Terminology by Name,Aspartate Aminotransferase Antigen Measurement
1255,CDISC SDTM Terminology,Nucleated Red Blood Cell to Erythrocyte Ratio Measurement
1256,CDISC SDTM Terminology,Saphenous vein graft
1257,FDA Established Names and Unique Ingredient Identifier Codes Terminology,paclitaxel poliglumex
1258,CDISC QRS Terminology,MSQOL-54 - As Healthy as Anybody
1259,CDISC SDTM Terminology,Aggregate P Wave Duration
1260,Pediatric Terminology,Congenital Reproductive System Abnormality
1261,US Counties Terminology,"Orleans County, VT"
1262,CDISC SDTM Terminology,Procollagen 3 N-Terminal Propeptide Measurement
1263,CDISC SDTM Terminology,"Paramyxovirus, NOS"
1264,Clinical Data Interchange Standards Consortium Terminology,Liver carcinoma
1265,NCI CTEP SDC Germ Cell Tumors of the CNS Sub-Category Terminology,Nongerminomatous germ cell tumor of the central nervous system
1266,US Counties Terminology,"Cross County, AR"
1267,SPL Package Type Terminology,Syringes
1268,CDISC Questionnaire FIQR Test Code Terminology,FIQR - Balance Problems
1269,CDISC QRS Terminology,EPIC-26 - Dripping or Leaking Urine
1270,CDISC SEND Tumor Findings Results Terminology,Craniopharyngioma
1271,Clinical Data Interchange Standards Consortium Terminology,Synthetic Vessel Graft
1272,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Serratia marcescens
1273,CDISC SDTM Microorganism Terminology,Fasciolopsis buski
1274,Newborn Screening Terminology,Ultrasonography
1275,CDISC SDTM Unit of Measure Terminology,Molecule of Equivalent Soluble Fluorochrome
1276,Clinical Data Interchange Standards Consortium Terminology,Pemphigoid antibody measurement
1277,CDISC Questionnaire NPI Test Code Terminology,NPI - Show Any Other Signs of Depression or Sadness
1278,CDISC SDTM Laboratory Test Terminology by Code,Protein S measurement
1279,ICH Unit of Measure Terminology,Mega United States Pharmacopeia Unit
1280,Clinical Data Interchange Standards Consortium Terminology,Rectum and sigmoid colon
1281,CDISC SDTM Terminology,Proximal Interphalangeal Joint 3 of the Hand
1282,Stability Container Type Terminology,Drug Kit
1283,CDISC SDTM Microorganism Terminology,Wolinella succinogenes
1284,CDISC Questionnaire C-SSRS Children's Since Last Visit Test Code Terminology,C-SSRS Children's Since Last Visit - Active Suicidal Ideation with Any Methods (Not Plan) without Intent to Act
1285,CDISC SEND Laboratory Animal Species Terminology,Domestic Sheep
1286,FDA Established Names and Unique Ingredient Identifier Codes Terminology,cobiprostone
1287,CDISC SDTM Microorganism Terminology,Chlamydophila pneumoniae
1288,CDISC QRS Terminology,MNSI - History Total
1289,FACT-BMT Questionnaire,Treatment Effects are Worse than Imagined
1290,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Adenine
1291,CDISC SDTM Terminology,Maximum QT Duration
1292,FDA Established Names and Unique Ingredient Identifier Codes Terminology,"insulin glulisine, human"
1293,Pediatric Terminology,Twin placenta
1294,Clinical Data Interchange Standards Consortium Terminology,Interleukin 11 Measurement
1295,CTRP Terminology,Ulocuplumab
1296,NCIt Neoplasm Core Terminology,Monomorphic Post-Transplant Lymphoproliferative Disorder
1297,CTRP Terminology,Iodine I 123 Anti-CEA Recombinant Diabody T84.66
1298,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Chlorquinaldol
1299,FDA Individual Case Safety Report Terminology,Veterinary Anatomic Therapeutic Chemical Classification System Code
1300,CDISC SDTM PK Unit of Measure Microgram Dose Terminology,Liter per Day per Microgram per Meter Squared per Day
1301,NCIt Antineoplastic Agent Terminology,N-acetyl-nor-muramyl-L-alanyl-D-isoglutamine
1302,CDISC QRS Terminology,"C-SSRS Children's Since Last Visit - Active Suicidal Ideation with Some Intent to Act, without Specific Plan"
1303,Clinical Data Interchange Standards Consortium Terminology,MNSI - Symptoms Worse at Night
1304,CDISC SDTM Terminology,NPI - Hallucinations Frequency
1305,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Cyclomethycaine Sulfate
1306,CDISC SDTM Terminology,Uranyl Acetate Staining Method
1307,FDA Established Names and Unique Ingredient Identifier Codes Terminology,cycloguanil
1308,FDA Individual Case Safety Report Terminology,Positive Dechallenge Reaction Indicator
1309,CDISC SDTM Laboratory Test Terminology by Name,Gamma Globulin to Total Protein Ratio Measurement
1310,Neonatal Research Network Terminology,Orbital Cellulitis
1311,Pediatric Terminology,Orbital Cellulitis
1312,Clinical Data Interchange Standards Consortium Terminology,Cardiologists
1313,CDISC QRS Terminology,NPI - Agitation/Aggression Frequency
1314,CDISC Functional Test Terminology,ADNI AVLT - List A Recall 5 Word 13
1315,Pediatric Terminology,Headache
1316,CDISC SDTM Terminology,Complete Hematologic Response
1317,CDISC QRS Terminology,"UPDRS - Mentation, Behavior and Mood Sub-total"
1318,FDA Established Names and Unique Ingredient Identifier Codes Terminology,tisopurine
1319,CDISC SEND Terminology,millimeter
1320,CDISC QRS Terminology,BPI - Tiring
1321,CDISC Questionnaire Terminology,MDS-UPDRS - Hoehn and Yahr Stage
1322,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Myosotis arvensis plant
1323,Cancer Patient Tobacco Use Questionnaire,Smoked a Cigarette Every Day
1324,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Chloroquine Sulfate
1325,Pediatric Terminology,Hookworm Infections
1326,NCIt Antineoplastic Agent Terminology,Recombinant Modified Vaccinia Ankara-5T4 Vaccine
1327,CTRP Agent Terminology,Recombinant Modified Vaccinia Ankara-5T4 Vaccine
1328,Clinical Data Interchange Standards Consortium Terminology,Acute Anteroseptal Myocardial Infarction by ECG Finding
1329,Neonatal Research Network Terminology,Penoscrotal transposition
1330,Pediatric Rheumatology Terminology,Pediatric Vasculitis Activity Score
1331,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Androstenediol
1332,Clinical Data Interchange Standards Consortium Terminology,Repetition Time
1333,CDISC SDTM Country Terminology,Indonesia
1334,FACT-BMT Questionnaire,Concern about Ability to Have Children
1335,CDISC SDTM Terminology,Femtomole per Liter per Second
1336,CDISC SDTM Holter ECG Results Terminology,Acute High Lateral Myocardial Infarction by ECG Finding
1337,CDISC SDTM Terminology,ADNI AVLT - List A Recall 5 Word 15
1338,CDISC SEND Terminology,Cause of Death
1339,Clinical Data Interchange Standards Consortium Terminology,Prince T Cell Lymphoma 2010 Oncology Response Criteria
1340,CDISC SDTM Category of Oncology Response Assessment Terminology,Prince T Cell Lymphoma 2010 Oncology Response Criteria
1341,Clinical Data Interchange Standards Consortium Terminology,SOWS Subjective (Handelsman) - I'm Perspiring
1342,Pediatric Adverse Events Terminology,Renal transplant rejection
1343,US Counties Terminology,"Boone County, KY"
1344,CDISC SDTM Frequency Terminology,Every Five Weeks
1345,US Counties Terminology,"Medina County, OH"
1346,Pediatric Adverse Events Terminology,Gas retention
1347,CDISC SDTM Terminology,Skin Type (finding)
1348,Pediatric Adverse Events Terminology,Mitochondrial enzyme deficiency
1349,GAIA Terminology,GAIA Level 2 Major External Structural Defect
1350,CDISC SDTM Laboratory Test Terminology by Code,Endogenous Thrombin Potential Peak Height Measurement
1351,Clinical Data Interchange Standards Consortium Terminology,BPI - Numb
1352,CTRP Agent Terminology,Narcotic Antagonists
1353,Clinical Data Interchange Standards Consortium Terminology,SOWS Subjective (Handelsman) - My Eyes Are Tearing
1354,Clinical Data Interchange Standards Consortium Terminology,Clinic Stay Indicator
1355,CTRP Terminology,Stage III Thyroid Gland Follicular Carcinoma AJCC v7
1356,Clinical Data Interchange Standards Consortium Terminology,Acute Septal Myocardial Infarction by ECG Finding
1357,CDISC SDTM Directionality Terminology,Intermediate
1358,Neonatal Research Network Terminology,"Leukomalacia, Periventricular"
1359,CDISC SDTM Microorganism Terminology,Acidovorax delafieldii
1360,US Counties Terminology,"Roberts County, TX"
1361,CDISC SDTM Terminology,C-SSRS Pediatric/Cognitively Impaired Lifetime/Recent - Number of Interrupted Suicide Attempts (Lifetime)
1362,Perinatal Terminology,Late Term Birth
1363,CDISC QRS Terminology,C-SSRS Lifetime/Recent Version - Active Suicidal Ideation with Any Methods (Not Plan) without Intent to Act (Lifetime)
1364,CTRP Agent Terminology,HPV 16 E7:86-93 Peptide Vaccine
1365,CDISC SEND Microscopic Histopathology Result Category Terminology,Metastatic to
1366,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Guanine
1367,CDISC SEND Study Type Terminology,Pharmacokinetics: Drug Interactions
1368,US Counties Terminology,"Marshall County, OK"
1369,CDISC Questionnaire NCCN-FACT FBLSI-18 Version 2 Test Code Terminology,NCCN-FACT FBLSI-18 Version 2 - Bothered by Treatment Side Effect
1370,Clinical Data Interchange Standards Consortium Terminology,Medical Device Failure to Calibrate
1371,FDA Established Names and Unique Ingredient Identifier Codes Terminology,mafosfamide
1372,CDISC SDTM Terminology,C-SSRS Since Last Visit - Number of Interrupted Suicide Attempts
1373,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Burdock root extract
1374,CDISC SDTM Terminology,Popliteal Artery Below the Knee
1375,CDISC SEND Terminology,Pancreatic Lipase Measurement
1376,NCIt Antineoplastic Agent Terminology,volociximab
1377,Pediatric Terminology,Neonatal diabetes mellitus
1378,US Counties Terminology,"Wayne County, UT"
1379,CDISC SEND Terminology,Thumb structure
1380,CTRP Terminology,Infrared Photocoagulation Therapy
1381,US Counties Terminology,"Guayama Municipio, PR"
1382,Clinical Data Interchange Standards Consortium Terminology,Dosage
1383,FDA Established Names and Unique Ingredient Identifier Codes Terminology,diperodon
1384,Pediatric Adverse Events Terminology,Urinary Leakage
1385,CDISC CDASH Exposure Route of Administration Terminology,Rectal Route of Drug Administration
1386,CDISC QRS Terminology,CDISC Clinical Classification ASSIGN Score Test Name Terminology
1387,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Amenamevir
1388,CDISC SDTM Cardiovascular Findings About Results Terminology,Coronary revascularization
1389,CDISC Questionnaire Terminology,CDISC Questionnaire GAD-7 Test Name Terminology
1390,Pediatric Terminology,Congenital tracheal agenesis
1391,Pediatric Adverse Events Terminology,Hyperkalemia
1392,CDISC Questionnaire C-SSRS Children's Baseline Test Code Terminology,C-SSRS Children's Baseline - Describe Most Severe Ideation
1393,CTRP Agent Terminology,Telatinib Mesylate
1394,Pediatric Rheumatology Terminology,Scleritis
1395,CDISC SEND Terminology,Leptin measurement
1396,CDISC SEND Study Type Terminology,"Toxicology: Repeat Dose Toxicity [Species, Route, Duration]"
1397,CTRP Terminology,Alvocidib Hydrochloride
1398,Clinical Data Interchange Standards Consortium Terminology,Acute lymphocytic leukemia
1399,CDISC SDTM Trial Summary Parameter Terminology by Code,EudraVigilance Sender Organization
1400,CDISC SEND Trial Summary Parameter Long Name Terminology,Set Label
1401,CTRP Agent Terminology,LY-3039478
1402,Clinical Data Interchange Standards Consortium Terminology,Set of regional lymph nodes
1403,CDISC SDTM Terminology,Number of Lymph Nodes Positive
1404,CDISC SDTM Terminology,Impaired exercise tolerance
1405,CDISC Questionnaire Terminology,FACT-B Version 4 - I Have Nausea
1406,NCIt Antineoplastic Agent Terminology,Interferon-gamma-expressing Adenovirus Vaccine ASN-002
1407,Clinical Data Interchange Standards Consortium Terminology,Sponsor Defined Group Code
1408,CTRP Terminology,Plasma Cell Neoplasm
1409,CTRP Terminology,ASP3026
1410,Patient Reported Outcomes Version of CTCAE,Worst Severity Past Seven Days Shortness of Breath
1411,Clinical Data Interchange Standards Consortium Terminology,Trichophyton yaoundei
1412,CDISC Questionnaire ADAS-Cog CDISC Version Test Name Terminology,CDISC ADAS-Cog - Commands: Pencil
1413,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Rabies Virus Strain Kissling Antigen (Propiolactone Inactivated)
1414,CDISC QRS Terminology,SOAPP-R - Concerned People Will Judge You
1415,NCIt Antineoplastic Agent Terminology,NA17.A2 Peptide Vaccine
1416,NCIt Neoplasm Core Terminology,"Leukemia, Mast-Cell"
1417,Clinical Data Interchange Standards Consortium Terminology,Fifth finger
1418,Neonatal Research Network Terminology,Metabolic myopathy
1419,CTRP Terminology,Stage IIIC Gastric Cancer AJCC v7
1420,Clinical Data Interchange Standards Consortium Terminology,High-performance Liquid Chromatography-UV
1421,CDISC Questionnaire Terminology,CDISC Questionnaire C-SSRS Children's Since Last Visit Test Name Terminology
1422,Pediatric Terminology,Nocturia
1423,Pediatric Terminology,Hypertransaminasaemia
1424,CDISC SDTM Laboratory Test Terminology by Name,Promyelocyte to Total Cell Ratio Measurement
1425,CDISC SDTM Terminology,CDISC SDTM Multiple Sclerosis Findings About Test Name Terminology
1426,FDA Device Component Code Hierarchy,Imager Device
1427,DICOM Terminology,Number of Frames
1428,CDISC SDTM Unit of Measure Terminology,w/v
1429,CDISC SEND Terminology,Extract Dosage Form
1430,CDISC Questionnaire Terminology,SGRQ-C - Cannot Take a Bath or Shower
1431,Pediatric Terminology,Chronic Kidney Diseases
1432,CDISC SDTM Terminology,Legionella
1433,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Trifezolac
1434,FDA Established Names and Unique Ingredient Identifier Codes Terminology,balaglitazone
1435,CTRP Terminology,Cervical Squamous Cell Carcinoma
1436,FDA CDRH GUDID Terminology,French Catheter Gauge
1437,US Counties Terminology,"Maverick County, TX"
1438,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Norbudrine
1439,CDISC SEND Terminology,Dominican Republic
1440,CDISC Variable Terminology,Exposure Location
1441,CDISC Questionnaire OAB-q Test Code Terminology,OAB-q - Decrease Your Physical Activities
1442,CDISC SEND Biospecimens Terminology,Trigeminal nerve structure
1443,CDISC SDTM Tumor Response Assessment Test Code Terminology,Response in Target Lesion
1444,US Counties Terminology,"Smith County, TN"
1445,Perinatal Terminology,Fetus-to-fetus placental transfusion syndrome
1446,CDISC SDTM Cardiovascular Findings About Results Terminology,Rales
1447,US Counties Terminology,"Linn County, IA"
1448,Newborn Screening Terminology,Modality
1449,CDISC SDTM Pharmacokinetic Parameter Unit of Measure Terminology,Hour Times Picogram Per Milliliter Per Milligram Per Gram Per Day
1450,Clinical Data Interchange Standards Consortium Terminology,CDISC ADAS-Cog - Delayed Word Recall: Word 1
1451,CDISC SEND Tumor Findings Results Terminology,Pineocytoma
1452,CDISC SDTM Method Terminology,Audiometry
1453,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Clofenetamine Hydrochloride
1454,CDISC Questionnaire ADCS-ADL Severe Dementia Test Name Terminology,ADCS-ADL Severe Dementia - Sum of Items 1-5
1455,Clinical Data Interchange Standards Consortium Terminology,Response in Non-Target Lesion
1456,CDISC SDTM Laboratory Test Terminology by Name,Cocaine measurement
1457,CDISC SDTM Holter ECG Results Terminology,Prolonged ST segment
1458,SPL Drug Route of Administration Terminology,Intracorneal Route of Drug Administration
1459,CDISC SEND Terminology,Milliliter per Minute per Milligram per Day
1460,CDISC Questionnaire Expanded DRS-PI Survivor Version Test Code Terminology,Expanded DRS-PI Survivor Version - Know How to Bathe and Wash
1461,CDISC SDTM Microorganism Terminology,Human Parvovirus B19 Virus
1462,Pediatric Adverse Events Terminology,Ptosis
1463,FDA Device Problem Code Hierarchy,Low Test Results
1464,Brief Fatigue Inventory,Fatigue Rating Score 10
1465,CDISC SDTM Terminology,Oval Fat Body Measurement
1466,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Bupranolol
1467,US Counties Terminology,"Midland County, TX"
1468,Clinical Data Interchange Standards Consortium Terminology,Microarray
1469,Clinical Data Interchange Standards Consortium Terminology,beats per minute
1470,CTRP Terminology,Stage 0 Uterine Corpus Cancer AJCC v6
1471,CDISC SDTM Laboratory Test Terminology by Name,Antidepressant Measurement
1472,CDISC SDTM Terminology,Acinetobacter calcoaceticus
1473,CDISC SDTM ECG Finding Terminology,Disconnected Precordial Electrode V2 by ECG Finding
1474,CDISC SDTM Laboratory Test Terminology by Name,CD2 Expressing Cell to Lymphocyte Ratio Measurement
1475,FDA Established Names and Unique Ingredient Identifier Codes Terminology,Peppermint oil
1476,Clinical Data Interchange Standards Consortium Terminology,Vector Genomes per Dose
