,CUI1,CUI2,label
2355,Coronary Vessel Lesion,Metastatic Parathyroid Gland Carcinoma,0
2356,Index Lesion,Metastatic Parathyroid Gland Carcinoma,0
2357,Non-Index Lesion,Metastatic Parathyroid Gland Carcinoma,0
2358,Mushroom-Shaped Lesion,Metastatic Parathyroid Gland Carcinoma,0
2359,Annular Lesion,Metastatic Parathyroid Gland Carcinoma,0
2360,Dilated Cystic Spaces Present,Stage III Renal Pelvis Cancer AJCC v7,0
2361,Dedifferentiated Malignant Infiltrate,Stage III Renal Pelvis Cancer AJCC v7,0
2362,Mammary Gland Type Features Present,Stage III Renal Pelvis Cancer AJCC v7,0
2363,Ectopic Tissue,Stage III Renal Pelvis Cancer AJCC v7,0
2364,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Renal Pelvis Cancer AJCC v7,0
2365,Dilated Cystic Spaces Present,Stage I Adrenal Cortex Carcinoma AJCC v7,0
2366,Dedifferentiated Malignant Infiltrate,Stage I Adrenal Cortex Carcinoma AJCC v7,0
2367,Mammary Gland Type Features Present,Stage I Adrenal Cortex Carcinoma AJCC v7,0
2368,Ectopic Tissue,Stage I Adrenal Cortex Carcinoma AJCC v7,0
2369,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage I Adrenal Cortex Carcinoma AJCC v7,0
2370,Dilated Cystic Spaces Present,Recurrent Urinary System Carcinoma,0
2371,Dedifferentiated Malignant Infiltrate,Recurrent Urinary System Carcinoma,0
2372,Mammary Gland Type Features Present,Recurrent Urinary System Carcinoma,0
2373,Ectopic Tissue,Recurrent Urinary System Carcinoma,0
2374,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Recurrent Urinary System Carcinoma,0
2375,Dilated Cystic Spaces Present,"Cervical Mucinous Adenocarcinoma, Gastric Type",0
2376,Dedifferentiated Malignant Infiltrate,"Cervical Mucinous Adenocarcinoma, Gastric Type",0
2377,Mammary Gland Type Features Present,"Cervical Mucinous Adenocarcinoma, Gastric Type",0
2378,Ectopic Tissue,"Cervical Mucinous Adenocarcinoma, Gastric Type",0
2379,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,"Cervical Mucinous Adenocarcinoma, Gastric Type",0
2380,Dilated Cystic Spaces Present,Stage II Gallbladder Cancer AJCC v7,0
2381,Dedifferentiated Malignant Infiltrate,Stage II Gallbladder Cancer AJCC v7,0
2382,Mammary Gland Type Features Present,Stage II Gallbladder Cancer AJCC v7,0
2383,Ectopic Tissue,Stage II Gallbladder Cancer AJCC v7,0
2384,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage II Gallbladder Cancer AJCC v7,0
2385,Dilated Cystic Spaces Present,Stage III Gallbladder Cancer AJCC v7,0
2386,Dedifferentiated Malignant Infiltrate,Stage III Gallbladder Cancer AJCC v7,0
2387,Mammary Gland Type Features Present,Stage III Gallbladder Cancer AJCC v7,0
2388,Ectopic Tissue,Stage III Gallbladder Cancer AJCC v7,0
2389,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Gallbladder Cancer AJCC v7,0
2390,Dilated Cystic Spaces Present,Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7,0
2391,Dedifferentiated Malignant Infiltrate,Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7,0
2392,Mammary Gland Type Features Present,Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7,0
2393,Ectopic Tissue,Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7,0
2394,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7,0
2395,Dilated Cystic Spaces Present,"Endometrial Endometrioid Adenocarcinoma, Ciliated Variant",0
2396,Dedifferentiated Malignant Infiltrate,"Endometrial Endometrioid Adenocarcinoma, Ciliated Variant",0
2397,Mammary Gland Type Features Present,"Endometrial Endometrioid Adenocarcinoma, Ciliated Variant",0
2398,Ectopic Tissue,"Endometrial Endometrioid Adenocarcinoma, Ciliated Variant",0
2399,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,"Endometrial Endometrioid Adenocarcinoma, Ciliated Variant",0
2400,Dilated Cystic Spaces Present,Stage III Hepatocellular Carcinoma AJCC v6,0
2401,Dedifferentiated Malignant Infiltrate,Stage III Hepatocellular Carcinoma AJCC v6,0
2402,Mammary Gland Type Features Present,Stage III Hepatocellular Carcinoma AJCC v6,0
2403,Ectopic Tissue,Stage III Hepatocellular Carcinoma AJCC v6,0
2404,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Hepatocellular Carcinoma AJCC v6,0
2405,Dilated Cystic Spaces Present,Stage IIB Non-Small Cell Lung Carcinoma AJCC v7,0
2406,Dedifferentiated Malignant Infiltrate,Stage IIB Non-Small Cell Lung Carcinoma AJCC v7,0
2407,Mammary Gland Type Features Present,Stage IIB Non-Small Cell Lung Carcinoma AJCC v7,0
2408,Ectopic Tissue,Stage IIB Non-Small Cell Lung Carcinoma AJCC v7,0
2409,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage IIB Non-Small Cell Lung Carcinoma AJCC v7,0
2410,Dilated Cystic Spaces Present,Gastric Pylorus Carcinoma In Situ AJCC v6 and v7,0
2411,Dedifferentiated Malignant Infiltrate,Gastric Pylorus Carcinoma In Situ AJCC v6 and v7,0
2412,Mammary Gland Type Features Present,Gastric Pylorus Carcinoma In Situ AJCC v6 and v7,0
2413,Ectopic Tissue,Gastric Pylorus Carcinoma In Situ AJCC v6 and v7,0
2414,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Gastric Pylorus Carcinoma In Situ AJCC v6 and v7,0
2415,Dilated Cystic Spaces Present,Human Papillomavirus-Related Vulvar Squamous Cell Carcinoma,0
2416,Dedifferentiated Malignant Infiltrate,Human Papillomavirus-Related Vulvar Squamous Cell Carcinoma,0
2417,Mammary Gland Type Features Present,Human Papillomavirus-Related Vulvar Squamous Cell Carcinoma,0
2418,Ectopic Tissue,Human Papillomavirus-Related Vulvar Squamous Cell Carcinoma,0
2419,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Human Papillomavirus-Related Vulvar Squamous Cell Carcinoma,0
2420,Dilated Cystic Spaces Present,Refractory Carcinoma,0
2421,Dedifferentiated Malignant Infiltrate,Refractory Carcinoma,0
2422,Mammary Gland Type Features Present,Refractory Carcinoma,0
2423,Ectopic Tissue,Refractory Carcinoma,0
2424,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Refractory Carcinoma,0
2425,Dilated Cystic Spaces Present,Childhood Bladder Carcinoma,0
2426,Dedifferentiated Malignant Infiltrate,Childhood Bladder Carcinoma,0
2427,Mammary Gland Type Features Present,Childhood Bladder Carcinoma,0
2428,Ectopic Tissue,Childhood Bladder Carcinoma,0
2429,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Childhood Bladder Carcinoma,0
2430,Dilated Cystic Spaces Present,Buccal Mucosa Verrucous Carcinoma,0
2431,Dedifferentiated Malignant Infiltrate,Buccal Mucosa Verrucous Carcinoma,0
2432,Mammary Gland Type Features Present,Buccal Mucosa Verrucous Carcinoma,0
2433,Ectopic Tissue,Buccal Mucosa Verrucous Carcinoma,0
2434,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Buccal Mucosa Verrucous Carcinoma,0
2435,Dilated Cystic Spaces Present,Type I Endometrial Adenocarcinoma,0
2436,Dedifferentiated Malignant Infiltrate,Type I Endometrial Adenocarcinoma,0
2437,Mammary Gland Type Features Present,Type I Endometrial Adenocarcinoma,0
2438,Ectopic Tissue,Type I Endometrial Adenocarcinoma,0
2439,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Type I Endometrial Adenocarcinoma,0
2440,Dilated Cystic Spaces Present,Stage III Hepatocellular Carcinoma AJCC v7,0
2441,Dedifferentiated Malignant Infiltrate,Stage III Hepatocellular Carcinoma AJCC v7,0
2442,Mammary Gland Type Features Present,Stage III Hepatocellular Carcinoma AJCC v7,0
2443,Ectopic Tissue,Stage III Hepatocellular Carcinoma AJCC v7,0
2444,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Hepatocellular Carcinoma AJCC v7,0
2445,Dilated Cystic Spaces Present,Subglottic Squamous Cell Carcinoma,0
2446,Dedifferentiated Malignant Infiltrate,Subglottic Squamous Cell Carcinoma,0
2447,Mammary Gland Type Features Present,Subglottic Squamous Cell Carcinoma,0
2448,Ectopic Tissue,Subglottic Squamous Cell Carcinoma,0
2449,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Subglottic Squamous Cell Carcinoma,0
2450,Cytoplasm Presence of Less than or Equal to Twenty Five Percent,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
2451,Isolated Tumor Cells,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
2452,Pleural/Elastic Layer Invasion,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
2453,Presence of Extravascular Matrix Patterns,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
2454,Ductopenia,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
2455,Dilated Cystic Spaces Present,Neuroendocrine carcinoma of appendix,0
2456,Dedifferentiated Malignant Infiltrate,Neuroendocrine carcinoma of appendix,0
2457,Mammary Gland Type Features Present,Neuroendocrine carcinoma of appendix,0
2458,Ectopic Tissue,Neuroendocrine carcinoma of appendix,0
2459,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Neuroendocrine carcinoma of appendix,0
2460,Dilated Cystic Spaces Present,Tracheal Carcinoma,0
2461,Dedifferentiated Malignant Infiltrate,Tracheal Carcinoma,0
2462,Mammary Gland Type Features Present,Tracheal Carcinoma,0
2463,Ectopic Tissue,Tracheal Carcinoma,0
2464,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Tracheal Carcinoma,0
2465,Dilated Cystic Spaces Present,Carcinoma of upper gum,0
2466,Dedifferentiated Malignant Infiltrate,Carcinoma of upper gum,0
2467,Mammary Gland Type Features Present,Carcinoma of upper gum,0
2468,Ectopic Tissue,Carcinoma of upper gum,0
2469,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Carcinoma of upper gum,0
2470,Dilated Cystic Spaces Present,Endometrial Endometrioid Adenocarcinoma,0
2471,Dedifferentiated Malignant Infiltrate,Endometrial Endometrioid Adenocarcinoma,0
2472,Mammary Gland Type Features Present,Endometrial Endometrioid Adenocarcinoma,0
2473,Ectopic Tissue,Endometrial Endometrioid Adenocarcinoma,0
2474,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Endometrial Endometrioid Adenocarcinoma,0
2475,Dilated Cystic Spaces Present,Stage IVC Laryngeal Cancer AJCC v7,0
2476,Dedifferentiated Malignant Infiltrate,Stage IVC Laryngeal Cancer AJCC v7,0
2477,Mammary Gland Type Features Present,Stage IVC Laryngeal Cancer AJCC v7,0
2478,Ectopic Tissue,Stage IVC Laryngeal Cancer AJCC v7,0
2479,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage IVC Laryngeal Cancer AJCC v7,0
2480,Dilated Cystic Spaces Present,Stage 0 Anal Canal Cancer AJCC v6 and v7,0
2481,Dedifferentiated Malignant Infiltrate,Stage 0 Anal Canal Cancer AJCC v6 and v7,0
2482,Mammary Gland Type Features Present,Stage 0 Anal Canal Cancer AJCC v6 and v7,0
2483,Ectopic Tissue,Stage 0 Anal Canal Cancer AJCC v6 and v7,0
2484,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage 0 Anal Canal Cancer AJCC v6 and v7,0
2485,Dilated Cystic Spaces Present,"Squamous cell carcinoma, clear cell type",0
2486,Dedifferentiated Malignant Infiltrate,"Squamous cell carcinoma, clear cell type",0
2487,Mammary Gland Type Features Present,"Squamous cell carcinoma, clear cell type",0
2488,Ectopic Tissue,"Squamous cell carcinoma, clear cell type",0
2489,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,"Squamous cell carcinoma, clear cell type",0
2490,Dilated Cystic Spaces Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
2491,Dedifferentiated Malignant Infiltrate,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
2492,Mammary Gland Type Features Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
2493,Ectopic Tissue,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
2494,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
2495,Dilated Cystic Spaces Present,Paget Disease of the Scrotum,0
2496,Dedifferentiated Malignant Infiltrate,Paget Disease of the Scrotum,0
2497,Mammary Gland Type Features Present,Paget Disease of the Scrotum,0
2498,Ectopic Tissue,Paget Disease of the Scrotum,0
2499,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Paget Disease of the Scrotum,0
2500,Dilated Cystic Spaces Present,BCLC Stage D Adult Hepatocellular Carcinoma,0
2501,Dedifferentiated Malignant Infiltrate,BCLC Stage D Adult Hepatocellular Carcinoma,0
2502,Mammary Gland Type Features Present,BCLC Stage D Adult Hepatocellular Carcinoma,0
2503,Ectopic Tissue,BCLC Stage D Adult Hepatocellular Carcinoma,0
2504,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,BCLC Stage D Adult Hepatocellular Carcinoma,0
2505,Coronary Vessel Lesion,Adenocarcinoma of the prostate metastatic,0
2506,Index Lesion,Adenocarcinoma of the prostate metastatic,0
2507,Non-Index Lesion,Adenocarcinoma of the prostate metastatic,0
2508,Mushroom-Shaped Lesion,Adenocarcinoma of the prostate metastatic,0
2509,Annular Lesion,Adenocarcinoma of the prostate metastatic,0
2510,Dilated Cystic Spaces Present,Stage III Nasal Cavity and Paranasal Sinus Cancer AJCC v6 and v7,0
2511,Dedifferentiated Malignant Infiltrate,Stage III Nasal Cavity and Paranasal Sinus Cancer AJCC v6 and v7,0
2512,Mammary Gland Type Features Present,Stage III Nasal Cavity and Paranasal Sinus Cancer AJCC v6 and v7,0
2513,Ectopic Tissue,Stage III Nasal Cavity and Paranasal Sinus Cancer AJCC v6 and v7,0
2514,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Nasal Cavity and Paranasal Sinus Cancer AJCC v6 and v7,0
2515,Dilated Cystic Spaces Present,"Vulvar Adenocarcinoma, Intestinal-Type",0
2516,Dedifferentiated Malignant Infiltrate,"Vulvar Adenocarcinoma, Intestinal-Type",0
2517,Mammary Gland Type Features Present,"Vulvar Adenocarcinoma, Intestinal-Type",0
2518,Ectopic Tissue,"Vulvar Adenocarcinoma, Intestinal-Type",0
2519,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,"Vulvar Adenocarcinoma, Intestinal-Type",0
2520,Dilated Cystic Spaces Present,Minimally Invasive Mucinous Lung Adenocarcinoma,0
2521,Dedifferentiated Malignant Infiltrate,Minimally Invasive Mucinous Lung Adenocarcinoma,0
2522,Mammary Gland Type Features Present,Minimally Invasive Mucinous Lung Adenocarcinoma,0
2523,Ectopic Tissue,Minimally Invasive Mucinous Lung Adenocarcinoma,0
2524,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Minimally Invasive Mucinous Lung Adenocarcinoma,0
2525,Dilated Cystic Spaces Present,Stage 0 Renal Pelvis Cancer AJCC v7,0
2526,Dedifferentiated Malignant Infiltrate,Stage 0 Renal Pelvis Cancer AJCC v7,0
2527,Mammary Gland Type Features Present,Stage 0 Renal Pelvis Cancer AJCC v7,0
2528,Ectopic Tissue,Stage 0 Renal Pelvis Cancer AJCC v7,0
2529,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage 0 Renal Pelvis Cancer AJCC v7,0
2530,Dilated Cystic Spaces Present,basaloid squamous cell carcinoma of vulva,0
2531,Dedifferentiated Malignant Infiltrate,basaloid squamous cell carcinoma of vulva,0
2532,Mammary Gland Type Features Present,basaloid squamous cell carcinoma of vulva,0
2533,Ectopic Tissue,basaloid squamous cell carcinoma of vulva,0
2534,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,basaloid squamous cell carcinoma of vulva,0
2535,Dilated Cystic Spaces Present,Stage IVB Laryngeal Verrucous Carcinoma AJCC v7,0
2536,Dedifferentiated Malignant Infiltrate,Stage IVB Laryngeal Verrucous Carcinoma AJCC v7,0
2537,Mammary Gland Type Features Present,Stage IVB Laryngeal Verrucous Carcinoma AJCC v7,0
2538,Ectopic Tissue,Stage IVB Laryngeal Verrucous Carcinoma AJCC v7,0
2539,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage IVB Laryngeal Verrucous Carcinoma AJCC v7,0
2540,Dilated Cystic Spaces Present,AIDS-related anal cancer recurrent,0
2541,Dedifferentiated Malignant Infiltrate,AIDS-related anal cancer recurrent,0
2542,Mammary Gland Type Features Present,AIDS-related anal cancer recurrent,0
2543,Ectopic Tissue,AIDS-related anal cancer recurrent,0
2544,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,AIDS-related anal cancer recurrent,0
2545,Dilated Cystic Spaces Present,Fetal Lung Adenocarcinoma,0
2546,Dedifferentiated Malignant Infiltrate,Fetal Lung Adenocarcinoma,0
2547,Mammary Gland Type Features Present,Fetal Lung Adenocarcinoma,0
2548,Ectopic Tissue,Fetal Lung Adenocarcinoma,0
2549,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Fetal Lung Adenocarcinoma,0
2550,Dilated Cystic Spaces Present,Stage III Vulvar Cancer AJCC v6,0
2551,Dedifferentiated Malignant Infiltrate,Stage III Vulvar Cancer AJCC v6,0
2552,Mammary Gland Type Features Present,Stage III Vulvar Cancer AJCC v6,0
2553,Ectopic Tissue,Stage III Vulvar Cancer AJCC v6,0
2554,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Vulvar Cancer AJCC v6,0
2555,Dilated Cystic Spaces Present,Stage IV Oropharyngeal Carcinoma AJCC v7,0
2556,Dedifferentiated Malignant Infiltrate,Stage IV Oropharyngeal Carcinoma AJCC v7,0
2557,Mammary Gland Type Features Present,Stage IV Oropharyngeal Carcinoma AJCC v7,0
2558,Ectopic Tissue,Stage IV Oropharyngeal Carcinoma AJCC v7,0
2559,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage IV Oropharyngeal Carcinoma AJCC v7,0
2560,Dilated Cystic Spaces Present,Stage II Lip and Oral Cavity Cancer AJCC v6 and v7,0
2561,Dedifferentiated Malignant Infiltrate,Stage II Lip and Oral Cavity Cancer AJCC v6 and v7,0
2562,Mammary Gland Type Features Present,Stage II Lip and Oral Cavity Cancer AJCC v6 and v7,0
2563,Ectopic Tissue,Stage II Lip and Oral Cavity Cancer AJCC v6 and v7,0
2564,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage II Lip and Oral Cavity Cancer AJCC v6 and v7,0
2565,Dilated Cystic Spaces Present,Stage IV Esophagus Carcinoma,0
2566,Dedifferentiated Malignant Infiltrate,Stage IV Esophagus Carcinoma,0
2567,Mammary Gland Type Features Present,Stage IV Esophagus Carcinoma,0
2568,Ectopic Tissue,Stage IV Esophagus Carcinoma,0
2569,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage IV Esophagus Carcinoma,0
2570,Dilated Cystic Spaces Present,Primary Carcinoma,0
2571,Dedifferentiated Malignant Infiltrate,Primary Carcinoma,0
2572,Mammary Gland Type Features Present,Primary Carcinoma,0
2573,Ectopic Tissue,Primary Carcinoma,0
2574,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Primary Carcinoma,0
2575,Dilated Cystic Spaces Present,Stage III Hypopharyngeal Carcinoma AJCC v6,0
2576,Dedifferentiated Malignant Infiltrate,Stage III Hypopharyngeal Carcinoma AJCC v6,0
2577,Mammary Gland Type Features Present,Stage III Hypopharyngeal Carcinoma AJCC v6,0
2578,Ectopic Tissue,Stage III Hypopharyngeal Carcinoma AJCC v6,0
2579,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Hypopharyngeal Carcinoma AJCC v6,0
2580,Dilated Cystic Spaces Present,Stage III Oropharyngeal Carcinoma AJCC v6,0
2581,Dedifferentiated Malignant Infiltrate,Stage III Oropharyngeal Carcinoma AJCC v6,0
2582,Mammary Gland Type Features Present,Stage III Oropharyngeal Carcinoma AJCC v6,0
2583,Ectopic Tissue,Stage III Oropharyngeal Carcinoma AJCC v6,0
2584,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Oropharyngeal Carcinoma AJCC v6,0
2585,Dilated Cystic Spaces Present,External Ear Squamous Cell Carcinoma,0
2586,Dedifferentiated Malignant Infiltrate,External Ear Squamous Cell Carcinoma,0
2587,Mammary Gland Type Features Present,External Ear Squamous Cell Carcinoma,0
2588,Ectopic Tissue,External Ear Squamous Cell Carcinoma,0
2589,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,External Ear Squamous Cell Carcinoma,0
2590,Dilated Cystic Spaces Present,Endometrioid carcinoma of prostate,0
2591,Dedifferentiated Malignant Infiltrate,Endometrioid carcinoma of prostate,0
2592,Mammary Gland Type Features Present,Endometrioid carcinoma of prostate,0
2593,Ectopic Tissue,Endometrioid carcinoma of prostate,0
2594,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Endometrioid carcinoma of prostate,0
2595,Dilated Cystic Spaces Present,Endometrioid carcinoma ovary,0
2596,Dedifferentiated Malignant Infiltrate,Endometrioid carcinoma ovary,0
2597,Mammary Gland Type Features Present,Endometrioid carcinoma ovary,0
2598,Ectopic Tissue,Endometrioid carcinoma ovary,0
2599,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Endometrioid carcinoma ovary,0
2600,Dilated Cystic Spaces Present,Stage I Hepatocellular Carcinoma AJCC v6 and v7,0
2601,Dedifferentiated Malignant Infiltrate,Stage I Hepatocellular Carcinoma AJCC v6 and v7,0
2602,Mammary Gland Type Features Present,Stage I Hepatocellular Carcinoma AJCC v6 and v7,0
2603,Ectopic Tissue,Stage I Hepatocellular Carcinoma AJCC v6 and v7,0
2604,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage I Hepatocellular Carcinoma AJCC v6 and v7,0
2605,Dilated Cystic Spaces Present,Recurrent ovarian cancer,0
2606,Dedifferentiated Malignant Infiltrate,Recurrent ovarian cancer,0
2607,Mammary Gland Type Features Present,Recurrent ovarian cancer,0
2608,Ectopic Tissue,Recurrent ovarian cancer,0
2609,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Recurrent ovarian cancer,0
2610,Dilated Cystic Spaces Present,Stage IIIA Merkel Cell Carcinoma AJCC v7,0
2611,Dedifferentiated Malignant Infiltrate,Stage IIIA Merkel Cell Carcinoma AJCC v7,0
2612,Mammary Gland Type Features Present,Stage IIIA Merkel Cell Carcinoma AJCC v7,0
2613,Ectopic Tissue,Stage IIIA Merkel Cell Carcinoma AJCC v7,0
2614,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage IIIA Merkel Cell Carcinoma AJCC v7,0
2615,Dilated Cystic Spaces Present,Carcinoma of apocrine gland,0
2616,Dedifferentiated Malignant Infiltrate,Carcinoma of apocrine gland,0
2617,Mammary Gland Type Features Present,Carcinoma of apocrine gland,0
2618,Ectopic Tissue,Carcinoma of apocrine gland,0
2619,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Carcinoma of apocrine gland,0
2620,Dilated Cystic Spaces Present,Gallbladder Mixed Adenoneuroendocrine Carcinoma,0
2621,Dedifferentiated Malignant Infiltrate,Gallbladder Mixed Adenoneuroendocrine Carcinoma,0
2622,Mammary Gland Type Features Present,Gallbladder Mixed Adenoneuroendocrine Carcinoma,0
2623,Ectopic Tissue,Gallbladder Mixed Adenoneuroendocrine Carcinoma,0
2624,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Gallbladder Mixed Adenoneuroendocrine Carcinoma,0
2625,Dilated Cystic Spaces Present,Thymic Basaloid Carcinoma,0
2626,Dedifferentiated Malignant Infiltrate,Thymic Basaloid Carcinoma,0
2627,Mammary Gland Type Features Present,Thymic Basaloid Carcinoma,0
2628,Ectopic Tissue,Thymic Basaloid Carcinoma,0
2629,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Thymic Basaloid Carcinoma,0
2630,Dilated Cystic Spaces Present,Stage III Lung Cancer AJCC v7,0
2631,Dedifferentiated Malignant Infiltrate,Stage III Lung Cancer AJCC v7,0
2632,Mammary Gland Type Features Present,Stage III Lung Cancer AJCC v7,0
2633,Ectopic Tissue,Stage III Lung Cancer AJCC v7,0
2634,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage III Lung Cancer AJCC v7,0
2635,Dilated Cystic Spaces Present,Triple-Negative Breast Carcinoma,0
2636,Dedifferentiated Malignant Infiltrate,Triple-Negative Breast Carcinoma,0
2637,Mammary Gland Type Features Present,Triple-Negative Breast Carcinoma,0
2638,Ectopic Tissue,Triple-Negative Breast Carcinoma,0
2639,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Triple-Negative Breast Carcinoma,0
2640,Dilated Cystic Spaces Present,Colorectal Mixed Adenoneuroendocrine Carcinoma,0
2641,Dedifferentiated Malignant Infiltrate,Colorectal Mixed Adenoneuroendocrine Carcinoma,0
2642,Mammary Gland Type Features Present,Colorectal Mixed Adenoneuroendocrine Carcinoma,0
2643,Ectopic Tissue,Colorectal Mixed Adenoneuroendocrine Carcinoma,0
2644,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Colorectal Mixed Adenoneuroendocrine Carcinoma,0
2645,Dilated Cystic Spaces Present,Stage IB Eyelid Carcinoma AJCC v7,0
2646,Dedifferentiated Malignant Infiltrate,Stage IB Eyelid Carcinoma AJCC v7,0
2647,Mammary Gland Type Features Present,Stage IB Eyelid Carcinoma AJCC v7,0
2648,Ectopic Tissue,Stage IB Eyelid Carcinoma AJCC v7,0
2649,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Stage IB Eyelid Carcinoma AJCC v7,0
2650,Dilated Cystic Spaces Present,Vaginal Warty Carcinoma,0
2651,Dedifferentiated Malignant Infiltrate,Vaginal Warty Carcinoma,0
2652,Mammary Gland Type Features Present,Vaginal Warty Carcinoma,0
2653,Ectopic Tissue,Vaginal Warty Carcinoma,0
2654,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Vaginal Warty Carcinoma,0
2655,Dilated Cystic Spaces Present,Fallopian Tube Mucinous Adenocarcinoma,0
2656,Dedifferentiated Malignant Infiltrate,Fallopian Tube Mucinous Adenocarcinoma,0
2657,Mammary Gland Type Features Present,Fallopian Tube Mucinous Adenocarcinoma,0
2658,Ectopic Tissue,Fallopian Tube Mucinous Adenocarcinoma,0
2659,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,Fallopian Tube Mucinous Adenocarcinoma,0
2660,Dilated Cystic Spaces Present,ENSAT Stage III Adrenal Cortex Carcinoma,0
2661,Dedifferentiated Malignant Infiltrate,ENSAT Stage III Adrenal Cortex Carcinoma,0
2662,Mammary Gland Type Features Present,ENSAT Stage III Adrenal Cortex Carcinoma,0
2663,Ectopic Tissue,ENSAT Stage III Adrenal Cortex Carcinoma,0
2664,Barrett Esophagus With Metaplastic Goblet Cell Columnar Epithelium,ENSAT Stage III Adrenal Cortex Carcinoma,0
2665,Dilated Cystic Spaces Present,Cecum Carcinoma,0
