,CUI1,CUI2
3031,Recurrent Lymphoma,Recurrent Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
3032,Synchronous Lesion,Pre-Malignant Skin Epithelial Lesion
3033,Peripheral Blood Involvement,Childhood Langerhans Cell Histiocytosis with Risk Organ Involvement
3034,Serrated Glandular Architecture,Cervical Glandular Neoplasm
3035,Mediastinal mass,Mediastinal Leiomyoma
3036,Polyvesicular Vitelline Pattern,"Testicular Yolk Sac Tumor, Microcystic Pattern"
3037,Favorable Clinical Outcome,Hodgkin Lymphoma by Clinical Course
3038,Lytic lesion,Angiocentric immunoproliferative lesion grade 2
3039,Firm mass,Occult Lung Cancer AJCC v8
3040,Well Developed Rough Endoplasmic Reticulum Present,Pleural Well Differentiated Papillary Mesothelioma
3041,Cauliflower-Like Mass,Pseudolymphoma
3042,Neoplastic Plasma Cells Present in Bone Marrow,Prostate Carcinoma Metastatic in the Bone
3043,Pseudostratified Tumor Cells Present,Stage IIIA Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8
3044,Sclerotic Pattern,"Testicular Yolk Sac Tumor, Endodermal Sinus Pattern"
3045,Aberrant Thyroid Tissue Present,Stage IVB Thyroid Gland Follicular Carcinoma AJCC v7
3046,Syncytial Pattern,"Testicular Yolk Sac Tumor, Microcystic Pattern"
3047,Nuclear Molding,Thyroid Gland Noninvasive Follicular Neoplasm with Papillary-Like Nuclear Features
3048,Muscle Invasion,Benign Skeletal Muscle Neoplasm
3049,Gastrin Positive Neoplastic Cells Present,Tumors Derived from Langerhans Cells
3050,Mature Neutrophils Present,Sellar Mature Teratoma
3051,Hemosiderin pigmentation,Pseudolymphoma
3052,Limited Early T-Cell Differentiation,Small Intestinal Enteropathy-Associated T-Cell Lymphoma
3053,Striated Muscle Component Present,Malignant Skeletal Muscle Neoplasm
3054,Annular Tubules Present,Occult Lung Cancer AJCC v8
3055,Glandular cell atypia,Ovarian germ cell choriocarcinoma stage I
3056,Mast Cells 10 Percent or More of Peripheral Blood White Cells,Peripheral neuroepithelioma of bone recurrent
3057,Therapy-Related Toxicity,Occult Lung Cancer AJCC v8
3058,PSA Failure,Adenocarcinoma with squamous metaplasia
3059,Extramedullary Hematopoiesis (disorder),Adenocarcinoma of lung (disorder)
3060,Regional Disease,Erdheim-Chester Disease
3061,Blasts Expressing T-Lymphoid and Myeloid Markers Present,Gastric Body Carcinoma In Situ AJCC v6 and v7
3062,CDKN2A-p16 Negative,"B Acute Lymphoblastic Leukemia, Philadelphia Chromosome Negative"
3063,Ring Sideroblasts 15 Percent or More of Erythroid Precursors,Ovarian Sex Cord-Stromal Tumor of Mixed or Unclassified Cell Types
3064,Lesion Less than 5mm in Diameter,Metastatic Malignant Neoplasm in the Sellar Region
3065,Well-Circumscribed Lesion,Pre-Malignant Skin Epithelial Lesion
3066,Serotonin Positive Neoplastic Cells Present,Neoplastic Polyp
3067,Metaplasia,Breast Carcinoma with Chondroid Metaplasia
3068,Gastric-Type Epithelial Differentiation,Infiltrating Ureter Urothelial Carcinoma with Glandular Differentiation
3069,Red Papular Lesion,Pre-Malignant Skin Epithelial Lesion
3070,Fibromyxoid Stroma Formation,Classical Low Grade Fibromyxoid Sarcoma
3071,Lepidic Growth Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
3072,Nodular lesions,Subcutaneous Nodular Fasciitis
3073,Aflatoxins Toxicity,Malignant neoplasm of stomach recurrent
3074,Epithelial Component Present,Vaginal Mixed Epithelial and Mesenchymal Neoplasm
3075,Intravascular papillary endothelial hyperplasia,Endometrial cystic hyperplasia
3076,Unmethylated MGMT Gene Promoter,"Diffuse Large B-Cell Lymphoma, Not Otherwise Specified by Gene Expression Profile"
3077,Desmoplastic Stroma Formation,Desmoplastic fibroma
3078,Cord-Like Pattern,"Testicular Yolk Sac Tumor, Microcystic Pattern"
3079,Less than 2 Mitoses per 10HPF,Grade 2 Colon Adenocarcinoma
3080,Proliferation of High Endothelial Venules Present,Prostate Stromal Proliferation of Uncertain Malignant Potential
3081,Lesion with Diameter Less than 11mm,Renal Cell Carcinoma Associated with Neuroblastoma
3082,Black Discoloration,Adenocarcinoma with squamous metaplasia
3083,Microvascular Proliferation,B-Cell Proliferation of Uncertain Malignant Potential
3084,Striated Muscle Component Present,Malignant Skeletal Muscle Neoplasm
3085,Five or Less Mitoses per 50HPF,Ovarian Biphasic or Triphasic Teratoma
3086,Absence of Basal Cell Layer,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor
3087,Cystic Change,Cervical Adenoid Cystic Carcinoma
3088,Folliculotropic Lymphocytic Infiltrate,Stage B Chronic Lymphocytic Leukemia
3089,Generalized illness,Adenocarcinoma with squamous metaplasia
3090,Multilocular Lesion,Primary Melanocytic Lesion of Meninges
3091,Hypergammaglobulinemia,Malignant neoplasm of stomach recurrent
3092,Prominent In Situ Component Present,Lung Non-Mucinous Adenocarcinoma In Situ
3093,Somatostatin Positive Neoplastic Cells Present,Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
3094,Well Differentiated Hyaline Cartilage Present,Well Differentiated Malignant Neoplasm
3095,More than 5 Mitoses per 50HPF,Adenocarcinoma with squamous metaplasia
3096,Bile Pigment Present,Bile duct cystadenocarcinoma
3097,Non-Malignant Cellular Infiltrate,Ovarian Cellular Fibroma
3098,Pregnancy Complications,Non-Hodgkin Lymphoma During Pregnancy
3099,Malignant Cellular Infiltrate,Cellular neurothekeoma
3100,Cementum Formation,Pseudolymphoma
3101,Birbeck Granules Present,Occult Lung Cancer AJCC v8
3102,Blasts Under 5 Percent of Peripheral Blood White Cells,Peripheral neuroepithelioma of bone recurrent
3103,Blasts 10-19 Percent of Bone Marrow Nucleated Cells,Malignant Giant Cell Tumor of Bone
3104,Extraosseous Lesion,Primary Melanocytic Lesion of Meninges
3105,Entrapped Respiratory Epithelium Present,Intestinal Metaplasia of Bladder Urachal Epithelium
3106,Ganglion Cell-Like Elements Present,Ovarian Sertoli-Leydig Cell Tumor with Retiform Elements
3107,Arborizing Vascular Channel Formation,Malignant Vascular Neoplasm
3108,Polarization of Nuclei Towards the Glandular Lumen,Stage III Mucosal Melanoma of the Head and Neck AJCC v7
3109,Intermediate Grade Neuroendocrine Lesion,Intermediate Grade Lung Neuroendocrine Neoplasm
3110,Monoblasts 80 Percent or More of Bone Marrow Monocytic Cells,Bone Marrow Transplantation Nephropathy
3111,Drop Metastasis,Stage IV Major Salivary Gland Carcinoma without Metastasis
3112,Splenomegaly,Occult Lung Cancer AJCC v8
3113,MGMT Gene Promoter Methylation,Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene
3114,Neuroectodermal Differentiation,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation
3115,Multinodular Mass,Adenocarcinoma with squamous metaplasia
3116,Matrical Differentiation,Childhood Acute Myeloid Leukemia with Minimal Differentiation
3117,Basophilia (finding),Malignant neoplasm of stomach recurrent
3118,Nodular Pattern,Nodular fasciitis
3119,Aggressive Clinical Course,Non-Hodgkin Lymphoma by Clinical Course
3120,Lepidic Growth Pattern,"Testicular Yolk Sac Tumor, Endodermal Sinus Pattern"
3121,Proliferation of Follicular Dendritic Cells Present,Thyroid Gland Follicular Tumor of Uncertain Malignant Potential
3122,Single Type of Tissue Derived from One Embryonic Layer Present,Stage IIIA Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8
3123,Spindle Cell Osteo-Fibrous Component Present,Ciliary Body Spindle Cell Type B Melanoma
3124,Microcystic Change,Microcystic meningioma
3125,Aggressive Clinical Course,Non-Hodgkin Lymphoma with Variable Clinical Course
3126,Blasts Under 20 Percent of Bone Marrow Nucleated Cells,Bone Marrow Transplantation Nephropathy
3127,Stable Disease,Chronic Bullous Disease of Childhood
3128,New bone formation (morphologic abnormality),malignant neoplasm of bone marrow
3129,Mitotic Activity,Malignant neoplasm of stomach recurrent
3130,"Fully Differentiated ""Adult-Type"" Tissues Present",Differentiated Thyroid Gland Carcinoma
3131,Mast Cells 10 Percent or More of Peripheral Blood White Cells,Peripheral neuroepithelioma of bone metastatic
3132,Pseudostratified Columnar Tumor Cells Present,Vulvar Squamous Cell Carcinoma with Tumor Giant Cells
3133,Monoclonal Paraproteinemia,Monoclonal Gammopathy of Renal Significance
3134,Prominent Collagen Rosette Formation,Malignant neoplasm of stomach recurrent
3135,Squamous Metaplasia of Malignant Cells Present,Malignant lymphoma of spleen
3136,Clinical TNM Finding,Hodgkin Lymphoma by Clinical Course
3137,Atypical Mitotic Figures,Childhood Atypical Choroid Plexus Papilloma
3138,Monoclonal Myeloid or Lymphoid Cells Present,Adult Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1
3139,Peribronchial Proliferation of Neoplastic Cells Present,T-Cell Proliferation of Uncertain Malignant Potential
3140,Defective Alpha Heavy Chain Present,Heavy Chain Deposition Disease
3141,Preserved Nuclear Polarity,Malignant neoplasm of stomach recurrent
3142,Comedo Necrosis,Adenocarcinoma with squamous metaplasia
3143,Antoni A Pattern,Stage A Chronic Lymphocytic Leukemia
3144,Subcutaneous Involvement,Childhood Langerhans Cell Histiocytosis with Risk Organ Involvement
3145,Reactive Germinal Centers Present,Reactive systemic amyloidosis
3146,Multinodular Pattern,Multinodular and Vacuolated Tumor of the Cerebrum
3147,Intermediate Grade Lesion,Intermediate Grade Ductal Breast Carcinoma In Situ
3148,Dermal Nodule,Placental Site Nodule or Plaque
3149,Non-Hereditary Lesion,Reactive Cutaneous Fibrous Lesion
3150,Regional Disease,Localized Castleman Disease
3151,Junctional Proliferation,Junctional Epidermolysis Bullosa
3152,Prominent In Situ Component Present,Gastric Pylorus Carcinoma In Situ AJCC v6 and v7
3153,Blasts Expressing T-Lymphoid and Myeloid Markers Present,Stage IIIA Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8
3154,Pseudo-Psammoma Body Formation,Stage IV Choroidal and Ciliary Body Melanoma AJCC v8
3155,Mesenchymal Component Present,Glioblastoma with Primitive Neuronal Component
3156,Epithelioid Differentiation,Epithelioid cell nevus
3157,Well Differentiated Hyaline Cartilage Present,Advanced Well Differentiated Neuroendocrine Neoplasm
3158,Neoplastic Granulocytes and Precursors 20 Percent or More of Bone Marrow Cells,Squamous cell carcinoma of head and neck metastatic
3159,Widely Invasive Lesion,Invasive Breast Carcinoma by Histologic Grade
3160,Megakaryoblasts 50 Percent or More of Bone Marrow Nucleated Cells,Malignant Giant Cell Tumor of Bone
3161,Hypocellular Tissue,Liver Mucosa-Associated Lymphoid Tissue Lymphoma
3162,Mesenchymal Component Present,Glioblastoma with Primitive Neuronal Component
3163,Blasts Expressing T-Lymphoid and Myeloid Markers Present,Testicular Mixed Embryonal Carcinoma and Seminoma
3164,Osteosclerotic Lesion,Reactive Cutaneous Fibrous Lesion
3165,Prominent Collagen Rosette Formation,Occult Lung Cancer AJCC v8
3166,Malignant Glandular Epithelium Resembling the Endocervical Epithelium Present,Metastatic Malignant Neoplasm in the Iris
3167,Hyperkeratosis,Occult Lung Cancer AJCC v8
3168,Myeloblasts Under 1 Percent of Peripheral Blood White Cells,Peripheral Primitive Neuroectodermal Tumor of the Kidney
3169,Ventricular Involvement Only,Childhood Langerhans Cell Histiocytosis with Risk Organ Involvement
3170,Smooth Muscle Component Present,Endometrial Endometrioid Adenocarcinoma with an Undifferentiated Carcinomatous Component
3171,Micropapillary Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
3172,Myeloblasts 20 Percent or More of Bone Marrow Non-Erythroid Cells,Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone
3173,Tubal Diverticulosis,Tubal Epithelial Hyperplasia
3174,Extensive Stage Lesion,Refractory Extensive Stage Lung Small Cell Carcinoma
3175,Crystal deposition,Immunoglobulin deposition disease
3176,Monoclonal Langerhans Cells Present,Tumors Derived from Langerhans Cells
3177,Malignant Germinomatous Cellular Infiltrate,Cellular neurothekeoma
3178,Squamous metaplasia of bladder,Squamous cell carcinoma of skin
3179,Lesion with Diameter of 2cm or Less,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1
3180,Cavernous Lymphatic Space Formation,Thyroid Gland Cavernous Hemangioma
3181,Slit-Like Vascular Channel Formation,Radiation-Induced Vascular Disease
3182,Myeloblasts Under 20 Percent of Bone Marrow Nucleated Cells,Malignant Giant Cell Tumor of Bone
3183,Absence of Muscle Invasion,Recurrent tumors of the Ewing's family
3184,Abnormal Eosinophilic Granules Present,Eosinophilic Granuloma
3185,Bone Marrow Involvement,Unresectable Bone Sarcoma
3186,Junctional Proliferation,Junctional Epidermolysis Bullosa
3187,Pautrier-Like Microabscess Present,Adenocarcinoma with squamous metaplasia
3188,Well Differentiated Lesion,Well Differentiated Malignant Neoplasm
3189,Erythroid Precursors 50 Percent or More of Bone Marrow Nucleated Cells,Bone Marrow Transplantation Nephropathy
3190,Seizures,Malignant neoplasm of stomach recurrent
3191,Erythema,Adenocarcinoma with squamous metaplasia
3192,Intermediate Grade Neuroendocrine Lesion,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma
3193,Tumor Mass,Malignant Gastric Granular Cell Tumor
3194,Matrical Differentiation,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation
3195,Fenestrated Pattern,"Testicular Yolk Sac Tumor, Endodermal Sinus Pattern"
3196,Tubular Pattern,"Testicular Yolk Sac Tumor, Microcystic Pattern"
3197,Small Aggregates of Tumor Cells Present,Adult Desmoplastic Small Round Cell Tumor
3198,Vascular Channel Formation,Radiation-Induced Vascular Disease
3199,Non-Contiguous Disease,Localized Castleman Disease
3200,Seminomatous Component Present,Endometrial Endometrioid Adenocarcinoma with an Undifferentiated Carcinomatous Component
3201,Increased NFkappaB Pathway Activation,Adenocarcinoma with squamous metaplasia
3202,Angioinvasion,Adenocarcinoma with squamous metaplasia
3203,Rimming of Adipose Tissue Cells Present,Stage IV Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8
3204,Nuclear Expression of STAT6 Protein,Malignant neoplasm of stomach recurrent
3205,Drug Exposure,Malignant neoplasm of stomach recurrent
3206,Exophytic Papillary Lesion,Gastric Papillary Adenocarcinoma
3207,Villous Projections of the Neoplastic Epithelium Present,Bladder Carcinoma Infiltrating the Muscle of the Bladder Wall
3208,More than 10 Mitoses per 10HPF,Occult Lung Cancer AJCC v8
3209,Ionizing Radiation Toxicity,Radiation Anemia
3210,Melanoma Cells Present,Nevoid Melanoma
3211,Odontogenic Cysts,Odontogenic myxoma
3212,Photosensitivity of skin,Non-neoplastic nevus of skin
3213,Intracellular Accumulation of Lipids,Ampulla of Vater Mucinous Adenocarcinoma
3214,Whorling Growth Pattern,"Testicular Yolk Sac Tumor, Endodermal Sinus Pattern"
3215,Dilated Cystic Spaces Present,Bile Duct Mucinous Cystic Neoplasm with Intermediate Grade Intraepithelial Neoplasia
3216,Endometrial Type Glands and Stroma Present,"Gallbladder Undifferentiated Carcinoma, Spindle and Giant Cell Type"
3217,Prominent Elastic Tissue Cores Present,Malignant Splenic Soft Tissue Neoplasm
3218,Sonic Hedgehog/Patch Pathway Activated,Recurrent Childhood Visual Pathway Astrocytoma
3219,Intermediate Grade Neuroendocrine Lesion,Intermediate Grade Lung Neuroendocrine Neoplasm
3220,Unilineage Dysplasia Present,Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with High Grade Dysplasia
3221,Cord-Like Pattern,"Testicular Yolk Sac Tumor, Endodermal Sinus Pattern"
3222,Nuclear Expression of STAT6 Protein,"Benign neoplasm of brain, unspecified"
3223,Encapsulated Mass,Adenocarcinoma with squamous metaplasia
3224,Rubbery Skin Lesion,Locally Advanced Skin Squamous Cell Carcinoma
3225,HER2/Neu Negative,Occult Lung Cancer AJCC v8
3226,Pre-existing condition,Pseudolymphoma
3227,Hereditary Lesion,Reactive Cutaneous Fibrous Lesion
3228,Schwannian Stroma More than 50 Percent of the Tumor Volume,Multinodular and Vacuolated Tumor of the Cerebrum
3229,Compartmentalized Pattern,"Testicular Yolk Sac Tumor, Microcystic Pattern"
3230,No Evidence of Metastatic Disease,Chronic Bullous Disease of Childhood
3231,Pseudo-Psammoma Body Formation,Gastric Body Carcinoma In Situ AJCC v6 and v7
3232,"Fully Differentiated ""Adult-Type"" Tissues Present",Stage IVA Differentiated Thyroid Gland Carcinoma AJCC v7
3233,Giant Mitochondria Present,Giant Hemangioma
3234,Indolent Clinical Course,Clinical Stage IIB Gastroesophageal Junction Adenocarcinoma AJCC v8
3235,Micronodular Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
3236,Premalignant Lesion,Focal Segmental Glomerulosclerosis Tip Lesion Variant
3237,Emperipolesis,Malignant neoplasm of stomach recurrent
3238,Mass of pleura,Lipoma of pleura
3239,Finding related to pregnancy,Anemia due to membrane defect
3240,Positive Axillary Lymph Node,Axillary lymphadenitis
3241,Low Grade Cartilaginous Component Present,Low Grade Cervical Squamous Intraepithelial Neoplasia
3242,Neoplastic Growth or Spread,Neoplastic Polyp
3243,PSA Failure,Malignant neoplasm of stomach recurrent
3244,Proliferation of Small Ducts Present,Small cell carcinoma of esophagus
3245,Monocytosis,Malignant neoplasm of stomach recurrent
3246,Hyalinized Vessels Present,Malignant neoplasm of stomach recurrent
3247,Windblown Appearance of Atypical Keratinocytes,Atypical hyperplasia of breast
3248,Intraluminal Tumor Growth,Childhood Carcinoid Tumor
3249,Ineffective hematopoiesis,Occult Lung Cancer AJCC v8
3250,Rapidly Enlarging Mass,Adenocarcinoma with squamous metaplasia
3251,Transformed Phase of Disease,Leukemic Phase of Non-Hodgkin's Lymphoma
3252,Chronic Clinical Course,Non-Hodgkin Lymphoma by Clinical Course
3253,Dual Population of Bone Marrow Blasts Present,Malignant Giant Cell Tumor of Bone
3254,Microfollicular Structures Present,Malignant neoplasm of stomach recurrent
3255,Gastrointestinal Type Epithelium Present,Multiple Endocrine Neoplasia Type 2a
3256,Cambium Layer,Malignant neoplasm of stomach recurrent
3257,Slit-Like Stromal Retraction Present,Stage II Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
3258,Inflammation,Occult Lung Cancer AJCC v8
3259,Glandular Differentiation,Cervical Glandular Neoplasm
3260,Estrogen receptor negative,Myeloid or lymphoid neoplasm with alpha-type platelet-derived growth factor receptor gene rearrangement
3261,Vater-Pacini Corpuscles-Like Structures Present,Adenocarcinoma with squamous metaplasia
3262,Osseous metaplasia,Nephrogenic metaplasia
3263,Recurrent Malignant Neoplasm,Childhood Recurrent Malignant Solid Neoplasm
3264,Aggravated Disease,Multi-centric Castleman's Disease
3265,Reactive Germinal Centers Present,Reactive Cutaneous Fibrous Lesion
3266,Epithelioid Differentiation,Breast Epithelioid Hemangioma
3267,CD56-Positive Neoplastic Cells Present,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
3268,Monoclonal Paraproteinemia Present in Lower than Myeloma Levels,Colorectal Carcinoma Metastatic in the Liver
3269,Absence of Malignant Features,Malignant neoplasm of stomach recurrent
3270,Prominent Squamous Eddies Present,Postneoadjuvant Therapy Stage III Esophageal Squamous Cell Carcinoma AJCC v8
3271,Mesenchymal Metaplasia,Breast Carcinoma with Chondroid Metaplasia
3272,Melanoma Cells Present,Nevoid Melanoma
3273,Neuropil Present,Malignant neoplasm of stomach recurrent
3274,Multifocal Lesion,Pre-Malignant Skin Epithelial Lesion
3275,Neuronal Differentiation,Infiltrating Ureter Urothelial Carcinoma with Glandular Differentiation
3276,Translocations Involving Tyrosine Kinases or Cytokine Receptors Present,Myeloid or lymphoid neoplasm with alpha-type platelet-derived growth factor receptor gene rearrangement
3277,No Evidence of Metastatic Disease,Metastatic Squamous Cell Carcinoma of the Nasopharynx
3278,Skin Ulcer,Transplant-Related Skin Squamous Cell Carcinoma
3279,Dysplastic Dentin Formation,Low Grade Liver Dysplastic Nodule
3280,Osteosclerotic Lesion,Primary Melanocytic Lesion of Meninges
3281,Nuclear Molding,Thyroid Gland Noninvasive Follicular Neoplasm with Papillary-Like Nuclear Features
3282,Rosette-Like Configurations Present,Occult Lung Cancer AJCC v8
3283,Edematous Stroma Formation,Gastric Carcinoma with Lymphoid Stroma
3284,Blasts 5-19 Percent of Peripheral Blood White Cells,Peripheral neuroepithelioma of bone metastatic
3285,Intraluminal Tumor Growth,Childhood Carcinoid Tumor
3286,Tobacco Toxicity,Adenocarcinoma with squamous metaplasia
3287,Tartrate Resistant Acid Phosphatase Positive Cells Present,Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
3288,Obesity,Adenocarcinoma with squamous metaplasia
3289,Diffuse Cellular Infiltrate,Diffuse Lipomatosis
3290,Chromogranin A Positive Neoplastic Cells Present,"Spindle cell melanoma, type A"
3291,Pseudostratified Tumor Cells Present,Vulvar Squamous Cell Carcinoma with Tumor Giant Cells
3292,Bone Marrow Lymphoplasmacytic Infiltrate,Breast Carcinoma Metastatic in the Bone
3293,Schwannian Stroma More than 50 Percent of the Tumor Volume,Malignant Mediastinal Germ Cell Tumor Stage Grouping of the Pediatric Study Group
3294,Serum phosphate concentration below normal,Adenocarcinoma with squamous metaplasia
3295,Myeloblasts Under 10 Percent of Peripheral Blood White Cells,Peripheral neuroepithelioma of bone recurrent
3296,Neoplastic Cells with TFH Cell Phenotype Present,Renal Cell Carcinoma Associated with Neuroblastoma
3297,Eosinophil count raised (finding),Pseudolymphoma
3298,Refractory Disease,Steroid Refractory Graft Versus Host Disease
3299,Neoplastic Plasma Cells Between 10 and 30 Percent of Bone Marrow Nucleated Cells,Squamous cell carcinoma of head and neck metastatic
3300,Moderate cytologic atypia,Occult Lung Cancer AJCC v8
3301,Lesion with Diameter of 2cm or Less,Acute Myeloid Leukemia with Biallelic Mutations of CEBPA
3302,Chromogranin A Positive Neoplastic Cells Present,Neoplastic Polyp
3303,Perineural spread,Pseudolymphoma
3304,Serum phosphate concentration below normal,Cytogenetically normal acute myeloid leukemia
3305,Fetal -Epithelial Differentiation,Fetal Lung Adenocarcinoma
3306,Pseudostratified Tumor Cells Present,Stage IIIA Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8
3307,More than 5 Mitoses per 50HPF,Occult Lung Cancer AJCC v8
3308,Bone Marrow Lymphoplasmacytic Infiltrate,Stage IB Bone Sarcoma AJCC v7
3309,Cytoplasmic Accumulation of Black Pigment,Ampulla of Vater Mucinous Adenocarcinoma
3310,Lymphadenopathy,Occult Lung Cancer AJCC v8
3311,Multifocal Unisystem Disease,Multi-centric Castleman's Disease
3312,Myeloblasts Under 5 Percent of Bone Marrow Nucleated Cells,Malignant Giant Cell Tumor of Bone
3313,Endodermal Sinus Pattern,Nasal Cavity and Paranasal Sinus Cancer by AJCC v8 Stage
3314,Arborising Network of Cords of Basaloid Cells Present,Malignant neoplasm of stomach recurrent
3315,Cytoplasmic Accumulation of Black Pigment,Recurrent tumors of the Ewing's family
3316,Unfavorable Clinical Outcome,Clinical Stage IV Esophageal Squamous Cell Carcinoma AJCC v8
3317,Lymphadenopathy,Thyroid Gland Sinus Histiocytosis with Massive Lymphadenopathy
3318,Negative Bone Marrow and Peripheral Blood,Stage IIIA Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8
3319,"Amorphus, Eosinophilic, and Acellular Deposit",Gastric Body Carcinoma In Situ AJCC v6 and v7
3320,Follicular Structures Present,Stage I Thyroid Gland Follicular Carcinoma Under 55 Years AJCC v8
3321,Macrofollicular Structures Present,Adenocarcinoma with squamous metaplasia
3322,Cartilaginous metaplasia,Adenocarcinoma with osseous metaplasia
3323,Extramedullary Hematopoiesis (disorder),Extramedullary Plasmacytoma
3324,Prominent Stromal Reaction,Stage II Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
3325,Paucicellular Stroma Present,Gastric Carcinoma with Lymphoid Stroma
3326,Antoni B Pattern,Stage B Chronic Lymphocytic Leukemia
3327,Sarcomatous Component Present,Endometrial Endometrioid Adenocarcinoma with a Poorly Differentiated Carcinomatous Component
3328,Lepidic Growth Pattern,"Testicular Yolk Sac Tumor, Microcystic Pattern"
3329,Pleural effusion disorder,Pleural Synovial Sarcoma
3330,Nests of Tumor Cell Nuclei in a Fibrillary Matrix,Malignant Giant Cell Tumor of Bone
3331,Squamous metaplasia of bladder,Carcinoma of bladder
3332,Marked Nuclear Atypia Present,Thyroid Gland Noninvasive Follicular Neoplasm with Papillary-Like Nuclear Features
3333,Thin-Branching Papillae Present,Adenocarcinoma with squamous metaplasia
3334,Radiation Sickness,Adenocarcinoma with squamous metaplasia
3335,Cambium Layer,Malignant neoplasm of stomach recurrent
3336,Bilateral Mass,Bilateral Carcinoma
3337,Plexiform Vasculature Present,Plexiform fibrohistiocytic tumor
3338,High Plasma Renin Activity,Plasma Cell Myeloma by DS Stage
3339,Fever,Adenocarcinoma with squamous metaplasia
3340,Folliculotropic Lymphocytic Infiltrate,Stage B Chronic Lymphocytic Leukemia
3341,Plexiform Growth Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
3342,Intersecting Sharply Marginated Clusters of Spindle Cells Present,Malignant neoplasm of stomach recurrent
3343,Glomeruloid Vessels Present,Occult Lung Cancer AJCC v8
3344,Erythema,Erythema Multiforme Major
3345,Jaw Keratocyst,Occult Lung Cancer AJCC v8
3346,Chronic Clinical Course,Non-Hodgkin Lymphoma by Clinical Course
3347,Lipomatous Differentiation,Intermediate Lipomatous Neoplasm
3348,Efferent Arteriolar Hyalinosis,Pseudolymphoma
3349,Pseudo-'onion bulb' formation,Occult Lung Cancer AJCC v8
3350,Thin Bands of Collagen Present,"Benign neoplasm of brain, unspecified"
3351,Foveolar-Type Epithelium Present,Intestinal Metaplasia of Bladder Urachal Epithelium
3352,Islands of Odontogenic Epithelium Present,Recurrent tumors of the Ewing's family
3353,Blasts Expressing B-Lymphoid and Myeloid Markers Present,Testicular Mixed Embryonal Carcinoma and Seminoma
3354,Epithelial Component Present,Vaginal Mixed Epithelial and Mesenchymal Neoplasm
3355,Tubular Structures of Glycogen-Rich Non-Ciliated Cells Present,Ampulla of Vater Tubular Adenoma
3356,Mixed Cellular Population,Cellular Blue Nevus
3357,Duct-Like Structures Present,Malignant neoplasm of stomach recurrent
3358,Tumor Vascular Invasion,Malignant Gastric Granular Cell Tumor
3359,Well Differentiated Hyaline Cartilage Present,Advanced Well Differentiated Neuroendocrine Neoplasm
3360,Fibrinous Material Present,Malignant neoplasm of stomach recurrent
3361,Perivascular fibrosis,"Perivascular epithelioid tumor, benign"
3362,Nuclear Expression of STAT6 Protein,Malignant neoplasm of stomach recurrent
3363,Lesion with Diameter Greater than 15mm,Adenocarcinoma with squamous metaplasia
3364,Well Differentiated Neuroendocrine Lesion,Pleural Well Differentiated Papillary Mesothelioma
3365,Cellular Stratification,Uterine Corpus Cellular Leiomyoma
3366,Inclusion-Like Nucleoli,Adenocarcinoma with squamous metaplasia
3367,Mesenchymal Component Present,Vaginal Mixed Epithelial and Mesenchymal Neoplasm
3368,Nuclear Molding,Malignant neoplasm of stomach recurrent
3369,VIP Positive Neoplastic Cells Present,Neoplastic Polyp
3370,Respiratory distress,Respiratory papilloma
3371,Abnormal alveolar pattern,Acute Myelomonocytic Leukemia without Abnormal Eosinophils
3372,Neutrophilia (finding),Malignant neoplasm of stomach recurrent
3373,Cartilaginous Differentiation,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation
3374,Muscle Invasion,Uterine Corpus Smooth Muscle Tumor of Uncertain Malignant Potential
3375,Borderline Resectable Mass,Borderline Ovarian Endometrioid Cystadenofibroma
3376,Nuclear Expression of STAT6 Protein,Malignant neoplasm of stomach recurrent
3377,Annular Tubules Present,Malignant neoplasm of stomach recurrent
