,CUI1,CUI2
1763,TNM tumor staging finding,malignant neoplasm of penis TNM staging regional lymph node (N) N0
1764,TNM tumor staging finding,malignant neoplasm of penis TNM staging regional lymph node (N) N1
1765,TNM tumor staging finding,malignant neoplasm of penis TNM staging regional lymph node (N) N2
1766,TNM tumor staging finding,malignant neoplasm of penis TNM staging regional lymph node (N) N3
1767,TNM tumor staging finding,malignant neoplasm of penis TNM staging distant metastasis (M) MX
1768,TNM tumor staging finding,malignant neoplasm of penis TNM staging distant metastasis (M) M0
1769,TNM tumor staging finding,malignant neoplasm of penis TNM staging distant metastasis (M) M1
1770,TNM tumor staging finding,malignant neoplasm of prostate TNM staging regional lymph nodes (N) NX
1771,TNM tumor staging finding,malignant neoplasm of prostate TNM staging regional lymph nodes (N) N0
1772,TNM tumor staging finding,malignant neoplasm of prostate TNM staging regional lymph nodes (N) N1
1773,TNM tumor staging finding,malignant neoplasm of prostate TNM staging distant metastasis (M) M1a
1774,TNM tumor staging finding,malignant neoplasm of prostate TNM staging distant metastasis (M) M1b
1775,TNM tumor staging finding,malignant neoplasm of prostate TNM staging distant metastasis MX
1776,TNM tumor staging finding,malignant neoplasm of prostate TNM staging distant metastasis (M) M0
1777,TNM tumor staging finding,malignant neoplasm of prostate TNM staging distant metastasis (M) M1
1778,TNM tumor staging finding,malignant neoplasm of prostate TNM staging distant metastasis (M) M1c
1779,Metastasis category finding,malignant neoplasm of esophagus TNM staging distant metastasis (M)
1780,Lung TNM finding,malignant neoplasm of lung TNM staging regional lymph node (N) NX
1781,Lung TNM finding,malignant neoplasm of lung TNM staging regional lymph node (N) N0
1782,Lung TNM finding,malignant neoplasm of lung TNM staging regional lymph node (N) N1
1783,Lung TNM finding,malignant neoplasm of lung TNM staging regional lymph node (N) N2
1784,Lung TNM finding,malignant neoplasm of lung TNM staging regional lymph node (N) N3
1785,Postoperative Complications,post-surgical cataract fragments in eye
1786,Postoperative Complications,post-surgical cataract fragments of right eye
1787,Postoperative Complications,post-surgical cataract fragments of left eye
1788,Postoperative Complications,post-surgical cataract fragments of both eyes
1789,metastasis from malignant neoplasm of cornea,Secondary Neoplasm
1790,Redness,abdomen ostomy leakage color red
1791,Pale red color,abdomen ostomy leakage color maroon
1792,Soft Tissue Neoplasms,gardner's syndrome with extra-colonic manifestations
1793,small cell carcinoma of lung metastatic to brain,Metastatic malignant neoplasm to brain
1794,small cell carcinoma of lung metastatic to bone,Secondary malignant neoplasm of bone
1795,metastasis from malignant neoplasm of large intestine,Secondary Neoplasm
1796,malignant neoplasm of large intestine metastatic to liver,Secondary malignant neoplasm of liver
1797,malignant neoplasm of large intestine metastatic to ovaries,Krukenberg Tumor
1798,Diabetic lumbosacral radiculoplexus neuropathy,uncontrolled type 2 diabetes mellitus with diabetic amyotrophy or mononeuritis multiplex
1799,neoplasm of ectopic testis,Ectopic testis
1800,neoplasm of right ectopic testis,Ectopic testis
1801,neoplasm of left ectopic testis,Ectopic testis
1802,neoplasm of bilateral ectopic testes,Ectopic testis
1803,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging regional lymph nodes (N) NX
1804,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging regional lymph nodes (N) N0
1805,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging regional lymph nodes (N) N1
1806,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging regional lymph nodes (N) N2
1807,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging regional lymph nodes (N) N3
1808,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging distant metastasis (M) MX
1809,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging distant metastasis (M) M0
1810,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging distant metastasis (M) M1
1811,Lip and oral cavity TNM finding,malignant neoplasm of lip TNM staging primary tumor (T) T4a
1812,Lip and oral cavity TNM finding,malignant neoplasm of tongue TNM staging regional lymph nodes (N) NX
1813,Lip and oral cavity TNM finding,malignant neoplasm of tongue TNM staging regional lymph nodes (N) N0
1814,Lip and oral cavity TNM finding,malignant neoplasm of tongue TNM staging regional lymph nodes (N) N1
1815,Lip and oral cavity TNM finding,malignant neoplasm of tongue TNM staging regional lymph nodes (N) N3
1816,Lip and oral cavity TNM finding,malignant neoplasm of tongue TNM staging distant metastasis (M) MX
1817,Lip and oral cavity TNM finding,malignant neoplasm of tongue TNM staging distant metastasis (M) M0
1818,Lip and oral cavity TNM finding,malignant neoplasm of tongue TNM staging distant metastasis (M) M1
1819,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging regional lymph nodes (N) NX
1820,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging regional lymph nodes (N) N0
1821,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging regional lymph nodes (N) N1
1822,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging regional lymph nodes (N) N2
1823,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging regional lymph nodes (N) N3
1824,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging distant metastasis (M) MX
1825,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging distant metastasis (M) M0
1826,Lip and oral cavity TNM finding,malignant neoplasm of oral cavity TNM staging distant metastasis (M) M1
1827,Nasal cavity and ethmoid sinus TNM finding,malignant neoplasm of nasal cavity TNM staging regional lymph nodes (N) N2
1828,Nasal cavity and ethmoid sinus TNM finding,malignant neoplasm of nasal cavity TNM staging regional lymph nodes (N) N2a
1829,Nasal cavity and ethmoid sinus TNM finding,malignant neoplasm of nasal cavity TNM staging regional lymph nodes (N) N2b
1830,Nasal cavity and ethmoid sinus TNM finding,malignant neoplasm of nasal cavity TNM staging regional lymph nodes (N) N2c
1831,"Urinary bladder, ureter, or renal pelvis TNM finding",malignant neoplasm of ureter TNM staging regional lymph nodes (N) NX
1832,"Urinary bladder, ureter, or renal pelvis TNM finding",malignant neoplasm of ureter TNM staging regional lymph nodes (N) N0
1833,"Urinary bladder, ureter, or renal pelvis TNM finding",malignant neoplasm of ureter TNM staging regional lymph nodes (N) N1
1834,"Urinary bladder, ureter, or renal pelvis TNM finding",malignant neoplasm of ureter TNM staging regional lymph nodes (N) N2
1835,"Urinary bladder, ureter, or renal pelvis TNM finding",malignant neoplasm of ureter TNM staging regional lymph nodes (N) N3
1836,Esophagus TNM finding,malignant neoplasm of esophagus TNM staging regional lymph nodes (N) N0
1837,malignant neoplasm of autonomic nerves of orbit,Neoplasm of autonomic nerve
1838,malignant neoplasm of autonomic nerves of right orbit,Neoplasm of autonomic nerve
1839,malignant neoplasm of autonomic nerves of left orbit,Neoplasm of autonomic nerve
1840,malignant neoplasm of peripheral nerves of orbit,Peripheral Nervous System Neoplasms
1841,malignant neoplasm of peripheral nerves of right orbit,Peripheral Nervous System Neoplasms
1842,malignant neoplasm of peripheral nerves of left orbit,Peripheral Nervous System Neoplasms
1843,Supine Position,heart rate while lying down
1844,Berg balance test,berg balance scale (0-56)
1845,Attention deficit hyperactivity disorder,ADHD checklist
1846,Vision Screening,visual function screening
1847,Vision Screening,visual function fixation preference
1848,Vision Screening,fixation preference right eye
1849,Vision Screening,fixation preference left eye
1850,Counseling,patient appeared to understand counseling
1851,Counseling,patient appeared uninterested in counseling
1852,Benign neoplasm of autonomic nerve,benign neoplasm of autonomic nerve of right orbit
1853,Benign neoplasm of autonomic nerve,benign neoplasm of autonomic nerve of left orbit
1854,Assessment of compliance with therapeutic regimen,patient appeared to understand therapeutic regimen
1855,Assessment of compliance with therapeutic regimen,patient appeared uninterested in therapeutic regimen
1856,Assessment of compliance with therapeutic regimen,patient and family appeared to understand therapeutic regimen
1857,Synovitis,gout with synovitis
1858,Pharmacotherapy,nausea seems associated with medications
1859,Instructions - self-help group for smoking cessation (treatment),Trying to give up smoking
1860,Lensometer,lensometry
1861,Lensometer,lensometry contacts right lens
1862,Lensometer,lensometry contacts left lens
1863,Refractory migraine,classic migraine with prolonged aura with intractable migraine with status migrainosus
1864,Refractory migraine,familial hemiplegic migraine headache with intractable migraine
1865,Refractory migraine,familial hemiplegic migraine headache with intractable migraine with status migrainosus
1866,Kidney Failure,nephrosclerosis with malignant hypertension and renal failure
1867,Pain radiating to left shoulder,abdominal pain radiating to left shoulder
1868,Pain radiating to left arm,neck pain radiating down left arm
1869,Pain characterized by relieving factor,abdominal pain relieved by not eating
1870,Pain characterized by relieving factor,abdominal pain relieved by urination
1871,Pain characterized by relieving factor,abdominal pain relieved by passing gas
1872,Pain characterized by relieving factor,abdominal pain relieved by belching
1873,Pain characterized by relieving factor,factors relieving abdominal pain
1874,Pain characterized by relieving factor,abdominal pain relieved by food
1875,Pain characterized by relieving factor,abdominal pain relieved suddenly for no known reason
1876,Pain characterized by relieving factor,abdominal pain relieved by bowel movement
1877,Pain characterized by relieving factor,abdominal pain relieved by vomiting
1878,Pain radiating to right shoulder,abdominal pain radiating to right shoulder
1879,Pain provoked by eating,onset of abdominal pain 1-4 hours after eating
1880,Calcification of pericardium,calcific effusive pericarditis
1881,Pain radiating to right arm,neck pain radiating down right arm
1882,Pain radiating to right side of chest,abdominal pain radiating to the right anterior chest
1883,Pain radiating to right side of chest,abdominal pain radiating to the right lateral chest
1884,Pain radiating to left side of chest,abdominal pain radiating to the left anterior chest
1885,Pain radiating to left side of chest,abdominal pain radiating to left lateral chest
1886,Pain radiating to center of chest,abdominal pain radiating to chest
1887,Pain radiating to center of chest,abdominal pain radiating to the substernal chest
1888,Pain relief by supine position,abdominal pain relieved by lying down
1889,Pain relief related to position,abdominal pain relieved by leaning forward
1890,Pain relief by antacid,abdominal pain relieved by antacids
1891,Abuse by relative of victim,adult sexual abuse by other relative
1892,Abuse by unrelated caregiver,adult sexual abuse by non-related caregiver
1893,Cerebral Infarction,right medial medullary syndrome due to basilar artery cerebral infarction
1894,Cerebral Infarction,left medial medullary syndrome due to basilar artery cerebral infarction
1895,Abuse by sibling,adult sexual abuse by sibling
1896,Abnormal cervical smear,abnormal Pap Smear: endometrial hyperplasia
1897,polyps,prostatic polyp with urinary obstruction
1898,Psychogenic fatigue,caregiver effectiveness limited by mental fatigue
1899,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with autonomic neuropathy
1900,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with diabetic ketoacidosis
1901,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with ophthalmic manifestations
1902,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with neurological complications
1903,Type II diabetes mellitus uncontrolled,uncontrolled Type 2 diabetes mellitus with manifestations
1904,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with hypoglycemia
1905,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with diabetic dermatitis
1906,Type II diabetes mellitus uncontrolled,uncontrolled type II necrobiosis lipoidica diabeticorum
1907,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with gastropathy
1908,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes with foot ulcer
1909,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes with ophthalmic manifestations of right eye
1910,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes with ophthalmic manifestations of left eye
1911,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes with ophthalmic manifestations of both eyes
1912,Type II diabetes mellitus uncontrolled,type 2 diabetes with renal manifestations - uncontrolled
1913,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with ophthalmoplegia
1914,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with diabetic nephropathy
1915,Type II diabetes mellitus uncontrolled,uncontrolled type II diabetes mellitus with peripheral neuropathy (diagnosis)
1916,Type II diabetes mellitus uncontrolled,uncontrolled type 2 diabetes mellitus with peripheral circulatory disorder
1917,Tumor stage Tis,malignant neoplasm of breast TNM staging primary tumor (T) Tis
1918,Tumor stage Tis,malignant neoplasm of large intestine TNM staging primary tumor (T) Tis
1919,Tumor stage Tis,malignant neoplasm of nasal sinus TNM staging primary tumor (T) Tis
1920,Tumor stage Tis,malignant neoplasm of nasal cavity TNM staging primary tumor (T) Tis
1921,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with autonomic neuropathy
1922,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with diabetic nephropathy
1923,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with diabetic ketoacidosis with coma
1924,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with ophthalmic manifestations
1925,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with neurological complications
1926,Type 1 diabetes mellitus uncontrolled,"type 1 diabetic hypoglycemia, uncontrolled"
1927,Type 1 diabetes mellitus uncontrolled,uncontrolled type I necrobiosis lipoidica diabeticorum
1928,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with gastropathy
1929,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with ophthalmic manifestations of right eye
1930,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with ophthalmic manifestations of left eye
1931,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with ophthalmic manifestations of both eyes
1932,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes with renal manifestations
1933,Type 1 diabetes mellitus uncontrolled,uncontrolled type I diabetes mellitus with peripheral neuropathy (diagnosis)
1934,Type 1 diabetes mellitus uncontrolled,uncontrolled type 1 diabetes mellitus with peripheral circulatory disorder
1935,Injury of cruciate ligament of knee,closed bicondylar fracture of right tibia with cruciate ligament injury (Schatzker 5)
1936,Injury of cruciate ligament of knee,closed fracture of left knee bicondylar plateau (Schatzker 5) with cruciate ligament injury
1937,Injury of cruciate ligament of knee,open fracture of right medial tibial plateau with cruciate ligament injury (Schatzker 4)
1938,Injury of cruciate ligament of knee,open fracture of left medial tibial plateau with cruciate ligament injury (Schatzker 4)
1939,Injury of medial collateral ligament of knee,open fracture of right medial tibial plateau with lateral collateral injury (Schatzker 4)
1940,Injury of lateral collateral ligament of knee,closed bicondylar fracture of right tibia with lateral collateral injury (Schatzker 5)
1941,Injury of lateral collateral ligament of knee,closed fracture of left knee bicondylar plateau (Schatzker 5) with lateral collateral injury
1942,Injury of lateral collateral ligament of knee,open bicondylar fracture of right tibial plateau with lateral collateral injury (Schatzker 5)
1943,Injury of lateral collateral ligament of knee,open fracture of left medial tibial plateau with lateral collateral ligament injury (Schatzker 4)
1944,Injury of lateral collateral ligament of knee,open fracture of left knee bicondylar plateau (Schatzker 5) with lateral collateral injury
1945,Assessment using assessment scale,Dubowitz score (physical finding)
1946,cardiovascular surgery successful,Cardiovascular Surgical Procedures
1947,Fall from cliff,attempted suicide by jumping from cliff
1948,Spasm,muscle spasm in midback
1949,Pathologic Vitreous membrane,vitreous membranes and strands of right eye
1950,Pathologic Vitreous membrane,vitreous membranes and strands of left eye
1951,Pathologic Vitreous membrane,vitreous membranes and strands of both eyes
1952,abdominal pain radiation,Radiating pain
1953,abdominal pain radiating to left shoulder,Pain radiating to left shoulder
1954,currently breastfeeding and nipples are sore,Sore nipple
1955,abdominal pain radiating to right shoulder,Pain radiating to right shoulder
1956,burning abdominal pain,"Pain, Burning"
1957,dull abdominal pain,Dull pain
1958,onset of abdominal pain 1-4 hours after eating,Pain provoked by eating
1959,Ectopic testis,neoplasm of ectopic testis
1960,Ectopic testis,neoplasm of right ectopic testis
1961,Ectopic testis,neoplasm of left ectopic testis
1962,Ectopic testis,neoplasm of bilateral ectopic testes
1963,factors relieving abdominal pain,Pain characterized by relieving factor
1964,abdominal pain relieved by food,Pain characterized by relieving factor
1965,abdominal pain relieved by antacids,Pain relief by antacid
1966,Brain injury with open intracranial wound AND concussion,gunshot wound of brain with concussion
1967,abdominal pain relieved suddenly for no known reason,Pain characterized by relieving factor
1968,abdominal pain relieved by leaning forward,Pain relief related to position
1969,abdominal pain relieved by bowel movement,Pain characterized by relieving factor
1970,abdominal pain relieved by vomiting,Pain characterized by relieving factor
1971,history of specified pregnancy number (#___),Parity
1972,Green color,abdomen ostomy leakage color green
1973,Air gun,gunshot wound caused by air gun
1974,Left Ventricular Hypertrophy,hypertrophy of morphologic left ventricle
1975,white urethral discharge on exam,White color
1976,Fall from bridge,attempted suicide by jumping from bridge
1977,Neonatal Screening,nonspecific abnormal findings on neonatal screening
1978,delayed developmental speech milestones,Developmental delay (disorder)
1979,lensometry,Lensometer
1980,Tumor stage T4,malignant neoplasm of breast TNM staging primary tumor (T) T4
1981,Tumor stage T4,malignant neoplasm of large intestine TNM staging primary tumor (T) T4
1982,Tumor stage T4,malignant neoplasm of subglottis TNM staging primary tumor (T) T4
1983,Tumor stage T4,malignant neoplasm of nasal sinus TNM staging primary tumor (T) T4
1984,Tumor stage T4,malignant neoplasm of nasal cavity TNM staging primary tumor (T) T4
1985,Visual field study,Visual field study
1986,Left to right cardiovascular shunt (finding),tetralogy of Fallot with left to right shunt
1987,Tumor stage TX,malignant neoplasm of breast TNM staging primary tumor (T) TX
1988,Tumor stage TX,malignant neoplasm of large intestine TNM staging primary tumor (T) TX
1989,Tumor stage TX,malignant neoplasm of nasal sinus TNM staging primary tumor (T) TX
1990,Tumor stage TX,malignant neoplasm of nasal cavity TNM staging primary tumor (T) TX
1991,Tumor stage TX,malignant neoplasm of ureter TNM staging primary tumor (T) TX
1992,Tumor stage T2,malignant neoplasm of large intestine TNM staging primary tumor (T) T2
1993,Tumor stage T2,malignant neoplasm of subglottis TNM staging primary tumor (T) T2
1994,Tumor stage T2,malignant neoplasm of nasal sinus TNM staging primary tumor (T) T2
1995,Tumor stage T2,malignant neoplasm of nasal cavity TNM staging primary tumor (T) T2
1996,lensometry contacts right lens,Lensometer
1997,lensometry contacts left lens,Lensometer
1998,headache preceded by unilateral paresthesia of one extremity,Paresthesia
1999,Psychotic Disorders,severe involutional melancholia (MDD) with psychotic behavior
2000,Psychotic Disorders,severe postpartum depression with psychotic behavior
2001,edematous neck mass,Edema
2002,percussion dullness apex,Increased area of cardiac dullness
2003,Bruit,mass of oral vestibule with bruit
2004,Bruit,mass of tongue with bruit
2005,Bruit,mass of nasopharynx with bruit
2006,dyskinetic apical impulse,Dyskinetic syndrome
2007,Peritoneal Dialysis,visit for: adequacy testing for peritoneal dialysis
2008,Urinary tract obstruction,adenofibromatous hypertrophy of prostate with urinary obstruction
2009,Clinical stage IV A,malignant neoplasm of nasal cavity stage IVa
2010,Bicuspid aortic valve,aortic stenosis with bicuspid valve
2011,Dark color,black lesion of lip
2012,Dark color,abdomen ostomy leakage color brown
2013,Dark color,abdomen ostomy leakage color black
2014,Diabetes Mellitus,Diabetic retinal edema
2015,Diabetes Mellitus,diabetic retinal edema of right eye
2016,Diabetes Mellitus,diabetic retinal edema of left eye
2017,Diabetes Mellitus,diabetic retinal edema of both eyes
2018,Stress,systolic blood pressure with stress
2019,Stress,diastolic blood pressure with stress
2020,Stress,diastolic blood pressure in right arm with stress
2021,Stress,diastolic blood pressure in left arm with stress
2022,Infestation by Anoplura,housing lice-infested mattress
2023,Membranous glomerulonephritis,chronic membranous glomerulonephritis with sclerosing lesions
2024,Membranous glomerulonephritis,chronic membranous glomerulonephritis with focal glomerulosclerosis
2025,Membranous glomerulonephritis,nephritis with mixed membranous and proliferative glomerulonephritis
2026,patient appeared to understand counseling,Counseling
2027,patient appeared uninterested in counseling,Counseling
2028,NX Stage Finding,malignant neoplasm of breast TNM staging regional lymph node (N) NX
2029,NX Stage Finding,malignant neoplasm of large intestine TNM staging regional lymph nodes (N) NX
2030,NX Stage Finding,malignant neoplasm of nasal cavity TNM staging regional lymph nodes (N) NX
2031,NX Stage Finding,malignant neoplasm of glottis TNM staging regional lymph nodes (N) NX
2032,NX Stage Finding,malignant neoplasm of kidney TNM staging regional lymph nodes (N) NX
2033,Right to left cardiovascular shunt (finding),tetralogy of Fallot with right to left shunt
2034,Postgastrectomy Syndromes,postgastrectomy anemia
2035,Oral Tobacco,History of chewing nicotine-containing substances tobacco
2036,echocardiography: echogenic mass of left ventricle,Left ventricular wall echogenicity
2037,Chronic pain,recent emotional stress from chronic pain
2038,Dull pain,dull abdominal pain
2039,Spondylitis,gout with spondylitis
2040,Fatigue,caregiver effectiveness limited by fatigue
2041,Brain injury with open intracranial wound AND moderate loss of consciousness (1-24 hours),gunshot wound of brain with moderate (1-24 hrs) loss of consciousness
2042,Brain injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,gunshot wound of brain with prolonged (> 24 hrs) loss of consciousness without return to prior level of consciousness
2043,Postpartum Period,postpartum uterus
2044,Postpartum Period,postpartum fundus size
2045,Postpartum Period,postpartum fundus size 2+
2046,Postpartum Period,postpartum fundus size 1+
2047,Postpartum Period,postpartum fundus at symphysis pubis
2048,Postpartum Period,postpartum fundus size 1-
2049,Postpartum Period,postpartum fundus size 2-
2050,Postpartum Period,postpartum uterus boggy
2051,Postpartum Period,postpartum uterus firm
2052,Visual field study,Visual field study
2053,Abnormal consistency,abdomen ostomy leakage texture oily
2054,Sharp pain,sharp abdominal pain
2055,Enterostomy procedure,fistula secondary to enterostomy
2056,Term pregnancy,her water broke at term
2057,Secondary diabetes mellitus,uncontrolled secondary diabetic hypoglycemia
2058,Helicobacter-associated gastritis,acute erosive gastritis associated with Helicobacter pylori with hemorrhage
2059,Right Ventricular Hypertrophy,hypertrophy of morphologic right ventricle
2060,benign neoplasm of autonomic nerve of orbit,Neoplasm of autonomic nerve
2061,benign neoplasm of autonomic nerve of right orbit,Benign neoplasm of autonomic nerve
2062,benign neoplasm of autonomic nerve of left orbit,Benign neoplasm of autonomic nerve
2063,benign neoplasm of peripheral nerves of orbit,Peripheral Nervous System Neoplasms
2064,benign neoplasm of peripheral nerves of right orbit,Peripheral Nervous System Neoplasms
2065,benign neoplasm of peripheral nerves of left orbit,Peripheral Nervous System Neoplasms
2066,post-surgical cataract fragments of right eye,Postoperative Complications
2067,post-surgical cataract fragments of left eye,Postoperative Complications
2068,post-surgical cataract fragments of both eyes,Postoperative Complications
2069,"Pregnancy, Prolonged",her water broke post-term
2070,Paresthesia,headache preceded by unilateral paresthesia of one extremity
2071,neoplasm of ectopic thyroid gland,Ectopic thyroid tissue (disorder)
2072,adult sexual abuse by stepfather,Intrafamilial sexual abuse
2073,adult sexual abuse by mother,Intrafamilial sexual abuse
2074,adult sexual abuse by stepmother,Intrafamilial sexual abuse
2075,adult sexual abuse by sibling,Abuse by sibling
2076,adult sexual abuse by grandparent,Intrafamilial sexual abuse
2077,adult sexual abuse by other relative,Abuse by relative of victim
2078,adult sexual abuse by non-related caregiver,Abuse by unrelated caregiver
2079,injury of blood vessel of first toe of right foot,Injury of great toe
2080,injury of blood vessel of second toe of right foot,Digital blood vessel injury
2081,injury of blood vessel of third toe of right foot,Digital blood vessel injury
2082,injury of blood vessel of fourth toe of right foot,Digital blood vessel injury
2083,injury of blood vessel of fifth toe of right foot,Digital blood vessel injury
2084,uncontrolled diabetes mellitus with autonomic neuropathy,Diabetic - poor control
2085,uncontrolled type 2 diabetes mellitus with ophthalmoplegia,Type II diabetes mellitus uncontrolled
2086,severe involutional melancholia (MDD) with psychotic behavior,Psychotic Disorders
2087,abdominal mass not present on repeated examination,Patient condition resolved
2088,nephrosclerosis with malignant hypertension and renal failure,Kidney Failure
2089,right medial medullary syndrome due to basilar artery cerebral infarction,Cerebral Infarction
2090,left medial medullary syndrome due to basilar artery cerebral infarction,Cerebral Infarction
2091,Congenital dilatation of cardiac ventricle,echocardiography: common ventricle enlarged
2092,Congenital hypoplasia of cardiac ventricle,echocardiography: common ventricle decreased
2093,severe postpartum depression with psychotic behavior,Psychotic Disorders
2094,Secondary malignant neoplasm of bone,small cell carcinoma of lung metastatic to bone
2095,Metastatic malignant neoplasm to brain,small cell carcinoma of lung metastatic to brain
2096,Secondary malignant neoplasm of liver,malignant neoplasm of large intestine metastatic to liver
2097,Krukenberg Tumor,malignant neoplasm of large intestine metastatic to ovaries
2098,gunshot wound of brain with no loss of consciousness,Brain injury with open intracranial wound AND no loss of consciousness
2099,gunshot wound of brain with brief (< 1 hr) loss of consciousness,Brain injury with open intracranial wound AND brief loss of consciousness (less than one hour)
2100,gunshot wound of brain with moderate (1-24 hrs) loss of consciousness,Brain injury with open intracranial wound AND moderate loss of consciousness (1-24 hours)
2101,gunshot wound of brain with prolonged (> 24 hrs) loss of consciousness with return to prior level of consciousness,Brain injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level
2102,gunshot wound of brain with prolonged (> 24 hrs) loss of consciousness without return to prior level of consciousness,Brain injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level
2103,gunshot wound of brain with unconsciousness of unspecified duration,Brain injury with open intracranial wound AND loss of consciousness
2104,gunshot wound of brain with concussion,Brain injury with open intracranial wound AND concussion
2105,Brain Stem Infarctions,Claude's syndrome due to right-sided lesion
2106,Brain Stem Infarctions,Claude's syndrome due to left-sided lesion
2107,Brain Stem Infarctions,Benedikt syndrome (right side)
2108,Brain Stem Infarctions,Benedikt syndrome (left side)
2109,accidental obstruction of respiratory tract,Accidental Injuries
2110,gunshot wound caused by air gun,Air gun
2111,iatrogenic male infertility due to infection,Iatrogenic Disease
2112,acute erosive gastritis associated with Helicobacter pylori with hemorrhage,Helicobacter-associated gastritis
2113,injury of blood vessel of first toe of left foot,Injury of great toe
2114,injury of blood vessel of second toe of left foot,Digital blood vessel injury
2115,injury of blood vessel of third toe of left foot,Digital blood vessel injury
2116,injury of blood vessel of fourth toe of left foot,Digital blood vessel injury
2117,injury of blood vessel of fifth toe of left foot,Digital blood vessel injury
2118,Dyskinetic syndrome,dyskinetic apical impulse
2119,carcinoma in situ of male bladder,Males
2120,Dubowitz score (physical finding),Assessment using assessment scale
2121,milestone: balances on one foot for 10 seconds,Child developmental finding
2122,Radiating pain,neck pain radiating down both arms
2123,Radiating pain,neck pain radiating down arm
2124,Radiating pain,abdominal pain radiation
2125,uncontrolled type 2 diabetes mellitus with diabetic nephropathy,Type II diabetes mellitus uncontrolled
2126,uncontrolled type II diabetes mellitus with peripheral neuropathy (diagnosis),Type II diabetes mellitus uncontrolled
2127,uncontrolled type I diabetes mellitus with peripheral neuropathy (diagnosis),Type 1 diabetes mellitus uncontrolled
2128,uncontrolled type 2 diabetes mellitus with peripheral circulatory disorder,Type II diabetes mellitus uncontrolled
2129,uncontrolled type 1 diabetes mellitus with peripheral circulatory disorder,Type 1 diabetes mellitus uncontrolled
2130,Advanced maculopathy with diabetes mellitus,Diabetes Mellitus
2131,Double inlet ventricle,Abnormality of right atrioventricular valve in double inlet ventricle
2132,Double inlet ventricle,Tricuspid Atresia
2133,Double inlet ventricle,Imperforate right atrioventricular valve
2134,Double inlet ventricle,Right atrioventricular valve dysplasia
2135,Double inlet ventricle,Right atrioventricular valve hypoplasia
2136,Double inlet ventricle,Right atrioventricular valve regurgitation
2137,Double inlet ventricle,Overriding right atrioventricular valve
2138,Double inlet ventricle,Straddling right atrioventricular valve
2139,Double inlet ventricle,Common atrioventricular orifice in double inlet ventricle
2140,Double inlet ventricle,Right atrioventricular valve leaflets absent in double inlet ventricle (unguarded orifice)
2141,Double inlet ventricle,Two atrioventricular valves in double inlet ventricle
2142,Double inlet ventricle,Congenital abnormality of left atrioventricular valve in double inlet ventricle
2143,Double inlet ventricle,Congenital abnormality of right atrioventricular valve leaflet in double inlet ventricle
