,CUI1,CUI2
6166,Ionophore activity,Sodium/Potassium-Transporting ATPase Subunit Alpha-1
6167,Cell Proliferation,"AXL protein, human"
6168,chromatin remodeling,"PBRM1 protein, human"
6169,Transcriptional Regulation,"PAWR protein, human"
6170,Synaptic Transmission,Neuropeptide Y Receptor Type 2
6171,Transcriptional Regulation,"GTF2F2 protein, human"
6172,Post-Translational Protein Processing,"PPIB protein, human"
6173,Cell Proliferation Regulatory Process,"FGFRL1 protein, human"
6174,Chemotaxis,CX3C Chemokines
6175,Nucleic Acid Binding,"DDX39B protein, human"
6176,Hydrolysis,"DDX39B protein, human"
6177,Immunoregulation,Histocompatibility Antigens Class II
6178,Serine/Threonine Phosphorylation,"CDK7 protein, human"
6179,Lipid Metabolism,"GCKR protein, human"
6180,Cell-Cell Adhesion Process,Integrin alpha4beta1
6181,Signal Transduction,"PLCG2 protein, human"
6182,Cell Migration Induction,"HDAC9 protein, human"
6183,Ligand Binding,"MADCAM1 protein, human"
6184,Caspase Activation,"CASP10 protein, human"
6185,Leukocyte Trafficking,"Platelet Basic Protein, human"
6186,Signal Transduction,"SHH protein, human"
6187,Polymerization,"DNA Polymerase Beta, human"
6188,Stress Response Signaling,"ERN1 protein, human"
6189,Transcriptional Regulation,Zinc Finger Protein 703
6190,Immunoregulation,"CCR8 protein, human"
6191,Cell Proliferation Regulatory Process,BCSC-1 Protein
6192,Cell Differentiation process,"Peroxisome Proliferator-Activated Receptor Gamma, human"
6193,DNA Binding,"ZRANB3 protein, human"
6194,GTP Binding,"Guanine Nucleotide-Binding Protein G(I)/G(S)/G(O) Subunit Gamma-2, Human"
6195,Transcriptional Regulation,"CBFB protein, human"
6196,Phospholipid Metabolism,"GOLPH3 protein, human"
6197,Intercellular Communication Process,"Interleukin-27 Subunit Alpha, human"
6198,Immunoregulation,"CCL21 protein, human"
6199,Post-Transcriptional Regulation,Nucleus Accumbens-Associated Protein 2
6200,Signal Transduction,Sphingomyelin Phosphodiesterase 4
6201,Cell Proliferation Regulatory Process,"Fibroblast Growth Factor 2, human"
6202,Immune System Processes,"Antibodies, Anti-DNA"
6203,Receptor Signaling,Interleukin-17 Receptor B
6204,Cell-Cell Adhesion Process,"Ephrin-B2, human"
6205,Positive Regulation of Cell Differentiation,"TAGLN protein, human"
6206,Ligand Binding,"SMO protein, human"
6207,Cell Adhesion,Sperm Adhesion Molecule 1
6208,Homeostasis,Retinoid X Receptor Beta
6209,Cell Growth,"ZAP70 protein, human"
6210,Cell Proliferation,"ZAP70 protein, human"
6211,Apoptosis,"TNFSF11 protein, human"
6212,Intercellular Communication Process,"TNFSF11 protein, human"
6213,Oxidation-Reduction,"CBR1 protein, human"
6214,Molecular Transport,"GRIA3 protein, human"
6215,Tyrosine Phosphorylation,"TNK1 protein, human"
6216,Apoptosis,BCL2/Adenovirus E1B 19kd Interacting Protein 3-Like
6217,Transcriptional Repression,"APEX1 protein, human"
6218,GTP Binding,"RHOC protein, human"
6219,Ubiquitination,NEDD8 Activating Enzyme
6220,Heparin Binding,"FGF10 protein, human"
6221,Negative Regulation of Apoptosis,"AKT3 protein, human"
6222,Ionophore activity,"Solute Carrier Family 22 Member 3, human"
6223,Protein Glycosylation,"DAD1 protein, human"
6224,Cell Movement,"KRT5 protein, human"
6225,Ligand Binding,"GPER protein, human"
6226,V(D)J Recombination,Ku Protein
6227,Complement Activation,"CLU protein, human"
6228,Cell Proliferation,EGFR Gene Product
6229,DNA Repair,UV Excision Repair Protein RAD23 Homolog B
6230,Carbohydrate Metabolism,"AKT2 protein, human"
6231,Intercellular Communication Process,Protein Wnt-5b
6232,Molecular Transport,"APOA1 protein, human"
6233,GTP Binding,"RRAGA protein, human"
6234,Stem Cell Differentiation,"ZNF281 protein, human"
6235,Protein-Protein Interaction,"ACTN1 protein, human"
6236,Receptor Signaling,Advanced Glycosylation End Product-Specific Receptor
6237,Dephosphorylation,"DUSP4 protein, human"
6238,Intercellular Communication Process,Vascular Endothelial Growth Factor C
6239,Transcriptional Activation,"HNF1A protein, human"
6240,Carbohydrate Metabolism,UDP-Glucuronosyltransferase 1-6
6241,cell motility,"TFF3 protein, human"
6242,Cell Cycle Control,"MCM2 protein, human"
6243,Cell Differentiation process,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
6244,Cytokine Signaling,Interleukin-2
6245,Protein Secretion,Activins
6246,Translational Regulation,TAR RNA-binding protein
6247,Metabolism,"Cytochrome P450 26A1, human"
6248,Ligand Binding,"Anti-Mullerian Hormone Receptor Type II, Human"
6249,Apoptosis,"TNFRSF1B protein, human"
6250,Cell Proliferation,"DRG2 protein, human"
6251,Intercellular Communication Process,Human Growth Hormone
6252,Serine/Threonine Phosphorylation,"MAST2 protein, human"
6253,Homeostasis,"prothrombin, human"
6254,antigen binding,PMEL Antibody
6255,Transmembrane Transport,"SLC26A6 protein, human"
6256,Skeletal Development,growth differentiation factor 3
6257,Histogenic Process,"FOXQ1 protein, human"
6258,Host defense,"LGALS3BP protein, human"
6259,Hydrolysis,"MMP16 protein, human"
6260,Calcium Binding,Protein S100-A9
6261,Immune Cell Activation Process,"CD48 protein, human"
6262,V(D)J Recombination,"NBS1 protein, human"
6263,Intercellular Communication Process,"CSF1 protein, human"
6264,Cytokine Receptor Binding,"CCL27 protein, human"
6265,Morphogenesis,"MCAM protein, human"
6266,Signal Transduction,Receptor-Interacting Serine/Threonine-Protein Kinase 4
6267,Ligand Binding,"ACVR1C protein, human"
6268,Cell Proliferation,"FGF9 protein, human"
6269,Signal Transduction,"GNAI3 protein, human"
6270,Carbohydrate Metabolism,"glycogen synthase kinase 3 alpha, human"
6271,Cytokine Signaling Process,"TNFRSF11A protein, human"
6272,Inflammatory Response,"TNFRSF11A protein, human"
6273,Cell Growth,"Mast/Stem Cell Growth Factor Receptor Kit, human"
6274,Calcium Binding,S100 Proteins
6275,Immune response,Immunoglobulin lambda-Chains
6276,Tumor Suppression,GATOR Complex Protein NPRL2
6277,Carbohydrate Metabolism,"PDK1 protein, human"
6278,DNA Binding,myocyte enhancer factor 2C
6279,RNA Binding,"Protein LSM14 Homolog A, human"
6280,Cytokine Signaling,"IL12B protein, human"
6281,Transcriptional Regulation,MKL/Myocardin-Like Protein 1
6282,Blood coagulation,Blood Coagulation Factor
6283,Signal Transduction,"GPR68 protein, human"
6284,Tyrosine Phosphorylation,"JAK3 protein, human"
6285,Wound Healing,type I collagen alpha 1
6286,Morphogenesis,type I collagen alpha 1
6287,chromatin remodeling,SPT5 transcriptional elongation factor
6288,Intercellular Communication Process,Small Inducible Cytokine B11
6289,Muscle Contraction,"KRT18 protein, human"
6290,Signal Transduction,"EGFR protein, human"
6291,Hydrolysis,"PHLPP1 protein, human"
6292,Cell Adhesion,"Adhesion G Protein-Coupled Receptor E1, Human"
6293,Cell Adhesion,cadherin 5
6294,DNA Binding,Estrogen Receptors
6295,Cytokine Signaling,Interleukin-28A
6296,Cell Proliferation Regulatory Process,"BMP7 protein, human"
6297,Receptor Signaling,"NOTCH2 protein, human"
6298,Cell-Matrix Junction,"CDH13 protein, human"
6299,antigen binding,cold agglutinins
6300,Lipid Binding,"FABP6 protein, human"
6301,Protein-Protein Interaction,"Elongation Factor 2, human"
6302,Blood coagulation,"factor VIII, human"
6303,Tyrosine Phosphorylation,TFG/ALK Extra Long Form Fusion Protein
6304,Molecular Transport,"SLC19A1 protein, human"
6305,Translation Initiation,Eukaryotic Translation Initiation Factor 4 Gamma 1
6306,Translational Regulation,Eukaryotic Translation Initiation Factor 4 Gamma 1
6307,Regulation of Cell Shape,Lamin B1
6308,"Metabolic Detoxication, Drug","NAT2 protein, human"
6309,G Protein-Coupled Receptor Signaling,"Receptors, Interleukin-8"
6310,Apoptosis,"BCL2 protein, human"
6311,Negative Regulation of Cell Death,Phosphatidylcholine:Ceramide Cholinephosphotransferase 1
6312,Cell Differentiation process,"ROR1 protein, human"
6313,Transcription Initiation,"TAF6 protein, human"
6314,Signal Transduction,TNF Receptor-Associated Factor 1 human
6315,Phosphorylation,"tropomyosin-related kinase-B, human"
6316,G Protein-Coupled Receptor Signaling,"AVPR2 protein, human"
6317,Gametogenesis,"Follitropin Subunit Beta, human"
6318,Receptor Signaling,"BMP3 protein, human"
6319,Wound Healing,"NID2 protein, human"
6320,Cell Cycle Control,"MCM6 protein, human"
6321,Mitotic Anaphase,"AURKA protein, human"
6322,Hydrolysis,"Disintegrin and Metalloproteinase Domain-Containing Protein 10, human"
6323,Morphogenesis,"Protease-Activated Receptor 1, human"
6324,Cell Adhesion,"SDC1 protein, human"
6325,Protein phosphorylation,Fibroblast Growth Factor Receptor 2 Isoform IIIb
6326,antigen binding,TG3 Antibody
6327,Hydrolysis,Renin
6328,Lung Development,Forkhead Box Protein P1
6329,Intercellular Communication Process,"NRTN protein, human"
6330,folic acid metabolism,"Gamma-Glutamyl Hydrolase, human"
6331,Cell-Cell Adhesion Process,"F11R protein, human"
6332,Cytokine Receptor Binding,"Interleukin-16, human"
6333,DNA Methylation Regulation,"UHRF1 protein, human"
6334,Biologic Development,"CCL15 protein, human"
6335,Antigen Presentation,HLA Class II Histocompatibility Antigen DRB
6336,Ligand Binding,"IL3RA protein, human"
6337,Signal Transduction,SLIT and NTRK-Like Protein 1
6338,Proteolytic Processing,Presenilin-2
6339,Receptor Signaling,"EPGN protein, human"
6340,Protein phosphorylation,"PTK6 protein, human"
6341,Dephosphorylation,"CD45RB, human"
6342,Tyrosine Phosphorylation,Protein Tyrosine Kinase
6343,Protein dephosphorylation,"PTPN21 protein, human"
6344,DNA Binding,Histone H3.1
6345,Signal Transduction,"HRH2 protein, human"
6346,Histone Acetylation,"CLOCK protein, human"
6347,Neoplastic Cell Transformation,MAGE-A10 antigen
6348,Transmembrane Transport,"NPR2 protein, human"
6349,Cell Proliferation,Thyroid Hormone Receptor Beta
6350,Immune response,HMGA1a Protein
6351,Ligand Binding,"SLC36A1 protein, human"
6352,Negative Regulation of Cell Cycle,RNA-Binding Protein 38
6353,Phosphorylation,"DNA Nucleotidylexotransferase, human"
6354,Intercellular Communication Process,"glucagon, human"
6355,Myeloid Cell Activation Process,"LBP protein, human"
6356,Hydrolysis,"ADAM12 protein, human"
6357,Signal Transduction,"SMAD1 protein, human"
6358,G Protein-Coupled Receptor Signaling,G-Protein-Coupled Receptors
6359,Immune System Processes,Isohemagglutinin Anti-A
6360,Cell Proliferation Regulatory Process,Small Inducible Cytokine A14
6361,Regulation of Cell Shape,"PDLIM3 protein, human"
6362,Oxidation-Reduction,"Cytochrome P450 26B1, human"
6363,Pattern Formation,"NR3C1 protein, human"
6364,Carbohydrate Metabolism,NADP-Dependent Malic Enzyme
6365,Nervous System Development,"HES5 protein, human"
6366,Immune System Processes,Human Anti-Ricin Antibody
6367,DNA Methylation,"DNMT3B protein, human"
6368,chromatin remodeling,"Histone-Arginine Methyltransferase CARM1, human"
6369,DNA Maintenance Process,RecQ Helicase Family Protein
6370,Translation Initiation,"Eukaryotic Translation Initiation Factor 1b, human"
6371,Protein phosphorylation,Ribosomal Protein S6 Kinase Beta-1
6372,Ligand Binding,Interleukin-18 Receptor 1
6373,Biologic Development,PGR Gene Product
6374,Immune System Processes,Ig Kappa Chain V-I Region D-13
6375,Ligand Binding,haptoglobin-related protein
6376,Signal Transduction,Regulatory-Associated Protein of mTOR
6377,Deubiquitination,"OTUD5 protein, human"
6378,Cell Proliferation,"Interferon Omega-1, human"
6379,Receptor Signaling,"CD69 protein, human"
6380,Molecular Transport,"CETP protein, human"
6381,"Migration, Cell","FGFR1 oncogene partner protein, human"
6382,Cell Proliferation Regulatory Process,"FGFR1 oncogene partner protein, human"
6383,Ligand Binding,Zn-alpha-2-glycoprotein
6384,T-Cell Activation,"TEC protein, human"
6385,Metabolism,"Neurotensin/Neuromedin N, Human"
6386,Transcriptional Activation,"STAT5A protein, human"
6387,Signal Transduction,"DVL1 protein, human"
6388,Carbohydrate Metabolism,"SLC5A1 protein, human"
6389,Cell-Matrix Junction,"SSPN protein, human"
6390,Intercellular Communication Process,"Pro-Neuregulin-3, Membrane-Bound Isoform, human"
6391,DNA Binding,Forkhead Box Protein L2
6392,Cell Proliferation Regulatory Process,"EREG protein, human"
6393,Cytokinesis,"KRT16 protein, human"
6394,Interferon Signaling Process,Heat Shock Protein HSP 90-Beta
6395,Protein dephosphorylation,Dual-Specificity Phosphoprotein Phosphatase
6396,Intercellular Communication Process,"CCL18 protein, human"
6397,"Migration, Cell","Discoidin Domain-Containing Receptor 2, Human"
6398,Positive Regulation of Cell Differentiation,"ASXL2 protein, human"
6399,Proteolysis,"CTRB1 protein, human"
6400,Wound Healing,"MMP3 protein, human"
6401,Protein phosphorylation,"PRKDC protein, human"
6402,Humoral Immunity,Ig Lambda-1 Chain C Regions
6403,Transcriptional Regulation,CBFA2T3/GLIS2 Fusion Protein
6404,Cell Differentiation process,"IL24 protein, human"
6405,Signal Transduction Induction,"TYK2 protein, human"
6406,Hearing,Alpha-Tectorin
6407,Ligand Binding,"GPR56 protein, human"
6408,Cell Cycle Control,"FYN protein, human"
6409,Receptor Signaling,"FCGR3B protein, human"
6410,Cell Adhesion,"Neurexin-2, human"
6411,Neoplastic Cell Transformation,Papillomavirus Protein E2
6412,Cytoskeletal Modeling,Myosin-XVIIIa
6413,Protein dephosphorylation,"PPP2CB protein, human"
6414,Cell Proliferation Regulatory Process,"Pro-Neuregulin-1, Membrane-Bound Isoform, human"
6415,Signal Transduction,Suppressor of Cytokine Signaling 1
6416,Ligand Binding,Lymphocyte Function-Associated Antigen-1
6417,Proteolysis,"PCSK1 protein, human"
6418,Cell Growth,NRG2 Gene Product
6419,Cell Proliferation Regulatory Process,NRG2 Gene Product
6420,Chemotaxis,"VEGF165 protein, human"
6421,Negative Regulation of Apoptosis,"VEGF165 protein, human"
6422,Intercellular Communication Process,"Pro-Neuregulin-2, Membrane-Bound Isoform, human"
6423,Chemotaxis,"CXCR4 protein, human"
6424,DNA Repair,"DNA2 protein, human"
6425,Regulation of Cell Shape,Vimentin
6426,Molecular Transport,"PIEZO1 protein, human"
6427,Homeostasis,"Creatine Kinase B-Type, human"
6428,Angiogenesis Inhibition,"TNFSF15 protein, human"
6429,Inhibition of Cell Proliferation,"TNFSF15 protein, human"
6430,Signal Transduction,"MAP2K6 protein, human"
6431,DNA Binding,"ORC1L protein, human"
6432,Regulation of Proteolysis,"SERPINA3 protein, human"
6433,Molecular Transport,"TFRC protein, human"
6434,Signal Transduction,"AXL protein, human"
6435,Tyrosine Phosphorylation,"AXL protein, human"
6436,DNA Replication,"TOP1 protein, human"
6437,Signal Transduction,"BRAF protein, human"
6438,Protein phosphorylation,"CDK6 protein, human"
6439,Signal Transduction,"BCR protein, human"
6440,Replication Initiation,"ORC3 protein, human"
6441,Ligand Binding,Golgi Phosphoprotein 2
6442,Molecular Transport,Golgi Phosphoprotein 2
6443,T-Cell Development,"Transcription Factor SOX-4, human"
6444,Signal Transduction,S-(dinitrophenyl)glutathione ATPase
6445,G Protein-Coupled Receptor Signaling,Neuropeptide Y Receptor Type 2
6446,Enzyme Inhibition,"SERPINA9 protein, human"
6447,DNA Topology Regulation,HMGA2 Protein
6448,Cell Proliferation Regulatory Process,"AREG protein, human"
6449,cell motility,"CXCR3 protein, human"
6450,Cell-Matrix Junction,"Integrin Beta-6, human"
6451,Phosphorylation,"FASTK protein, human"
6452,Protein phosphorylation,"EPHA5 protein, human"
6453,Intracellular Transport,Synaptic Vesicular Amine Transporter
6454,Gene Expression,"SETDB1 protein, human"
6455,Protein phosphorylation,"NEK9 protein, human"
6456,Signal Transduction,RET Oncoprotein
6457,Serine/Threonine Phosphorylation,"Mitogen-Activated Protein Kinase 3, human"
6458,Transcriptional Regulation,"MYCN protein, human"
6459,Transcriptional Activation,"TAL1 protein, human"
6460,Polymerization,"POLK protein, human"
6461,Signal Transduction,Cyclin-Dependent Kinase 5 Activator 1
6462,Signal Transduction,"PPP3CB protein, human"
6463,Stimulation of Cell Proliferation,"IGF1 protein, human"
6464,Mitosis,"PLK1 protein, human"
6465,Hydrolysis,"CYLD protein, human"
6466,Apoptosis,CD2 Antigens
6467,Ligand Binding,"ITGA5 protein, human"
6468,Cell Growth,"FER protein, human"
6469,Signal Transduction,"GIT1 protein, human"
6470,Cell Cycle Control,transcription factor DP-1
6471,Protein-Protein Interaction,"HEYL protein, human"
6472,RNA Binding,"TLR3 protein, human"
6473,Ligand Binding,"TLR4 protein, human"
6474,Intercellular Communication Induction,"Ephrin-B2, human"
6475,"Metabolic Detoxication, Drug","PON1 protein, human"
6476,Transcriptional Repression,"PRDM1 protein, human"
6477,Ligand Binding,dopamine D5 receptor
6478,Cytoskeletal Modeling,"RHOA protein, human"
6479,Transcriptional Regulation,"KDM5B protein, human"
6480,DNA Replication,"MCM10 protein, human"
6481,Transcriptional Regulation,Putative Polycomb Group Protein ASXL1
6482,Nucleotide Biosynthesis,"Serine Hydroxymethyltransferase, Cytosolic"
6483,Apoptosis,"CDK11B protein, human"
6484,Cell Differentiation process,"ROS1 protein, human"
6485,Phosphorylation,"ROS1 protein, human"
6486,ATP Hydrolysis,"ATP7A protein, human"
6487,Ionophore activity,"ATP7A protein, human"
6488,Intercellular Communication Process,"IL1R1 protein, human"
6489,Cell Differentiation process,"PAK6 protein, human"
6490,Molecular Transport,Golgi-Associated PDZ and Coiled-Coil Motif-Containing Protein
6491,recombinational repair,"RAD54L protein, human"
6492,Calcium Signaling,"ITPR1 protein, human"
6493,Non-Homologous DNA End-Joining,Ku Protein
6494,Nucleotide Excision Repair,UV Excision Repair Protein RAD23 Homolog B
6495,Molecular Transport,"SLC47A1 protein, human"
6496,RNA Processing,"ELAC2 protein, human"
6497,Cell Differentiation process,"FGFR1 protein, human"
6498,Dephosphorylation,"DUSP6 protein, human"
6499,Ligand Binding,"TRPM5 protein, human"
6500,Lipid Metabolism,"APOA1 protein, human"
6501,T-Cell Activation,alpha-beta T-Cell Receptor
6502,Ligand Binding,"TNFRSF1A protein, human"
6503,Ligand Binding,"Thyrotropin Receptor, human"
6504,RNA Binding,"FMR1 protein, human"
6505,Signal Transduction,ERBB2 Gene Product
6506,Organogenesis,Collagen IV (Alpha 6)
6507,Cell Proliferation,"NR2F6 protein, human"
6508,Phospholipid Metabolism,Copine-1
6509,Tyrosine Phosphorylation,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
6510,Immune System Processes,"KIR2DL3 protein, human"
6511,Phosphorylation,"CDK9 protein, human"
6512,Cytokine Receptor Binding,"C-X-C Motif Chemokine 16, Human"
6513,Cytokine Signaling,"interleukin-4, human"
6514,Epithelial Cell Proliferation,Androgen-Induced Prostate Proliferative Shutoff Associated Protein
6515,Ligand Binding,"NACA protein, human"
6516,Signal Transduction,"ACVR2A protein, human"
6517,Base Excision Repair,"NTHL1 protein, human"
6518,G Protein-Coupled Receptor Signaling,"HCRT protein, human"
6519,Transcriptional Activation,"CREB1 protein, human"
6520,Molecular Transport,"APOB protein, human"
6521,Stimulation of Cell Proliferation,Melanoma Antigen Preferentially Expressed in Tumors
6522,DNA Binding,MafG Transcription Factor
6523,Nucleotide Excision Repair,Transcription Elongation Factor A Protein 1
6524,Energy Metabolism,CYTOCHROME C OXIDASE
6525,Intercellular Communication Process,"IL17F protein, human"
6526,Ligand Binding,"ABCB11 protein, human"
6527,Molecular Transport,ATP-Binding Cassette Transporters
6528,Oxidation-Reduction,Testosterone 17-beta-Dehydrogenase 3
6529,Serine/Threonine Phosphorylation,CDC2 Protein Kinase
6530,Neurogenesis,"SLIT3 protein, human"
6531,Protein Glycosylation,"Human Beta-1,4-Galactosyltransferase 6"
6532,Signal Transduction,Calcium/Calmodulin-Dependent Protein Kinase Type II Subunit Alpha
6533,glycosylation,"EXTL1 protein, human"
6534,Ubiquitination,"TREX2 protein, human"
6535,DNA Binding,"SMAD5 protein, human"
6536,Cell Adhesion,"MCAM protein, human"
6537,Dephosphorylation,"INPP5D protein, human"
6538,Cell Growth,"herstatin protein, human"
6539,Environment-to-Cell Communication,Neuroendocrine Secretory Protein 55
6540,Signal Transduction,Receptor Serine/Threonine Kinase
6541,DNA Maintenance,"XRCC3 protein, human"
6542,Cell Cycle Checkpoints,"BRE protein, human"
6543,Protein phosphorylation,"HIPK2 protein, human"
6544,Voltage-Gated Sodium Ion Channel Activation,"sodium channel, voltage-gated, type II, alpha 1"
6545,Cell Proliferation,IGF1R Gene Product
6546,Cell Proliferation Regulatory Process,"S100A11 protein, human"
6547,Post-Translational Protein Processing,"KDM5A protein, human"
6548,Tyrosine Phosphorylation,"Ephrin Type-B Receptor 1, human"
6549,Telomere Maintenance,"POLD1 protein, human"
6550,Nervous System Development,Zinc finger E-box-binding homeobox 2 protein
6551,Cell Cycle Control,"CDKN1A protein, human"
6552,B-Cell Differentiation,"BTK protein, human"
6553,Serine/Threonine Phosphorylation,"PDK1 protein, human"
6554,Signal Transduction,"GPR32 protein, human"
6555,Protein phosphorylation,"FGR protein, human"
6556,Signal Transduction,"LATS2 protein, human"
6557,Microtubule Polymerization Process,MAP4
6558,Molecular Transport,"PRKCI protein, human"
6559,DNA Binding,Homeobox Protein Engrailed-2
6560,Proteasome Binding,F-Box-Like/WD Repeat-Containing Protein TBL1XR1
6561,DNA Binding,Krueppel-Like Factor 6
6562,Immune response,"HLA Class I Histocompatibility Antigen, A-24 alpha Chain"
6563,chromatin remodeling,"PKN1 protein, human"
6564,Cellular Senescence,Programmed Cell Death Protein 4
6565,Oxidation-Reduction,Glutaredoxin 3
6566,Chaperone Protein Interaction Process,HSP40 Heat-Shock Proteins
6567,Transcriptional Repression,"HOTAIR long untranslated RNA, human"
6568,Cytokinesis,Actin-Related Protein 2/3 Complex Subunit 1B
6569,Cell Differentiation process,SPI1 Oncoprotein
6570,Transcriptional Activation,"ELF3 protein, human"
6571,Cell Differentiation process,"WNT10B protein, human"
6572,Receptor Signaling,"TNFRSF17 protein, human"
6573,Protein Dimerization,"HLF protein, human"
6574,DNA Repair,Fanconi Anemia Complementation Group C Protein
6575,Energy Metabolism,"INS protein, human"
6576,Dephosphorylation,"Phosphoglycolate Phosphatase, human"
6577,Signal Transduction,"ASAP1 protein, human"
6578,Pattern Formation,"AR protein, human"
6579,Stress Response Signaling,"PTK2B protein, human"
6580,Receptor Signaling,"NT-3 Growth Factor Receptor, Human"
6581,Metabolism,"CYP21A2 protein, human"
6582,Calcium Signaling,"B2 Bradykinin Receptor, human"
6583,Ligand Binding,"Integrin Beta-1, human"
6584,Intercellular Communication Process,"BMP5 protein, human"
6585,Skeletal Development,"BMP5 protein, human"
6586,GTP Binding,Monomeric GTP-Binding Proteins
6587,Cytoskeletal Modeling,"AURKA protein, human"
6588,Cell Proliferation Regulatory Process,FGFR2 Gene Product
6589,Signal Transduction,FGFR2 Gene Product
6590,Intercellular Communication Process,"IL13RA1 protein, human"
6591,Cell Proliferation,"NR0B2 protein, human"
6592,Signal Transduction,TTK Protein Kinase
6593,Intercellular Communication Process,OX40 Receptors
6594,Protein phosphorylation,Protein Kinases
6595,Morphogenesis,"Fibromodulin, human"
6596,Ligand Binding,"Sphingosine 1-Phosphate Receptor 4, Human"
6597,Hydrolysis,"USP7 protein, human"
6598,Hydrolysis,"PTPRC protein, human"
6599,Lipid Metabolism,"5-Aminolevulinate Synthase, Nonspecific, Mitochondrial"
6600,Cytoskeletal Modeling,"NCK2 protein, human"
6601,Signal Transduction,Ubiquitin-Like Protein ISG15
6602,Signal Transduction,"MAPK7 protein, human"
6603,DNA Binding,HOX11 protein
6604,GTP Binding,Ras-Related Protein Rab-5C
6605,Oxidation-Reduction,"NAD(P)H dehydrogenase (quinone) 1, human"
6606,Molecular Transport,"RAMP1 protein, human"
6607,chromatin remodeling,Histone H3.1
6608,Pattern Formation,"GLI1 protein, human"
6609,Transcriptional Regulation,Retinoblastoma Protein
6610,Oxidation-Reduction,Nitric Oxide Synthase
6611,Inhibition of Cell Proliferation,RNA-Binding Protein 38
6612,Replication Licensing,"MCM3 protein, human"
6613,DNA Replication,"DNA Nucleotidylexotransferase, human"
6614,Immune response,"MAPKAPK2 protein, human"
6615,Protein phosphorylation,Serine/Threonine-Protein Kinase LMTK2
6616,Biologic Development,Aromatase
6617,DNA Binding,"NFIB protein, human"
6618,"Transcription, Genetic","Runx3 protein, human"
6619,Signal Transduction,"ITSN1 protein, human"
6620,Ubiquitination,cullin 4A
6621,Cell Differentiation process,"Insulin Receptor-Related Receptor, human"
6622,Receptor Signaling,"Insulin Receptor-Related Receptor, human"
6623,Cytokine Signaling Process,"TNFRSF10B protein, human"
6624,RNA biosynthesis,"RRM1 protein, human"
6625,Ligand Binding,"S100A2 protein, human"
6626,Cell Differentiation process,"Progesterone Receptor, human"
6627,Protein-Protein Interaction,Protein Delta Homolog 1
6628,Molecular Transport,"Large Neutral Amino Acids Transporter Small Subunit 1, human"
6629,Ligand Binding,"GABARAPL2 protein, human"
6630,Double Strand Break Repair,"Rad50 protein, human"
6631,Signal Transduction,Transmembrane Protein 173
6632,Protein Secretion,"Phosphatidylinositol 3-Kinase Catalytic Subunit Type 3, human"
6633,Inflammatory Response,"C-X-C Chemokine Receptor Type 1, human"
6634,Transcriptional Regulation,"INTS4 protein, human"
6635,antigen binding,GUCY2C Antibody
6636,Platelet aggregation,"NOS3 protein, human"
6637,Transcriptional Regulation,"TLE4 protein, human"
6638,Ligand Binding,"LTB4R protein, human"
6639,RNA Splicing,"SRSF3 protein, human"
6640,Ligand Binding,"Integrin Alpha-V, human"
6641,Serine/Threonine Phosphorylation,"MAP4K4 protein, human"
6642,Cell Proliferation,SOX6 Transcription Factor
6643,Hydrolysis,"WRN protein, human"
6644,Calcium Binding,Annexins
6645,Histone Deacetylation,"ING2 protein, human"
6646,Fatty Acid Metabolism Pathway,"HACL1 protein, human"
6647,Chromosome Segregation,"SGOL1 protein, human"
6648,Protein dephosphorylation,"PTPRK protein, human"
6649,Receptor Signaling,"PTPRK protein, human"
6650,Hydrolysis,"LIPC protein, human"
6651,Fatty Acid Metabolism Pathway,"LIPC protein, human"
6652,Receptor Binding,"GDF5 protein, human"
6653,chromatin remodeling,Histone H2b
6654,Exocytosis,"UNC13B protein, human"
6655,Negative Regulation of Cell-Matrix Adhesion,Ras GTPase-Activating Protein 1
6656,Ligand Binding,"STX11 protein, human"
6657,Biological Rhythm,"SETX protein, human"
6658,Transcriptional Regulation,"GTF2E2 protein, human"
6659,Transcription Initiation,"GTF2E2 protein, human"
6660,Regulation of Exocytosis,"INHBA protein, human"
6661,Cell Growth Regulation,"Receptor Tyrosine-Protein Kinase ErbB-4, human"
6662,Signal Transduction,"STK11 protein, human"
6663,Base Excision Repair,"Uracil-DNA Glycosylase, human"
6664,Apoptosis,"PTK2 protein, human"
6665,Cell Adhesion,Selectins
6666,Signal Transduction,Ras-Related Protein Rab-23
6667,Platelet aggregation,Platelet Glycoprotein GPIIb-IIIa Complex
6668,"Metabolic Detoxication, Drug","CYP7A1 protein, human"
6669,Metastasis Induction,"ANP32C protein, human"
6670,Biologic Development,"CCL22 protein, human"
6671,Immune System Processes,"Antibodies, Blocking"
6672,Signal Transduction,"RAC1 protein, human"
6673,Immunoregulation,"CCL24 protein, human"
6674,Receptor Signaling,Pro-Epidermal Growth Factor
6675,Protein-Protein Interaction,"FCGR2A protein, human"
6676,Xenobiotic Metabolism,"CYP1B1 protein, human"
6677,cell motility,"AMFR protein, human"
6678,Leukocyte Trafficking,"CCL26 protein, human"
6679,Receptor Signaling,"FCGR2B protein, human"
6680,Nerve Cell Survival,Cardiotrophin-Like Cytokine Factor 1
6681,Transcriptional Regulation,"ZMIZ1 protein, human"
6682,Transcriptional Regulation,"Nuclear Factor of Activated T-Cells, Cytoplasmic 1"
