,CUI1,CUI2
2919,Bone Marrow Stem Cell with Predominant Neutrophil Differentiation,Adult Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1
2920,Squamous Epithelial Cells,Oropharyngeal Basaloid Carcinoma
2921,melanocyte,Desmoplastic melanoma
2922,Glandular cell of small intestine,Small Intestinal Villous Adenoma
2923,Epithelial Cells,Non-small cell lung cancer stage I
2924,Hematopoietic and Lymphoid Cell,Mycosis fungoides refractory
2925,Mature B-Lymphocyte,Diffuse large B-cell lymphoma recurrent
2926,Epithelial Cells,Adenosquamous Bile Duct Carcinoma
2927,Neuroepithelial Cells,Childhood Gemistocytic Astrocytoma
2928,Glandular cell,Traditional Serrated Adenoma
2929,B-Lymphocytes,Immunoblastic Lymphoma Post-Transplant Lymphoproliferative Disorder
2930,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System","Composite Ganglioneuroblastoma, Stroma-Dominant and Stroma-Poor"
2931,Epithelial Cells,Carcinoma of unknown primary
2932,Embryonic Cell,Cystic Partially Differentiated Nephroblastoma
2933,Lymphocyte,Immunodeficiency-associated Burkitt's lymphoma
2934,Epithelial Cells,Alcohol-Related Carcinoma
2935,Epithelial Cells,Apocrine adenoma
2936,Connective Tissue Cells,Uterine Corpus Epithelioid Leiomyoma
2937,Germinal Center B-Lymphocyte,Ann Arbor Stage II Grade 1 Non-Contiguous Follicular Lymphoma
2938,Mature B-Lymphocyte,Plasma Cell Post-Transplant Lymphoproliferative Disorder
2939,Epithelial Cells,Ceruminous adenocarcinoma
2940,"Myocytes, Smooth Muscle",Uterine Corpus Apoplectic Leiomyoma
2941,Endothelial Cells,Liver Cavernous Hemangioma
2942,Epithelial Cells,Squamous cell papilloma of eyelid
2943,Hematopoietic and Lymphoid Cell,"Mastocytosis, Systemic"
2944,Germ Cells,Testicular Mixed Choriocarcinoma and Teratoma
2945,Mature Lymphocyte,Lymphomatoid Granulomatosis
2946,Endocrine Cell of the Digestive System,Non-Functioning Pancreatic Delta Cell Neuroendocrine Tumor
2947,Peripheral B-Lymphocyte of Inner Mantle Zone,Ann Arbor Stage II Non-Contiguous Mantle Cell Lymphoma
2948,Hematopoietic and Lymphoid Cell,Childhood B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
2949,lymphoblast,Childhood B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
2950,Epithelial Cells,Nasopharyngeal carcinoma
2951,Transitional Epithelial Cells,Bladder Urachal Urothelial Carcinoma
2952,B lymphoblast,Precursor B-cell lymphoblastic leukemia
2953,Epithelial Cells,Bladder Urachal Squamous Cell Carcinoma
2954,Epithelial Cells,Cystadenocarcinoma of pancreas
2955,Epithelial Cells,"Transitional cell papilloma, benign"
2956,Squamous Epithelial Cells,Stage 0 Esophageal Squamous Cell Carcinoma AJCC v7
2957,melanocyte,Stage I Lentigo Maligna Melanoma AJCC v7
2958,Connective Tissue Cells,Undifferentiated Stromal Sarcoma
2959,Lymphocyte,Common Variant Anaplastic Large Cell Lymphoma
2960,Lymphocyte,ROSE Cluster 6
2961,Endothelial Cells,Adult Angiosarcoma
2962,Germinal Center B-Lymphocyte,Small Intestinal Atypical Burkitt/Burkitt-Like Lymphoma
2963,Peripheral B-Lymphocyte of Inner Mantle Zone,Colon Mantle Cell Lymphoma
2964,Hematopoietic and Lymphoid Cell,Acute myeloid leukemia with abnormal marrow eosinophils
2965,Neuroepithelial Cells,Recurrent Childhood Diffuse Astrocytoma
2966,Neuroepithelial Cells,Adult Gliosarcoma
2967,Connective Tissue Cells,Botryoid-Type Embryonal Rhabdomyosarcoma of the Vagina
2968,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Visual Pathway Astrocytoma
2969,Epithelial Cells,Childhood Renal Cell Carcinoma
2970,Epithelial Cells,Skin Papilloma
2971,B-Lymphocytes,Grade 3b Follicular Lymphoma
2972,Epithelial Cells,Stage IV Borderline Ovarian Surface Epithelial-Stromal Tumor
2973,Thyroid Gland Follicular Cell,Familial Nonmedullary Thyroid Gland Carcinoma
2974,Hematopoietic and Lymphoid Cell,"B Lymphoblastic Leukemia/Lymphoma, Not Otherwise Specified"
2975,Hematopoietic and Lymphoid Cell,"Anaplastic Large Cell Lymphoma, Lymphomatoid Papulosis-Like Histology"
2976,Epithelial Cells,Signet-ring cell adenocarcinoma gastric
2977,Lymphocyte,ROSE Cluster 1
2978,Connective Tissue Cells,Central Nervous System Fibrosarcoma
2979,Lymphocyte,Stage IV Adult Burkitt Lymphoma
2980,Hematopoietic and Lymphoid Cell,Stage IV Adult Burkitt Lymphoma
2981,T-Lymphocyte and Natural Killer Cell,Type B Lymphomatoid Papulosis
2982,B-Lymphocytes,Activated B-cell type diffuse large B-cell lymphoma
2983,Squamous Epithelial Cells,Vulvar Non-Keratinizing Squamous Cell Carcinoma
2984,Endocrine Cell of the Digestive System,Esophageal Large Cell Neuroendocrine Carcinoma
2985,Hematopoietic and Lymphoid Cell,B-cell small lymphocytic lymphoma recurrent
2986,T-Lymphocyte and Natural Killer Cell,Mycosis fungoides stage IV
2987,Endothelial Cells,Esophageal hemangioma
2988,Muscle Cells,Uterine Corpus Dissecting Leiomyoma
2989,Germ Cells,Central Nervous System Dermoid Cyst
2990,Squamous Epithelial Cells,"Vulvar Squamous Cell Carcinoma, Keratoacanthoma Type"
2991,Hematopoietic and Lymphoid Cell,Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome
2992,Mature B-Lymphocyte,Recurrent Grade I Lymphomatoid Granulomatosis
2993,Epithelial Cells,Schneiderian carcinoma
2994,Mature Lymphocyte,Hodgkin's disease nodular sclerosis stage I supradiaphragmatic
2995,Embryonic Cell,Medulloblastoma with extensive nodularity
2996,Germinal Center B-Lymphocyte,Ann Arbor Stage II Grade 3 Follicular Lymphoma
2997,Germ Cells,Central Nervous System Germ Cell Tumor
2998,Epithelial Cells,Large cell lung cancer stage III
2999,Epithelial Cells,Appendix Mucinous Cystadenoma
3000,Muscle Cells,Childhood Leiomyosarcoma
3001,Skeletal Myocytes,Childhood Rhabdomyosarcoma
3002,Epithelial Cells,High Grade Conjunctival Intraepithelial Neoplasia
3003,Epithelial Cells,Ureter Inverted Papilloma
3004,Neuroglia,Anaplastic Pleomorphic Xanthoastrocytoma
3005,Lymphocyte,Ann Arbor Stage II Contiguous Adult Aggressive Non-Hodgkin Lymphoma
3006,Cells,Uterine Corpus Mixed Epithelial and Mesenchymal Neoplasm
3007,Germinal Center B-Lymphocyte,Refractory Follicular Lymphoma
3008,Peripheral Epidermotropic T-Lymphocyte,Stage III Mycosis Fungoides and Sezary Syndrome AJCC v7
3009,Germ Cells,Mature Testicular Teratoma
3010,Meningothelial cell,Rhabdoid meningioma
3011,Hematopoietic and Lymphoid Cell,Gastric Hodgkin's Lymphoma
3012,Epithelial Cells,Basaloid squamous cell carcinoma
3013,Epithelial Cells,Malignant Bladder Paraganglioma
3014,Bone Marrow-Homing Plasma Cell,Multiple Myeloma
3015,Connective Tissue Cells,Vulvar Alveolar Rhabdomyosarcoma
3016,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Recurrent Childhood Protoplasmic Astrocytoma
3017,Skeletal Myocytes,Adult Extracardiac Rhabdomyoma
3018,Adenohypophysial Cell,FSH-Producing Gonadotroph Adenoma
3019,Connective Tissue Cells,Dartoic myoma
3020,Epithelial Cells,Intrahepatic Bile Duct Papillary Neoplasm with an Associated Invasive Carcinoma
3021,Epithelial Cells,Fallopian Tube Endometrioid Polyp
3022,Structure of endometrial glandular cell,Stage I Uterine Corpus Cancer AJCC v6
3023,Meningothelial cell,Lateral Ventricle Meningioma
3024,Adrenal Cortical Cell,Stage III Adrenal Cortex Carcinoma AJCC v7
3025,Epithelial Cells,Intraductal papillomatosis
3026,Hematopoietic and Lymphoid Cell,Thyroid Lymphoma
3027,Epithelial Cells,Adenocarcinoma of duodenum
3028,T-Lymphocyte and Natural Killer Cell,Ann Arbor Stage II Mature T- and NK-Cell Lymphoma
3029,Precursor T-Lymphoblast,Adult T Lymphoblastic Lymphoma
3030,Epithelial Cells,Adenocarcinoma with apocrine metaplasia
3031,B-Lymphocytes,Primary Cutaneous Intravascular Large B-Cell Lymphoma
3032,Epithelial Cells,Stage 0 Lung Adenocarcinoma AJCC v6 and v7
3033,Hematopoietic and Lymphoid Cell,"Colorectal High Grade B-Cell Lymphoma, Not Otherwise Specified"
3034,Epithelial Cells,Ovarian Serous Tumor
3035,Epithelial Cells,Keratocystic Odontogenic Tumor
3036,Epithelial Cells,Stage III Renal Pelvis Cancer AJCC v7
3037,Perineural Cell,Pleural Schwannoma
3038,Connective Tissue Cells,Cardiac Inflammatory Myofibroblastic Tumor
3039,Neuroectodermal Cell,PNET of bone localized
3040,Germ Cells,Testicular Mixed Choriocarcinoma and Seminoma
3041,Endothelial Cells,Gastric Lymphangioma
3042,B-Lymphocytes,large B-cell diffuse lymphoma of liver
3043,Epithelial Cells,Squamous cell carcinoma of the hypopharynx
3044,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,Stage I Anaplastic Large Cell Lymphoma
3045,Lymphocyte,Mycosis Fungoides
3046,Epithelial Cells,Stage III Skin Cancer
3047,Neuroglia,Mixed astrocytoma-ependymoma
3048,Hematopoietic and Lymphoid Cell,Ann Arbor Stage I AIDS-Related Lymphoma
3049,Connective Tissue Cells,Leiomyosarcoma recurrent
3050,Epithelial Cells,Recurrent Hepatocellular Carcinoma
3051,Adipocytes,Lipoma of breast
3052,Glandular cell,Serous Tubal Intraepithelial Carcinoma
3053,Hematopoietic and Lymphoid Cell,Lymphoplasmacytoid lymphoma/immunocytoma stage I
3054,Hematopoietic and Lymphoid Cell,Lymphoplasmacytoid lymphoma/immunocytoma stage III
3055,Neuroectodermal Cell,Retinoblastoma
3056,Lymphocyte,Recurrent Adult Lymphoblastic Lymphoma
3057,Cells,Soft Palate Pleomorphic Adenoma
3058,Neuroglia,Brain Oligodendroglioma
3059,Neuroepithelial Cells,"Glioblastoma, IDH-Mutant"
3060,Perineural Cell,Gastric Granular Cell Tumor
3061,Epithelial Cells,Inflammatory Breast Carcinoma
3062,Epithelial Cells,Uterine Ligament Clear Cell Adenocarcinoma
3063,Connective Tissue Cells,liposarcoma of bone
3064,Lymphocyte,Ann Arbor Stage II Childhood Non-Hodgkin Lymphoma
3065,Neuroepithelial Cells,Cellular Ependymoma
3066,Epithelial Cells,mucoepidermoid carcinoma of lacrimal gland
3067,Stromal Cells,Stage II Gastric Gastrointestinal Stromal Tumor
3068,lymphoblast,Precursor B-lymphoblastic lymphoma stage I
3069,Epithelial Cells,Stage IVA Major Salivary Gland Cancer AJCC v7
3070,Epithelial Cells,Subglottic Verrucous Carcinoma
3071,Hematopoietic and Lymphoid Cell,ISS Stage II Plasma Cell Myeloma
3072,Structure of endometrial glandular cell,Grade 3 Endometrial Mucinous Adenocarcinoma
3073,Neuroblast,Differentiating Neuroblastoma
3074,Squamous Epithelial Cells,Squamous Cell Carcinoma In Situ of the Nipple
3075,Germ Cells,Adult Central Nervous System Mixed Germ Cell Tumor
3076,Lymphocyte,Stage II Childhood Hodgkin Lymphoma
3077,Embryonic Cell,PRETEXT Stage 1 Hepatoblastoma
3078,Cells,Malignant tenosynovial giant cell tumor
3079,Epithelial Cells,Benign Ovarian Transitional Cell Tumor
3080,Oligodendroglia,Adult Brain Oligodendroglioma
3081,Hematopoietic and Lymphoid Cell,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL
3082,Histiocytes,Pigmented villonodular synovitis
3083,Mature T-Lymphocyte,Recurrent Childhood Anaplastic Large Cell Lymphoma
3084,Epithelial Cells,Stage IB Esophageal Squamous Cell Carcinoma AJCC v7
3085,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Recurrent Childhood Anaplastic Oligoastrocytoma
3086,B lymphoblast,B Acute Lymphoblastic Leukemia with t(12;21)(p13.2;q22.1); ETV6-RUNX1
3087,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",benign granular cell tumor of gallbladder
3088,Epithelial Cells,Stage IV Lung Cancer AJCC v6
3089,Perineural Cell,Schwannoma of the Twelfth Cranial Nerve
3090,Germ Cells,Benign Childhood Germ Cell Tumor
3091,Embryonic Cell,Metastatic Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor
3092,Epithelial Cells,Borderline Ovarian Clear Cell Adenofibroma with Intraepithelial Carcinoma
3093,Embryonic Cell,"Intracranial Embryonal Tumor, Not Otherwise Specified"
3094,Squamous Epithelial Cells,Perianal Squamous Intraepithelial Neoplasia
3095,"Myocytes, Smooth Muscle",leiomyosarcoma of liver
3096,Hematopoietic and Lymphoid Cell,Stage I Hodgkin Lymphoma
3097,Mature Lymphocyte,Hodgkin's disease mixed cellularity recurrent
3098,Hematopoietic and Lymphoid Cell,Small Intestinal Lymphoma
3099,Lymphocyte,Small Intestinal Lymphoma
3100,Epithelial Cells,Squamous cell carcinoma of the oral cavity stage II
3101,Epithelial Cells,Squamous Cell Neoplasms
3102,Epithelial Cells,Squamous cell carcinoma of the oral cavity stage IV
3103,Lymphocyte,"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type"
3104,Endocrine-Stromal Cell,Sex Cord-Stromal Tumor
3105,Neuroepithelial Cells,Chordoid Glioma of the Third Ventricle
3106,Epithelial Cells,Stage II Paranasal Sinus Cancer AJCC v6 and v7
3107,Lymphocyte,Stage IV Childhood Anaplastic Large Cell Lymphoma
3108,Connective Tissue Cells,Small cell osteosarcoma
3109,Epithelial Cells,"Adenoma, Sweat Gland"
3110,Acidophil cell,Mammosomatotroph Adenoma
3111,Epithelial Cells,Tobacco-Related Carcinoma
3112,Hematopoietic and Lymphoid Cell,Stage I Childhood Lymphoblastic Lymphoma
3113,Epithelial Cells,Lung Pleomorphic Carcinoma
3114,Epithelial Cells,Carcinoid tumor of the liver
3115,Connective Tissue Cells,Intracortical osteosarcoma
3116,Transformed Peripheral B-Lymphocyte,Angioendotheliomatosis
3117,Chromaffin Cells,Benign pheochromocytoma of adrenal gland
3118,Hematopoietic and Lymphoid Cell,Stage III Childhood Lymphoblastic Lymphoma
3119,Epithelial Cells,Pancreatic Serous Adenoma
3120,Epithelial Cells,Stage IA Lung Large Cell Carcinoma AJCC v7
3121,Epithelial Cells,Oxyphilic Adenoma
3122,Structure of beta Cell of islet,Malignant Pancreatic Insulinoma
3123,Hematopoietic and Lymphoid Cell,"Anaplastic Large Cell Lymphoma, Giant Cell Rich Subtype"
3124,Epithelial Cells,Pancreatic Acinar Cell Cystadenoma
3125,Epithelial Cells,Cervical Neuroendocrine Neoplasm
3126,Structure of endometrial glandular cell,Stage 0 Uterine Corpus Cancer AJCC v6
3127,Epithelial Cells,Apocrine cystadenoma
3128,Hematopoietic and Lymphoid Cell,Precursor B-lymphoblastic lymphoma/leukemia
3129,Thyroid Gland Follicular Cell,Thyroid Gland Lipoadenoma
3130,Hematopoietic and Lymphoid Cell,malignant lymphoma of pancreatic lymph nodes
3131,Epithelial Cells,Sebaceous Breast Carcinoma
3132,Glandular cell,villous adenoma of stomach
3133,Adipocytes,Ovarian Myxoid Liposarcoma
3134,Fibroblasts,Giant cell angiofibroma
3135,Epithelial Cells,ENSAT Stage IV Adrenal Cortex Carcinoma
3136,Skeletal Myocytes,Childhood Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features
3137,Epithelial Cells,Fallopian Tube Mucinous Neoplasm
3138,Hematopoietic and Lymphoid Cell,Lymphoma stage
3139,B-Lymphocytes,Splenic Manifestation of Chronic Lymphocytic Leukemia
3140,Hematopoietic and Lymphoid Cell,Small Intestinal B-Cell Non-Hodgkin Lymphoma
3141,Connective Tissue Cells,Recurrent Gastrointestinal Stromal Tumor
3142,T-Lymphocyte and Natural Killer Cell,Small Intestinal T-Cell Non-Hodgkin Lymphoma
3143,Connective Tissue Cells,Gastrointestinal Stromal Tumor of the Gastrointestinal Tract
3144,Connective Tissue Cells,Solid Glomus Tumor
3145,Mature Lymphocyte,Ann Arbor Stage II Subdiaphragmatic Nodular Lymphocyte Predominant Hodgkin Lymphoma
3146,Bone marrow stem cell,Differentiated Granulocytic Sarcoma
3147,Germ Cells,Choriocarcinoma of the Testis
3148,Structure of endometrial glandular cell,Endometrial adenocarcinoma
3149,Terminal Ductal Lobular Unit Cell,solid type ductal carcinoma in situ of breast
3150,B-Lymphocytes,Stage III Burkitt Lymphoma
3151,Epithelial Cells,Stage II Adult Liver Cancer AJCC v7
3152,Glandular cell,Small Intestinal Tubular Adenoma
3153,Lymphocyte,Ann Arbor Stage I Lymphocyte-Depleted Classic Hodgkin Lymphoma
3154,Epithelial Cells,Mesonephric tumor
3155,Embryonic Cell,Adrenal neuroblastoma
3156,Adipocytes,Cutaneous Lipomatous Neoplasm
3157,Multipotent Bone Marrow Stem Cell,Acute bilineal leukemia
3158,Mature B-Lymphocyte,Ann Arbor Stage III Grade 2 Follicular Lymphoma
3159,Cells,tubulopapillary adenoma of gallbladder
3160,Hematopoietic and Lymphoid Cell,Mantle cell lymphoma
3161,Hematopoietic and Lymphoid Cell,"Peripheral T-Cell Lymphoma, Unclassifiable"
3162,Astrocytes,Optic Nerve Astrocytoma
3163,Connective Tissue Cells,lipoma of bone
3164,Structure of endometrial glandular cell,Endometrial Clear Cell Adenocarcinoma
3165,Neural Crest-Derived Cell,Glomus vagale tumor
3166,Germinal Center B-Lymphocyte,Sporadic Burkitt's lymphoma
3167,Epithelial Cells,"Pancreatic Intraductal Papillary Mucinous Neoplasm, Gastric-Type"
3168,Astrocytes,Recurrent Childhood Cerebral Astrocytoma
3169,Hematopoietic and Lymphoid Cell,Adult Favorable Prognosis Hodgkin Lymphoma
3170,Perineural Cell,Vulvar Granular Cell Tumor
3171,Connective Tissue Cells,Steroid Lipomatosis
3172,Epithelial Cells,"Cervical Mucinous Adenocarcinoma, Endocervical Type"
3173,Bone marrow stem cell,"Leukemia, Myelomonocytic, Chronic"
3174,Keratinized squamous cell of esophagus,Alcohol-Related Esophageal Squamous Cell Carcinoma
3175,Endothelial Cells,Hemangioma of skin
3176,Mature B-Lymphocyte,Ann Arbor Stage II Grade 2 Non-Contiguous Follicular Lymphoma
3177,Meningothelial cell,Upper Clivus Meningioma
3178,Epithelial Cells,papillary carcinoma of penis
3179,"Myocytes, Smooth Muscle",Uterine Corpus Myxoid Leiomyoma
3180,Bone marrow stem cell,"Mastocytosis, Systemic"
3181,Endothelial Cells,Vascular neoplasm of skin
3182,Epithelial Cells,BCLC Stage D Adult Hepatocellular Carcinoma
3183,Connective Tissue Cells,Lipoma of external auditory meatus
3184,Astrocytes,Childhood Pilomyxoid Astrocytoma
3185,Epithelial Cells,Anal margin Paget's disease
3186,Bone marrow stem cell,Smoldering Systemic Mastocytosis
3187,Skeletal Myocytes,Childhood Alveolar Rhabdomyosarcoma
3188,melanocyte,Malignant melanoma of ciliary body
3189,Mature B-Lymphocyte,Childhood Burkitt Lymphoma
3190,Bone marrow stem cell,"Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease"
3191,Bone marrow stem cell,Acute promyelocytic leukemia - hypogranular variant
3192,Urothelial Cell,Inverted papilloma of urinary bladder
3193,Cells,Childhood Mixed Glioma
3194,Epithelial Cells,Glucagonoma
3195,Epithelial Cells,Basal-Like Breast Carcinoma
3196,Mature B-Lymphocyte,Esophageal Mucosa-Associated Lymphoid Tissue Lymphoma
3197,"Parietal Cells, Gastric",Parietal cell carcinoma
3198,Mature B-Lymphocyte,Familial Waldenstrom's Macroglobulinaemia
3199,Meningothelial cell,Childhood Grade I Meningioma
3200,Epithelial Cells,Esophageal Neuroendocrine Carcinoma
3201,Epithelial Cells,Bile duct adenocarcinoma
3202,Connective Tissue Cells,Fibrous tissue neoplasm of skin
3203,Hematopoietic and Lymphoid Cell,Grade 3b Follicular Lymphoma
3204,Epithelial Cells,Penile Cancer by AJCC v6 Stage
3205,Germ Cells,Ovarian Dermoid Cyst with Prolactin Secreting Adenoma
3206,Germinal Center B-Lymphocyte,Grade 2 Diffuse Follicular Lymphoma
3207,Endocrine Cell of the Digestive System,Jejunal Somatostatin-Producing Neuroendocrine Tumor
3208,B-Lymphocytes,Nodal marginal zone B-cell lymphoma recurrent
3209,Hematopoietic and Lymphoid Cell,Primary cutaneous CD30+ T-cell lymphoproliferative disorder
3210,Pluripotent Stem Cells,Myeloid/Lymphoid Neoplasms with FGFR1 Rearrangement
3211,Lymphocyte,Chronic lymphocytic leukemia stage 1
3212,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Adult Brain Stem Glioma
3213,Skeletal Myocytes,Solid Alveolar Rhabdomyosarcoma
3214,Squamous Epithelial Cells,Squamous cell carcinoma of pharynx
3215,Adipocytes,Appendix Lipoma
3216,Structure of endometrial glandular cell,Endometrial Dedifferentiated Carcinoma
3217,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Glandular malignant peripheral nerve sheath tumor
3218,Epithelial Cells,Esophageal Moderately Differentiated Squamous Cell Carcinoma
3219,melanocyte,Stage I Cutaneous Melanoma AJCC v6
3220,"Myocytes, Smooth Muscle",Colorectal Leiomyoma
3221,Osteoblasts,Stage IIB Osteosarcoma AJCC v7
3222,Hepatocyte,Low Grade Liver Dysplastic Nodule
3223,Muscle Cells,Leiomyosarcoma of stomach
3224,Adipocytes,liposarcoma of breast
3225,B lymphoblast,Adult B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
3226,Germinal Center B-Lymphocyte,Ann Arbor Stage II Grade 1 Follicular Lymphoma
3227,Astrocytes,Protoplasmic astrocytoma
3228,Cells,Benign Vaginal Mixed Tumor
3229,Epithelial Cells,Borderline Ovarian Mucinous Tumor/Atypical Proliferative Ovarian Mucinous Tumor
3230,Precursor T-Lymphoblast,Cutaneous T Lymphoblastic Leukemia/Lymphoma
3231,Epithelial Cells,Grade II Penile Intraepithelial Neoplasia
3232,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,Angioimmunoblastic Lymphadenopathy
3233,Lymphocyte,Mycosis fungoides stage III
3234,Cells,Juvenile fibroadenoma of breast
3235,Epithelial Cells,Stage IV Major Salivary Gland Carcinoma with Metastasis
3236,Muscle Cells,leiomyosarcoma of breast
3237,Hematopoietic and Lymphoid Cell,Grade I Nodular Sclerosis Hodgkin's Lymphoma
3238,Myoepithelial cell,Salivary Gland Myoepithelial Tumor
3239,Lymphocyte,Adult T-cell lymphoma/leukemia recurrent
3240,T-Lymphocyte and Natural Killer Cell,Recurrent Anaplastic Large Cell Lymphoma
3241,Lymphocyte,Childhood Anaplastic Large Cell Lymphoma
3242,Neuroepithelial Cells,Recurrent Childhood Pilocytic Astrocytoma
3243,Parathyroid Gland Parenchymal Cell,Parathyroid Gland Oncocytic Adenoma
3244,Cells,Leydig cell neoplasm of testis
3245,Epithelial Cells,Stage 0 Vaginal Cancer AJCC v7
3246,Muscle Cells,Fetal rhabdomyoma
3247,Glandular cell of stomach,Low Grade Gastric Intraepithelial Neoplasia
3248,Epithelial Cells,Adenocarcinoma of Skene Gland Origin
3249,Neuroepithelial Cells,Anaplastic Oligodendroglioma
3250,Adenohypophysial Cell,TSH-Producing Pituitary Gland Carcinoma
3251,Cartilage Cell,Bizarre parosteal osteochondromatous proliferation
3252,Neuroepithelial Cells,Anaplastic Brain Stem Astrocytoma
3253,Epithelial Cells,Stage IV Adrenal Cortex Carcinoma AJCC v7
3254,Cells,carcinosarcoma of liver
3255,B-Lymphocytes,Osteosclerotic Plasma Cell Myeloma
3256,Hematopoietic and Lymphoid Cell,"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Other"
3257,Meningothelial cell,Internal Auditory Canal Meningioma
3258,Myoepithelial cell,Malignant Breast Adenomyoepithelioma
3259,Lymphocyte,Ann Arbor Stage IIIB Hodgkin Lymphoma
3260,Hematopoietic and Lymphoid Cell,Ann Arbor Stage IIIB Hodgkin Lymphoma
3261,Epithelial Cells,Stage I Renal Pelvis Cancer AJCC v7
3262,Epithelial Cells,"Carcinoma, Cribriform"
3263,"Myocytes, Smooth Muscle",Malignant Smooth Muscle Neoplasm
3264,Epithelial Cells,Adenocarcinoma of rete ovarii
3265,Epithelial Cells,Stage IA2 Cervical Cancer
3266,Epithelial Cells,Cervical intraepithelial neoplasia grade 2
3267,Epithelial Cells,Uterine Ligament Papillary Cystadenoma Associated with von Hippel-Lindau Disease
3268,Epithelial Cells,Papillary Breast Neoplasm
3269,Epithelial Cells,Vaginal intraepithelial neoplasia
3270,Photoreceptors,Pediatric Extraocular Retinoblastoma
3271,Skeletal Myocytes,Benign Skeletal Muscle Neoplasm
3272,Epithelial Cells,Proximal Urethral Carcinoma
3273,Neuroepithelial Cells,"Diffuse Astrocytoma, IDH-Mutant"
3274,Epithelial Cells,Stage IA Vulvar Carcinoma AJCC v6
3275,Epithelial Cells,Vaginal adenocarcinoma
3276,Mature Lymphocyte,Ann Arbor Stage IIIA Hodgkin Lymphoma
3277,Epithelial Cells,"Stage 0 Laryngeal Cancer AJCC v6, v7, and V8"
3278,Epithelial Cells,Esophageal Cancer by AJCC v6 Stage
3279,Epithelial Cells,Fallopian Tube Cancer by AJCC v6 Stage
3280,Connective Tissue Cells,Conventional Fibrosarcoma
3281,Epithelial Cells,Stage IIIA Vulvar Cancer AJCC v7
3282,Neuroepithelial Cells,"Diffuse Astrocytoma, IDH-Wildtype"
3283,Bronchial Epithelial Cell,Stage 0 Non-Small Cell Lung Cancer AJCC v6 and v7
3284,Epithelial Cells,Stage IIIB Lung Squamous Cell Carcinoma AJCC v7
3285,Cells,Uterine Corpus Atypical Polypoid Adenomyoma
3286,Mature B-Lymphocyte,Mature B-Cell Non-Hodgkin Lymphoma
3287,B-Lymphocytes,Mature B-Cell Non-Hodgkin Lymphoma
3288,Lymphocyte,Indolent Non-Hodgkin Lymphoma
3289,Epithelial Cells,Paget Disease Extramammary
3290,Ependymal cell,Ependymoma of brain stem
3291,Neuroepithelial Cells,Ependymoma of brain stem
3292,Astrocytes,Epithelioid glioblastoma
3293,Epithelial Cells,mucinous adenocarcinoma of anus
3294,Epithelial Cells,Stage IV Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
3295,Epithelial Cells,Childhood Colorectal Carcinoma
3296,Bone marrow stem cell,Adult Acute Monoblastic Leukemia
3297,Glandular cell,"Gallbladder Adenocarcinoma, Biliary Type"
3298,Lymphocyte,Pleural Lymphoma
3299,T-Lymphocyte and Natural Killer Cell,Pagetoid reticulosis
3300,Bone marrow stem cell,"Polycythemia Vera, Polycythemic Phase"
3301,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Recurrent Childhood Cerebellar Astrocytoma
3302,Epithelial Cells,Stage IIB Colorectal Cancer AJCC v7
3303,Epithelial Cells,undifferentiated carcinoma of gallbladder
3304,Oligodendroglia,Anaplastic Oligodendroglioma
3305,Hematopoietic and Lymphoid Cell,Hairy Cell Leukemia
3306,Hematopoietic and Lymphoid Cell,"T-Cell Prolymphocytic Leukemia, Cerebriform Cell Variant"
3307,Fibroblasts,Dupuytren Contracture
3308,Lymphocyte,Indolent Adult Non-Hodgkin Lymphoma
3309,Epithelial Cells,Broad Ligament Serous Cystadenoma
3310,Neuroblast,Stage 2B Neuroblastoma
3311,B lymphoblast,Precursor B-lymphoblastic lymphoma refractory
3312,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Adult Pilocytic Astrocytoma
3313,Cells,Ovarian Stromal-Leydig Cell Tumor
3314,Germ Cells,Pineal Region Yolk Sac Tumor
3315,Epithelial Cells,Broad Ligament Serous Adenofibroma
