,CUI1,CUI2
5297,Mixed Neoplastic Glandular and Squamous Cell Population,Stage IV Lung Squamous Cell Carcinoma AJCC v7
5298,Mixed Neoplastic Glandular and Squamous Cell Population,Disseminated adenocarcinoma
5299,Intermediate Filaments Present,Stage II Adult Soft Tissue Sarcoma AJCC v7
5300,Intermediate Filaments Present,Skin Lymphangiosarcoma
5301,Benign Cellular Infiltrate,Esophageal carcinoma
5302,Diffuse Lesion,Gastric Lymphangioma
5303,Glandular Differentiation,"Stage 0 Nasopharyngeal Undifferentiated Carcinoma AJCC v6, v7, and v8"
5304,Intermediate Filaments Present,Prostate Kaposi Sarcoma
5305,Intracytoplasmic Eosinophilic Inclusion,Childhood Botryoid-Type Embryonal Rhabdomyosarcoma
5306,Favorable Clinical Outcome,Stage III Skin Cancer
5307,High Mitotic Activity,Pancreatic Delta Cell Neoplasm
5308,Borderline Lesion,ductal papilloma of salivary gland
5309,Chronic Clinical Course,"Acute Myeloid Leukemia, M1"
5310,Intracytoplasmic Eosinophilic Inclusion,Cardiac Kaposi's Sarcoma
5311,Seminomatous Component Present,Childhood Testicular Teratoma
5312,Mixed Epithelial Cell Population,Vestibular Papilloma
5313,Mixed Neoplastic Glandular and Squamous Cell Population,Stage IB Lung Squamous Cell Carcinoma AJCC v7
5314,Well-Circumscribed Lesion,Pigmented Dermatofibrosarcoma Protuberans (Bednar Tumor)
5315,"Undifferentiated ""Fetal-Type"" Tissues Present",Childhood Testicular Mature Teratoma
5316,Intracytoplasmic Eosinophilic Inclusion,Colorectal Kaposi Sarcoma
5317,Favorable Clinical Outcome,Hereditary Melanoma
5318,Neoplastic Glandular Epithelium Resembling the Normal Endometrium Present,Low Grade Ovarian Serous Adenocarcinoma
5319,Solid Growth Pattern,Adult Acute Erythroid Leukemia
5320,Well-Circumscribed Lesion,Infantile digital fibromatosis
5321,Indolent Clinical Course,Infratentorial Cancer
5322,Well-Circumscribed Lesion,calcifying aponeurotic fibroma
5323,Premalignant Lesion,Giant cell carcinoma of lung
5324,Favorable Clinical Outcome,Stage III Hepatocellular Carcinoma AJCC v6
5325,Aggressive Clinical Course,Extranodal marginal zone B-cell lymphoma (MALT type) refractory
5326,atypia morphology,"Leydig cell tumor, benign"
5327,Mixed Neoplastic Glandular and Squamous Cell Population,Stage I Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7
5328,Indolent Clinical Course,Pineal Region Yolk Sac Tumor
5329,atypia morphology,Balloon cell nevus
5330,Precise Histogenesis Unknown,Adult Brain Ependymoma
5331,Benign Cellular Infiltrate,Grade 2 Colorectal Adenocarcinoma
5332,Mixed Neoplastic Glandular and Squamous Cell Population,Pedunculated conjunctival papilloma
5333,Intracytoplasmic Eosinophilic Inclusion,Sarcoma of breast
5334,Junctional Proliferation,Cellular Blue Nevus
5335,atypia morphology,Cellular Blue Nevus
5336,Malignant Glandular Epithelium Resembling the Normal Endometrium Present,Malignant Ovarian Transitional Cell Tumor
5337,Mixed Neoplastic Glandular and Squamous Cell Population,Prostatic Intraepithelial Neoplasias
5338,Histiocytosis,Stage II Adult Immunoblastic Lymphoma
5339,Mixed Neoplastic Glandular and Squamous Cell Population,Stage IVC Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
5340,atypia morphology,"Nevus, Blue"
5341,Borderline Lesion,Erosive Adenomatosis of the Nipple
5342,Severe cytologic atypia,Carcinoid tumor of ileum
5343,Diffuse Lesion,Lymphangioma of skin
5344,Chronic Clinical Course,B Acute Lymphoblastic Leukemia with t(5;14)(q31.1;q32.3); IL3-IGH
5345,Glandular Differentiation,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
5346,Dysplasia,Clear cell hidradenoma
5347,Ground Glass Nuclear Inclusion,Thyroid Gland Oncocytic Adenoma
5348,Mixed Neoplastic Glandular and Squamous Cell Population,Squamous cell carcinoma of trachea
5349,Mucoid Stroma Formation,"Schneiderian papilloma, inverted"
5350,Mixed Neoplastic Glandular and Squamous Cell Population,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v7
5351,Indolent Clinical Course,"Supratentorial Embryonal Tumor, Not Otherwise Specified"
5352,Well-Circumscribed Lesion,Lipofibromatosis
5353,Mixed Neoplastic Glandular and Squamous Cell Population,Squamous cell carcinoma of the oral cavity stage I
5354,Mixed Neoplastic Glandular and Squamous Cell Population,Pancreatic Intraductal Papillary-Mucinous Neoplasm with High Grade Dysplasia
5355,Diffuse Lesion,Inverted Papilloma
5356,Mixed Neoplastic Glandular and Squamous Cell Population,intraductal papillary-mucinous neoplasm of pancreas with moderate dysplasia
5357,Invasive Lesion,"High Grade Prostatic Intraepithelial Neoplasia, Small Cell Neuroendocrine Variant"
5358,Indolent Clinical Course,Prostate Sarcoma
5359,Mixed Neoplastic Glandular and Squamous Cell Population,Colorectal Medullary Carcinoma
5360,Borderline Lesion,Heavily Pigmented Adrenal Cortical Adenoma
5361,Solid Growth Pattern,Secondary Acute Myeloid Leukemia
5362,Glandular Differentiation,Large cell lung cancer stage II
5363,Borderline Lesion,Pancreatic Macrocystic Serous Cystadenoma
5364,Indolent Clinical Course,Primary Childhood Soft Tissue Sarcoma
5365,Intermediate Filaments Present,Colon Leiomyosarcoma
5366,Squamous Differentiation,Gastroesophageal Junction Large Cell Neuroendocrine Carcinoma
5367,Precise Histogenesis Unknown,Glioma
5368,Mixed Neoplastic Glandular and Squamous Cell Population,High Grade Broad Ligament Serous Adenocarcinoma
5369,Benign Cellular Infiltrate,Stage IV Esophageal Adenocarcinoma AJCC v7
5370,Seminomatous Component Present,Childhood Ovarian Mature Teratoma
5371,Metastatic Lesion,Null Cell Pituitary Gland Adenoma
5372,Intermediate Filaments Present,Synovial sarcoma metastatic
5373,Intracytoplasmic Eosinophilic Inclusion,Stage IVB Bone Sarcoma AJCC v7
5374,Mixed Neoplastic Glandular and Squamous Cell Population,Eccrine porocarcinoma
5375,Benign Cellular Infiltrate,Stage IIIB Hepatocellular Carcinoma AJCC v7
5376,Benign Cellular Infiltrate,Malignant Esophageal Neoplasm by Anatomic Region
5377,Chronic Clinical Course,Adult Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11
5378,Benign Cellular Infiltrate,Small Intestinal B-Cell Non-Hodgkin Lymphoma
5379,CD15-Positive Neoplastic Cells Present,Ann Arbor Stage I Supradiaphragmatic Nodular Lymphocyte Predominant Hodgkin Lymphoma
5380,Squamous Differentiation,Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
5381,Ineffective hematopoiesis,Primary Myelofibrosis
5382,Mixed Neoplastic Glandular and Squamous Cell Population,intestinal type adenocarcinoma of gallbladder
5383,Indolent Clinical Course,Undifferentiated (Embryonal) Sarcoma
5384,Indolent Clinical Course,Kidney Extraskeletal Osteosarcoma
5385,Indolent Clinical Course,Stromal sarcoma
5386,Intracytoplasmic Eosinophilic Inclusion,Stromal sarcoma
5387,Premalignant Lesion,Adenosquamous cell lung cancer
5388,Benign Cellular Infiltrate,leiomyosarcoma of appendix
5389,Locally Aggressive Lesion,Fibroma of prostate
5390,Local disease,Pelvic lipomatosis
5391,Intracytoplasmic Eosinophilic Inclusion,Inflammatory liposarcoma
5392,Chronic Clinical Course,Childhood Acute Monoblastic and Monocytic Leukemia
5393,Myxoid Stroma Formation,Benign Notochordal Cell Tumor
5394,Diffuse Lesion,Hemangioma of skin
5395,Diffuse Lesion,Hemangioma of breast
5396,Mixed Cellular Population,"Invasive Lobular Breast Carcinoma, Solid Variant"
5397,Benign Cellular Infiltrate,Malignant neoplasm of lower third of esophagus
5398,Mixed Neoplastic Glandular and Squamous Cell Population,Squamous cell papilloma of eyelid
5399,Mixed Neoplastic Glandular and Squamous Cell Population,Ampulla of Vater Mucinous Adenocarcinoma
5400,Squamous Differentiation,large cell carcinoma of salivary gland
5401,Precise Histogenesis Unknown,Glioblastoma
5402,Mucoid Stroma Formation,"Ampullary Noninvasive Papillary Neoplasm, Pancreatobiliary Type"
5403,Benign Cellular Infiltrate,PRETEXT Stage 2 Hepatoblastoma
5404,Intermediate Filaments Present,Childhood Alveolar Rhabdomyosarcoma
5405,Benign Cellular Infiltrate,Calcifying Nested Epithelial Stromal Tumor of the Liver
5406,Benign Cellular Infiltrate,Gastric Neuroendocrine Carcinoma
5407,Borderline Lesion,Syringoma
5408,Benign Cellular Infiltrate,Rectal Cribriform Comedo-Type Adenocarcinoma
5409,Absence of a Hormonal Syndrome,Pancreatic Somatostatinoma
5410,Increased Cellularity Present,Bladder Urothelial Papilloma
5411,Intracytoplasmic Eosinophilic Inclusion,Childhood Clear Cell Sarcoma of Soft Parts
5412,Mixed Neoplastic Glandular and Squamous Cell Population,Colorectal Micropapillary Adenocarcinoma
5413,Mixed Neoplastic Glandular and Squamous Cell Population,"Carcinoma, Signet Ring Cell"
5414,Intracytoplasmic Eosinophilic Inclusion,Rectal Rhabdomyosarcoma
5415,Mixed Neoplastic Glandular and Squamous Cell Population,Parotid Gland Adenocarcinoma
5416,Severe cytologic atypia,Gastric Carcinoid Tumor
5417,Glandular Differentiation,Endometrial Undifferentiated Carcinoma
5418,Intermediate Filaments Present,Chondrosarcoma recurrent
5419,Favorable Clinical Outcome,Skin Basal Cell Carcinoma with Sebaceous Differentiation
5420,Malignant Germinomatous Cellular Infiltrate,Ovarian Non-Dysgerminomatous Germ Cell Tumor
5421,Indolent Clinical Course,Solid Alveolar Rhabdomyosarcoma
5422,Invasive Lesion,sialadenoma papilliferum of salivary gland
5423,Favorable Clinical Outcome,Skin Signet Ring Cell Basal Cell Carcinoma
5424,Intracytoplasmic Eosinophilic Inclusion,Stage III Osteosarcoma AJCC v7
5425,Mixed Neoplastic Glandular and Squamous Cell Population,Vulvar Warty Carcinoma
5426,Malignant Germinomatous Cellular Infiltrate,Testicular embryonal carcinoma stage I
5427,Mixed Neoplastic Glandular and Squamous Cell Population,Papillary serous cystadenocarcinoma
5428,Metastatic Lesion,Non-Functioning Pituitary Gland Macroadenoma
5429,Solid Growth Pattern,Treatment related acute myeloid leukaemia
5430,Intermediate Filaments Present,Uterine Corpus Epithelioid Leiomyosarcoma
5431,Indolent Clinical Course,sarcoma of testis
5432,Necrotic changes (finding),Protoplasmic astrocytoma
5433,Pineocytomatous Rosette Formation,Childhood Pineoblastoma
5434,Intermediate Filaments Present,Alveolar soft part sarcoma non-metastatic
5435,Mixed Neoplastic Glandular and Squamous Cell Population,Maxillary Sinus Inverted Papilloma
5436,High Mitotic Activity,Minimal Deviation Melanoma
5437,Mixed Neoplastic Glandular and Squamous Cell Population,Upper Gingival Verrucous Carcinoma
5438,Invasive Lesion,"Acanthoma, Pilar Sheath"
5439,Gastric-Type Epithelial Differentiation,adenomatous polyp of stomach
5440,Presence of a Hormonal Syndrome,Non functioning pancreatic endocrine tumor
5441,Precise Histogenesis Unknown,Cerebral Astrocytoma
5442,Mixed Neoplastic Glandular and Squamous Cell Population,Human Papillomavirus-Related Urethral Squamous Cell Carcinoma
5443,Invasive Lesion,Vaginal high grade squamous intraepithelial lesion
5444,Invasive Lesion,Benign Cutaneous Fibroblastic Neoplasm
5445,Mixed Neoplastic Glandular and Squamous Cell Population,Mucin-Producing Intrahepatic Cholangiocarcinoma
5446,Indolent Clinical Course,Chondroid chordoma
5447,High Mitotic Activity,Small Intestinal L-Cell Glucagon-Like Peptide-Producing Neuroendocrine Tumor
5448,Benign Cellular Infiltrate,Gastric Liposarcoma
5449,Mixed Neoplastic Glandular and Squamous Cell Population,Villous adenoma of rectum
5450,Indolent Clinical Course,Primary malignant neoplasm of oculomotor nerve
5451,Mixed Neoplastic Glandular and Squamous Cell Population,Basophilic Adenocarcinoma
5452,Benign Cellular Infiltrate,Stage IVB Liver Cancer
5453,Premalignant Lesion,Stage IIIA Lung Cancer AJCC v7
5454,Indolent Clinical Course,Childhood Synovial Sarcoma
5455,Metastatic Lesion,Cardiac Lymphoma
5456,Benign Cellular Infiltrate,Colorectal Carcinoma
5457,Indolent Clinical Course,PNET of bone localized
5458,Mixed Neoplastic Glandular and Squamous Cell Population,Schistosoma Hematobium-Related Bladder Squamous Cell Carcinoma
5459,Mixed Neoplastic Glandular and Squamous Cell Population,Squamous cell carcinoma of vulva
5460,Intracytoplasmic Eosinophilic Inclusion,Endometrial Stromal Sarcoma
5461,Invasive Lesion,Benign Cutaneous Vascular Neoplasm
5462,Intracytoplasmic Eosinophilic Inclusion,Recurrent Adult Soft Tissue Sarcoma
5463,Precise Histogenesis Unknown,Diffuse Astrocytoma
5464,Mixed Neoplastic Glandular and Squamous Cell Population,Cervical Papillary Squamous Cell Carcinoma
5465,Mixed Neoplastic Glandular and Squamous Cell Population,Stage I Renal Cell Carcinoma
5466,Nuclear Grooves,Clear Cell Variant Thyroid Gland Follicular Carcinoma
5467,Indolent Clinical Course,Duodenal Extraskeletal Osteosarcoma
5468,Solid Growth Pattern,Acute Myeloid Leukemia with Gene Mutations
5469,Precise Histogenesis Unknown,"Anaplastic Astrocytoma, IDH-Mutant"
5470,Mixed Neoplastic Glandular and Squamous Cell Population,Stage IB Lung Adenocarcinoma AJCC v7
5471,Solid Growth Pattern,"Leukemia, Radiation-Induced"
5472,Mixed Neoplastic Glandular and Squamous Cell Population,Bartholin Gland Squamous Cell Carcinoma
5473,Precise Histogenesis Unknown,Epithelioid glioblastoma
5474,Benign Cellular Infiltrate,Stage III AIDS-Related Anal Canal Cancer AJCC v6 and v7
5475,Favorable Clinical Outcome,Pilomatrix carcinoma of skin
5476,Ineffective hematopoiesis,"Polycythemia Vera, Polycythemic Phase"
5477,Invasive Lesion,inverted follicular keratosis
5478,Mixed Neoplastic Glandular and Squamous Cell Population,Tubulocystic renal cell carcinoma
5479,CD21-Positive Neoplastic Cells Present,Histiocytic sarcoma
5480,Intracytoplasmic Eosinophilic Inclusion,Brain sarcoma
5481,Leukoerythroblastic Reaction,"Thrombocythemia, Essential"
5482,Intracytoplasmic Eosinophilic Inclusion,Peripheral Intraneural Angiosarcoma
5483,Mixed Neoplastic Glandular and Squamous Cell Population,External Ear Squamous Cell Carcinoma
5484,Malignant Germinomatous Cellular Infiltrate,Childhood Nongerminomatous Germ Cell Tumor
5485,Intracytoplasmic Eosinophilic Inclusion,Giant Cell Fibrous Histiocytoma
5486,atypia morphology,Desmoplastic spindle and epithelioid cell melanocytic nevus of skin
5487,Mixed Neoplastic Glandular and Squamous Cell Population,Breast Carcinoma with Melanotic Features
5488,Dysplasia,Nuchal-type fibroma
5489,Indolent Clinical Course,Childhood Anaplastic Ependymoma
5490,Indolent Clinical Course,Adult Brain Medulloblastoma
5491,Benign Cellular Infiltrate,BCLC Stage 0 Hepatocellular Carcinoma
5492,Intermediate Filaments Present,"Liposarcoma, Dedifferentiated"
5493,Superficial Lesion,Deep Lipoma
5494,Grade 4 Lesion,Recurrent Childhood Anaplastic Astrocytoma
5495,Invasive Lesion,Endometrial intraepithelial neoplasia
5496,Favorable Clinical Outcome,Stage IVB Basal Cell Lip Carcinoma
5497,Mixed Neoplastic Glandular and Squamous Cell Population,Infiltrating duct and lobular carcinoma
5498,Premalignant Lesion,Stage IV Lung Cancer AJCC v6
5499,Indolent Clinical Course,Malignant Peripheral Nerve Sheath Tumor
5500,High Mitotic Activity,Intestinal Neuroendocrine Tumor G2
5501,Low Mitotic Activity,Pancreatic Small Cell Neuroendocrine Carcinoma
5502,Indolent Clinical Course,Uterine Angiosarcoma
5503,Indolent Clinical Course,leiomyosarcoma of anus
5504,Mucoid Stroma Formation,Ampulla of Vater Invasive Papillary Adenocarcinoma
5505,Mucoid Stroma Formation,Verrucous carcinoma of oral cavity
5506,Intracytoplasmic Eosinophilic Inclusion,Metastatic angiosarcoma
5507,Mixed Neoplastic Glandular and Squamous Cell Population,Pancreatic Ductal Adenocarcinoma
5508,Mixed Epithelial Cell Population,Squamous cell papilloma of skin
5509,High Mitotic Activity,Appendix Neuroendocrine Tumor
5510,Malignant Germinomatous Cellular Infiltrate,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
5511,Encapsulated Mass,Intravascular fasciitis
5512,Seminomatous Component Present,Testicular Teratoma with Somatic-Type Malignancy
5513,Benign Cellular Infiltrate,Malignant hepatobiliary neoplasms
5514,Tissues Derived from Two or Three Embryonic Layers Present,Ovarian Dermoid Cyst with Adenocarcinoma
5515,Seminomatous Component Present,Ovarian Dermoid Cyst with Adenocarcinoma
5516,Mixed Neoplastic Glandular and Squamous Cell Population,Tall Cell Variant Thyroid Gland Papillary Carcinoma
5517,Intermediate Filaments Present,Iatrogenic Kaposi Sarcoma
5518,Benign Cellular Infiltrate,Pancreatic adenocarcinoma metastatic
5519,Absence of a Hormonal Syndrome,Malignant Pancreatic Insulinoma
5520,Intracytoplasmic Eosinophilic Inclusion,Colon Leiomyosarcoma
5521,Mixed Neoplastic Glandular and Squamous Cell Population,Ovarian Mucinous Adenofibroma
5522,Intermediate Filaments Present,Sarcoma NCI Grade 2
5523,Dysplasia,Colorectal Microvesicular Hyperplastic Polyp
5524,Dysplasia,Superficial Epithelioma with Sebaceous Differentiation
5525,Intermediate Filaments Present,Metastatic Malignant Peripheral Nerve Sheath Tumor
5526,Glandular Differentiation,Stage IIA Lung Large Cell Carcinoma AJCC v7
5527,Tumor Vascular Invasion,Thyroid Gland Clear Cell Follicular Adenoma
5528,Favorable Clinical Outcome,Sebaceous Breast Carcinoma
5529,Benign Cellular Infiltrate,Stage III Rectal Cancer AJCC v6
5530,Benign Cellular Infiltrate,Stage III Rectosigmoid Cancer AJCC v6
5531,Indolent Clinical Course,Stage IV Bone Sarcoma AJCC v7
5532,Mixed Neoplastic Glandular and Squamous Cell Population,Invasive Lobular Breast Carcinoma
5533,Malignant Germinomatous Cellular Infiltrate,Grade 1 Ovarian Teratoma
5534,Benign Cellular Infiltrate,Small Intestinal Medullary Carcinoma
5535,Ground Glass Nuclear Inclusion,Stage I Thyroid Gland Follicular Carcinoma AJCC v7
5536,Severe cytologic atypia,Pancreatic Vipoma
5537,Aggressive Clinical Course,Mycosis fungoides stage I
5538,Chronic Clinical Course,Adult Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A
5539,Mixed Neoplastic Glandular and Squamous Cell Population,Transplant-Related Renal Cell Carcinoma
5540,Benign Cellular Infiltrate,Stage II Rectal Cancer AJCC v7
5541,Prominent Schwannian Stroma Present,Adrenal neuroblastoma
5542,High Mitotic Activity,Intestinal Gangliocytic Paraganglioma
5543,Mixed Neoplastic Glandular and Squamous Cell Population,Paget Disease of the Scrotum
5544,atypia morphology,Adenomatoid tumor of epididymis
5545,Benign Cellular Infiltrate,Appendix Mixed Adenoneuroendocrine Carcinoma
5546,Intermediate Filaments Present,Adult Undifferentiated Pleomorphic Sarcoma
5547,Invasive Lesion,Gallbladder Biliary Intraepithelial Neoplasia
5548,Necrotic changes (finding),Childhood Oligoastrocytoma
5549,Malignant Germinomatous Cellular Infiltrate,Malignant Testicular Non-Seminomatous Germ Cell Tumor
5550,Intermediate Filaments Present,Sclerosing liposarcoma
5551,Borderline Lesion,Parathyroid Gland Lipoadenoma
5552,Benign Cellular Infiltrate,Stage IIIB Esophageal Adenocarcinoma AJCC v7
5553,Mixed Neoplastic Glandular and Squamous Cell Population,Parathyroid Gland Adenocarcinoma
5554,Mixed Epithelial Cell Population,Squamous cell papilloma of eyelid
5555,Mixed Cellular Population,Squamous cell papilloma of eyelid
5556,Bone Marrow Dysplasia Present in 50 Percent or More of the Cells of Two Cell Lines,Acute myelomonocytic leukemia
5557,Solid Growth Pattern,Acute Leukemia of Ambiguous Lineage
5558,Chronic Clinical Course,Adult Burkitt Leukemia
5559,Indolent Clinical Course,Malignant medulloepithelioma of ciliary body
5560,Invasive Lesion,Stage 0 Cutaneous Melanoma AJCC v6 and v7
5561,Intracytoplasmic Eosinophilic Inclusion,sarcoma of rectum
5562,Mitotic Activity,Childhood Protoplasmic Astrocytoma
5563,Chronic Clinical Course,Acute Myeloid Leukemia with t(7;12)(q36;p13); HLXB9-ETV6
5564,Intermediate Filaments Present,Leiomyosarcoma of uterus
5565,Malignant Germinomatous Cellular Infiltrate,Gastric Teratoma
5566,Composite Lesion,"Thymoma, type B2, malignant"
5567,Metastatic Lesion,Growth Hormone-Secreting Pituitary Adenoma
5568,Therapy-Related Toxicity,Acute myeloid leukemia with multilineage dysplasia
5569,Indolent Clinical Course,Rectal Rhabdomyosarcoma
5570,Neuroectodermal Differentiation,Ewing's sarcoma of bone
5571,Benign Cellular Infiltrate,Adenocarcinoma of anal canal
5572,Benign Cellular Infiltrate,Bile duct adenocarcinoma
5573,Intermediate Filaments Present,Grade I Chondrosarcoma
5574,Intracytoplasmic Eosinophilic Inclusion,Grade I Chondrosarcoma
5575,Indolent Clinical Course,Stage IIA Bone Cancer AJCC v7
5576,Intracytoplasmic Eosinophilic Inclusion,sarcoma of larynx
5577,Mixed Neoplastic Glandular and Squamous Cell Population,Grade 2 Clear Cell Renal Cell Carcinoma
5578,Favorable Clinical Outcome,Blastic plasmacytoid dendritic cell neoplasm
5579,Necrotic changes (finding),Solitary Osteochondroma
5580,Intermediate Filaments Present,Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone
5581,Indolent Clinical Course,Glandular malignant peripheral nerve sheath tumor
5582,Intermediate Filaments Present,AJCC Grade 1 Sarcoma
5583,Precise Histogenesis Unknown,oligodendroglioma
5584,Indolent Clinical Course,liposarcoma of breast
5585,Neuroectodermal Differentiation,Recurrent Bone Ewing Sarcoma
5586,High Mitotic Activity,Carcinoid tumor of the duodenum
5587,Glandular Differentiation,Cervical Large Cell Neuroendocrine Carcinoma
5588,Intracytoplasmic Eosinophilic Inclusion,Epithelioid Sarcoma NCI Grade 3
5589,Acute Clinical Course,Chronic eosinophilic leukemia
5590,Mucoid Stroma Formation,Maxillary Sinus Schneiderian Papilloma
5591,Mixed Neoplastic Glandular and Squamous Cell Population,"Hepatocellular carcinoma, scirrhous"
5592,Benign Cellular Infiltrate,Mucinous adenocarcinoma of colon
5593,Benign Cellular Infiltrate,Colon Cribriform Comedo-Type Adenocarcinoma
5594,Intestinal metaplasia,signet ring cell carcinoma of gallbladder
5595,Intracytoplasmic Eosinophilic Inclusion,fibrosarcoma of breast
5596,Intracytoplasmic Eosinophilic Inclusion,"Synovial sarcoma, spindle cell"
5597,Mucoid Stroma Formation,Frontal Sinus Inverted Papilloma
5598,High Mitotic Activity,Cerebellar Liponeurocytoma
5599,Indolent Clinical Course,Meningeal Carcinomatosis
5600,Intermediate Filaments Present,Extra-osseous Ewing's sarcoma non-metastatic
5601,High Mitotic Activity,Pancreatic Neuroendocrine Tumor G2
5602,Well-Circumscribed Lesion,Vulvar Alveolar Rhabdomyosarcoma
5603,Malignant Germinomatous Cellular Infiltrate,Stage I Ovarian Polyembryoma AJCC v6 and v7
5604,Benign Cellular Infiltrate,large cell neuroendocrine carcinoma of extrahepatic bile duct
5605,Intermediate Filaments Present,Low Grade Endometrial Stromal Sarcoma
5606,Mixed Epithelial Cell Population,Papilloma of nasal vestibule
5607,Indolent Clinical Course,Pleural Biphasic Synovial Sarcoma
5608,Malignant Cellular Infiltrate,Bowenoid papulosis of penis
5609,Neoplastic Glandular Epithelium Resembling the Normal Endometrium Present,High Grade Fallopian Tube Serous Adenocarcinoma
5610,Favorable Clinical Outcome,Stage III Childhood Hepatocellular Carcinoma AJCC v7
5611,Borderline Lesion,Ovarian Sclerosing Stromal Tumor
5612,Intermediate Filaments Present,Childhood Synovial Sarcoma
5613,Solid Growth Pattern,Mixed phenotype acute leukemia B/myeloid
5614,Mixed Neoplastic Glandular and Squamous Cell Population,Pseudomyxoma Peritonei
5615,Indolent Clinical Course,Osteosarcoma recurrent
5616,Solid Growth Pattern,Prolymphocytic Leukemia
5617,Tumor Vascular Invasion,Chief cell adenoma
5618,Mixed Neoplastic Glandular and Squamous Cell Population,Prolactin-Producing Pituitary Gland Carcinoma
5619,Intermediate Filaments Present,Dedifferentiated chondrosarcoma
5620,Grade 4 Lesion,"Diffuse Astrocytoma, IDH-Mutant"
5621,Squamous Differentiation,"Stage 0 Nasopharyngeal Undifferentiated Carcinoma AJCC v6, v7, and v8"
5622,Intermediate Filaments Present,Liver Synovial Sarcoma
5623,Mixture of Germ Cell Neoplastic Components Present,Stage IIB Gestational Trophoblastic Tumor AJCC v7
5624,Benign Cellular Infiltrate,Localized Non-Resectable Adult Liver Carcinoma
5625,Indolent Clinical Course,Metastatic leiomyosarcoma
5626,Mixed Neoplastic Glandular and Squamous Cell Population,Vaginal Squamous Papilloma
5627,Anaplasia,Benign Childhood Cerebral Neoplasm
5628,Mixture of Germ Cell Neoplastic Components Present,Childhood Testicular Teratoma
5629,Indolent Clinical Course,Anal Kaposi Sarcoma
5630,Indolent Clinical Course,"Anaplastic Astrocytoma, IDH-Mutant"
5631,Indolent Clinical Course,Liposarcoma non-metastatic
5632,Neoplastic Glandular Epithelium Resembling the Normal Endometrium Present,Serous Tubal Intraepithelial Carcinoma
5633,Indolent Clinical Course,"Anaplastic Astrocytoma, IDH-Wildtype"
5634,Seminomatous Component Present,Sacrococcygeal teratoma
5635,Mixture of Germ Cell Neoplastic Components Present,Stage II Testicular Seminoma AJCC v6 and v7
5636,Invasive Lesion,Paget Disease of the Breast without Invasive Carcinoma
5637,Indolent Clinical Course,Brain Glioblastoma
5638,Mixed Neoplastic Glandular and Squamous Cell Population,Stage III Hepatocellular Carcinoma AJCC v6
5639,Benign Cellular Infiltrate,adenocarcinoma of extrahepatic bile duct
5640,Glandular Differentiation,Stage 0 Lung Large Cell Carcinoma AJCC v6 and v7
5641,Mucoid Stroma Formation,Plantar Verrucous Skin Carcinoma
5642,Mixed Neoplastic Glandular and Squamous Cell Population,adenocarcinoma of ureter
5643,Diffuse Lesion,Vestibular Micropapillomatosis
5644,Metastatic Lesion,lymphoma of spinal cord
5645,Borderline Lesion,Vulvar Papillary Hidradenoma
5646,Mixed Neoplastic Glandular and Squamous Cell Population,Keratinizing Primary Intraosseous Squamous Cell Carcinoma -Solid Type
5647,High Mitotic Activity,Adult Brain Ependymoma
5648,Favorable Clinical Outcome,Malignant Germinative Follicular Epithelium Neoplasm
5649,Mixed Neoplastic Glandular and Squamous Cell Population,Clear Cell Intrahepatic Cholangiocarcinoma
5650,Benign Cellular Infiltrate,Stage I Hepatocellular Carcinoma AJCC v6 and v7
5651,Indolent Clinical Course,Inflammatory malignant fibrous histiocytoma
5652,Dysplasia,Anal Papillary Hidradenoma
5653,Benign Cellular Infiltrate,Stage II Hepatocellular Carcinoma AJCC v6 and v7
5654,Intracytoplasmic Eosinophilic Inclusion,Osteosarcoma localised
5655,Well-Circumscribed Lesion,Pigmented villonodular synovitis
5656,Capsular Invasion,Parathyroid mixed cell type adenoma
5657,Benign Cellular Infiltrate,Stage IB Esophageal Squamous Cell Carcinoma AJCC v7
5658,Seminomatous Component Present,Childhood Testicular Mixed Embryonal Carcinoma and Teratoma
5659,Intermediate Filaments Present,Localized Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone
5660,Favorable Clinical Outcome,Cutaneous Melanoma by AJCC v6 Stage
5661,Benign Cellular Infiltrate,Pancreatic Mixed Adenoneuroendocrine Carcinoma
5662,Dermal Involvement,Hutchinson's Melanotic Freckle
5663,Presence of a Hormonal Syndrome,Non-Functioning Pancreatic Neuroendocrine Tumor G1
5664,Benign Cellular Infiltrate,Sarcoma of liver
5665,Indolent Clinical Course,Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor
5666,Grade 4 Lesion,Anaplastic Hemispheric Astrocytoma
5667,Scattered Collections of Differentiating Neuroblasts Present,"Ganglioneuroblastoma, Nodular"
