,CUI1,CUI2
1184,Mitochondrial Membranes,"RNF5 protein, human"
1185,T-Lymphocyte,"CD40 Ligand, human"
1186,Cell Nucleus,Geminin Coiled-Coil Domain-Containing Protein 1
1187,Cellular Membrane,Vesicle-Trafficking Protein SEC22b
1188,Cell Nucleus,"Receptors, Nuclear"
1189,Cell Nucleus,"NAB2 protein, human"
1190,Plasma membrane,CD276 Antigen
1191,Cellular Membrane,"STX11 protein, human"
1192,Central Nervous System,"CXCL1 protein, human"
1193,Plasma membrane,Sorting Nexin-18
1194,Plasma membrane,"IL2RB protein, human"
1195,multicatalytic endopeptidase complex,"PSME3 protein, human"
1196,Cytoskeleton,Glial Fibrillary Acidic Protein
1197,Cell Nucleus,SOX11 Transcription Factor
1198,Nucleoplasm,Cell Cycle Checkpoint Control Protein RAD9B
1199,Cell Nucleus,"FOSL2 protein, human"
1200,Plasma membrane,"CMKLR1 protein, human"
1201,Cell Nucleus,"MAD protein, human"
1202,Extracellular Space,"FGF4 protein, human"
1203,Cell Nucleus,Metallothionein-1G
1204,Plasma membrane,S-(dinitrophenyl)glutathione ATPase
1205,Nucleoplasm,"CCNC protein, human"
1206,Plasma membrane,"IFNGR1 protein, human"
1207,Plasma membrane,HLA-DR Antigens
1208,Lipid droplet,"Perilipin-2, human"
1209,Cytoplasm,"FABP3 protein, human"
1210,Cell Nucleus,"FLJ10858 protein, human"
1211,Plasma membrane,"TLR4 protein, human"
1212,Cellular Membrane,"ATXN2 protein, human"
1213,Cell Nucleus,Serine/Arginine-Rich Splicing Factor 2
1214,Cellular Membrane,"SLC38A3 protein, human"
1215,F1 Particle,"ATP5B protein, human"
1216,Hair follicle structure,"Keratin, Type II Cytoskeletal 72, human"
1217,Microfilaments,Microfilament Proteins
1218,Cell Nucleolus,"PDCD11 protein, human"
1219,Fibrillin Microfibrils,fibrillin-1
1220,Cytoplasm,"AKR1C3 protein, human"
1221,Membrane of the Golgi Apparatus,"BACE1 protein, human"
1222,Cytoplasm,"ALDH1A2 protein, human"
1223,"Mitochondrial Membrane, Outer","Carnitine O-Palmitoyltransferase 1, Brain Isoform"
1224,Cell Nucleus,Cyclin-Dependent Kinases
1225,Cell Nucleus,"CHD8 protein, human"
1226,Basement membrane,"Tumstatin, human"
1227,Plasma membrane,IGF1R Gene Product
1228,Cell Nucleus,"BCL9 protein, human"
1229,Plasma membrane,"NCR3LG1 protein, human"
1230,Extracellular Space,interleukin-22
1231,Focal Adhesions,Testin
1232,Centrosome,"PDE4DIP protein, human"
1233,Wall of rough endoplasmic reticulum,"CYP39A1 protein, human"
1234,Cell Nucleus,"DNA Repair Protein RAD51 Homolog 4, human"
1235,Myelin Sheath,"PLP1 protein, human"
1236,Centrosome,"BBS9 protein, human"
1237,Plasma membrane,"TNFRSF13C protein, human"
1238,Centromere,Serine/Threonine-Protein Phosphatase 2A 65 kDa Regulatory Subunit A Alpha Isoform
1239,Inner mitochondrial membrane,"Dihydroorotate Dehydrogenase (Quinone), Mitochondrial, human"
1240,Smooth endoplasmic reticulum membrane,"ACER1 protein, human"
1241,Plasma membrane,"Antigens, CD151"
1242,Cell Nucleus,DNA Repair Protein SWI5 Homolog
1243,Synapses,"MAGI2 protein, human"
1244,Cell Nucleolus,Telomerase Cajal Body Protein 1
1245,Dendritic Cells,"TREM2 protein, human"
1246,Cellular Membrane,Solute Carrier Organic Anion Transporter Family Member 2B1
1247,Cellular Membrane,Transferrin Receptor
1248,Plasma membrane,"GYPA protein, human"
1249,Nuclear Envelope,nuclear pore complex protein 98
1250,Lamellipodia,"ITSN1 protein, human"
1251,Cellular Membrane,Long-Chain Fatty Acid Transport Protein 4
1252,Wall of endosome,"CD1D protein, human"
1253,Cell Nucleus,"HES5 protein, human"
1254,Cell Nucleus,"FOSB protein, human"
1255,Plasma membrane,HLA-DR13 antigen
1256,Cytoplasm,"OPTN protein, human"
1257,Epithelial Cells,"CCL8 protein, human"
1258,Extracellular Matrix,"TIMP3 protein, human"
1259,Nucleosomes,Histone H1
1260,Cell Nucleus,SOX3 Transcription Factor
1261,Plasma membrane,"Receptors, IgG"
1262,Ribosomes,"40S Ribosomal Protein S14, human"
1263,Cell Nucleus,"E2F6 protein, human"
1264,late endosome,"SLC9A9 protein, human"
1265,Cell Nucleus,"HSPA4L protein, human"
1266,Plasma membrane,"FGFRL1 protein, human"
1267,Cellular Membrane,"CFTR protein, human"
1268,Myofilaments,Myosin-1
1269,Cytoplasm,"Peroxisome Proliferator-Activated Receptor Gamma, human"
1270,Cell Nucleus,"FOXG1B protein, human"
1271,Extracellular Space,"Fibroblast Growth Factor 2, human"
1272,Extracellular Space,"Fibroblast Growth Factor 1, human"
1273,Cellular Membrane,"membrane-associated protein, 17-kDa"
1274,Mitochondria,ATPase WRNIP1
1275,Cell Nucleus,NCK-Interacting Protein with SH3 Domain
1276,Cell Nucleus,Histones
1277,Extracellular Matrix,fibrillin-1
1278,Extracellular Matrix,"Endostatin, human"
1279,Cell Nucleus,NeuroD protein
1280,Cytoplasm,"PTPN13 protein, human"
1281,Membrane of the Golgi Apparatus,"Histo-Blood Group ABO System Transferase, human"
1282,Cell Nucleus,"BRF1 protein, human"
1283,Cell Nucleus,"HES1 protein, human"
1284,Plasma membrane,"TGFBR2 protein, human"
1285,Centrosome,Zinc Finger MYND Domain-Containing Protein 10
1286,Cellular Membrane,permease
1287,Extracellular Space,platelet-derived growth factor AB
1288,Plasma membrane,"TNFRSF17 protein, human"
1289,Extracellular Space,"SECTM1 protein, human"
1290,Cellular Membrane,"TAP2 protein, human"
1291,Cytoplasm,Thyroid Hormone Receptor Alpha-1
1292,Inner nuclear membrane,Lamin Type B
1293,Cytoplasm,"Zinc Finger FYVE Domain-Containing Protein 9, human"
1294,Cytoplasm,"Protein Tyrosine Phosphatases, Non-Receptor"
1295,Extracellular Matrix,C-telopeptide
1296,Cellular Membrane,Protein Unc-119 Homolog A
1297,Type III Intermediate Filament,Desmin
1298,Focal Adhesions,"PVR protein, human"
1299,Cell Nucleus,"ZFP36 protein, human"
1300,Synapses,Oligophrenin-1
1301,Plasma membrane,"MICA protein, human"
1302,Cellular Membrane,Equilibrative-Nucleoside Transporter 2
1303,Extracellular Space,"SCGB1D2 protein, human"
1304,Muscle (organ),Muscle Proteins
1305,Endoplasmic Reticulum,Aromatase
1306,Cytoplasm,"Butyrophilin-Like Protein 2, human"
1307,Wall of rough endoplasmic reticulum,Long-Chain Fatty Acid Transport Protein 4
1308,Caveolae,"LRP8 protein, human"
1309,Cytoplasm,"S100A6 protein, human"
1310,Cytoskeleton,Cytokeratin
1311,Plasma membrane,prostein
1312,Membrane of lysosome,"CLCN7 protein, human"
1313,Smooth endoplasmic reticulum membrane,"SLC16A11 protein, human"
1314,Plasma membrane,Lymphocyte Function-Associated Antigen-1
1315,Plasma membrane,"Integrin Alpha-4, human"
1316,Extracellular Space,"Complement C4-B, human"
1317,Contractile System,"KIF20B protein, human"
1318,Cellular Membrane,"SLC1A5 protein, human"
1319,Synapses,"Metabotropic Glutamate Receptor 2, human"
1320,Plasma membrane,"SLC7A8 protein, human"
1321,Cell Nucleus,HMGN2 Protein
1322,Wall of rough endoplasmic reticulum,1-Phosphatidylinositol 4-Kinase
1323,Ribosomes,"RPS27 protein, human"
1324,Smooth endoplasmic reticulum membrane,Sphingomyelin Phosphodiesterase 4
1325,Plasma membrane,"FGFR2 protein, human"
1326,Ion Channel,"ASIC2 protein, human"
1327,Cerebrospinal Fluid,"CST3 protein, human"
1328,Exosomes,"CBR1 protein, human"
1329,Cell Nucleus,"TRIM33 protein, human"
1330,Central Nervous System,"CXCL13 protein, human"
1331,Nucleoplasm,Nuclear LIM Interactor-Interacting Factor 2
1332,Plasma membrane,"Cyclic Nucleotide Phosphodiesterases, Type 2A"
1333,Cell Nucleus,Histone H2A.Z
1334,Plasma membrane,"FGFR1 protein, human"
1335,Plasma membrane,Adiponectin Receptor Protein 1
1336,Cellular Membrane,Potassium Channel Subfamily K Member 18
1337,Extracellular Matrix,"ADAMTS1 protein, human"
1338,Ion Channel,"VDAC3 protein, human"
1339,Cellular Membrane,"NOTCH3 protein, human"
1340,Extracellular Space,"TGFA protein, human"
1341,Plasma membrane,"CADM2 protein, human"
1342,Cell Nucleus,"BRCC3 protein, human"
1343,Ion Channel,"Annexin A5, human"
1344,Smooth endoplasmic reticulum membrane,"DNAJA1 protein, human"
1345,Membrane of the Golgi Apparatus,"PCSK7 protein, human"
1346,Plasma membrane,"SLC26A6 protein, human"
1347,Cytoplasmic matrix,"Glutathione S-Transferase Theta-1, Human"
1348,Inner mitochondrial membrane,"Choline Dehydrogenase, Mitochondrial"
1349,Plasma membrane,"Antigens, CD16"
1350,Plasma membrane,"leptin receptor, human"
1351,Plasma membrane,"IL1RAPL1 protein, human"
1352,Cell Nucleus,"Pyruvate Kinase PKM, human"
1353,Cell Nucleus,"PDE4DIP protein, human"
1354,Cell Nucleus,"MAPKAPK5 protein, human"
1355,Plasma membrane,polycystic kidney disease 1 protein
1356,Cell Nucleus,"HOTAIR long untranslated RNA, human"
1357,Cytoplasm,"Androgen Receptor Splice Variant 3, Human"
1358,Cytoplasm,"FABP1 protein, human"
1359,Central Nervous System,"CXCL12 protein, human"
1360,Plasma membrane,integrin alpha4beta7
1361,Plasma membrane,FGFR2 Gene Product
1362,Cell Nucleus,"CDK3 protein, human"
1363,Cellular Membrane,Putative Peripheral Benzodiazepine Receptor-related Protein
1364,Cellular Membrane,Neutral Amino Acid Transporter A
1365,Extracellular Space,"Phospholipase A2, human"
1366,Cellular Membrane,"TPR protein, human"
1367,Cellular Membrane,"SLC22A18 protein, human"
1368,Nuclear Envelope,"CTDNEP1 protein, human"
1369,Membrane of peroxisome,"ACSL3 protein, human"
1370,Actin myofilament,gamma-Tropomyosin
1371,Central Nervous System,"CXCL8 protein, human"
1372,Plasma membrane,"Integrin Alpha-V, human"
1373,Plasma,"DEFB1 protein, human"
1374,Plasma membrane,ADAM Family Protein
1375,Transport Vesicles,Vesicle Transport through Interaction with t-SNAREs Homolog 1A
1376,Cell Nucleus,Cyclins
1377,Central Nervous System,"CCL7 protein, human"
1378,Plasma membrane,"THBD protein, human"
1379,Cell Nucleus,"LAF4 protein, human"
1380,Smooth endoplasmic reticulum membrane,"ATP2A2 protein, human"
1381,Nucleosome Core Particle,Core Histone Macro-H2A
1382,Plasma membrane,"HLA Class II Histocompatibility Antigen, DRB1-4 Beta Chain Protein"
1383,Wall of rough endoplasmic reticulum,"Toll-Like Receptor 9, human"
1384,Plasma membrane,Integrins
1385,Extracellular Space,"PRSS2 protein, human"
1386,Plasma membrane,"Solute Carrier Family 22 Member 3, human"
1387,Cell Nucleus,Histone H2a
1388,Nucleosome Core Particle,Histone H2a
1389,Cytoplasm,UV Excision Repair Protein RAD23 Homolog B
1390,Cytoplasmic matrix,"SKA2 protein, human"
1391,Extracellular Matrix,Collagen IV (Alpha 6)
1392,Extracellular Space,"Hepatocyte Growth Factor Activator, human"
1393,Cell Nucleus,Tyrosyl-DNA Phosphodiesterase 1
1394,Wall of rough endoplasmic reticulum,Protein Transport Protein Sec23B
1395,Plasma membrane,"CD209 protein, human"
1396,Vacuole,Transmembrane Protein 138
1397,Cytoskeleton,"Keratin, Type I Cytoskeletal 17, human"
1398,Cytoplasmic matrix,Target of Rapamycin Complex 2 Subunit MAPKAP1
1399,Nucleoplasm,"POLD3 protein, human"
1400,Ribosomes,60S Ribosomal Protein L13a
1401,Plasma membrane,"Ephrin Type-B Receptor 3, human"
1402,Cellular Membrane,"ABHD12 protein, human"
1403,Sarcomeres,"TTN protein, human"
1404,Smooth endoplasmic reticulum membrane,"VAPB protein, human"
1405,Basement membrane,"SMC3 protein, human"
1406,Cytoskeleton,Cardiac troponin I
1407,Cytoplasm,"AR protein, human"
1408,Cellular Membrane,"TAP1 protein, human"
1409,keratinocyte,Fibroblast Growth Factor Receptor 2 Isoform IIIb
1410,Extracellular Matrix,Protein Wnt-16
1411,Cytoplasm,"CDKL2 protein, human"
1412,Cell Nucleus,"ZFP36L2 protein, human"
1413,Cytoskeleton,"NES protein, human"
1414,Cell Nucleus,"BDP1 protein, human"
1415,Cell Nucleus,"TiPARP protein, human"
1416,peroxisome,"HSD17B4 protein, human"
1417,Microtubules,"KIF20A protein, human"
1418,Cell Nucleus,"oxoguanine glycosylase 1, human"
1419,Golgi Apparatus,SEC14-Like Protein 1
1420,multicatalytic endopeptidase complex,"PSMB5 protein, human"
1421,Cytoplasm,Acetyl-CoA Carboxylase 1
1422,Neurons,"NCAM2 protein, human"
1423,Blood Platelets,"CD69 protein, human"
1424,Cytoskeleton,"Tubulin Alpha-3C/D Chain, human"
1425,Cell Nucleus,"SRSF3 protein, human"
1426,Cell Nucleus,Hoxa13 protein
1427,Cell Nucleus,Prickle-Like Protein 1
1428,Cell Nucleus,Homeobox Protein Hox-C11
1429,Zonula Adherens,"PTPRK protein, human"
1430,Extracellular Space,"IGHG1 protein, human"
1431,Plasma membrane,"Receptor Tyrosine-Protein Kinase ErbB-4, human"
1432,Cell Nucleus,"RBPJ protein, human"
1433,Cell Nucleus,"SPEN protein, human"
1434,Gated Ion Channel,"CLCN7 protein, human"
1435,Kidney,Sodium/Nucleoside Cotransporter 1
1436,Cellular Membrane,"Zinc Finger CCCH Domain-Containing Protein 11A, human"
1437,Golgi Apparatus,"Protein Arginine N-Methyltransferase 5, Human"
1438,Gated Ion Channel,Neuronal Acetylcholine Receptor Subunit Beta-4
1439,Zonula Adherens,Afadin
1440,Secretory Vesicles,"GZMB protein, human"
1441,Cell Nucleus,"CDK2 protein, human"
1442,Smooth endoplasmic reticulum membrane,"Eukaryotic Translation Initiation Factor 2-Alpha Kinase 3, human"
1443,Central Nervous System,"CCL3 protein, human"
1444,"Mitochondrial Membrane, Outer","CISD1 protein, human"
1445,Cell Nucleus,"PARP1 protein, human"
1446,Extracellular Space,human leukocyte interferon
1447,Cytoplasm,"TAGLN protein, human"
1448,Cell Nucleus,Histone H3.3
1449,Plasma membrane,"T-Cell Surface Glycoprotein, human"
1450,Cilia,B9 Domain-Containing Protein 2
1451,Cellular Membrane,"GJB2 protein, human"
1452,Cytoplasmic matrix,Glutathione S-Transferase P
1453,Cell Nucleus,"E2F3 protein, human"
1454,Exosomes,"CD48 protein, human"
1455,Cytoplasm,"TSG101 protein, human"
1456,Extracellular Space,"PLA2R1 protein, human"
1457,Cavity of lysosome,"Arylsulfatase A, human"
1458,Cell Nucleus,"HOXA10 protein, human"
1459,Cytoplasm,"MORC2 protein, human"
1460,Microtubules,Kinesin-Like Protein KIF23
1461,Cell Nucleus,"Androgen Receptor Splice Variant 3, Human"
1462,Brain,Calcineurin
1463,Cytoplasm,"USP9X protein, human"
1464,Cytoplasmic matrix,"Folylpolyglutamate Synthase, Mitochondrial"
1465,Cellular Membrane,"SERPINA7 protein, human"
1466,Plasma membrane,"SLC8A1 protein, human"
1467,Cell Nucleus,"ERCC4 protein, human"
1468,Cell Nucleus,Calcium-Responsive Transactivator
1469,Cell Nucleus,"ASK protein, human"
1470,Cell Nucleus,Thyroid Hormone Receptor
1471,Plasma membrane,"CDH1 protein, human"
1472,Plasma membrane,Brain Acid Soluble Protein 1
1473,Wall of rough endoplasmic reticulum,"ACSL3 protein, human"
1474,Plasma membrane,"IL21R protein, human"
1475,Cell Nucleus,"Progesterone Receptor, human"
1476,Tight Junctions,Cingulin-Like Protein 1
1477,Exosomes,"STXBP2 protein, human"
1478,Plasma membrane,"Ephrin Type-A Receptor 1, human"
1479,Plasma membrane,"Tyrosine-Protein Kinase Receptor Tie-1, human"
1480,Central Nervous System,"CXCL2 protein, human"
1481,Cell Nucleus,"DNA Mismatch Repair Protein MSH2, human"
1482,Centrosome,"SGOL1 protein, human"
1483,Plasma membrane,"PTPRD protein, human"
1484,Cell Nucleus,"Histone H2B Type 1-D, human"
1485,Stereocilia,"SLC4A7 protein, human"
1486,Plasma membrane,"PODXL protein, human"
1487,Cellular Membrane,Plexin-D1
1488,Plasma membrane,Growth Factor Receptors
1489,Plasma membrane,"CXCR3 protein, human"
1490,Extracellular Matrix,"TGFBI protein, human"
1491,Plasma membrane,"CCR5 protein, human"
1492,Lysosomes,"PCSK9 protein, human"
1493,Plasma membrane,Neural Cell Adhesion Molecule 1
1494,Wall of rough endoplasmic reticulum,Sphingomyelin Phosphodiesterase 4
1495,Central Nervous System,"Neutrophil-Activating Peptide 2, human"
1496,Cell Nucleus,"IMPDH1, human"
1497,Plasma membrane,multidrug resistance-associated protein 3
1498,Nucleosomes,Histone H2a
1499,Sarcomeres,Survival Motor Neuron Protein
1500,Cytoplasm,Survival Motor Neuron Protein
1501,Cell Nucleus,Double-Strand-Break Repair Protein Rad21 Homolog
1502,Cell Nucleus,steroid hormone receptor
1503,Cytoplasm,"Glycogen Synthase Kinase-3 Beta, human"
1504,Cellular Membrane,Golgi Integral Membrane Protein 4
1505,Smooth endoplasmic reticulum membrane,UDP-Glucuronosyltransferase 2B15
1506,"Mitochondrial Membrane, Outer","VDAC2 protein, human"
1507,Cytoplasm,Ubiquitin Conjugation Factor E4 B
1508,Inner mitochondrial membrane,"SLC25A4 protein, human"
1509,Wall of rough endoplasmic reticulum,"SREBF1 protein, human"
1510,Cellular Membrane,WW Domain Binding Protein 1-Like
1511,Extracellular Space,"TLL1 protein, human"
1512,Cell Nucleus,"NR5A1 protein, human"
1513,Extracellular Space,Neuropoietic Cytokine
1514,Cell Nucleus,Histone-Binding Protein RBBP4
1515,Cell Nucleus,"S100P protein, human"
1516,Cytoplasm,Cytoplasmic Phosphatidylinositol Transfer Protein 1
1517,Cytoskeleton,"TUBG1 protein, human"
1518,Ion Channel,Potassium Voltage-Gated Channel Subfamily KQT Member 1
1519,Electron-Transport Chain of the Respiratory Enzymes,"Cytochrome b-c1 Complex Subunit 6, Mitochondrial Protein"
1520,Centrosome,"CEP72 protein, human"
1521,Cytoskeleton,MAP4
1522,Secretory Vesicles,"GNLY protein, human"
1523,Extracellular Space,interleukin-21
1524,Extracellular Space,Probetacellulin
1525,Cytoplasmic matrix,Estrone sulfotransferase
1526,Cytoplasm,"AHR protein, human"
1527,Plasma membrane,"CAV1 protein, human"
1528,Cellular Membrane,"SLC7A2 protein, human"
1529,Cell Nucleus,"Nuclear Receptor Subfamily 2, Group C, Member 2"
1530,Nucleosome Core Particle,Histone H3.1
1531,Plasma membrane,Equilibrative-Nucleoside Transporter 2
1532,Cellular Membrane,"ARFIP1 protein, human"
1533,Cell Nucleus,"DFFB protein, human"
1534,Extracellular Space,Ig Kappa Chain V-I Region D-13
1535,Wall of endosome,polyphosphoinositide phosphatase
1536,Hemidesmosomes,"ERBB2 Interacting Protein, Human"
1537,Endoplasmic Reticulum,"ERO1L protein, human"
1538,Apical Domain of the Epithelium,"BPIFA1 protein, human"
1539,Inner mitochondrial membrane,"SLC25A5 protein, human"
1540,Cytoplasm,"CARD14 protein, human"
1541,Cytoplasm,"PRKG1 protein, human"
1542,Membranous cytoplasmic organelle,"Neurotensin/Neuromedin N, Human"
1543,Extracellular Space,"Tissue Factor Pathway Inhibitor, human"
1544,Plasma membrane,"Glypican-2, human"
1545,Spermatogonia,"DAZ1 protein, human"
1546,Cell Nucleus,Transcription Factor AP-2 Alpha
1547,Plasma membrane,"CD244 protein, human"
1548,Plasma membrane,"Proheparin-Binding EGF-Like Growth Factor, human"
1549,Nuclear Envelope,"NUP214 protein, human"
1550,Cytoskeleton,Septin-4
1551,Plasma membrane,"GPR56 protein, human"
1552,Cytoskeleton,Myosin-XVIIIa
1553,Plasma membrane,"HLA Class II Histocompatibility Antigen, DO Beta Chain"
1554,Extracellular Space,"POSTN protein, human"
1555,Extracellular Space,"EBI3 protein, human"
1556,Plasma membrane,"FCGR2B protein, human"
1557,Plasma membrane,"IL1RL1 protein, human"
1558,Cell Nucleus,"INO80 Complex Subunit D, human"
1559,Extracellular Space,Endothelial Cell-Specific Molecule 1
1560,Erythrocytes,Hemoglobin Subunit Gamma-2
1561,Extracellular Space,pigment epithelium-derived factor
1562,Plasma membrane,Neuropeptide Y Receptor Type 5
1563,Plasma membrane,"IL27RA protein, human"
1564,Blood Platelets,vasodilator-stimulated phosphoprotein
1565,Cytoskeleton,"AKAP9 protein, human"
1566,Ribosomes,"RPS3 protein, human"
1567,Cytoskeleton,Actins
1568,Wall of endosome,Chloride Transport Protein 6
1569,neutrophil,"Neutrophil-Activating Peptide 2, human"
1570,Cell Nucleus,"RARG protein, human"
1571,Synapses,Vesicle-Associated Membrane Protein 1
1572,Cytoskeleton,"FSCN1 protein, human"
1573,Cell Nucleus,FOS Family Protein
1574,Cytokeratin filaments,"KRT10 protein, human"
1575,Cellular Membrane,"G Protein-Activated Inward Rectifier Potassium Channel 4, Human"
1576,Heart,"G Protein-Activated Inward Rectifier Potassium Channel 4, Human"
1577,Plasma membrane,Cell Adhesion Molecules
1578,Nucleoplasm,Polycomb Protein EED
1579,Cell Nucleus,major vault protein
1580,Cytoplasm,"IL1RN protein, human"
1581,Stereocilia,"MYO15A protein, human"
1582,Plasma membrane,"CD97 Antigen, human"
1583,Wall of rough endoplasmic reticulum,UDP-Glucuronosyltransferase 1-7
1584,Plasma membrane,Plexin Domain-Containing Protein 1
1585,Epithelial Cells,connective tissue activating peptide III
1586,Cell Nucleus,"Retinoic Acid Receptor Alpha Isoform Alpha-2, human"
1587,Cell Nucleus,C-Terminal Binding Protein 2
1588,Cytoskeleton,"Tubulin Beta Chain, human"
1589,Ribosomes,"ribosomal protein L5, human"
1590,B-Lymphocytes,"FCER2 protein, human"
1591,Cytoplasm,"FABP4 protein, human"
1592,Extracellular Matrix,"NID2 protein, human"
1593,Plasma membrane,"CEACAM8 protein, human"
1594,Cytoskeleton,"Troponin T, Cardiac Muscle"
1595,Extracellular Space,"NRTN protein, human"
1596,Plasma membrane,"ACVR1B protein, human"
1597,Cytoplasmic matrix,"HSP90B1 protein, human"
1598,Cytoplasm,"S100A2 protein, human"
1599,Extracellular Space,"PGF protein, human"
1600,Plasma membrane,Leukocyte Immunoglobulin-Like Receptor Subfamily B Member 2
1601,Cellular Membrane,Hemoglobin Subunit Mu
1602,Mitochondria,"Cytochrome C Oxidase Assembly Protein COX11, Mitochondrial"
1603,Central Nervous System,"CXCL5 protein, human"
1604,Wall of endosome,Endophilin-A2
1605,Plasma membrane,NRXN2 Gene Product
1606,Smooth endoplasmic reticulum membrane,"CYP1B1 protein, human"
1607,Cellular Membrane,Membrane-Associated Transporter Protein
1608,Plasma membrane,"AMFR protein, human"
1609,Postsynaptic membrane,"NLGN4X protein, human"
1610,Plasma membrane,"TFRC protein, human"
1611,Extracellular Space,"Complement C4-A, human"
1612,Plasma membrane,"MUSK protein, human"
1613,Plasma membrane,"ROBO1 protein, human"
1614,Membrane of lysosome,"VPS18 protein, human"
1615,Cytoplasm,Schwannomin-Interacting Protein 1
1616,Plasma membrane,"CCR1 protein, human"
1617,Epithelial Cells,"CCL3 protein, human"
1618,Plasma membrane,"CCR8 protein, human"
1619,Plasma membrane,Lymphatic Vessel Endothelial Hyaluronic Acid Receptor 1
1620,Plasma membrane,Neurexin-3-Beta
1621,Extracellular Space,"Interleukin-27 Subunit Alpha, human"
1622,Plasma membrane,Granulocyte Colony-Stimulating Factor Receptors
1623,Leukocytes,"TLR2 protein, human"
1624,Cell Nucleus,"CDKN1C protein, human"
1625,Plasma membrane,"ASIC2 protein, human"
1626,Mitochondrial matrix,"PDK4 protein, human"
1627,Endothelial Cells,"ICAM1 protein, human"
1628,Smooth endoplasmic reticulum membrane,"UGT1A9 protein, human"
1629,Inner Leaflet of the Lipid Bilayer,Protein Sprouty Homolog 4
1630,Cytoplasm,Ribosome Maturation Protein SBDS
1631,Extracellular Space,"LY6K protein, human"
1632,Yolk Sac,"AFP protein, human"
1633,Cell Nucleus,Protein ECT2
1634,Plasma membrane,Plexin-C1
1635,Inner mitochondrial membrane,"3 Beta-Hydroxysteroid Dehydrogenase/Delta 5-->4-Isomerase Type 2, human"
1636,coated pit,"TNK2 protein, human"
1637,Ribosomes,"RPL29 protein, human"
1638,Wall of rough endoplasmic reticulum,Serine Protease Hepsin
1639,Plasma membrane,"SCARF1 protein, human"
1640,Centrosome,Denticleless Protein Homolog
1641,Endoplasmic Reticulum,"PTGS2 protein, human"
1642,Plasma membrane,"CD274 protein, human"
1643,Extracellular Matrix,"von Willebrand factor, human"
1644,Smooth endoplasmic reticulum membrane,"TAP1 protein, human"
1645,Cytokeratin filaments,"KRT20 protein, human"
1646,Extracellular Space,adrenomedullin
1647,Cell Nucleus,"SMAD2 protein, human"
1648,"Mitochondrial Membrane, Outer",Putative Peripheral Benzodiazepine Receptor-related Protein
1649,Plasma membrane,CD40 Antigens
1650,Plasma membrane,"Sphingosine 1-Phosphate Receptor 2, Human"
1651,Plasma membrane,"TNFRSF10A protein, human"
1652,Cell Nucleus,"ARNTL protein, human"
1653,Wall of rough endoplasmic reticulum,"RCE1 protein, human"
1654,Cell Nucleus,Protein SSXT
1655,Cavity of lysosome,"ASAH1 protein, human"
1656,Golgi Apparatus,"ARFIP1 protein, human"
1657,Plasma membrane,"APP protein, human"
1658,Cell Nucleus,"IRF2BP2 protein, human"
1659,Cell Nucleus,Motor Neuron and Pancreas Homeobox Protein 1
1660,Cytoplasm,"CLIC4 protein, human"
1661,Plasma,tissue polypeptide specific antigen
1662,Extracellular Matrix,"RELN protein, human"
1663,Extracellular Space,NRG3 Gene Product
1664,Autophagosome,Microtubule-Associated Proteins 1A/1B Light Chain 3A
1665,Cell Nucleus,Speckle-Type POZ Protein
1666,Inner mitochondrial membrane,NADH dehydrogenase (ubiquinone)
1667,Gated Ion Channel,"GABRG1 protein, human"
1668,Cytoplasmic matrix,"RAC1 protein, human"
1669,Cellular Membrane,"UGT8 protein, human"
1670,Plasma membrane,"ABCC5 protein, human"
1671,Golgi Apparatus,"HIP1 protein, human"
1672,Endoplasmic Reticulum,"CYP19A1 protein, human"
1673,Smooth endoplasmic reticulum membrane,"SAR1B protein, human"
1674,Cytoplasmic matrix,"GCKR protein, human"
1675,Cellular Membrane,"SLC29A4 protein, human"
1676,Cytoplasm,Tyrosine-tRNA Ligase
1677,Cell Nucleus,"MYCN protein, human"
1678,Endoplasmic Reticulum,"MRVI1 protein, human"
1679,Central Nervous System,gamma-Chemokines
1680,Extracellular Matrix,"PI3 protein, human"
1681,Microfilaments,"Caldesmon, human"
1682,Membrane of lysosome,"Toll-Like Receptor 9, human"
1683,Extracellular Matrix,COL18A1 Gene Product
1684,Plasma membrane,Neurofibromin 2
1685,Plasma membrane,"KRIT1 protein, human"
1686,Plasma membrane,NTRK1 Gene Product
1687,Cell Nucleus,Mitotic Spindle Assembly Checkpoint Protein MAD2A
1688,Cell Nucleus,"RAD54L protein, human"
1689,Cell Nucleus,"TINF2 protein, human"
1690,Extracellular Space,"SERPINC1 protein, human"
1691,Nucleosomes,Histone H4
1692,Cytoskeleton,"Keratin, Type II Cytoskeletal 72, human"
1693,Smooth endoplasmic reticulum membrane,"KTN1 protein, human"
1694,Cell Nucleolus,NAD-Dependent Protein Deacetylase Sirtuin-7
1695,Wall of rough endoplasmic reticulum,"DNAJA1 protein, human"
1696,Cell Nucleus,MafG Transcription Factor
1697,Cytoplasm,Heat Shock 70 kDa Protein 1A/1B
1698,Cell Nucleus,"DICER1 protein, human"
1699,Cytoskeletal Filaments,"IQGAP2 protein, human"
1700,Chromosomes,Nucleolar and Spindle-Associated Protein 1
1701,Cavity of peroxisome,"ECI2 protein, human"
1702,Plasma membrane,"EPHB2 protein, human"
1703,Cytoplasm,"PTPN7 protein, human"
1704,Cytoplasmic matrix,"Fructose-1,6-Bisphosphatase 1"
1705,Plasma membrane,"CCR3 protein, human"
