,CUI1,CUI2
1092,Phagocytosis,negative regulation of phagocytosis
1093,"phagocytosis, engulfment","negative regulation of phagocytosis, engulfment"
1094,nucleocytoplasmic transport,negative regulation of nucleocytoplasmic transport
1095,Autophagy,negative regulation of autophagy
1096,Apoptosis,Negative Regulation of Apoptosis
1097,Activation-induced cell death of T cells,negative regulation of activation-induced cell death of T cells
1098,movement of cell or subcellular component,negative regulation of cellular component movement
1099,Chemotaxis,negative regulation of chemotaxis
1100,Muscle Contraction,negative regulation of muscle contraction
1101,smooth muscle contraction,negative regulation of smooth muscle contraction
1102,striated muscle contraction,negative regulation of striated muscle contraction
1103,defense response,negative regulation of defense response
1104,Inflammatory Response,negative regulation of inflammatory response
1105,Immune response,negative regulation of immune response
1106,Complement Activation,Negative Regulation of Complement Activation
1107,"Complement Pathway, Alternative","negative regulation of complement activation, alternative pathway"
1108,"complement activation, classical pathway","negative regulation of complement activation, classical pathway"
1109,Humoral immune response,negative regulation of humoral immune response
1110,cellular defense response,negative regulation of cellular defense response
1111,cellular response to nitrogen starvation,negative regulation of cellular response to nitrogen starvation
1112,organelle organization,negative regulation of organelle organization
1113,telomere maintenance via telomerase,negative regulation of telomere maintenance via telomerase
1114,mitochondrion organization,negative regulation of mitochondrion organization
1115,cytoskeleton organization,negative regulation of cytoskeleton organization
1116,Microtubule Depolymerization Process,Negative Regulation of Microtubule Depolymerization
1117,Cell Cycle,Negative Regulation of Cell Cycle
1118,Cell Cycle Arrest,negative regulation of cell cycle arrest
1119,Chromosome Segregation,negative regulation of chromosome segregation
1120,sister chromatid cohesion,negative regulation of sister chromatid cohesion
1121,metaphase/anaphase transition of mitotic cell cycle,negative regulation of mitotic metaphase/anaphase transition
1122,centrosome cycle,negative regulation of centrosome cycle
1123,centriole replication,negative regulation of centriole replication
1124,mitotic centrosome separation,negative regulation of mitotic centrosome separation
1125,Cell budding,negative regulation of cell budding
1126,pseudohyphal growth,negative regulation of pseudohyphal growth
1127,Meiotic Recombination,negative regulation of reciprocal meiotic recombination
1128,Cell Communication,negative regulation of cell communication
1129,Cell Adhesion,negative regulation of cell adhesion
1130,Cell-Matrix Junction,Negative Regulation of Cell-Matrix Adhesion
1131,Signal Transduction,negative regulation of signal transduction
1132,epidermal growth factor receptor signaling pathway,negative regulation of epidermal growth factor receptor signaling pathway
1133,transmembrane receptor protein serine/threonine kinase signaling pathway,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
1134,TGF-Beta Receptor Signaling Pathway,negative regulation of transforming growth factor beta receptor signaling pathway
1135,SMAD protein complex assembly,negative regulation of SMAD protein complex assembly
1136,GPCR Signaling Pathway,negative regulation of G protein-coupled receptor signaling pathway
1137,octopamine or tyramine signaling pathway,negative regulation of octopamine or tyramine signaling pathway
1138,dopamine receptor signaling pathway,negative regulation of dopamine receptor signaling pathway
1139,Notch Signaling Pathway,negative regulation of Notch signaling pathway
1140,"Wnt signaling pathway, calcium modulating pathway","negative regulation of Wnt signaling pathway, calcium modulating pathway"
1141,Hedgehog Signaling Pathway,negative regulation of smoothened signaling pathway
1142,I-kappaB kinase/NF-kappaB signaling,negative regulation of I-kappaB kinase/NF-kappaB signaling
1143,JNK cascade,negative regulation of JNK cascade
1144,receptor signaling pathway via JAK-STAT,negative regulation of receptor signaling pathway via JAK-STAT
1145,tyrosine phosphorylation of STAT protein,negative regulation of tyrosine phosphorylation of STAT protein
1146,nitric oxide mediated signal transduction,negative regulation of nitric oxide mediated signal transduction
1147,small GTPase mediated signal transduction,negative regulation of small GTPase mediated signal transduction
1148,Ras protein signal transduction,negative regulation of Ras protein signal transduction
1149,Rho protein signal transduction,negative regulation of Rho protein signal transduction
1150,chemical synaptic transmission,negative regulation of synaptic transmission
1151,neurotransmitter release,negative regulation of neurotransmitter secretion
1152,Cholinergic synaptic transmission,"negative regulation of synaptic transmission, cholinergic"
1153,spermatid nucleus differentiation,negative regulation of spermatid nuclear differentiation
1154,binding of sperm to zona pellucida,negative regulation of binding of sperm to zona pellucida
1155,fusion of sperm to egg plasma membrane involved in single fertilization,negative regulation of fusion of sperm to egg plasma membrane
1156,Gastrulation,negative regulation of gastrulation
1157,ectoderm development,negative regulation of ectoderm development
1158,Nervous System Development,negative regulation of nervous system development
1159,neuroblast proliferation,negative regulation of neuroblast proliferation
1160,axonogenesis,negative regulation of axonogenesis
1161,synaptogenesis,negative regulation of synapse assembly
1162,salivary gland boundary specification,negative regulation of salivary gland boundary specification
1163,larval salivary gland boundary specification,negative regulation of larval salivary gland boundary specification
1164,adult salivary gland boundary specification,negative regulation of adult salivary gland boundary specification
1165,imaginal disc growth,negative regulation of imaginal disc growth
1166,mesoderm development,negative regulation of mesoderm development
1167,mesodermal cell fate determination,negative regulation of mesodermal cell fate determination
1168,mesodermal cell fate specification,negative regulation of mesodermal cell fate specification
1169,Muscle Development,negative regulation of muscle organ development
1170,Myogenesis,negative regulation of skeletal muscle tissue development
1171,mating type switching,negative regulation of mating type switching
1172,eclosion,negative regulation of eclosion
1173,Cellular Senescence,negative regulation of cell aging
1174,chitin-based cuticle sclerotization,negative regulation of chitin-based cuticle tanning
1175,Blood coagulation,negative regulation of blood coagulation
1176,"blood coagulation, intrinsic pathway","negative regulation of blood coagulation, intrinsic pathway"
1177,"blood coagulation, extrinsic pathway","negative regulation of blood coagulation, extrinsic pathway"
1178,Behavior,negative regulation of behavior
1179,Circadian Rhythms,negative regulation of circadian rhythm
1180,Feeding behaviors,negative regulation of feeding behavior
1181,tRNA processing,negative regulation of tRNA processing
1182,Mitochondrial Fusion,negative regulation of mitochondrial fusion
1183,Toll signaling pathway,negative regulation of Toll signaling pathway
1184,Biological Processes,negative regulation of biological process
1185,Metabolism,negative regulation of metabolic process
1186,Steroid Metabolic Process,negative regulation of steroid metabolic process
1187,cholesterol metabolism,negative regulation of cholesterol metabolic process
1188,glucocorticoid metabolic process,negative regulation of glucocorticoid metabolic process
1189,Cell Death,Negative Regulation of Cell Death
1190,peptidase activity,negative regulation of peptidase activity
1191,cell population proliferation,Inhibition of Cell Proliferation
1192,insulin receptor signaling pathway,negative regulation of insulin receptor signaling pathway
1193,acetylcholine metabolic process,negative regulation of acetylcholine metabolic process
1194,Asymmetric Cell Division,negative regulation of asymmetric cell division
1195,RNA Splicing,negative regulation of RNA splicing
1196,fibroblast growth factor receptor signaling pathway,negative regulation of fibroblast growth factor receptor signaling pathway
1197,epidermis development,negative regulation of epidermis development
1198,"ATP-dependent microtubule motor activity, minus-end-directed","negative regulation of ATP-dependent microtubule motor activity, minus-end-directed"
1199,"ATP-dependent microtubule motor activity, plus-end-directed","negative regulation of ATP-dependent microtubule motor activity, plus-end-directed"
1200,male gonad development,negative regulation of male gonad development
1201,female gonad development,negative regulation of female gonad development
1202,attachment of spindle microtubules to kinetochore,negative regulation of attachment of spindle microtubules to kinetochore
1203,Lipogenesis,negative regulation of lipid biosynthetic process
1204,Amino Acid Biosynthesis,negative regulation of cellular amino acid biosynthetic process
1205,phospholipid biosynthetic process,negative regulation of phospholipid biosynthetic process
1206,type I site-specific deoxyribonuclease activity,negative regulation of type I site-specific deoxyribonuclease activity
1207,type II site-specific deoxyribonuclease activity,negative regulation of type II site-specific deoxyribonuclease activity
1208,Catabolism,negative regulation of catabolic process
1209,Anabolism,negative regulation of biosynthetic process
1210,macromolecule biosynthetic process,negative regulation of macromolecule biosynthetic process
1211,Glycoprotein biosynthetic process,negative regulation of glycoprotein biosynthetic process
1212,nucleoside metabolic process,negative regulation of nucleoside metabolic process
1213,Nucleotide Metabolism,negative regulation of nucleotide metabolic process
1214,Nucleotide Biosynthesis,negative regulation of nucleotide biosynthetic process
1215,nucleotide catabolic process,negative regulation of nucleotide catabolic process
1216,thiamine biosynthetic process,negative regulation of thiamine biosynthetic process
1217,thiamine diphosphate biosynthetic process,negative regulation of thiamine diphosphate biosynthetic process
1218,antisense RNA transcription,negative regulation of antisense RNA transcription
1219,Protein Secretion,negative regulation of protein secretion
1220,amine catabolic process,negative regulation of cellular amine catabolic process
1221,antipodal cell differentiation,negative regulation of antipodal cell differentiation
1222,embryo sac central cell differentiation,negative regulation of embryo sac central cell differentiation
1223,embryo sac egg cell differentiation,negative regulation of embryo sac egg cell differentiation
1224,synergid differentiation,negative regulation of synergid differentiation
1225,Fertilization,negative regulation of fertilization
1226,response to external stimulus,negative regulation of response to external stimulus
1227,response to biotic stimulus,negative regulation of response to biotic stimulus
1228,plant-type hypersensitive response,negative regulation of plant-type hypersensitive response
1229,systemic acquired resistance,negative regulation of systemic acquired resistance
1230,photomorphogenesis,negative regulation of photomorphogenesis
1231,gibberellin biosynthetic process,negative regulation of gibberellin biosynthetic process
1232,abscisic acid biosynthetic process,negative regulation of abscisic acid biosynthetic process
1233,ethylene biosynthetic process,negative regulation of ethylene biosynthetic process
1234,anthocyanin-containing compound biosynthetic process,negative regulation of anthocyanin biosynthetic process
1235,auxin-activated signaling pathway,negative regulation of auxin mediated signaling pathway
1236,cytokinin-activated signaling pathway,negative regulation of cytokinin-activated signaling pathway
1237,abscisic acid-activated signaling pathway,negative regulation of abscisic acid-activated signaling pathway
1238,gibberellic acid mediated signaling pathway,negative regulation of gibberellic acid mediated signaling pathway
1239,Embryonic Development,negative regulation of embryonic development
1240,post-embryonic development,negative regulation of post-embryonic development
1241,flavonoid biosynthetic process,negative regulation of flavonoid biosynthetic process
1242,unidimensional cell growth,negative regulation of unidimensional cell growth
1243,seed germination,negative regulation of seed germination
1244,auxin metabolic process,negative regulation of auxin metabolic process
1245,ethylene-activated signaling pathway,negative regulation of ethylene-activated signaling pathway
1246,flower development,negative regulation of flower development
1247,epidermal cell differentiation,negative regulation of epidermal cell differentiation
1248,cyclase activity,negative regulation of cyclase activity
1249,cellular process,negative regulation of cellular process
1250,response to extracellular stimulus,negative regulation of response to extracellular stimulus
1251,glial cell differentiation,negative regulation of glial cell differentiation
1252,cardioblast differentiation,negative regulation of cardioblast differentiation
1253,red or far-red light signaling pathway,negative regulation of red or far-red light signaling pathway
1254,vernalization response,negative regulation of vernalization response
1255,atrichoblast fate specification,negative regulation of atrichoblast fate specification
1256,trichoblast fate specification,negative regulation of trichoblast fate specification
1257,floral organ abscission,negative regulation of floral organ abscission
1258,stomatal complex development,negative regulation of stomatal complex development
1259,seed maturation,negative regulation of seed maturation
1260,histone H3-K36 methylation,negative regulation of histone H3-K36 methylation
1261,exit from mitosis,negative regulation of exit from mitosis
1262,light-activated ion channel activity,negative regulation of light-activated channel activity
1263,mesenchymal cell proliferation,negative regulation of mesenchymal cell proliferation
1264,nerve growth factor receptor activity,negative regulation of nerve growth factor receptor activity
1265,Gene Expression,negative regulation of gene expression
1266,induction of conjugation with cellular fusion,negative regulation of induction of conjugation with cellular fusion
1267,miRNA metabolic process,negative regulation of miRNA metabolic process
1268,miRNA catabolic process,negative regulation of miRNA catabolic process
1269,epithelial cell migration,negative regulation of epithelial cell migration
1270,cell communication by chemical coupling,negative regulation of cell communication by chemical coupling
1271,cell communication by electrical coupling,negative regulation of cell communication by electrical coupling
1272,muscle cell apoptotic process,negative regulation of muscle cell apoptotic process
1273,striated muscle cell apoptotic process,negative regulation of striated muscle cell apoptotic process
1274,cardiac muscle cell apoptotic process,negative regulation of cardiac muscle cell apoptotic process
1275,protein glutathionylation,negative regulation of protein glutathionylation
1276,macrophage derived foam cell differentiation,negative regulation of macrophage derived foam cell differentiation
1277,fibroblast migration,negative regulation of fibroblast migration
1278,cholesterol storage,negative regulation of cholesterol storage
1279,macrophage cytokine production,negative regulation of macrophage cytokine production
1280,Apoptosis,negative regulation of programmed cell death
1281,microglia differentiation,negative regulation of microglia differentiation
1282,Glial Cell Proliferation,negative regulation of glial cell proliferation
1283,Schwann cell proliferation,negative regulation of Schwann cell proliferation
1284,neural crest formation,negative regulation of neural crest formation
1285,Schwann cell differentiation,negative regulation of Schwann cell differentiation
1286,dopamine secretion,negative regulation of dopamine secretion
1287,glutamate secretion,negative regulation of glutamate secretion
1288,gamma-aminobutyric acid secretion,negative regulation of gamma-aminobutyric acid secretion
1289,"acetylcholine secretion, neurotransmission","negative regulation of acetylcholine secretion, neurotransmission"
1290,phosphatidylinositol 3-kinase signaling,negative regulation of phosphatidylinositol 3-kinase signaling
1291,striated muscle tissue development,negative regulation of striated muscle tissue development
1292,branchiomeric skeletal muscle development,negative regulation of branchiomeric skeletal muscle development
1293,tonic skeletal muscle contraction,negative regulation of tonic skeletal muscle contraction
1294,skeletal muscle cell proliferation,negative regulation of skeletal muscle cell proliferation
1295,cardiac muscle adaptation,negative regulation of cardiac muscle adaptation
1296,Muscular Atrophy,negative regulation of muscle atrophy
1297,Muscle hypertrophy,negative regulation of muscle hypertrophy
1298,muscle hyperplasia,negative regulation of muscle hyperplasia
1299,myotube differentiation,negative regulation of myotube differentiation
1300,smooth muscle cell migration,negative regulation of smooth muscle cell migration
1301,protein transport,negative regulation of protein transport
1302,ion transmembrane transporter activity,negative regulation of ion transmembrane transporter activity
1303,sodium ion transmembrane transporter activity,negative regulation of sodium ion transmembrane transporter activity
1304,sodium:proton antiporter activity,negative regulation of sodium:proton antiporter activity
1305,restriction endodeoxyribonuclease activity,negative regulation of restriction endodeoxyribonuclease activity
1306,type III site-specific deoxyribonuclease activity,negative regulation of type III site-specific deoxyribonuclease activity
1307,glycerol transport,negative regulation of glycerol transport
1308,amine transport,negative regulation of amine transport
1309,organic acid transport,negative regulation of organic acid transport
1310,nucleoside transport,negative regulation of nucleoside transport
1311,fatty acid transport,negative regulation of fatty acid transport
1312,long-chain fatty acid import across plasma membrane,negative regulation of long-chain fatty acid import across plasma membrane
1313,sterol transport,negative regulation of sterol transport
1314,nucleobase-containing compound transport,negative regulation of nucleobase-containing compound transport
1315,viral process,negative regulation of viral process
1316,Lipolysis,negative regulation of lipid catabolic process
1317,cellular component organization,negative regulation of cellular component organization
1318,Cell Growth,negative regulation of cell growth
1319,Wnt Signaling Pathway,negative regulation of Wnt signaling pathway
1320,immunoglobulin mediated immune response,negative regulation of immunoglobulin mediated immune response
1321,Immediate hypersensitivity,negative regulation of type I hypersensitivity
1322,RNA metabolic process,negative regulation of RNA metabolic process
1323,synaptic vesicle exocytosis,negative regulation of synaptic vesicle exocytosis
1324,synaptic vesicle priming,negative regulation of synaptic vesicle priming
1325,brassinosteroid biosynthetic process,negative regulation of brassinosteroid biosynthetic process
1326,NADPH oxidase activity,negative regulation of NAD(P)H oxidase activity
1327,macroautophagy,negative regulation of macroautophagy
1328,lipase activity,negative regulation of lipase activity
1329,kinase activity,negative regulation of kinase activity
1330,1-phosphatidylinositol-4-phosphate 5-kinase activity,negative regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity
1331,Phosphorylation,negative regulation of phosphorylation
1332,Dephosphorylation,negative regulation of dephosphorylation
1333,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,negative regulation of calcium-independent cell-cell adhesion
1334,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,negative regulation of calcium-dependent cell-cell adhesion
1335,dendrite development,negative regulation of dendrite development
1336,RNA Interference,negative regulation of posttranscriptional gene silencing
1337,Gene Silencing,negative regulation of gene silencing
1338,"Migration, Cell",negative regulation of cell migration
1339,peptide hormone processing,negative regulation of peptide hormone processing
1340,oxidoreductase activity,negative regulation of oxidoreductase activity
1341,mRNA modification,negative regulation of mRNA modification
1342,Ubiquitination,negative regulation of protein ubiquitination
1343,histone modification,negative regulation of histone modification
1344,histone methylation,negative regulation of histone methylation
1345,histone phosphorylation,negative regulation of histone phosphorylation
1346,Histone Acetylation,negative regulation of histone acetylation
1347,histone ubiquitination,negative regulation of histone ubiquitination
1348,Histone Deacetylation,negative regulation of histone deacetylation
1349,Deubiquitination,negative regulation of protein deubiquitination
1350,Rac protein signal transduction,negative regulation of Rac protein signal transduction
1351,transferase activity,negative regulation of transferase activity
1352,hydrolase activity,negative regulation of hydrolase activity
1353,phosphoric monoester hydrolase activity,negative regulation of phosphatase activity
1354,lyase activity,negative regulation of lyase activity
1355,ligase activity,negative regulation of ligase activity
1356,adenosinetriphosphatase activity,negative regulation of ATPase activity
1357,Sumoylation,negative regulation of protein sumoylation
1358,protein desumoylation,negative regulation of protein desumoylation
1359,oxidative phosphorylation uncoupler activity,negative regulation of oxidative phosphorylation uncoupler activity
1360,calcium-ion regulated exocytosis,negative regulation of calcium ion-dependent exocytosis
1361,peptidyl-serine phosphorylation,negative regulation of peptidyl-serine phosphorylation
1362,peptidyl-threonine phosphorylation,negative regulation of peptidyl-threonine phosphorylation
1363,peptidyl-tyrosine phosphorylation,negative regulation of peptidyl-tyrosine phosphorylation
1364,Protein Geranylgeranylation,negative regulation of protein geranylgeranylation
1365,viral genome replication,negative regulation of viral genome replication
1366,viral transcription,negative regulation of viral transcription
1367,cytokine-mediated signaling pathway,negative regulation of cytokine-mediated signaling pathway
1368,Synaptic Transmission,negative regulation of transmission of nerve impulse
1369,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway","negative regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
1370,fatty acid oxidation,negative regulation of fatty acid oxidation
1371,triglyceride biosynthetic process,negative regulation of triglyceride biosynthetic process
1372,triglyceride catabolic process,negative regulation of triglyceride catabolic process
1373,Protein Metabolism Process,negative regulation of protein metabolic process
1374,photosynthesis light reaction,"negative regulation of photosynthesis, light reaction"
1375,Calcium Signaling,negative regulation of calcium-mediated signaling
1376,B cell mediated immunity,negative regulation of B cell mediated immunity
1377,antimicrobial humoral response,negative regulation of antimicrobial humoral response
1378,nitrogen utilization,negative regulation of nitrogen utilization
1379,pathologic cytolysis,negative regulation of cytolysis
1380,L-ascorbic acid biosynthetic process,negative regulation of L-ascorbic acid biosynthetic process
1381,Antigen Presentation,negative regulation of antigen processing and presentation
1382,pteridine metabolic process,negative regulation of pteridine metabolic process
1383,lipid storage,negative regulation of lipid storage
1384,cAMP-mediated signaling,negative regulation of cAMP-mediated signaling
1385,cGMP-mediated signaling,negative regulation of cGMP-mediated signaling
1386,optic nerve formation,negative regulation of optic nerve formation
1387,cell motility involved in cerebral cortex radial glia guided migration,negative regulation of cell motility involved in cerebral cortex radial glia guided migration
1388,smoothened signaling pathway involved in ventral spinal cord patterning,negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning
1389,cerebellar granule cell precursor proliferation,negative regulation of cerebellar granule cell precursor proliferation
1390,Neurogenesis,negative regulation of neurogenesis
1391,cell cycle process,negative regulation of cell cycle process
1392,Reproductive process,negative regulation of reproductive process
1393,Digestive System Processes,negative regulation of digestive system process
1394,extracellular matrix disassembly,negative regulation of extracellular matrix disassembly
1395,CD40 signaling pathway,negative regulation of CD40 signaling pathway
1396,biological signaling,negative regulation of signaling
1397,cell projection organization,negative regulation of cell projection organization
1398,lamellipodium assembly,negative regulation of lamellipodium assembly
1399,actin filament polymerization,negative regulation of actin filament polymerization
1400,actin filament depolymerization,negative regulation of actin filament depolymerization
1401,peptide hormone secretion,negative regulation of peptide hormone secretion
1402,Insulin Secretion,negative regulation of insulin secretion
1403,lymphocyte differentiation,negative regulation of lymphocyte differentiation
1404,Myeloid Cell Differentiation,negative regulation of myeloid cell differentiation
1405,NK Cell Activation,negative regulation of natural killer cell activation
1406,sphingolipid biosynthetic process,negative regulation of sphingolipid biosynthetic process
1407,Cell Differentiation process,Negative Regulation of Cell Differentiation
1408,pancreatic juice secretion,negative regulation of pancreatic juice secretion
1409,"Protein Degradation, Regulatory",negative regulation of protein catabolic process
1410,Platelet Activation,negative regulation of platelet activation
1411,neuron differentiation,negative regulation of neuron differentiation
1412,B-Cell Differentiation,negative regulation of B cell differentiation
1413,keratinocyte differentiation,negative regulation of keratinocyte differentiation
1414,T cell differentiation,negative regulation of T cell differentiation
1415,Erythropoiesis,negative regulation of erythrocyte differentiation
1416,Megakaryocyte Differentiation,negative regulation of megakaryocyte differentiation
1417,basophil differentiation,negative regulation of basophil differentiation
1418,eosinophil differentiation,negative regulation of eosinophil differentiation
1419,neutrophil differentiation,negative regulation of neutrophil differentiation
1420,monocyte differentiation,negative regulation of monocyte differentiation
1421,macrophage differentiation,negative regulation of macrophage differentiation
1422,growth hormone secretion,negative regulation of growth hormone secretion
1423,Bone Mineralization,negative regulation of bone mineralization
1424,intestinal cholesterol absorption,negative regulation of intestinal cholesterol absorption
1425,cholesterol transport,negative regulation of cholesterol transport
1426,osteoclast differentiation,negative regulation of osteoclast differentiation
1427,melanocyte differentiation,negative regulation of melanocyte differentiation
1428,"DNA damage response, signal transduction by p53 class mediator","negative regulation of DNA damage response, signal transduction by p53 class mediator"
1429,estrogen receptor binding,negative regulation of estrogen receptor binding
1430,nuclear receptor transcription coactivator activity,negative regulation of nuclear receptor transcription coactivator activity
1431,establishment of competence for transformation,negative regulation of establishment of competence for transformation
1432,Defecation,negative regulation of defecation
1433,sporulation resulting in formation of a cellular spore,negative regulation of sporulation resulting in formation of a cellular spore
1434,ascospore formation,negative regulation of ascospore formation
1435,filamentous growth,negative regulation of filamentous growth
1436,chromatin silencing at silent mating-type cassette,negative regulation of chromatin silencing at silent mating-type cassette
1437,BMP Receptor Signaling Pathway,negative regulation of BMP signaling pathway
1438,intracellular steroid hormone receptor signaling pathway,negative regulation of intracellular steroid hormone receptor signaling pathway
1439,intracellular estrogen receptor signaling pathway,negative regulation of intracellular estrogen receptor signaling pathway
1440,androgen receptor signaling pathway,negative regulation of androgen receptor signaling pathway
1441,collagen catabolic process,negative regulation of collagen catabolic process
1442,Neutrophil chemotaxis,negative regulation of neutrophil chemotaxis
1443,"Chemotaxis, Leukocyte",negative regulation of leukocyte chemotaxis
1444,border follicle cell delamination,negative regulation of border follicle cell delamination
1445,Ovulation,negative regulation of ovulation
1446,sequestering of triglyceride,negative regulation of sequestering of triglyceride
1447,Granulocyte differentiation,negative regulation of granulocyte differentiation
1448,epithelial cell differentiation,negative regulation of epithelial cell differentiation
1449,polarized epithelial cell differentiation,negative regulation of polarized epithelial cell differentiation
1450,septation initiation signaling,negative regulation of septation initiation signaling
1451,gene silencing by RNA,negative regulation of gene silencing by RNA
1452,chromatin silencing by small RNA,negative regulation of chromatin silencing by small RNA
1453,primary miRNA processing,negative regulation of primary miRNA processing
1454,pre-miRNA processing,negative regulation of pre-miRNA processing
1455,histone deacetylation at centromere,negative regulation of histone deacetylation at centromere
1456,stress-activated protein kinase signaling cascade,negative regulation of stress-activated protein kinase signaling cascade
1457,neuron projection regeneration,negative regulation of neuron projection regeneration
1458,axon regeneration,negative regulation of axon regeneration
1459,microtubule polymerization or depolymerization,negative regulation of microtubule polymerization or depolymerization
1460,mRNA 3'-end processing,negative regulation of mRNA 3'-end processing
1461,sorocarp stalk cell differentiation,negative regulation of sorocarp stalk cell differentiation
1462,neuron projection development,negative regulation of neuron projection development
1463,"endo-1,4-beta-xylanase activity","negative regulation of endo-1,4-beta-xylanase activity"
1464,Physiologic calcification,negative regulation of biomineral tissue development
1465,pseudopodium assembly,negative regulation of pseudopodium assembly
1466,lateral pseudopodium assembly,negative regulation of lateral pseudopodium assembly
1467,retinal ganglion cell axon guidance,negative regulation of retinal ganglion cell axon guidance
1468,Ran protein signal transduction,negative regulation of Ran protein signal transduction
1469,T cell costimulation,negative regulation of T cell costimulation
1470,fast-twitch skeletal muscle fiber contraction,negative regulation of fast-twitch skeletal muscle fiber contraction
1471,slow-twitch skeletal muscle fiber contraction,negative regulation of slow-twitch skeletal muscle fiber contraction
1472,heterochromatin assembly,negative regulation of heterochromatin assembly
1473,actin cytoskeleton reorganization,negative regulation of actin cytoskeleton reorganization
1474,brain-derived neurotrophic factor receptor signaling pathway,negative regulation of brain-derived neurotrophic factor receptor signaling pathway
1475,spindle checkpoint activity,negative regulation of spindle checkpoint
1476,cell-substrate adhesion,negative regulation of cell-substrate adhesion
1477,receptor internalization,negative regulation of receptor internalization
1478,synaptic vesicle fusion to presynaptic active zone membrane,negative regulation of synaptic vesicle fusion to presynaptic active zone membrane
1479,plasminogen activation,negative regulation of plasminogen activation
1480,killing of cells of other organism,negative regulation of killing of cells of other organism
1481,heat generation,negative regulation of heat generation
1482,heat dissipation,negative regulation of heat dissipation
1483,lipopolysaccharide-mediated signaling pathway,negative regulation of lipopolysaccharide-mediated signaling pathway
1484,response to nutrient levels,negative regulation of response to nutrient levels
1485,TOR signaling,negative regulation of TOR signaling
1486,locomotion involved in locomotory behavior,negative regulation of locomotion involved in locomotory behavior
1487,signal transduction involved in positive regulation of conjugation with cellular fusion,negative regulation of signal transduction involved in conjugation with cellular fusion
1488,ARF protein signal transduction,negative regulation of ARF protein signal transduction
1489,type IV site-specific deoxyribonuclease activity,negative regulation of type IV site-specific deoxyribonuclease activity
1490,response to food,negative regulation of response to food
1491,sequestering of zinc ion,negative regulation of sequestering of zinc ion
1492,cellular transposition,negative regulation of transposition
1493,Retrotransposition,"negative regulation of transposition, RNA-mediated"
1494,telomere maintenance via semi-conservative replication,negative regulation of telomere maintenance via semi-conservative replication
1495,adenosine transport,negative regulation of adenosine transport
1496,gonadotropin secretion,negative regulation of gonadotropin secretion
1497,luteinizing hormone secretion,negative regulation of luteinizing hormone secretion
1498,icosanoid secretion,negative regulation of icosanoid secretion
1499,prostaglandin secretion,negative regulation of prostaglandin secretion
1500,activin secretion,negative regulation of activin secretion
1501,inhibin secretion,negative regulation of inhibin secretion
1502,aldosterone metabolic process,negative regulation of aldosterone metabolic process
1503,aldosterone biosynthetic process,negative regulation of aldosterone biosynthetic process
1504,intracellular lipid transport,negative regulation of intracellular lipid transport
1505,intracellular sterol transport,negative regulation of intracellular sterol transport
1506,intracellular cholesterol transport,negative regulation of intracellular cholesterol transport
1507,multicellular organismal process,negative regulation of multicellular organismal process
1508,Developmental process,negative regulation of developmental process
1509,protein exit from endoplasmic reticulum,negative regulation of protein exit from endoplasmic reticulum
1510,Host-Seeking Behavior,negative regulation of host-seeking behavior
1511,mitochondrial translation,negative regulation of mitochondrial translation
1512,connective tissue growth factor production,negative regulation of connective tissue growth factor production
1513,chemokine production,negative regulation of chemokine production
1514,fractalkine production,negative regulation of fractalkine production
1515,granulocyte macrophage colony-stimulating factor production,negative regulation of granulocyte macrophage colony-stimulating factor production
1516,hepatocyte growth factor production,negative regulation of hepatocyte growth factor production
1517,type I interferon production,negative regulation of type I interferon production
1518,interferon-alpha production,negative regulation of interferon-alpha production
1519,interferon-beta production,negative regulation of interferon-beta production
1520,interferon-gamma production,negative regulation of interferon-gamma production
1521,interleukin-1 alpha production,negative regulation of interleukin-1 alpha production
1522,interleukin-1 beta production,negative regulation of interleukin-1 beta production
1523,interleukin-1 production,negative regulation of interleukin-1 production
1524,interleukin-10 production,negative regulation of interleukin-10 production
1525,interleukin-11 production,negative regulation of interleukin-11 production
1526,interleukin-12 production,negative regulation of interleukin-12 production
1527,interleukin-13 production,negative regulation of interleukin-13 production
1528,interleukin-14 production,negative regulation of interleukin-14 production
1529,interleukin-15 production,negative regulation of interleukin-15 production
1530,interleukin-16 production,negative regulation of interleukin-16 production
1531,interleukin-17 production,negative regulation of interleukin-17 production
1532,interleukin-18 production,negative regulation of interleukin-18 production
1533,interleukin-19 production,negative regulation of interleukin-19 production
1534,interleukin-2 production,negative regulation of interleukin-2 production
1535,interleukin-20 production,negative regulation of interleukin-20 production
1536,interleukin-21 production,negative regulation of interleukin-21 production
1537,interleukin-22 production,negative regulation of interleukin-22 production
1538,interleukin-23 production,negative regulation of interleukin-23 production
1539,interleukin-24 production,negative regulation of interleukin-24 production
1540,interleukin-25 production,negative regulation of interleukin-25 production
1541,interleukin-26 production,negative regulation of interleukin-26 production
1542,interleukin-27 production,negative regulation of interleukin-27 production
1543,interleukin-3 production,negative regulation of interleukin-3 production
