,CUI1,CUI2
2391,Encapsulated Mass,Cerebellopontine Angle Schwannoma
2392,Gamma-Glutamyltransferase Increased,Stage IIIC Hepatocellular Carcinoma AJCC v7
2393,Fever,Hodgkin's disease lymphocyte depletion type stage IV
2394,Unfavorable Clinical Outcome,FIGO Stage IVB Ovarian Cancer
2395,Dyspnea,Adenosquamous cell lung cancer stage I
2396,Cytoplasmic Hyaline Globules Present,"Testicular Yolk Sac Tumor, Glandular-Alveolar Pattern"
2397,Colony-Stimulating Factor Overexpression,Hodgkin's disease mixed cellularity stage II supradiaphragmatic
2398,Fever,Colorectal Small Cell Neuroendocrine Carcinoma
2399,Unfavorable Clinical Outcome,Stage I Hilar Cholangiocarcinoma AJCC v7
2400,Unfavorable Clinical Outcome,Adult Acute Monoblastic Leukemia
2401,Microvascular Proliferation,Anaplastic Oligoastrocytoma
2402,Monoclonal Hepatocyte Population Present,Unresectable Hepatocellular Carcinoma
2403,Endodermal Differentiation,"Teratoma, Malignant"
2404,Hirsutism,Ovarian Sertoli-Leydig Cell Tumor with Retiform Elements
2405,Hoarseness,Mediastinal Germ Cell Tumor
2406,Malaise,BCLC Stage 0 Adult Hepatocellular Carcinoma
2407,Icterus,BCLC Stage 0 Adult Hepatocellular Carcinoma
2408,Thorotrast Exposure,Stage I Intrahepatic Cholangiocarcinoma AJCC v7
2409,Intestinal hemorrhage NOS,Colon Intramucosal Adenocarcinoma
2410,Lymphoblasts 25 Percent or Less of Bone Marrow Nucleated Cells,Precursor B-lymphoblastic lymphoma refractory
2411,Thorotrast Exposure,Stage II Intrahepatic Cholangiocarcinoma AJCC v7
2412,Hemoptysis,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
2413,Pain,Metaplastic carcinoma of breast
2414,Metrorrhagia,Grade 2 Endometrial Mucinous Adenocarcinoma
2415,S-100-Positive Neoplastic Cells Present,Nodular melanoma
2416,Lobular Pattern,Polymorphous low grade adenocarcinoma of salivary gland
2417,Unfavorable Clinical Outcome,Endometrioid carcinoma ovary
2418,Dyspepsia,Gastric Carcinoma with Lymphoid Stroma
2419,Hepatomegaly,Stage I Hepatocellular Carcinoma AJCC v6 and v7
2420,Menorrhagia,Ovarian Sertoli-Leydig Cell Tumor with Heterologous Elements
2421,Night sweats,"Hodgkin's Disease, Nodular Sclerosis, Lymphocyte Depletion"
2422,S-100-Positive Neoplastic Cells Present,Malignant blue nevus of skin
2423,Malaise,BCLC Stage A Hepatocellular Carcinoma
2424,Osteosclerotic Lesion,Childhood Conventional Osteosarcoma
2425,Unfavorable Clinical Outcome,Ovarian epithelial cancer stage II
2426,Tubular Pattern,Ethmoid Sinus Adenoid Cystic Carcinoma
2427,Interleukin-6 Overexpression,Adult Lymphocyte-Depleted Classical Hodgkin Lymphoma
2428,Necrotic changes (finding),Vulvar Proximal-Type Epithelioid Sarcoma
2429,HMB-45-Positive Neoplastic Cells Present,Hutchinson's Melanotic Freckle
2430,Abdominal Pain,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
2431,Trabecular Pattern,Stage IIIB Merkel Cell Carcinoma AJCC v7
2432,Headache,Juvenile Pilocytic Astrocytoma
2433,Mesodermal Differentiation,Pineal Region Mature Teratoma
2434,Superior Vena Cava Syndrome,yolk sac tumor of mediastinum
2435,Necrotic changes (finding),Rhabdoid Tumor of the Kidney
2436,Lymphadenopathy,"Dendritic Cell Sarcoma, Follicular"
2437,Headache,Pineal Region Meningioma
2438,Night sweats,Hodgkin's disease mixed cellularity stage III
2439,Dysuria,Vaginal Mucinous Adenocarcinoma
2440,Dyspnea,Lung squamous cell carcinoma recurrent
2441,Sensory Manifestations,Subependymal Glioma
2442,Abdominal Pain,intraductal papillary-mucinous neoplasm of pancreas with moderate dysplasia
2443,Anorexia,Thymic Basaloid Carcinoma
2444,Cystic Change,Stage III Thyroid Gland Papillary Carcinoma AJCC v7
2445,Neurologic Symptoms,Adult Meningeal Melanoma
2446,Vaginal Discharge,Human Papillomavirus-Related Cervical Squamous Cell Carcinoma
2447,Icterus,Stage II Hilar Cholangiocarcinoma AJCC v7
2448,Necrotic changes (finding),"Retinoblastoma, differentiated"
2449,Headache,Olfactory Groove Meningioma
2450,Malaise,Stage IIIB Hilar Cholangiocarcinoma AJCC v7
2451,Coughing,Lung Spindle Cell Carcinoma
2452,Constipation,Squamous cell carcinoma of colon
2453,Headache,Familial Adenomatous Polyposis Associated Medulloblastoma
2454,Peau Chagrine Lesion,"Mastocytosis, Diffuse Cutaneous"
2455,Lymphoblasts 25 Percent or Less of Bone Marrow Nucleated Cells,Stage II Childhood Lymphoblastic Lymphoma
2456,Lymphoblasts 25 Percent or Less of Bone Marrow Nucleated Cells,Stage III Childhood Lymphoblastic Lymphoma
2457,Pain,Stage III Laryngeal Verrucous Carcinoma AJCC v6 and v7
2458,Mass of body structure,Colon Serrated Polyposis
2459,Anaplasia,"Thymoma, type A, malignant"
2460,Hypertensive disease,Childhood Kidney Wilms Tumor
2461,Cytoplasmic Hyaline Globules Present,Stage II Ovarian Yolk Sac Tumor AJCC v6 and v7
2462,Malaise,Stage I Childhood Hepatocellular Carcinoma AJCC v6 and v7
2463,Monoclonal Hepatocyte Population Present,Stage I Childhood Hepatocellular Carcinoma AJCC v6 and v7
2464,HMB-45-Positive Neoplastic Cells Present,Metastatic melanoma
2465,Lymphadenopathy,Splenic Small Lymphocytic Lymphoma
2466,Pain,Mixed Epithelial/Mesenchymal Metaplastic Breast Carcinoma
2467,Interleukin-9 Overexpression,Ann Arbor Stage I Supradiaphragmatic Lymphocyte-Depleted Classic Hodgkin Lymphoma
2468,Lymphadenopathy,Mantle cell lymphoma of spleen
2469,Solitary Pulmonary Nodule,Stage I Lung Small Cell Carcinoma AJCC v7
2470,Cutaneous Involvement,Letterer-Siwe Disease
2471,Mass in breast,"Glycogen-Rich, Clear Cell Breast Carcinoma"
2472,Hemoptysis,Stage IIA Lung Adenosquamous Carcinoma AJCC v7
2473,Pain,Adenoid cystic carcinoma of parotid gland
2474,Aggressive Clinical Course,Classical Burkitt Lymphoma
2475,Fever,Hodgkin's disease nodular sclerosis stage I subdiaphragmatic
2476,Solid Growth Pattern,Stage I Thyroid Gland Follicular Carcinoma AJCC v7
2477,Weight decreased,Pleural mesothelioma malignant localised
2478,Weight decreased,Hepatoblastoma with Pure Fetal Epithelial Differentiation
2479,Neoplastic Glandular Epithelium Resembling the Normal Endometrium Present,Benign Ovarian Seromucinous Tumor
2480,Solid Growth Pattern,Thyroid Hurthle Cell Carcinoma
2481,Hypercellular bone marrow,Adult Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A
2482,Infertility,Complex endometrial hyperplasia without atypia
2483,Splenomegaly,Transplant-Related Hepatocellular Carcinoma
2484,Lymphadenopathy,AIDS-Related Burkitt Lymphoma with Plasmacytoid Differentiation
2485,Intestinal hemorrhage NOS,Stage IIIB Colon Cancer AJCC v7
2486,HMB-45-Positive Neoplastic Cells Present,Desmoplastic melanoma
2487,Fever,Stage II Colon Cancer AJCC v7
2488,Vomiting,Meningeal melanomatosis
2489,Mallory Bodies,Advanced Adult Hepatocellular Carcinoma
2490,Fever,Advanced Adult Hepatocellular Carcinoma
2491,CD30-Positive Neoplastic Cells Present,Ann Arbor Stage I Subdiaphragmatic Lymphocyte-Depleted Classic Hodgkin Lymphoma
2492,Dyspnea,"Lung Squamous Cell Carcinoma, Clear Cell Variant"
2493,Interleukin-10 Overexpression,Hodgkin's disease mixed cellularity stage I subdiaphragmatic
2494,Lymphadenopathy,Methotrexate-Associated Hodgkin Lymphoma
2495,Weight decreased,Undifferentiated (Embryonal) Sarcoma
2496,Cystic Change,Childhood Gemistocytic Astrocytoma
2497,Osteolytic lesion,Plasma cell myeloma refractory
2498,Lymphadenopathy,Ann Arbor Stage II Adult Non-Contiguous Immunoblastic Lymphoma
2499,Encapsulated Mass,Benign Bone Schwannoma
2500,Aggressive Clinical Course,Immunodeficiency-associated Burkitt's lymphoma
2501,Elevated alpha-fetoprotein,Hepatitis Virus-Related Hepatocellular Carcinoma
2502,Malaise,Hepatitis B Virus-Related Hepatocellular Carcinoma
2503,Microcystic Change,"Fibrocystic change, proliferative type with atypia"
2504,Extranodal Disease,EBV-Related Post-Transplant Lymphoproliferative Disorder
2505,Hypertensive disease,Metachronous Wilms Tumor
2506,HMB-45-Positive Neoplastic Cells Present,Stage IV Lentigo Maligna Melanoma AJCC v6 and v7
2507,Necrotic changes (finding),Primary cutaneous gamma-delta T-cell lymphoma
2508,Mesodermal Differentiation,Dermoid Cyst
2509,Ascites,Ovarian Cystadenocarcinoma
2510,Erythema,Paget Disease of the Breast with Invasive Ductal Carcinoma
2511,Mass of neck,Stage IVC Nasopharyngeal Carcinoma AJCC v7
2512,Ascites,Childhood Hepatocellular Carcinoma
2513,Serum Prostate Specific Antigen Increased,Adenocarcinoma of the prostate stage I
2514,Headache,Benign Adrenal Gland Composite Pheochromocytoma
2515,Tubular Pattern,Malignant medulloepithelioma of ciliary body
2516,S-100-Positive Neoplastic Cells Present,Stage III Acral Lentiginous Melanoma AJCC v7
2517,Dysuria,Bladder Urachal Squamous Cell Carcinoma
2518,High Mitotic Activity,Adult Pineoblastoma
2519,Well-Circumscribed Lesion,Acinar cell cystadenocarcinoma
2520,Unfavorable Clinical Outcome,Adult Papillary Meningioma
2521,Neuron-Specific Enolase Positive Neoplastic Cells Present,Laryngeal Carcinoid Tumor
2522,Serum Total Tryptase Levels Increased,"Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease"
2523,Calcinosis,Invasive micropapillary carcinoma of breast
2524,CD30-Positive Neoplastic Cells Present,Hodgkin's disease lymphocyte depletion type recurrent
2525,Vaginal Hemorrhage,Cervical Adenosquamous Carcinoma
2526,Icterus,Klatskin Tumor
2527,Lymphadenopathy,Colon Mantle Cell Lymphoma
2528,Favorable Clinical Outcome,Acute myeloid leukemia with abnormal marrow eosinophils
2529,Rectal hemorrhage,mucinous adenocarcinoma of rectum
2530,Tremor,Localized Adrenal Gland Pheochromocytoma
2531,Malaise,BCLC Stage A Adult Hepatocellular Carcinoma
2532,Aggressive Clinical Course,Splenic T Lymphoblastic Lymphoma
2533,"Pleural Effusion, Malignant",Splenic T Lymphoblastic Lymphoma
2534,Seizures,Childhood Brain Stem Gliosarcoma
2535,Calcinosis,Intermediate Grade Ductal Breast Carcinoma In Situ
2536,Hoarseness,Stage IVA Laryngeal Verrucous Carcinoma AJCC v7
2537,Solid Growth Pattern,Low Grade Ductal Breast Carcinoma In Situ
2538,Rhinorrhea,Nasopharyngeal Carcinoma by AJCC v6 Stage
2539,Vomiting,intestinal type adenocarcinoma of extrahepatic bile duct
2540,Headache,Small cell glioblastoma
2541,Hematuria,Grade 4 Clear Cell Renal Cell Carcinoma
2542,Epistaxis,Keratinizing Paranasal Sinus Squamous Cell Carcinoma
2543,Granulocytopenic disorder,Adult B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
2544,Aggressive Clinical Course,Cervical Large Cell Neuroendocrine Carcinoma
2545,Neuron-Specific Enolase Positive Neoplastic Cells Present,small cell carcinoma of extrahepatic bile duct
2546,Mesodermal Differentiation,Stage III Ovarian Teratoma AJCC v6 and v7
2547,Weight decreased,Bile duct mucinous adenocarcinoma
2548,Indolent Clinical Course,Thyroid Hyalinizing Trabecular Adenoma
2549,Lymphadenopathy,Ann Arbor Stage II Grade 1 Follicular Lymphoma
2550,Hemorrhage,basaloid carcinoma of anus
2551,Abdominal Pain,"Hepatocellular carcinoma, scirrhous"
2552,Abdominal Pain,Mucinous adenocarcinoma of colon
2553,Abdominal mass,Hepatoblastoma
2554,Intestinal hemorrhage NOS,Signet-ring cell adenocarcinoma of colon
2555,Hypercellular bone marrow,Childhood Acute Promyelocytic Leukemia with PML-RARA
2556,Fatigue,Stage IB Pleural Malignant Mesothelioma AJCC v7
2557,Seizures,Mixed Oligodendroglioma-Astrocytoma
2558,Icterus,Pancreatoblastoma
2559,Vomiting,Classic medulloblastoma
2560,Flank Pain,Conventional (Clear Cell) Renal Cell Carcinoma
2561,Pain,leiomyosarcoma of bone
2562,Aggressive Clinical Course,Salivary duct carcinoma
2563,Pain,verrucous carcinoma of esophagus
2564,Rhinorrhea,Nasopharyngeal cancer recurrent
2565,Endodermal Differentiation,Malignant teratoma of testis
2566,Interleukin-6 Overexpression,Grade I Nodular Sclerosis Hodgkin's Lymphoma
2567,Lymphoepithelial Lesion,Childhood Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
2568,Pain,Laryngeal Adenoid Cystic Carcinoma
2569,Organoid Pattern,Thyroid Gland Medullary Carcinoma with Amyloid Stroma
2570,Lymphotoxin-Alpha Overexpression,Grade 2 Nodular Sclerosis Classic Hodgkin Lymphoma
2571,Interleukin-2 Overexpression,Grade 2 Nodular Sclerosis Classic Hodgkin Lymphoma
2572,Aggressive Clinical Course,Adult Grade III Lymphomatoid Granulomatosis
2573,Anisocytosis,Refractory anemia with excess blasts I
2574,Eosinophilic Granular Bodies Present,Recurrent Childhood Pilocytic Astrocytoma
2575,Painless testicular mass,Leydig cell neoplasm of testis
2576,Homer Wright Rosette Formation,Olfactory Neuroblastoma
2577,Unfavorable Clinical Outcome,Infratentorial Glioblastoma
2578,Hepatomegaly,Precursor T-lymphoblastic lymphoma/leukemia stage III
2579,Calcinosis,Columnar Cell Hyperplasia of the Breast with Atypia
2580,Pain,Juxtacortical chondroma
2581,Lytic lesion,hemangioendothelial sarcoma of bone
2582,Pain,hemangioendothelial sarcoma of bone
2583,CD15-Positive Neoplastic Cells Present,Nodular Sclerosis Classical Hodgkin Lymphoma
2584,Interleukin-5 Overexpression,Nodular Sclerosis Classical Hodgkin Lymphoma
2585,Favorable Clinical Outcome,Low-grade fibromyxoid sarcoma
2586,HMB-45-Positive Neoplastic Cells Present,Desmoplastic Nevus
2587,Headache,Pilocytic Astrocytoma
2588,Trabecular Pattern,"Ovarian Small Cell Carcinoma, Pulmonary Type"
2589,Well-Circumscribed Lesion,Childhood Meningioma
2590,Abdominal mass,Recurrent Ovarian Germ Cell Tumor
2591,Cold Nodule,Stage II Thyroid Gland Medullary Carcinoma AJCC v7
2592,Hepatomegaly,Precursor cell lymphoblastic lymphoma
2593,Breast Microcalcification,Breast Sclerosing Adenosis
2594,Apocrine metaplasia,Breast Sclerosing Adenosis
2595,HMB-45-Positive Neoplastic Cells Present,Vulvar Congenital Melanocytic Nevus
2596,Calcinosis,Degeneration of uterine fibroid
2597,Rosette formation,Small cell lung cancer extensive stage
2598,Dyspnea,Adenocarcinoma of lung stage IIIA
2599,Unfavorable Clinical Outcome,Malignant Meningioma
2600,Dysuria,Schistosoma Hematobium-Related Bladder Squamous Cell Carcinoma
2601,Atypical Mitotic Figures,Conventional Leiomyosarcoma
2602,Extravasation of red blood cells,Prostate Kaposi Sarcoma
2603,Sensory Manifestations,"Diffuse Astrocytoma, IDH-Wildtype"
2604,Pain,Glomangioma
2605,Weight decreased,Stage IIA Distal Bile Duct Cancer AJCC v7
2606,Pruritus,Stage III Distal Bile Duct Cancer AJCC v7
2607,Auer Rods Present,"Acute Myeloid Leukemia, M1"
2608,Fever,Stage IIIC Hepatocellular Carcinoma AJCC v7
2609,Lymphotoxin-Alpha Overexpression,Hodgkin's disease lymphocyte depletion type stage IV
2610,Interleukin-2 Overexpression,Childhood Lymphocyte-Rich Classic Hodgkin Lymphoma
2611,Pain,adenosquamous carcinoma of breast
2612,Dutcher Body,Lymphoplasmacytoid lymphoma/immunocytoma stage III
2613,Organoid Pattern,Metastatic carcinoid tumor
2614,Vomiting,Medullomyoblastoma
2615,Calcinosis,Childhood Cerebral Diffuse Astrocytoma
2616,Fever,Stage IIB Colorectal Cancer AJCC v7
2617,Headache,Brain Glioblastoma
2618,Fever,Askin's tumor
2619,Monoclonal Hepatocyte Population Present,Stage III Hepatocellular Carcinoma AJCC v6
2620,Abdominal Pain,Childhood Malignant Ovarian Germ Cell Tumor
2621,Aggressive Clinical Course,Histiocytic sarcoma
2622,Cribriform Pattern,adenoid cystic carcinoma of floor of mouth
2623,Seizures,Hypothalamic Gangliocytoma
2624,Mucoid Stroma Formation,Adult Oligodendroglioma
2625,Myxoid Stroma Formation,Metastasizing Pleomorphic Adenoma of the Salivary Gland
2626,Abdominal Pain,"Ovarian Yolk Sac Tumor, Glandular Pattern"
2627,Unfavorable Clinical Outcome,Adult Brain Stem Gliosarcoma
2628,Tinnitus,Nasopharyngeal squamous cell carcinoma recurrent
2629,Headache,Nasopharyngeal squamous cell carcinoma recurrent
2630,Fungating Mass,Squamous cell carcinoma of the nasal cavity
2631,Abdominal Pain,Gastric Small Cell Carcinoma
2632,S-100-Positive Neoplastic Cells Present,Balloon cell nevus
2633,Pain,Keratinizing Primary Intraosseous Squamous Cell Carcinoma -Solid Type
2634,Nausea,Adenocarcinoma of ampulla of Vater
2635,Abdominal Pain,Gastric Hepatoid Adenocarcinoma
2636,Vaginal Hemorrhage,Ovarian Papillary Cystadenoma
2637,Hemosiderin pigmentation,Synovial Hemangioma
2638,Secondary malignant neoplasm of lymph node,Thyroid Gland Mixed Medullary and Papillary Carcinoma
2639,Endodermal Differentiation,Childhood Central Nervous System Mature Teratoma
2640,Elevated alpha-fetoprotein,BCLC Stage 0 Hepatocellular Carcinoma
2641,Abdominal mass,FIGO Stage IIIA1 Ovarian Cancer
2642,Hirsutism,Ovarian Sertoli-Leydig Cell Tumor with Heterologous Elements
2643,Mallory Bodies,BCLC Stage A Hepatocellular Carcinoma
2644,Rectal hemorrhage,Grade 3 Rectal Adenocarcinoma
2645,Icterus,BCLC Stage B Hepatocellular Carcinoma
2646,Karyorrhexis,Subcutaneous panniculitis-like T-cell lymphoma
2647,Lymphadenopathy,Hypodiploid B Acute Lymphoblastic Leukemia
2648,Aggressive Clinical Course,Malignant Peripheral Nerve Sheath Tumor
2649,Psammoma Body Formation,Childhood Thyroid Gland Papillary Carcinoma
2650,Headache,Intracranial Meningioma
2651,Mediastinal mass,Adult Nodular Sclerosis Classical Hodgkin Lymphoma
2652,Weight decreased,Adult Mixed Cellularity Classical Hodgkin Lymphoma
2653,Abdominal Pain,Cholangiocarcinoma
2654,S-100-Positive Neoplastic Cells Present,Head and Neck Nevus
2655,Neoplastic Glandular Epithelium Resembling the Normal Endometrium Present,Mixed epithelial tumor of ovary
2656,Abdominal Pain,Liver carcinoma
2657,Fibroblast Growth Factor 2 Overexpression,Liver carcinoma
2658,Malaise,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
2659,Hypercellular bone marrow,Megakaryocytic Neoplasm
2660,Abdominal Pain,Childhood Ovarian Teratoma
2661,Ectodermal Differentiation,Monodermal Testicular Teratoma
2662,Headache,Intraventricular Meningioma
2663,Endodermal Differentiation,Pineal Region Teratoma
2664,Well-Circumscribed Lesion,Epithelioid neurofibroma
2665,Hypercellular bone marrow,Refractory Cytopenia of Childhood
2666,Splenomegaly,Type 1a Autoimmune Lymphoproliferative Syndrome
2667,Interleukin-10 Overexpression,Hodgkin's disease mixed cellularity stage III
2668,Transforming Growth Factor-Beta Overexpression,Hodgkin's disease mixed cellularity stage III
2669,Fever,Stage III Hepatocellular Carcinoma AJCC v7
2670,Trabecular Pattern,Stage III Thyroid Gland Follicular Carcinoma AJCC v7
2671,Splenomegaly,B Acute Lymphoblastic Leukemia with t(v;11q23.3); KMT2A Rearranged
2672,Postmenopausal bleeding,Endometrial Squamous Cell Carcinoma
2673,Hypercellular bone marrow,Acute Basophilic Leukemia
2674,Sweating,Stage I Pleural Malignant Mesothelioma AJCC v7
2675,Unfavorable Clinical Outcome,Malignant Ovarian Serous Tumor
2676,Airway Obstruction,Stage II Laryngeal Verrucous Carcinoma AJCC v6 and v7
2677,Claudin-Low,Triple-Negative Breast Carcinoma
2678,Cystic Change,Metastatic Squamous Cell Breast Carcinoma
2679,Weight decreased,Pancreatic adenocarcinoma metastatic
2680,Unfavorable Clinical Outcome,Splenic Manifestation of Prolymphocytic Leukemia
2681,Hematuria,Renal Cell Carcinoma Associated with Neuroblastoma
2682,Cutaneous Involvement,Splenic Manifestation of T-Cell Prolymphocytic Leukemia
2683,Hepatomegaly,Splenic Manifestation of T-Cell Prolymphocytic Leukemia
2684,CD30-Positive Neoplastic Cells Present,Centroblastic lymphoma recurrent
2685,Cystic Change,Thyroid Gland Mucinous Follicular Adenoma
2686,Ascites,Moderately Differentiated Hepatocellular Carcinoma
2687,Mass in breast,lipid-rich carcinoma of breast
2688,Lymphadenopathy,Ann Arbor Stage II Grade 1 Contiguous Follicular Lymphoma
2689,Dyspnea,Stage IIA Lung Large Cell Carcinoma AJCC v7
2690,Hematuria,Bladder Enteric Type Adenocarcinoma
2691,Tubular Pattern,Minor Salivary Gland Adenoid Cystic Carcinoma
2692,Rhinorrhea,Stage III Nasal Cavity Cancer AJCC v6 and v7
2693,Interleukin-7 Overexpression,Hodgkin's disease mixed cellularity stage II subdiaphragmatic
2694,White blood cell count increased (lab result),Chronic Myelomonocytic Leukemia-2
2695,Hypercellular bone marrow,M5b Acute differentiated monocytic leukemia
2696,Well-Circumscribed Lesion,Clear Cell Meningioma
2697,Dysuria,Vaginal Non-Keratinizing Squamous Cell Carcinoma
2698,Aggressive Clinical Course,Transplant-Related Malignant Neoplasm
2699,Thrombocytosis,Hepatoblastoma with Pure Fetal Epithelial Differentiation
2700,Aggressive Clinical Course,Transplant-Related Carcinoma
2701,Respiratory distress,Mediastinal teratoma
2702,Hypercellular bone marrow,Overt Primary Myelofibrosis
2703,Solitary Pulmonary Nodule,combined small cell carcinoma of lung
2704,Weight decreased,Pancreatic Foamy Gland Adenocarcinoma
2705,Swelling,Juxtacortical chondrosarcoma
2706,Interleukin-10 Overexpression,Hodgkin's disease nodular sclerosis stage IV
2707,Hypercellular bone marrow,Myeloid leukemia associated with Down Syndrome
2708,Hemorrhage,Neuroblastoma of brain
2709,Homer Wright Rosette Formation,Peripheral primitive neuroectodermal tumor of soft tissue
2710,Increased frequency of micturition,"Prostate Ductal Adenocarcinoma, Papillary Pattern"
2711,Weight decreased,Undifferentiated carcinoma of nasopharynx
2712,Intestinal Ulcerated Mass,Intestinal Gangliocytic Paraganglioma
2713,Mass of body structure,tubulopapillary adenoma of gallbladder
2714,Rhinorrhea,Inverting papilloma of the paranasal sinus
2715,Hypertensive disease,Adult Kidney Wilms Tumor
2716,Anorexia,Adenosquamous Bile Duct Carcinoma
2717,CD30-Positive Neoplastic Cells Present,Centroblastic Lymphoma Post-Transplant Lymphoproliferative Disorder
2718,Pain,Sphenoid Sinus Squamous Cell Carcinoma
2719,Headache,meningioma of clivus
2720,Flank Pain,ENSAT Stage I Adrenal Cortex Carcinoma
2721,Diabetes Mellitus,Pancreatic Intraductal Tubulopapillary Neoplasm
2722,Abdominal mass,Cystic Partially Differentiated Nephroblastoma
2723,Nodular and Diffuse Pattern,Recurrent Nodular Lymphocyte Predominant Hodgkin Lymphoma
2724,Malaise,Angiocentric lymphoma recurrent
2725,Back Pain,Pelvic lipomatosis
2726,White blood cell count increased (lab result),"Leukemia, Myelomonocytic, Chronic"
2727,Sheets of Interfollicular Plasma Cells Present,Multi-centric Castleman's Disease
2728,Endodermal Differentiation,Dermoid Cyst
2729,Cribriform Pattern,Adenoid cystic breast carcinoma
2730,Endodermal Differentiation,Adult Central Nervous System Teratoma
2731,Lymphadenopathy,Ann Arbor Stage II Grade 1 Non-Contiguous Follicular Lymphoma
2732,Polyclonal hypergammaglobulinemia,Juvenile Myelomonocytic Leukemia
2733,Vaginal Hemorrhage,Cervical Adenoid Cystic Carcinoma
2734,S-100-Positive Neoplastic Cells Present,Nevus of conjunctiva
2735,Lymphadenopathy,Ann Arbor Stage II Grade 2 Non-Contiguous Follicular Lymphoma
2736,Mallory Bodies,BCLC Stage C Adult Hepatocellular Carcinoma
2737,Abdominal mass,"Carcinoma, Ovarian Epithelial"
2738,Abdominal Pain,Dysgerminoma of ovary
2739,Nausea,Ampulla of Vater Mucinous Adenocarcinoma
2740,Elevated alpha-fetoprotein,BCLC Stage D Adult Hepatocellular Carcinoma
2741,Nausea,Ampulla of Vater Undifferentiated Carcinoma
2742,Trabecular Pattern,Carcinoid tumor of rectum
2743,Abdominal mass,PRETEXT Stage 3 Hepatoblastoma
2744,Sensory Manifestations,Childhood Protoplasmic Astrocytoma
2745,Lymphadenopathy,Hodgkin's disease mixed cellularity stage I site unspecified
2746,Decreased platelet count,Acute myeloid leukemia and myelodysplastic syndrome related to alkylating agent
2747,Painless Mass,Parotid Gland Sebaceous Lymphadenoma
2748,Fever,Peripheral neuroepithelioma of bone metastatic
2749,Vaginal Discharge,Cervical Mesonephric Adenocarcinoma
2750,Organoid Pattern,Thymic Atypical Carcinoid Tumor
2751,Lymphadenopathy,Type 3 Autoimmune Lymphoproliferative Syndrome
2752,Splenomegaly,Aflatoxins-Related Hepatocellular Carcinoma
2753,Monoclonal Hepatocyte Population Present,Aflatoxins-Related Hepatocellular Carcinoma
2754,Epithelial inclusion cyst,Gardner Syndrome
2755,Weight decreased,Hodgkin's disease nodular sclerosis refractory
2756,Fever,Hodgkin's disease nodular sclerosis refractory
2757,Lymphadenopathy,Anaplastic small cell lymphoma
2758,HMB-45-Positive Neoplastic Cells Present,Cutaneous Malignant Melanoma 2
2759,Ectodermal Differentiation,Childhood Central Nervous System Teratoma
2760,Favorable Clinical Outcome,Mammary Analog Secretory Carcinoma of Salivary Gland
2761,Headache,Recurrent Childhood Diffuse Astrocytoma
2762,Endodermal Differentiation,Dermoid cyst of skin
2763,Splenomegaly,Splenic T Lymphoblastic Lymphoma
2764,Abdominal Pain,signet ring cell carcinoma of pancreas
2765,Pain,Adenoid cystic eccrine carcinoma
2766,Headache,Recurrent Childhood Gliomatosis Cerebri
2767,Nausea,intestinal type adenocarcinoma of extrahepatic bile duct
2768,HMB-45-Positive Neoplastic Cells Present,Medium/Large Size Posterior Uveal Melanoma
2769,Subcutaneous nodule,Pseudomyogenic (epithelioid sarcoma-like) hemangioendothelioma
2770,Bulky Disease,Recurrent Childhood Burkitt Lymphoma
2771,Hematuria,Renal Cell Carcinoma Associated with inv(X)(p11;q12)
2772,Lymphoepithelial Lesion,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent
2773,Necrotic changes (finding),Testicular choriocarcinoma stage I
2774,Hemorrhagic,Metastatic Bone Ewing Sarcoma
2775,Alanine Aminotransferase Increased,Early Hepatocellular Carcinoma
2776,Malaise,Early Hepatocellular Carcinoma
2777,Necrotic changes (finding),Localized Bone Ewing Sarcoma
2778,Colony-Stimulating Factor Overexpression,Hodgkin's disease nodular sclerosis stage I supradiaphragmatic
2779,Vomiting,Childhood Medulloblastoma
2780,Interleukin-7 Overexpression,Hodgkin's disease nodular sclerosis stage II
2781,Hypercellular bone marrow,Adult Acute Megakaryoblastic Leukemia
2782,Intestinal hemorrhage NOS,Mucinous adenocarcinoma of colon
2783,Hemosiderin pigmentation,Kaposi Sarcoma NCI Grade 2
2784,Hemorrhage,Polycythemia Vera
2785,Hemosiderin pigmentation,Kaposi Sarcoma NCI Grade 3
2786,Slit-Like Vascular Channel Formation,Kaposi Sarcoma NCI Grade 3
2787,Neuron-Specific Enolase Positive Neoplastic Cells Present,Carcinoid tumor of the cecum
2788,Breast Microcalcification,Mixed Oligodendroglioma-Astrocytoma
2789,Necrotic changes (finding),Anaplastic Oligoastrocytoma
2790,High Mitotic Activity,Childhood Pineoblastoma
2791,Diabetes Mellitus,Main Duct Pancreatic Intraductal Papillary-Mucinous Neoplasm
2792,Edematous Stroma Formation,Early Invasive Cervical Adenocarcinoma
