,CUI1,CUI2
5586,"RAP1A protein, human",RAP1A gene
5587,Truncated BID,Apoptosis Regulation Gene
5588,Cyclin-Dependent Kinase 5 Activator 1,"Genes, Regulator"
5589,"CCR5 protein, human",CCR5 gene
5590,"CCR6 protein, human",CCR6 gene
5591,"MSC protein, human",Transcription Regulation Gene
5592,Dystrophin,Cytoskeletal Gene
5593,"CDC25A protein, human",Enzyme Gene
5594,"CISD1 protein, human",Ligand Binding Protein Gene
5595,Lymphatic Vessel Endothelial Hyaluronic Acid Receptor 1,Ligand Binding Protein Gene
5596,"PPP1CA protein, human",Phosphatase Family Gene
5597,"Fibroblast Growth Factor 1, human",Fibroblast Growth Factor Gene Family
5598,Dickkopf-Related Protein 4,DKK4 gene
5599,"TGFBR1 protein, human",Enzyme Gene
5600,Zinc Finger and BTB Domain-Containing Protein 38,ZBTB38 gene
5601,"PON1 protein, human",PON1 gene
5602,"CST3 protein, human",Enzyme Inhibitor Gene
5603,BCL2/Adenovirus E1B 19kd Interacting Protein 3-Like,"Genes, Regulator"
5604,"Neuropeptide Y Receptor Type 1, human",NPY1R gene
5605,C11orf95/RELA Fusion Protein,C11ORF95/RELA FUSION GENE
5606,"HGF protein, human",Growth Factor Gene
5607,"USP17L2 protein, human",Enzyme Gene
5608,"Inositol-Trisphosphate 3-Kinase C, Human",Enzyme Gene
5609,"IFNAR2 protein, human",IFNAR2 gene
5610,"Gastrin/Cholecystokinin Type B Receptor, human",Ligand Binding Protein Gene
5611,Golgi-Associated PDZ and Coiled-Coil Motif-Containing Protein,Transport Protein Gene
5612,Interleukin-1,Cytokine Gene
5613,Acyl-Protein Thioesterase 1,Esterase Gene
5614,Oncogene Proteins v-myb,MYB gene
5615,MIR199A1 Pre-miRNA,MIR199A1 gene
5616,"NUF2 protein, human","Genes, cdc"
5617,"USF1 protein, human","Genes, Regulator"
5618,Beta-Adrenergic Receptor Kinase 1,Serine/Threonine Protein Kinase Gene
5619,"FMR1 protein, human",FMR1 gene
5620,"MAML1 protein, human",Transcription Regulation Gene
5621,"Peroxisome Proliferator-Activated Receptor Alpha, human",Transcription factor genes
5622,"NR5A1 protein, human",Nuclear Receptor Gene
5623,"HOXC5 protein, human",Transcription Regulation Gene
5624,heterogeneous nuclear ribonucleoprotein A2-B1,Ligand Binding Protein Gene
5625,"MAP2K2 protein, human",MAP2K2 gene
5626,"PPP2R5A protein, human","Genes, Regulator"
5627,TBP-Associated Factor 11,Transcription Regulation Gene
5628,"kallikrein-related peptidase 3, human",KLK3 gene
5629,"SOD2 protein, human",SOD2 gene
5630,"SMARCA2 protein, human",Transcription Regulation Gene
5631,EGFR Gene Product,Receptor Tyrosine Kinase Gene
5632,"GZMA protein, human",Hydrolase Gene
5633,"GZMA protein, human",GZMA gene
5634,3-ketodihydrosphingosine reductase,KDSR gene
5635,"GPER protein, human",GPER1 gene
5636,"PTPN14 protein, human",Protein Tyrosine Phosphatase Gene
5637,"SLC47A1 protein, human",Transport Protein Gene
5638,"NAD-Dependent Deacetylase Sirtuin-3, Mitochondrial",Enzyme Gene
5639,"UGT1A9 protein, human",UGT1A9 gene
5640,"TRPM5 protein, human",Ion Channel Protein Gene
5641,HIV Antibodies,Immunoprotein Gene
5642,"TNFRSF1A protein, human",Ligand Binding Protein Gene
5643,"KRT5 protein, human",Intermediate Filament Gene
5644,"WNT4 protein, human",Signaling Pathway Gene
5645,"ABCB11 protein, human",Multidrug Resistance Gene
5646,TRIM33/RET Fusion Protein,Fusion Gene
5647,TRIM33/RET Fusion Protein,TRIM33/RET Fusion Gene
5648,CDC2 Protein Kinase,CDK1 gene
5649,"CREB3 protein, human",CREB3 gene
5650,"GUCY1A3 protein, human",Lyase Gene
5651,"DUSP10 protein, human",Hydrolase Gene
5652,"XRCC1 protein, human",XRCC1 gene
5653,Paired Mesoderm Homeobox Protein 2B,Transcription Regulation Gene
5654,"Pyruvate Kinase PKM, human",Transferase Gene
5655,Tankyrase,TNKS gene
5656,"Mast/Stem Cell Growth Factor Receptor Kit, human",Transferase Gene
5657,"IL1RAPL1 protein, human",Ligand Binding Protein Gene
5658,"sodium channel, voltage-gated, type II, alpha 1",Ion Channel Protein Gene
5659,"GUCY1B3 protein, human",Lyase Gene
5660,"KLF1 protein, human",KLF1 gene
5661,Testis-Specific Y-Encoded-Like Protein 2,"Genes, Regulator"
5662,Zinc finger E-box-binding homeobox 2 protein,Transcription factor genes
5663,Rho Guanine Nucleotide Exchange Factor 2,Signaling Pathway Gene
5664,"Heparan Sulfate Glucosamine 3-O-Sulfotransferase 1, human",HS3ST1 gene
5665,"DDR1 protein, human",Kinase Family Gene
5666,"BLM protein, human",BLM gene
5667,"CABIN1 protein, human",CABIN1 gene
5668,Regulator of G-Protein Signaling 22,RGS Family Gene
5669,"PogZ protein, human","Genes, cdc"
5670,IRF6 gene,IRF6 gene
5671,"DNAJB6 protein, human",Chaperone Gene
5672,Cyclin-Dependent Kinases,"Genes, Regulator"
5673,"FGFR4 protein, human",Enzyme Gene
5674,Sine oculis homeobox homolog 3 protein,"Genes, Regulator"
5675,NeuroD protein,Transcription factor genes
5676,High Affinity Immunoglobulin Epsilon Receptor Subunit Beta,Ligand Binding Protein Gene
5677,"SCRIB protein, human",SCRIB gene
5678,"Neuromedin N, human",NTS gene
5679,"IRF1 protein, human",Transcription factor genes
5680,"USP6 protein, human",Hydrolase Gene
5681,"CYP39A1 protein, human",Enzyme Gene
5682,Cohesin Subunit SA-2,STAG2 gene
5683,Transcription Initiation Factor IIA Alpha Chain,Transcription Regulation Gene
5684,"SH2 domain-containing leukocyte protein, 76-kDa",Immunoprotein Gene
5685,F-Box-Like/WD Repeat-Containing Protein TBL1XR1,TBL1XR1 gene
5686,Eukaryotic Translation Initiation Factor 2-Alpha Kinase 1,Transferase Gene
5687,"ABHD12 protein, human",ABHD12 gene
5688,Prostacyclin synthase,PTGIS gene
5689,PARP1 Gene Product,PARP1 gene
5690,Histone H2,Structural gene
5691,"LATS2 protein, human",LATS2 gene
5692,"Phosphoglycolate Phosphatase, human",Hydrolase Gene
5693,"CXCR5 protein, human",Ligand Binding Protein Gene
5694,"MAS1 protein, human",Receptor Gene
5695,MESDC2/SENP1 Fusion Protein,Fusion Gene
5696,mesothelin,MSLN gene
5697,Neurofilament Medium Polypeptide,NEFM gene
5698,"NT5E protein, human",NT5E gene
5699,"KRT20 protein, human",KRT20 gene
5700,"Triosephosphate Isomerase, human",Enzyme Gene
5701,"IL13RA1 protein, human",Receptor Gene
5702,"NR0B2 protein, human",Receptor Gene
5703,"NR0B2 protein, human",NR0B2 gene
5704,lyt-10 protein,"Genes, Regulator"
5705,checkpoint suppressor 1 protein,Transcription Regulation Gene
5706,"CDK8 protein, human","Genes, Regulator"
5707,DNA Replication Initiation Protein,"Genes, Regulator"
5708,"AJUBA protein, human",Adaptor Signaling Protein Gene
5709,Forkhead Box Protein P1,FOXP1 gene
5710,"TAF13 protein, human","Genes, Regulator"
5711,"PALB2 protein, human",PALB2 gene
5712,MIR130B Pre-miRNA,MIR130B gene
5713,"ELF3 protein, human","Genes, Regulator"
5714,"Adhesion G Protein-Coupled Receptor E1, Human",Ligand Binding Protein Gene
5715,"TAF12 protein, human",Transcription factor genes
5716,"TTN protein, human",Structural gene
5717,Sperm Protein Associated With the Nucleus on the X Chromosome,"Genes, Regulator"
5718,"CKAP5 protein, human","Genes, Regulator"
5719,Homeobox Protein Hox-B4,HOXB4 gene
5720,"CDKL2 protein, human","Genes, Regulator"
5721,Leucine-Zipper-Like Transcriptional Regulator 1,LZTR1 gene
5722,"ACSL1 protein, human",Ligase Gene
5723,Amino Acid Transporter,Ligand Binding Protein Gene
5724,DNA Mismatch Repair Protein PMS1,DNA Repair Gene
5725,"SSH1 protein, human",Protein Phosphatase Gene
5726,"PAK3 protein, human",PAK3 gene
5727,"PPP6C protein, human",Protein Serine/Threonine Phosphatase Gene
5728,"Substance-P Receptor, Human",Receptor Gene
5729,"MARK2 protein, human",Transferase Gene
5730,"TPR protein, human",TPR gene
5731,"CHD4 protein, human",Enzyme Gene
5732,"HLA Class I Histocompatibility Antigen, A-1 Alpha Chain","Genes, MHC Class I"
5733,"MSLN protein, human",Immunoprotein Gene
5734,T-Box Transcription Factor TBX1,"Genes, Regulator"
5735,Caspase Recruitment Domain-Containing Protein 8,Apoptosis Regulation Gene
5736,"HSP90B1 protein, human",HSP90AB1 gene
5737,"NFIC protein, human",NFIC gene
5738,"MYH11 protein, human",Cytoskeletal Gene
5739,Myosin Light Chain Kinase,Serine/Threonine Protein Kinase Gene
5740,Protein FAM83A,FAM83A gene
5741,"SLC22A18 protein, human",Transport Protein Gene
5742,17-Beta-Hydroxysteroid Dehydrogenase 7,Enzyme Gene
5743,"TP53BP1 protein, human","Genes, cdc"
5744,"PDLIM3 protein, human",PDLIM3 gene
5745,"Major Histocompatibility Complex, Class II, DP Beta 1",Immunoprotein Gene
5746,CD45RC,Esterase Gene
5747,"ASK protein, human","Genes, cdc"
5748,"EPHA3 protein, human",Enzyme Gene
5749,"TiPARP protein, human",Transferase Gene
5750,"FKBP1A protein, human",Enzyme Gene
5751,"FKBP1A protein, human",Isomerase Gene
5752,"CD45RB, human",Hydrolase Gene
5753,"RAD9A protein, human",Esterase Gene
5754,"Progesterone Receptor Isoform A, Human","Genes, Regulator"
5755,"IRF5 protein, human",Transcription factor genes
5756,"PVR protein, human",PVR gene
5757,"ZBTB7A protein, human",Transcription Regulation Gene
5758,"FLCN protein, human",Tumor Suppressor Genes
5759,DOCK1 protein,DOCK1 gene
5760,"Histone-Lysine N-Methyltransferase SUV420H2, Human",Methyltransferase Gene
5761,Regulatory-Associated Protein of mTOR,Signaling Pathway Gene
5762,maspin,SERPINB5 gene
5763,PGR Gene Product,Transcription factor genes
5764,"SOX9 protein, human",Transcription Regulation Gene
5765,SOX10 Transcription Factor,Transcription factor genes
5766,"Phosphatidylinositol 3,4,5-Trisphosphate 5-Phosphatase 1 Isoform 3",Hydrolase Gene
5767,"DUX4 protein, human",Transcription Regulation Gene
5768,"GTF3C4 protein, human",Basal transcription factor genes
5769,"SLC5A1 protein, human",Transport Protein Gene
5770,"SELL protein, human",Ligand Binding Protein Gene
5771,DNA Repair Protein RAD51 Homolog 2,DNA Repair Gene
5772,"TNFRSF12A protein, human",TNFRSF12A gene
5773,"Glypican-2, human",Ligand Binding Protein Gene
5774,"KRT13 protein, human",KRT13 gene
5775,"PDGFA protein, human",Growth Factor Gene
5776,GD2L Antibody,Immunoprotein Gene
5777,"CDC25B protein, human","Genes, cdc"
5778,"MAGEA3 protein, human",Immunoprotein Gene
5779,"RNF146 protein, human",RNF146 gene
5780,Zinc Finger Protein SNAI1,Transcription Regulation Gene
5781,"HOTS protein, human",HOTS Gene
5782,"STK11 protein, human",Transferase Gene
5783,Ig Lambda-1 Chain C Regions,IGLC1 gene
5784,"ERO1L protein, human",Oxidoreductase Gene
5785,Heme Oxygenase-1,Oxidoreductase Gene
5786,General Transcription Factor IIH Subunit 3,"Genes, Regulator"
5787,Cullin 2 Protein,CUL2 gene
5788,Phospholipase,Enzyme Gene
5789,Angiogenesis Promoter,"Genes, Regulator"
5790,Pituitary Hormones,Peptide Hormone Gene
5791,Cyclic AMP-Responsive Element-Binding Protein 3-Like Protein 3,CREB3L3 gene
5792,Ceruloplasmin,Enzyme Gene
5793,Sodium/Nucleoside Cotransporter 1,Transport Protein Gene
5794,"MIR4457 Pre-miRNA, human",MIR4457 gene
5795,"DCT protein, human",Isomerase Gene
5796,"NY-BR-20 protein, human",Immunoprotein Gene
5797,Thymidine Kinase,Enzyme Gene
5798,"GPR56 protein, human",Ligand Binding Protein Gene
5799,"PPP2CB protein, human",Enzyme Gene
5800,"PPP2CB protein, human",Esterase Gene
5801,BCL2-Interacting Killer,"Genes, Regulator"
5802,T-Box Transcription Factor TBX3,Transcription Regulation Gene
5803,"PAWR protein, human","Genes, Regulator"
5804,Astrotactin-2,ASTN2 gene
5805,"MSX1 protein, human",Transcription factor genes
5806,"Nuclear Factor of Activated T-Cells, Cytoplasmic 1",NFATC1 gene
5807,"DDX31 protein, human",DDX31 gene
5808,"SYNJ1 protein, human",Phosphatase Family Gene
5809,"activating transcription factor 6, human",ATF6 gene
5810,SH2D3C gene,Signaling Pathway Gene
5811,"Gene Products, nef","Genes, Viral"
5812,"CASP4 protein, human",Hydrolase Gene
5813,Cip1-Interacting Zinc Finger Protein,CIZ1 gene
5814,"PTPRJ protein, human",Hydrolase Gene
5815,"C5a Anaphylatoxin, human",C5 gene
5816,"PTPRR protein, human",Phosphatase Family Gene
5817,Transglutaminases,Transferase Gene
5818,CDK-Activating Kinase Assembly Factor MAT1,"Genes, cdc"
5819,Lhx3 protein,LHX3 gene
5820,p80(NPM-ALK) protein,Fusion Gene
5821,Transcription Factor AP-2 Gamma,"Genes, Regulator"
5822,"APEX2 protein, human",Esterase Gene
5823,"Integrin Beta-6, human",ITGB6 gene
5824,"GZMB protein, human",Enzyme Gene
5825,"ILK protein, human",Signaling Pathway Gene
5826,Methylenetetrahydrofolate reductase (NADPH),Oxidoreductase Gene
5827,"Interleukin-15 Receptor Subunit Alpha, human",Ligand Binding Protein Gene
5828,"PLAGL1 protein, human",PLAGL1 gene
5829,RUNX1/MECOM Fusion Protein,RUNX1/MECOM Fusion Gene
5830,RET Oncoprotein,"Oncogene, RET"
5831,Truncated BID,"Genes, Regulator"
5832,"SPARCL1 protein, human","Genes, Regulator"
5833,"TAL1 protein, human","Genes, Regulator"
5834,"T-Lymphocyte Activation Antigen CD80, human",Cell Adhesion Molecule Gene
5835,"HLA Class II Histocompatibility Antigen Gamma Chain, human",CD74 gene
5836,Transcription Repressor/Corepressor,"Genes, Regulator"
5837,"FHIT protein, human",FHIT gene
5838,"CDC25A protein, human",Protein Phosphatase Gene
5839,BCSC-1 Protein,Tumor Suppressor Genes
5840,"Gastric Inhibitory Polypeptide Receptor, human",Receptor Gene
5841,"BLK protein, human",Kinase Family Gene
5842,"HERC2 protein, human",HERC2 gene
5843,"TWIST1 protein, human",Transcription factor genes
5844,"PTPRE protein, isoform 2, human",Enzyme Gene
5845,"PTPRE protein, isoform 2, human",Esterase Gene
5846,MIR184 Pre-miRNA,MIR184 gene
5847,Adenovirus Type 5 Antibody,Immunoprotein Gene
5848,"CCL21 protein, human",CC Cytokine Gene
5849,"CBFA2T1 protein, human",RUNX1T1 gene
5850,DNA-Binding Protein Inhibitor ID-3,Transcription Regulation Gene
5851,"L-Lactate Dehydrogenase A Chain, human",Enzyme Gene
5852,"ETV6 protein, human",Transcription Regulation Gene
5853,SPT3 Protein,SUPT3H gene
5854,Putative Polycomb Group Protein ASXL1,Transcription Regulation Gene
5855,Golgin Subfamily A Member 5,GOLGA5 gene
5856,"MAPK1 protein, human",Transferase Gene
5857,"GNRHR protein, human",Receptor Gene
5858,Ribosomal ribonucleoprotein antibody,Immunoprotein Gene
5859,"NKX2-1 protein, human",NKX2-1 gene
5860,AF5q31 protein,Transcription factor genes
5861,"USP17L2 protein, human",Hydrolase Gene
5862,"ERCC2 protein, human",Basal transcription factor genes
5863,"ERCC2 protein, human",DNA Repair Gene
5864,Protein Sprouty Homolog 4,Signaling Pathway Gene
5865,ETV6/JAK2 Fusion Protein,Fusion Gene
5866,alpha-adrenergic receptor,Receptor Gene
5867,ETV6/NTRK3 Fusion Protein,Fusion Gene
5868,"IFIH1 protein, human",IFIH1 gene
5869,"Hoxc9 protein, human","Genes, Regulator"
5870,Sphingosine 1-Phosphate Receptor 1,Receptor Gene
5871,"Activated Caspase-3, human",Hydrolase Gene
5872,"WNT6 protein, human",Signaling Pathway Gene
5873,"Homeobox Protein Nkx-2.5, human",NKX2-5 gene
5874,"MAST2 protein, human",Transferase Gene
5875,"STAMBP protein, human",STAMBP gene
5876,Tissue Kallikrein,Peptidase Gene
5877,"CDR1 protein, human",Immunoprotein Gene
5878,PIN2/TERF1-Interacting Telomerase Inhibitor 1 Protein,"Genes, Regulator"
5879,multidrug resistance-associated protein 3,ABCC3 gene
5880,"APAF1 protein, human","Genes, Regulator"
5881,"NEIL1 protein, human",NEIL1 gene
5882,"LTBR protein, human",Ligand Binding Protein Gene
5883,3'-5'-Exonucleases,Hydrolase Gene
5884,"GDF15 protein, human",Transforming Growth Factor-Beta Family Gene
5885,Heat Shock 70 kDa Protein 1A/1B,HSPA1A gene
5886,Isomerase,Isomerase Gene
5887,glutaminyl-peptide cyclotransferase,Enzyme Gene
5888,CRF receptor type 1,Ligand Binding Protein Gene
5889,"BCAS1 protein, human",BCAS1 gene
5890,"Arginase-1, human",Hydrolase Gene
5891,"NFKBIB protein, human",Signaling Pathway Gene
5892,Complement component C5,C5 gene
5893,Heart- and Neural Crest Derivatives-Expressed Protein 2,Transcription factor genes
5894,"DDX10 protein, human",DDX10 gene
5895,Proto-Oncogene Proteins c-myb,Transcription factor genes
5896,"Retinoic Acid Receptor RXR-Gamma, human","Genes, Regulator"
5897,Mixed Function Oxygenases,Oxidoreductase Gene
5898,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,Enzyme Gene
5899,CASP8-Associated Protein 2,Apoptosis Regulation Gene
5900,CASP8-Associated Protein 2,"Genes, Regulator"
5901,"herstatin protein, human",Ligand Binding Protein Gene
5902,"Chromatin Modification-Related Protein MEAF6, human",Transcription Regulation Gene
5903,Soluble ErbB-1,Transferase Gene
5904,Zinc Finger Protein 521,Transcription Regulation Gene
5905,"TNFRSF11A protein, human",Cytokine Receptor Gene
5906,"TNFRSF11A protein, human",Ligand Binding Protein Gene
5907,"PLA2G4D protein, human",Enzyme Gene
5908,"killin protein, human","Genes, Regulator"
5909,"glycogen synthase kinase 3 alpha, human",Serine/Threonine Protein Kinase Gene
5910,"PTGS2 protein, human",Enzyme Gene
5911,"PTPN22 protein, human",Hydrolase Gene
5912,"DUSP3 protein, human",Hydrolase Gene
5913,"BRF1 protein, human",Basal transcription factor genes
5914,"FLNC protein, human",FLNC gene
5915,"IL12B protein, human",Interleukin Gene
5916,"APOBEC3B protein, human",Hydrolase Gene
5917,MIR10A Pre-miRNA,MIR10A gene
5918,O(6)-Methylguanine-DNA Methyltransferase,Enzyme Gene
5919,Annexin A2,Ligand Binding Protein Gene
5920,Neuregulins,Growth Factor Gene
5921,"UBD protein, human","Genes, Regulator"
5922,"MLL5 protein, human",KMT2E gene
5923,Anti-CD20 Antibody,Immunoprotein Gene
5924,"PAXIP1 protein, human",Transcription Regulation Gene
5925,"NUAK1 protein, human",Serine/Threonine Protein Kinase Gene
5926,"SMARCA3 protein, human","Genes, Regulator"
5927,"EXTL2 protein, human",EXTL2 gene
5928,"FGF9 protein, human",FGF9 gene
5929,"FAM3C protein, human",FAM3C gene
5930,"PXN protein, human",Adaptor Signaling Protein Gene
5931,Matrix Metalloproteinase 7,Hydrolase Gene
5932,Anthrax Toxin Receptor 1,ANTXR1 gene
5933,"CXCL6 protein, human",CXC Cytokine Gene
5934,"BMP6 protein, human",Bone Morphogenetic Protein Gene
5935,"TAF7 protein, human",Transcription Regulation Gene
5936,"Ephrin Type-B Receptor 3, human",EPHB3 gene
5937,"Poly [ADP-Ribose] Polymerase 1 p85, human",DNA Repair Gene
5938,MIR208B Pre-miRNA,MIR208B gene
5939,AR Gene Product,Transcription factor genes
5940,"RARRES3 protein, human",PLAAT4 gene
5941,Cathepsin H,Hydrolase Gene
5942,"ZNF750 protein, human",Transcription factor genes
5943,"NOTCH4 protein, human",Ligand Binding Protein Gene
5944,SNRPN Upstream Reading Frame Protein,SNURF gene
5945,"BMP3 protein, human",Growth Factor Gene
5946,TBP-Associated Factor 4,"Genes, Regulator"
5947,"NRBP protein, human",Transport Protein Gene
5948,"Androgen Receptor Splice Variant 5,6,7es, Human",Ligand Binding Protein Gene
5949,"CYP21A2 protein, human",Cytochrome P450 Family Gene
5950,"PIK3C2B protein, human",Enzyme Gene
5951,Cyclin-Dependent Kinase Inhibitor Proteins,"Genes, cdc"
5952,"Cholinesterase, human",Esterase Gene
5953,"PDE5A protein, human",Enzyme Gene
5954,"Regulatory Protein E2, Human Papillomavirus Type 18, human","Genes, Viral"
5955,"CTCFL protein, human",Transcription factor genes
5956,"CTCFL protein, human","Genes, Regulator"
5957,"HDAC11 protein, human",HDAC11 gene
5958,"KRT1 protein, human",KRT1 gene
5959,Chromobox Protein Homolog 5,Transcription Regulation Gene
5960,Protein Wnt-16,WNT Family Gene
5961,PTB-associated splicing factor,SFPQ gene
5962,CCAAT/Enhancer Binding Protein Alpha,CEBPA gene
5963,"SLC22A2 protein, human",Ligand Binding Protein Gene
5964,"Interleukin-10 Receptor Subunit Alpha, human",IL10RA gene
5965,"Retinoic Acid Receptor Alpha Isoform Alpha-2, human",Receptor Gene
5966,"Beta-1,4-Galactosyltransferase 1",Transferase Gene
5967,"GT2F1 protein, human","Genes, Regulator"
5968,Secreted Frizzled-Related Protein 5,Signaling Pathway Gene
5969,CASP8 and FADD-Like Apoptosis Regulator Protein,CFLAR gene
5970,"ERBB3 protein, human",ERBB3 gene
5971,"FCRL5 protein, human",Ligand Binding Protein Gene
5972,Ribosyldihydronicotinamide Dehydrogenase [Quinone],NQO2 gene
5973,cadherin 5,Ligand Binding Protein Gene
5974,Protein Kinase C-Binding Protein NELL1,NELL1 gene
5975,"factor VIII, human",Ligand Binding Protein Gene
5976,CD81 antigen,CD81 gene
5977,"EIF2AK4 protein, human",Enzyme Gene
5978,"CDK3 protein, human",Transferase Gene
5979,"DPP9 protein, human",Peptidase Gene
5980,"Gamma-Glutamyl Hydrolase, human",Enzyme Gene
5981,"E6 protein, Human papillomavirus type 16","Genes, Viral"
5982,"Carcinoembryonic Antigen-Related Cell Adhesion Molecule 6, human","Genes, Regulator"
5983,"TERF2 protein, human",Ligand Binding Protein Gene
5984,"MIF protein, human",MIF gene
5985,"ZNF217 protein, human",Transcription Regulation Gene
5986,CD34 Antigens,Ligand Binding Protein Gene
5987,"CHEK1 protein, human",Enzyme Gene
5988,"SERPINI2 protein, human","Genes, Regulator"
5989,"ADORA2A protein, human",Ligand Binding Protein Gene
5990,"PRKCE protein, human",Transferase Gene
5991,"RETN protein, human",Peptide Hormone Gene
5992,"SDHB protein, human",SDHB gene
5993,"Phosphatidylinositol 4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta Isoform, human",Transferase Gene
5994,Olfactomedin-4,"Genes, Regulator"
5995,Serine/Threonine-Protein Kinase LMTK2,Serine/Threonine Protein Kinase Gene
5996,Matrix Metalloproteinases,Metallopeptidase Gene
5997,"CHD4 protein, human",CHD4 gene
5998,"MCM3 protein, human",MCM3 gene
5999,"HSD3B1 protein, human",Isomerase Gene
6000,"HSD3B1 protein, human",Oxidoreductase Gene
6001,exodeoxyribonuclease,Hydrolase Gene
6002,"HLA Class I Histocompatibility Antigen, A-1 Alpha Chain",HLA-A gene
6003,steroid receptor coactivator AIB1,NCOA3 gene
6004,"SCGB1D2 protein, human",Ligand Binding Protein Gene
6005,Aryl Hydrocarbon Receptor Nuclear Translocator 2,ARNT2 gene
6006,glycosyltransferase,Glycosyltransferase Gene
6007,"SLC12A7 protein, human",SLC12A7 gene
6008,"corticotropin, human",Peptide Hormone Gene
6009,"MYOD1 protein, human",Transcription factor genes
6010,"NADH Dehydrogenase [Ubiquinone] Flavoprotein 1, Mitochondrial",NDUFV1 gene
6011,Bradykinin,KNG1 gene
6012,"NFIC protein, human","Genes, Regulator"
6013,"NFIC protein, human",Transcription factor genes
6014,"DFFB protein, human",Enzyme Gene
6015,Zeta-chain hemoglobin,Transport Protein Gene
6016,carbonic anhydrase VI,CA6 gene
6017,"HRH2 protein, human",Receptor Gene
6018,"Probable Phospholipid-Transporting ATPase ID, human",ATP8B2 gene
6019,Intraflagellar Transport Protein 88 Homolog,IFT88 gene
6020,"TRIM21 protein, human",Enzyme Gene
6021,"GAS8 protein, human",GAS8 gene
6022,"BAMBI protein, human",BAMBI gene
6023,"CD45RO, human",Hydrolase Gene
6024,C-telopeptide,Structural gene
6025,"Progesterone Receptor Isoform A, Human",PGR gene
6026,Cellular Nucleic Acid-Binding Protein,"Genes, Regulator"
6027,"NCK2 protein, human",NCK2 gene
6028,"FGF22 protein, human",FGF22 gene
6029,"Neuro-Oncological Ventral Antigen 2, Human",NOVA2 gene
6030,"GLI1 protein, human",GLI1 gene
6031,"5-Hydroxytryptamine Receptor 2C, human",Receptor Gene
6032,"ZBTB7A protein, human","Genes, Regulator"
6033,"OTUD5 protein, human",Hydrolase Gene
6034,"Protein S100-B, human",S100 Family Gene
6035,"Serine/Threonine-Protein Kinase D2, Human",Serine/Threonine Protein Kinase Gene
6036,integrin beta7,ITGB7 gene
6037,"BIRC7 protein, human",Apoptosis Regulation Gene
6038,"OPRM1 protein, human",Ligand Binding Protein Gene
6039,"Ephrin Type-A Receptor 1, human",Enzyme Gene
6040,"PAPOLB protein, human",Enzyme Gene
6041,Proto-Oncogene Proteins c-myc,MYC gene
6042,"GLTPD1 protein, human",Transport Protein Gene
6043,"Low Affinity Immunoglobulin Gamma Fc Region Receptor II-C, human",Receptor Gene
6044,"ABCC1 protein, human",Transport Protein Gene
6045,"LIFR protein, human",Cytokine Receptor Gene
6046,"ABCG1 protein, human",Transport Protein Gene
6047,Growth Arrest-Specific Protein 1,"Genes, cdc"
6048,"APOA4 protein, human",APOA4 gene
6049,Alkaline DNase,Hydrolase Gene
6050,"Pro-Neuregulin-3, Membrane-Bound Isoform, human",NRG3 gene
6051,"GTF2E2 protein, human","Genes, Regulator"
6052,"Receptor Tyrosine-Protein Kinase ErbB-4, human",ERBB4 gene
6053,"ICOSLG protein, human",ICOSLG gene
6054,"LIG4 protein, human",LIG4 gene
6055,"ERF protein, human",Transcription factor genes
6056,Chromodomain Helicase-DNA-Binding Protein 7,Hydrolase Gene
6057,Sorting Nexin-18,Transport Protein Gene
6058,"CEBPE protein, human",Transcription factor genes
6059,"UCHL1 protein, human",Enzyme Gene
6060,"INPP4B protein, human",INPP4B gene
6061,"Tartrate-Resistant Acid Phosphatase Type 5b, human",Phosphatase Family Gene
6062,"CCL1 protein, human",CC Cytokine Gene
6063,Hoxa13 protein,HOXA13 gene
6064,cyclin A2,"Genes, Regulator"
6065,Cyclic AMP-Responsive Element-Binding Protein 3-Like Protein 3,"Genes, Regulator"
6066,Ras-Interacting Protein 1,RASIP1 gene
6067,Cystine/Glutamate Transporter Protein,Ligand Binding Protein Gene
6068,"BMP8B protein, human",Bone Morphogenetic Protein Gene
6069,DEK/NUP214 Fusion Protein,DEK/NUP214 FUSION GENE
6070,"IL23A protein, human",Cytokine Gene
6071,Membrane-Associated Transporter Protein,Ligand Binding Protein Gene
6072,Adenovirus Protein,"Genes, Viral"
6073,"PTPN1 protein, human",Non-Receptor Protein Tyrosine Phosphatase Gene
6074,"PAWR protein, human",PAWR gene
6075,nucleophosmin,NPM1 gene
6076,"MAP3K7IP1 protein, human",TAB1 gene
6077,"MAP3K1 protein, human",Transferase Gene
6078,"ETNK1 protein, human",ETNK1 gene
6079,NONO/TFE3 Fusion Protein,NONO/TFE3 FUSION GENE
6080,Ras Association Domain-Containing Protein 5,Tumor Suppressor Genes
6081,"IL28B protein, human",IFNL3 gene
6082,"Zinc Finger CCCH Domain-Containing Protein 11A, human",Transport Protein Gene
6083,"SLC7A6 protein, human",SLC7A6 gene
6084,"WDR66 protein, human",WDR66 gene
6085,Phosphatidylinositol 3-Kinase Regulatory Subunit Beta,"Genes, Regulator"
6086,MIR141 Pre-miRNA,MIR141 gene
6087,"Dihydrolipoyllysine-Residue Succinyltransferase Component of 2-Oxoglutarate Dehydrogenase Complex, Mitochondrial",DLST gene
6088,"SIRPB1 protein, human",SIRPB1 gene
