,CUI1,CUI2
2175,p38 MAPK Signaling Pathway BioCarta,cdc42 GTP-Binding Protein
2176,Entamoeba histolytica Infection Pathway,"TGFB3 protein, human"
2177,Phagocytosis Pathway,Cathepsin L
2178,TGF-beta Signaling Pathway KEGG,"BMP5 protein, human"
2179,Amino and Nucleotide Sugars Metabolism Pathway,"GDP-Mannose 4,6 Dehydratase, human"
2180,Dendritic Cell Pathway,Interleukin-13
2181,Small Cell Lung Cancer Pathway,"Phosphatidylinositol 4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta Isoform, human"
2182,Alzheimer's Disease Pathway KEGG,COX7A2L Protein
2183,Dilated Cardiomyopathy Pathway,"SLC8A1 protein, human"
2184,Intestinal IgA Production Pathway,"TNFRSF13B protein, human"
2185,IL27-Mediated Signaling Pathway,"IL17A protein, human"
2186,Cytokine-Cytokine Receptor Signaling Pathway,"CXCL9 protein, human"
2187,IL23-Mediated Signaling Pathway,"CXCL9 protein, human"
2188,CTCF Pathway,"Tumor Suppressor ARF, human"
2189,Primary Immunodeficiency Pathway,"Immunoglobulin Lambda-Like Polypeptide 1, human"
2190,Riboflavin Metabolism Pathway,"ACPP protein, human"
2191,Osteopontin-Mediated Signaling Pathway,"Transcription Factor AP-1, human"
2192,eIF4 Regulation Pathway,"MKNK1 protein, human"
2193,CREB Activation Signaling Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
2194,Endometrial Cancer Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
2195,PDGFR-alpha Signaling Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
2196,Androgen Receptor Regulation Pathway,"KAT5 protein, human"
2197,p53 Pathway for Transcriptional Regulation,"Tyrosine-Protein Kinase ABL1, human"
2198,Androgen Receptor Regulation Pathway,"TIF2 factor, human"
2199,Growth Hormone Signaling Pathway,insulin receptor substrate 1 protein
2200,Papillary Thyroid Carcinoma Pathway,Transcription Factor 7-Like 2
2201,Longevity Pathway,"PDPK1 protein, human"
2202,TNF Receptor Family Signaling Pathway,"MAP3K3 protein, human"
2203,BAD Regulation Pathway,"PIK3CA protein, human"
2204,IL7 Signaling Pathway,"PIK3CA protein, human"
2205,Basal Cell Carcinoma Pathway,"DVL1 protein, human"
2206,Melanogenesis Pathway,"DVL1 protein, human"
2207,Inhibition of Matrix Metalloproteinases Pathway,"TIMP3 protein, human"
2208,B Cell Receptor Signaling Pathway,Ras GTPase-Activating Protein 1
2209,Mast/Stem Cell Growth Factor Receptor Signaling Pathway,Zinc Finger Protein SNAI2
2210,Chemokine Signaling Pathway,"CXCL5 protein, human"
2211,HSP27 Regulation Pathway,"DAXX protein, human"
2212,Electron Transport Pathway,"Succinate Dehydrogenase [Ubiquinone] Cytochrome B Small Subunit, Mitochondrial"
2213,Toll-Like Receptor Signaling Pathway,"RELA protein, human"
2214,ECM-Receptor Interaction Signaling Pathway,"ITGA2B protein, human"
2215,Hedgehog Signaling Pathway,"BMP4 protein, human"
2216,Agrin Pathway,"PTK2 protein, human"
2217,Fc-Epsilon Receptor I Signaling Pathway PID,"PTK2 protein, human"
2218,Type II Diabetes Mellitus Pathway,"TNF protein, human"
2219,Arf1 Signaling Pathway,"RAC1 protein, human"
2220,IL7 Signaling Pathway,"FYN protein, human"
2221,TCR Activation Pathway,"FYN protein, human"
2222,Chromatin Remodeling Complex and Coactivator Pathway,"POLR2A protein, human"
2223,Long-Term Depression Pathway,"PPP2CA protein, human"
2224,Apoptosis DNA Damage Pathway,"BID protein, human"
2225,HDAC Class I Signaling Pathway,"MAD protein, human"
2226,Fc Epsilon Receptor I Signaling Pathway BioCarta,elk-1 protein
2227,IGF-1 Signaling Pathway,elk-1 protein
2228,Chemokine Signaling Pathway,Engulfment and Cell Motility Protein 1
2229,Viral Myocarditis Pathway,"Complement Decay-Accelerating Factor, human"
2230,IL1R Signaling Pathway,"MAP2K6 protein, human"
2231,MAPK Signaling Pathway,"MAP3K1 protein, human"
2232,mTOR Signaling Pathway BioCarta,"PTEN protein, human"
2233,Small Leucine-Rich Proteoglycan (SLRP) Pathway,"BGN protein, human"
2234,Phototransduction Pathway,"GPRK7 protein, human"
2235,Arachidonic Acid Metabolism Pathway,"Cytochrome P450 2E1, human"
2236,Neuroactive Ligand-Receptor Signaling Pathway,"CHRM1 protein, human"
2237,Coregulation Pathway for Androgen Receptor Activity,"PAWR protein, human"
2238,Allergy Chemokine Network Pathway,"CCL11 protein, human"
2239,Ras Signaling Pathway,Forkhead Box Protein O4
2240,Downstream Signaling Pathway in Naive CD8+ T Cells,Calmodulin 1
2241,Gastric Acid Secretion Pathway,Calmodulin 1
2242,Phototransduction Pathway,Calmodulin 1
2243,IL1R Signaling Pathway,"NFKBIA protein, human"
2244,Coregulation Pathway for Androgen Receptor Activity,"FHL2 protein, human"
2245,Mitotic Spindle Regulation Pathway,RAN GTPase Activating Protein 1
2246,Bladder Cancer Pathway,"Mitogen-Activated Protein Kinase 3, human"
2247,Ras-Independent Cell-Mediated Cytotoxicity Pathway,"Mitogen-Activated Protein Kinase 3, human"
2248,RIG-I-Like Receptor Signaling Pathway,"CASP10 protein, human"
2249,Chemokine Signaling Pathway,"CCR5 protein, human"
2250,Focal adhesion pathway,"PIK3CG protein, human"
2251,Progesterone-Mediated Oocyte Maturation Pathway,"PIK3CG protein, human"
2252,Long-Term Potentiation Pathway,"PPP3CB protein, human"
2253,IL4 Signaling Pathway,"GRB2 protein, human"
2254,Inhibition of Cellular Proliferation by Gleevec Pathway,"GRB2 protein, human"
2255,B Cell Receptor Signaling Pathway,"PPP3CC protein, human"
2256,Ubiquitin-mediated Proteolysis Pathway,"HERC2 protein, human"
2257,Pain Repression Pathway,"PRKACB protein, human"
2258,Prostate Cancer Pathway,"FRAP1 protein, human"
2259,Inflammatory Response Pathway,Granulocyte-Macrophage Colony-Stimulating Factor
2260,Antigen Processing and Presentation Pathway,Interferon Type II
2261,Prostate Cancer Pathway,"CREBBP protein, human"
2262,Actin Cytoskeleton Regulation Pathway,"FGF3 protein, human"
2263,T Cell Receptor Signaling Pathway,"ZAP70 protein, human"
2264,Insulin/Insulin Receptor Signaling Pathway,"CRK protein, human"
2265,Pyk2 and Map Kinase Pathway,"CRK protein, human"
2266,CCR3 Signaling Pathway,"PRKCA protein, human"
2267,EGF Signaling Pathway,"PRKCA protein, human"
2268,PDGFR-beta Signaling Pathway,"PRKCA protein, human"
2269,Agrin Pathway,"MAPK1 protein, human"
2270,Parkinson's Disease Pathway,"ATP Synthase Subunit Epsilon, Mitochondrial, Human"
2271,Hypoxia-Inducible Factor Pathway,"VHL protein, human"
2272,VEGF Signaling Pathway,"MAP2K1 protein, human"
2273,Sphingolipid Metabolism Pathway,Sphingomyelin Phosphodiesterase 3
2274,Phosphatidylinositol Signaling System Pathway,"ITPR1 protein, human"
2275,Progesterone-Mediated Oocyte Maturation Pathway,"PRKACA protein, human"
2276,Focal adhesion pathway,"VCL protein, human"
2277,Endocytosis Pathway,"Beta-Arrestin-1, human"
2278,MAPK Signaling Pathway,"FGFR1 protein, human"
2279,Syndecan-4-Mediated Signaling Pathway,"FGFR1 protein, human"
2280,Oocyte Meiosis Pathway,"YWHAE protein, human"
2281,Erythrocyte Differentiation Pathway,"Kit Ligand, human"
2282,Melanogenesis Pathway,"Kit Ligand, human"
2283,D4-GDI Signaling Pathway,"APAF1 protein, human"
2284,p53 Signaling Pathway KEGG,"APAF1 protein, human"
2285,Alzheimer's Disease Pathway KEGG,"Glycogen Synthase Kinase-3 Beta, human"
2286,Chagas Disease Pathway,"TNFRSF1A protein, human"
2287,Leukocyte Transendothelial Migration Pathway,"Actin, Cytoplasmic 1"
2288,Cell Cycle,"MCM2 protein, human"
2289,ABC Transporter Pathway,"ABCB4 protein, human"
2290,Acute Myocardial Infarction Pathway,Collagen IV (Alpha 6)
2291,Pancreatic Cancer Pathway,"TGFB1 protein, human"
2292,p53 Pathway for Transcriptional Regulation,"PPM1D protein, human"
2293,Pancreatic Cancer Pathway,"Serine/Threonine-Protein Kinase A-Raf, Human"
2294,Extrinsic Prothrombin Activation Pathway,"prothrombin, human"
2295,Glyoxylate and Dicarboxylate Metabolism Pathway,"Monofunctional C1-Tetrahydrofolate Synthase, Mitochondrial"
2296,Chronic Myeloid Leukemia Pathway,E2F2 Transcription Factor
2297,Fc-Epsilon Receptor I Signaling Pathway PID,"PRKCB protein, human"
2298,Long-Term Potentiation Pathway,"PRKCB protein, human"
2299,Focal adhesion pathway,osteopontin
2300,Wnt Signaling Pathway KEGG,"LRP5 protein, human"
2301,Cancer Susceptibility Pathway,"TP53 protein, human"
2302,Cell Cycle,"MAD2L2 protein, human"
2303,mTOR Signaling Pathway PID,Proline-Rich AKT1 Substrate 1
2304,IL1-Mediated Signaling Pathway,"ERC1 protein, human"
2305,Nucleotide Excision Repair Pathway,DNA Repair Protein Complementing XP-C Cells
2306,Allergy Chemokine Network Pathway,"IL3 protein, human"
2307,Cell Cycle,"CDC6 protein, human"
2308,Nerve Growth Factor Receptor Signaling Pathway,Gamma-Secretase Subunit PEN-2
2309,Syndecan-3-Mediated Signaling Pathway,Gamma-Secretase Subunit PEN-2
2310,Phosphoinositide Pathway,"LYN protein, human"
2311,Homologous Recombination Pathway,"XRCC2 protein, human"
2312,Thrombin/Protease-Activated Receptor Signaling Pathway,rho guanine nucleotide exchange factor p115
2313,Calcineurin-Regulated NFAT-Dependent Transcription Pathway,"SLC3A2 protein, human"
2314,Fatty Acid Metabolism Pathway,"ECI2 protein, human"
2315,Bioactive Peptide Signaling Pathway,"RAF Proto-Oncogene Serine/Threonine-Protein Kinase, human"
2316,Chemokine Signaling Pathway,"CX3CR1 protein, human"
2317,G1/S Checkpoint Pathway,"ATM protein, human"
2318,p38 MAPK Signaling Pathway PID,"ATM protein, human"
2319,p38 MAPK Signaling Pathway BioCarta,"HSPB1 protein, human"
2320,IL23-Mediated Signaling Pathway,"CCL2 protein, human"
2321,HDAC Class III Signaling Pathway,"HOXA10 protein, human"
2322,Chagas Disease Pathway,"MAP2K1 protein, human"
2323,Spliceosome Pathway,Ski-interacting protein
2324,Salmonella Pathway,"Ras-Related Protein Rab-7a , human"
2325,Erythropoietin Signaling Pathway,"casein kinase 2, alpha, human"
2326,p38-alpha and p38-beta Signaling Pathway,"casein kinase 2, alpha, human"
2327,Cell Cycle Progression Pathway,caspase-6
2328,p38-alpha and p38-beta Signaling Pathway,phospholipase A2-alpha
2329,Epidermal Growth Factor Receptor Pathway,"STAT1 protein, human"
2330,Keratinocyte Differentiation Pathway,TNF Receptor-Associated Factor 1 human
2331,Caspase Cascade Pathway,caspase-7
2332,IL2-Mediated Signaling Pathway,"PTK2B protein, human"
2333,PPAR Signaling Pathway,"FABP2 protein, human"
2334,Leishmaniasis Infection Pathway,"Integrin Beta-1, human"
2335,Reelin Signaling Pathway PID,"Integrin Beta-1, human"
2336,Regulation of Nuclear SMAD2/3 Signaling Pathway,"TCF3 protein, human"
2337,IL2 Signaling Pathway,"IL2RG protein, human"
2338,TSP-1 Induced Apoptosis Pathway,"Platelet Glycoprotein 4, human"
2339,Endocytosis Pathway,"WWP1 protein, human"
2340,Lysosome Assembly Pathway,Clathrin Heavy Chain 1
2341,Aldosterone-Regulated Sodium Reabsorption Pathway,"Phosphatidylinositol 4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta Isoform, human"
2342,Synaptic Junction Pathway,"Disks Large Homolog 4, Human"
2343,ERBB Family Signaling Pathway,"PAK3 protein, human"
2344,Cardiac Muscle Contraction Pathway,"SLC8A1 protein, human"
2345,Gap Junction Assembly Pathway,"DRD1 protein, human"
2346,Neuroactive Ligand-Receptor Signaling Pathway,Partitioning Defective 3 Homolog
2347,Focal adhesion pathway,"Vitronectin, human"
2348,Terc Regulation Pathway,Retinoblastoma Protein
2349,CCR5 Signaling Pathway,"Transcription Factor AP-1, human"
2350,G-Protein Signaling Pathway,"Transcription Factor AP-1, human"
2351,IL12-Mediated Signaling Pathway,"Transcription Factor AP-1, human"
2352,Electron Transport Pathway,"Succinate Dehydrogenase [Ubiquinone] Flavoprotein Subunit, Mitochondrial"
2353,Phospholipid Signaling Pathway,"ASAH1 protein, human"
2354,p53 Signaling Pathway KEGG,"p73 protein, human"
2355,Actin Cytoskeleton Regulation Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
2356,Acute Myeloid Leukemia Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
2357,IGF1R Antiapoptosis Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
2358,Neurotrophic Factor-Mediated NTRK1 Signaling Pathway,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha
2359,Cytokine-Cytokine Receptor Signaling Pathway,Interleukin-29
2360,E2F Transcription Factor Pathway,"PLAU protein, human"
2361,Autophagy Regulation Pathway,"Phosphatidylinositol 3-Kinase Catalytic Subunit Type 3, human"
2362,p53 Effector Pathway,"Collagen Alpha-1(XVIII) Chain, human"
2363,Steroid Hormone Biosynthesis Pathway,3-Oxo-5-Alpha-Steroid 4-Dehydrogenase 1
2364,RIG-I-Like Receptor Signaling Pathway,"OTUD5 protein, human"
2365,NOD-Like Receptor Signaling Pathway,"CXCL2 protein, human"
2366,T-Cell Receptor Signaling Pathway in Naive CD8+ T Cells,"EGR1 protein, human"
2367,Phosphatidylinositol Signaling System Pathway,"PIK3CA protein, human"
2368,Renal Cell Carcinoma Pathway,"PIK3CA protein, human"
2369,Salivary Secretion Pathway,"PRKG1 protein, human"
2370,Bioactive Peptide Signaling Pathway,"STAT5A protein, human"
2371,Actin Cytoskeleton Regulation Pathway,"SLC9A1 protein, human"
2372,SNARE Proteins Vesicular Transport Pathway,Vesicle-Trafficking Protein SEC22b
2373,Oocyte Meiosis Pathway,"SGOL1 protein, human"
2374,Cyclin Regulation of Cell Cycle Pathway,"CDK4 protein, human"
2375,p53 Signaling Pathway BioCarta,"CDK4 protein, human"
2376,Systemic Lupus Erythematosus Pathway,"FCGR3A protein, human"
2377,Ubiquitin-mediated Proteolysis Pathway,"RFWD2 protein, human"
2378,IL23-Mediated Signaling Pathway,"CXCL1 protein, human"
2379,Cytokine-Cytokine Receptor Signaling Pathway,"IL1B protein, human"
2380,Ceramide Signaling Pathway BioCarta,"RELA protein, human"
2381,NOD-Like Receptor Signaling Pathway,"RELA protein, human"
2382,Hepatocyte Growth Factor Receptor Signaling Pathway,"PTK2 protein, human"
2383,IL5 Signaling Pathway,"IL5RA protein, human"
2384,IL27-Mediated Signaling Pathway,"TYK2 protein, human"
2385,IL10 Anti-inflammatory Signaling Pathway,"TNF protein, human"
2386,B Cell Receptor Signaling Pathway,"RAC1 protein, human"
2387,Regulation of p38-alpha and p38-beta Pathway,"RAC1 protein, human"
2388,IFN-Beta Enhancer Pathway,"POLR2A protein, human"
2389,MAP Kinase Downregulation Pathway,"CDK5 protein, human"
2390,Apoptosis Pathway,BCL2-Related 2 Protein
2391,Chronic Myeloid Leukemia Pathway,C-Terminal Binding Protein 1
2392,p53 Effector Pathway,"BID protein, human"
2393,Actin Cytoskeleton Regulation Pathway,"Integrin Alpha-4, human"
2394,Pyrimidine Metabolism Pathway,Cytidine Deaminase
2395,Melanoma Pathway,"FGF4 protein, human"
2396,IL1R Signaling Pathway,Serine/Threonine Protein Kinase NIK
2397,Intestinal IgA Production Pathway,Serine/Threonine Protein Kinase NIK
2398,Toll-Like Receptor Pathway,Serine/Threonine Protein Kinase NIK
2399,Metabolic Pathway,"Sphingosine Kinase 1, Human"
2400,Caspase Cascade Pathway,"CASP8 protein, human"
2401,SODD/TNFR1 Signaling Pathway,"CASP8 protein, human"
2402,Adherens Junction Assembly Pathway,"MAP3K7 protein, human"
2403,JNK Signaling in the CD4+ TCR Pathway,"MAP3K7 protein, human"
2404,TGF-Beta Receptor Signaling Pathway,"MAP3K7 protein, human"
2405,West Nile Virus Pathway,"EEF1A1 protein, human"
2406,"Complement Pathway, Classical","Complement C4-A, human"
2407,Lectin Induced Complement Pathway,"Complement C4-B, human"
2408,E2F Transcription Factor Pathway,Retinoblastoma-Like Protein p107
2409,IL12/STAT4 Signaling Pathway,"PRF1 protein, human"
2410,Natural Killer Cell-Mediated Cytotoxicity Pathway,"PRF1 protein, human"
2411,IGF1R Antiapoptosis Pathway,"Mitogen-Activated Protein Kinase 3, human"
2412,Melanogenesis Pathway,"Mitogen-Activated Protein Kinase 3, human"
2413,Neurotrophin Signaling Pathway,"Mitogen-Activated Protein Kinase 3, human"
2414,Linoleic Acid Metabolism Pathway,"PLA2G2A protein, human"
2415,Phospholipid Degradation Pathway,"PLA2G2A protein, human"
2416,Non-Small Cell Lung Cancer Pathway,"FOXO3A protein, human"
2417,Amyotrophic Lateral Sclerosis Pathway,"PPP3CA protein, human"
2418,PGC1a Regulation Pathway,"PPP3CA protein, human"
2419,Antigen Processing and Presentation Pathway,"HLA Class II Histocompatibility Antigen Gamma Chain, human"
2420,FOXA1 Transcription Factor Signaling Pathway,"CYP2C18 protein, human"
2421,Insulin/Insulin Receptor Signaling Pathway,PIK3R3 protein
2422,Phosphatidylinositol Signaling System Pathway,PIK3R3 protein
2423,Toll-Like Receptor Signaling Pathway,"CCL3 protein, human"
2424,VEGF Signaling Pathway,"PPP3CB protein, human"
2425,Phosphatidylinositol Signaling System Pathway,"CDC25A protein, human"
2426,FOXM1 Transcription Factor Signaling Pathway,"PLK1 protein, human"
2427,Dendritic Cell Pathway,CD2 Antigens
2428,HBx Signaling Pathway,"GRB2 protein, human"
2429,Jak-STAT Signaling Pathway,"IL12RB2 protein, human"
2430,Cytokine-Cytokine Receptor Signaling Pathway,"CCL21 protein, human"
2431,Colorectal Cancer Pathway,"TCF7 protein, human"
2432,Melanogenesis Pathway,"TCF7 protein, human"
2433,Insulin/Insulin Receptor Signaling Pathway,"PRKACG protein, human"
2434,Granulocyte Adhesion Pathway,"Platelet Endothelial Cell Adhesion Molecule, human"
2435,Entamoeba histolytica Infection Pathway,"TLR2 protein, human"
2436,Calcium-Mediated Signaling Pathway,Thromboxane A2 Receptor
2437,ATF-2 Transcription Factor Signaling Pathway,"EP300 protein, human"
2438,EGF Receptor Downregulation by CBL Pathway,Epidermal Growth Factor
2439,HIF-1-Alpha Transcription Factor Pathway,"VHL protein, human"
2440,MAPKinase Signaling Pathway,"MAP2K1 protein, human"
2441,Renal Cell Carcinoma Pathway,"AKT3 protein, human"
2442,Tight Junction Assembly Pathway,"AKT3 protein, human"
2443,Melanoma Pathway,"HGF protein, human"
2444,Calpain-2 Cell Motility Pathway,"Son of Sevenless Homolog 1, human"
2445,Oocyte Meiosis Pathway,Mitotic Spindle Assembly Checkpoint Protein MAD2A
2446,MAPK Signaling Pathway,"FGF8 protein, human"
2447,PPAR Signaling Pathway,Stearoyl-CoA Desaturase
2448,Fc Gamma Receptor-Mediated Phagocytosis Pathway,"AKT2 protein, human"
2449,PLK1 Signaling Pathway,"TPT1 protein, human"
2450,Axon Guidance,Rho Guanine Nucleotide Exchange Factor 12
2451,Melanocyte Development Pathway,"Kit Ligand, human"
2452,Granzyme A Mediated Apoptosis Pathway,"GZMA protein, human"
2453,Hematopoietic Cell Lineage Pathway,"IL6 protein, human"
2454,Keratinocyte Differentiation Pathway,"TNF Receptor-Associated Factor 2, human"
2455,Plasma Membrane Estrogen Receptor Signaling Pathway,"PELP1 protein, human"
2456,HDAC Class III Signaling Pathway,NAD-Dependent Protein Deacetylase Sirtuin-7
2457,ALK Pathway,"TGFB1 protein, human"
2458,Chagas Disease Pathway,"TGFB1 protein, human"
2459,IL12/STAT4 Signaling Pathway,"TGFB1 protein, human"
2460,Actin Cytoskeleton Regulation Pathway,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
2461,EGF Receptor Downregulation by CBL Pathway,"Proto-Oncogene Tyrosine-Protein Kinase Src, human"
2462,Chagas Disease Pathway,Interleukin-2
2463,Jak-STAT Signaling Pathway,"interleukin-4, human"
2464,Apoptosis DNA Damage Pathway,"AKT1 protein, human"
2465,Endometrial Cancer Pathway,"AKT1 protein, human"
2466,Neuronal Survival Pathway,"AKT1 protein, human"
2467,VEGFR1 and VEGFR2 Signaling,"AKT1 protein, human"
2468,Proteasome Pathway,"PSMA5 protein, human"
2469,ALK Pathway,"Homeobox Protein Nkx-2.5, human"
2470,Lysophosphatidic Acid Receptor 4 Signaling Pathway,"CREB1 protein, human"
2471,MAPKinase Signaling Pathway,"CREB1 protein, human"
2472,Autoimmune Thyroid Disease Pathway,"HLA Class I Histocompatibility Antigen, Alpha Chain G"
2473,Small Cell Lung Cancer Pathway,"ITGA6 protein, human"
2474,Melanocyte Development Pathway,"MAP2K2 protein, human"
2475,Non-Small Cell Lung Cancer Pathway,"MAP2K2 protein, human"
2476,Vasopressin-Regulated Water Reabsorption Pathway,"CREB3 protein, human"
2477,Non-Small Cell Lung Cancer Pathway,E2F2 Transcription Factor
2478,Oocyte Maturation Pathway,"HRAS protein, human"
2479,ERBB Family Signaling Pathway,"PRKCB protein, human"
2480,Salivary Secretion Pathway,"PRKCB protein, human"
2481,Chronic Myeloid Leukemia Pathway,"E2F3 protein, human"
2482,Neuroactive Ligand-Receptor Signaling Pathway,leptin
2483,PTPN1 Signaling Pathway,leptin
2484,BARD1 Signaling Pathway,"NBS1 protein, human"
2485,FOXO Transcription Factor Family Signaling Pathway,Inhibitor of Nuclear Factor Kappa-B Kinase Subunit Beta
2486,T-Cell Receptor Signaling Pathway in Naive CD8+ T Cells,Inhibitor of Nuclear Factor Kappa-B Kinase Subunit Beta
2487,Beta-Catenin Accumulation Pathway,"LRP6 protein, human"
2488,Oocyte Maturation Pathway,"GNAI1 protein, human"
2489,Inflammatory Response Pathway,"IL3 protein, human"
2490,Beta-Catenin Accumulation Pathway,"CCND1 protein, human"
2491,Melanoma Pathway,"Platelet-Derived Growth Factor Subunit B, human"
2492,Long-Term Depression Pathway,"LYN protein, human"
2493,Steroid Hormone Biosynthesis Pathway,UDP-Glucuronosyltransferase 1-7
2494,Prostate Cancer Pathway,"ERBB2 protein, human"
2495,Homologous Recombination Pathway,"XRCC3 protein, human"
2496,B-Cell Immune Response Pathway,stress-activated protein kinase 1
2497,Fc Epsilon Receptor I Signaling Pathway BioCarta,stress-activated protein kinase 1
2498,Pancreatic Cancer Pathway,stress-activated protein kinase 1
2499,CD40/CD40L Signaling Pathway,"TNFAIP3 protein, human"
2500,Dorso-Ventral Axis Formation Pathway,"ETS1 protein, human"
2501,Cytokine Network Pathway,"IL12A protein, human"
2502,Wnt Signaling Pathway KEGG,"FZD4 protein, human"
2503,Growth Hormone Signaling Pathway,"RAF Proto-Oncogene Serine/Threonine-Protein Kinase, human"
2504,Prostate Cancer Pathway,"FOXO1A protein, human"
2505,Corticosteroid Cardioprotection Pathway,Guanine Nucleotide-Binding Protein G(s) Subunit Alpha Isoforms Short
2506,Leishmaniasis Infection Pathway,"JAK1 protein, human"
2507,Pancreatic Cancer Pathway,"JAK1 protein, human"
2508,Circadian Rhythm Pathway 2,cryptochrome 1
2509,Malaria Pathway,"CCL2 protein, human"
2510,Cytokine-Cytokine Receptor Signaling Pathway,"EGFR protein, human"
2511,Antigen Processing and Presentation Pathway,"MHC2TA protein, human"
2512,Chagas Disease Pathway,CASP8 and FADD-Like Apoptosis Regulator Protein
2513,p53 Pathway for Transcriptional Regulation,p53-Regulated Apoptosis-Inducing Protein 1
2514,EGF Signaling Pathway,"casein kinase 2, alpha, human"
2515,Glucocorticoid Receptor Regulatory Network,"SGK1 protein, human"
2516,West Nile Virus Pathway,caspase-6
2517,Eicosanoid Metabolism Pathway,phospholipase A2-alpha
2518,Ceramide Signaling Pathway BioCarta,"BCL2 protein, human"
2519,Fc Gamma Receptor-Mediated Phagocytosis Pathway,"HCK protein, human"
2520,GPCR Signaling Pathway,"HCK protein, human"
2521,CD40/CD40L Signaling Pathway,TNF Receptor-Associated Factor 1 human
2522,Type II Diabetes Mellitus Pathway,"SOCS2 protein, human"
2523,Regulation of Nuclear SMAD2/3 Signaling Pathway,"NCOA1 protein, human"
2524,Ras Signaling Pathway,cdc42 GTP-Binding Protein
2525,Chagas Disease Pathway,Transforming Growth Factor Beta 2
2526,Calcium-Mediated Signaling Pathway,"PTK2B protein, human"
2527,T Cell Receptor Signaling Pathway KEGG,"CD8 Antigen, Beta Polypeptide 1"
2528,Renal Cell Carcinoma Pathway,"TGFB3 protein, human"
2529,ECM-Receptor Interaction Signaling Pathway,"Integrin Beta-1, human"
2530,Steroid Hormone Biosynthesis Pathway,"CYP27B1 protein, human"
2531,Fructose and Mannose Metabolism Pathway,"GDP-Mannose 4,6 Dehydratase, human"
2532,Intestinal IgA Production Pathway,"TNFRSF13C protein, human"
2533,Apoptosis Pathway,"CSF2RB protein, human"
2534,G1 to S Transition Pathway,"PAK1 protein, human"
2535,Cardiac Muscle Contraction Pathway,"Troponin T, Cardiac Muscle"
2536,Colorectal Cancer Pathway,"Phosphatidylinositol 4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta Isoform, human"
2537,Phosphatidylinositol Signaling System Pathway,"Phosphatidylinositol 4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta Isoform, human"
2538,mTOR Signaling Pathway KEGG,"Phosphatidylinositol 4,5-Bisphosphate 3-Kinase Catalytic Subunit Delta Isoform, human"
2539,p53 Effector Pathway,Ribonucleoside-Diphosphate Reductase Subunit M2 B
2540,Endocytosis Pathway,"SMAD2 protein, human"
2541,Cytokine-Cytokine Receptor Signaling Pathway,"IL3RA protein, human"
2542,TGF Beta Signaling Pathway BioCarta,"SMAD7 protein, human"
2543,TPO Signaling Pathway,phosphoinositidase C
2544,Telomerase Regulation Pathway,"RAD9A protein, human"
2545,Gap Junction Assembly Pathway,"TJP1 protein, human"
2546,Circadian Rhythm Pathway 2,"CLOCK protein, human"
2547,Vesicle Transport Pathway,Alpha-Taxilin
2548,FOXA1 Transcription Factor Signaling Pathway,steroid receptor coactivator AIB1
2549,IL4-Mediated Signaling Pathway,HMGA1b Protein
2550,Neuroactive Ligand-Receptor Signaling Pathway,"AVPR1A protein, human"
2551,Prostate Cancer Pathway,"HSP90B1 protein, human"
2552,PDGFR-beta Signaling Pathway,"JUND protein, human"
2553,FGF Signaling Pathway,"PLAU protein, human"
2554,p53 Effector Pathway,Microprocessor Complex Subunit DGCR8
2555,IL2/PI3K Signaling Pathway,SPHINGOMYELINASE
2556,Syndecan-3-Mediated Signaling Pathway,"CXCL8 protein, human"
2557,Hypertrophic Cardiomyopathy Pathway,Tropomyosin Alpha-4 Chain
2558,Arrhythmogenic Right Ventricular Cardiomyopathy Pathway,Transcription Factor 7-Like 2
2559,Epidermal Growth Factor Receptor Family Pathway,"STAT3 protein, human"
2560,Mismatch Repair Pathway,"MLH3 protein, human"
2561,Calcium Signaling in the CD4+ TCR Pathway,"CD40 Ligand, human"
2562,Focal adhesion pathway,"PGF protein, human"
2563,FAS Signaling Pathway PID,"FASLG protein, human"
2564,T Helper Cell Surface Molecule Pathway,T-Cell Surface Glycoprotein CD3 Gamma Chain
2565,Fc Gamma Receptor-Mediated Phagocytosis Pathway,"FCGR3A protein, human"
2566,Neurotrophic Factor-Mediated NTRK1 Signaling Pathway,Ras GTPase-Activating Protein 1
2567,Nerve Growth Factor Receptor Signaling Pathway,"SQSTM1 protein, human"
2568,NO2-Dependent IL12 Pathway,"CD3D protein, human"
2569,TNFR2 Signaling Pathway,"RELA protein, human"
2570,Hematopoietic Cell Lineage Pathway,"IL4R protein, human"
2571,Colorectal Cancer Pathway,"MLH1 protein, human"
2572,Jak-STAT Signaling Pathway,"IL24 protein, human"
2573,Fatty Acid Metabolism Pathway,"cytochrome P450 3A4 protein, human"
