,CUI1,CUI2
10569,Renal pelvis,Urothelial cancer of renal pelvis
10570,Intestines,Diverticulitis
10571,Kidney,Renal infarction
10572,Gastrointestinal system,Stage IIIB Hepatocellular Carcinoma AJCC v7
10573,Gastrointestinal system,Rectal Lymphoma
10574,Prostate,"Acinar Prostate Adenocarcinoma, Oncocytic Variant"
10575,Gastrointestinal system,Stage IVA Hepatocellular Carcinoma AJCC v7
10576,Hepatobiliary System,Stage IVB Hepatocellular Carcinoma AJCC v7
10577,Pancreas,Pancreatic Acinar Cell Neoplasm
10578,Hepatobiliary System,Intraductal papillary neoplasm with high grade intraepithelial neoplasia
10579,Hematopoietic and Lymphatic System,Intestinal T-cell lymphoma stage IV
10580,Reproductive system,"Prostate Ductal Adenocarcinoma, Cribriform Pattern"
10581,Head and neck structure,Poorly Differentiated Salivary Gland Squamous Cell Carcinoma
10582,Reproductive system,Vaginal clear cell adenocarcinoma
10583,Anus,Anal carcinoma
10584,Nervous system structure,Intestinal Gangliocytic Paraganglioma
10585,Nasal sinus,Maxillary Sinus Squamous Cell Carcinoma
10586,Biliary tract structure,tubulopapillary adenoma of gallbladder
10587,Connective and Soft Tissue,Prostate Stromal Proliferation of Uncertain Malignant Potential
10588,Reproductive system,Vaginal Adenoid Basal Carcinoma
10589,Head and neck structure,Inner Ear Lipoma
10590,Head and neck structure,Ethmoid Sinus Squamous Cell Carcinoma
10591,Integumentary system,Squamous Cell Carcinoma of Anal Margin
10592,Urinary system,"Carcinoma of urinary bladder, superficial"
10593,Oral cavity,Soft Palate Squamous Cell Carcinoma
10594,Gastrointestinal system,Gallbladder Biliary Intraepithelial Neoplasia
10595,Head and neck structure,Paranasal Sinus Lymphoma
10596,Cardiovascular system,Cardiomyopathies
10597,Respiratory System,Mediastinal Rhabdomyoma
10598,Nasal cavity,Hay fever
10599,Connective and Soft Tissue,"Gastrointestinal stromal tumor, benign"
10600,Head and neck structure,Malignant tumor of pyriform fossa
10601,Female Reproductive System,Infection of amniotic cavity
10602,Neck,Follicular Variant Thyroid Gland Papillary Carcinoma
10603,Major salivary gland structure,Parotid Gland Lipoma
10604,Hematopoietic and Lymphatic System,Secondary malignant neoplasm of lymph node
10605,"Skin, Human",Recurrent Nevus
10606,Bone structure of cranium,ACTH-Secreting Pituitary Adenoma
10607,Gastrointestinal system,Ampulla of Vater Clear Cell Adenocarcinoma
10608,Reproductive system,Ovarian Carcinoid Tumor
10609,Central Nervous System,Childhood Central Nervous System Neoplasm
10610,Nervous system structure,Benign Adult Cerebellar Neoplasm
10611,Head and neck structure,Stage IVB Lip and Oral Cavity Cancer AJCC v6 and v7
10612,Pancreas,adenosquamous carcinoma of pancreas
10613,Larynx,Leukoplakia of vocal cords
10614,Vascular System,Chronic total occlusion of coronary artery
10615,Prostate,Prostate Leiomyoma
10616,Respiratory System,Bronchopulmonary Dysplasia
10617,Hematopoietic and Lymphatic System,Cervical lymphadenitis
10618,Intestines,cloacogenic carcinoma of rectum
10619,Testis,Testicular Seminoma with Syncytiotrophoblastic Cells
10620,Gonadal structure,Testicular Seminoma with Syncytiotrophoblastic Cells
10621,Kidney,Steroid-dependent nephrotic syndrome
10622,Skeletal bone,Stage IB Bone Sarcoma AJCC v7
10623,Head and neck structure,Stage III Oral Cavity Cancer AJCC v6 and v7
10624,Integumentary system,Syringofibroadenoma
10625,Head and neck structure,Ceruminous Neoplasm
10626,Kidney,Focal Segmental Glomerulosclerosis Perihilar Variant
10627,Hematopoietic and Lymphatic System,Aggressive natural killer-cell leukemia
10628,Hematopoietic and Lymphatic System,Refractory Hodgkin Lymphoma
10629,Hematopoietic and Lymphatic System,Recurrent Grade 1 Follicular Lymphoma
10630,Gastrointestinal system,Aflatoxins-Related Hepatocellular Carcinoma
10631,Urinary system,Bladder Lymphoma
10632,Hematopoietic and Lymphatic System,Colon Burkitt Lymphoma
10633,Colon structure (body structure),Colon Burkitt Lymphoma
10634,Esophagus,Megaesophagus
10635,Cardiovascular system,Adult Angiosarcoma
10636,Connective and Soft Tissue,Childhood Clear Cell Sarcoma of Soft Parts
10637,Cervix Uteri,Cervical Adenosquamous Carcinoma
10638,Nervous system structure,Childhood Cerebellar Anaplastic Astrocytoma
10639,Central Nervous System,Herpes encephalitis
10640,Gastrointestinal system,Stage IV Colorectal Cancer AJCC v7
10641,Central Nervous System,"Adult Supratentorial Embryonal Tumor, Not Otherwise Specified"
10642,Pancreas,Benign tumor of pancreas
10643,Oral cavity,Gingival Angiofibroma
10644,Integumentary system,Skin Papilloma
10645,Head and neck structure,Non-Neoplastic Paranasal Sinus Disorder
10646,Intestines,Ileal ulcer
10647,Reproductive system,Stage IV Borderline Ovarian Surface Epithelial-Stromal Tumor
10648,Head and neck structure,Stage IVA Laryngeal Verrucous Carcinoma AJCC v7
10649,Urinary system,Metastatic Neoplasm to the Bladder
10650,Integumentary system,Anal margin basal cell carcinoma
10651,Skeletal bone,Spinal Degenerative Disorder
10652,Central Nervous System,Encephalopathy of Prematurity
10653,Connective and Soft Tissue,FNCLCC Sarcoma Grade 3
10654,Major salivary gland structure,Parotid Gland Carcinosarcoma
10655,Female Reproductive System,Mucinous cystadenoma of ovary
10656,Urinary system,Bladder transitional cell carcinoma stage I
10657,Head and neck structure,sarcoma of larynx
10658,Central Nervous System,"Central Nervous System Neoplasms, Primary"
10659,Vulva,Vulvar Squamous Neoplasm
10660,Neck,"Thyroid Gland Anaplastic Carcinoma, Osteoclastic Variant"
10661,Respiratory System,Mitral Valve Insufficiency
10662,Ovary,Isolated Premature Menarche
10663,Hematopoietic and Lymphatic System,Stage I Non-Hodgkin Lymphoma
10664,Salivary Glands,Minor Salivary Gland Carcinoma
10665,Female Reproductive System,Stage IV Ovarian Polyembryoma AJCC v6 and v7
10666,Esophagus,Esophageal Mixed Adenoneuroendocrine Carcinoma
10667,Reproductive system,Vulvar Warty Carcinoma
10668,Stomach,Leiomyosarcoma of stomach
10669,Stomach,Stage IB Gastric Carcinoma
10670,Urinary system,Postoperative Spindle Cell Nodule of the Bladder
10671,Eye,Acquired Cataract
10672,Nervous system structure,Syringomyelia and Hydromyelia
10673,Bone Marrow,Treatment related acute myeloid leukaemia
10674,Urinary system,"Nephritis, Tubulointerstitial"
10675,Hematopoietic and Lymphatic System,de novo Myelodysplastic Syndrome
10676,Reproductive system,Stage IIC Ovarian Germ Cell Tumor AJCC v6 and v7
10677,Female Reproductive System,Cervical Soft Tissue Neoplasm
10678,Gastrointestinal system,Extrahepatic Bile Duct Embryonal Rhabdomyosarcoma
10679,Pancreas,Gestational Diabetes
10680,Oropharyngeal,Oropharyngeal lymphepithelioma
10681,Mediastinum,Mediastinal T Lymphoblastic Lymphoma
10682,Female Reproductive System,Uterine Corpus Endometrial Stromal Sarcoma
10683,Gastrointestinal system,Pancreatic intraepithelial neoplasia
10684,Spinal epidural space,Epidural Spinal Canal Meningioma
10685,Hematopoietic and Lymphatic System,Diffuse follicle center lymphoma
10686,Anus,Proctitis
10687,Urinary system,Bladder Exstrophy
10688,Lung,Legionnaires' Disease
10689,Head and neck structure,Pituitary Gland Oncocytic Adenoma
10690,Connective and Soft Tissue,Benign Gastric Gastrointestinal Stromal Tumor
10691,Central Nervous System,Tourettism
10692,Nervous system structure,Childhood Pineoblastoma
10693,Gastrointestinal system,Appendix Villous Adenoma
10694,Uvea,Choroid Diseases
10695,Nervous system structure,benign neurofibroma of gallbladder
10696,Gastrointestinal system,Gastrointestinal Intraepithelial Neoplasia
10697,Gallbladder,Gallbladder Leiomyosarcoma
10698,Bile duct structure,Bile duct cystadenoma
10699,Female Reproductive System,Stage IV Fallopian Tube Cancer AJCC v6 and v7
10700,Testis,Stage IA Testicular Cancer AJCC v6 and v7
10701,Salivary Glands,Major Salivary Gland Adenoid Cystic Carcinoma
10702,Reproductive system,Benign neoplasm of testis
10703,Connective and Soft Tissue,Salivary Gland Myoepithelial Tumor
10704,Base of skull structure,Neoplasm of the posterior pituitary
10705,Gonadal structure,Mature Testicular Teratoma
10706,Female Reproductive System,"Cervical Adenosquamous Carcinoma, Glassy Cell Variant"
10707,Reproductive system,Vulvar Lipoma
10708,Urinary Bladder,Bladder Paraganglioma
10709,Supratentorial Brain,Benign neoplasm of pituitary gland
10710,Reproductive system,Undifferentiated Endocervical Sarcoma
10711,Head and neck structure,Stage IV Oropharyngeal Carcinoma AJCC v7
10712,Female Reproductive System,Borderline epithelial tumor of ovary
10713,Connective and Soft Tissue,Childhood Periosteal Osteosarcoma
10714,Retroperitoneal Space,Retroperitoneal Disorder
10715,Skeletal bone,Breast Carcinoma Metastatic in the Bone
10716,Connective and Soft Tissue,Cervical Alveolar Soft Part Sarcoma
10717,Bone Marrow,Acute Myeloid Leukemia (AML-M2)
10718,Urethra,Benign neoplasm of urethra
10719,Central Nervous System,Lung Carcinoma Metastatic in the Brain
10720,Nervous system structure,Lung Carcinoma Metastatic in the Brain
10721,Adrenal Glands,Recurrent Adrenal Cortex Carcinoma
10722,Nervous system structure,Benign neoplasm of brain stem
10723,Lip structure,Recurrent Lip Basal Cell Carcinoma
10724,Nervous system structure,Cerebral Non-Hodgkin Lymphoma
10725,Hepatobiliary System,Distal Bile Duct Carcinoma
10726,"Skin, Human",Epithelioid and spindle cell nevus
10727,Head and neck structure,Growth Hormone-Producing Pituitary Gland Carcinoma
10728,Head and neck structure,LH-Producing Gonadotroph Adenoma
10729,Vascular System,Hypertensive episode
10730,Nervous system structure,"Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted"
10731,Cardiovascular system,Atrial myxoma
10732,Pituitary Gland,Lymphocytic Neurohypophysitis
10733,Lung,Congenital hypoplasia of lung
10734,Head and neck structure,Periapical abscess with sinus
10735,Integumentary system,Hemangioendothelioma of skin
10736,Breast,Giant fibroadenoma of breast
10737,Female Reproductive System,Stage I Uterine Corpus Cancer AJCC v6
10738,Nervous system structure,Anaplastic Brain Stem Astrocytoma
10739,Lip and Oral Cavity,Ameloblastoma
10740,"Skin, Human",Tufted angioma of skin
10741,Reproductive system,Testicular Dermoid Cyst
10742,Retroperitoneal Space,Retroperitoneal Inflammatory Myofibroblastic Tumor
10743,Stomach,MALT lymphoma of stomach
10744,Central Nervous System,Cerebellar degeneration
10745,Cardiovascular system,Skin Angiosarcoma
10746,Reproductive system,Early Invasive Cervical Squamous Cell Carcinoma
10747,Central Nervous System,Epidural Neoplasms
10748,Pleural cavity,Pneumothorax
10749,Lip and Oral Cavity,Secondary malignant neoplasm of lip
10750,Gonadal structure,Typical Ovarian Thecoma
10751,Eyelid structure,Retraction of eyelid
10752,Respiratory System,Small cell carcinoma of lung
10753,Ovary,"Ovarian Small Cell Carcinoma, Pulmonary Type"
10754,Connective and Soft Tissue,Infiltrating angiolipoma
10755,Breast,Breast Microglandular Adenosis
10756,Colon structure (body structure),Stage III Colon Cancer
10757,Gastrointestinal system,Esophageal Melanoma
10758,Ovary,Gestational Ovarian Choriocarcinoma
10759,Gastrointestinal system,"Pancreatic Intraductal Papillary Mucinous Neoplasm, Intestinal-Type"
10760,Oral cavity,Anterior Tongue Mucoepidermoid Carcinoma
10761,Intestines,Colorectal Sarcomatoid Carcinoma
10762,Reproductive system,Rete Ovarii Neoplasm
10763,Respiratory System,Stage IIB Lung Adenocarcinoma AJCC v7
10764,Nervous system structure,Peripheral neuroepithelioma of bone recurrent
10765,Renal pelvis,papillary carcinoma of renal pelvis
10766,Lung,Small cell lung cancer extensive stage
10767,Colorectal Region,Benign neoplasm of colon
10768,Urinary Bladder,Schistosoma Hematobium-Related Bladder Squamous Cell Carcinoma
10769,Connective and Soft Tissue,Embryonal Rhabdomyosarcoma
10770,Palate,Hard Palate Adenoid Cystic Carcinoma
10771,Neck,Congenital iodine deficiency syndrome
10772,Female Reproductive System,Small cell carcinoma of the cervix
10773,Retina,Central Serous Chorioretinopathy
10774,Vagina,Vagina Carcinoma
10775,Connective and Soft Tissue,Juvenile spondyloarthropathy
10776,Hepatobiliary System,rhabdomyosarcoma of extrahepatic bile duct
10777,Head and neck structure,Neoplasm of sphenoidal sinus
10778,Reproductive system,Clear cell adenocarcinoma of ovary
10779,Spinal Cord,Glial tumor of spinal cord
10780,Ear structure,Low frequency deafness
10781,Central Nervous System,Myelocele
10782,Nervous system structure,"Perineurioma, malignant"
10783,Integumentary system,Malignant neoplasm of scrotum
10784,Reproductive system,"46,XX/46,XY Ovotesticular Differences of Sex Development"
10785,Nervous system structure,Cervical myelocele
10786,Ocular orbit,Malignant tumor of orbit
10787,Hematopoietic and Lymphatic System,Stage IV Indolent Adult Non-Hodgkin Lymphoma
10788,Oral cavity,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7
10789,Reproductive system,Eclampsia
10790,"Intestines, Small",Malignant neoplasm of duodenum recurrent
10791,Ovary,FIGO Stage IVA Ovarian Cancer
10792,Breast,adenocarcinoma of breast with spindle cell metaplasia
10793,Retroperitoneal Space,Tumors of Adrenal Cortex
10794,Pineal gland,Pineal Gland Astrocytoma
10795,Bone Marrow,Acute Myeloid Leukemia with a Variant RARA Translocation
10796,Nervous system structure,Anosognostic Epilepsy
10797,Connective and Soft Tissue,rhabdomyosarcoma of testis
10798,Oral cavity,Dental abscess
10799,Reproductive system,Serous Tubal Intraepithelial Carcinoma
10800,Kidney,Secondary malignant neoplasm of kidney
10801,Hematopoietic and Lymphatic System,Lymphoplasmacytoid lymphoma/immunocytoma stage III
10802,Respiratory System,Axillary lymphadenitis
10803,Hepatobiliary System,Sarcomatoid Hepatocellular Carcinoma
10804,Pharyngeal structure,Nasopharyngeal Papillary Adenocarcinoma
10805,Adrenal Glands,Benign neoplasm of adrenal cortex
10806,Sublingual Gland,Malignant neoplasm of sublingual gland
10807,Reproductive system,Vulvovaginitis
10808,Bartholin Glands,Bartholin Gland Adenoma
10809,Female Reproductive System,Bartholin Gland Adenoma
10810,Male Reproductive System,Acquired phimosis
10811,Central Nervous System,Giant Cell Glioblastoma
10812,Colorectal Region,Stage IIB Colorectal Cancer AJCC v7
10813,Intestines,Stage IIB Colorectal Cancer AJCC v7
10814,Central Nervous System,sarcoma of spinal cord
10815,Hematopoietic and Lymphatic System,"FANCONI ANEMIA, COMPLEMENTATION GROUP J"
10816,Liver,Perihilar Intrahepatic Cholangiocarcinoma
10817,Prostate,Prostatic Diseases
10818,Salivary Glands,Mixed Salivary Gland Tumor
10819,Oropharyngeal,Malignant neoplasm tonsil
10820,Pancreas,Stage II Pancreatic Cancer AJCC v6 and v7
10821,Nervous system structure,Malignant Central Nervous System Germ Cell Tumor
10822,Urinary Bladder,Urothelial carcinoma bladder recurrent
10823,Central Nervous System,Secretory meningioma
10824,Nervous system structure,Childhood Central Nervous System Embryonal Carcinoma
10825,Lung,Lung Myolipoma
10826,Connective and Soft Tissue,Stage IIIA Gastric Gastrointestinal Stromal Tumor
10827,Head and neck structure,epithelial-myoepithelial carcinoma of salivary gland
10828,Central Nervous System,Adult Brain Stem Gliosarcoma
10829,Brain,Adult Brain Stem Gliosarcoma
10830,Respiratory System,Tuberculous fibrosis of lung
10831,Reproductive system,Stage IC Fallopian Tube Cancer AJCC v6 and v7
10832,Kidney,Nephropathy due to Aminoglycosides
10833,Testis,Childhood Testicular Immature Teratoma
10834,Central Nervous System,Adult Ganglioglioma
10835,Connective and Soft Tissue,Spondylolisthesis
10836,Reproductive system,Endometrial Mixed Cell Adenocarcinoma
10837,Pharyngeal structure,Stage III Hypopharyngeal Carcinoma AJCC v7
10838,Meninges,Adult Brain Meningioma
10839,Central Nervous System,Adult Brain Glioblastoma
10840,Body of uterus,Uterine Corpus Sarcoma
10841,Pharyngeal structure,Squamous cell carcinoma of nasopharynx
10842,Eye,Cavernous hemangioma of retina
10843,Bone Marrow,"Meningeal Chronic Myelogenous Leukemia, BCR-ABL1 Positive"
10844,Eye,Pedunculated conjunctival papilloma
10845,Intestines,Grade 3 Colorectal Adenocarcinoma
10846,Respiratory System,Lung diseases
10847,Central Nervous System,Cerebral Infarction
10848,Integumentary system,Neoplasm of scrotum
10849,Pharyngeal structure,Stage IV Pharynx Carcinoma
10850,Connective and Soft Tissue,Capillary hemangioma of orbit
10851,Reproductive system,Prostatic Intraepithelial Neoplasias
10852,Ovary,Polycystic Ovary Syndrome
10853,Nasopharynx,Stage I Nasopharyngeal Carcinoma AJCC v7
10854,Respiratory System,Stage I Lung Cancer AJCC v6
10855,Connective and Soft Tissue,Undifferentiated spindle cell sarcoma
10856,Ear structure,Neonatal hearing impairment
10857,Prostate,Secondary malignant neoplasm of prostate
10858,Integumentary system,Vulvar Clear Cell Hidradenocarcinoma
10859,Urinary system,Lipoid nephrosis
10860,Respiratory System,Aortic Valve Insufficiency
10861,Respiratory System,Stage IV Lung Cancer AJCC v6
10862,Hematopoietic System,Waldenstrom's macroglobulinemia recurrent
10863,Thyroid Gland,Stage IVA Thyroid Gland Undifferentiated (Anaplastic) Carcinoma AJCC v7
10864,Respiratory System,Microscopic Thymoma
10865,Head and neck structure,Stage I Lip Carcinoma
10866,Liver,Hepatitis B
10867,Trachea,sarcoma of trachea
10868,Male Reproductive System,Testicular Sclerosing Sertoli Cell Tumor
10869,Female Reproductive System,Low lying placenta
10870,"Skin, Human",Cutaneous neurofibroma
10871,Biliary tract structure,Gallbladder Cancer by AJCC v7 Stage
10872,"Skin, Human","Cutaneous Fibrous Histiocytoma, Fibroblastic Variant"
10873,Ovary,Benign Ovarian Clear Cell Tumor
10874,Central Nervous System,Pineal Region Mature Teratoma
10875,Nervous system structure,Sphenocavernous Meningioma
10876,Central Nervous System,Central Nervous System Mature Teratoma
10877,Gastrointestinal system,Gallbladder Neuroendocrine Tumor G1
10878,Eye,Papilloma of eyelid
10879,Brain,Benign Diencephalic Neoplasm
10880,Connective and Soft Tissue,Metastatic angiosarcoma
10881,"Skin, Human",Vulvar Nodular Hidradenoma
10882,Trachea,Tracheobronchitis
10883,Brain,Childhood Central Nervous System Neuroblastoma
10884,Hematopoietic and Lymphatic System,Adult T-cell lymphoma/leukemia stage II
10885,Intestines,Meckel's diverticulitis
10886,Head and neck structure,"Oral submucosal fibrosis, including of tongue"
10887,Supratentorial Brain,Pineal Region Choriocarcinoma
10888,Reproductive system,Cervical Leiomyoma
10889,Bone Marrow,Acute Basophilic Leukemia
10890,Stomach,Gastric Germ Cell Tumor
10891,Nervous system structure,gliosarcoma
10892,Reproductive system,Vascular disorder of penis
10893,Bile duct structure,Stage II Hilar Cholangiocarcinoma AJCC v7
10894,Eye,"Retinoblastoma, differentiated"
10895,Base of skull structure,Somatotroph/Lactotroph Adenoma
10896,Female Reproductive System,Sarcoma of vulva
10897,Ovary,Childhood Ovarian Dysgerminoma
10898,Hepatobiliary System,Hemangioma of liver
10899,Neck,Multicentric Thyroid Gland Papillary Carcinoma
10900,Respiratory System,Stage IV Pleural Malignant Mesothelioma AJCC v7
10901,Hematopoietic and Lymphatic System,Grade III Lymphomatoid Granulomatosis
10902,Lymphatic System,Grade III Lymphomatoid Granulomatosis
10903,Retina,Retinal Degeneration
10904,"Skin, Human",Malignant neoplasm of skin
10905,Gastrointestinal system,Crohn's disease of small intestine
10906,Hematopoietic and Lymphatic System,Splenic Small Lymphocytic Lymphoma
10907,Integumentary system,Invasive Cutaneous Melanoma
10908,Hematopoietic and Lymphatic System,Centroblastic lymphoma recurrent
10909,Reproductive system,"High Grade Prostatic Intraepithelial Neoplasia, Mucinous Variant"
10910,Kidney,Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions
10911,Head and neck structure,Thyroid Gland Mucinous Follicular Adenoma
10912,Hematopoietic and Lymphatic System,Stage II Contiguous Adult Indolent Non-Hodgkin Lymphoma
10913,Head and neck structure,Benign neoplasm of buccal mucosa
10914,Gastrointestinal system,Enterochromaffin-Like Cell Neuroendocrine Tumor G1
10915,Female Reproductive System,Childhood Ovarian Immature Teratoma
10916,Head and neck structure,Stage IVB Pharyngeal Carcinoma
10917,Ovary,Childhood Ovarian Mature Teratoma
10918,Cardiovascular system,Disorder of vein
10919,Stomach,Hemorrhagic gastritis
10920,Male Reproductive System,Tumor of seminal vesicle
10921,Bone Marrow,M5b Acute differentiated monocytic leukemia
10922,Gonadal structure,Gonadal Dysgenesis
10923,Reproductive system,Gonadal Dysgenesis
10924,Head and neck structure,Stage II Thyroid Gland Follicular Carcinoma AJCC v7
10925,Oral cavity,Adenoid cystic carcinoma of the oral cavity stage III
10926,Neck,Benign neoplasm of neck
10927,Respiratory System,Lung Micropapillary Adenocarcinoma
10928,Respiratory System,Carcinoma in situ of trachea
10929,Bone Marrow,Overt Primary Myelofibrosis
10930,Female Reproductive System,Vaginal Warty Carcinoma
10931,Reproductive system,Fallopian Tube Mucinous Neoplasm
10932,Intestines,Clostridium colitis
10933,Gastrointestinal system,Gallbladder adenosquamous carcinoma
10934,Reproductive system,Dysmenorrhea
10935,Brain,Cerebellar Paraganglioma
10936,Gastrointestinal system,Stage IIIC Colon Cancer AJCC v7
10937,Gastrointestinal system,Small Intestinal Diffuse Large B-Cell Lymphoma
10938,Prostate,Prostatic Urethra Urothelial Carcinoma
10939,Connective and Soft Tissue,Sarcoma of soft tissue
10940,Supratentorial Brain,Neuroblastoma of brain
10941,Heart,Microvascular Angina
10942,Prostate,"Prostate Ductal Adenocarcinoma, Cribriform Pattern"
10943,Base of skull structure,Sphenoorbital Meningioma
10944,Head and neck structure,Stage II Differentiated Thyroid Gland Carcinoma 45 Years and Older AJCC v7
10945,Kidney,Nephrotic Syndrome - Human Immunodeficiency Virus Associated
10946,Liver,Stage III Adult Liver Cancer AJCC v7
10947,Urinary system,Renal vascular disorder
10948,Connective and Soft Tissue,Tonsillar Lipoma
10949,Gastrointestinal system,Liver Mucosa-Associated Lymphoid Tissue Lymphoma
10950,Hematopoietic and Lymphatic System,Ann Arbor Stage III Grade 2 Follicular Lymphoma
10951,Gastrointestinal system,Gastric Juvenile Polyp
10952,Kidney,Polycystic Kidney Diseases
10953,Reproductive system,Low Grade Endometrioid Stromal Sarcoma of the Vagina
10954,Respiratory System,Nonspecific interstitial pneumonia
10955,Colon structure (body structure),Stage III Colon Cancer AJCC v7
10956,Stomach,Gastric adenoma
10957,Sclera,Scleral Diseases
10958,Bone structure of cranium,meningioma of clivus
10959,Hematopoietic and Lymphatic System,Histiocytic and Dendritic Cell Neoplasm
10960,Nervous system structure,Brain Hemangioma
10961,Connective and Soft Tissue,Congenital Structural Myopathy
10962,Vulva,Vulvar Angiomyxoma
10963,Nervous system structure,Benign Bone Schwannoma
10964,Head and neck structure,non-Hodgkin's lymphoma of accessory sinus
10965,Reproductive system,Poorly Differentiated Prostate Adenocarcinoma
10966,"Skin, Human",Syringocystadenoma Papilliferum
10967,Biliary tract structure,Intrahepatic Cholangiocarcinoma
10968,Nervous system structure,Appendix Neuroma
10969,Oral cavity,Mucoepidermoid carcinoma of the oral cavity stage III
10970,Lip and Oral Cavity,Mucoepidermoid carcinoma of the oral cavity stage III
10971,"Skin, Human",Acantholytic acanthoma
10972,Vulva,Vulvar Granular Cell Tumor
10973,Gastrointestinal system,"Pancreatic carcinoma, familial"
10974,Uterus,"Cervical Mucinous Adenocarcinoma, Intestinal-Type"
10975,Connective and Soft Tissue,Adult Desmoplastic Small Round Cell Tumor
10976,Head and neck structure,Salivary Gland Infection
10977,Breast,Infiltrating duct and lobular carcinoma
10978,"Skin, Human","Acanthoma, Clear Cell"
10979,Hematopoietic and Lymphatic System,Primary cutaneous gamma-delta T-cell lymphoma
10980,Integumentary system,Malignant vascular tumor of skin
10981,conjunctiva,Nevus of conjunctiva
10982,Central Nervous System,ACTH-Secreting Pituitary Adenoma
10983,Bone structure of cranium,Posterior Foramen Magnum Meningioma
10984,Bone Marrow,Acute Myeloid Leukemia with t(5;17)(q35;q21)
10985,Eye,Squamous cell carcinoma of cornea
10986,Intestines,Large Bowel Juvenile Polyp
10987,Testis,Testicular Mixed Choriocarcinoma and Embryonal Carcinoma
10988,Skeletal bone,Lordosis
10989,Head and neck structure,Stage IVB Oropharyngeal Carcinoma AJCC v7
10990,Thyroid Gland,Toxic nodular goiter
10991,Heart,Acute Coronary Syndrome
10992,Lung,Low Grade Lung Neuroendocrine Neoplasm
10993,Central Nervous System,WHO Grade III Glioma
10994,Nervous system structure,Benign Cardiac Schwannoma
10995,Eyelid structure,Stage IIIB Eyelid Carcinoma AJCC v7
10996,Urinary system,Stage IV Kidney Wilms Tumor
10997,Eye,Central Retinal Artery Occlusion
10998,Bone structure of cranium,ACTH-producing pituitary tumor
10999,Reproductive system,Leiomyosarcoma of uterus
11000,Gallbladder,Gallbladder Sarcoma
11001,Hematopoietic and Lymphatic System,Childhood Burkitt Lymphoma
11002,Stomach,Gastric Cardia Adenocarcinoma
11003,Connective and Soft Tissue,Breast Angiomatosis
11004,Gastrointestinal system,Pancreatic ACTH-Producing Neuroendocrine Tumor
11005,Reproductive system,Malignant Reproductive System Neoplasm
11006,Larynx,Laryngeal Leiomyoma
11007,Female Reproductive System,Vaginal Villous Adenoma
11008,Urinary system,Childhood Kidney Angiomyolipoma
11009,Gastrointestinal system,Benign neoplasm of anus
11010,Integumentary system,Malignant tumor of epidermal appendage
11011,Reproductive system,Familial Testicular Germ Cell Tumor
11012,Urinary system,Childhood Multilocular Cystic Renal Neoplasm
11013,Intestines,Anaplastic Carcinoma of the Rectum
11014,Head and neck structure,Polyp of maxillary sinus
11015,Submandibular gland,Submandibular Gland Adenocarcinoma
11016,Nervous system structure,Neoplasm of occipital lobe
11017,Lung,Acute bronchitis
11018,Reproductive system,Paget's disease of penis
11019,Gastrointestinal system,Acute esophagitis
11020,Reproductive system,Endometrial Undifferentiated Carcinoma
11021,Major salivary gland structure,Parotid Gland Non-Hodgkin Lymphoma
11022,Meninges,Meningothelial sarcoma
11023,Oropharyngeal,Oropharyngeal Carcinoma by AJCC v6 Stage
11024,Eye,Retinal hemangioblastoma
11025,Liver,Mitochondrial hepatopathy
11026,Integumentary system,"lymphomatoid papulosis, type A"
11027,Head and neck structure,"Thyroid Gland Anaplastic Carcinoma, Osteoclastic Variant"
11028,Eye,Ocular Adnexal Mucosa-Associated Lymphoid Tissue Lymphoma
11029,Cardiovascular system,Dissection of aorta
11030,Skeletal bone,Avascular necrosis of bone
11031,Hematopoietic and Lymphatic System,B-cell small lymphocytic lymphoma recurrent
11032,Cardiovascular system,Congenital stenosis of pulmonary artery
11033,"Intestines, Small",Carcinoid tumor of the duodenum
11034,Urinary Bladder,Voiding Disorders
11035,Vertebral column,Neoplasm of cauda equina
11036,Urinary Bladder,Infiltrating Bladder Urothelial Carcinoma with Trophoblastic Differentiation
11037,Uterus,Cervical Malignant Peripheral Nerve Sheath Tumor
11038,Head and neck structure,Malignant neoplasm of glottis
11039,Vagina,Vaginal Dermoid Cyst
11040,Male Reproductive System,Sex cord stromal tumor of testis
11041,Head and neck structure,Sphenoid Sinus Schneiderian Papilloma
11042,Hepatobiliary System,Biliary Intraepithelial Neoplasia
11043,Head and neck structure,Malignant neoplasm of subglottis
11044,Uterus,Uterine Corpus Smooth Muscle Tumor of Uncertain Malignant Potential
11045,Hematopoietic and Lymphatic System,Stage II Adult Hodgkin Lymphoma
11046,Hematopoietic and Lymphatic System,Adult Acute Basophilic Leukemia
11047,Respiratory System,Pneumocystis jiroveci pneumonia
11048,Cardiovascular system,"Lymphangioma, Cystic"
11049,Skeletal bone,Craniofacial Dysostosis
11050,Pancreas,Pancreatic intraepithelial neoplasia
11051,Testis,Testicular choriocarcinoma stage III
11052,Respiratory System,Diffuse Pulmonary Fibrosis
11053,Eye,Non-Neoplastic Corneal Disorder
11054,Mediastinum,Malignant tumor of mediastinum
11055,Colon structure (body structure),Colon Serrated Adenocarcinoma
