,CUI1,CUI2
1178,cilium movement,regulation of cilium movement
1179,dynamin family protein polymerization involved in membrane fission,regulation of dynamin family protein polymerization involved in membrane fission
1180,planar cell polarity pathway involved in axis elongation,regulation of planar cell polarity pathway involved in axis elongation
1181,neural retina development,regulation of neural retina development
1182,growth plate cartilage chondrocyte proliferation,regulation of growth plate cartilage chondrocyte proliferation
1183,cytoskeleton polarization involved in growth plate cartilage chondrocyte division,regulation of cytoskeleton polarization involved in growth plate cartilage chondrocyte division
1184,molecular_function,regulation of molecular function
1185,DNA Binding,regulation of DNA binding
1186,chromatin binding,regulation of chromatin binding
1187,DNA-binding transcription factor activity,regulation of DNA-binding transcription factor activity
1188,telomerase activity,regulation of telomerase activity
1189,microtubule motor activity,regulation of microtubule motor activity
1190,enzyme activity,regulation of catalytic activity
1191,DNA topoisomerase type II activity,regulation of DNA topoisomerase (ATP-hydrolyzing) activity
1192,GTPase activity,regulation of GTPase activity
1193,GTP cyclohydrolase I activity,regulation of GTP cyclohydrolase I activity
1194,NAD+ kinase activity,regulation of NAD+ kinase activity
1195,adenylate cyclase activity,regulation of adenylate cyclase activity
1196,alkaline phosphatase activity,regulation of alkaline phosphatase activity
1197,"3',5'-cyclic-nucleotide phosphodiesterase activity",regulation of cyclic-nucleotide phosphodiesterase activity
1198,endopeptidase activity,regulation of endopeptidase activity
1199,cysteine-type endopeptidase activity,regulation of cysteine-type endopeptidase activity
1200,ferrochelatase activity,regulation of ferrochelatase activity
1201,glucokinase activity,regulation of glucokinase activity
1202,glucose-6-phosphatase activity,regulation of glucose-6-phosphatase activity
1203,glutamate-cysteine ligase activity,regulation of glutamate-cysteine ligase activity
1204,glycogen (starch) synthase activity,regulation of glycogen (starch) synthase activity
1205,guanylate cyclase activity,regulation of guanylate cyclase activity
1206,helicase activity,regulation of helicase activity
1207,1-phosphatidylinositol 4-kinase activity,regulation of 1-phosphatidylinositol 4-kinase activity
1208,"inositol 1,4,5-trisphosphate phosphatase activity",regulation of inositol-polyphosphate 5-phosphatase activity
1209,lipoprotein lipase activity,regulation of lipoprotein lipase activity
1210,monooxygenase activity,regulation of monooxygenase activity
1211,25-hydroxy vitamin D3 1-alpha-hydroxylase activity,regulation of calcidiol 1-monooxygenase activity
1212,monophenol monooxygenase activity,regulation of monophenol monooxygenase activity
1213,NADPH dehydrogenase activity,regulation of nitric-oxide synthase activity
1214,nuclease activity,regulation of nuclease activity
1215,endodeoxyribonuclease activity,regulation of endodeoxyribonuclease activity
1216,endoribonuclease activity,regulation of endoribonuclease activity
1217,deoxyribonuclease activity,regulation of deoxyribonuclease activity
1218,ribonuclease activity,regulation of ribonuclease activity
1219,peroxidase activity,regulation of peroxidase activity
1220,phospholipase activity,regulation of phospholipase activity
1221,phospholipase A2 activity,regulation of phospholipase A2 activity
1222,prostaglandin-endoperoxide synthase activity,regulation of prostaglandin-endoperoxide synthase activity
1223,protein kinase activity,regulation of protein kinase activity
1224,protein-histidine kinase activity,regulation of protein histidine kinase activity
1225,protein serine/threonine kinase activity,regulation of protein serine/threonine kinase activity
1226,myosin light chain kinase activity,regulation of myosin light chain kinase activity
1227,cAMP-dependent protein kinase activity,regulation of cAMP-dependent protein kinase activity
1228,cyclin-dependent protein kinase activity,regulation of cyclin-dependent protein serine/threonine kinase activity
1229,JUN kinase activity,regulation of JUN kinase activity
1230,MAP kinase activity,regulation of MAP kinase activity
1231,protein tyrosine kinase activity,regulation of protein tyrosine kinase activity
1232,protein phosphatase activity,regulation of phosphoprotein phosphatase activity
1233,ubiquitin-protein transferase activity,regulation of ubiquitin-protein transferase activity
1234,thiol-dependent ubiquitin-specific protease activity,regulation of ubiquitin-specific protease activity
1235,AMPA glutamate receptor activity,regulation of AMPA receptor activity
1236,N-methyl-D-aspartate selective glutamate receptor activity,regulation of NMDA receptor activity
1237,epidermal growth factor receptor activity,regulation of epidermal growth factor-activated receptor activity
1238,cytokine activity,regulation of cytokine activity
1239,transporter activity,regulation of transporter activity
1240,ryanodine-sensitive calcium-release channel activity,regulation of ryanodine-sensitive calcium-release channel activity
1241,anion channel activity,regulation of anion channel activity
1242,ADP/ATP translocase activity,regulation of ATP:ADP antiporter activity
1243,Binding (Molecular Function),regulation of binding
1244,Protein Binding,regulation of protein binding
1245,collagen binding,regulation of collagen binding
1246,Carbohydrate Metabolism,regulation of carbohydrate metabolic process
1247,polysaccharide metabolic process,regulation of polysaccharide metabolic process
1248,glycogen metabolic process,regulation of glycogen metabolic process
1249,glycogen biosynthetic process,regulation of glycogen biosynthetic process
1250,Glycogenolysis,regulation of glycogen catabolic process
1251,trehalose metabolic process,regulation of trehalose metabolic process
1252,glucose metabolism,regulation of glucose metabolic process
1253,chitin metabolic process,regulation of chitin metabolic process
1254,chitin biosynthetic process,regulation of chitin biosynthetic process
1255,cell wall chitin metabolic process,regulation of cell wall chitin metabolic process
1256,cell wall chitin biosynthetic process,regulation of cell wall chitin biosynthetic process
1257,cell wall chitin catabolic process,regulation of cell wall chitin catabolic process
1258,(1->3)-beta-D-glucan metabolic process,regulation of (1->3)-beta-D-glucan metabolic process
1259,(1->3)-beta-D-glucan biosynthetic process,regulation of (1->3)-beta-D-glucan biosynthetic process
1260,(1->6)-beta-D-glucan biosynthetic process,regulation of (1->6)-beta-D-glucan biosynthetic process
1261,acetyl-CoA biosynthetic process from pyruvate,regulation of acetyl-CoA biosynthetic process from pyruvate
1262,generation of precursor metabolites and energy,regulation of generation of precursor metabolites and energy
1263,Gluconeogenesis,regulation of gluconeogenesis
1264,Glycolysis,regulation of glycolytic process
1265,Glycolysis,regulation of glycolytic process by regulation of transcription from RNA polymerase II promoter
1266,Glycolysis,regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter
1267,Glycolysis,regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter
1268,Pentose Phosphate Pathway,regulation of pentose-phosphate shunt
1269,Fermentation,regulation of fermentation
1270,Oxidative Phosphorylation,regulation of oxidative phosphorylation
1271,nucleobase-containing compound metabolic process,regulation of nucleobase-containing compound metabolic process
1272,purine nucleobase metabolic process,regulation of purine nucleobase metabolic process
1273,purine nucleotide catabolic process,regulation of purine nucleotide catabolic process
1274,pyrimidine nucleobase metabolic process,regulation of pyrimidine nucleobase metabolic process
1275,UDP-glucose catabolic process,regulation of UDP-glucose catabolic process
1276,DNA metabolic process,regulation of DNA metabolic process
1277,DNA Replication,regulation of DNA replication
1278,DNA-dependent DNA replication,regulation of DNA-dependent DNA replication
1279,mitochondrial DNA replication,regulation of mitochondrial DNA replication
1280,DNA Ligation,regulation of DNA ligation
1281,Replication Initiation,regulation of DNA-dependent DNA replication initiation
1282,DNA replication termination,regulation of DNA replication termination
1283,DNA Repair,regulation of DNA repair
1284,transcription-coupled nucleotide-excision repair,regulation of transcription-coupled nucleotide-excision repair
1285,Mismatch Repair,regulation of mismatch repair
1286,DNA Methylation,DNA Methylation Regulation
1287,"Recombination, Genetic",regulation of DNA recombination
1288,Mitotic Recombination,regulation of mitotic recombination
1289,"transposition, DNA-mediated","regulation of transposition, DNA-mediated"
1290,Chromatin Assembly and Disassembly,regulation of chromatin assembly or disassembly
1291,chromatin silencing,regulation of chromatin silencing
1292,methylation-dependent chromatin silencing,regulation of methylation-dependent chromatin silencing
1293,chromatin silencing at telomere,regulation of chromatin silencing at telomere
1294,"transcription, DNA-templated","regulation of transcription, DNA-templated"
1295,"DNA-templated transcription, initiation","regulation of DNA-templated transcription, initiation"
1296,"DNA-templated transcription, termination","regulation of DNA-templated transcription, termination"
1297,"DNA-templated transcription, elongation","regulation of DNA-templated transcription, elongation"
1298,transcription by RNA polymerase I,regulation of transcription by RNA polymerase I
1299,rRNA processing,regulation of rRNA processing
1300,transcription by RNA polymerase II,regulation of transcription by RNA polymerase II
1301,transcription by RNA polymerase II,regulation of glycolytic process by regulation of transcription from RNA polymerase II promoter
1302,transcription by RNA polymerase II,regulation of lipid transport by regulation of transcription from RNA polymerase II promoter
1303,transcription initiation from RNA polymerase II promoter,regulation of transcription initiation from RNA polymerase II promoter
1304,transcription elongation from RNA polymerase II promoter,regulation of transcription elongation from RNA polymerase II promoter
1305,mRNA cleavage,regulation of mRNA cleavage
1306,transcription by RNA polymerase III,regulation of transcription by RNA polymerase III
1307,mRNA processing,regulation of mRNA processing
1308,mRNA Degradation,regulation of mRNA catabolic process
1309,RNA import into nucleus,regulation of RNA import into nucleus
1310,RNA export from nucleus,regulation of RNA export from nucleus
1311,mRNA export from nucleus,regulation of mRNA export from nucleus
1312,tRNA export from nucleus,regulation of tRNA export from nucleus
1313,Protein Biosynthesis,regulation of translation
1314,Translation Initiation,regulation of translational initiation
1315,translational elongation,regulation of translational elongation
1316,translational termination,regulation of translational termination
1317,cellular protein modification process,regulation of protein modification process
1318,Protein phosphorylation,regulation of protein phosphorylation
1319,Protein dephosphorylation,regulation of protein dephosphorylation
1320,protein ADP-ribosylation,regulation of protein ADP-ribosylation
1321,protein deacetylation,regulation of protein deacetylation
1322,Protein Glycosylation,regulation of protein glycosylation
1323,N-terminal protein palmitoylation,regulation of N-terminal protein palmitoylation
1324,Proteolysis,Regulation of Proteolysis
1325,membrane protein ectodomain proteolysis,regulation of membrane protein ectodomain proteolysis
1326,amino acid metabolism,regulation of cellular amino acid metabolic process
1327,arginine metabolic process,regulation of arginine metabolic process
1328,glutamate metabolism,regulation of glutamate metabolic process
1329,proline metabolic process,regulation of proline metabolic process
1330,Tryptophan Metabolism Pathway,regulation of tryptophan metabolic process
1331,catecholamine metabolic process,regulation of catecholamine metabolic process
1332,thyroid hormone generation,regulation of thyroid hormone generation
1333,ornithine metabolic process,regulation of ornithine metabolic process
1334,polyamine biosynthetic process,regulation of polyamine biosynthetic process
1335,protein import into nucleus,regulation of protein import into nucleus
1336,protein export from nucleus,regulation of protein export from nucleus
1337,protein targeting to membrane,regulation of protein targeting to membrane
1338,Lipid Metabolism,regulation of lipid metabolic process
1339,Fatty Acid Metabolism Pathway,regulation of fatty acid metabolic process
1340,Fatty acid biosynthetic process,regulation of fatty acid biosynthetic process
1341,fatty acid beta-oxidation,regulation of fatty acid beta-oxidation
1342,Triglyceride Metabolism,regulation of triglyceride metabolic process
1343,phosphatidylinositol biosynthetic process,regulation of phosphatidylinositol biosynthetic process
1344,glucosylceramide biosynthetic process,regulation of glucosylceramide biosynthetic process
1345,Steroid biosynthesis,regulation of steroid biosynthetic process
1346,cholesterol biosynthesis,regulation of cholesterol biosynthetic process
1347,ergosterol biosynthetic process,regulation of ergosterol biosynthetic process
1348,Bile Acid Biosynthesis Pathway,regulation of bile acid biosynthetic process
1349,progesterone biosynthetic process,regulation of progesterone biosynthetic process
1350,glucocorticoid biosynthetic process,regulation of glucocorticoid biosynthetic process
1351,glucocorticoid catabolic process,regulation of glucocorticoid catabolic process
1352,juvenile hormone metabolic process,regulation of juvenile hormone metabolic process
1353,juvenile hormone biosynthetic process,regulation of juvenile hormone biosynthetic process
1354,juvenile hormone catabolic process,regulation of juvenile hormone catabolic process
1355,isoprenoid metabolic process,regulation of isoprenoid metabolic process
1356,coenzyme metabolic process,regulation of coenzyme metabolic process
1357,Ubiquinone Biosynthesis Pathway,regulation of ubiquinone biosynthetic process
1358,vitamin metabolism,regulation of vitamin metabolic process
1359,heme biosynthetic process,regulation of heme biosynthetic process
1360,Sulfur Metabolism Pathway,regulation of sulfur metabolic process
1361,sulfur utilization,regulation of sulfur utilization
1362,phosphorus metabolism,regulation of phosphorus metabolic process
1363,phosphorus utilization,regulation of phosphorus utilization
1364,phosphate-containing compound metabolic process,regulation of phosphate metabolic process
1365,superoxide metabolic process,regulation of superoxide metabolic process
1366,nitrogen compound metabolic process,regulation of nitrogen compound metabolic process
1367,nitric oxide biosynthetic process,regulation of nitric oxide biosynthetic process
1368,Biological Transport,regulation of transport
1369,Ion Transport,regulation of ion transport
1370,potassium ion transport,regulation of potassium ion transport
1371,sodium ion transport,regulation of sodium ion transport
1372,calcium ion transport,regulation of calcium ion transport
1373,phosphate ion transport,regulation of phosphate transport
1374,anion transport,regulation of anion transport
1375,iron transport,regulation of iron ion transport
1376,zinc ion transport,regulation of zinc ion transport
1377,neurotransmitter transport,regulation of neurotransmitter transport
1378,oligopeptide transport,regulation of oligopeptide transport
1379,amino acid transport,regulation of amino acid transport
1380,glutamine transport,regulation of glutamine transport
1381,Lipid Transport,regulation of lipid transport
1382,Lipid Transport,regulation of lipid transport by regulation of transcription from RNA polymerase II promoter
1383,Lipid Transport,regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter
1384,Lipid Transport,regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter
1385,intracellular protein transport,regulation of intracellular protein transport
1386,Exocytosis,Regulation of Exocytosis
1387,ER to Golgi vesicle-mediated transport,regulation of ER to Golgi vesicle-mediated transport
1388,"retrograde vesicle-mediated transport, Golgi to ER","regulation of retrograde vesicle-mediated transport, Golgi to ER"
1389,Endocytosis,regulation of endocytosis
1390,Receptor Mediated Endocytosis,regulation of receptor-mediated endocytosis
1391,vesicle fusion,regulation of vesicle fusion
1392,Pinocytosis,regulation of pinocytosis
1393,Phagocytosis,regulation of phagocytosis
1394,"phagocytosis, engulfment","regulation of phagocytosis, engulfment"
1395,nucleocytoplasmic transport,regulation of nucleocytoplasmic transport
1396,Autophagy,Autophagy Regulation Pathway
1397,Apoptosis,regulation of apoptotic process
1398,Activation-induced cell death of T cells,regulation of activation-induced cell death of T cells
1399,movement of cell or subcellular component,regulation of cellular component movement
1400,Chemotaxis,regulation of chemotaxis
1401,Muscle Contraction,regulation of muscle contraction
1402,smooth muscle contraction,regulation of smooth muscle contraction
1403,striated muscle contraction,regulation of striated muscle contraction
1404,biological adaptation to stress,regulation of response to stress
1405,defense response,regulation of defense response
1406,Inflammatory Response,regulation of inflammatory response
1407,Immune response,regulation of immune response
1408,Complement Activation,regulation of complement activation
1409,"Complement Pathway, Alternative","regulation of complement activation, alternative pathway"
1410,"complement activation, classical pathway","regulation of complement activation, classical pathway"
1411,Humoral immune response,regulation of humoral immune response
1412,cellular defense response,regulation of cellular defense response
1413,Osmoregulation,regulation of response to osmotic stress
1414,organelle organization,regulation of organelle organization
1415,telomere maintenance via telomerase,regulation of telomere maintenance via telomerase
1416,mitochondrion organization,regulation of mitochondrion organization
1417,cytoskeleton organization,regulation of cytoskeleton organization
1418,microtubule-based process,regulation of microtubule-based process
1419,microtubule-based movement,regulation of microtubule-based movement
1420,Microtubule Depolymerization Process,regulation of microtubule depolymerization
1421,microtubule nucleation,regulation of microtubule nucleation
1422,vacuole organization,regulation of vacuole organization
1423,cell-substrate junction assembly,regulation of cell-substrate junction assembly
1424,Cell Cycle,Cell Cycle Control
1425,Cell Cycle Arrest,regulation of cell cycle arrest
1426,spindle organization,regulation of spindle organization
1427,mitotic spindle organization,regulation of mitotic spindle organization
1428,Chromosome Segregation,regulation of chromosome segregation
1429,sister chromatid cohesion,regulation of sister chromatid cohesion
1430,metaphase/anaphase transition of mitotic cell cycle,regulation of mitotic metaphase/anaphase transition
1431,mitotic spindle assembly checkpoint,regulation of mitotic cell cycle spindle assembly checkpoint
1432,centrosome cycle,regulation of centrosome cycle
1433,centriole replication,regulation of centriole replication
1434,mitotic centrosome separation,regulation of mitotic centrosome separation
1435,Cell budding,regulation of cell budding
1436,budding cell apical bud growth,regulation of budding cell apical bud growth
1437,pseudohyphal growth,regulation of pseudohyphal growth
1438,meiosis I,regulation of meiosis I
1439,synaptonemal complex assembly,regulation of synaptonemal complex assembly
1440,Meiotic Recombination,regulation of reciprocal meiotic recombination
1441,Cell Communication,regulation of cell communication
1442,Cell Adhesion,regulation of cell adhesion
1443,Cell-Matrix Junction,regulation of cell-matrix adhesion
1444,establishment or maintenance of cell polarity,regulation of establishment or maintenance of cell polarity
1445,Signal Transduction,regulation of signal transduction
1446,epidermal growth factor receptor signaling pathway,regulation of epidermal growth factor receptor signaling pathway
1447,transmembrane receptor protein serine/threonine kinase signaling pathway,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
1448,TGF-Beta Receptor Signaling Pathway,regulation of transforming growth factor beta receptor signaling pathway
1449,SMAD protein complex assembly,regulation of SMAD protein complex assembly
1450,GPCR Signaling Pathway,regulation of G protein-coupled receptor signaling pathway
1451,octopamine or tyramine signaling pathway,regulation of octopamine or tyramine signaling pathway
1452,dopamine receptor signaling pathway,regulation of dopamine receptor signaling pathway
1453,Notch Signaling Pathway,regulation of Notch signaling pathway
1454,"Wnt signaling pathway, calcium modulating pathway","regulation of Wnt signaling pathway, calcium modulating pathway"
1455,Hedgehog Signaling Pathway,regulation of smoothened signaling pathway
1456,I-kappaB kinase/NF-kappaB signaling,regulation of I-kappaB kinase/NF-kappaB signaling
1457,JNK cascade,regulation of JNK cascade
1458,receptor signaling pathway via JAK-STAT,regulation of receptor signaling pathway via JAK-STAT
1459,tyrosine phosphorylation of STAT protein,regulation of tyrosine phosphorylation of STAT protein
1460,nitric oxide mediated signal transduction,regulation of nitric oxide mediated signal transduction
1461,small GTPase mediated signal transduction,regulation of small GTPase mediated signal transduction
1462,Ras protein signal transduction,regulation of Ras protein signal transduction
1463,Rho protein signal transduction,regulation of Rho protein signal transduction
1464,chemical synaptic transmission,modulation of chemical synaptic transmission
1465,neurotransmitter release,regulation of neurotransmitter secretion
1466,Cholinergic synaptic transmission,"regulation of synaptic transmission, cholinergic"
1467,multicellular organism development,regulation of multicellular organismal development
1468,spermatid nucleus differentiation,regulation of spermatid nuclear differentiation
1469,binding of sperm to zona pellucida,regulation of binding of sperm to zona pellucida
1470,Acrosome Reaction,regulation of acrosome reaction
1471,fusion of sperm to egg plasma membrane involved in single fertilization,regulation of fusion of sperm to egg plasma membrane
1472,Gastrulation,regulation of gastrulation
1473,ectoderm development,regulation of ectoderm development
1474,Nervous System Development,regulation of nervous system development
1475,axonogenesis,regulation of axonogenesis
1476,synaptogenesis,regulation of synapse assembly
1477,"epithelial cell migration, open tracheal system","regulation of epithelial cell migration, open tracheal system"
1478,salivary gland boundary specification,regulation of salivary gland boundary specification
1479,larval salivary gland boundary specification,regulation of larval salivary gland boundary specification
1480,adult salivary gland boundary specification,regulation of adult salivary gland boundary specification
1481,imaginal disc growth,regulation of imaginal disc growth
1482,mesoderm development,regulation of mesoderm development
1483,mesodermal cell fate determination,regulation of mesodermal cell fate determination
1484,mesodermal cell fate specification,regulation of mesodermal cell fate specification
1485,Muscle Development,regulation of muscle organ development
1486,Myogenesis,regulation of skeletal muscle tissue development
1487,mating type switching,regulation of mating type switching
1488,eclosion,regulation of eclosion
1489,respiratory gaseous exchange by respiratory system,regulation of respiratory gaseous exchange
1490,Excretory function,regulation of excretion
1491,chitin-based cuticle sclerotization,regulation of chitin-based cuticle tanning
1492,Blood coagulation,regulation of blood coagulation
1493,"blood coagulation, intrinsic pathway","regulation of blood coagulation, intrinsic pathway"
1494,"blood coagulation, extrinsic pathway","regulation of blood coagulation, extrinsic pathway"
1495,Esthesia,regulation of sensory perception
1496,Behavior,regulation of behavior
1497,Circadian Rhythms,regulation of circadian rhythm
1498,Feeding behaviors,regulation of feeding behavior
1499,tRNA processing,regulation of tRNA processing
1500,Mitochondrial Fusion,regulation of mitochondrial fusion
1501,Toll signaling pathway,regulation of Toll signaling pathway
1502,light-activated voltage-gated calcium channel activity,regulation of light-activated voltage-gated calcium channel activity
1503,protein localization location,regulation of protein localization
1504,Biological Processes,Regulation of biological process
1505,Metabolism,regulation of metabolism
1506,actin polymerization or depolymerization,regulation of actin polymerization or depolymerization
1507,Steroid Metabolic Process,regulation of steroid metabolic process
1508,cholesterol metabolism,regulation of cholesterol metabolic process
1509,glucocorticoid metabolic process,regulation of glucocorticoid metabolic process
1510,Cell Death,Regulation of Cell Death Process
1511,peptidase activity,regulation of peptidase activity
1512,cell population proliferation,regulation of cell population proliferation
1513,insulin receptor signaling pathway,regulation of insulin receptor signaling pathway
1514,acetylcholine metabolic process,regulation of acetylcholine metabolic process
1515,Olfactory Learning,regulation of olfactory learning
1516,Asymmetric Cell Division,regulation of asymmetric cell division
1517,RNA Splicing,regulation of RNA splicing
1518,fibroblast growth factor receptor signaling pathway,regulation of fibroblast growth factor receptor signaling pathway
1519,epidermis development,regulation of epidermis development
1520,"ATP-dependent microtubule motor activity, minus-end-directed","regulation of ATP-dependent microtubule motor activity, minus-end-directed"
1521,"ATP-dependent microtubule motor activity, plus-end-directed","regulation of ATP-dependent microtubule motor activity, plus-end-directed"
1522,male gonad development,regulation of male gonad development
1523,female gonad development,regulation of female gonad development
1524,attachment of spindle microtubules to kinetochore,regulation of attachment of spindle microtubules to kinetochore
1525,Lipogenesis,regulation of lipid biosynthetic process
1526,Amino Acid Biosynthesis,regulation of cellular amino acid biosynthetic process
1527,phospholipid biosynthetic process,regulation of phospholipid biosynthetic process
1528,beta-lactamase activity,regulation of beta-lactamase activity
1529,type I site-specific deoxyribonuclease activity,regulation of type I site-specific deoxyribonuclease activity
1530,type II site-specific deoxyribonuclease activity,regulation of type II site-specific deoxyribonuclease activity
1531,Catabolism,regulation of catabolic process
1532,Anabolism,regulation of biosynthetic process
1533,macromolecule biosynthetic process,regulation of macromolecule biosynthetic process
1534,glutamine family amino acid metabolic process,regulation of glutamine family amino acid metabolic process
1535,Glycoprotein biosynthetic process,regulation of glycoprotein biosynthetic process
1536,nucleoside metabolic process,regulation of nucleoside metabolic process
1537,Nucleotide Metabolism,regulation of nucleotide metabolic process
1538,Nucleotide Biosynthesis,regulation of nucleotide biosynthetic process
1539,nucleotide catabolic process,regulation of nucleotide catabolic process
1540,cyclic nucleotide catabolic process,regulation of cyclic nucleotide catabolic process
1541,thiamine biosynthetic process,regulation of thiamine biosynthetic process
1542,thiamine diphosphate biosynthetic process,regulation of thiamine diphosphate biosynthetic process
1543,glucan biosynthetic process,regulation of glucan biosynthetic process
1544,fungal-type cell wall biogenesis,regulation of fungal-type cell wall biogenesis
1545,antisense RNA transcription,regulation of antisense RNA transcription
1546,Protein Secretion,regulation of protein secretion
1547,amine catabolic process,regulation of cellular amine catabolic process
1548,phospholipid catabolism,regulation of phospholipid catabolic process
1549,response to water deprivation,regulation of response to water deprivation
1550,antipodal cell differentiation,regulation of antipodal cell differentiation
1551,embryo sac central cell differentiation,regulation of embryo sac central cell differentiation
1552,embryo sac egg cell differentiation,regulation of embryo sac egg cell differentiation
1553,synergid differentiation,regulation of synergid differentiation
1554,response to external stimulus,regulation of response to external stimulus
1555,response to biotic stimulus,regulation of response to biotic stimulus
1556,plant-type hypersensitive response,regulation of plant-type hypersensitive response
1557,systemic acquired resistance,regulation of systemic acquired resistance
1558,response to red or far red light,regulation of response to red or far red light
1559,photomorphogenesis,regulation of photomorphogenesis
1560,Morphogenesis,regulation of anatomical structure morphogenesis
1561,gibberellin biosynthetic process,regulation of gibberellin biosynthetic process
1562,abscisic acid biosynthetic process,regulation of abscisic acid biosynthetic process
1563,ethylene biosynthetic process,regulation of ethylene biosynthetic process
1564,jasmonic acid metabolic process,regulation of jasmonic acid metabolic process
1565,jasmonic acid biosynthetic process,regulation of jasmonic acid biosynthetic process
1566,salicylic acid metabolic process,regulation of salicylic acid metabolic process
1567,salicylic acid biosynthetic process,regulation of salicylic acid biosynthetic process
1568,anthocyanin-containing compound biosynthetic process,regulation of anthocyanin biosynthetic process
1569,auxin-activated signaling pathway,regulation of auxin mediated signaling pathway
1570,cytokinin-activated signaling pathway,regulation of cytokinin-activated signaling pathway
1571,abscisic acid-activated signaling pathway,regulation of abscisic acid-activated signaling pathway
1572,gibberellic acid mediated signaling pathway,regulation of gibberellic acid mediated signaling pathway
1573,carbohydrate utilization,regulation of carbohydrate utilization
1574,Embryonic Development,regulation of embryonic development
1575,post-embryonic development,regulation of post-embryonic development
1576,flavonoid biosynthetic process,regulation of flavonoid biosynthetic process
1577,"defense response to fungus, incompatible interaction","regulation of defense response to fungus, incompatible interaction"
1578,unidimensional cell growth,regulation of unidimensional cell growth
1579,plant-type secondary cell wall biogenesis,regulation of secondary cell wall biogenesis
1580,seed germination,regulation of seed germination
1581,auxin metabolic process,regulation of auxin metabolic process
1582,auxin biosynthetic process,regulation of auxin biosynthetic process
1583,photorespiration,regulation of photorespiration
1584,pollen tube growth,regulation of pollen tube growth
1585,salicylic acid mediated signaling pathway,regulation of salicylic acid mediated signaling pathway
1586,jasmonic acid mediated signaling pathway,regulation of jasmonic acid mediated signaling pathway
1587,ethylene-activated signaling pathway,regulation of ethylene-activated signaling pathway
1588,animal organ morphogenesis,regulation of animal organ morphogenesis
1589,flower development,regulation of flower development
1590,epidermal cell differentiation,regulation of epidermal cell differentiation
1591,auxin polar transport,regulation of auxin polar transport
1592,meristem structural organization,regulation of meristem structural organization
1593,adaxial/abaxial pattern specification,regulation of adaxial/abaxial pattern formation
1594,radial pattern formation,regulation of radial pattern formation
1595,endosperm development,regulation of endosperm development
1596,cyclase activity,regulation of cyclase activity
1597,cellular process,regulation of cellular process
1598,response to extracellular stimulus,regulation of response to extracellular stimulus
1599,glial cell differentiation,regulation of glial cell differentiation
1600,cardioblast differentiation,regulation of cardioblast differentiation
1601,root morphogenesis,regulation of root morphogenesis
1602,red or far-red light signaling pathway,regulation of red or far-red light signaling pathway
1603,proanthocyanidin biosynthetic process,regulation of proanthocyanidin biosynthetic process
1604,vernalization response,regulation of vernalization response
1605,vegetative phase change,regulation of vegetative phase change
1606,atrichoblast fate specification,regulation of atrichoblast fate specification
1607,trichoblast fate specification,regulation of trichoblast fate specification
1608,trichome morphogenesis,regulation of trichome morphogenesis
1609,stomatal movement,regulation of stomatal movement
1610,seed dormancy process,regulation of seed dormancy process
1611,secondary shoot formation,regulation of secondary shoot formation
1612,floral organ abscission,regulation of floral organ abscission
1613,PSII associated light-harvesting complex II catabolic process,regulation of PSII associated light-harvesting complex II catabolic process
1614,leaf formation,regulation of leaf formation
1615,stomatal complex development,regulation of stomatal complex development
1616,stomatal complex patterning,regulation of stomatal complex patterning
1617,seed maturation,regulation of seed maturation
1618,vegetative meristem growth,regulation of vegetative meristem growth
1619,root meristem growth,regulation of root meristem growth
1620,inflorescence meristem growth,regulation of inflorescence meristem growth
1621,floral meristem growth,regulation of floral meristem growth
1622,histone H3-K36 methylation,regulation of histone H3-K36 methylation
1623,cell proliferation in dorsal spinal cord,regulation of cell proliferation in dorsal spinal cord
1624,centriole-centriole cohesion,regulation of centriole-centriole cohesion
1625,exit from mitosis,regulation of exit from mitosis
1626,light-activated ion channel activity,regulation of light-activated channel activity
1627,mesenchymal cell proliferation,regulation of mesenchymal cell proliferation
1628,nerve growth factor receptor activity,regulation of nerve growth factor receptor activity
1629,Gene Expression,Gene Expression Regulation
1630,epidermal cell division,regulation of epidermal cell division
1631,proteasomal protein catabolic process,regulation of proteasomal protein catabolic process
1632,thylakoid membrane disassembly,regulation of thylakoid membrane disassembly
1633,vascular endothelial growth factor production,regulation of vascular endothelial growth factor production
1634,miRNA metabolic process,regulation of miRNA metabolic process
1635,miRNA catabolic process,regulation of miRNA catabolic process
1636,epithelial cell migration,regulation of epithelial cell migration
1637,cell communication by chemical coupling,regulation of cell communication by chemical coupling
1638,cell communication by electrical coupling,regulation of cell communication by electrical coupling
1639,muscle cell apoptotic process,regulation of muscle cell apoptotic process
1640,striated muscle cell apoptotic process,regulation of striated muscle cell apoptotic process
1641,cardiac muscle cell apoptotic process,regulation of cardiac muscle cell apoptotic process
1642,protein glutathionylation,regulation of protein glutathionylation
1643,protein kinase A signaling,regulation of protein kinase A signaling
1644,macrophage derived foam cell differentiation,regulation of macrophage derived foam cell differentiation
1645,fibroblast migration,regulation of fibroblast migration
1646,T cell chemotaxis,regulation of T cell chemotaxis
1647,cholesterol storage,regulation of cholesterol storage
