,CUI1,CUI2
1629,Gain of Chromosome 19,Chondrosarcoma recurrent
1630,del(14q21),Recurrent Childhood Gliomatosis Cerebri
1631,Loss of Chromosome 1,Chromophobe Renal Cell Carcinoma
1632,del(17q25),Esophageal Well Differentiated Squamous Cell Carcinoma
1633,del(3p21-23),Granular Cell Leiomyosarcoma
1634,Gain of Chromosome 1q,"Bronchiolo-alveolar carcinoma, non-mucinous"
1635,Loss of Chromosome 17p,mantle cell lymphoma of stomach
1636,del(3p21-23),Leiomyosarcoma of stomach
1637,Loss of Chromosome 9q,Infiltrating Bladder Urothelial Carcinoma with Glandular Differentiation
1638,Gain of Chromosome 19,Uterine Corpus Epithelioid Leiomyosarcoma
1639,Gain of Chromosome 17q,Infiltrating Bladder Urothelial Carcinoma with Trophoblastic Differentiation
1640,Gain of Chromosome 5p,"Infiltrating Bladder Urothelial Carcinoma, Nested Variant"
1641,t(14;18)(q32;q21),Stage I Adult Immunoblastic Lymphoma
1642,t(1;14)(p32;q11),Mediastinal T Lymphoblastic Lymphoma
1643,del(6q21),Ann Arbor Stage II Grade 3 Follicular Lymphoma
1644,Loss of Chromosome 22,Benign Gastric Gastrointestinal Stromal Tumor
1645,Gain of Chromosome X,Childhood Leiomyosarcoma
1646,i(12p),Testicular Mixed Embryonal Carcinoma and Teratoma
1647,del(13q32-qter),leiomyosarcoma of bone
1648,Loss of Chromosome 1p,Gastric Gastrointestinal Stromal Tumor of Uncertain Malignant Potential
1649,del(22q13),Primary chondrosarcoma of bone
1650,Loss of Chromosome 22q,Epithelioid sarcoma metastatic
1651,Chromosome 13q deletion,Lepidic Predominant Adenocarcinoma
1652,Loss of Chromosome 3p,Chordoid meningioma
1653,Gain of Chromosome 8,Refractory anemia with excess blasts II
1654,t(7;19)(q34;q13),Precursor T-lymphoblastic lymphoma/leukemia stage I
1655,t(7;9)(q34;q34.3),Precursor T-lymphoblastic lymphoma/leukemia stage I
1656,Gain of Chromosome 20q,Intraorbital Meningioma
1657,t(14;18)(q32;q21),Grade 1 Cutaneous Follicular Lymphoma
1658,t(7;9)(q34;q32),Adult T Acute Lymphoblastic Leukemia
1659,t(1;14)(p22;q32),BALT lymphoma
1660,t(7;9)(q34;q32),Childhood T Lymphoblastic Leukemia/Lymphoma
1661,t(11;14)(p13;q11),Mediastinal T Lymphoblastic Leukemia/Lymphoma
1662,t(7;19)(q34;q13),Mediastinal T Lymphoblastic Leukemia/Lymphoma
1663,Loss of Chromosome 9p,"Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant with Heterologous Elements"
1664,Loss of Chromosome 9p,"Infiltrating Bladder Urothelial Carcinoma, Clear Cell Variant"
1665,t(11;14)(p15;q11),Precursor T-lymphoblastic lymphoma/leukemia recurrent
1666,Loss of Chromosome 16q,Stage II Nasopharyngeal Carcinoma AJCC v6
1667,t(7;9)(q34;q34.3),Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
1668,Loss of Chromosome 4q,Adenocarcinoma of lung stage IIIB
1669,Chromosome 13q deletion,Pediatric Extraocular Retinoblastoma
1670,Gain of Chromosome 12q13,Cutaneous Chronic Lymphocytic Leukemia
1671,Trisomy 7,Renal papillary adenoma
1672,Gain of Chromosome 20,Prostate Leiomyosarcoma
1673,Loss of Chromosome 14,Benign Meningioma
1674,Loss of Chromosome Y,Papillary transitional cell neoplasm of low malignant potential
1675,Loss of Chromosome 17p,Lung squamous cell carcinoma stage I
1676,Gain of Chromosome 12q,Hodgkin's disease lymphocyte depletion type stage IV
1677,Gain of Chromosome 6,Recurrent Hepatocellular Carcinoma
1678,Loss of Chromosome 6,"Anaplastic Astrocytoma, IDH-Wildtype"
1679,Loss of Chromosome 13,Clivus Chondroid Chordoma
1680,Loss of Chromosome 1p,Gastric Gastrointestinal Stromal Tumor
1681,Loss of Chromosome Y,Stage IIA Lung Adenocarcinoma AJCC v7
1682,Monosomy 12p13,T-Cell Prolymphocytic Leukemia
1683,Gain of Chromosome 10,Unresectable Hepatocellular Carcinoma
1684,Monosomy 22,Astroblastoma
1685,Gain of Chromosome 15q,Malignant Pleural Mesothelioma
1686,Loss of Chromosome 11q,Stage IV Nasopharyngeal Carcinoma AJCC v6
1687,Ring Chromosomes,Giant Cell Fibrous Histiocytoma
1688,Loss of Chromosome 11q,Nasopharyngeal squamous cell carcinoma stage I
1689,Gain of Chromosome 12p,Recurrent Childhood Malignant Germ Cell Tumor
1690,Loss of Chromosome 9p,Infiltrating Ureter Urothelial Carcinoma with Glandular Differentiation
1691,Gain of Chromosome X,Pleomorphic Hepatocellular Carcinoma
1692,i(12p),Childhood Central Nervous System Germinoma
1693,Gain of Chromosome 1q,"Liposarcoma, Dedifferentiated"
1694,Gain of Chromosome 3,Stage II Hepatocellular Carcinoma AJCC v6 and v7
1695,Gain of Chromosome 3,BCLC Stage A Hepatocellular Carcinoma
1696,Gain of Chromosome 12q13,B-cell small lymphocytic lymphoma stage I
1697,Loss of Chromosome 9p,Recurrent Childhood Anaplastic Oligodendroglioma
1698,Loss of Chromosome 18,Pancreatic Poorly Differentiated Ductal Adenocarcinoma
1699,t(2;18)(p12;q21),Ann Arbor Stage I Grade 3 Follicular Lymphoma
1700,t(9;14)(p13;q32),Ann Arbor Stage I Grade 3 Follicular Lymphoma
1701,Gain of Chromosome 1q,Intracranial Meningioma
1702,del(8p21-pter),Superior Vena Cava Leiomyosarcoma
1703,Gain of Chromosome 12q,Hodgkin's disease mixed cellularity recurrent
1704,Loss of Chromosome 7,Childhood Brain Oligodendroglioma
1705,Gain of Chromosome 5p,Pleural mesothelioma malignant recurrent
1706,del(3p21-23),Leiomyosarcoma of cervix uteri
1707,t(9;14)(p13;q32),Lymphoplasmacytoid lymphoma/immunocytoma recurrent
1708,Loss of Chromosome 1p,Olfactory Groove Meningioma
1709,Gain of Chromosome 9q,Compact Cell Adrenal Cortical Adenoma
1710,Gain of Chromosome 18,Stage I Childhood Hepatocellular Carcinoma AJCC v6 and v7
1711,Loss of Chromosome 9p,Bladder adenocarcinoma stage I
1712,Trisomy 12,Splenic Small Lymphocytic Lymphoma
1713,Gain of Chromosome 8q,Laryngeal squamous cell carcinoma recurrent
1714,Loss of Chromosome 9q,Bladder adenocarcinoma stage III
1715,Gain of Chromosome 7,"Fibromatosis, Plantar"
1716,Loss of Chromosome 5q,Stage I Lung Small Cell Carcinoma AJCC v7
1717,Gain of Chromosome 8q,Barrett's Adenocarcinoma
1718,Gain of Chromosome 8q,Stage IA Lung Small Cell Carcinoma AJCC v7
1719,Gain of Chromosome 7,Acinar Prostate Mucinous Adenocarcinoma
1720,t(2;8)(p11;q24),Burkitt Lymphoma with Plasmacytoid Differentiation
1721,Loss of Chromosome 1p,Stage IV Small Intestinal Gastrointestinal Stromal Tumor
1722,Gain of Chromosome 5p,papillary squamous cell carcinoma of larynx
1723,Loss of Chromosome 10q,Stage III Lung Small Cell Carcinoma AJCC v7
1724,Gain of Chromosome 20q,Lung Micropapillary Adenocarcinoma
1725,Gain of Chromosome 6,Stage IIIA Hepatocellular Carcinoma AJCC v7
1726,Loss of Chromosome 4,combined small cell carcinoma of lung
1727,Loss of Chromosome 1p,Stage IVA Hepatocellular Carcinoma AJCC v7
1728,Gain of Chromosome 18q,"Acinar Prostate Adenocarcinoma, Lymphoepithelioma-Like Variant"
1729,Loss of Chromosome 1p,Stage IVB Hepatocellular Carcinoma AJCC v7
1730,t(16;16)(p13.1;q22),Differentiated Granulocytic Sarcoma
1731,t(8;14)(q24;q32),Burkitt Lymphoma Post-Transplant Lymphoproliferative Disorder
1732,Trisomy 18 (chromosomal abnormality),Liver Mucosa-Associated Lymphoid Tissue Lymphoma
1733,t(3;14)(q27;q32),Anaplastic Lymphoma Post-Transplant Lymphoproliferative Disorder
1734,Gain of Chromosome 1p31,Adult Undifferentiated Pleomorphic Sarcoma
1735,Loss of Chromosome 10q,Carcinoma in situ of prostate
1736,Philadelphia Chromosome,Blast Phase
1737,Gain of Chromosome 12q,Sacral Intraspinal Meningioma
1738,Gain of Chromosome 3,Hepatitis Virus-Related Hepatocellular Carcinoma
1739,Chromosome 13q deletion,Hepatitis Virus-Related Hepatocellular Carcinoma
1740,Gain of Chromosome 17,leiomyosarcoma of lung
1741,del(8p21-pter),Leiomyosarcoma of small intestine
1742,Gain of Chromosome 10,BCLC Stage C Adult Hepatocellular Carcinoma
1743,Gain of Chromosome 6,BCLC Stage D Adult Hepatocellular Carcinoma
1744,Gain of Chromosome 9q,Jugular Foramen Meningioma
1745,Loss of Chromosome 8p,Adult Hepatocellular Carcinoma
1746,Loss of Chromosome 3p,carcinoma of pancreas with osteoclast-like giant cells
1747,"Chromosome 11, deletion 11p",PRETEXT Stage 4 Hepatoblastoma
1748,del(6q21q25),Aggressive natural killer-cell leukemia
1749,t(8;14)(q24;q32),Colon Burkitt Lymphoma
1750,t(14;18)(q32;q21),Recurrent Grade 2 Follicular Lymphoma
1751,Gain of Chromosome 12q,Hodgkin's disease nodular sclerosis stage II subdiaphragmatic
1752,Loss of Chromosome 8p,signet ring cell carcinoma of pancreas
1753,t(4;19)(q35;q13),CIC-DUX Sarcoma
1754,Gain of Chromosome 20q,Anterior Visual Pathway Meningioma
1755,Gain of Chromosome 5p,Bladder transitional cell carcinoma stage I
1756,t(3;14)(p14.1;q32),Ocular Adnexal Mucosa-Associated Lymphoid Tissue Lymphoma
1757,Gain of Chromosome 1,Inflammatory Leiomyosarcoma
1758,Trisomy 12,B-cell small lymphocytic lymphoma recurrent
1759,Gain of Chromosome 17q,"Infiltrating Bladder Urothelial Carcinoma, Nested Variant"
1760,Loss of Chromosome 8p,Epithelioid Sarcoma NCI Grade 3
1761,t(11;14)(p15;q11),Mediastinal T Lymphoblastic Lymphoma
1762,Gain of Chromosome 12p,Malignant Mediastinal Germ Cell Tumor with Associated Hematologic Malignancy
1763,Loss of Chromosome 9p,Papillary Urothelial Hyperplasia
1764,Loss of Chromosome 1p,Polycythemia Vera
1765,Loss of Chromosome 2q,Malignant fibrous histiocytoma recurrent
1766,Gain of Chromosome 20,Gallbladder Leiomyosarcoma
1767,Loss of Chromosome 18q,Main Duct Pancreatic Intraductal Papillary-Mucinous Neoplasm
1768,Loss of Chromosome 10,Papillary tumor of the pineal region
1769,del(13q14),Blastoid Variant Mantle Cell Lymphoma
1770,i(8)(q10),Invasive Ductal Breast Carcinoma
1771,Gain of Chromosome 3,Recurrent Childhood Pleomorphic Xanthoastrocytoma
1772,Chromosome 13q deletion,"Acinar Prostate Adenocarcinoma, Sarcomatoid Variant"
1773,Loss of Chromosome 8p,Grade II Prostatic Intraepithelial Neoplasia
1774,Gain of Chromosome 9q,Adrenal Cortex Oncocytic Adenoma
1775,Loss of Chromosome 1p,estrogen-producing adrenal cortical adenoma
1776,Loss of Chromosome 12q,Scirrhous carcinoma of breast
1777,i(8)(q10),Scirrhous carcinoma of breast
1778,Gain of Chromosome 12q,Adult Lymphocyte-Rich Classical Hodgkin Lymphoma
1779,del(8p21-pter),Colorectal Leiomyosarcoma
1780,t(7;10)(q34;q24),Mediastinal T Lymphoblastic Leukemia/Lymphoma
1781,t(7;14)(q35;q32.1),Mediastinal T Lymphoblastic Leukemia/Lymphoma
1782,inv(14)(q11;q32.1),Refractory T Lymphoblastic Lymphoma
1783,t(7;9)(q34;q34.3),Precursor T-lymphoblastic lymphoma/leukemia stage IV
1784,Loss of Chromosome Y,Eosinophilic Variant of Chromophobe Renal Cell Carcinoma
1785,Chromosome 13q deletion,Stage IVB Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
1786,Loss of Chromosome 16q,Recurrent Childhood Hepatocellular Carcinoma
1787,Loss of Chromosome 1p,Sex Hormone-Producing Adrenal Cortex Adenoma
1788,Loss of Chromosome 3p,Small cell lung cancer extensive stage
1789,Gain of Chromosome 8q,"Infiltrating Bladder Urothelial Carcinoma, Microcystic Variant"
1790,Loss of Chromosome 9q,"Stage 0 Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v6, v7, and v8"
1791,Loss of Chromosome 4q,Stage 0 Squamous Cell Lung Carcinoma AJCC v6 and v7
1792,Gain of Chromosome 20,Metastatic leiomyosarcoma
1793,Gain of Chromosome 22,Primary leiomyosarcoma
1794,Loss of Chromosome 17p,Stage IIIB Lung Squamous Cell Carcinoma AJCC v7
1795,Gain of Chromosome 17q,Visual Pathway Meningioma
1796,Loss of Chromosome 3p,Adult Anaplastic (Malignant) Meningioma
1797,Gain of Chromosome 20q,Stage IIB Esophageal Adenocarcinoma AJCC v7
1798,Gain of Chromosome 1q,Stage IIA Lung Adenocarcinoma AJCC v7
1799,Gain of Chromosome 12p,"Testicular Yolk Sac Tumor, Myxomatous Pattern"
1800,t(14;14)(q11;q32),T-Cell Prolymphocytic Leukemia
1801,Gain of Chromosome 7p,Stage I Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
1802,Gain of Chromosome 3q,Stage I Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
1803,Gain of Chromosome 7p,Stage I Laryngeal Verrucous Carcinoma AJCC v6 and v7
1804,Loss of Chromosome 17p,Combined Lung Small Cell Carcinoma and Lung Adenocarcinoma
1805,Gain of Chromosome 14,Stage II Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
1806,Loss of Chromosome 1p,neuroblastoma of spinal cord
1807,del(13q21-qter),Chondrosarcoma localised
1808,Gain of Chromosome 19,Chondrosarcoma metastatic
1809,"Chromosome 20, trisomy","Fibromatosis, Aggressive"
1810,Gain of Chromosome 8,Pleomorphic Hepatocellular Carcinoma
1811,Chromosome 13q deletion,Pleomorphic Hepatocellular Carcinoma
1812,Loss of Chromosome 6q,Breast Carcinoma with Melanotic Features
1813,Loss of Chromosome 8p,Stage I Hepatocellular Carcinoma AJCC v6 and v7
1814,Loss of Chromosome 9p,Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma
1815,Homogeneously Staining Region,Childhood Conventional Osteosarcoma
1816,Gain of Chromosome 3,BCLC Stage C Hepatocellular Carcinoma
1817,Gain of Chromosome 17,Inferior Vena Cava Leiomyosarcoma
1818,Loss of Chromosome 12,Pancreatic Well Differentiated Ductal Adenocarcinoma
1819,Loss of Chromosome 2q,Malignant fibrous histiocytoma metastatic
1820,Loss of Chromosome 11q ATM Gene Locus,Localized Resectable Neuroblastoma
1821,Loss of Chromosome 11q ATM Gene Locus,Undifferentiated Neuroblastoma
1822,Deletion 1p36,Stage IIC Merkel Cell Carcinoma AJCC v7
1823,Gain of Chromosome 10,Clear Cell Hepatocellular Carcinoma
1824,Gain of Chromosome 20,leiomyosarcoma of liver
1825,Gain of Chromosome 5p,Pleural mesothelioma malignant advanced
1826,Trisomy 5,Angioimmunoblastic T-cell lymphoma recurrent
1827,Loss of Chromosome 17,Stage III Hepatocellular Carcinoma AJCC v7
1828,Gain of Chromosome 8,Stage III Hepatocellular Carcinoma AJCC v7
1829,Loss of Chromosome 5q,Bladder transitional cell carcinoma stage II
1830,Gain of Chromosome 10,"High Grade Prostatic Intraepithelial Neoplasia, Inverted Variant"
1831,Loss of Chromosome 16q,Thymic Basaloid Carcinoma
1832,Gain of Chromosome 12,"High Grade Prostatic Intraepithelial Neoplasia, Small Cell Neuroendocrine Variant"
1833,Monosomy 22,Stage I Pleural Malignant Mesothelioma AJCC v7
1834,Loss of Chromosome 14,Gastrointestinal Stromal Tumors
1835,del(3p21-23),leiomyosarcoma of vulva
1836,i(12p),"Testicular Yolk Sac Tumor, Enteric Pattern"
1837,Loss of Chromosome 3p,Stage III Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
1838,Gain of Chromosome 7q,Stage III Laryngeal Verrucous Carcinoma AJCC v6 and v7
1839,Gain of Chromosome 1q,Stage IV Laryngeal Squamous Cell Carcinoma AJCC v7
1840,Polysomy 10,Noninfiltrating Intraductal Carcinoma
1841,Loss of Chromosome 1p,Poorly Differentiated Hepatocellular Carcinoma
1842,Trisomy 7,Thyroid Gland Lipoadenoma
1843,Gain of Chromosome 8,Chronic Myelomonocytic Leukemia-1
1844,Gain of Chromosome 3q,Stage IB Lung Small Cell Carcinoma AJCC v7
1845,Gain of Chromosome 12q,Ann Arbor Stage II Supradiaphragmatic Lymphocyte-Depleted Classic Hodgkin Lymphoma
1846,del(13q12-13),leiomyosarcoma of ovary
1847,Gain of Chromosome 1q,Laryngeal Basaloid Carcinoma
1848,del(6q21),Splenic Manifestation of Chronic Lymphocytic Leukemia
1849,Loss of Chromosome 17,Pancreatic Foamy Gland Adenocarcinoma
1850,t(16;16)(p13.1;q22),Immature Granulocytic Sarcoma
1851,Gain of Chromosome 12q,Hodgkin's disease nodular sclerosis stage IV
1852,Loss of Chromosome 16q,"High Grade Prostatic Intraepithelial Neoplasia, Signet Ring Variant"
1853,Loss of Chromosome 20q,Primary Myelofibrosis
1854,Gain of Chromosome 9q,Lumbar Intraspinal Meningioma
1855,Gain of Chromosome 12,Carcinoma in situ of prostate
1856,Gain of Chromosome 9q,Sacral Intraspinal Meningioma
1857,Loss of Chromosome 22,meningioma of foramen magnum
1858,Gain of Chromosome 22,Leiomyosarcoma of small intestine
1859,Gain of Chromosome X,Childhood Hepatocellular Carcinoma
1860,Loss of Chromosome 6,undifferentiated carcinoma of pancreas
1861,Loss of Chromosome 1p,Ductal Breast Carcinoma with Squamous Metaplasia
1862,Loss of Chromosome 11q,Stage IVA Nasopharyngeal Carcinoma AJCC v7
1863,Gain of Chromosome 8,Adamantinoma
1864,Monosomy 5,Refractory anaemia with excess blasts
1865,Gain of Chromosome 19,leiomyosarcoma of rectum
1866,Loss of Chromosome 5q,Stage IA Lung Squamous Cell Carcinoma AJCC v7
1867,Gain of Chromosome 9q,Adult Papillary Meningioma
1868,Gain of Chromosome 19,Leiomyosarcoma of uterus
1869,Gain of Chromosome 2p,Hodgkin's disease nodular sclerosis recurrent
1870,Gain of Chromosome 3q24-qter,Stage IIIA Lung Squamous Cell Carcinoma AJCC v7
1871,Loss of Chromosome 8p,Stage IIIA Lung Squamous Cell Carcinoma AJCC v7
1872,t(8;22)(q24;q11),Stage I Burkitt Lymphoma
1873,del(6q23),Grade 2 Cutaneous Follicular Lymphoma
1874,Loss of Chromosome 8p,Fibrolamellar Hepatocellular Carcinoma
1875,Ring Chromosomes,Childhood Undifferentiated Pleomorphic Sarcoma
1876,Gain of Chromosome X,leiomyosarcoma of mediastinum
1877,Gain of Chromosome 20q,Stage IIIB Lung Small Cell Carcinoma AJCC v7
1878,Giant Rod Chromosome,"Liposarcoma, well differentiated"
1879,del(6q22-qter),Chondrosarcoma recurrent
1880,t(2;8)(p11;q24),Stage IV Burkitt Lymphoma
1881,Gain of Chromosome X,Granular Cell Leiomyosarcoma
1882,Loss of Chromosome 1p,Adult Meningioma
1883,Gain of Chromosome 1q21-31,Leiomyosarcoma of stomach
1884,Gain of Chromosome 14,"Stage 0 Laryngeal Squamous Cell Carcinoma AJCC v6, v7, and v8"
1885,Loss of Chromosome 18q,Infiltrating Bladder Urothelial Carcinoma with Trophoblastic Differentiation
1886,Loss of Chromosome 5q,"Bladder Non-Invasive Papillary Urothelial Carcinoma, High Grade"
1887,del(6q25-27),Ann Arbor Stage II Grade 2 Follicular Lymphoma
1888,i(12p),Testicular choriocarcinoma stage III
1889,Gain of Chromosome 15q,Recurrent Meningioma
1890,Gain of Chromosome 1q,Recurrent Meningioma
1891,Loss of Chromosome 5q,Papillary Lung Adenocarcinoma
1892,Gain of Chromosome 7q32,Malignant fibrous histiocytoma recurrent
1893,del(3p21-23),Gallbladder Leiomyosarcoma
1894,Gain of Chromosome 9,Papillary tumor of the pineal region
1895,t(14;18)(q32;q21),Ann Arbor Stage I Follicular Lymphoma
1896,Loss of Chromosome 19,Thyroid Gland Follicular Adenoma with Bizarre Nuclei
1897,Gain of Chromosome 15q,Periocular Meningioma
1898,Loss of Chromosome 1p,"Acinar Prostate Adenocarcinoma, Sarcomatoid Variant"
1899,t(10;14)(q24;q11),Precursor T-lymphoblastic lymphoma/leukemia stage III
1900,Gain of Chromosome 12q,Grade I Meningioma
1901,Gain of Chromosome 9q,estrogen-producing adrenal cortical adenoma
1902,Loss of Chromosome 6,Anaplastic Brain Stem Astrocytoma
1903,Loss of Chromosome 5q,Adenocarcinoma of small intestine
1904,Gain of Chromosome 5q,Chondroid chordoma
1905,Gain of Chromosome 19,Childhood Pilocytic Astrocytoma
1906,Loss of Chromosome 5q,"Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant without Heterologous Elements"
1907,Gain of Chromosome 5p,"Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant without Heterologous Elements"
1908,Gain of Chromosome 18,Stage III Childhood Hepatocellular Carcinoma AJCC v7
1909,t(7;14)(q35;q32.1),Precursor T-lymphoblastic lymphoma/leukemia stage IV
1910,Loss of Chromosome 5q,Lung adenocarcinoma recurrent
1911,Loss of Chromosome 6q,Stage 0 Lung Adenocarcinoma AJCC v6 and v7
1912,Gain of Chromosome 8q,"Adenocarcinoma of lung, stage I"
1913,Loss of Chromosome 17p,Well Differentiated Hepatocellular Carcinoma
1914,Loss of Chromosome 3p,Psammomatous Meningioma
1915,Gain of Chromosome X,Central Nervous System Leiomyosarcoma
1916,inv(14)(q11;q32.1),Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
1917,Gain of Chromosome 17q,"Infiltrating Bladder Urothelial Carcinoma, Microcystic Variant"
1918,"Chromosome 11, deletion 11p",Infiltrating Bladder Lymphoepithelioma-Like Carcinoma
1919,Loss of Chromosome 9,"Adenocarcinoma of lung, stage II"
1920,Loss of Chromosome 10p,Adult Anaplastic Oligodendroglioma
1921,Loss of Chromosome 10,Chordoma of clivus
1922,Loss of Chromosome 14,Meningothelial meningioma
1923,Gain of Chromosome 12p,Spermatocytic seminoma
1924,del(3p21-23),Leiomyosarcoma recurrent
1925,Loss of Chromosome 14,Parasagittal Meningioma
1926,Gain of Chromosome 9p,Primary mediastinal large B-cell lymphoma recurrent
1927,Gain of Chromosome 9p,Primary mediastinal large B-cell lymphoma refractory
1928,Loss of Chromosome 14q,Nasopharyngeal Basaloid Squamous Cell Carcinoma
1929,Loss of Chromosome 4q,Sarcomatoid Hepatocellular Carcinoma
1930,Gain of Chromosome 6,Sarcomatoid Hepatocellular Carcinoma
1931,Gain of Chromosome 12p,Childhood Ovarian Embryonal Carcinoma
1932,Loss of Chromosome 9p,Nasopharyngeal Nonkeratinizing Carcinoma
1933,Gain of Chromosome 8q,Combined Lung Small Cell Carcinoma and Lung Adenocarcinoma
1934,Gain of Chromosome 6,BCLC Stage D Hepatocellular Carcinoma
1935,Chromosome 13q deletion,Stage III Nasopharyngeal Carcinoma
1936,Loss of Chromosome 5q,Stage III Hepatocellular Carcinoma AJCC v6
1937,Gain of Chromosome 20,BCLC Stage 0 Adult Hepatocellular Carcinoma
1938,del(11q22q23),Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation
1939,Loss of Chromosome 14,Secretory meningioma
1940,Loss of Chromosome 7,Adult Oligodendroglioma
1941,Loss of Chromosome 14,Stage IIIA Gastric Gastrointestinal Stromal Tumor
1942,Gain of Chromosome 16,Stage IV Childhood Hepatocellular Carcinoma AJCC v7
1943,Chromosome 13q deletion,Nasopharyngeal squamous cell carcinoma stage I
1944,Loss of Chromosome 3p,Nasopharyngeal lymphoepithelioma recurrent
1945,Gain of Chromosome 20,Adult Fibrolamellar Carcinoma
1946,Gain of Chromosome 20,"Leiomyosarcoma, Epithelioid"
1947,i(8)(q10),Breast Carcinoma with Melanotic Features
1948,Gain of Chromosome 1,"Leiomyosarcoma, Myxoid"
1949,Gain of Chromosome 15,Leiomyosarcoma of Deep Soft Tissue
1950,t(2;8)(p11;q24),Stage II Childhood Burkitt Lymphoma
1951,Loss of Chromosome 16,Inflammatory malignant fibrous histiocytoma
1952,Loss of Chromosome 9q,Squamous cell carcinoma of nasopharynx
1953,Chromosome 13q deletion,BCLC Stage A Hepatocellular Carcinoma
1954,Loss of Chromosome 11q,Stage IV Nasopharyngeal Carcinoma AJCC v7
1955,Gain of Chromosome 17q,Regional Neuroblastoma
1956,Loss of Chromosome 3p,Cervical Squamous Cell Carcinoma In Situ
1957,Loss of Chromosome 4,Childhood Lung Small Cell Carcinoma
1958,Gain of Chromosome 8,Juvenile Pilocytic Astrocytoma
1959,Gain of Chromosome 19,Superior Vena Cava Leiomyosarcoma
1960,Gain of Chromosome 7p,Pleural mesothelioma malignant advanced
1961,Gain of Chromosome 11q13,Glottic Squamous Cell Carcinoma
1962,del(8p21-pter),Leiomyosarcoma of cervix uteri
1963,Gain of Chromosome 17q,Thymic Basaloid Carcinoma
1964,Gain of Chromosome 15q,Stage I Pleural Malignant Mesothelioma AJCC v7
1965,i(12p),Testicular choriocarcinoma stage II
1966,Loss of Chromosome 1p,Gastrointestinal Stromal Tumors
1967,Gain of Chromosome 15q,Petrous Apex Meningioma
1968,Gain of Chromosome 15q,Posterior Cranial Fossa Meningioma
1969,Loss of Chromosome 1p,Stage I Childhood Hepatocellular Carcinoma AJCC v6 and v7
1970,Gain of Chromosome Y,"High Grade Prostatic Intraepithelial Neoplasia, Mucinous Variant"
1971,Loss of Chromosome 8p,"Acinar Prostate Adenocarcinoma, Signet Ring Variant"
1972,Gain of Chromosome 11q13,Laryngeal verrucous carcinoma recurrent
1973,Gain of Chromosome 16,Moderately Differentiated Hepatocellular Carcinoma
1974,Gain of Chromosome 8,Moderately Differentiated Hepatocellular Carcinoma
1975,del(13q14),Stage IA Lung Small Cell Carcinoma AJCC v7
1976,Loss of Chromosome 5q,Stage IA Lung Small Cell Carcinoma AJCC v7
1977,Loss of Chromosome 10q,Acinar Prostate Mucinous Adenocarcinoma
1978,Gain of Chromosome 12p,Childhood Ovarian Choriocarcinoma
1979,Loss of Chromosome 3p,Microcystic meningioma
1980,Gain of Chromosome 20,leiomyosarcoma of kidney
1981,Gain of Chromosome 1q,Clear Cell Meningioma
1982,Loss of Chromosome 13,Fibroblastic osteosarcoma
1983,Loss of Chromosome 6q,Chondroblastic osteosarcoma
1984,Loss of Chromosome 4,Stage II Lung Small Cell Carcinoma AJCC v7
1985,Loss of Chromosome 1p,"Acinar Prostate Adenocarcinoma, Foamy Gland Variant"
1986,"Chromosome 8, trisomy",Myeloid leukemia associated with Down Syndrome
1987,Loss of Chromosome 1,solid type ductal carcinoma in situ of breast
1988,Loss of Chromosome 1p,Sphenoorbital Meningioma
1989,Loss of Chromosome 8p,Advanced Adult Hepatocellular Carcinoma
1990,Polysomy 3,Intraductal Cribriform Breast Adenocarcinoma
1991,Loss of Chromosome 10,Skull Base Chordoma
1992,Gain of Chromosome 16,Hepatitis B Virus-Related Hepatocellular Carcinoma
1993,Gain of Chromosome 15q,meningioma of foramen magnum
1994,Gain of Chromosome 20q,Stage IIIB Esophageal Adenocarcinoma AJCC v7
1995,del(6q25-27),Ann Arbor Stage II Grade 3 Non-Contiguous Follicular Lymphoma
1996,Loss of Chromosome 1p,Radiation-Induced Intracranial Meningioma
1997,t(7;9)(q34;q32),Childhood T Acute Lymphoblastic Leukemia
1998,Gain of Chromosome 3,BCLC Stage C Adult Hepatocellular Carcinoma
1999,Gain of Chromosome 15q,Frontal Convexity Meningioma
2000,Loss of Chromosome 17p,BCLC Stage D Adult Hepatocellular Carcinoma
2001,Loss of Chromosome 1p,BCLC Stage D Adult Hepatocellular Carcinoma
2002,Gain of Chromosome 17q,Jugular Foramen Meningioma
2003,Loss of Chromosome 17,Childhood Hepatocellular Carcinoma
2004,Loss of Chromosome 1p,Childhood Hepatocellular Carcinoma
2005,Loss of Chromosome 1p,Brain Stem Intraparenchymal Clear Cell Meningioma
2006,Gain of Chromosome 12q,Brain Stem Intraparenchymal Clear Cell Meningioma
