,CUI1,CUI2
716,Allergic sensitization,Tetracyclines group allergy
717,Allergic sensitization,Expectorant allergy
718,Allergic sensitization,Amiloride and loop diuretic allergy
719,Allergic sensitization,Peripheral/cerebral vasodilator allergy
720,Allergic sensitization,Antisera allergy
721,Allergic sensitization,Allergy to undecenoate
722,Allergic sensitization,Allergy to coconut oil
723,Allergic sensitization,Allergy to cholestyramine
724,Allergic sensitization,Choline theophyllinate allergy
725,Allergic sensitization,Allergy to calcium sulfaloxate
726,Allergic sensitization,Allergy to phosphodiesterase inhibitor
727,Allergic sensitization,Allergy to acetohexamide
728,Allergic sensitization,Allergy to chlorpromazine
729,Allergic sensitization,Allergy to Myroxylon pereirae
730,Allergic sensitization,Allergy to bisoprolol
731,Allergic sensitization,Allergy to penicillin G
732,Allergic sensitization,Allergy to cefaclor
733,Allergic sensitization,Allergy to polymyxin B
734,Allergic sensitization,Urea creams allergy
735,Allergic sensitization,Allergy to heparin
736,Allergic sensitization,Allergy to flumazenil
737,Allergic sensitization,Allergy to alfentanil
738,Allergic sensitization,Allergy to trifluoperazine
739,Allergic sensitization,Allergy to barbiturate sedative
740,Allergic sensitization,Allergy to chlorpropamide
741,Allergic sensitization,Allergy to diphenylpyraline
742,Allergic sensitization,Allergy to cephamycin
743,Allergic sensitization,Allergy to typhoid whole cell vaccine
744,Allergic sensitization,Cardioplegia solution allergy
745,Allergic sensitization,Amylobarbitone sodium allergy
746,Allergic sensitization,Allergy to norfloxacin
747,Allergic sensitization,Allergy to ipratropium
748,Allergic sensitization,Allergy to mefruside
749,Allergic sensitization,Allergy to clozapine
750,Allergic sensitization,Allergy to bendroflumethiazide
751,Allergic sensitization,Allergy to misoprostol
752,Allergic sensitization,Acridine azo disinfectant dye allergy
753,Allergic sensitization,Dusting powders allergy
754,Allergic sensitization,Allergy to iproniazid
755,Allergic sensitization,Allergy to alclometasone
756,Allergic sensitization,Allergy to prolintane
757,Allergic sensitization,Allergy to hyaluronidase agent
758,Allergic sensitization,Testosterone implant allergy
759,Allergic sensitization,Allergy to citrus fruit
760,Allergic sensitization,Allergy to cefotaxime
761,Allergic sensitization,Allergy to lactulose
762,Allergic sensitization,Allergy to proxymetacaine
763,Allergic sensitization,Allergy to lymecycline
764,Allergic sensitization,Allergy to beclomethasone
765,Allergic sensitization,Allergy to meclizine hydrochloride
766,Allergic sensitization,Inhaled isoprenaline allergy
767,Allergic sensitization,Allergy to thyrotrophin
768,Allergic sensitization,Allergy to sulfanilylurea
769,Allergic sensitization,Allergy to gentian violet
770,Allergic sensitization,Wheat Hypersensitivity
771,Allergic sensitization,Dithranol cream allergy
772,Allergic sensitization,Allergy to deferoxamine
773,Allergic sensitization,Parenteral isosorbide dinitrate allergy
774,Allergic sensitization,Transdermal glyceryl trinitrate allergy
775,Allergic sensitization,Allergy to sodium perborate
776,Allergic sensitization,Allergy to alprazolam
777,Allergic sensitization,Allergy to clotrimazole
778,Allergic sensitization,Allergy to oxytocin and ergometrine
779,Allergic sensitization,Allergy to azatadine
780,Allergic sensitization,Allergy to fluclorolone
781,Induced abortion (procedure),Illegal termination of pregnancy with laceration of broad ligament
782,Cerebral artery occlusion,Sequela of thrombotic stroke
783,Cerebrovascular Disorders,Alteration of sensation as late effect of stroke
784,Allergic sensitization,Allergy to sulfamethoxazole and trimethoprim
785,Induced abortion (procedure),Termination of pregnancy with complication
786,Induced abortion (procedure),Induced termination of pregnancy complicated by genital-pelvic infection
787,Induced abortion (procedure),Induced termination of pregnancy complicated by intravascular hemolysis
788,Induced abortion (procedure),Induced termination of pregnancy complicated by laceration of bowel
789,Allergic sensitization,Allergy to androgen
790,Allergic sensitization,Drug groups primarily affecting the autonomic nervous system allergy
791,Allergic sensitization,Allergy to cisapride
792,Allergic sensitization,Allergy to antiviral agent
793,Allergic sensitization,Allergy to caffeine
794,Allergic sensitization,Allergy to morphinan opioid
795,Allergic sensitization,Allergy to finasteride
796,Allergic sensitization,Testosterone patch allergy
797,Allergic sensitization,Allergy to flurbiprofen
798,Allergic sensitization,Allergy to lanatoside C
799,Allergic sensitization,Allergy to insulin
800,Allergic sensitization,Allergy to amdinocillin pivoxil
801,Allergic sensitization,Allergy to amdinocillin
802,Allergic sensitization,Astringent allergy
803,Allergic sensitization,Oropharyngeal preparations allergy
804,Allergic sensitization,Silver sulphadiazine allergy
805,Allergic sensitization,Allergy to fenticonazole
806,Allergic sensitization,Allergy to gonadotropin
807,Allergic sensitization,Allergy to hydralazine
808,Allergic sensitization,Fat soluble vitamin allergy
809,Allergic sensitization,Allergy to glycerin
810,Allergic sensitization,Allergy to thioxanthene
811,Allergic sensitization,Allergy to fluocinolone
812,Allergic sensitization,Allergy to temafloxacin
813,Allergic sensitization,Allergy to protamine
814,Allergic sensitization,Allergy to belladonna alkaloid
815,Allergic sensitization,Allergy to procyclidine
816,Allergic sensitization,Allergy to gentamicin
817,Allergic sensitization,Allergy to retinoid
818,Allergic sensitization,Allergy to deoxyribonuclease
819,Allergic sensitization,Allergy to filgrastim
820,Allergic sensitization,Allergy to tretinoin
821,Allergic sensitization,Phospholipid fraction allergy
822,Allergic sensitization,Allergy to chenodeoxycholic acid
823,Allergic sensitization,Allergy to terlipressin
824,Allergic sensitization,Allergy to Clostridium botulinum toxin
825,Allergic sensitization,Allergy to rifabutin
826,Allergic sensitization,Allergy to metipranolol
827,Allergic sensitization,Allergy to inhaled corticosteroids
828,Allergic sensitization,Allergy to drug in contact with skin
829,Allergic sensitization,Allergy to erythromycin
830,Allergic sensitization,Allergy to hydroxyethylcellulose
831,Allergic sensitization,Allergy to thiotepa
832,Allergic sensitization,Allergy to pyrantel
833,Allergic sensitization,Allergy to lithium carbonate
834,Allergic sensitization,Allergy to azlocillin
835,Allergic sensitization,Allergy to niacinamide
836,Allergic sensitization,Allergy to flucytosine
837,Allergic sensitization,Allergy to intravenous carbohydrate nutrition
838,Allergic sensitization,Allergy to tranexamic acid
839,Allergic sensitization,Allergy to lomustine
840,Allergic sensitization,Allergy to phentolamine
841,Allergic sensitization,Sodium cromoglycate allergy
842,Allergic sensitization,Allergy to diazoxide
843,Allergic sensitization,Compound iron preparations allergy
844,Allergic sensitization,Allergy to treosulfan
845,Allergic sensitization,Allergy to senna
846,Allergic sensitization,Parenteral potassium allergy
847,Allergic sensitization,Allergy to Poliovirus vaccine
848,Allergic sensitization,Allergy to dog dander
849,Allergic sensitization,Allergy to chlordiazepoxide
850,Allergic sensitization,Allergy to biguanide antimalarial agent
851,Allergic sensitization,Dithranol paste allergy
852,Allergic sensitization,Allergy to mezlocillin
853,Allergic sensitization,Allergy to calcipotriol
854,Allergic sensitization,Allergy to vitamin D
855,Allergic sensitization,Allergy to spectinomycin
856,Allergic sensitization,Allergy to ofloxacin
857,Allergic sensitization,Factor XI products allergy
858,Allergic sensitization,Allergy to buserelin
859,Allergic sensitization,Oral oestradiol allergy
860,Allergic sensitization,Allergy to bumetanide
861,Allergic sensitization,Allergy to perphenazine
862,Allergic sensitization,Allergy to dipyridamole
863,Allergic sensitization,Allergy to mephobarbital
864,Allergic sensitization,Allergy to diphtheria antitoxin
865,Allergic sensitization,Allergy to gemeprost
866,Allergic sensitization,Allergy to interferon alfa-2b
867,Allergic sensitization,Allergy to cyanocobalamin
868,Allergic sensitization,Allergy to timolol
869,Allergic sensitization,Allergy to paclitaxel
870,Allergic sensitization,Triphenylmethane azo disinfectant dye allergy
871,Allergic sensitization,Allergy to rifampin
872,Allergic sensitization,Allergy to lansoprazole
873,Allergic sensitization,Parenteral isoprenaline allergy
874,Allergic sensitization,Allergy to glymidine
875,Allergic sensitization,Allergy to xamoterol
876,Allergic sensitization,Allergy to diloxanide
877,Allergic sensitization,"Ether, anaesthetic allergy"
878,Allergic sensitization,Allergy to indapamide
879,Allergic sensitization,Anti-infective nasal preparations allergy
880,Allergic sensitization,Allergy to dimethindene
881,Allergic sensitization,Allergy to fosfomycin
882,Allergic sensitization,Allergy to chlormezanone
883,Allergic sensitization,Hydrofluoric acid burn antidote allergy
884,Allergic sensitization,Allergy to proguanil
885,Allergic sensitization,Allergy to prazepam
886,Allergic sensitization,Allergy to dimethicone
887,Allergic sensitization,Dibrompropamidine isethionate allergy
888,Allergic sensitization,Allergy to methyldopa and diuretic
889,Allergic sensitization,Allergy to hydroxyzine
890,Allergic sensitization,Allergy to triprolidine
891,Allergic sensitization,Amiloride and loop diuretic allergy
892,Allergic sensitization,Allergy to fluocinolone
893,Allergic sensitization,Allergy to diflucortolone
894,Induced abortion (procedure),Illegal termination of pregnancy with uremia
895,Induced abortion (procedure),Illegal termination of pregnancy with oliguria
896,Induced abortion (procedure),Legal termination of pregnancy with perforation of periurethral tissue
897,Induced abortion (procedure),Legal termination of pregnancy with sepsis
898,Induced abortion (procedure),Illegal termination of pregnancy with perforation of uterus
899,Induced abortion (procedure),Legal termination of pregnancy complicated by metabolic disorder
900,Cerebrovascular accident,Paralytic syndrome of all four limbs as sequela of stroke
901,Ischemic stroke,Sequela of ischemic cerebral infarction
902,Induced abortion (procedure),Induced termination of pregnancy complicated by renal failure
903,Allergic sensitization,Intravenous nutrition (fats) allergy
904,Allergic sensitization,Allergy to nefazodone
905,Allergic sensitization,Antiemetic allergy
906,Allergic sensitization,Drug groups primarily affecting the respiratory system allergy
907,Allergic sensitization,Sex hormones allergy
908,Allergic sensitization,Allergy to beta adrenergic receptor antagonist
909,Allergic sensitization,Drug for the treatment of gout allergy
910,Allergic sensitization,Allergy to hydrazide antituberculosis agent
911,Allergic sensitization,Medicinal enzyme allergy
912,Allergic sensitization,Cationic surfactant allergy
913,Allergic sensitization,Allergy to interferon gamma-1b
914,Allergic sensitization,Allergy to centrally acting appetite suppressant
915,Allergic sensitization,Allergy to quinidine
916,Allergic sensitization,Allergy to acemetacin
917,Allergic sensitization,Central alpha-adrenoceptor agonist allergy
918,Allergic sensitization,Allergy to ursodeoxycholic acid
919,Allergic sensitization,Allergy to antifungal agent
920,Allergic sensitization,Lipid-lowering drug allergy
921,Allergic sensitization,Allergy to isoproterenol
922,Allergic sensitization,Ion exchange resin allergy
923,Allergic sensitization,Aluminium astringent allergy
924,Allergic sensitization,Allergy to neomycin
925,Allergic sensitization,Antidiarrhoeal drug allergy
926,Allergic sensitization,Allergy to medazepam
927,Allergic sensitization,Allergy to famciclovir
928,Allergic sensitization,Allergy to flupentixol
929,Allergic sensitization,Allergy to sulfadiazine
930,Allergic sensitization,Allergy to pyrilamine
931,Allergic sensitization,Direct acting anticoagulant allergy
932,Allergic sensitization,Allergy to scorpion venom
933,Allergic sensitization,Allergy to hexachlorophene
934,Allergic sensitization,Allergy to red meat
935,Allergic sensitization,Allergy to I series prostaglandin
936,Allergic sensitization,Allergy to imipenem
937,Allergic sensitization,Allergy to cyproterone
938,Allergic sensitization,Allergy to goserelin
939,Allergic sensitization,Allergy to ranitidine
940,Allergic sensitization,Allergy to chlorthalidone
941,Allergic sensitization,Allergy to esmolol
942,Allergic sensitization,Allergy to carbaryl
943,Allergic sensitization,Allergy to brompheniramine
944,Allergic sensitization,dye allergy
945,Allergic sensitization,Allergy to anthrax vaccine
946,Allergic sensitization,Intravenous nutrition (electrolytes/trace elements) allergy
947,Allergic sensitization,Lincomycin and derivatives allergy
948,Allergic sensitization,Allergy to edrophonium
949,Allergic sensitization,Disodium edetate allergy
950,Allergic sensitization,Allergy to citalopram
951,Allergic sensitization,Allergy to nimorazole
952,Allergic sensitization,Allergy to promethazine
953,Allergic sensitization,Sodium calcium edetate allergy
954,Allergic sensitization,Allergy to anthralin
955,Allergic sensitization,Allergy to gold sodium thiomalate
956,Allergic sensitization,Allergy to doxacurium
957,Allergic sensitization,Allergy to cyclacillin
958,Allergic sensitization,Allergy to tree pollen
959,Allergic sensitization,Allergy to carbomer-940
960,Allergic sensitization,Allergy to shrimp
961,Allergic sensitization,Allergy to buprenorphine
962,Allergic sensitization,Orphenadrine citrate allergy
963,Allergic sensitization,Allergy to pipenzolate
964,Allergic sensitization,Intravenous nutrition (vitamins) allergy
965,Allergic sensitization,Allergy to rimiterol
966,Allergic sensitization,Allergy to adenosine
967,Allergic sensitization,Allergy to alcohol metabolism modifier
968,Allergic sensitization,Insulin zinc suspension (crystalline) allergy
969,Allergic sensitization,Allergy to amoxapine
970,Allergic sensitization,Allergy to polyestradiol phosphate
971,Allergic sensitization,Allergy to walnut
972,Allergic sensitization,Allergy to quinine
973,Allergic sensitization,Allergy to dornase alfa
974,Allergic sensitization,Allergy to intravenous immunoglobulin
975,Allergic sensitization,Allergy to mexiletine
976,Allergic sensitization,Allergy to ephedrine
977,Allergic sensitization,Allergy to fish derived omega 3 fatty acid
978,Allergic sensitization,Allergy to medroxyprogesterone
979,Allergic sensitization,Allergy to simvastatin
980,Allergic sensitization,Allergy to baclofen
981,Allergic sensitization,Diagnostic dye allergy
982,Allergic sensitization,Allergy to guar gum
983,Allergic sensitization,Allergy to tetracosactrin
984,Allergic sensitization,Allergy to molgramostim
985,Allergic sensitization,Allergy to ciprofloxacin
986,Allergic sensitization,Allergy to potassium permanganate
987,Allergic sensitization,Allergy to auranofin
988,Allergic sensitization,Allergy to ethambutol
989,Allergic sensitization,Piperazine oestrone sulphate allergy
990,Allergic sensitization,Allergy to methacholine
991,Allergic sensitization,Allergy to ferrous fumarate
992,Allergic sensitization,Allergy to meptazinol
993,Allergic sensitization,Allergy to valacyclovir
994,Allergic sensitization,Compound cough suppressant allergy
995,Allergic sensitization,Allergy to dimethyl-ether propane
996,Allergic sensitization,Allergy to trimeprazine
997,Allergic sensitization,Allergy to diphenhydramine
998,Allergic sensitization,Allergy to mebhydrolin
999,Allergic sensitization,Allergy to inhaled corticosteroids
1000,Allergic sensitization,Allergy to fludrocortisone
1001,Induced abortion (procedure),Illegal termination of pregnancy with complication
1002,Induced abortion (procedure),Legal termination of pregnancy with blood-clot embolism
1003,Induced abortion (procedure),Illegal termination of pregnancy with fat embolism
1004,Induced abortion (procedure),Legal termination of pregnancy with electrolyte imbalance
1005,Induced abortion (procedure),Illegal termination of pregnancy complicated by shock
1006,Induced abortion (procedure),Illegal termination of pregnancy with sepsis
1007,Induced abortion (procedure),Legal termination of pregnancy complicated by shock
1008,Induced abortion (procedure),Illegal termination of pregnancy with renal tubular necrosis
1009,Cerebrovascular Disorders,Fluency disorder as sequela of cerebrovascular disease
1010,Cerebrovascular accident,Weakness of face muscles as sequela of stroke
1011,Interventional procedure,Postprocedural fever
1012,Induced abortion (procedure),Induced termination of pregnancy complicated by uremia
1013,Induced abortion (procedure),Induced termination of pregnancy complicated by cervix damage
1014,Injury of nerve of lower extremity,late effects of injury of peripheral nerve of pelvic girdle and lower limb
1015,Allergic sensitization,Haematological agents allergy
1016,Allergic sensitization,Multiple environmental allergies (disorder)
1017,Allergic sensitization,Allergy to motility stimulant
1018,Allergic sensitization,Allergy to class I antiarrhythmic agent
1019,Allergic sensitization,Allergy to diuretic
1020,Allergic sensitization,"Vaccine, immunoglobulins and antisera allergy"
1021,Allergic sensitization,Allergy to parasympathomimetic agent
1022,Allergic sensitization,Allergy to anticoagulant
1023,Allergic sensitization,Oral isoprenaline allergy
1024,Allergic sensitization,Allergy to borate
1025,Allergic sensitization,Supplementary preparations for parenteral nutrition allergy
1026,Allergic sensitization,Cation exchange resin allergy
1027,Allergic sensitization,Allergy to cefpirome
1028,Allergic sensitization,Allergy to razoxane
1029,Allergic sensitization,Allergy to imidazole antifungal agent
1030,Allergic sensitization,Allergy to gonadorelin
1031,Allergic sensitization,House dust mite allergy
1032,Allergic sensitization,House dust mite allergy
1033,Allergic sensitization,Activated factor VII products allergy
1034,Allergic sensitization,Allergy to thiabendazole
1035,Allergic sensitization,Allergy to sulfinpyrazone
1036,Allergic sensitization,Allergy to levorphanol
1037,Allergic sensitization,Soy protein sensitivity
1038,Allergic sensitization,Allergy to diethylpropion
1039,Allergic sensitization,Allergy to penicillin V
1040,Allergic sensitization,Allergy to noxythiolin
1041,Allergic sensitization,Allergy to talampicillin
1042,Allergic sensitization,Allergy to tocainide
1043,Allergic sensitization,Allergy to antidiuretic hormone
1044,Allergic sensitization,Allergy to acipimox
1045,Allergic sensitization,Allergy to epoetin alfa
1046,Allergic sensitization,Allergy to cyproterone acetate and ethinylestradiol
1047,Allergic sensitization,Allergy to fluocortolone
1048,Allergic sensitization,Intramuscular testosterone allergy
1049,Allergic sensitization,Oestrogen and progestogen preparation allergy
1050,Allergic sensitization,Allergy to pirbuterol
1051,Allergic sensitization,Allergy to mebendazole
1052,Allergic sensitization,Allergy to interferon alfa-n1
1053,Allergic sensitization,Trisodium edetate allergy
1054,Allergic sensitization,Oxitropium adverse reaction
1055,Allergic sensitization,Allergy to clobazam
1056,Allergic sensitization,Allergy to phenytoin
1057,Allergic sensitization,Allergy to nicardipine
1058,Allergic sensitization,Morphinan cough suppressant allergy
1059,Allergic sensitization,Allergy to venlafaxine
1060,Allergic sensitization,Allergy to probucol
1061,Allergic sensitization,Allergy to loperamide
1062,Allergic sensitization,Allergy to spironolactone and loop diuretic
1063,Allergic sensitization,Allergy to melphalan
1064,Allergic sensitization,Allergy to dibucaine
1065,Allergic sensitization,Allergy to phthalylsulfathiazole
1066,Allergic sensitization,Allergy to mercaptopurine
1067,Allergic sensitization,Allergy to clindamycin
1068,Allergic sensitization,Allergy to piperacillin
1069,Allergic sensitization,Iron and folic acid allergy
1070,Allergic sensitization,Allergy to Haemophilus influenzae type b vaccine
1071,Allergic sensitization,Allergy to desmopressin
1072,Allergic sensitization,Allergy to apraclonidine
1073,Allergic sensitization,Allergy to atenolol
1074,Allergic sensitization,Allergy to corn
1075,Allergic sensitization,Allergy to sevoflurane
1076,Allergic sensitization,Allergy to ribavirin
1077,Allergic sensitization,Allergy to bromocriptine
1078,Allergic sensitization,Allergy to acitretin
1079,Allergic sensitization,Allergy to propoxyphene
1080,Allergic sensitization,Allergy to bethanechol
1081,Allergic sensitization,Allergy to reproterol
1082,Allergic sensitization,Allergy to rubella vaccine
1083,Allergic sensitization,Allergy to liothyronine
1084,Allergic sensitization,Topical budesonide allergy
1085,Allergic sensitization,Allergy to rosoxacin
1086,Allergic sensitization,Allergy to hydroxyurea
1087,Allergic sensitization,Allergy to mannitol
1088,Allergic sensitization,Allergy to dipipanone
1089,Allergic sensitization,Allergy to crotamiton
1090,Allergic sensitization,Allergy to dichloroacetamide antiprotozoal
1091,Allergic sensitization,Modified release glyceryl trinitrate allergy
1092,Allergic sensitization,Allergy to spider venom
1093,Allergic sensitization,Allergy to loxapine
1094,Allergic sensitization,Allergy to fluocinonide
1095,Allergic sensitization,Allergy to fludrocortisone
1096,Allergic sensitization,Allergy to lacidipine
1097,Allergic sensitization,Allergy to isradipine
1098,Allergic sensitization,Allergy to aluminum
1099,Allergic sensitization,Allergy to succinylcholine
1100,Allergic sensitization,Allergy to magnetic resonance imaging contrast medium agent
1101,Allergic sensitization,Allergy to diclofenac
1102,Allergic sensitization,Allergy to cephalexin
1103,Allergic sensitization,Allergy to diphtheria and tetanus and pertussis vaccine
1104,Allergic sensitization,Allergy to oxybutynin
1105,Allergic sensitization,Allergy to cascara
1106,Allergic sensitization,Allergy to glyburide
1107,Allergic sensitization,Allergy to tripotassium dicitratobismuthate
1108,Allergic sensitization,Lubricant allergy
1109,Operative Surgical Procedures,Superficial incisional surgical site infection
1110,Allergic sensitization,Allergy to chlorpheniramine
1111,Allergic sensitization,Allergy to amiloride and thiazide diuretic
1112,Allergic sensitization,Allergy to spironolactone and thiazide diuretic
1113,Allergic sensitization,Allergy to prednisolone
1114,Induced abortion (procedure),Legal termination of pregnancy with laceration of bladder
1115,Induced abortion (procedure),Legal termination of pregnancy with defibrination syndrome
1116,Induced abortion (procedure),Legal termination of pregnancy with amniotic fluid embolism
1117,Induced abortion (procedure),Illegal termination of pregnancy with laceration of cervix
1118,Induced abortion (procedure),"Illegally induced abortion, complicated by delayed or excessive hemorrhage, unspecified"
1119,Induced abortion (procedure),Illegal termination of pregnancy with perforation of bowel
1120,Induced abortion (procedure),Illegal termination of pregnancy complicated by genital-pelvic infection
1121,Induced abortion (procedure),Illegal termination of pregnancy with postoperative shock
1122,Induced abortion (procedure),Legal termination of pregnancy with laceration of broad ligament
1123,Interventional procedure,Oliguria OR anuria due to procedure
1124,Cerebrovascular Disorders,Monoplegia of leg dominant side as sequela of cerebrovascular disease
1125,Operative Surgical Procedures,Acute postoperative pain
1126,Cerebrovascular accident,Paralytic syndrome of both lower limbs as sequela of stroke
1127,Induced abortion (procedure),Induced termination of pregnancy complicated by electrolyte imbalance
1128,Induced abortion (procedure),Induced termination of pregnancy complicated by postoperative shock
1129,Induced abortion (procedure),Induced termination of pregnancy complicated by bowel damage
1130,Induced abortion (procedure),Induced termination of pregnancy complicated by cardiac failure
1131,Induced abortion (procedure),Induced termination of pregnancy complicated by oliguria
1132,Allergic sensitization,Allergy to piroxicam
1133,Allergic sensitization,Environmental Illness
1134,Allergic sensitization,Non-opioid analgesic allergy
1135,Allergic sensitization,Allergy to intravenous nutrition
1136,Allergic sensitization,Allergy to lorazepam
1137,Allergic sensitization,Hay fever
1138,Allergic sensitization,Oral hypoglycaemic allergy
1139,Allergic sensitization,Allergy to antineoplastic agent
1140,Allergic sensitization,Allergy to alkylating agent
1141,Allergic sensitization,Allergy to podophyllotoxin
1142,Allergic sensitization,Allergy to dichloralphenazone
1143,Allergic sensitization,Anti-androgens allergy
1144,Allergic sensitization,Allergy to vaccine
1145,Allergic sensitization,Animal dander allergy
1146,Allergic sensitization,Allergy to chloramphenicol
1147,Allergic sensitization,Allergy to azole antifungal agent
1148,Allergic sensitization,Drostanolone propionate allergy
1149,Allergic sensitization,Allergy to anabolic steroid
1150,Allergic sensitization,sulfur allergy
1151,Allergic sensitization,Cow milk allergy
1152,Allergic sensitization,Allergy to biguanide disinfectant
1153,Allergic sensitization,Viscosity modifier allergy
1154,Allergic sensitization,Allergy to Arachis oil
1155,Allergic sensitization,Allergy to hemostatic agent
1156,Allergic sensitization,Sunscreening preparations allergy
1157,Allergic sensitization,Allergy to amiodarone
1158,Allergic sensitization,Allergy to pumactant
1159,Allergic sensitization,Allergy to lamotrigine
1160,Allergic sensitization,Allergy to diamidine antiprotozoal
1161,Allergic sensitization,Allergy to enbucrilate
1162,Allergic sensitization,Allergy to phosphodiesterase 5 inhibitor
1163,Allergic sensitization,Allergy to peanuts
1164,Allergic sensitization,Allergy to anthraquinone laxative
1165,Allergic sensitization,Allergy to ethosuximide
1166,Allergic sensitization,Allergy to nitroglycerin
1167,Allergic sensitization,Allergy to mequitazine
1168,Allergic sensitization,Allergy to ibuprofen
1169,Allergic sensitization,Allergy to beta-1 adrenergic receptor antagonist
1170,Allergic sensitization,Allergy to omeprazole
1171,Allergic sensitization,Allergy to cyclopenthiazide
1172,Allergic sensitization,Allergy to haloperidol decanoate
1173,Allergic sensitization,Allergy to cytarabine
1174,Allergic sensitization,Allergy to grass pollen
1175,Allergic sensitization,Selective beta-1 adrenoceptor stimulants allergy
1176,Allergic sensitization,Allergy to betahistine
1177,Allergic sensitization,Allergy to dydrogesterone
1178,Allergic sensitization,Allergy to porcine calcitonin
1179,Allergic sensitization,Allergy to levodopa
1180,Allergic sensitization,Allergy to alfuzosin
1181,Allergic sensitization,Allergy to benzocaine
1182,Allergic sensitization,Haemofiltration solution allergy
1183,Allergic sensitization,Allergy to vincristine
1184,Allergic sensitization,Allergy to piperidolate hydrochloride
1185,Allergic sensitization,Emollient bath additives allergy
1186,Allergic sensitization,Ethynodiol diacetate allergy
1187,Allergic sensitization,Allergy to terazosin
1188,Allergic sensitization,Allergy to colistin
1189,Allergic sensitization,Allergy to maprotiline
1190,Allergic sensitization,Allergy to nicofuranose
1191,Allergic sensitization,Allergy to amphotericin
1192,Allergic sensitization,Allergy to orphenadrine
1193,Allergic sensitization,Allergy to tinzaparin
1194,Allergic sensitization,Allergy to acrivastine
1195,Allergic sensitization,Coal tar scalp preparations allergy
1196,Allergic sensitization,Allergy to aminophylline
1197,Allergic sensitization,Allergy to metaraminol
1198,Allergic sensitization,Allergy to glucagon
1199,Allergic sensitization,Allergy to primidone
1200,Allergic sensitization,Allergy to propylthiouracil
1201,Allergic sensitization,Allergy to dobutamine
1202,Allergic sensitization,Allergy to lidoflazine
1203,Allergic sensitization,Allergy to desipramine
1204,Allergic sensitization,Allergy to benztropine
1205,Allergic sensitization,Allergy to bufexamac
1206,Allergic sensitization,Dihydroergocornine and dihydroergocristine and dihydroergocryptine allergy
1207,Allergic sensitization,Allergy to guanethidine
1208,Allergic sensitization,Allergy to chocolate
1209,Allergic sensitization,Allergy to tolbutamide
1210,Allergic sensitization,Modified release isosorbide dinitrate allergy
1211,Allergic sensitization,Allergy to fluticasone
1212,Allergic sensitization,Allergy to nitrazepam
1213,Allergic sensitization,Allergy to phenindione
1214,Allergic sensitization,Allergy to netilmicin
1215,Allergic sensitization,Allergy to clobetasol
1216,Allergic sensitization,Allergy to monosulfiram
1217,Allergic sensitization,Allergy to chloroprocaine
1218,Allergic sensitization,Allergy to fenbufen
1219,Allergic sensitization,Peritoneal dialysis solution allergy
1220,Allergic sensitization,Allergy to miconazole
1221,Allergic sensitization,Allergy to pivampicillin and pivmecillinam
1222,Allergic sensitization,Allergy to celiprolol
1223,Allergic sensitization,Allergy to thiazolidinedione
1224,Allergic sensitization,Allergy to Hepatitis A virus vaccine
1225,Allergic sensitization,Modified release isosorbide mononitrate allergy
1226,Allergic sensitization,Allergy to alteplase
1227,Cerebrovascular Disorders,Dysarthria as late effects of cerebrovascular disease
1228,Allergic sensitization,Allergy to phenindamine
1229,Allergic sensitization,Allergy to brompheniramine
1230,Allergic sensitization,Allergy to antazoline
1231,Allergic sensitization,Allergy to diphenylpyraline
1232,Allergic sensitization,Allergy to meclizine hydrochloride
1233,Allergic sensitization,Allergy to cyclizine
1234,Allergic sensitization,Allergy to carbidopa and levodopa
1235,Allergic sensitization,Allergy to prednisone
1236,Allergic sensitization,Allergy to fluorometholone
1237,Induced abortion (procedure),Illegal termination of pregnancy with parametritis
1238,Induced abortion (procedure),Illegal termination of pregnancy with soap embolism
1239,Induced abortion (procedure),Illegal termination of pregnancy with septic embolism
1240,Induced abortion (procedure),Legal termination of pregnancy complicated by renal failure
1241,Cerebrovascular accident,Seizure disorder as sequela of stroke
1242,Cerebrovascular Disorders,Apraxia as late effect of cerebrovascular disease
1243,Allergic sensitization,Allergy to pivampicillin and pivmecillinam
1244,Induced abortion (procedure),Induced termination of pregnancy complicated by delayed and/or excessive hemorrhage
1245,Induced abortion (procedure),Induced termination of pregnancy complicated by acute renal failure with oliguria
1246,Induced abortion (procedure),Induced termination of pregnancy complicated by sepsis
1247,Traumatic injury,Post-traumatic nerve entrapment
1248,Allergic sensitization,Drug groups primarily affecting the musculoskeletal system allergy
1249,Allergic sensitization,Allergy to bisacodyl
1250,Allergic sensitization,Drug groups primarily affecting the gastrointestinal system allergy
1251,Allergic sensitization,Allergy to cimetidine
1252,Allergic sensitization,Anaesthetics and medical gases allergy
1253,Allergic sensitization,Allergy to carbamate sedative
1254,Allergic sensitization,Cough suppressant allergy
1255,Allergic sensitization,Latex allergy
1256,Allergic sensitization,Allergy to zalcitabine
1257,Allergic sensitization,Pharmaceutical fluid or solution allergy
1258,Allergic sensitization,Allergy to zinc
1259,Allergic sensitization,Allergy to amantadine
1260,Allergic sensitization,Allergy to triazole antifungal agent
1261,Allergic sensitization,Organophosphate pesticide allergy
1262,Allergic sensitization,Allergy to mianserin
1263,Allergic sensitization,Tetracyclic antidepressant drug allergy
1264,Allergic sensitization,Allergy to terfenadine
1265,Allergic sensitization,Allergy to immunoglobulin product
1266,Allergic sensitization,Allergy to fourth generation cephalosporin
