,CUI1,CUI2
1282,TP53 gene,Large cell lung cancer stage III
1283,TP53 gene,Colon Cribriform Comedo-Type Adenocarcinoma
1284,TP53 gene,AIDS-Related Cervical Carcinoma
1285,APC gene,Pelvic Fibromatosis
1286,EGFR gene,Solid Lung Adenocarcinoma
1287,PDGFRA gene,Malignant Gastric Gastrointestinal Stromal Tumor
1288,SS18/SSX1 Fusion Gene,Gastric Synovial Sarcoma
1289,PAX8/PPARG Fusion Gene,Thyroid Gland Hyperfunctioning Adenoma
1290,NOTCH1 gene,Childhood T Lymphoblastic Leukemia/Lymphoma
1291,RB1 gene,Childhood Small Intestinal Leiomyosarcoma
1292,TP53 gene,"Infiltrating Bladder Urothelial Carcinoma, Lipid-Rich Variant"
1293,KRAS gene,Rectal Cancer by AJCC v7 Stage
1294,EWSR1/FLI1 Fusion Gene,PNET of bone localized
1295,EML4 gene,Adenocarcinoma of lung stage IIIA
1296,TP53 gene,Squamous cell carcinoma of vulva
1297,NTRK1/TPM3 Fusion Gene,Macrofollicular Variant Thyroid Gland Papillary Carcinoma
1298,NCOA4/RET Fusion Gene,Macrofollicular Variant Thyroid Gland Papillary Carcinoma
1299,MEN1 gene,Gastric Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor
1300,CCND1 gene,Mantle cell lymphoma stage IV
1301,MALT1 gene,Helicobacter Pylori-Associated Gastric Mucosa-Associated Lymphoid Tissue Lymphoma
1302,RET gene,Stage IVB Thyroid Gland Medullary Carcinoma AJCC v7
1303,EGFR gene,Large cell carcinoma of lung
1304,TP53 gene,Stage IIA Cervical Cancer AJCC v6
1305,DICER1 gene,Pleuropulmonary blastoma type III
1306,EGFR gene,Adult Brain Stem Gliosarcoma
1307,GNA11 gene,Intermediate Cell Type Iris Melanoma
1308,EWS/CREB1 FUSION GENE,"Histiocytoma, Angiomatoid Fibrous"
1309,SS18/SSX4 Fusion Gene,synovial sarcoma
1310,BRAF gene,Colon Sessile Serrated Adenoma/Polyp
1311,TP53 gene,Pancreatic Well Differentiated Ductal Adenocarcinoma
1312,RB1 gene,Pulmonary Vein Leiomyosarcoma
1313,TRIM33/RET Fusion Gene,Stage IVA Thyroid Gland Papillary Carcinoma AJCC v7
1314,CRTC1/MAML2 Fusion Gene,Low Grade Salivary Gland Mucoepidermoid Carcinoma
1315,ERC1/RET Fusion Gene,Stage III Thyroid Gland Papillary Carcinoma AJCC v7
1316,FUS/ERG FUSION GENE,Recurrent Peripheral Primitive Neuroectodermal Tumor
1317,C-KIT Gene,Mast-Cell Sarcoma
1318,VHL gene,Serous cystadenoma of pancreas
1319,KRAS gene,Ovarian Mucinous Cystic Tumor with Mural Nodules
1320,PAX8/PPARG Fusion Gene,Thyroid Gland Clear Cell Follicular Adenoma
1321,APC gene,Stage IV Rectosigmoid Cancer AJCC v6
1322,CDH1 gene,Invasive Lobular Breast Carcinoma
1323,RUNX1T1 gene,Adult Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1
1324,TMPRSS2 gene,Prostate Basal Cell Carcinoma
1325,KRAS gene,Pancreatic Intraepithelial Neoplasia-1B
1326,NTRK1/TPM3 Fusion Gene,Stage IVC Thyroid Gland Papillary Carcinoma AJCC v7
1327,KRAS gene,Stage IIA Colon Cancer AJCC v7
1328,APC gene,Stage IIB Colon Cancer AJCC v7
1329,ERG gene,Adenocarcinoma of the prostate metastatic
1330,CCND1 gene,Intracystic Papillary Breast Carcinoma
1331,CDH1 gene,Lobular Neoplasia Type A
1332,KRAS gene,Invasive intraductal papillary-mucinous carcinoma of pancreas
1333,CCND1 gene,Invasive papillary breast carcinoma
1334,TP53 gene,Stage III Rectosigmoid Cancer AJCC v7
1335,APC gene,Grade 3 Colon Adenocarcinoma
1336,SS18/SSX1 Fusion Gene,Mediastinal Synovial Sarcoma
1337,BRD4/C15orf55 Fusion Gene,NUT midline carcinoma
1338,EWSR1/FLI1 Fusion Gene,Metastatic Bone Ewing Sarcoma
1339,NF1 gene,High Grade Malignant Peripheral Nerve Sheath Tumor
1340,KRAS gene,Gallbladder Mucinous Cystic Neoplasm with an Associated Invasive Carcinoma
1341,RARA gene,Childhood Acute Promyelocytic Leukemia with PML-RARA
1342,ERBB2 gene,Noninfiltrating intraductal papillary adenocarcinoma
1343,PDGFRA gene,Gastric Gastrointestinal Stromal Tumor of Uncertain Malignant Potential
1344,NOTCH1 gene,Precursor T-lymphoblastic lymphoma/leukemia refractory
1345,MEN1 gene,Pancreatic Neuroendocrine Tumor G2
1346,TPM3/ALK Fusion Gene,Retroperitoneal Inflammatory Myofibroblastic Tumor
1347,NOTCH1 gene,Refractory T Lymphoblastic Lymphoma
1348,BRAF gene,Colon Cancer by AJCC v7 Stage
1349,KRAS gene,Stage 0 Lung Adenocarcinoma AJCC v6 and v7
1350,EGFR gene,"Adenocarcinoma of lung, stage I"
1351,HMGA1 gene,Degeneration of uterine fibroid
1352,TP53 gene,Adenocarcinoma of lung stage IIIA
1353,PLAG1 gene,Hard Palate Pleomorphic Adenoma
1354,TP53 gene,Occult Lung Adenocarcinoma
1355,RUNX1 gene,B lymphoblastic leukemia lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)
1356,CCDC6/RET Fusion Gene,Solid/Trabecular Variant Thyroid Gland Papillary Carcinoma
1357,KRAS gene,Colorectal Mucinous Adenocarcinoma
1358,KRAS gene,Colorectal Small Cell Neuroendocrine Carcinoma
1359,EGFR gene,"Glioblastoma, IDH-Wildtype"
1360,BRCA1 gene,Medullary carcinoma of breast
1361,C-KIT Gene,Omentum Gastrointestinal Stromal Tumor
1362,TP53 gene,Human Papillomavirus-Related Esophageal Squamous Cell Carcinoma
1363,KRAS gene,Stage IVB Colorectal Cancer AJCC v7
1364,RUNX1 gene,B Acute Lymphoblastic Leukemia with t(12;21)(p13.2;q22.1); ETV6-RUNX1
1365,BCL2 gene,Ann Arbor Stage I Grade 1 Follicular Lymphoma
1366,CCND1 gene,pleomorphic carcinoma of breast
1367,GNAQ gene,Uveal melanoma
1368,RB1 gene,leiomyosarcoma
1369,ERC1/RET Fusion Gene,Multicentric Thyroid Gland Papillary Carcinoma
1370,NTRK1/TPM3 Fusion Gene,Multicentric Thyroid Gland Papillary Carcinoma
1371,MYC gene,Exocervical Carcinoma
1372,MYC gene,Cervical carcinoma stage II AJCC v7
1373,TFE3 gene,Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions
1374,KRAS gene,Stage I Rectal Cancer AJCC v6 and v7
1375,CCDC6/RET Fusion Gene,Stage II Thyroid Gland Papillary Carcinoma AJCC v7
1376,FUS/DDIT3 Fusion Gene,Ovarian Myxoid Liposarcoma
1377,ALK gene,Lung Micropapillary Adenocarcinoma
1378,TMPRSS2 gene,"Prostate Ductal Adenocarcinoma, Cribriform Pattern"
1379,PLAG1 gene,Oral Cavity Pleomorphic Adenoma
1380,TP53 gene,intestinal type adenocarcinoma of gallbladder
1381,TP53 gene,clear cell adenocarcinoma of gallbladder
1382,RET gene,Papillary Thyroid Microcarcinoma
1383,TP53 gene,Childhood Giant Cell Glioblastoma
1384,PCM1 gene,Follicular Variant Thyroid Gland Papillary Carcinoma
1385,PTCH1 gene,Pigmented Basal Cell Carcinoma
1386,KRAS gene,Rectal Sarcomatoid Carcinoma
1387,MSH2 gene,"Colorectal cancer, hereditary nonpolyposis, type 1"
1388,RB1 gene,Intraocular retinoblastoma
1389,APC gene,Gardner Syndrome
1390,PAX8/PPARG Fusion Gene,minimally invasive follicular carcinoma of the thyroid gland
1391,PTCH1 gene,Basal cell carcinoma - adenoid
1392,EWSR1/ETV1 Fusion Gene,Recurrent Bone Ewing Sarcoma
1393,MYC gene,Cervical Large Cell Neuroendocrine Carcinoma
1394,CCND1 gene,Intraductal papillary adenocarcinoma with invasion
1395,EWSR1/PATZ1 Fusion Gene,Ewing's sarcoma recurrent
1396,BCL2 gene,Ann Arbor Stage III Follicular Lymphoma
1397,FHIT gene,Cervical Basaloid Carcinoma
1398,BCOR gene,Clear cell sarcoma of kidney
1399,TP53 gene,Colorectal Cribriform Comedo-Type Adenocarcinoma
1400,KRAS gene,Papillary Lung Adenocarcinoma
1401,PTCH1 gene,Nodulo-ulcerative basal cell carcinoma
1402,TPM4/ALK Fusion Gene,Abdominal Inflammatory Myofibroblastic Tumor
1403,KRAS gene,Lepidic Predominant Adenocarcinoma
1404,TP53 gene,Carcinoma in situ of cecum
1405,GNA11 gene,Epithelioid Cell Uveal Melanoma
1406,APC gene,Stage IVB Colon Cancer AJCC v7
1407,NF1 gene,Adult Malignant Peripheral Nerve Sheath Tumor
1408,TP53 gene,Stage IVA Cervical Cancer AJCC v6 and v7
1409,APC gene,Colorectal Carcinoma
1410,SS18/SSX2 Fusion Gene,Cardiac Biphasic Synovial Sarcoma
1411,SMARCB1 gene,Childhood Atypical Teratoid/Rhabdoid Tumor
1412,PLAG1/CTNNB1 FUSION GENE,Hard Palate Pleomorphic Adenoma
1413,HLA-A gene,"Stage 0 Nasopharyngeal Undifferentiated Carcinoma AJCC v6, v7, and v8"
1414,ALK gene,"Adenocarcinoma of lung, stage II"
1415,MYC gene,Cervical Verrucous Carcinoma
1416,NF1 gene,Melanotic malignant nerve sheath tumor
1417,TP53 gene,Gallbladder Cribriform Carcinoma
1418,WWTR1/CAMTA1 Fusion Gene,Childhood Epithelioid Hemangioendothelioma
1419,KRAS gene,Stage IB Lung Adenocarcinoma AJCC v7
1420,RARA gene,Adult Acute Promyelocytic Leukemia with PML-RARA
1421,KRAS gene,Rectal Signet Ring Cell Adenocarcinoma
1422,TP53 gene,Stage IB Non-Small Cell Lung Carcinoma AJCC v7
1423,KRAS gene,adenocarcinoma of gallbladder with squamous metaplasia
1424,WT1 gene,Nonanaplastic Kidney Wilms Tumor
1425,PTEN gene,Endometrial Endometrioid Adenocarcinoma with Clear Cell Change
1426,APC gene,Stage IV Rectosigmoid Cancer AJCC v7
1427,CTNNB1 gene,PRETEXT Stage 1 Hepatoblastoma
1428,TP53 gene,Combined Lung Carcinoma
1429,MLL/MLLT3 Fusion Gene,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL
1430,TP53 gene,Stage IA Esophageal Squamous Cell Carcinoma AJCC v7
1431,TP53 gene,Human Papillomavirus-Related Vulvar Squamous Cell Carcinoma
1432,PAX8/PPARG Fusion Gene,Stage IVB Thyroid Gland Follicular Carcinoma AJCC v7
1433,ERC1/RET Fusion Gene,Stage IVA Thyroid Gland Papillary Carcinoma AJCC v7
1434,NCOA4/RET Fusion Gene,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v7
1435,TP53 gene,Li-Fraumeni Syndrome
1436,TRIM24/RET Fusion Gene,Stage III Thyroid Gland Papillary Carcinoma AJCC v7
1437,MYC gene,Human Papillomavirus-Related Endocervical Adenocarcinoma
1438,EWSR1/ETV1 Fusion Gene,Recurrent Peripheral Primitive Neuroectodermal Tumor
1439,KRAS gene,Rectal Adenosquamous Carcinoma
1440,TP53 gene,Cervical Squamous Cell Carcinoma
1441,EGFR gene,Stage IB Lung Large Cell Carcinoma AJCC v7
1442,CCND1 gene,Noninfiltrating Intraductal Carcinoma
1443,CCND1 gene,Acinic Cell Breast Carcinoma
1444,BRAF gene,Stage I Rectal Cancer AJCC v6 and v7
1445,PDGFRA gene,Stage II Small Intestinal Gastrointestinal Stromal Tumor
1446,CCND1 gene,Tubular breast carcinoma
1447,CBFB/MYH11 FUSION GENE,Adult Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11
1448,CDKN2A gene,Pancreatic Foamy Gland Adenocarcinoma
1449,EWSR1/ETV1 Fusion Gene,Peripheral primitive neuroectodermal tumor of soft tissue
1450,TRIM24/RET Fusion Gene,Stage IVC Thyroid Gland Papillary Carcinoma AJCC v7
1451,SMAD4 gene,Ampulla of Vater Signet Ring Cell Carcinoma
1452,MYC gene,"Cervical Mucinous Adenocarcinoma, Endocervical Type"
1453,KRAS gene,Ampulla of Vater Tubular Adenoma
1454,RET gene,Multiple endocrine neoplasia Type 2
1455,CDH1 gene,"Invasive Lobular Breast Carcinoma, Tubulolobular Variant"
1456,EWSR1/ETV4 Fusion Gene,Peripheral neuroepithelioma of bone metastatic
1457,RB1 gene,Extraocular retinoblastoma
1458,TP53 gene,mucinous adenocarcinoma of rectum
1459,APC gene,mucinous adenocarcinoma of rectum
1460,GNAQ gene,Stage II Uveal Melanoma AJCC v7
1461,FHIT gene,Endocervical Carcinoma
1462,PDGFRA gene,Childhood Gastrointestinal Stromal Tumor
1463,KRAS gene,Pancreatic intraepithelial neoplasia
1464,DDB2 gene,"XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP E"
1465,MYC gene,AIDS-Related Cervical Carcinoma
1466,NF1 gene,Childhood Malignant Peripheral Nerve Sheath Tumor
1467,TP53 gene,Adenoid basal carcinoma of cervix uteri
1468,SS18 gene,"Synovial sarcoma, biphasic"
1469,KRAS gene,Carcinoma in situ of cecum
1470,SS18/SSX2 Fusion Gene,Pleural Synovial Sarcoma
1471,KRAS gene,Stage IVB Rectal Cancer AJCC v7
1472,TP53 gene,Undifferentiated Carcinoma of Colon
1473,NOTCH1 gene,Precursor T cell lymphoblastic leukemia/lymphoblastic lymphoma
1474,SS18 gene,Adult Synovial Sarcoma
1475,NF2 gene,Benign Mediastinal Psammomatous Schwannoma
1476,FHIT gene,Stage IIIA Cervical Carcinoma
1477,HLA-A gene,Stage IVA Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
1478,TP53 gene,Crohn Disease-Associated Colorectal Adenocarcinoma
1479,ALK gene,Adenocarcinoma of lung stage IIIA
1480,TP53 gene,Stage IIA Esophageal Squamous Cell Carcinoma AJCC v7
1481,SS18/SSX2 Fusion Gene,Lung Biphasic Synovial Sarcoma
1482,EGFR gene,Stage 0 Non-Small Cell Lung Cancer AJCC v6 and v7
1483,APC gene,Stage IV Rectal Cancer AJCC v7
1484,BRAF gene,Low Grade Ovarian Serous Adenocarcinoma
1485,APC gene,Colorectal Squamous Cell Carcinoma
1486,GNAQ gene,Choroid Spindle Cell Melanoma
1487,GNA11 gene,Stage IV Uveal Melanoma AJCC v7
1488,KRAS gene,Stage IIC Colorectal Cancer AJCC v7
1489,APC gene,Stage IIIB Colorectal Cancer AJCC v7
1490,EWSR1/FLI1 Fusion Gene,Extra-osseous Ewing's sarcoma
1491,ERBB2 gene,Breast Carcinoma with Choriocarcinomatous Features
1492,BRAF gene,Grade 3 Colorectal Adenocarcinoma
1493,KRAS gene,Malignant Ovarian Mucinous Tumor
1494,CCDC6/RET Fusion Gene,Childhood Thyroid Gland Papillary Carcinoma
1495,CCDC6/RET Fusion Gene,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v7
1496,KRAS gene,Pancreatic Ductal Adenocarcinoma
1497,TCF3/PBX1 Fusion Gene,B lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)
1498,EWSR1/ETV4 Fusion Gene,Localized Askin Tumor
1499,TP53 gene,Stage I Rectosigmoid Cancer AJCC v6 and v7
1500,BRAF gene,Colorectal Medullary Carcinoma
1501,APC gene,Rectosigmoid Signet Ring Cell Carcinoma
1502,TP53 gene,large cell neuroendocrine carcinoma of lung
1503,EGFR gene,Stage IIIA Lung Large Cell Carcinoma AJCC v7
1504,KRAS gene,Stage IV Rectal Carcinoma
1505,EGFR gene,Stage IIA Lung Large Cell Carcinoma AJCC v7
1506,APC gene,Stage III Rectal Cancer AJCC v6
1507,SS18 gene,Synovial sarcoma recurrent
1508,KRAS gene,Lung Micropapillary Adenocarcinoma
1509,HAS2/PLAG1 Fusion Gene,Lipoblastoma
1510,BRCA1 gene,BRCA1 Syndrome
1511,SDHB gene,Familial Paraganglioma
1512,KRAS gene,undifferentiated carcinoma of pancreas
1513,PML/RARA Fusion Gene,Acute promyelocytic leukemia - hypogranular variant
1514,TP53 gene,Stage II Colorectal Cancer AJCC v7
1515,ETV6/NTRK3 FUSION GENE,Mammary Analog Secretory Carcinoma of Salivary Gland
1516,APC gene,Ampulla of Vater Tubulovillous Adenoma
1517,TP53 gene,Childhood Brain Stem Gliosarcoma
1518,CCND1 gene,Intermediate Grade Ductal Breast Carcinoma In Situ
1519,CDKN2A gene,Moderate pancreatic duct dysplasia
1520,BCL3 gene,Chronic lymphocytic leukemia stage 1
1521,ALK gene,Minimally Invasive Mucinous Lung Adenocarcinoma
1522,EGFR gene,"Bronchiolo-alveolar carcinoma, non-mucinous"
1523,NTRK1/TPM3 Fusion Gene,Papillary thyroid carcinoma
1524,TSC1 gene,TUBEROUS SCLEROSIS 1 (disorder)
1525,CDH1 gene,Lobular Neoplasia
1526,TP53 gene,Squamous cell carcinoma of mouth
1527,FUS/ERG FUSION GENE,Ewing's sarcoma recurrent
1528,TP53 gene,Colon cancer recurrent
1529,FHIT gene,AIDS-Related Cervical Carcinoma
1530,ASPSCR1/TFE3 FUSION GENE,Alveolar soft part sarcoma recurrent
1531,SS18/SSX2 Fusion Gene,"Synovial sarcoma, epithelioid cell"
1532,APC gene,Carcinoma in situ of cecum
1533,TMPRSS2 gene,"Acinar Prostate Adenocarcinoma, Sarcomatoid Variant"
1534,TP53 gene,Colon Carcinoma Metastatic in the Liver
1535,GNA11 gene,Choroid Spindle Cell Type A Melanoma
1536,MYC gene,Ann Arbor Stage II Non-Contiguous Adult Burkitt Lymphoma
1537,SS18/SSX2 Fusion Gene,Cardiac Monophasic Synovial Sarcoma
1538,SS18 gene,Lung Synovial Sarcoma
1539,FHIT gene,Cervical Verrucous Carcinoma
1540,MYC gene,Cervical Papillary Squamous Cell Carcinoma
1541,NF1 gene,Malignant Peripheral Nerve Sheath Tumor with Mesenchymal Differentiation
1542,SH3BP2 gene,Cherubism
1543,ERBB2 gene,"Gallbladder Adenocarcinoma, Biliary Type"
1544,EGFR gene,"Lung Large Cell Carcinoma, Clear Cell Variant"
1545,CDKN2A gene,Gallbladder adenocarcinoma
1546,EGFR gene,Giant cell carcinoma of lung
1547,EWSR1/ERG Fusion Gene,Askin's tumor
1548,KRAS gene,Childhood Rectal Carcinoma
1549,EWSR1/ETV1 Fusion Gene,Extra-osseous Ewing's sarcoma
1550,PTEN gene,Endometrial Endometrioid Adenocarcinoma with a Poorly Differentiated Carcinomatous Component
1551,KRAS gene,Rectal Carcinoma
1552,TP53 gene,Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma
1553,MEN1 gene,Parathyroid transitional clear cell adenoma
1554,ZAP70 gene,Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene
1555,TP53 gene,Grade 3 Rectal Adenocarcinoma
1556,VHL gene,Malignant Pancreatic Somatostatinoma
1557,ABL1 gene,Philadelphia chromosome positive chronic myelogenous leukemia
1558,EWSR1/FLI1 Fusion Gene,Metastatic Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor
1559,NF2 gene,Anaplastic (Malignant) Intraspinal Meningioma
1560,TP53 gene,Colorectal Large Cell Neuroendocrine Carcinoma
1561,MYC gene,EBV-Related Burkitt Lymphoma
1562,ERG gene,"Acinar Prostate Adenocarcinoma, Signet Ring Variant"
1563,PCM1 gene,Stage IV Thyroid Gland Papillary Carcinoma AJCC v7
1564,TP53 gene,Esophageal adenocarcinoma recurrent
1565,NF2 gene,Cellular Schwannoma
1566,TMPRSS2 gene,Adenocarcinoma of the prostate stage IV
1567,NF2 gene,Sternal Intraosseous Schwannoma
1568,KRAS gene,Stage IIIA Colon Cancer AJCC v7
1569,ERG gene,"Acinar Prostate Adenocarcinoma, Lymphoepithelioma-Like Variant"
1570,TPM4/ALK Fusion Gene,Gastric Inflammatory Myofibroblastic Tumor
1571,TP53 gene,Stage I Esophageal Adenocarcinoma AJCC v7
1572,TP53 gene,Stage III Colorectal Cancer AJCC v7
1573,TP53 gene,Stage IIA Colon Cancer AJCC v7
1574,MYC gene,Cervical Serous Adenocarcinoma
1575,KRAS gene,Stage I Colon Cancer AJCC v6 and v7
1576,TP53 gene,Stage 0 Esophageal Adenocarcinoma AJCC v7
1577,MEN1 gene,Non-Functioning Pancreatic Delta Cell Neuroendocrine Tumor
1578,TP53 gene,Stage II Esophageal Squamous Cell Carcinoma AJCC v7
1579,KRT17 gene,Basal-Like Breast Carcinoma
1580,APC gene,Anaplastic Carcinoma of the Rectum
1581,TP53 gene,Occult Lung Non-Small Cell Carcinoma
1582,TP53 gene,"Bronchiolo-alveolar carcinoma, non-mucinous"
1583,CCND1 gene,mantle cell lymphoma of stomach
1584,MEN1 gene,Functioning Pancreatic Neuroendocrine Tumor G2
1585,FHIT gene,Cervix carcinoma recurrent
1586,EWSR1/ETV4 Fusion Gene,Recurrent Bone Ewing Sarcoma
1587,SS18/SSX1 Fusion Gene,Esophageal Synovial Sarcoma
1588,GNAQ gene,Class 1a Uveal Melanoma
1589,CCND1 gene,Ann Arbor Stage II Contiguous Mantle Cell Lymphoma
1590,EWSR1/FEV Fusion Gene,Extra-osseous Ewing's sarcoma recurrent
1591,TFG gene,Metastatic Extraskeletal Myxoid Chondrosarcoma
1592,KRAS gene,Rectosigmoid Cancer by AJCC v6 Stage
1593,BRAF gene,Colorectal Carcinoma
1594,MEN1 gene,Chief cell adenoma
1595,FHIT gene,Cervical Adenocarcinoma In Situ
1596,MYC gene,Stage IB Cervical Cancer AJCC v6 and v7
1597,TP53 gene,Adenocarcinoma of lung (disorder)
1598,RB1 gene,Pediatric Extraocular Retinoblastoma
1599,SS18/SSX4 Fusion Gene,Lung Biphasic Synovial Sarcoma
1600,WWTR1/CAMTA1 Fusion Gene,Epithelioid hemangioendothelioma of lung
1601,C-KIT Gene,Stage II Gastric Gastrointestinal Stromal Tumor
1602,MDM2 gene,Adult Brain Stem Gliosarcoma
1603,GNAQ gene,Intermediate Cell Type Choroid Melanoma
1604,TP53 gene,Stage IV Lung Cancer AJCC v6
1605,BRAF gene,Stage IV Colorectal Cancer
1606,EWSR1 gene,Localized Askin Tumor
1607,TP53 gene,Glottis Verrucous Carcinoma
1608,EWSR1/FEV Fusion Gene,Recurrent tumors of the Ewing's family
1609,EWSR1/ETV1 Fusion Gene,Recurrent tumors of the Ewing's family
1610,GNAQ gene,Spindle Cell Type A Uveal Melanoma
1611,TP53 gene,Stage IIB Lung Large Cell Carcinoma AJCC v7
1612,CCDC6/RET Fusion Gene,Stage IV Thyroid Gland Papillary Carcinoma AJCC v7
1613,EGFR gene,Adenosquamous cell lung cancer stage IIIA
1614,ERG gene,"Acinar Prostate Adenocarcinoma, Foamy Gland Variant"
1615,TMPRSS2 gene,Prostate Adenocarcinoma with Focal Neuroendocrine Differentiation
1616,BCL2 gene,Ann Arbor Stage III Grade 2 Follicular Lymphoma
1617,ERC1/RET Fusion Gene,Stage I Thyroid Gland Papillary Carcinoma AJCC v7
1618,TRPS1 gene,Trichorhinophalangeal dysplasia type I
1619,TP53 gene,Stage IIB Colon Cancer AJCC v7
1620,TP53 gene,Stage IB Esophageal Adenocarcinoma AJCC v7
1621,TP53 gene,Stage IA Lung Adenosquamous Carcinoma AJCC v7
1622,TP53 gene,Stage IB Lung Adenosquamous Carcinoma AJCC v7
1623,TP53 gene,Ampulla of Vater Clear Cell Adenocarcinoma
1624,CCND1 gene,Ann Arbor Stage II Non-Contiguous Mantle Cell Lymphoma
1625,PMS1 gene,Hereditary Non-Polyposis Colon Cancer Type 2
1626,MDM2 gene,Atypical Lipoma
1627,RARA gene,Acute promyelocytic leukemia - hypogranular variant
1628,TP53 gene,Cervical Endometrioid Adenocarcinoma
1629,VHL gene,Glucagonoma
1630,KRAS gene,Rectal Micropapillary Adenocarcinoma
1631,TP53 gene,Recurrent Childhood Giant Cell Glioblastoma
1632,BRAF gene,Stage IV Colon Carcinoma
1633,GNA11 gene,Class 1a Uveal Melanoma
1634,HMGA2 gene,Conventional Lipoma
1635,RET gene,Thyroid Gland Medullary Carcinoma with Amyloid Stroma
1636,CTNNB1 gene,Pilomatrixoma
1637,TCF12/NR4A3 FUSION GENE,Metastatic Extraskeletal Myxoid Chondrosarcoma
1638,MYC gene,African Burkitt's lymphoma
1639,NOTCH1 gene,Precursor T-lymphoblastic lymphoma/leukemia stage III
1640,PRKAR1A/RET Fusion Gene,"Follicular Variant Thyroid Gland Papillary Carcinoma, Infiltrative Subtype"
1641,BRAF gene,Colorectal Cancer by AJCC v7 Stage
1642,BRCA1 gene,High Grade Fallopian Tube Serous Adenocarcinoma
1643,TP53 gene,Rectal Cancer by AJCC v7 Stage
1644,TP53 gene,Lung adenocarcinoma recurrent
1645,BRAF gene,Rectosigmoid Cancer by AJCC v7 Stage
1646,TPM4/ALK Fusion Gene,Inflammatory pseudotumor of liver
1647,SS18/SSX1 Fusion Gene,Lung Biphasic Synovial Sarcoma
1648,TP53 gene,Stage IIIB Lung Squamous Cell Carcinoma AJCC v7
1649,TP53 gene,Cervical Squamotransitional Carcinoma
1650,EML4 gene,Stage IA Lung Adenocarcinoma AJCC v7
1651,PDGFRA gene,Gastric Gastrointestinal Stromal Tumor
1652,TRIM24/RET Fusion Gene,Thyroid Gland Papillary Carcinoma with Fibromatosis/Fasciitis-Like Stroma
1653,KRAS gene,Colon Small Cell Neuroendocrine Carcinoma
1654,MDM2 gene,Adult Brain Glioblastoma
1655,SMAD4 gene,Ampulla of Vater Invasive Papillary Adenocarcinoma
1656,APC gene,Colorectal Mixed Adenoneuroendocrine Carcinoma
1657,RET gene,Stage IV Thyroid Gland Papillary Carcinoma AJCC v7
1658,CDKN2A gene,"Gallbladder Adenocarcinoma, Gastric Foveolar Type"
1659,TP53 gene,Rectal Small Cell Neuroendocrine Carcinoma
1660,MYH11 gene,Adult Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11
1661,TP53 gene,Pancreatic Intraepithelial Neoplasia-3
1662,CCND1 gene,intraductal micropapillary carcinoma of breast
1663,TP53 gene,Alcohol-Related Esophageal Squamous Cell Carcinoma
1664,KRAS gene,Adenoma of the Colon with Intramucosal Adenocarcinoma
1665,TFE3 gene,Renal Cell Carcinoma Associated with t(X;17)(p11.2;q25)
1666,HMGA2 gene,Uterine Corpus Bizarre Leiomyoma
1667,TP53 gene,Cervical Villoglandular Adenocarcinoma
1668,TP53 gene,Occult Lung Adenosquamous Carcinoma
1669,CTNNB1 gene,PRETEXT Stage 2 Hepatoblastoma
1670,WT1 gene,Stage IV Kidney Wilms Tumor
1671,PMS1 gene,"Colorectal cancer, hereditary nonpolyposis, type 1"
1672,ABL1 gene,"Leukemia, Myeloid, Accelerated Phase"
1673,RARA gene,Acute Myeloid Leukemia with t(17;17)(q21;q21)
1674,MYC gene,Colon Burkitt Lymphoma
1675,TP53 gene,Childhood Cerebellar Anaplastic Astrocytoma
1676,TP53 gene,signet ring cell carcinoma of pancreas
1677,TP53 gene,Stage IIIA Lung Small Cell Carcinoma AJCC v7
1678,CIC gene,CIC-DUX Sarcoma
1679,TP53 gene,Stage IV Lung Small Cell Carcinoma AJCC v7
1680,GNA11 gene,Medium/Large Size Posterior Uveal Melanoma
1681,MYC gene,Stage IV Childhood Burkitt Lymphoma
1682,KRAS gene,Mucinous cystadenoma of ovary
1683,EXT1 gene,Osteochondromatosis
1684,NF1 gene,Epithelioid Malignant Peripheral Nerve Sheath Tumor
1685,TP53 gene,Infiltrating Bladder Urothelial Carcinoma with Glandular Differentiation
1686,C-KIT Gene,Extragastrointestinal Gastrointestinal Stromal Tumor
1687,NF1 gene,Cervical Malignant Peripheral Nerve Sheath Tumor
1688,HMGA2 gene,Abdominal Inflammatory Myofibroblastic Tumor
1689,TPM3/ALK Fusion Gene,"Primary Systemic Anaplastic Large Cell Lymphoma, ALK-Positive"
