,CUI1,CUI2
953,thiol-dependent ubiquitin-specific protease activity,positive regulation of ubiquitin-specific protease activity
954,epidermal growth factor receptor activity,positive regulation of epidermal growth factor-activated receptor activity
955,cytokine activity,positive regulation of cytokine activity
956,transporter activity,positive regulation of transporter activity
957,ryanodine-sensitive calcium-release channel activity,positive regulation of ryanodine-sensitive calcium-release channel activity
958,Binding (Molecular Function),positive regulation of binding
959,Protein Binding,positive regulation of protein binding
960,collagen binding,positive regulation of collagen binding
961,Carbohydrate Metabolism,positive regulation of carbohydrate metabolic process
962,glycogen metabolic process,positive regulation of glycogen metabolic process
963,glycogen biosynthetic process,positive regulation of glycogen biosynthetic process
964,Glycogenolysis,positive regulation of glycogen catabolic process
965,glucose metabolism,positive regulation of glucose metabolic process
966,(1->3)-beta-D-glucan biosynthetic process,positive regulation of (1->3)-beta-D-glucan biosynthetic process
967,Gluconeogenesis,positive regulation of gluconeogenesis
968,Glycolysis,positive regulation of glycolytic process
969,nucleobase-containing compound metabolic process,positive regulation of nucleobase-containing compound metabolic process
970,purine nucleobase metabolic process,positive regulation of purine nucleobase metabolic process
971,purine nucleotide catabolic process,positive regulation of purine nucleotide catabolic process
972,pyrimidine nucleobase metabolic process,positive regulation of pyrimidine nucleobase metabolic process
973,DNA metabolic process,positive regulation of DNA metabolic process
974,DNA Replication,positive regulation of DNA replication
975,DNA-dependent DNA replication,positive regulation of DNA-dependent DNA replication
976,mitochondrial DNA replication,positive regulation of mitochondrial DNA replication
977,DNA Ligation,positive regulation of DNA ligation
978,Replication Initiation,positive regulation of DNA-dependent DNA replication initiation
979,DNA Repair,positive regulation of DNA repair
980,Mismatch Repair,positive regulation of mismatch repair
981,"Recombination, Genetic",positive regulation of DNA recombination
982,Mitotic Recombination,positive regulation of mitotic recombination
983,"transposition, DNA-mediated","positive regulation of transposition, DNA-mediated"
984,Chromatin Assembly and Disassembly,positive regulation of chromatin assembly or disassembly
985,chromatin silencing,positive regulation of chromatin silencing
986,methylation-dependent chromatin silencing,positive regulation of methylation-dependent chromatin silencing
987,chromatin silencing at telomere,positive regulation of chromatin silencing at telomere
988,"transcription, DNA-templated","positive regulation of transcription, DNA-templated"
989,"DNA-templated transcription, initiation","positive regulation of DNA-templated transcription, initiation"
990,"DNA-templated transcription, termination","positive regulation of DNA-templated transcription, termination"
991,"DNA-templated transcription, elongation","positive regulation of DNA-templated transcription, elongation"
992,transcription by RNA polymerase I,positive regulation of transcription by RNA polymerase I
993,rRNA processing,positive regulation of rRNA processing
994,transcription by RNA polymerase II,positive regulation of transcription by RNA polymerase II
995,transcription by RNA polymerase II,regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter
996,transcription by RNA polymerase II,regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter
997,transcription by RNA polymerase II,regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter
998,transcription initiation from RNA polymerase II promoter,positive regulation of transcription initiation from RNA polymerase II promoter
999,transcription elongation from RNA polymerase II promoter,positive regulation of transcription elongation from RNA polymerase II promoter
1000,mRNA cleavage,positive regulation of mRNA cleavage
1001,transcription by RNA polymerase III,positive regulation of transcription by RNA polymerase III
1002,mRNA processing,positive regulation of mRNA processing
1003,mRNA Degradation,positive regulation of mRNA catabolic process
1004,RNA import into nucleus,positive regulation of RNA import into nucleus
1005,RNA export from nucleus,positive regulation of RNA export from nucleus
1006,tRNA export from nucleus,positive regulation of tRNA export from nucleus
1007,Protein Biosynthesis,positive regulation of protein biosynthesis
1008,Translation Initiation,positive regulation of translational initiation
1009,translational elongation,positive regulation of translational elongation
1010,translational termination,positive regulation of translational termination
1011,cellular protein modification process,positive regulation of protein modification process
1012,Protein phosphorylation,positive regulation of protein phosphorylation
1013,Protein dephosphorylation,positive regulation of protein dephosphorylation
1014,protein deacetylation,positive regulation of protein deacetylation
1015,Protein Glycosylation,positive regulation of protein glycosylation
1016,Proteolysis,positive regulation of proteolysis
1017,membrane protein ectodomain proteolysis,positive regulation of membrane protein ectodomain proteolysis
1018,amino acid metabolism,positive regulation of cellular amino acid metabolic process
1019,glutamate metabolism,positive regulation of glutamate metabolic process
1020,proline metabolic process,positive regulation of proline metabolic process
1021,Tryptophan Metabolism Pathway,positive regulation of tryptophan metabolic process
1022,catecholamine metabolic process,positive regulation of catecholamine metabolic process
1023,thyroid hormone generation,positive regulation of thyroid hormone generation
1024,protein import into nucleus,positive regulation of protein import into nucleus
1025,protein export from nucleus,positive regulation of protein export from nucleus
1026,protein targeting to membrane,positive regulation of protein targeting to membrane
1027,Lipid Metabolism,positive regulation of lipid metabolic process
1028,Fatty Acid Metabolism Pathway,positive regulation of fatty acid metabolic process
1029,Fatty acid biosynthetic process,positive regulation of fatty acid biosynthetic process
1030,fatty acid beta-oxidation,positive regulation of fatty acid beta-oxidation
1031,Triglyceride Metabolism,positive regulation of triglyceride metabolic process
1032,phosphatidylinositol biosynthetic process,positive regulation of phosphatidylinositol biosynthetic process
1033,glucosylceramide biosynthetic process,positive regulation of glucosylceramide biosynthetic process
1034,Steroid biosynthesis,positive regulation of steroid biosynthetic process
1035,cholesterol biosynthesis,positive regulation of cholesterol biosynthetic process
1036,ergosterol biosynthetic process,positive regulation of ergosterol biosynthetic process
1037,Bile Acid Biosynthesis Pathway,positive regulation of bile acid biosynthetic process
1038,progesterone biosynthetic process,positive regulation of progesterone biosynthetic process
1039,glucocorticoid biosynthetic process,positive regulation of glucocorticoid biosynthetic process
1040,glucocorticoid catabolic process,positive regulation of glucocorticoid catabolic process
1041,juvenile hormone metabolic process,positive regulation of juvenile hormone metabolic process
1042,juvenile hormone biosynthetic process,positive regulation of juvenile hormone biosynthetic process
1043,juvenile hormone catabolic process,positive regulation of juvenile hormone catabolic process
1044,isoprenoid metabolic process,positive regulation of isoprenoid metabolic process
1045,coenzyme metabolic process,positive regulation of coenzyme metabolic process
1046,vitamin metabolism,positive regulation of vitamin metabolic process
1047,heme biosynthetic process,positive regulation of heme biosynthetic process
1048,Sulfur Metabolism Pathway,positive regulation of sulfur metabolic process
1049,sulfur utilization,positive regulation of sulfur utilization
1050,phosphorus metabolism,positive regulation of phosphorus metabolic process
1051,phosphorus utilization,positive regulation of phosphorus utilization
1052,phosphate-containing compound metabolic process,positive regulation of phosphate metabolic process
1053,nitrogen compound metabolic process,positive regulation of nitrogen compound metabolic process
1054,nitric oxide biosynthetic process,positive regulation of nitric oxide biosynthetic process
1055,Biological Transport,positive regulation of transport
1056,Ion Transport,positive regulation of ion transport
1057,potassium ion transport,positive regulation of potassium ion transport
1058,sodium ion transport,positive regulation of sodium ion transport
1059,calcium ion transport,positive regulation of calcium ion transport
1060,iron transport,positive regulation of iron ion transport
1061,neurotransmitter transport,positive regulation of neurotransmitter transport
1062,amino acid transport,positive regulation of amino acid transport
1063,glutamine transport,positive regulation of glutamine transport
1064,Lipid Transport,positive regulation of lipid transport
1065,intracellular protein transport,positive regulation of intracellular protein transport
1066,Exocytosis,positive regulation of exocytosis
1067,Endocytosis,positive regulation of endocytosis
1068,Receptor Mediated Endocytosis,positive regulation of receptor-mediated endocytosis
1069,vesicle fusion,positive regulation of vesicle fusion
1070,Pinocytosis,positive regulation of pinocytosis
1071,Phagocytosis,positive regulation of phagocytosis
1072,"phagocytosis, engulfment","positive regulation of phagocytosis, engulfment"
1073,nucleocytoplasmic transport,positive regulation of nucleocytoplasmic transport
1074,Autophagy,positive regulation of autophagy
1075,Apoptosis,Positive Regulation of Apoptosis
1076,Activation-induced cell death of T cells,positive regulation of activation-induced cell death of T cells
1077,movement of cell or subcellular component,positive regulation of cellular component movement
1078,Chemotaxis,positive regulation of chemotaxis
1079,Muscle Contraction,positive regulation of muscle contraction
1080,smooth muscle contraction,positive regulation of smooth muscle contraction
1081,striated muscle contraction,positive regulation of striated muscle contraction
1082,defense response,positive regulation of defense response
1083,Inflammatory Response,positive regulation of inflammatory response
1084,Immune response,positive regulation of immune response
1085,Complement Activation,positive regulation of complement activation
1086,"Complement Pathway, Alternative","positive regulation of complement activation, alternative pathway"
1087,"complement activation, classical pathway","positive regulation of complement activation, classical pathway"
1088,Humoral immune response,positive regulation of humoral immune response
1089,cellular defense response,positive regulation of cellular defense response
1090,organelle organization,positive regulation of organelle organization
1091,telomere maintenance via telomerase,positive regulation of telomere maintenance via telomerase
1092,mitochondrion organization,positive regulation of mitochondrion organization
1093,cytoskeleton organization,positive regulation of cytoskeleton organization
1094,Microtubule Depolymerization Process,positive regulation of microtubule depolymerization
1095,microtubule nucleation,positive regulation of microtubule nucleation
1096,vacuole organization,positive regulation of vacuole organization
1097,Cell Cycle,positive regulation of cell cycle
1098,Cell Cycle Arrest,positive regulation of cell cycle arrest
1099,Chromosome Segregation,positive regulation of chromosome segregation
1100,sister chromatid cohesion,positive regulation of sister chromatid cohesion
1101,metaphase/anaphase transition of mitotic cell cycle,positive regulation of mitotic metaphase/anaphase transition
1102,mitotic spindle assembly checkpoint,positive regulation of mitotic cell cycle spindle assembly checkpoint
1103,centrosome cycle,positive regulation of centrosome cycle
1104,centriole replication,positive regulation of centriole replication
1105,mitotic centrosome separation,positive regulation of mitotic centrosome separation
1106,Cell budding,positive regulation of cell budding
1107,pseudohyphal growth,positive regulation of pseudohyphal growth
1108,meiosis I,positive regulation of meiosis I
1109,Meiotic Recombination,positive regulation of reciprocal meiotic recombination
1110,Cell Communication,positive regulation of cell communication
1111,Cell Adhesion,positive regulation of cell adhesion
1112,Cell-Matrix Junction,positive regulation of cell-matrix adhesion
1113,Signal Transduction,positive regulation of signal transduction
1114,epidermal growth factor receptor signaling pathway,positive regulation of epidermal growth factor receptor signaling pathway
1115,transmembrane receptor protein serine/threonine kinase signaling pathway,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
1116,TGF-Beta Receptor Signaling Pathway,positive regulation of transforming growth factor beta receptor signaling pathway
1117,GPCR Signaling Pathway,positive regulation of G protein-coupled receptor signaling pathway
1118,octopamine or tyramine signaling pathway,positive regulation of octopamine or tyramine signaling pathway
1119,dopamine receptor signaling pathway,positive regulation of dopamine receptor signaling pathway
1120,Notch Signaling Pathway,positive regulation of Notch signaling pathway
1121,"Wnt signaling pathway, calcium modulating pathway","positive regulation of Wnt signaling pathway, calcium modulating pathway"
1122,Hedgehog Signaling Pathway,positive regulation of smoothened signaling pathway
1123,I-kappaB kinase/NF-kappaB signaling,positive regulation of I-kappaB kinase/NF-kappaB signaling
1124,JNK cascade,positive regulation of JNK cascade
1125,receptor signaling pathway via JAK-STAT,positive regulation of receptor signaling pathway via JAK-STAT
1126,tyrosine phosphorylation of STAT protein,positive regulation of tyrosine phosphorylation of STAT protein
1127,nitric oxide mediated signal transduction,positive regulation of nitric oxide mediated signal transduction
1128,small GTPase mediated signal transduction,positive regulation of small GTPase mediated signal transduction
1129,Ras protein signal transduction,positive regulation of Ras protein signal transduction
1130,Rho protein signal transduction,positive regulation of Rho protein signal transduction
1131,chemical synaptic transmission,positive regulation of synaptic transmission
1132,neurotransmitter release,positive regulation of neurotransmitter secretion
1133,Cholinergic synaptic transmission,"positive regulation of synaptic transmission, cholinergic"
1134,spermatid nucleus differentiation,positive regulation of spermatid nuclear differentiation
1135,Acrosome Reaction,positive regulation of acrosome reaction
1136,Gastrulation,positive regulation of gastrulation
1137,ectoderm development,positive regulation of ectoderm development
1138,Nervous System Development,positive regulation of nervous system development
1139,neuroblast proliferation,positive regulation of neuroblast proliferation
1140,axonogenesis,positive regulation of axonogenesis
1141,synaptogenesis,positive regulation of synapse assembly
1142,salivary gland boundary specification,positive regulation of salivary gland boundary specification
1143,larval salivary gland boundary specification,positive regulation of larval salivary gland boundary specification
1144,adult salivary gland boundary specification,positive regulation of adult salivary gland boundary specification
1145,imaginal disc growth,positive regulation of imaginal disc growth
1146,mesoderm development,positive regulation of mesoderm development
1147,mesodermal cell fate determination,positive regulation of mesodermal cell fate determination
1148,mesodermal cell fate specification,positive regulation of mesodermal cell fate specification
1149,Muscle Development,positive regulation of muscle organ development
1150,Myogenesis,positive regulation of skeletal muscle tissue development
1151,mating type switching,positive regulation of mating type switching
1152,eclosion,positive regulation of eclosion
1153,Cellular Senescence,Induction of Cell Senescence
1154,chitin-based cuticle sclerotization,positive regulation of chitin-based cuticle tanning
1155,Blood coagulation,positive regulation of blood coagulation
1156,"blood coagulation, intrinsic pathway","positive regulation of blood coagulation, intrinsic pathway"
1157,"blood coagulation, extrinsic pathway","positive regulation of blood coagulation, extrinsic pathway"
1158,Behavior,positive regulation of behavior
1159,Circadian Rhythms,positive regulation of circadian rhythm
1160,Feeding behaviors,positive regulation of feeding behavior
1161,tRNA processing,positive regulation of tRNA processing
1162,Mitochondrial Fusion,positive regulation of mitochondrial fusion
1163,Toll signaling pathway,positive regulation of Toll signaling pathway
1164,Biological Processes,positive regulation of biological process
1165,Metabolism,positive regulation of metabolic process
1166,Steroid Metabolic Process,positive regulation of steroid metabolic process
1167,cholesterol metabolism,positive regulation of cholesterol metabolic process
1168,glucocorticoid metabolic process,positive regulation of glucocorticoid metabolic process
1169,Cell Death,Positive Regulation of Cell Death
1170,peptidase activity,positive regulation of peptidase activity
1171,cell population proliferation,Stimulation of Cell Proliferation
1172,insulin receptor signaling pathway,positive regulation of insulin receptor signaling pathway
1173,acetylcholine metabolic process,positive regulation of acetylcholine metabolic process
1174,Asymmetric Cell Division,positive regulation of asymmetric cell division
1175,RNA Splicing,positive regulation of RNA splicing
1176,fibroblast growth factor receptor signaling pathway,positive regulation of fibroblast growth factor receptor signaling pathway
1177,epidermis development,positive regulation of epidermis development
1178,"ATP-dependent microtubule motor activity, minus-end-directed","positive regulation of ATP-dependent microtubule motor activity, minus-end-directed"
1179,"ATP-dependent microtubule motor activity, plus-end-directed","positive regulation of ATP-dependent microtubule motor activity, plus-end-directed"
1180,male gonad development,positive regulation of male gonad development
1181,female gonad development,positive regulation of female gonad development
1182,attachment of spindle microtubules to kinetochore,positive regulation of attachment of spindle microtubules to kinetochore
1183,Lipogenesis,positive regulation of lipid biosynthesis
1184,Amino Acid Biosynthesis,positive regulation of cellular amino acid biosynthetic process
1185,phospholipid biosynthetic process,positive regulation of phospholipid biosynthetic process
1186,Catabolism,positive regulation of catabolic process
1187,Anabolism,positive regulation of biosynthetic process
1188,macromolecule biosynthetic process,positive regulation of macromolecule biosynthetic process
1189,Glycoprotein biosynthetic process,positive regulation of glycoprotein biosynthetic process
1190,nucleoside metabolic process,positive regulation of nucleoside metabolic process
1191,Nucleotide Metabolism,positive regulation of nucleotide metabolic process
1192,Nucleotide Biosynthesis,positive regulation of nucleotide biosynthetic process
1193,nucleotide catabolic process,positive regulation of nucleotide catabolic process
1194,thiamine biosynthetic process,positive regulation of thiamine biosynthetic process
1195,antisense RNA transcription,positive regulation of antisense RNA transcription
1196,Protein Secretion,positive regulation of protein secretion
1197,amine catabolic process,positive regulation of cellular amine catabolic process
1198,phospholipid catabolism,positive regulation of phospholipid catabolic process
1199,antipodal cell differentiation,positive regulation of antipodal cell differentiation
1200,embryo sac central cell differentiation,positive regulation of embryo sac central cell differentiation
1201,embryo sac egg cell differentiation,positive regulation of embryo sac egg cell differentiation
1202,synergid differentiation,positive regulation of synergid differentiation
1203,response to external stimulus,positive regulation of response to external stimulus
1204,response to biotic stimulus,positive regulation of response to biotic stimulus
1205,plant-type hypersensitive response,positive regulation of plant-type hypersensitive response
1206,photomorphogenesis,positive regulation of photomorphogenesis
1207,gibberellin biosynthetic process,positive regulation of gibberellin biosynthetic process
1208,abscisic acid biosynthetic process,positive regulation of abscisic acid biosynthetic process
1209,ethylene biosynthetic process,positive regulation of ethylene biosynthetic process
1210,anthocyanin-containing compound biosynthetic process,positive regulation of anthocyanin biosynthetic process
1211,auxin-activated signaling pathway,positive regulation of auxin mediated signaling pathway
1212,cytokinin-activated signaling pathway,positive regulation of cytokinin-activated signaling pathway
1213,abscisic acid-activated signaling pathway,positive regulation of abscisic acid-activated signaling pathway
1214,gibberellic acid mediated signaling pathway,positive regulation of gibberellic acid mediated signaling pathway
1215,Embryonic Development,positive regulation of embryonic development
1216,post-embryonic development,positive regulation of post-embryonic development
1217,flavonoid biosynthetic process,positive regulation of flavonoid biosynthetic process
1218,unidimensional cell growth,positive regulation of unidimensional cell growth
1219,seed germination,positive regulation of seed germination
1220,auxin metabolic process,positive regulation of auxin metabolic process
1221,auxin biosynthetic process,positive regulation of auxin biosynthetic process
1222,flower development,positive regulation of flower development
1223,epidermal cell differentiation,positive regulation of epidermal cell differentiation
1224,cyclase activity,positive regulation of cyclase activity
1225,cellular process,positive regulation of cellular process
1226,response to extracellular stimulus,positive regulation of response to extracellular stimulus
1227,glial cell differentiation,positive regulation of glial cell differentiation
1228,cardioblast differentiation,positive regulation of cardioblast differentiation
1229,red or far-red light signaling pathway,positive regulation of red or far-red light signaling pathway
1230,vernalization response,positive regulation of vernalization response
1231,atrichoblast fate specification,positive regulation of atrichoblast fate specification
1232,trichoblast fate specification,positive regulation of trichoblast fate specification
1233,floral organ abscission,positive regulation of floral organ abscission
1234,stomatal complex development,positive regulation of stomatal complex development
1235,seed maturation,positive regulation of seed maturation
1236,histone H3-K36 methylation,positive regulation of histone H3-K36 methylation
1237,exit from mitosis,positive regulation of exit from mitosis
1238,light-activated ion channel activity,positive regulation of light-activated channel activity
1239,mesenchymal cell proliferation,positive regulation of mesenchymal cell proliferation
1240,nerve growth factor receptor activity,positive regulation of nerve growth factor receptor activity
1241,Gene Expression,positive regulation of gene expression
1242,miRNA metabolic process,positive regulation of miRNA metabolic process
1243,miRNA catabolic process,positive regulation of miRNA catabolic process
1244,epithelial cell migration,positive regulation of epithelial cell migration
1245,cell communication by chemical coupling,positive regulation of cell communication by chemical coupling
1246,cell communication by electrical coupling,positive regulation of cell communication by electrical coupling
1247,muscle cell apoptotic process,positive regulation of muscle cell apoptotic process
1248,striated muscle cell apoptotic process,positive regulation of striated muscle cell apoptotic process
1249,cardiac muscle cell apoptotic process,positive regulation of cardiac muscle cell apoptotic process
1250,protein glutathionylation,positive regulation of protein glutathionylation
1251,protein kinase A signaling,positive regulation of protein kinase A signaling
1252,macrophage derived foam cell differentiation,positive regulation of macrophage derived foam cell differentiation
1253,fibroblast migration,positive regulation of fibroblast migration
1254,T cell chemotaxis,positive regulation of T cell chemotaxis
1255,cholesterol storage,positive regulation of cholesterol storage
1256,macrophage tolerance induction,positive regulation of macrophage tolerance induction
1257,macrophage cytokine production,positive regulation of macrophage cytokine production
1258,Apoptosis,positive regulation of programmed cell death
1259,microglia differentiation,positive regulation of microglia differentiation
1260,Glial Cell Proliferation,positive regulation of glial cell proliferation
1261,Schwann cell proliferation,positive regulation of Schwann cell proliferation
1262,neural crest formation,positive regulation of neural crest formation
1263,Schwann cell differentiation,positive regulation of Schwann cell differentiation
1264,dopamine secretion,positive regulation of dopamine secretion
1265,glutamate secretion,positive regulation of glutamate secretion
1266,gamma-aminobutyric acid secretion,positive regulation of gamma-aminobutyric acid secretion
1267,"acetylcholine secretion, neurotransmission","positive regulation of acetylcholine secretion, neurotransmission"
1268,phosphatidylinositol 3-kinase signaling,positive regulation of phosphatidylinositol 3-kinase signaling
1269,striated muscle tissue development,positive regulation of striated muscle tissue development
1270,branchiomeric skeletal muscle development,positive regulation of branchiomeric skeletal muscle development
1271,tonic skeletal muscle contraction,positive regulation of tonic skeletal muscle contraction
1272,skeletal muscle cell proliferation,positive regulation of skeletal muscle cell proliferation
1273,cardiac muscle adaptation,positive regulation of cardiac muscle adaptation
1274,Muscular Atrophy,positive regulation of muscle atrophy
1275,Muscle hypertrophy,positive regulation of muscle hypertrophy
1276,muscle hyperplasia,positive regulation of muscle hyperplasia
1277,satellite cell activation involved in skeletal muscle regeneration,positive regulation of satellite cell activation involved in skeletal muscle regeneration
1278,myotube differentiation,positive regulation of myotube differentiation
1279,smooth muscle cell migration,positive regulation of smooth muscle cell migration
1280,heparan sulfate proteoglycan biosynthetic process,positive regulation of heparan sulfate proteoglycan biosynthetic process
1281,protein transport,positive regulation of protein transport
1282,ion transmembrane transporter activity,positive regulation of ion transmembrane transporter activity
1283,sodium ion transmembrane transporter activity,positive regulation of sodium ion transmembrane transporter activity
1284,sodium:proton antiporter activity,positive regulation of sodium:proton antiporter activity
1285,glycerol transport,positive regulation of glycerol transport
1286,amine transport,positive regulation of amine transport
1287,organic acid transport,positive regulation of organic acid transport
1288,nucleoside transport,positive regulation of nucleoside transport
1289,fatty acid transport,positive regulation of fatty acid transport
1290,long-chain fatty acid import across plasma membrane,positive regulation of long-chain fatty acid import across plasma membrane
1291,sterol transport,positive regulation of sterol transport
1292,nucleobase-containing compound transport,positive regulation of nucleobase-containing compound transport
1293,viral process,positive regulation of viral process
1294,cellular response to phosphate starvation,positive regulation of cellular response to phosphate starvation
1295,Lipolysis,positive regulation of lipid catabolic process
1296,cellular component organization,positive regulation of cellular component organization
1297,Cell Growth,positive regulation of cell growth
1298,Wnt Signaling Pathway,positive regulation of Wnt signaling pathway
1299,immunoglobulin mediated immune response,positive regulation of immunoglobulin mediated immune response
1300,Immediate hypersensitivity,positive regulation of type I hypersensitivity
1301,RNA metabolic process,positive regulation of RNA metabolic process
1302,synaptic vesicle exocytosis,positive regulation of synaptic vesicle exocytosis
1303,synaptic vesicle priming,positive regulation of synaptic vesicle priming
1304,brassinosteroid biosynthetic process,positive regulation of brassinosteroid biosynthetic process
1305,NADPH oxidase activity,positive regulation of NAD(P)H oxidase activity
1306,macroautophagy,positive regulation of macroautophagy
1307,lipase activity,positive regulation of lipase activity
1308,kinase activity,positive regulation of kinase activity
1309,1-phosphatidylinositol-4-phosphate 5-kinase activity,positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity
1310,Phosphorylation,positive regulation of phosphorylation
1311,Dephosphorylation,positive regulation of dephosphorylation
1312,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,positive regulation of calcium-independent cell-cell adhesion
1313,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,positive regulation of calcium-dependent cell-cell adhesion
1314,RNA Interference,positive regulation of posttranscriptional gene silencing
1315,"Migration, Cell",positive regulation of cell migration
1316,peptide hormone processing,positive regulation of peptide hormone processing
1317,oxidoreductase activity,positive regulation of oxidoreductase activity
1318,mRNA modification,positive regulation of mRNA modification
1319,Ubiquitination,positive regulation of protein ubiquitination
1320,histone modification,positive regulation of histone modification
1321,histone methylation,positive regulation of histone methylation
1322,histone phosphorylation,positive regulation of histone phosphorylation
1323,Histone Acetylation,positive regulation of histone acetylation
1324,histone ubiquitination,positive regulation of histone ubiquitination
1325,Histone Deacetylation,positive regulation of histone deacetylation
1326,Rac protein signal transduction,positive regulation of Rac protein signal transduction
1327,transferase activity,positive regulation of transferase activity
1328,hydrolase activity,positive regulation of hydrolase activity
1329,phosphoric monoester hydrolase activity,positive regulation of phosphatase activity
1330,lyase activity,positive regulation of lyase activity
1331,isomerase activity,positive regulation of isomerase activity
1332,ligase activity,positive regulation of ligase activity
1333,adenosinetriphosphatase activity,positive regulation of ATPase activity
1334,Sumoylation,positive regulation of protein sumoylation
1335,protein desumoylation,positive regulation of protein desumoylation
1336,oxidative phosphorylation uncoupler activity,positive regulation of oxidative phosphorylation uncoupler activity
1337,calcium-ion regulated exocytosis,positive regulation of calcium ion-dependent exocytosis
1338,peptidyl-serine phosphorylation,positive regulation of peptidyl-serine phosphorylation
1339,peptidyl-threonine phosphorylation,positive regulation of peptidyl-threonine phosphorylation
1340,peptidyl-tyrosine phosphorylation,positive regulation of peptidyl-tyrosine phosphorylation
1341,S-Nitrosylation,positive regulation of peptidyl-cysteine S-nitrosylation
1342,Protein Geranylgeranylation,positive regulation of protein geranylgeranylation
1343,viral genome replication,positive regulation of viral genome replication
1344,viral transcription,positive regulation of viral transcription
1345,deacetylase activity,positive regulation of deacetylase activity
1346,cytokine-mediated signaling pathway,positive regulation of cytokine-mediated signaling pathway
1347,Synaptic Transmission,positive regulation of transmission of nerve impulse
1348,fatty acid oxidation,positive regulation of fatty acid oxidation
1349,triglyceride biosynthetic process,positive regulation of triglyceride biosynthetic process
1350,triglyceride catabolic process,positive regulation of triglyceride catabolic process
1351,Protein Metabolism Process,positive regulation of protein metabolic process
1352,Calcium Signaling,positive regulation of calcium-mediated signaling
1353,B cell mediated immunity,positive regulation of B cell mediated immunity
1354,antimicrobial humoral response,positive regulation of antimicrobial humoral response
1355,nitrogen utilization,positive regulation of nitrogen utilization
1356,pathologic cytolysis,positive regulation of cytolysis
1357,Antigen Presentation,positive regulation of antigen processing and presentation
1358,pteridine metabolic process,positive regulation of pteridine metabolic process
1359,lipid storage,positive regulation of lipid storage
1360,cAMP-mediated signaling,positive regulation of cAMP-mediated signaling
1361,cGMP-mediated signaling,positive regulation of cGMP-mediated signaling
1362,optic nerve formation,positive regulation of optic nerve formation
1363,cerebellar granule cell precursor proliferation,positive regulation of cerebellar granule cell precursor proliferation
1364,Neurogenesis,positive regulation of neurogenesis
1365,cell cycle process,positive regulation of cell cycle process
1366,Reproductive process,positive regulation of reproductive process
1367,Digestive System Processes,positive regulation of digestive system process
1368,DNA strand elongation,positive regulation of DNA strand elongation
1369,extracellular matrix disassembly,positive regulation of extracellular matrix disassembly
1370,CD40 signaling pathway,positive regulation of CD40 signaling pathway
1371,biological signaling,positive regulation of signaling
1372,cell projection organization,positive regulation of cell projection organization
1373,lamellipodium assembly,positive regulation of lamellipodium assembly
1374,actin filament polymerization,positive regulation of actin filament polymerization
1375,actin filament depolymerization,positive regulation of actin filament depolymerization
1376,peptide hormone secretion,positive regulation of peptide hormone secretion
1377,Insulin Secretion,positive regulation of insulin secretion
1378,lymphocyte differentiation,positive regulation of lymphocyte differentiation
1379,Myeloid Cell Differentiation,positive regulation of myeloid cell differentiation
1380,NK Cell Activation,positive regulation of natural killer cell activation
1381,sphingolipid biosynthetic process,positive regulation of sphingolipid biosynthetic process
1382,Cell Differentiation process,Positive Regulation of Cell Differentiation
1383,pancreatic juice secretion,positive regulation of pancreatic juice secretion
1384,"Protein Degradation, Regulatory",positive regulation of protein catabolic process
1385,Platelet Activation,positive regulation of platelet activation
1386,neuron differentiation,positive regulation of neuron differentiation
1387,B-Cell Differentiation,positive regulation of B cell differentiation
1388,keratinocyte differentiation,positive regulation of keratinocyte differentiation
1389,T cell differentiation,positive regulation of T cell differentiation
1390,Erythropoiesis,positive regulation of erythrocyte differentiation
1391,Megakaryocyte Differentiation,positive regulation of megakaryocyte differentiation
1392,basophil differentiation,positive regulation of basophil differentiation
1393,eosinophil differentiation,positive regulation of eosinophil differentiation
1394,neutrophil differentiation,positive regulation of neutrophil differentiation
1395,monocyte differentiation,positive regulation of monocyte differentiation
1396,macrophage differentiation,positive regulation of macrophage differentiation
1397,growth hormone secretion,positive regulation of growth hormone secretion
1398,Bone Mineralization,positive regulation of bone mineralization
1399,intestinal cholesterol absorption,positive regulation of intestinal cholesterol absorption
1400,cholesterol transport,positive regulation of cholesterol transport
1401,osteoclast differentiation,positive regulation of osteoclast differentiation
1402,melanocyte differentiation,positive regulation of melanocyte differentiation
1403,"DNA damage response, signal transduction by p53 class mediator","positive regulation of DNA damage response, signal transduction by p53 class mediator"
1404,nuclear receptor transcription coactivator activity,positive regulation of nuclear receptor transcription coactivator activity
1405,"fructose 1,6-bisphosphate metabolic process","positive regulation of fructose 1,6-bisphosphate metabolic process"
1406,establishment of competence for transformation,positive regulation of establishment of competence for transformation
1407,Defecation,positive regulation of defecation
1408,sporulation resulting in formation of a cellular spore,positive regulation of sporulation resulting in formation of a cellular spore
1409,ascospore formation,positive regulation of ascospore formation
1410,filamentous growth,positive regulation of filamentous growth
1411,chromatin silencing at silent mating-type cassette,positive regulation of chromatin silencing at silent mating-type cassette
