,CUI1,CUI2
2623,Prostatic epithelium,"Acinar Prostate Adenocarcinoma, Sarcomatoid Variant"
2624,Germinal Layer,Stage IV Ovarian Yolk Sac Tumor AJCC v6 and v7
2625,Epithelium,Water-clear cell adenoma
2626,Epithelium,Stage IIIA Rectal Cancer AJCC v7
2627,Epithelium,Carcinoma duodenum resectable
2628,Blood Vessel Endothelium,Pleural Epithelioid Hemangioendothelioma
2629,Connective and Soft Tissue,Oral Cavity Lipoma
2630,Lymphoid Tissue,Plasmablastic lymphoma
2631,Connective and Soft Tissue,Low Grade Fibromyxoid Sarcoma with Giant Collagen Rosettes
2632,Urothelium,Infiltrating Bladder Urothelial Carcinoma Sarcomatoid Variant
2633,Epithelium,Stage IVA Hypopharyngeal Squamous Cell Carcinoma AJCC v7
2634,soft tissue,Malignant Breast Adenomyoepithelioma
2635,Epithelium,Grade 1 Invasive Breast Carcinoma
2636,Epithelium,Stage IIB Lung Cancer AJCC v7
2637,Connective Tissue,Synchronous Multifocal Osteosarcoma
2638,Germinal Layer,Testicular Intratubular Germ Cell Neoplasia with Extratubular Extension
2639,Hematopoietic and Lymphoid Tissue,Grade 3 Cutaneous Follicular Lymphoma
2640,Blood Vessel Endothelium,Cardiac Intramuscular Hemangioma
2641,"Skin Tissue, Human",Vulvar Blue Nevus
2642,Epithelium,Helicobacter Pylori-Related Gastric Adenocarcinoma
2643,Germinal Layer,Childhood Extracranial Germ Cell Tumor
2644,Blood Vessel Endothelium,Hemangioma of bone
2645,Glandular Epithelium,tubular adenoma of extrahepatic bile duct
2646,Epithelium,Colon Carcinoma
2647,Mammary Epithelium,Breast Pleomorphic Adenoma
2648,Connective and Soft Tissue,Conventional Leiomyosarcoma
2649,Extrahepatic Bile Duct Epithelium,Stage IA Distal Bile Duct Cancer AJCC v7
2650,Mantle Zone,Cutaneous Mantle Cell Lymphoma
2651,Squamous epithelium,Condyloma anal
2652,Epithelium,"Adenocarcinoma of lung, stage IV"
2653,Adrenal Cortex,Adrenocortical carcinoma
2654,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Kadish Stage A Olfactory Neuroblastoma
2655,Hematopoietic and Lymphoid Tissue,mantle cell lymphoma of small intestine
2656,Hematopoietic and Lymphoid Tissue,Adult Classical Hodgkin Lymphoma
2657,Thyroid Gland Epithelial Tissue,Solid/Trabecular Variant Thyroid Gland Papillary Carcinoma
2658,Oral Cavity Epithelium,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7
2659,Lymphoid Tissue,Ann Arbor Stage I AIDS-Related Lymphoma
2660,soft tissue,Cervical Atypical Polypoid Adenomyoma
2661,Skeletal muscle structure,rhabdomyosarcoma of testis
2662,Epithelium,Villoglandular Endometrial Endometrioid Adenocarcinoma
2663,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Ependymoma of brain stem
2664,Connective and Soft Tissue,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 3"
2665,Epithelium,Stage IVA Lip Cancer AJCC v6 and v7
2666,Neuroepithelial Tissue,Fibrillary Astrocytoma
2667,Structure of thyroid follicle,Stage IVB Thyroid Gland Medullary Carcinoma AJCC v7
2668,Hemopoietic tissue,Adult Acute Monoblastic Leukemia
2669,Hematopoietic and Lymphoid Tissue,Paroxysmal nocturnal hemoglobinuria
2670,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths","Glioblastoma, IDH-Mutant"
2671,Glandular Epithelium,Low grade appendiceal mucinous neoplasm
2672,Connective and Soft Tissue,Nonerosive Arthritis
2673,Mammary Epithelium,Inflammatory Breast Carcinoma
2674,Epithelium,Thyroid Gland Papillary Carcinoma with Fibromatosis/Fasciitis-Like Stroma
2675,Nerve Tissue and Nerve Sheaths,Pacinian tumor
2676,Body tissue,Carcinosarcoma
2677,Epithelium,Childhood Choroid Plexus Papilloma
2678,Hematopoietic and Lymphoid Tissue,Adult Diffuse Large B-Cell Lymphoma
2679,Epithelium,Squamous cell carcinoma of oropharynx
2680,Epithelium,Vulvar Inverted Follicular Keratosis
2681,Epithelium,Squamous cell carcinoma of the paranasal sinus
2682,Epithelium of choroid plexus,Childhood Choroid Plexus Carcinoma
2683,Adipose tissue,"Lipomatosis, Multiple Symmetrical"
2684,Mammary Epithelium,Low Grade Mucoepidermoid Breast Carcinoma
2685,Body tissue,Mucinous cystadenofibroma
2686,Germinal Layer,Childhood Embryonal Carcinoma
2687,Dermis,Angioma serpiginosum
2688,Structure of germinal epithelium of ovary,FIGO Stage IIIA1(i) Ovarian Cancer
2689,"Bone Tissue, Human",Childhood Conventional Osteosarcoma
2690,Seminiferous tubule structure,"Testicular Seminoma, Tubular Variant"
2691,Mammary Epithelium,Stage IIIB Breast Carcinoma
2692,Epithelium,Localized Resectable Adult Hepatocellular Carcinoma
2693,Germinal Layer,Childhood Testicular Mixed Embryonal Carcinoma and Teratoma
2694,soft tissue,"Phosphaturic mesenchymal tumor, malignant"
2695,Connective and Soft Tissue,Angiofibroma
2696,Thyroid Gland Epithelial Tissue,Childhood Thyroid Gland Follicular Carcinoma
2697,Lymphoid Tissue,T-cell lymphoma recurrent
2698,Neurilemma,Degenerated Schwannoma
2699,Urothelium,Renal Pelvis and Ureter Urothelial Carcinoma
2700,Muscle Tissue,Gallbladder Rhabdomyosarcoma
2701,Body tissue,Phyllodes Tumor
2702,Germinal Layer,Mediastinal Mixed Non-Seminomatous Germ Cell Tumor
2703,Epithelium,Ovarian Serous Adenocarcinoma
2704,soft tissue,Extraskeletal Myxoid Chondrosarcoma
2705,Gastric mucosa,Gastric Body Carcinoma
2706,Epithelium,Sessile Serrated Adenoma/Polyp
2707,Embryonic tissue,Localized Askin Tumor
2708,Embryonic tissue,Intraocular Teratoid Medulloepithelioma
2709,Epithelium of oropharynx,Oropharyngeal lymphoepithelioma stage III
2710,Epithelium,Stage 0 Rectosigmoid Cancer AJCC v6 and v7
2711,Lymphoid Tissue,T-Cell and NK-Cell Neoplasm
2712,Embryonic tissue,Familial Adenomatous Polyposis Associated Medulloblastoma
2713,Body tissue,Borderline Ovarian Serous Cystadenofibroma
2714,Hepatobiliary Tissue,Liver Extraskeletal Osteosarcoma
2715,Gastric mucosa,Stage IIA Gastric Cancer AJCC v7
2716,Epithelium,Spindle cell squamous cell carcinoma
2717,Hematopoietic and Lymphoid Tissue,Aleukemic Lymphoid Leukemia
2718,Hemopoietic tissue,Cytogenetically normal acute myeloid leukemia
2719,Hematopoietic and Lymphoid Tissue,Splenic Manifestation of T-Cell Large Granular Lymphocyte Leukemia
2720,soft tissue,Stage IIIB Uterine Sarcoma AJCC v7
2721,"Endothelium, Vascular",Iatrogenic Kaposi Sarcoma
2722,Islets of Langerhans,Malignant Pancreatic Insulinoma
2723,Hematopoietic and Lymphoid Tissue,Hematological Disease
2724,Dermis,Piloleiomyoma
2725,Hematopoietic and Lymphoid Tissue,"Anaplastic Large Cell Lymphoma, Sarcomatoid Subtype"
2726,Mesothelium,Pericardial mesothelioma
2727,Epithelium,Stage II Thyroid Gland Papillary Carcinoma AJCC v7
2728,Epithelium,Minor Salivary Gland Adenoid Cystic Carcinoma
2729,Glandular Epithelium,Small Intestinal Mucinous Adenocarcinoma
2730,Epithelium,Mucoepidermoid carcinoma of submandibular gland
2731,soft tissue,Thymus Solitary Fibrous Tumor
2732,Glandular Epithelium,Carcinoma in situ of fallopian tube
2733,Epithelium,Stage 0 Anal Canal Cancer AJCC v6 and v7
2734,Epithelium of paranasal sinus,Paranasal Sinus Cancer
2735,Transitional epithelium of renal pelvis,"Infiltrating Renal Pelvis Urothelial Carcinoma, Sarcomatoid Variant"
2736,Small intestine mucous membrane,Small intestine carcinoma non-resectable
2737,Epithelium of tongue,Anterior Tongue Carcinoma
2738,Epithelium,Stage IV Lip Basal Cell Carcinoma
2739,Vaginal Squamous Epithelium,Condyloma acuminata of vagina
2740,Hematopoietic and Lymphoid Tissue,Overt Primary Myelofibrosis
2741,soft tissue,Lung Soft Tissue Neoplasm
2742,Body tissue,Adenocarcinoma with osseous metaplasia
2743,soft tissue,sarcoma of mediastinum
2744,Glandular Epithelium,Glandular papilloma
2745,Epithelium of oropharynx,Oropharyngeal Basaloid Carcinoma
2746,Mesonephric Remnants,"Mesonephroma, benign"
2747,Mucosa of large intestine,Stage II Rectal Cancer AJCC v7
2748,Epithelium of oropharynx,Stage IVC Oropharyngeal Carcinoma AJCC v7
2749,Epithelium,Maxillary Sinus Adenocarcinoma
2750,Epithelium of bronchus,"Lung Squamous Cell Carcinoma, Small Cell Variant"
2751,Prostatic Tissue,Small cell carcinoma of prostate
2752,"Endothelium, Vascular",Venous hemangioma
2753,Hematopoietic and Lymphoid Tissue,"T-Cell Large Granular Lymphocyte Leukemia, Common Variant"
2754,soft tissue,Endovascular papillary angioendothelioma
2755,Hematopoietic and Lymphoid Tissue,Acute bilineal leukemia
2756,Epithelium,"Prostate Ductal Adenocarcinoma, Solid Pattern"
2757,Hematopoietic and Lymphoid Tissue,Chest Wall Lymphoma
2758,Lymphoid Tissue,B-cell small lymphocytic lymphoma stage IV
2759,Epithelium,"Vulvar Intraepithelial Neoplasia, Differentiated Type"
2760,Hematopoietic and Lymphoid Tissue,Polycythemia due to hypoxia
2761,Blood Vessel Endothelium,Hemangioma of orbit
2762,Epithelium,Stage IIB Breast Carcinoma
2763,Epithelium,Adenosquamous cell lung cancer
2764,Endometrium,Endometrial Clear Cell Adenocarcinoma
2765,Connective Tissue,Metachronous Osteosarcoma
2766,soft tissue,Uterine Corpus Rhabdomyosarcoma
2767,Body tissue,Carcinosarcoma of ovary
2768,myometrium,"Uterine Corpus Leiomyoma, Mitotically Active Variant"
2769,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Childhood Gliomatosis Cerebri
2770,Meninges,meningioma of foramen magnum
2771,Lymphoid Tissue,Intestinal T-cell lymphoma refractory
2772,Body tissue,Lung Pleomorphic Adenoma
2773,Epithelium,Lung Mixed Squamous Cell and Glandular Papilloma
2774,Epithelium,"Papillary mucinous cystadenoma, borderline malignancy"
2775,Epithelium of gallbladder,tubular adenoma of gallbladder
2776,Epithelium,Urothelial Neoplasm
2777,Meninges,Brain Stem Intraparenchymal Clear Cell Meningioma
2778,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Childhood Pilomyxoid Astrocytoma
2779,Connective and Soft Tissue,Mixed Liposarcoma
2780,Neuroepithelial Tissue,Astrocytoma of brain
2781,Epithelium,Hypopharyngeal Carcinoma by AJCC v6 Stage
2782,Epithelium,Intestinal-Type Sinonasal Adenocarcinoma
2783,Epithelium,Stage III Esophageal Cancer AJCC v7
2784,Epithelium of bronchus,Occult Lung Squamous Cell Carcinoma
2785,Epithelium,Stage IV Urethral Cancer AJCC v7
2786,Epithelium,Stage 0is Renal Pelvis and Ureter Cancer AJCC v7
2787,Hemopoietic tissue,Acute myeloid leukemia and myelodysplastic syndrome related to alkylating agent
2788,Glandular Epithelium,Hereditary Diffuse Gastric Adenocarcinoma
2789,soft tissue,Bizarre leiomyoma
2790,Hematopoietic and Lymphoid Tissue,"Myelodysplastic syndrome, no ICD-O subtype"
2791,Hemopoietic tissue,"Myelodysplastic syndrome, no ICD-O subtype"
2792,Mucosa of large intestine,Grade 2 Rectal Adenocarcinoma
2793,Epithelium of gallbladder,Stage II Gallbladder Cancer AJCC v6
2794,Hemopoietic tissue,Childhood Acute Megakaryoblastic Leukemia
2795,Mammary Epithelium,Luminal A Breast Carcinoma
2796,Urinary bladder transitional epithelium,Inverted papilloma of urinary bladder
2797,Hematopoietic and Lymphoid Tissue,Primary Cutaneous Follicle Center Lymphoma
2798,Mucosa of large intestine,Stage III Rectosigmoid Cancer AJCC v7
2799,Mucosa of large intestine,Anaplastic Carcinoma of the Rectum
2800,Epithelium,Small Intestinal Neuroendocrine Carcinoma
2801,Epithelium,"Cystadenocarcinoma, Mucinous"
2802,Hematopoietic and Lymphoid Tissue,Granulomatous slack skin disease
2803,Lymphoid Tissue,Adult Immunoblastic Lymphoma
2804,Epithelium,Occult Lung Non-Small Cell Carcinoma
2805,Lymphoid Tissue,Stage IV Adult Burkitt Lymphoma
2806,Thyroid Gland Epithelial Tissue,"Thyroid Gland Anaplastic Carcinoma, Osteoclastic Variant"
2807,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Small cell glioblastoma
2808,Hematopoietic and Lymphoid Tissue,Type B Lymphomatoid Papulosis
2809,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Glandular malignant peripheral nerve sheath tumor
2810,Meninges,Supratentorial Meningioma
2811,Mucosa of large intestine,Colorectal Villous Adenoma
2812,Lymphoid Tissue,Primary bone lymphoma
2813,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Desmoplastic infantile ganglioglioma
2814,Epithelium,Functioning Pancreatic Neuroendocrine Tumor G2
2815,Epithelium,Conjunctival intraepithelial neoplasia
2816,Epithelium,Mixed Acinar-Ductal Carcinoma of the Pancreas
2817,Connective and Soft Tissue,Intravenous leiomyomatosis
2818,soft tissue,liposarcoma of breast
2819,Connective and Soft Tissue,Osteitis Deformans
2820,Epithelium,Stage IIIB Adult Liver Cancer AJCC v7
2821,Epithelium,Cervical Mullerian Papilloma
2822,Urinary bladder transitional epithelium,Infiltrating Bladder Urothelial Carcinoma with Trophoblastic Differentiation
2823,Esophageal mucous membrane,Esophageal High Grade Intraepithelial Neoplasia
2824,Endothelium of lymphatic vessel,Lymphatic Vessel Tumors
2825,Lymphoid Tissue,Stage II Adult Hodgkin Lymphoma
2826,Embryonic tissue,primitive neuroectodermal tumor (PNET) of spinal cord
2827,Structure of germinal center of lymph node,Diffuse follicle center lymphoma
2828,Hematopoietic and Lymphoid Tissue,Follicular mycosis fungoides
2829,Epithelium,Gallbladder Mucinous Cystic Neoplasm with an Associated Invasive Carcinoma
2830,Epithelium,Carcinoid tumor of the cecum
2831,Nerve Tissue and Nerve Sheaths,Benign Peripheral Nerve Granular Cell Tumor
2832,"Endothelium, Vascular",Small Intestinal Kaposi Sarcoma
2833,Squamous epithelium,High Grade Penile Intraepithelial Neoplasia
2834,soft tissue,Gallbladder Angiosarcoma
2835,soft tissue,Malignant Mediastinal Soft Tissue Neoplasm
2836,soft tissue,Adult Soft Tissue Sarcoma
2837,Epithelium,Adenoid basal carcinoma of cervix uteri
2838,Germinal Layer,Mature Testicular Teratoma
2839,Embryonic tissue,Region 17p13 Allelic Loss Associated Medulloblastoma
2840,Epithelium,Stage IIIB Digestive System Neuroendocrine Tumor AJCC v7
2841,soft tissue,Metastatic Extraskeletal Myxoid Chondrosarcoma
2842,Lymphoid Tissue,Hodgkin Lymphoma by Clinical Course
2843,Large Intestinal Wall Tissue,Lymphoma of colon
2844,Connective and Soft Tissue,Juvenile osteoporosis
2845,Bile Duct Epithelium,Distal Bile Duct Carcinoma
2846,Neuroepithelial Tissue,"Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted"
2847,Structure of germinal epithelium of ovary,Ovarian Endometrioid Tumor
2848,Neuroepithelial Tissue,Oligodendroglioma of spinal cord
2849,Subcutaneous Fat,Hemangioma of subcutaneous tissue
2850,Hematopoietic and Lymphoid Tissue,MALT lymphoma of stomach
2851,Marginal Zone,MALT lymphoma of stomach
2852,Epithelium of oropharynx,Stage 0 Oropharyngeal Carcinoma
2853,Mucosa of large intestine,Colon Cancer by AJCC v7 Stage
2854,Epithelium,Stage IIA Appendix Carcinoma AJCC v7
2855,Lymphoid Tissue,malignant lymphoma of mediastinum
2856,Connective and Soft Tissue,Gastric Kaposi's Sarcoma
2857,Hematopoietic and Lymphoid Tissue,large B-cell diffuse lymphoma of accessory sinus
2858,Epithelium of tongue,Anterior Tongue Adenoid Cystic Carcinoma
2859,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Colorectal Schwannoma
2860,Parathyroid Gland Epithelial Tissue,Chief cell adenoma
2861,Epithelium,Sex Hormone-Producing Adrenal Cortex Adenoma
2862,Neural Crest,PNET of bone localized
2863,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths","Childhood Ganglioneuroblastoma, Intermixed"
2864,soft tissue,Central Core Myopathy (disorder)
2865,Connective and Soft Tissue,Systemic onset juvenile chronic arthritis
2866,Lactiferous terminal ductal lobular unit,Atypical Ductal Breast Hyperplasia
2867,Epithelium,Stage I Adrenal Cortex Carcinoma AJCC v7
2868,Connective and Soft Tissue,Endobronchial Leiomyoma
2869,Muscle Tissue,Alveolar rhabdomyosarcoma
2870,Muscle Tissue,Embryonal Rhabdomyosarcoma
2871,Connective and Soft Tissue,lipoma of esophagus
2872,Connective and Soft Tissue,Cardiac rhabdomyoma
2873,Epithelium,"Infiltrating Bladder Urothelial Carcinoma, Lymphoma-Like Variant"
2874,soft tissue,Extraskeletal Osteosarcoma
2875,Connective and Soft Tissue,Extrahepatic Bile Duct Fibroma
2876,Epithelium,Stage IIIC Vulvar Cancer AJCC v7
2877,Islets of Langerhans,Pancreatic Delta Cell Neoplasm
2878,Squamous epithelium,Cervical Papillary Squamous Cell Carcinoma
2879,Neuroectoderm,Kadish Stage B Olfactory Neuroblastoma
2880,Hematopoietic and Lymphoid Tissue,Stage IV Childhood Non-Hodgkin Lymphoma
2881,Hematopoietic and Lymphoid Tissue,Ann Arbor Stage I AIDS-Related Lymphoma
2882,Meninges,Middle Cranial Fossa Meningioma
2883,Odontogenic Epithelium,Desmoplastic ameloblastoma
2884,Meninges,Adult Anaplastic (Malignant) Meningioma
2885,Epithelium,Stage IB Lung Adenocarcinoma AJCC v7
2886,Lymphoid Tissue,Mantle cell lymphoma recurrent
2887,Epithelium,Stage IV Gallbladder Cancer AJCC v7
2888,Epithelium,Stage IV Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
2889,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Brain Oligodendroglioma
2890,Epithelium,Stage I Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
2891,Laryngeal Epithelium,Stage I Laryngeal Verrucous Carcinoma AJCC v6 and v7
2892,Epithelium,Buschke-Lowenstein Tumor
2893,Epithelium,Stage II Anal Canal Cancer AJCC v6 and v7
2894,Epithelium,Invasive Carcinoma
2895,Marginal Zone,Extranodal marginal zone B-cell lymphoma (MALT type) refractory
2896,Epithelium,Stage I Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7
2897,Hematopoietic and Lymphoid Tissue,"T-Cell Prolymphocytic Leukemia, Cerebriform Cell Variant"
2898,Epithelium,Plurihormonal Pituitary Gland Adenoma
2899,Lymphoid Tissue,Aggressive Adult Non-Hodgkin Lymphoma
2900,Glandular Epithelium,Gastric Adenocarcinoma
2901,Epithelium,Serous Borderline Broad Ligament Tumor/Atypical Proliferative Serous Broad Ligament Tumor
2902,Embryonic tissue,Extra-osseous Ewing's sarcoma
2903,Gastric mucosa,Stage 0 Gastric Cancer AJCC v6 and v7
2904,Epithelium of tongue,Posterior Tongue Squamous Cell Carcinoma
2905,Neuroepithelial Tissue,Anaplastic ganglioglioma
2906,Hepatobiliary Tissue,Stage IV Childhood Hepatocellular Carcinoma AJCC v7
2907,Epithelium,Stage 0 Penile Cancer AJCC v7
2908,Connective and Soft Tissue,Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone
2909,soft tissue,Stage IIA Uterine Sarcoma AJCC v7
2910,Glandular Epithelium,Adenocarcinoma in tubular adenoma
2911,Muscle Tissue,Leiomyosarcoma of Deep Soft Tissue
2912,soft tissue,Extra-abdominal fibromatosis
2913,Epithelium,Sclerosing Breast Papilloma
2914,Transitional epithelium,Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma
2915,Mammary Epithelium,"Squamous Cell Breast Carcinoma, Large Cell Keratinizing Variant"
2916,"Endothelium, Vascular","Hemangioma, Intramuscular"
2917,Lymphoid Tissue,Hepatosplenic T-cell lymphoma
2918,Connective and Soft Tissue,Non dystrophic myotonia
2919,Epithelium,Gallbladder Papillomatosis
2920,Epithelium,Vulvar Squamous Cell Carcinoma with Tumor Giant Cells
2921,Epithelium,Thyroid Gland Sclerosing Mucoepidermoid Carcinoma with Eosinophilia
2922,Lymphoid Tissue,Diffuse Blastoid B-Cell Lymphoma
2923,Lymphoid Tissue,Adult Lymphocyte-Depleted Classical Hodgkin Lymphoma
2924,"Endothelium, Vascular",Lymphangioma of skin
2925,Hematopoietic and Lymphoid Tissue,B Acute Lymphoblastic Leukemia with t(5;14)(q31.1;q32.3); IL3-IGH
2926,Prostatic epithelium,Prostate cancer stage A
2927,Epithelium,Refractory Carcinoma
2928,Meninges,Anaplastic (Malignant) Intracranial Meningioma
2929,Epithelium,Stage IIC Merkel Cell Carcinoma AJCC v7
2930,Squamous epithelium,Cervical Squamous Intraepithelial Neoplasia
2931,Nerve Tissue and Nerve Sheaths,Cutaneous neurofibroma
2932,Thyroid Gland Epithelial Tissue,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v7
2933,Epithelium,Buccal Mucosa Verrucous Carcinoma
2934,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Soft tissue perineurioma
2935,soft tissue,Eichsfeld type congenital muscular dystrophy
2936,Epithelium,Vaginal Mucinous Adenocarcinoma
2937,Epithelium,Postcricoid Squamous Cell Carcinoma
2938,Hematopoietic and Lymphoid Tissue,Hereditary Factor V Deficiency
2939,Large Intestinal Wall Tissue,Colon Hodgkin Lymphoma
2940,Blood Vessel Endothelium,Epithelioid hemangioendothelioma
2941,Adipose tissue,Lipoma of pleura
2942,soft tissue,Rhabdomyosarcoma of cervix uteri
2943,Body tissue,Benign mixed epithelial and stromal tumor of kidney
2944,Blood Vessel Endothelium,Hemangioma of liver
2945,Epithelium,Lung Spindle Cell Carcinoma
2946,Hemopoietic tissue,Acute panmyelosis with myelofibrosis
2947,Epithelium,Stage IIIB Lung Large Cell Carcinoma AJCC v7
2948,Mammary Epithelium,Noninfiltrating Intraductal Carcinoma
2949,Epithelium,Thymoma
2950,Hepatobiliary Tissue,Poorly Differentiated Hepatocellular Carcinoma
2951,Epithelium,Metastatic signet ring cell carcinoma
2952,Hematopoietic and Lymphoid Tissue,"Anemia, Macrocytic"
2953,Epithelium of bronchus,Stage IIA Lung Adenosquamous Carcinoma AJCC v7
2954,Connective and Soft Tissue,Benign bone neoplasm
2955,Urothelium,"Infiltrating Renal Pelvis Urothelial Carcinoma, Sarcomatoid Variant"
2956,Transitional epithelium,"Infiltrating Renal Pelvis Urothelial Carcinoma, Sarcomatoid Variant"
2957,Lymphoid Tissue,DDIT4L Acute Lymphoblastic Leukemia
2958,Laryngeal Epithelium,"Laryngeal Squamous Cell Carcinoma, Spindle Cell Variant"
2959,Epithelium of gallbladder,Gallbladder Neuroendocrine Carcinoma
2960,Epithelium,Stage III Renal Cell Cancer AJCC v7
2961,Epithelium,Small intestine carcinoma resectable
2962,Prostatic epithelium,"Acinar Prostate Adenocarcinoma, Oncocytic Variant"
2963,Epithelium of esophagus,Esophageal Spindle Cell Carcinoma
2964,Hematopoietic and Lymphoid Tissue,B-cell lymphoma recurrent
2965,Epithelium,Clear cell squamous cell carcinoma of skin
2966,Embryonic tissue,Neuroblastoma of brain
2967,Epithelium,Inflammatory carcinoma of breast stage IV
2968,Structure of thyroid follicle,Stage II Differentiated Thyroid Gland Carcinoma 45 Years and Older AJCC v7
2969,"Bone Tissue, Human",Stage II Osteosarcoma AJCC v7
2970,Neuroepithelial Tissue,Childhood Subependymal Giant Cell Astrocytoma
2971,Lymphoid Tissue,Anaplastic Lymphoma Post-Transplant Lymphoproliferative Disorder
2972,Mammary Epithelium,Stage 0 Breast Cancer AJCC v6 and v7
2973,Lactiferous terminal ductal lobular unit,Stage 0 Breast Cancer AJCC v6 and v7
2974,Connective and Soft Tissue,Vaginal Undifferentiated Sarcoma
2975,Neuroepithelial Tissue,Optic Nerve Astrocytoma
2976,"Skin Tissue, Human",Benign melanocytic nevus
2977,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Benign Bone Schwannoma
2978,Thyroid Gland Epithelial Tissue,Anaplastic thyroid carcinoma
2979,Epithelium of esophagus,Stage IA Esophageal Adenocarcinoma AJCC v7
2980,Prostatic epithelium,Adenocarcinoma of prostate
2981,Structure of germinal epithelium of ovary,Carcinosarcoma of ovary
2982,Lymphoid Tissue,Adult Unfavorable Prognosis Hodgkin Lymphoma
2983,Lymphoid Tissue,Childhood Immunoblastic Lymphoma
2984,Germinal Layer,Yolk Sac Tumor
2985,Connective and Soft Tissue,Lipoma of skin
2986,soft tissue,Myotonic Dystrophy
2987,Esophageal Squamous Epithelium,Stage III Esophageal Squamous Cell Carcinoma AJCC v7
2988,Epithelium,Condyloma acuminata of cervix
2989,Adipose tissue,Lipoma of external auditory meatus
2990,soft tissue,Tennis Elbow
2991,Adipose tissue,Mixed Liposarcoma
2992,Connective and Soft Tissue,Enthesitis
2993,Gastric mucosa,Gastric Large Cell Neuroendocrine Carcinoma
2994,Body tissue,Childhood Anaplastic Oligoastrocytoma
2995,myometrium,Leiomyosarcoma of uterus
2996,Laryngeal Epithelium,Laryngeal Cancer by AJCC v6 Stage
2997,Hematopoietic and Lymphoid Tissue,Aggressive natural killer-cell leukemia
2998,Oral Cavity Epithelium,Stage IVA Oral Cavity Cancer AJCC v6 and v7
2999,"Skin Tissue, Human",Stage II Lentigo Maligna Melanoma AJCC v6 and v7
3000,Epithelium,Stage 0a Urethral Cancer AJCC v7
3001,Epithelium,mixed acinar-endocrine carcinoma of pancreas
3002,Connective and Soft Tissue,Subglottic Hemangioma
3003,Epithelium,insulinoma
3004,Epithelium,Transitional cell carcinoma urethra
3005,Epithelium,Stage II Urethral Cancer AJCC v7
3006,Body tissue,Intermediate Osteoclastic Giant Cell-Rich Tumor of Bone
3007,Hemopoietic tissue,Acute myeloid leukemia with abnormal marrow eosinophils
3008,Islets of Langerhans,Pancreatic Vipoma
3009,Epithelium,Papillary adenoma
3010,Lymphoid Tissue,Esophageal Mucosa-Associated Lymphoid Tissue Lymphoma
3011,Glandular Epithelium,Parietal cell carcinoma
3012,Epithelium,Submandibular Gland Adenocarcinoma
3013,Small intestine mucous membrane,Small Intestinal Mixed Adenoneuroendocrine Carcinoma
3014,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Well Differentiated Oligodendroglioma
3015,Glandular Epithelium,Multiple adenomatous polyps
3016,Prostatic epithelium,Prostate Cancer by AJCC v6 Stage
3017,Epithelium,Submandibular Gland Squamous Cell Carcinoma
3018,Lymphoid Tissue,"Anaplastic Large Cell Lymphoma, Lymphomatoid Papulosis-Like Histology"
3019,Lymphoid Tissue,"Hodgkin lymphoma, nodular sclerosis, cellular phase"
3020,Epithelium,Classical Poroma
3021,Epithelium,Hereditary Prostate Carcinoma
3022,Lymphoid Tissue,Nodal marginal zone B-cell lymphoma stage II
3023,Hematopoietic and Lymphoid Tissue,ROSE Cluster 2
3024,"Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",Childhood Ependymal Tumor
3025,Epithelium,Vulvar Cancer by AJCC v7 Stage
3026,Muscle Tissue,Myxoid leiomyoma
3027,Epithelium,Stage IA Pancreatic Cancer AJCC v6 and v7
3028,Muscle Tissue,Esophageal Rhabdomyosarcoma
3029,Connective and Soft Tissue,Esophageal Synovial Sarcoma
3030,Hematopoietic and Lymphoid Tissue,Lymphomatoid Papulosis
3031,Endometrium,Stage IA Uterine Corpus Cancer AJCC v7
3032,Epithelium,Stage IVC Laryngeal Squamous Cell Carcinoma AJCC v7
3033,Epithelium,Biliary Intraepithelial Neoplasia
