,CUI1,CUI2
1170,Carcinomatous Component Present,Grade 3 Rectal Adenocarcinoma
1171,Carcinomatous Component Present,BCLC Stage B Hepatocellular Carcinoma
1172,Epithelial Component Present,mucinous adenocarcinofibroma of ovary
1173,Epithelial Component Present,Fallopian Tube Serous Adenocarcinoma
1174,Carcinomatous Component Present,"Squamous cell carcinoma, metastatic"
1175,High Mitotic Activity,Recurrent Childhood Anaplastic Oligodendroglioma
1176,Recurrent Genetic Abnormalities Present,Hypodiploid B Acute Lymphoblastic Leukemia
1177,'Starry-sky' pattern,Stage II Adult Burkitt Lymphoma
1178,Adnexal Differentiation,Vulvar Sebaceous Carcinoma
1179,Anaplasia,Stage III Anaplastic Large Cell Lymphoma
1180,Low Grade Lesion,"Papillary Carcinoma of the Penis, Not Otherwise Specified"
1181,Epithelial Component Present,Carcinoma in situ of ampulla of Vater
1182,Single Cell Necrosis,Stage IIA Merkel Cell Carcinoma AJCC v7
1183,Epithelial Component Present,Fibroepithelioma of Pinkus
1184,Fibrovascular Stroma Formation,Fibroepithelioma of Pinkus
1185,Epithelial Component Present,Borderline Ovarian Clear Cell Adenofibroma
1186,Low Mitotic Activity,Carcinoid tumor of pancreas
1187,Splenomegaly,Philadelphia chromosome negative chronic myelogenous leukemia
1188,Small Lesion,Small Congenital Melanocytic Nevus
1189,Pregnancy Complications,Placenta Percreta
1190,Carcinomatous Component Present,epithelial-myoepithelial carcinoma of lung
1191,"Fully Differentiated ""Adult-Type"" Tissues Present",Mature Pericardial Teratoma
1192,Mitotic Activity,Testicular Mixed Embryonal Carcinoma and Yolk Sac Tumor
1193,Epithelial Component Present,Clear Cell Hepatocellular Carcinoma
1194,Carcinomatous Component Present,Major Salivary Gland Carcinoma ex Pleomorphic Adenoma
1195,Biphasic Pattern,Borderline Ovarian Clear Cell Cystadenofibroma
1196,Cutaneous Involvement,Apocrine adenoma
1197,Skin nodule,Proliferative dermal lesion in congenital nevus
1198,Epithelial Component Present,Squamous cell carcinoma of trachea
1199,Schwannian Stroma More than 50 Percent of the Tumor Volume,"Ganglioneuroblastoma, Nodular"
1200,Epithelial Component Present,Minor Salivary Gland Carcinoma ex Pleomorphic Adenoma
1201,Epithelial Component Present,Stage II Bladder Cancer AJCC v6 and v7
1202,Antoni A Pattern,Schwannomatosis
1203,Epithelial Component Present,Spindle Cell Oncocytoma of the Adenohypophysis
1204,Biphasic Pattern,Phyllodes Tumor
1205,Epithelial Component Present,Childhood Paranasal Sinus Carcinoma
1206,Papillary Pattern,Inverted Papilloma
1207,Proliferation of Follicular Dendritic Cells Present,Angioimmunoblastic T-cell lymphoma stage IV
1208,Invasive Lesion,Infiltrating Intramuscular Lipoma
1209,Recurrent Genetic Abnormalities Present,B lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)
1210,Diffuse Lesion,Angiomatosis
1211,Neuroendocrine Differentiation,Appendix Neuroendocrine Tumor G2
1212,Neuroectodermal Differentiation,Localized Askin Tumor
1213,Myeloblasts 20 Percent or More of Bone Marrow Nucleated Cells,Acute Basophilic Leukemia
1214,Koilocytotic atypia,Human Papillomavirus-Related Cervical Squamous Cell Carcinoma
1215,Childhood Lesion,Recurrent Childhood Astrocytic Tumor
1216,Macrofollicular Structures Present,Macrofollicular adenoma
1217,Single Cell Necrosis,Stage IA Merkel Cell Carcinoma AJCC v7
1218,Epithelial Component Present,Moderately Differentiated Prostate Adenocarcinoma
1219,Local disease,Localized Extrahepatic Bile Duct Carcinoma
1220,Epithelial Component Present,Eccrine hidrocystoma
1221,Epithelial Component Present,Carcinoma of subglottis
1222,Recurrent disease,Recurrent Acute Myeloid Leukemia with Myelodysplasia-Related Changes
1223,Indolent Clinical Course,Intramuscular lipoma
1224,Epithelial Component Present,adenoid cystic carcinoma of accessory sinus
1225,Carcinomatous Component Present,Carcinoma of supraglottis
1226,Bone marrow reticulin fibrosis,Splenic Manifestation of Hairy Cell Leukemia
1227,Secondary Lesion,Secondary Acute Myeloid Leukemia
1228,Neuroendocrine Differentiation,Colorectal Large Cell Neuroendocrine Carcinoma
1229,Splenomegaly,Splenic Manifestation of Prolymphocytic Leukemia
1230,Carcinomatous Component Present,Stage I Childhood Hepatocellular Carcinoma AJCC v6 and v7
1231,Neuroendocrine Differentiation,large cell neuroendocrine carcinoma of lung
1232,Severe dysplasia,Stage 0 Esophageal Cancer AJCC v7
1233,Mild cytologic atypia,Laryngeal verrucous carcinoma stage IV
1234,Epithelial Component Present,Low Grade Broad Ligament Serous Adenocarcinoma
1235,Prolymphocytes Exceed 55 Percent of Lymphoid Cells in the Peripheral Blood,Splenic Manifestation of B-Cell Prolymphocytic Leukemia
1236,Epithelial Component Present,Serous cystadenoma of pancreas
1237,Epithelial Component Present,High Grade Broad Ligament Serous Adenocarcinoma
1238,Perineural spread,Adenoid cystic carcinoma of submandibular gland
1239,Carcinomatous Component Present,Minor Salivary Gland Adenoid Cystic Carcinoma
1240,Poorly Differentiated Lesion,Poorly Differentiated Fibrosarcoma
1241,Epithelial Component Present,Mucoepidermoid carcinoma of submandibular gland
1242,Necrotic changes (finding),Choroid Necrotic Melanoma
1243,Villous Pattern,villous adenoma of stomach
1244,Exophytic Polypoid Lesion,villous adenoma of stomach
1245,Vascular Channel Formation,Fibroblastic osteosarcoma
1246,Tissues Derived from Two or Three Embryonic Layers Present,Grade 1 Ovarian Teratoma
1247,Epithelial Component Present,Malignant neoplasm of carotid body
1248,Hyperkeratosis,Bowen's Disease
1249,Epithelial Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component
1250,Exophytic Polypoid Lesion,Colorectal Tubular Adenoma
1251,Mesenchymal Metaplasia,Adenocarcinoma with cartilaginous and osseous metaplasia
1252,Seizures,Dysembryoplastic neuroepithelial tumor
1253,Bone Marrow Eosinophilia,Adult Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11
1254,Epithelial Component Present,Biliary papillomatosis
1255,Well-Circumscribed Lesion,Small Intestinal Villous Adenoma
1256,Epithelial Component Present,Endometrial adenocarcinoma
1257,Therapy-Related Toxicity,Burkitt-Like Lymphoma Post-Transplant Lymphoproliferative Disorder
1258,Immunosuppression-Related Post-Transplant Toxicity,Burkitt-Like Lymphoma Post-Transplant Lymphoproliferative Disorder
1259,Epithelial Component Present,Disseminated squamous cell carcinoma
1260,Local disease,Tonsillar Lipoma
1261,Neoplastic Plasma Cells Present in Bone Marrow,Plasma cell myeloma recurrent
1262,Epithelial Component Present,High Grade Lung Neuroendocrine Neoplasm
1263,Neuroendocrine Differentiation,small cell carcinoma of appendix
1264,Intestinal metaplasia,intestinal type adenocarcinoma of gallbladder
1265,Thin-Walled Branching Vascular Pattern,Malignant Solitary Fibrous Tumor
1266,Blasts 20 Percent or More of Bone Marrow Nucleated Cells,"Acute myeloid leukemia, t(16;16)(p13;q22)"
1267,Splenomegaly,T-Cell Large Granular Lymphocyte Leukemia Expressing the T-Cell Receptor Gamma-Delta
1268,Cutaneous Involvement,Stage I Lip Basal Cell Carcinoma
1269,Vascular Channel Formation,Verrucous keratotic hemangioma
1270,Myxoid Stroma Formation,"Vulvar Deep ""Aggressive"" Angiomyxoma"
1271,Cutaneous Involvement,Lymphomatoid Papulosis
1272,Diffuse Pattern,Ann Arbor Stage II Adult Non-Contiguous Immunoblastic Lymphoma
1273,Oligodendroglial Component Present,Childhood Oligoastrocytoma
1274,Carcinomatous Component Present,Adenosquamous cell lung cancer
1275,Hypercellular bone marrow,"Leukemia, Myeloid, Chronic-Phase"
1276,Indolent Clinical Course,Aggressive angiomyxoma
1277,Adnexal Differentiation,Invasive Apocrine Breast Carcinoma
1278,Progressive Clinical Course,Progressive Hairy Cell Leukemia Initial Treatment
1279,Non-Invasive Lesion,Adenoma of ampulla of Vater
1280,Deep Lesion,Sclerosing liposarcoma
1281,Well-Circumscribed Lesion,Pericardial Adenomatoid Tumor
1282,Bone Marrow Dysplasia Present,"Leukemia, Myelomonocytic, Chronic"
1283,Carcinomatous Component Present,Follicular Variant Thyroid Gland Papillary Carcinoma
1284,Thyroglobulin Positive Neoplastic Cells Present,Follicular Variant Thyroid Gland Papillary Carcinoma
1285,Epithelial Component Present,Stage IVB Nasal Cavity and Paranasal Sinus Cancer AJCC v7
1286,Carcinomatous Component Present,Posterior Tongue Adenoid Cystic Carcinoma
1287,Wedge-Shaped Growth Pattern,Deep Penetrating Nevus
1288,Adnexal Differentiation,Ceruminous adenocarcinoma
1289,Acanthosis,Urethral Condyloma Acuminatum
1290,Benign Cellular Infiltrate,Liver Cavernous Hemangioma
1291,Epithelial Component Present,Stage IIIA Esophageal Squamous Cell Carcinoma AJCC v7
1292,Well Differentiated Lesion,papillary carcinoma of penis
1293,Neoplastic Plasma Cells Present in Bone Marrow,Plasma Cell Myeloma Post-Transplant Lymphoproliferative Disorder
1294,Primary Lesion,Lymphoma of retina
1295,Tubular Pattern,tubular adenoma of gallbladder
1296,Carcinomatous Component Present,Stage IVB Nasopharyngeal Carcinoma AJCC v7
1297,Carcinomatous Component Present,Mucin-producing adenocarcinoma
1298,Secondary Lesion,Distantly Metastatic Malignant Neoplasm
1299,Diffuse Pattern,"Diffuse large B-cell lymphoma, unclassifiable, NOS"
1300,Childhood Lesion,Childhood Embryonal Rhabdomyosarcoma
1301,Epithelial Component Present,Bladder Urachal Urothelial Carcinoma
1302,Tissue Differentiation Uncertain,Lung Clear Cell Tumor
1303,Cutaneous Involvement,Hidroacanthoma simplex
1304,Carcinomatous Component Present,Bladder Urachal Squamous Cell Carcinoma
1305,Epithelial Component Present,Intestinal Neuroendocrine Neoplasm
1306,Mitotic Activity,Chondroblastoma
1307,Tricholemmal Differentiation,Classic Type Trichilemmoma
1308,Mild cytologic atypia,Ovarian Low Grade Endometrioid Stromal Sarcoma
1309,Papillary Pattern,Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with High Grade Dysplasia
1310,Multifocal Lesion,Diffuse Lipomatosis
1311,Cutaneous Involvement,Asian desert cutaneous leishmaniasis
1312,Cutaneous Involvement,Eccrine spiradenoma
1313,Monomorphic Cellular Infiltrate,Splenic diffuse red pulp small B-cell lymphoma
1314,Nodular Pattern,Recurrent Grade 1 Follicular Lymphoma
1315,Carcinomatous Component Present,Mucinous adenocarcinoma gastric
1316,Intestinal metaplasia,Vaginal Tubulovillous Adenoma
1317,Epithelial Component Present,Transitional cell carcinoma urethra
1318,Epithelial Component Present,Breast Apocrine Adenoma
1319,Tissue Differentiation Uncertain,Childhood Kidney Angiomyolipoma
1320,High Grade Lesion,Childhood Cerebral Anaplastic Astrocytoma
1321,Childhood Lesion,Recurrent Childhood Fibrillary Astrocytoma
1322,Generalized illness,Disseminated carcinoma
1323,Rapidly Enlarging Mass,Rectal Rhabdomyosarcoma
1324,Carcinomatous Component Present,Submandibular Gland Adenocarcinoma
1325,Fibrotic Stroma Formation,Nasopharyngeal Angiofibroma
1326,Pain,Osteoid osteoma
1327,Epithelial Component Present,Penile Cancer by AJCC v6 Stage
1328,Adnexal Differentiation,Mucoepidermoid carcinoma of skin
1329,Diffuse Pattern,Glandular malignant peripheral nerve sheath tumor
1330,Inflammatory infiltrate,Inflammatory Leiomyosarcoma
1331,Malignant Cellular Infiltrate,Stage III Ovarian Polyembryoma AJCC v6 and v7
1332,Carcinomatous Component Present,Collecting Duct Carcinoma of the Kidney
1333,Epithelial Component Present,Stage IB Breast Cancer AJCC v7
1334,Necrotic changes (finding),Epithelioid Malignant Peripheral Nerve Sheath Tumor
1335,Epithelial Component Present,Skin Sarcomatoid Basal Cell Carcinoma
1336,Carcinomatous Component Present,Basal cell carcinoma - adenoid
1337,Epithelial Component Present,Esophageal Mixed Adenoneuroendocrine Carcinoma
1338,Carcinomatous Component Present,"Carcinoma, Lobular"
1339,Myeloblasts Under 20 Percent of Peripheral Blood White Cells,Refractory anemia with ringed sideroblasts
1340,Carcinomatous Component Present,Mucoepidermoid carcinoma of salivary gland
1341,Primary Lesion,Recurrent Primary Cutaneous T-Cell Non-Hodgkin Lymphoma
1342,Recurrent disease,Recurrent Urothelial Carcinoma of the Renal Pelvis and Ureter
1343,Multinodular Mass,Cutaneous Radiation-Related Angiosarcoma
1344,Carcinomatous Component Present,"Bladder Non-Invasive Papillary Urothelial Carcinoma, High Grade"
1345,Acinar Cell Differentiation,Acinar cell adenoma
1346,Schwannian Stroma More than 50 Percent of the Tumor Volume,Central Nervous System Ganglioneuroblastoma
1347,Epithelial Component Present,"Hepatocellular carcinoma, scirrhous"
1348,Multinodular Mass,Angiosarcoma of spleen
1349,Islands of Odontogenic Epithelium Present,Follicular ameloblastoma
1350,Hyperplastic Tissue Present,Esophageal Basal Cell Hyperplasia
1351,Islands of Odontogenic Epithelium Present,Granular cell ameloblastoma
1352,Epithelial Component Present,Signet-ring cell adenocarcinoma of colon
1353,Childhood Lesion,Childhood Alveolar Soft Part Sarcoma
1354,Epithelial Component Present,Combined Lung Large Cell Neuroendocrine Carcinoma
1355,Nuclear Molding,Combined Lung Large Cell Neuroendocrine Carcinoma
1356,Carcinomatous Component Present,Mucinous cystadenocarcinoma appendix
1357,Carcinomatous Component Present,Carcinoma of Littre Glands
1358,Epithelial Component Present,Gastric Tubular Adenocarcinoma
1359,Carcinomatous Component Present,Nodulo-ulcerative basal cell carcinoma
1360,Carcinomatous Component Present,Carcinoma of anal canal
1361,Mitotic Activity,Testicular Mixed Embryonal Carcinoma and Seminoma
1362,Proliferation of Follicular Dendritic Cells Present,Angioimmunoblastic Lymphadenopathy
1363,Hemorrhagic,Angiosarcoma of the breast
1364,Well-Circumscribed Lesion,Myofibroblastoma
1365,Collagenous Stroma Formation,Myofibroblastoma
1366,Indolent Clinical Course,Appendix Leiomyoma
1367,Oligodendroglial Component Present,"Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted"
1368,Breast Microcalcification,"Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted"
1369,Intraductal Lesion,Branch Duct Pancreatic Intraductal Papillary-Mucinous Neoplasm
1370,Epithelial Component Present,Adenocarcinoid tumor
1371,Refractory Disease,Refractory Follicular Lymphoma
1372,Neoplastic Glandular Epithelium Resembling the Normal Endometrium Present,Carcinosarcoma of cervix uteri
1373,Well-Circumscribed Lesion,Metastatic Extraskeletal Myxoid Chondrosarcoma
1374,Myeloblasts Under 20 Percent of Peripheral Blood White Cells,Refractory anemia with excess blasts II
1375,Pregnancy Complications,Leuteoma of Pregnancy
1376,Stromal Invasion,FIGO Stage IC2 Ovarian Cancer
1377,Metastatic Lesion,Breast Carcinoma Metastatic in the Bone
1378,Carcinomatous Component Present,Early gastric cancer
1379,Recurrent Genetic Abnormalities Present,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214
1380,Nuclear Atypia,Infratentorial Glioblastoma
1381,Severe dysplasia,Gallbladder Mucinous Cystic Neoplasm with High Grade Intraepithelial Neoplasia
1382,CD30-Positive Neoplastic Cells Present,"Primary Systemic Anaplastic Large Cell Lymphoma, ALK-Negative"
1383,Cartilaginous Component Present,Subungual exostoses
1384,Large Spaces Filled with Blood Present,"Bone Cysts, Aneurysmal"
1385,Carcinomatous Component Present,Oropharyngeal squamous cell carcinoma stage II
1386,Epithelial Component Present,Stage IVB Colon Cancer AJCC v7
1387,Carcinomatous Component Present,Liver and Intrahepatic Biliary Tract Carcinoma
1388,Refractory Disease,Refractory Spinal Cord Neoplasm
1389,Locally Aggressive Lesion,Retroperitoneal Inflammatory Myofibroblastic Tumor
1390,Cutaneous Involvement,Desmoplastic Nevus
1391,Epithelial Component Present,Testicular Carcinoid Tumor
1392,Cutaneous Involvement,Apocrine Breast Carcinoma In Situ
1393,atypia morphology,Bowenoid papulosis of penis
1394,Benign Cellular Infiltrate,lipoma of extrahepatic bile duct
1395,Indolent Clinical Course,Infiltrating angiolipoma
1396,Anaplasia,"Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant without Heterologous Elements"
1397,Epithelial Component Present,Infiltrating Bladder Urothelial Carcinoma
1398,Epithelial Component Present,Stage IIB Lung Cancer AJCC v7
1399,Carcinomatous Component Present,Stage 0 Lung Adenocarcinoma AJCC v6 and v7
1400,Calcitonin serum level increased,Stage III Thyroid Gland Medullary Carcinoma AJCC v7
1401,Carcinomatous Component Present,Stage IIA Ampulla of Vater Cancer AJCC v7
1402,Hyperplastic Epithelial Tissue Present,Atypical Breast Myoepitheliosis
1403,Moderate dysplasia,Cervical intraepithelial neoplasia grade 2
1404,Above the Diaphragm Disease,Ann Arbor Stage II Supradiaphragmatic Hodgkin Lymphoma
1405,Carcinomatous Component Present,papillary carcinoma of renal pelvis
1406,Absence of Invasion,Stage 0 Vulvar Carcinoma
1407,No Identifiable Line of Differentiation,Cardiac Malignant Fibrous Histiocytoma
1408,Fibrotic Stroma Formation,Ovarian Seromucinous Adenofibroma
1409,Carcinomatous Component Present,Ovarian Clear Cell Cystadenocarcinoma
1410,Epithelial Component Present,Stage IIB Esophageal Squamous Cell Carcinoma AJCC v7
1411,Recurrent disease,Recurrent Male Reproductive System Carcinoma
1412,High Grade Lesion,Grade III Childhood Astrocytoma
1413,Carcinomatous Component Present,Stage IIIB Vulvar Cancer AJCC v7
1414,Infiltrative Growth Pattern,Proneural Glioblastoma
1415,Pseudoencapsulated Mass,"Perineurioma, malignant"
1416,Fibrotic Stroma Formation,Extrahepatic Bile Duct Mucoepidermoid Carcinoma
1417,Carcinomatous Component Present,Stage III Skin Cancer
1418,Adulthood Lesion,Adult Anaplastic Oligodendroglioma
1419,Stromal Invasion,Stage IIB Ovarian Cancer AJCC v6 and v7
1420,Recurrent disease,Locally Recurrent Malignant Neoplasm
1421,Epithelial Component Present,Stage IIB Lung Squamous Cell Carcinoma AJCC v7
1422,Myxoid Stroma Formation,Cellular Myxoma
1423,Childhood Lesion,Malignant Childhood Germ Cell Tumor
1424,Epithelial Component Present,Colon Cancer by AJCC v6 Stage
1425,Exophytic Polypoid Lesion,Vulvar Fibroepithelial Stromal Polyp
1426,Ineffective hematopoiesis,Secondary Myelodysplastic Syndrome
1427,Cutaneous Involvement,Mycosis fungoides/Sezary syndrome NOS
1428,Cutaneous Involvement,Xeroderma Pigmentosum
1429,Carcinomatous Component Present,Small intestine carcinoma stage II
1430,Epithelial Component Present,Stage IIIB Gallbladder Cancer AJCC v7
1431,Epithelial Component Present,Bartholin Gland Adenoid Cystic Carcinoma
1432,Mesenchymal Component Present,Soft Palate Pleomorphic Adenoma
1433,Cells of Monocytic Lineage 80 Percent or More of Bone Marrow Leukemic Cells,Childhood Acute Monocytic Leukemia
1434,Nuclear Atypia,Fibrillary Astrocytoma
1435,Well-Circumscribed Lesion,Polyp of small intestine
1436,Epithelial Component Present,Bartholin Gland Small Cell Carcinoma
1437,Necrotic changes (finding),"Glioblastoma, IDH-Mutant"
1438,Neuroendocrine Differentiation,Vulvar Merkel Cell Carcinoma
1439,Diffuse Pattern,Diffuse Astrocytoma
1440,Epithelial Component Present,Melanoacanthoma
1441,Myeloblasts Under 20 Percent of Peripheral Blood White Cells,Refractory cytopenia with multilineage dysplasia and ringed sideroblasts
1442,Epithelial Component Present,Gonadotroph adenoma
1443,Carcinomatous Component Present,Stage I Intrahepatic Cholangiocarcinoma AJCC v7
1444,Epithelial Component Present,Posterior Pharyngeal Wall Carcinoma
1445,Epithelial Component Present,Choroid Plexus Carcinoma
1446,Carcinomatous Component Present,adenocarcinoma of breast with squamous metaplasia
1447,Diffuse Pattern,Adult Diffuse Large B-Cell Lymphoma
1448,Lymphoplasmacytic Infiltrate,Pineal germinoma
1449,Neuroendocrine Differentiation,Small cell carcinoma of esophagus
1450,Invasive Lesion,Medullary carcinoma of breast
1451,Mitotic Activity,"Ovarian Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
1452,Neuropil Present,Poorly Differentiated Neuroblastoma
1453,Vascular Channel Formation,Superior Vena Cava Angiosarcoma
1454,Epithelial Component Present,Middle Ear Paraganglioma
1455,HMB-45-Positive Neoplastic Cells Present,Malignant Uterine Corpus PEComa
1456,Neuronal Differentiation,Adult Ganglioglioma
1457,Epithelial Component Present,Squamous cell carcinoma of the hypopharynx stage I
1458,Multifocal Lesion,"Lipomatosis, Multiple Symmetrical"
1459,Adulthood Lesion,Hodgkin Lymphoma During Pregnancy
1460,Epithelial Component Present,Endometrial Transitional Cell Carcinoma
1461,Cystic Change,Mucinous cystadenofibroma
1462,Peripheral Nuclear Palisading,Skin Basaloid Carcinoma
1463,Non-Hereditary Lesion,Gastric Carcinoma with Lymphoid Stroma
1464,Stromal Invasion,Stage IIIA Ovarian Carcinoma
1465,Cutaneous Involvement,Pigmented hairy epidermal nevus
1466,CD56-Positive Neoplastic Cells Present,Angiocentric lymphoma refractory
1467,Cutaneous Involvement,Radiation-Recall Dermatitis
1468,Monomorphic Cellular Infiltrate,"Salivary Gland Clear Cell Carcinoma, Not Otherwise Specified"
1469,Chondromyxoid Stroma Formation,Ectomesenchymal Chondromyxoid Tumor
1470,Invasive Lesion,Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma
1471,Carcinomatous Component Present,"Squamous Cell Breast Carcinoma, Large Cell Keratinizing Variant"
1472,Somatostatin Positive Neoplastic Cells Present,Duodenal Somatostatin-Producing Neuroendocrine Tumor
1473,Epithelial Component Present,Colorectal Neuroendocrine Tumor G1
1474,Epithelial Component Present,Colon Sessile Serrated Adenoma/Polyp
1475,Poorly Differentiated Lesion,"Squamous Cell Breast Carcinoma, Spindle Cell Variant"
1476,Invasive Lesion,"Squamous Cell Breast Carcinoma, Spindle Cell Variant"
1477,Cutaneous Involvement,Cellular Blue Nevus
1478,Malignant Germinomatous Cellular Infiltrate,"Testicular Seminoma, Tubular Variant"
1479,Mixed Cellular Population,mucinous adenocarcinofibroma of ovary
1480,High Grade Lesion,Localized Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone
1481,Moderately Differentiated Lesion,Pancreatic Moderately Differentiated Ductal Adenocarcinoma
1482,Necrotic changes (finding),pleomorphic carcinoma of breast
1483,Carcinomatous Component Present,Childhood Thyroid Gland Papillary Carcinoma
1484,Nuclear Grooves,Childhood Thyroid Gland Papillary Carcinoma
1485,Papillary Pattern,Warty Carcinoma of the Penis
1486,Perivascular Arrangement of Tumor Cells,Bone Glomus Tumor
1487,Tissue Differentiation Uncertain,Atypical fibroxanthoma of skin
1488,Carcinomatous Component Present,Stage II Differentiated Thyroid Gland Carcinoma AJCC v7
1489,Synchronous Lesion,Synchronous Bilateral Breast Carcinoma
1490,Epithelial Component Present,High-Grade Prostatic Intraepithelial Neoplasia
1491,Carcinomatous Component Present,Stage II Lip Cancer AJCC v6 and v7
1492,Carcinomatous Component Present,Adenocarcinoma with neuroendocrine differentiation
1493,Increased Cellularity Present,Kadish Stage C Olfactory Neuroblastoma
1494,Epithelial Component Present,Adenomatous polyp of rectum
1495,Epithelial Component Present,Cervical Squamous Intraepithelial Neoplasia
1496,Carcinomatous Component Present,Stage IVC Thyroid Gland Follicular Carcinoma AJCC v7
1497,Cutaneous Involvement,Epithelioid cell nevus
1498,Nuclear pleomorphism,Degenerated Schwannoma
1499,S-100-Positive Neoplastic Cells Present,Sclerosing PEComa
1500,Calcitonin serum level increased,Sporadic Thyroid Gland Micromedullary Carcinoma
1501,Epithelial Component Present,Carcinoma of apocrine gland
1502,Generalized illness,Schwannomatosis
1503,Epithelial Component Present,benign myoepithelioma of salivary gland
1504,Well-Circumscribed Lesion,Rectal Juvenile Polyp
1505,Dysplasia,Small Intestinal Intraepithelial Neoplasia
1506,Carcinomatous Component Present,Stage 0 Lip and Oral Cavity Cancer AJCC v6 and v7
1507,Epithelial Component Present,Widely Invasive Thymoma
1508,Hereditary Lesion,Multiple self-healing epithelioma of Ferguson-Smith
1509,Mixed Cellular Population,Pleomorphic adenoma of parotid gland
1510,Solitary mass,Epithelioid hemangioendothelioma
1511,Endophytic Tumor Growth,Laryngeal verrucous carcinoma
1512,Thyroglobulin Positive Neoplastic Cells Present,Stage III Thyroid Gland Papillary Carcinoma AJCC v7
1513,Neuroendocrine Differentiation,Neuroendocrine carcinoma of appendix
1514,Epithelial Component Present,Colorectal Medullary Carcinoma
1515,Adnexal Differentiation,"Adenoma, Sweat Gland"
1516,Stromal Invasion,Malignant Ovarian Serous Tumor
1517,Nodules of Compact Keratin Present,Adamantinous Craniopharyngioma
1518,Epithelial Component Present,Preinvasive Neoplasm of the Ampullary Region
1519,Fibrotic Stroma Formation,Biliary Adenofibroma
1520,Pancreatobiliary-Type Malignant Cells Present,Ampulla of Vater Pancreatobiliary Type Adenocarcinoma
1521,Angiocentric Pattern,Grade I Lymphomatoid Granulomatosis
1522,Carcinomatous Component Present,Lung Pleomorphic Carcinoma
1523,Chronic Inflammatory Infiltrate,Childhood Mixed Cellularity Classic Hodgkin Lymphoma
1524,Bone Marrow Dysplasia Present in 50 Percent or More of the Cells of Two Cell Lines,Recurrent Acute Myeloid Leukemia with Myelodysplasia-Related Changes
1525,Mixed Cellular Population,carcinosarcoma of lung
1526,Epithelial Component Present,Benign pheochromocytoma of adrenal gland
1527,Carcinomatous Component Present,Transitional cell cancer of renal pelvis and ureter metastatic
1528,Myxoid Stroma Formation,Odontogenic myxofibroma
1529,Trabecular Pattern,Tall Cell Variant Thyroid Gland Papillary Carcinoma
1530,High Grade Lesion,large cell neuroendocrine carcinoma of lung
1531,Cutaneous Involvement,Invasive Cutaneous Melanoma
1532,Indolent Clinical Course,Trichodiscoma
1533,Epithelial Component Present,Ovarian Mucinous Cystadenofibroma
1534,Necrotic changes (finding),Gastroesophageal Junction Small Cell Neuroendocrine Carcinoma
1535,More than 10 Mitoses per 10HPF,Stage I Lung Small Cell Carcinoma AJCC v7
1536,Cutaneous Involvement,Stage IIB Cutaneous Melanoma AJCC v6 and v7
1537,Carcinomatous Component Present,Acinar Prostate Mucinous Adenocarcinoma
1538,Well-Circumscribed Lesion,Sebaceoma
1539,Thyroglobulin Positive Neoplastic Cells Present,Stage IV Thyroid Gland Papillary Carcinoma AJCC v7
1540,Nodular Pattern,Ann Arbor Stage IV Grade 2 Follicular Lymphoma
1541,Severe dysplasia,Stage 0 Anal Canal Cancer AJCC v6 and v7
1542,Parakeratosis,Bowen's Disease
1543,Epithelial Component Present,Vaginal Non-Keratinizing Squamous Cell Carcinoma
1544,Carcinomatous Component Present,Stage III Lung Small Cell Carcinoma AJCC v7
1545,Increased megakaryocytes (bone marrow),Prefibrotic/Early Primary Myelofibrosis
1546,Prominent In Situ Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component
1547,Juvenile Lesion,Juvenile papillomatosis of breast
1548,Nodular Pattern,Dysembryoplastic neuroepithelial tumor
1549,Blasts 20 Percent or More of Bone Marrow Nucleated Cells,Adult Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11
1550,Recurrent disease,Recurrent Malignant Solid Neoplasm
1551,Epithelial Component Present,Basaloid carcinoma
1552,Acinar Cell Differentiation,"Acinar Prostate Adenocarcinoma, Oncocytic Variant"
1553,Carcinomatous Component Present,Tongue Carcinoma
1554,Nuclear Grooves,Thyroid Gland Noninvasive Follicular Neoplasm with Papillary-Like Nuclear Features
1555,Epithelial Component Present,Stage I Adult Liver Cancer AJCC v7
1556,Diffuse Pattern,Small Intestinal Diffuse Large B-Cell Lymphoma
1557,Neuroendocrine Differentiation,Small cell carcinoma of prostate
1558,Infiltrative Growth Pattern,Childhood Glioblastoma
1559,Recurrent disease,Recurrent Malignant Neoplasm of Salivary Gland
1560,Carcinomatous Component Present,Basal cell carcinoma of vulva
1561,Mild cytologic atypia,Low Grade Endometrioid Stromal Sarcoma of the Vagina
