,CUI1,CUI2
9332,Local disease,Acquired cystic disease associated renal cell carcinoma
9333,Fenestrated Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
9334,Vascular proliferation,Benign Cutaneous Vascular Neoplasm
9335,Non Lipogenic Sarcomatous Stroma Present,Gastric Carcinoma with Lymphoid Stroma
9336,Sonic Hedgehog/Patch Pathway Activated,Recurrent Visual Pathway Glioma
9337,Infantile Lesion,Infantile hemangioma
9338,Microvascular Proliferation,Dysplasia of anus
9339,Cartilaginous Differentiation,Infiltrating Bladder Urothelial Carcinoma with Glandular Differentiation
9340,Inconspicuous Syncytiotrophoblastic Cell Component,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor
9341,Acquired Lesion,Reactive Cutaneous Fibrous Lesion
9342,Microvascular Proliferation,Dysplasia of anus
9343,Villous Projections of the Neoplastic Epithelium Present,Carcinoid tumor of the liver
9344,Nidus Formation,epithelial-myoepithelial carcinoma of lung
9345,Lipomatous Differentiation,Soft Tissue Tumor of Uncertain Differentiation
9346,Aberrant Thyroid Tissue Present,Papillary Thyroid Microcarcinoma
9347,Peripheral Nuclear Palisading,Metastatic Malignant Peripheral Nerve Sheath Tumor
9348,Schwannian Stroma Predominant Component of the Tumor Volume,Tumor of the Thecoma/Fibroma Group
9349,"Undifferentiated ""Fetal-Type"" Tissues Present",Stage IVB Thyroid Gland Undifferentiated (Anaplastic) Carcinoma AJCC v7
9350,Blasts Expressing B-Lymphoid and T-Lymphoid Markers Present,Myelodysplastic Syndrome with Excess Blasts and Fibrosis
9351,No Evidence of Radiologic Finding,Malignant neoplasm of spleen
9352,Poikilocytosis,epithelial-myoepithelial carcinoma of lung
9353,Peripheral Nuclear Palisading,Peripheral T-Cell Lymphoma
9354,Osseous Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component
9355,CDKN2A-p16 Negative,Dysplasia of anus
9356,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
9357,Synchronous Lesion,Focal Segmental Glomerulosclerosis Tip Lesion Variant
9358,Drop Metastasis,Dysplasia of anus
9359,Positive Axillary Lymph Node,"Meningeal Chronic Myelogenous Leukemia, BCR-ABL1 Positive"
9360,Hydropic Villous Change,Appendix Villous Adenoma
9361,Increased Cellularity Present,Adult Mixed Cellularity Classical Hodgkin Lymphoma
9362,Neoplastic Glandular Epithelium Resembling the Normal Endometrium Present,Lung Glandular Papilloma
9363,Cigarette Smoking Toxicity,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9364,Absence of Muscle Invasion,Malignant neoplasm of spleen
9365,Extracutaneous Dissemination of Disease,Recurrent Paget Disease of the Breast
9366,Sarcomatous or Carcinomatous Component Present,Endometrial Endometrioid Adenocarcinoma with a Poorly Differentiated Carcinomatous Component
9367,Single Type of Tissue Derived from One Embryonic Layer Present,Giant Cell Tumor of Soft Tissue
9368,Lesion with Diameter Greater than 2cm,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia
9369,Composite Lesion,Reactive Cutaneous Fibrous Lesion
9370,Large Mass,Splenic Manifestation of T-Cell Large Granular Lymphocyte Leukemia
9371,Perivascular fibrosis,Perivascular Epithelioid Cell Neoplasms
9372,Sclerotic Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern"
9373,Early Stromal Invasion Present,Stage I Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8
9374,Wedge-Shaped Growth Pattern,"Testicular Yolk Sac Tumor, Macrocystic Pattern"
9375,Malignant Primitive Cellular Infiltrate,Malignant neoplasm of spleen
9376,Dyskeratosis,epithelial-myoepithelial carcinoma of lung
9377,Ulcer,Malignant neoplasm of spleen
9378,Unfavorable Clinical Outcome,Clinical Stage IVB Gastric Cancer AJCC v8
9379,Epidermotropic Lymphocytic Infiltrate,Transformed Small Lymphocytic Lymphoma to Diffuse Large B-Cell Lymphoma
9380,Chromogranin A Positive Neoplastic Cells Present,Neoplastic Post-Transplant Lymphoproliferative Disorder
9381,Intravascular papillary endothelial hyperplasia,Intraductal papillary adenocarcinoma with invasion
9382,Acanthosis,Malignant neoplasm of spleen
9383,Monophasic Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
9384,Lobulated Growth Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
9385,IDH Gene Family Mutation Status Unknown,Myeloid Neoplasms with Germline RUNX1 Mutation
9386,Horny Masses of Keratin Present,Dysplasia of anus
9387,Neoplastic Plasma Cells More than 30 Percent of Bone Marrow Nucleated Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
9388,Dilated Vascular Space Formation,Intermediate Vascular Neoplasm
9389,Blasts of Mixed Phenotype Present,Ovarian Sex Cord-Stromal Tumor of Mixed or Unclassified Cell Types
9390,Epithelial Component Present,Hepatoblastoma with Combined Fetal and Embryonal Epithelial Differentiation
9391,Solitary mass,"Central Nervous System Solitary Fibrous Tumor/Hemangiopericytoma, Grade 3"
9392,Blasts 20 Percent or More of Bone Marrow Nucleated Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
9393,Lobular Pattern,"Testicular Yolk Sac Tumor, Macrocystic Pattern"
9394,Slow Growing Mass,Dysplasia of anus
9395,Aflatoxins Toxicity,epithelial-myoepithelial carcinoma of lung
9396,Dual Population of Bone Marrow Blasts Present,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone
9397,Osseous Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation
9398,Fried-Egg Appearance of the Bone Marrow,Carcinoid tumor of the liver
9399,Angioinvasion,epithelial-myoepithelial carcinoma of lung
9400,Growth Hormone and Prolactin Producing Neoplastic Cells Present,Stage III Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
9401,More Than Two Separate Tumor Masses Present in the Same Organ,Benign Mixed Tumor of the Vulva
9402,Megakaryoblasts 50 Percent or More of Bone Marrow Nucleated Cells,Osteoclastic Giant Cell-Rich Tumor of Bone
9403,WNT Pathway Activated,Refractory Visual Pathway Glioma
9404,Eosinophil count raised (finding),epithelial-myoepithelial carcinoma of lung
9405,Superficial Monoclonal Gastrointestinal Tract T-Cell Infiltrate Present,Splenic Manifestation of T-Cell Large Granular Lymphocyte Leukemia
9406,Myeloblasts Under 10 Percent of Bone Marrow Nucleated Cells,Primary Non-Hodgkin Lymphoma of Bone
9407,Mast Cells 20 Percent or More of Bone Marrow Nucleated Cells,Osteoclastic Giant Cell-Rich Tumor of Bone
9408,Crystal deposition,epithelial-myoepithelial carcinoma of lung
9409,Dilated Terminal Duct Lobular Units with Acini Lined by More than Two Layers of Columnar Epithelial Cells Present,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
9410,Cytoplasmic Membrane-Bound Granules Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9411,Pale Eosinophilic Stroma Formation,Adult Acute Eosinophilic Leukemia
9412,Dedifferentiated Malignant Infiltrate,Metachronous Malignant Neoplasm
9413,Adnexal Differentiation,Chlamydia Psittaci-Associated Ocular Adnexal Mucosa-Associated Lymphoid Tissue Lymphoma
9414,Neoplastic Plasma Cells Between 10 and 30 Percent of Bone Marrow Nucleated Cells,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone
9415,Absence of Invasion,Malignant neoplasm of spleen
9416,Intestinal metaplasia,Small Intestinal Mucinous Adenocarcinoma
9417,Prominent Collagen Rosette Formation,Dysplasia of anus
9418,Nests of Tumor Cell Nuclei in a Fibrillary Matrix,Giant Cell Tumor of Soft Tissue
9419,Castration-Naive,Dysplasia of anus
9420,Myomatous Stroma Formation,Gastric Carcinoma with Lymphoid Stroma
9421,Thick-Walled Vessels Present,Dysplasia of anus
9422,Follicular Differentiation,Florid Follicular Hyperplasia Post-Transplant Lymphoproliferative Disorder
9423,Osseous Metaplasia of Malignant Cells Present,Malignant neoplasm of submandibular gland
9424,Fibroblastoma-Like Differentiation,Hepatoblastoma with Combined Fetal and Embryonal Epithelial Differentiation
9425,Mass of body structure,Malignant neoplasm of carotid body
9426,Pseudopapillary Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
9427,Perivascular Arrangement of Tumor Cells,Tumor of the Thecoma/Fibroma Group
9428,Non-Contiguous Disease,Refractory Erdheim-Chester Disease
9429,Blasts Under 5 Percent of Peripheral Blood White Cells,Peripheral Primitive Neuroectodermal Tumor of the Kidney
9430,Cytoplasmic Accumulation of Black Pigment,Malignant neoplasm of spleen
9431,Psammoma Body Formation,Carotid Body Paraganglioma
9432,Histiocytosis haematophagic,Central Nervous System Langerhans Cell Histiocytosis
9433,Carcinomatous Component Present,Glioblastoma with Primitive Neuronal Component
9434,Malignant Primitive Cellular Infiltrate,Uterine Corpus Cellular Leiomyoma
9435,Lipomatous Metaplasia,Ductal Breast Carcinoma with Squamous Metaplasia
9436,Sarcomatous Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component
9437,Prominent Elastic Tissue Cores Present,Stage III Soft Tissue Sarcoma AJCC v7
9438,Tall Papillae Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9439,Schwannian Stroma More than 50 Percent of the Tumor Volume,Tumor of the Thecoma/Fibroma Group
9440,Extensive Stage Lesion,Stage IIB Colon Cancer AJCC v7
9441,Scattered Collections of Differentiating Neuroblasts Present,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor
9442,Bone Marrow and Blood Involvement,Congenital Bone Marrow Failure Syndromes
9443,Lesion Less than 5mm in Diameter,Polyp in nasopharynx
9444,Tricholemmal Differentiation,Hepatoblastoma with Combined Fetal and Embryonal Epithelial Differentiation
9445,Severe cytologic atypia,Complex endometrial hyperplasia without atypia
9446,Lesion with Diameter Greater than 15mm,Skin Basal Cell Carcinoma with Adnexal Differentiation
9447,Pale Eosinophilic Stroma Formation,Eosinophilic Variant of Chromophobe Renal Cell Carcinoma
9448,BCR/ABL1 Fusion Negative,Dysplasia of anus
9449,Follicular Structures Present,Germinative Follicular Epithelium Neoplasm
9450,Prominent Elastic Tissue Cores Present,Stage I Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8
9451,Eosinophil count raised (finding),Malignant neoplasm of spleen
9452,Macrocystic Change,Hepatocellular Small Cell Change
9453,Apple Green Dichromism Present in Polarized Congo-Red Stained Sections,Recurrent Metastatic Squamous Cell Carcinoma in the Neck with Occult Primary
9454,Islands of Neuropil-Like Matrix Present,Malignant neoplasm of spleen
9455,Glandular Pattern,Lung Glandular Papilloma
9456,Blasts Expressing B-Lymphoid and Myeloid Markers Present,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia
9457,Skin Erosion,Locally Advanced Skin Squamous Cell Carcinoma
9458,Benzene Exposure,Dysplasia of anus
9459,Unmethylated MGMT Gene Promoter,Acute Lymphoblastic Leukemia by Gene Expression Profile
9460,Hemosiderin pigmentation,Malignant neoplasm of spleen
9461,Confluent Sheets of Anaplastic T-Lymphocytes Present,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor
9462,Pseudoencapsulated Mass,epithelial-myoepithelial carcinoma of lung
9463,Lesion with Diameter Less than 11mm,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia
9464,Blasts Under 20 Percent of Bone Marrow Nucleated Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
9465,Unifocal Disease,Steroid Refractory Graft Versus Host Disease
9466,Cholesterolosis,Dysplasia of anus
9467,Dilated Terminal Duct Lobular Units Present,Recurrent Salivary Duct Carcinoma
9468,Schwannian Stroma More than 50 Percent of the Tumor Volume,Extrarenal Rhabdoid Tumor of the Liver
9469,Cafe-au-Lait Spots,Malignant neoplasm of spleen
9470,Alternative Fascicle (Bundle) Pattern,"Testicular Yolk Sac Tumor, Macrocystic Pattern"
9471,Negative Peripheral Blood,p16INK4a Negative Oropharyngeal Squamous Cell Carcinoma
9472,Human Papillomavirus Positive,"Meningeal Chronic Myelogenous Leukemia, BCR-ABL1 Positive"
9473,Keratin pearl formation,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9474,Calcitonin Positive Neoplastic Cells Present,Breast Carcinoma with Osteoclastic Giant Cells
9475,Basal Cells with Pale Cytoplasm Present,Skin Basal Cell Carcinoma with Adnexal Differentiation
9476,Defective Mu Heavy Chain Present,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation
9477,Villous Projections of the Neoplastic Epithelium Present,Adenoid cystic carcinoma of the oral cavity recurrent
9478,Hyperplastic Tissue Present,Stage III Soft Tissue Sarcoma AJCC v7
9479,Neoplastic Plasma Cells Between 10 and 30 Percent of Bone Marrow Nucleated Cells,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone
9480,Lesion with Diameter of 4mm or More,adenocarcinoma of gallbladder with squamous metaplasia
9481,Calcinosis,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9482,Gyriform Trabecular Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern"
9483,Philadelphia chromosome negative,"Anaplastic large cell lymphoma, ALK negative"
9484,Edematous Stroma Formation,Thyroid Gland Papillary Carcinoma with Fibromatosis/Fasciitis-Like Stroma
9485,Breast Microcalcification,Invasive Ductal Breast Carcinoma
9486,Mucocele of appendix,Neuroendocrine carcinoma of appendix
9487,Fibrovascular Septa Present,Malignant neoplasm of spleen
9488,Calcitonin serum level increased,Malignant neoplasm of spleen
9489,Villous Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
9490,Contiguous Disease,Erdheim-Chester Disease
9491,Inoperable Disease,Refractory Erdheim-Chester Disease
9492,Thin-Branching Papillae Present,Malignant neoplasm of spleen
9493,Lipomatous Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component
9494,Floret-Like Pattern,"Testicular Yolk Sac Tumor, Macrocystic Pattern"
9495,Thin-Walled Branching Vascular Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern"
9496,effusion,Malignant neoplasm of spleen
9497,Precise Histogenesis Unknown,Adenocarcinoma of Unknown Primary
9498,Nuclear pleomorphism,Malignant neoplasm of spleen
9499,Well-Circumscribed Lesion,Reactive Cutaneous Fibrous Lesion
9500,Toxic effect,Malignant neoplasm of spleen
9501,Eosinophilic inflammation,Childhood Acute Eosinophilic Leukemia
9502,Nuclear Clearing,Malignant neoplasm of spleen
9503,Castration Resistance,Dysplasia of anus
9504,Gyriform Trabecular Pattern,Ovarian Trabecular Carcinoid Tumor
9505,Floret-Like Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
9506,Ependymal Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation
9507,Low Mitotic Activity,Low Grade Esophageal Squamous Intraepithelial Neoplasia
9508,Hereditary Lesion,Primary Melanocytic Lesion of Meninges
9509,Bone Marrow Lymphoplasmacytic Infiltration of Less than 10%,Primary Non-Hodgkin Lymphoma of Bone
9510,Paucicellular Stroma Present,Gastric Carcinoma with Lymphoid Stroma
9511,Islands of Odontogenic Epithelium Present,epithelial-myoepithelial carcinoma of lung
9512,Squamous Differentiation,Maxillary Sinus Squamous Cell Carcinoma
9513,Malignant Cellular Infiltrate,Uterine Corpus Cellular Leiomyoma
9514,Breast Implant-Related Lesion,Columnar Cell Lesion of the Breast
9515,Xp11.2 Translocations/TFE3 Gene Fusions Present,Breast Carcinoma by Gene Expression Profile
9516,Unicystic Lesion,Reactive Cutaneous Fibrous Lesion
9517,More Than Two Separate Tumor Masses Present in the Same Organ,Benign Mixed Tumor of the Vulva
9518,Endocervical Type Epithelium Present,"Endocervical Adenocarcinoma, Usual Type"
9519,Collagenous Stroma Formation,Ductal Eccrine Carcinoma with Abundant Fibromyxoid Stroma
9520,Differentiating Neuroblasts Under 5 Percent of the Tumor Cells,Peripheral Primitive Neuroectodermal Tumor of the Kidney
9521,Poorly Differentiated Neuroendocrine Lesion,Poorly Differentiated Thyroid Carcinoma
9522,Anaplasia,epithelial-myoepithelial carcinoma of lung
9523,Early Stromal Invasion Present,Endometrial Stromal Sarcoma
9524,Painless Mass,Malignant neoplasm of spleen
9525,Thin-Branching Papillae Present,epithelial-myoepithelial carcinoma of lung
9526,Mesenchymal Component Present,Benign Cervical Mixed Epithelial and Mesenchymal Neoplasm
9527,Absence of Invasion of the Muscularis Externa,Peutz-Jeghers Polyp of the Stomach
9528,Granuloma,Dysplasia of anus
9529,Recurrent Genetic Abnormalities Present,Recurrent Childhood Lymphoblastic Lymphoma
9530,Cystic Change,Hard Palate Adenoid Cystic Carcinoma
9531,Fibrovascular Septa Present,Malignant neoplasm of spleen
9532,Venous Type Vascular Channel Formation,Refractory Neurofibromatosis Type 1
9533,Capsular Invasion,Dysplasia of anus
9534,Ionizing Radiation Toxicity,Radiation damage to artery
9535,Elastophagocytosis,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9536,One Germ Layer Present,Ovarian Non-Dysgerminomatous Germ Cell Tumor
9537,One Germ Layer Present,Sellar Mixed Germ Cell Tumor
9538,Unifocal Disease,Erdheim-Chester Disease
9539,Diffuse Lesion,Esophageal Diffuse Large B-Cell Lymphoma
9540,Xp11.2 Translocations/TFE3 Gene Fusions Present,Acute Myeloid Leukemia with Gene Mutations
9541,Lobular Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern"
9542,Elastin Fibers Present,Malignant neoplasm of spleen
9543,Blasts 20 Percent or More of Bone Marrow Nucleated Cells,Primary Non-Hodgkin Lymphoma of Bone
9544,Scattered Collections of Differentiating Neuroblasts Present,Dysplasia of anus
9545,Submucosal Tumor Growth,Ovarian Endometrioid Tumor
9546,Questionable Invasive Lesion,Invasive Malignant Neoplasm
9547,Anaplasia,Dysplasia of anus
9548,Peribronchial Proliferation of Neoplastic Cells Present,Neoplastic disease of uncertain behavior
9549,Melanin Pigment Present,Malignant neoplasm of spleen
9550,Cytologic atypia,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9551,Malignant Primitive Cellular Infiltrate,Malignant neoplasm of stomach stage I
9552,Lesion with Diameter of 10mm or Less,Primary Melanocytic Lesion of Meninges
9553,Defective Mu Heavy Chain Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9554,Immature Myeloid Cells Increased in Bone Marrow,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
9555,Mast Cells 20 Percent or More of Bone Marrow Nucleated Cells,Osteoclastic Giant Cell-Rich Tumor of Bone
9556,Squamous metaplasia of bladder,Squamous cell papilloma of eyelid
9557,Lobular Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
9558,Malignant Cellular Infiltrate,Uterine Corpus Cellular Leiomyoma
9559,Peau d'orange surface of breast,Juvenile papillomatosis of breast
9560,Intraluminal Masses of Mucin Present,Dysplasia of anus
9561,Rapidly Enlarging Mass,Malignant neoplasm of spleen
9562,Neoplastic Promonocytes in Bone Marrow Markedly Increased,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
9563,Positive Axillary Lymph Node,Breast Carcinoma Metastatic in Lymph Node
9564,Lymphadenopathy,Thyroid Gland Sinus Histiocytosis with Massive Lymphadenopathy
9565,Intracanalicular Growth Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern"
9566,Neuropil Present,Dysplasia of anus
9567,White blood cell count increased (lab result),Squamous cell carcinoma of the hypopharynx
9568,Myeloblasts 20 Percent or More of Bone Marrow Nucleated Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
9569,Blasts 5 Percent or More of Bone Marrow Nucleated Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
9570,Fibrovascular Stalks Present,Malignant neoplasm of spleen
9571,Schwannian Stroma More than 50 Percent of the Tumor Volume,Extrarenal Rhabdoid Tumor of the Liver
9572,Neutral Epithelial Mucin Present,Epithelial neoplasm of skin
9573,Monomorphic Cellular Infiltrate,Cellular Blue Nevus
9574,Multicentric Lesion,Reactive Cutaneous Fibrous Lesion
9575,Mixture of Embryonal and Alveolar Features Present,Stage IIIB Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8
9576,Infantile Lesion,Primary Melanocytic Lesion of Meninges
9577,Estrogen receptor negative,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9578,Cystic Lesion,Hard Palate Adenoid Cystic Carcinoma
9579,Moderately Differentiated Lesion,Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor
9580,Nuclei of Various Sizes and Shapes Present,Recurrent Urothelial Carcinoma of the Renal Pelvis and Ureter
9581,Multinodular Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
9582,Odontogenic Cysts,Odontogenic myxofibroma
9583,Extensive Stage Lesion,Recurrent Extensive Stage Lung Small Cell Carcinoma
9584,Cystic Change,Hard Palate Adenoid Cystic Carcinoma
9585,Hemosiderin pigmentation,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9586,Spontaneous Regression,Malignant neoplasm of spleen
9587,Fibromyxoid Stroma Formation,Thyroid Gland Papillary Carcinoma with Fibromatosis/Fasciitis-Like Stroma
9588,Loss of Immunohistochemical Expression of Succinate Dehydrogenase (SDH) B,Dysplasia of anus
9589,Increased red cell mass,Acinar cell adenoma
9590,1p/19q Codeletion Status Unknown,Stage IVA Unknown Primary Tumor (Except for EBV-Related and HPV-Related Tumors) and Metastatic Cervical Adenopathy AJCC v8
9591,Gyriform Trabecular Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
9592,Cellular Stratification,Cellular neurothekeoma
9593,Lipomatous Differentiation,Soft Tissue Tumor of Uncertain Differentiation
9594,Fetal -Epithelial Differentiation,Hepatoblastoma with Combined Fetal and Embryonal Epithelial Differentiation
9595,Inclusion-Like Nucleoli,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9596,Monoblasts 80 Percent or More of Bone Marrow Monocytic Cells,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone
9597,Large Spaces Filled with Blood Present,Large cell carcinoma with rhabdoid phenotype
9598,Emperipolesis,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9599,Rubbery Skin Lesion,Pre-Malignant Skin Epithelial Lesion
9600,Numerous Stromal Mast Cells Present,"Stage IV Small Intestinal, Esophageal, Colorectal, Mesenteric, and Peritoneal Gastrointestinal Stromal Tumor AJCC v8"
9601,Solitary Skin Tumor,Pleural Solitary Fibrous Tumor
9602,New bone formation (morphologic abnormality),leiomyosarcoma of bone
9603,Fibrotic Stroma Formation,Gastric Carcinoma with Lymphoid Stroma
9604,One Germ Layer Present,Ovarian Non-Dysgerminomatous Germ Cell Tumor
9605,Intravascular Fibrin Thrombus Formation,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9606,Monoblasts 80 Percent or More of Bone Marrow Monocytic Cells,Primary Non-Hodgkin Lymphoma of Bone
9607,Spindle Cell Metaplasia,Mucinous Tubular and Spindle Cell Carcinoma of the Kidney
9608,Poorly Cohesive Malignant Cellular Infiltrate,Malignant neoplasm of spleen
9609,Keratin Horn Pearls Formation,Dysplasia of anus
9610,Mixture of Germ Cell Neoplastic Components Present,Benign Cardiac Germ Cell Tumor
9611,Epithelial Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation
9612,Above the Diaphragm Disease,Paget Disease of the Anus
9613,Fascicles of Spindly Tumor Cells Present,Benign Mixed Tumor of the Vulva
9614,Tubal Diverticulosis,Tubal Hyperplasia
9615,Intramucosal Lesion,Primary Melanocytic Lesion of Meninges
9616,Acantholysis,Malignant neoplasm of spleen
9617,Parakeratinized Stratified Squamous Epithelium Present,Stage III Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
9618,Delicate Arborizing Vascular Channel Formation,Benign Cutaneous Vascular Neoplasm
9619,Acral Lesion,Primary Melanocytic Lesion of Meninges
9620,Fibrotic Stroma Formation,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9621,Photosensitivity of skin,Acantholytic squamous cell carcinoma of skin
9622,Non-Contiguous Disease,Erdheim-Chester Disease
9623,Serotonin Positive Neoplastic Cells Present,Breast Carcinoma with Osteoclastic Giant Cells
9624,Alcohol Toxicity,epithelial-myoepithelial carcinoma of lung
9625,Macronodular adrenal hyperplasia,Breast hyperplasia
9626,Keratin Horn Pearls Formation,epithelial-myoepithelial carcinoma of lung
9627,Ectopic Thyroid Tissue Present,Ectopic Thyroid Gland Thymoma
9628,Prominent Squamous Eddies Present,Squamous cell carcinoma of the hypopharynx
9629,Cauliflower-Like Mass,Dysplasia of anus
9630,Organoid Pattern,"Testicular Yolk Sac Tumor, Macrocystic Pattern"
9631,Low Cellularity Present,Recurrent Low Grade Fallopian Tube Serous Adenocarcinoma
9632,Ionizing Radiation Toxicity,Radiation sickness syndrome
9633,Estrogen receptor negative,"Anaplastic large cell lymphoma, ALK negative"
9634,Hyperplastic Epithelial Tissue Present,Stage III Soft Tissue Sarcoma AJCC v7
9635,Squamous metaplasia,Squamous cell carcinoma of the hypopharynx
9636,Epithelial Differentiation,Hepatoblastoma with Pure Fetal Epithelial Differentiation
9637,Prominent Stromal Reaction,Malignant Gastric Gastrointestinal Stromal Tumor
9638,Beaded Anastomosing Cords Present,Malignant neoplasm of spleen
9639,Metaplasia,Breast Carcinoma with Chondroid Metaplasia
9640,Reinke Crystals Formation,Dysplasia of anus
9641,Slow Growing Painless Mass,Malignant neoplasm of spleen
9642,Drug toxicity,Malignant neoplasm of spleen
9643,Seminomatous Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component
9644,Synchronous Lesion,Columnar Cell Lesion of the Breast
9645,Hydropic degeneration,Malignant neoplasm of spleen
9646,Mild dysplasia,Gastric dysplasia
9647,Acinar Pattern,Acinar cell adenoma
9648,Neoplastic Growth or Spread,"Central Nervous System Embryonal Tumor, Not Otherwise Specified with Leptomeningeal Spread"
9649,Monoclonal Gammapathies,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7
9650,Polyvesicular Vitelline Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern"
9651,Florid Follicular Hyperplasia,Follicular thyroid carcinoma
9652,Prominent Keratin Formation,Dysplasia of anus
9653,Collagen Bundles Formation,Low Grade Fibromyxoid Sarcoma with Giant Collagen Rosettes
9654,Stable Disease,Refractory Erdheim-Chester Disease
9655,Elastophagocytosis,Malignant neoplasm of spleen
9656,Large Neoplastic Glands with Branching and Papillary Infolding Present,"Refractory B-Cell Lymphoma, Unclassifiable, with Features Intermediate between Diffuse Large B-Cell Lymphoma and Classic Hodgkin Lymphoma"
9657,Metastatic/Recurrent Disease,Steroid Refractory Graft Versus Host Disease
9658,Nuclear Atypia,Columnar Cell Hyperplasia of the Breast with Atypia
9659,Submucosal Tumor Growth,Ovarian Endometrioid Tumor
9660,Entrapped Respiratory Epithelium Present,Malignant Germinative Follicular Epithelium Neoplasm
9661,Windblown Appearance of Atypical Keratinocytes,Dysplasia of anus
9662,Lymphoplasmacytic Infiltrate,Dysplasia of anus
9663,Schwannian Stroma Predominant Component of the Tumor Volume,Benign Mixed Tumor of the Vulva
9664,Macrocystic Change,"Testicular Yolk Sac Tumor, Macrocystic Pattern"
9665,Chronic Clinical Course,Clinical Stage IVB Gastric Cancer AJCC v8
9666,Severe cytologic atypia,Complex endometrial hyperplasia without atypia
