,CUI1,CUI2,label
5354,Acinar Cell Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation,0
5355,Nuclear Grooves,Dysplasia of anus,0
5356,Hypocellular Tissue,Stage III Soft Tissue Sarcoma AJCC v7,0
5357,Slowly Progressive Clinical Course,Clinical Stage IVB Gastric Cancer AJCC v8,0
5358,Cambium Layer,Dysplasia of anus,0
5359,Abundant Intracytoplasmic Lipofuscin Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5360,Melanin-Forming Neuroepithelial Cells Present,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5361,Sarcomatoid Features,Skin Sarcomatoid Basal Cell Carcinoma,0
5362,Congenital Lesion,Congenital Mesoblastic Nephroma,0
5363,Moderately Differentiated Lesion,Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor,0
5364,Bone marrow depression,Stage IIB Bone Cancer AJCC v8,0
5365,Locally Aggressive Lesion,Locally Advanced Head and Neck Carcinoma,0
5366,Bile Pigment Present,Bile duct adenocarcinoma,0
5367,Massive Sinusoidal Histiocytic Infiltrate,Recurrent Histiocytic and Dendritic Cell Neoplasm,0
5368,Calcinosis,epithelial-myoepithelial carcinoma of lung,0
5369,Malignant Epithelial Cells with Abundant Cytoplasmic Neutral Lipids Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5370,Extracutaneous Dissemination of Disease,Paget Disease of the Scrotum,0
5371,Intraluminal Masses of Mucin Present,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor,0
5372,Osseous metaplasia,Adenocarcinoma with cartilaginous and osseous metaplasia,0
5373,Enterochromaffin-Like Type Granules Present,Refractory Neurofibromatosis Type 1,0
5374,Sonic Hedgehog/Patch Pathway Activated,Recurrent Visual Pathway Glioma,0
5375,Well Differentiated Neuroendocrine Lesion,Well Differentiated Ovarian Steroid Cell Tumor,0
5376,NRBC - Nucleated red blood cell present result,Basal cell carcinoma - adenoid,0
5377,Osseous Component Present,Glioblastoma with Primitive Neuronal Component,0
5378,Cytokeratin Positive Neoplastic Cells Present,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5379,Blasts Expressing T-Lymphoid and Myeloid Markers Present,Myeloid Neoplasms with Germline Predisposition and Preexisting Platelet Disorders,0
5380,Indolent Clinical Course,Non-Hodgkin Lymphoma by Clinical Course,0
5381,Beaded Anastomosing Cords Present,Dysplasia of anus,0
5382,Hypergammaglobulinemia,Malignant neoplasm of spleen,0
5383,Fascicles of Spindly Tumor Cells Present,Osteoclastic Giant Cell-Rich Tumor of Bone,0
5384,Poorly Differentiated Neuroendocrine Lesion,Poorly Differentiated Thyroid Carcinoma,0
5385,Crystal deposition,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5386,Embryoid Bodies Present,Dysplasia of anus,0
5387,1p/19q Codeletion Status Unknown,Stage IVB Unknown Primary Tumor (Except for EBV-Related and HPV-Related Tumors) and Metastatic Cervical Adenopathy AJCC v8,0
5388,Micronodular Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern",0
5389,Thyroglobulin Positive Neoplastic Cells Present,Breast Carcinoma with Osteoclastic Giant Cells,0
5390,Mass of pleura,Lipoma of pleura,0
5391,Basophilia (finding),epithelial-myoepithelial carcinoma of lung,0
5392,Extracutaneous Dissemination of Disease,Paget Disease of the Anus,0
5393,Secondary Lesion,Ovarian Dermoid Cyst with Secondary Melanocytic Lesion,0
5394,Histiocytosis,Pulmonary Histiocytosis X,0
5395,Early Stromal Invasion Present,Endometrial Stromal Sarcoma,0
5396,Reinke Crystals Formation,Malignant neoplasm of spleen,0
5397,Hemorrhagic Neuroblastic Nodules Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5398,Nuclear Grooves,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5399,Glial Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation,0
5400,Nests of Nevus Cells Resembling Nerve Bundles Present,Schwannoma of the Twelfth Cranial Nerve,0
5401,Glandular Pattern,Vaginal Glandular Neoplasm,0
5402,"Hyperkeratosis, Epidermolytic","Keratoderma, Palmoplantar, Epidermolytic",0
5403,Exposure to asbestos,Metastatic Malignant Neoplasm to the Thyroid,0
5404,Fibroblastoma-Like Differentiation,Hepatoblastoma with Combined Fetal and Embryonal Epithelial Differentiation,0
5405,Primitive Mesenchymal Stroma Formation,Localized Primitive Neuroectodermal Tumor,0
5406,Pushing Tumor Margin,Stage IIIA Rectal Neuroendocrine Tumor AJCC v8,0
5407,Myeloblasts 5-9 Percent of Bone Marrow Nucleated Cells,Osteoclastic Giant Cell-Rich Tumor of Bone,0
5408,Sebaceous Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation,0
5409,CD4-Positive Neoplastic Cells Present,Breast Carcinoma with Osteoclastic Giant Cells,0
5410,Recurrent Lymphoma,Recurrent Childhood Lymphoblastic Lymphoma,0
5411,Eosinophil count raised (finding),Malignant neoplasm of spleen,0
5412,Histiocytosis,Recurrent Langerhans Cell Histiocytosis,0
5413,Solitary mass,Pericardial Solitary Fibrous Tumor,0
5414,Generalized Hydropic Villous Change,Appendix Villous Adenoma,0
5415,Mild cytologic atypia,Mild esophageal dysplasia,0
5416,Fascicular Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern",0
5417,Tissue Differentiation Uncertain,Skin Basal Cell Carcinoma with Adnexal Differentiation,0
5418,Scattered Collections of Differentiating Neuroblasts Present,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor,0
5419,Chronic lymphocytic inflammation,Chronic lymphocytic leukemia refractory,0
5420,Fibrotic Stroma Formation,Gastric Carcinoma with Lymphoid Stroma,0
5421,Fever,epithelial-myoepithelial carcinoma of lung,0
5422,Small Lesion,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5423,Dense Collagenized Tissue Present,Stage I Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8,0
5424,bone marrow fibrosis,leiomyosarcoma of bone,0
5425,Metaplasia of Malignant Cells Present,Malignant neoplasm of spleen,0
5426,Cervical Glandular Dysplasia,Cervical Glandular Neoplasm,0
5427,Pseudoencapsulated Mass,Malignant neoplasm of spleen,0
5428,Histiocytosis,Thyroid Gland Sinus Histiocytosis with Massive Lymphadenopathy,0
5429,effusion,Dysplasia of anus,0
5430,Embryoid Bodies Present,Malignant neoplasm of spleen,0
5431,Squamoid Corpuscle,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5432,Misplaced Exocytosis Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5433,Osteoid formation,Squamous cell carcinoma with horn formation,0
5434,Large Neoplastic Glands with Branching and Papillary Infolding Present,"Mediastinal B-Cell Lymphoma, Unclassifiable, with Features Intermediate between Diffuse Large B-Cell Lymphoma and Classic Hodgkin Lymphoma",0
5435,Multihormonal Immunoreactivity Present in Two or More Cell Types,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5436,Immature Myeloid Cells Increased in Bone Marrow,Congenital Bone Marrow Failure Syndromes,0
5437,Gastrointestinal Type Epithelium Present,Malignant Epithelioid Cell Type Gastrointestinal Stromal Tumor,0
5438,S-100-Positive Neoplastic Cells Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5439,Microinvasive tumor,Burkitt's tumor of spleen,0
5440,Unmethylated MGMT Gene Promoter,Acute Lymphoblastic Leukemia by Gene Expression Profile,0
5441,Tobacco Toxicity,Dysplasia of anus,0
5442,Polyclonal hypergammaglobulinemia,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5443,Splenomegaly,Dysplasia of anus,0
5444,Extensive Secretory Changes Present,"Endometrial Endometrioid Adenocarcinoma, Secretory Variant",0
5445,"Nodular, Reticulin-Free Zones Present",epithelial-myoepithelial carcinoma of lung,0
5446,Intracytoplasmic Eosinophilic Inclusion,Childhood Acute Eosinophilic Leukemia,0
5447,Cutaneous Involvement,Malignant Neoplasm with Regional Lymph Node Involvement,0
5448,Unilineage Dysplasia Present,Large Cell Dysplasia,0
5449,Malignant Cellular Infiltrate,Uterine Corpus Cellular Leiomyoma,0
5450,Embryoid Bodies Present,Dysplasia of anus,0
5451,Complex Glandular Pattern,Lung Glandular Papilloma,0
5452,Peribronchial and Lobular Septal Involvement Only,Stage III Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7,0
5453,Confluent Sheets of Neoplastic B-Lymphocytes Present,epithelial-myoepithelial carcinoma of lung,0
5454,Intermediate Grade Neuroendocrine Lesion,High Grade Lung Neuroendocrine Neoplasm,0
5455,Intracytoplasmic Eosinophilic Inclusion,Childhood Acute Eosinophilic Leukemia,0
5456,Hyperplastic Tissue Present,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
5457,Spontaneous Regression,Malignant neoplasm of spleen,0
5458,Acinar Proliferation,Prostate Acinar Adenocarcinoma,0
5459,Borderline Lesion,Primary Melanocytic Lesion of Meninges,0
5460,Intestinal metaplasia,Adenocarcinoma with cartilaginous and osseous metaplasia,0
5461,Myeloblasts Under 10 Percent of Peripheral Blood White Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5462,Proliferation of High Endothelial Venules Present,Undifferentiated High Grade Pleomorphic Sarcoma of Bone,0
5463,PSA Failure,Dysplasia of anus,0
5464,Aflatoxins Toxicity,Malignant neoplasm of spleen,0
5465,Squamous metaplasia,Maxillary Sinus Squamous Cell Carcinoma,0
5466,Ganglioneuroma Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
5467,Cystic Change,Laryngeal Adenoid Cystic Carcinoma,0
5468,Striated Muscle Component Present,Invasive Lobular Breast Carcinoma with Predominant In Situ Component,0
5469,Acinar Pattern,Acinar cell adenoma,0
5470,Increased red cell mass,Lung squamous cell carcinoma recurrent,0
5471,Blue Bone Formation,Stage IV Bone Sarcoma AJCC v7,0
5472,Ependymal Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation,0
5473,"Amorphus, Eosinophilic, and Acellular Deposit",Stage III Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7,0
5474,Rosenthal Fibers Present,Malignant neoplasm of spleen,0
5475,Mixed Cellular Population,Cellular neurothekeoma,0
5476,Hyperplastic Tissue Present,Stage III Soft Tissue Sarcoma AJCC v7,0
5477,Foveolar-Type Epithelium Present,Malignant Germinative Follicular Epithelium Neoplasm,0
5478,Absence of Invasion or Limited Invasion Present,Ovarian Sex Cord-Stromal Tumor of Mixed or Unclassified Cell Types,0
5479,Abnormal alveolar pattern,Dysplasia of anus,0
5480,Macule,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5481,Embryoid Bodies Present,epithelial-myoepithelial carcinoma of lung,0
5482,Fibrovascular Stroma Formation,Gastric Carcinoma with Lymphoid Stroma,0
5483,Inflammatory infiltrate,Central Nervous System Inflammatory Myofibroblastic Tumor,0
5484,Mediastinal mass,Stage III Malignant Mediastinal Germ Cell Tumor,0
5485,Melanin-Forming Neuroepithelial Cells Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5486,Proliferation of Follicular Dendritic Cells Present,Nodal Peripheral T-Cell Lymphoma of T Follicular Helper Cell Origin,0
5487,Immature Myeloid Cells Increased in Bone Marrow,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes,0
5488,Regional Disease,Erdheim-Chester Disease,0
5489,Geographic Necrosis,Malignant neoplasm of spleen,0
5490,Atypical Mitotic Figures,Atypical fibroxanthoma of skin,0
5491,Nuclear Molding,Dysplasia of anus,0
5492,Apocrine metaplasia,Adenocarcinoma with cartilaginous and osseous metaplasia,0
5493,Lymphoplasmacytic Infiltrate,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5494,Swelling,Dysplasia of anus,0
5495,Bile Pigment Present,Stage III Distal Bile Duct Cancer AJCC v7,0
5496,Drop Metastasis,Dysplasia of anus,0
5497,Varicosity,epithelial-myoepithelial carcinoma of lung,0
5498,Ectopic Thyroid Tissue Present,Papillary Thyroid Microcarcinoma,0
5499,Glandular metaplasia,Adenocarcinoma with cartilaginous and osseous metaplasia,0
5500,Nests of Tumor Cell Nuclei in a Fibrillary Matrix,Giant Cell Tumor of Soft Tissue,0
5501,Endobronchial Mass,Endobronchial lipoma,0
5502,Solitary Skin Tumor,Mediastinal Solitary Fibrous Tumor,0
5503,Complex Glandular Pattern,"Ovarian Yolk Sac Tumor, Glandular Pattern",0
5504,Confluent Sheets of Neoplastic B-Lymphocytes Present,Dysplasia of anus,0
5505,Local disease,Hodgkin's disease mixed cellularity stage I site unspecified,0
5506,Honeycomb Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern",0
5507,Thyroglobulin Positive Neoplastic Cells Present,Neoplastic Post-Transplant Lymphoproliferative Disorder,0
5508,Birbeck Granules Present,Malignant neoplasm of spleen,0
5509,Nodular Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern",0
5510,Foveolar-Type Epithelium Present,Intestinal Metaplasia of Bladder Urachal Epithelium,0
5511,Sonic Hedgehog/Patch Pathway Activated,Recurrent Childhood Visual Pathway Astrocytoma,0
5512,CD8-Positive Neoplastic Cells Present,Breast Carcinoma with Osteoclastic Giant Cells,0
5513,Metastatic/Recurrent Disease,gamma-Chain Disease,0
5514,Hormone Receptor Positive,T-Cell Large Granular Lymphocyte Leukemia Expressing the T-Cell Receptor Gamma-Delta,0
5515,Lytic lesion,Cervical high grade squamous intraepithelial lesion,0
5516,Myeloblasts Under 2 Percent of Peripheral Blood White Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5517,Pancreatobiliary-Type Malignant Cells Present,Malignant neoplasm of stomach stage I,0
5518,Lesion with Diameter Greater than 15mm,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5519,Dyskeratosis,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5520,Plexiform Growth Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern",0
5521,Cartilaginous Component Present,Glioblastoma with Primitive Neuronal Component,0
5522,Tumor Mass,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor,0
5523,Prominent Stromal Reaction,Stage I Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
5524,Pregnancy Complications,Non-Hodgkin Lymphoma During Pregnancy,0
5525,Red Papular Lesion,Primary Melanocytic Lesion of Meninges,0
5526,Complete Spontaneous Regression,Malignant neoplasm of spleen,0
5527,Extensive Secretory Changes Present,Secretory adenoma of pituitary,0
5528,Rosenthal Fibers Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5529,Hormonal resistance,epithelial-myoepithelial carcinoma of lung,0
5530,Defective Heavy Chain Present,Heavy Chain Deposition Disease,0
5531,Negative Peripheral Blood,Peripheral T-Cell Lymphoma,0
5532,Actinic Damage,External Ear Actinic Keratosis,0
5533,Malignant Germinomatous Cellular Infiltrate,Malignant neoplasm of stomach stage I,0
5534,CD8-Positive Neoplastic Cells Present,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5535,Concentric Aggregates of Intermediate Filaments Present,epithelial-myoepithelial carcinoma of lung,0
5536,Spindle Cell Metaplasia,Thyroid Gland Spindle Cell Follicular Adenoma,0
5537,Subcutaneous Involvement,Subcutaneous Disorder,0
5538,Tumor Mass,Ovarian Endometrioid Tumor,0
5539,Dystrophic calcification,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5540,Clear Perinuclear Halo Present,Non-Hereditary Clear Cell Renal Cell Carcinoma,0
5541,Fenestrating Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern",0
5542,Photosensitivity of skin,Acantholytic squamous cell carcinoma of skin,0
5543,Bilateral Disease,Erdheim-Chester Disease,0
5544,CD56-Positive Neoplastic Cells Present,Breast Carcinoma with Osteoclastic Giant Cells,0
5545,Mallory Bodies,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5546,Infundibular-Like Structures Present,epithelial-myoepithelial carcinoma of lung,0
5547,Serum IgM Monoclonal Gammopathy of Less than 30g/L,Dysplasia of anus,0
5548,High Plasma Renin Activity,High Grade Cervical Intraepithelial Neoplasia,0
5549,progesterone receptor negative,Dysplasia of anus,0
5550,Sclerotic Pattern,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern",0
5551,Mature Schwannian Stroma Present,Mature T- and NK-Cell Lymphoma by Ann Arbor Stage,0
5552,Pregnancy Complications,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5553,Endobronchial Lesion,Reactive Cutaneous Fibrous Lesion,0
5554,Diffuse Immunoblastic Proliferation,Thyroid Immunoblastic Lymphoma,0
5555,Intravascular Fibrin Thrombus Formation,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5556,Angiocentric Pattern,Angiocentric lymphoma stage II,0
5557,Well Developed Rough Endoplasmic Reticulum Present,Well Differentiated Ovarian Steroid Cell Tumor,0
5558,Dilated Terminal Duct Lobular Units with Acini Lined by More than Two Layers of Columnar Epithelial Cells Present,Columnar Cell Change of the Breast with Atypia,0
5559,Collagen Bundles Formation,Dysplasia of anus,0
5560,Multihormonal Immunoreactivity Present in a Single Cell Type,"Ovarian Small Cell Carcinoma, Hypercalcemic Type",0
5561,Glucagon-Like Peptide Positive Neoplastic Cells Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5562,Diffuse Cellular Infiltrate,Diffuse melanocytosis,0
5563,No Evidence of Hormonal Immunoreactivity Present,Malignant neoplasm of spleen,0
5564,Lesion with Diameter of 4mm or More,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5565,Acinar Cell Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation,0
5566,Loss of INI 1 Protein Expression,Dysplasia of anus,0
5567,Intermediate Grade Neuroendocrine Lesion,Low Grade Lung Neuroendocrine Neoplasm,0
5568,Bone Marrow Dysplasia Present in 10 Percent or More of the Cells of Two or More Myeloid Cell Lines,Ovarian Sex Cord-Stromal Tumor of Mixed or Unclassified Cell Types,0
5569,Invasive Focus of Carcinoma Cells Measuring More Than 5 mm Present,Invasive Ductal Breast Carcinoma,0
5570,Apocrine metaplasia,adenocarcinoma of gallbladder with squamous metaplasia,0
5571,Florid Follicular Hyperplasia,Prostatic Atypical Adenomatous Hyperplasia,0
5572,Monoclonal Cellular Population Present,Cellular angiofibroma,0
5573,Cytoplasmic Accumulation of Black Pigment,epithelial-myoepithelial carcinoma of lung,0
5574,Intravascular Spread,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5575,Moderate cytologic atypia,"Fibrocystic change, proliferative type with atypia",0
5576,Intracytoplasmic and Extracytoplasmic Eosinophilic Material Present,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0
5577,High Grade Non Cartilaginous Sarcomatous Stroma Present,High Grade Conjunctival Intraepithelial Neoplasia,0
5578,Tobacco Chewing Toxicity,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5579,Intraluminal Tumor Growth,Ovarian Endometrioid Tumor,0
5580,Sebaceous Differentiation,Skin Basal Cell Carcinoma with Adnexal Differentiation,0
5581,Spindle Cell Metaplasia of Malignant Cells Present,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor,0
5582,Efferent Arteriolar Hyalinosis,epithelial-myoepithelial carcinoma of lung,0
5583,Perineural spread,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5584,Low Grade Lesion,Low Grade Esophageal Squamous Intraepithelial Neoplasia,0
5585,Delicate Vascular Network Formation,Benign Cutaneous Vascular Neoplasm,0
5586,Tumor Mass,Stage IIIA Rectal Neuroendocrine Tumor AJCC v8,0
5587,Trichoblastic Differentiation,Hepatoblastoma with Combined Fetal and Embryonal Epithelial Differentiation,0
5588,Malignant Cellular Infiltrate,Uterine Corpus Cellular Leiomyoma,0
5589,Blasts Under 10 Percent of Bone Marrow Nucleated Cells,Primary Non-Hodgkin Lymphoma of Bone,0
5590,Apple Green Dichromism Present in Polarized Congo-Red Stained Sections,Polyp in nasopharynx,0
5591,Mature Schwannian Stroma Present,Mature Gastric Teratoma,0
5592,Complex Glandular Pattern,AIDS Dementia Complex,0
5593,Dyskeratosis,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5594,Cartilaginous Component Present,Benign Extraskeletal Cartilaginous and Osseous Neoplasm,0
5595,Neuroectodermal Differentiation,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone,0
5596,Collagen Bundles Formation,Dysplasia of anus,0
5597,High Plasma Renin Activity,Plasma Cell Myeloma by DS Stage,0
5598,Nodules of Compact Keratin Present,Dysplasia of anus,0
5599,Venous Type Vascular Channel Formation,Adult Type Testicular Granulosa Cell Tumor,0
5600,"Adenocarcinoma, intestinal type",intestinal type adenocarcinoma of gallbladder,0
5601,Lamellar Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern",0
5602,Neuropil Present,Malignant neoplasm of spleen,0
5603,Fibrovascular Stalks Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5604,Intracanalicular Growth Pattern,"Testicular Yolk Sac Tumor, Macrocystic Pattern",0
5605,Malignant Germinomatous Cellular Infiltrate,Malignant neoplasm of spleen,0
5606,Tricholemmal Differentiation,Soft Tissue Tumor of Uncertain Differentiation,0
5607,Neonatal Lesion,Primary Melanocytic Lesion of Meninges,0
5608,Plexiform Growth Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern",0
5609,Monoblasts 80 Percent or More of Bone Marrow Monocytic Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5610,Bone Marrow Dysplasia Present in 10 Percent or More of the Cells of Two or More Myeloid Cell Lines,Ovarian Sex Cord-Stromal Tumor of Mixed or Unclassified Cell Types,0
5611,Castration-Sensitive,Malignant neoplasm of spleen,0
5612,Nuclear Clearing,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5613,Peripheral Nuclear Palisading,Low Grade Malignant Peripheral Nerve Sheath Tumor,0
5614,Multinodular Mass,Dysplasia of anus,0
5615,Sinusoidal Growth Pattern,"Testicular Yolk Sac Tumor, Macrocystic Pattern",0
5616,Lobulated Growth Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern",0
5617,Blasts Under 5 Percent of Peripheral Blood White Cells,Peripheral Primitive Neuroectodermal Tumor of the Kidney,0
5618,Intermediate Grade Neuroendocrine Lesion,Intermediate Grade Lung Neuroendocrine Neoplasm,0
5619,Synchronous Lesion,Reactive Cutaneous Fibrous Lesion,0
5620,Congenital Abnormality,Congenital Mesoblastic Nephroma,0
5621,Antoni B Pattern,"Testicular Yolk Sac Tumor, Hepatoid Pattern",0
5622,Polyclonal hypergammaglobulinemia,Dysplasia of anus,0
5623,Tricholemmal Differentiation,Hepatoblastoma with Combined Fetal and Embryonal Epithelial Differentiation,0
5624,Solitary Skin Tumor,Pericardial Solitary Fibrous Tumor,0
5625,Recurrent Malignant Neoplasm,Locally Recurrent Malignant Neoplasm,0
5626,Calcitonin Positive Neoplastic Cells Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5627,"Promyelocytes, Myelocytes, and Mature Neutrophils 10 Percent or More of Bone Marrow Cells",Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
5628,Steatohepatitis,Malignant neoplasm of spleen,0
5629,Angiocentric Pattern,Angiocentric lymphoma stage II,0
5630,Rapidly Enlarging Mass,Dysplasia of anus,0
5631,Jaw Keratocyst,Malignant neoplasm of spleen,0
5632,Megakaryoblasts 50 Percent or More of Bone Marrow Nucleated Cells,Primary Non-Hodgkin Lymphoma of Bone,0
5633,Poorly Differentiated Lesion,Poorly Differentiated Ovarian Sertoli-Leydig Cell Tumor,0
5634,Lesion with Diameter Less than 11mm,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5635,Mixture of Embryonal and Alveolar Features Present,Stage I Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8,0
5636,Confluent Sheets of Anaplastic T-Lymphocytes Present,Dysplasia of anus,0
5637,Granulocytes Increased in Bone Marrow,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes,0
5638,Multicentric Lesion,HHV8-Positive Multicentric Castleman Disease,0
5639,Estrogen receptor negative,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5640,Diffuse Cellular Infiltrate,Cellular neurothekeoma,0
5641,Neutrophilia (finding),Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5642,Infiltrative Growth Pattern,"Testicular Yolk Sac Tumor, Papillary Pattern",0
5643,Dilated Terminal Duct Lobular Units with Acini Lined by More than Two Layers of Columnar Epithelial Cells Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5644,Well Developed Rough Endoplasmic Reticulum Present,Well Differentiated Fibrosarcoma,0
5645,Composite Lesion,Primary Melanocytic Lesion of Meninges,0
5646,Proliferation of Small Ducts Present,Small cell carcinoma of the cervix,0
5647,Prominent Collagen Rosette Formation,Malignant neoplasm of spleen,0
5648,Abnormal Eosinophilic Granules Present,Adult Acute Eosinophilic Leukemia,0
5649,Myeloblasts Under 10 Percent of Bone Marrow Nucleated Cells,Primary Non-Hodgkin Lymphoma of Bone,0
5650,Glandular metaplasia,Lung Glandular Papilloma,0
5651,Windblown Appearance of Atypical Keratinocytes,Atypical hyperplasia of breast,0
5652,Mixture of Germ Cell Neoplastic Components Present,Benign Cardiac Germ Cell Tumor,0
5653,Cellular Stratification,Cellular angiofibroma,0
5654,Osteogenesis,Malignant neoplasm of spleen,0
5655,Platinum Resistance,epithelial-myoepithelial carcinoma of lung,0
5656,HMB-45-Positive Neoplastic Cells Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5657,Loss of INI 1 Protein Expression,Malignant neoplasm of spleen,0
5658,Diffuse Cellular Infiltrate,Esophageal Diffuse Large B-Cell Lymphoma,0
5659,Melanoma Cells Present,Breast Carcinoma with Osteoclastic Giant Cells,0
5660,Widely Invasive Lesion,Invasive Ductal Breast Carcinoma,0
5661,Sebaceous Differentiation,Sebaceous hyperplasia,0
5662,Unifocal Disease at Presentation,Refractory Erdheim-Chester Disease,0
5663,High Plasma Renin Activity,Plasma Cell Myeloma by ISS Stage,0
5664,Macrofollicular Structures Present,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
5665,Mallory Bodies,Dysplasia of anus,0
5666,HMB-45-Positive Neoplastic Cells Present,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
5667,Non-Contiguous Disease,Refractory Erdheim-Chester Disease,0
5668,Mixed Cellular Population,Gastric Mixed Adenocarcinoma,0
5669,Pseudoangiomatoid Space Formation,epithelial-myoepithelial carcinoma of lung,0
5670,Intracytoplasmic Eosinophilic Spherical Inclusion,Childhood Acute Eosinophilic Leukemia,0
5671,Thick-Walled Vessels Present,epithelial-myoepithelial carcinoma of lung,0
