,CUI1,CUI2
2698,Cervical spinal cord structure,Secondary malignant neoplasm of spinal cord
2699,Respiratory System,Recurrent Malignant Male Reproductive System Neoplasm
2700,Hard Palate,Hard Palate Pleomorphic Adenoma
2701,Major salivary gland structure,Malignant neoplasm of salivary gland
2702,Gastrointestinal system,"Stage IIIB Small Intestinal, Esophageal, Colorectal, Mesenteric, and Peritoneal Gastrointestinal Stromal Tumor AJCC v8"
2703,Spleen,Glomerular vascular disorder
2704,Lacrimal Apparatus,Complex renal cyst
2705,Retroperitoneal Space,Retroperitoneal Ganglioneuroma
2706,Aorta,"Glioblastoma, IDH-Wildtype"
2707,Rectosigmoid Region,Tumor of the Pineal Region
2708,Seminal Vesicles,Stage III Vaginal Cancer AJCC v6 and v7
2709,Ureter,Stage I Renal Pelvis and Ureter Cancer AJCC v7
2710,Structure of uterine ligament,"46, XX Disorders of Sex Development"
2711,Hard Palate,Hard Palate Pleomorphic Adenoma
2712,Colon structure (body structure),Benign tumor of lacrimal drainage structure
2713,Epicardium,Stage IIIA Appendix Carcinoma AJCC v8
2714,Cardiovascular system,Congenital malformation of the urinary system
2715,Middle third of esophagus,Malignant neoplasm of upper third of esophagus
2716,Base of skull structure,Hemangioma of intra-abdominal structure
2717,Cerebral hemisphere structure (body structure),Cerebral Infarction
2718,Colorectal Region,Colorectal Cowden-Associated Polyp
2719,Major salivary gland structure,cystadenocarcinoma of salivary gland
2720,labium majus,Malignant neoplasm of labium minus
2721,Ear structure,Benign tumor of lacrimal drainage structure
2722,Endocardium,Stage IIIA Appendix Carcinoma AJCC v8
2723,Pericardial cavity,Verrucous carcinoma of oral cavity
2724,frontal lobe,Neoplasm of frontal sinus
2725,Endocervix,Stage IIIA Appendix Carcinoma AJCC v8
2726,Head,Refractory Malignant Head and Neck Neoplasm
2727,Lymphatic System,Metastatic Genitourinary System Carcinoma
2728,Sternum,"Glioblastoma, IDH-Wildtype"
2729,Bone Marrow,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
2730,Adrenal Glands,Adrenal Rest Tumor
2731,Supratentorial Brain,Childhood Brain Stem Mixed Glioma
2732,Aorta,Stage IIIA Appendix Carcinoma AJCC v8
2733,Uterine cavity,Stage I Uterine Corpus Cancer AJCC v8
2734,Palate,Cleft Palate
2735,Upper third of esophagus,adenosquamous carcinoma of esophagus
2736,Cornea,Complex renal cyst
2737,Buccal mucosa,Pyogenic granuloma of oral mucosa
2738,Trachea,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2739,Sublingual Gland,"Adrenal Gland Ganglioneuroblastoma, Nodular"
2740,Urethral gland structure,Stage III Urethral Cancer AJCC v7
2741,Cervical spinal cord structure,Secondary malignant neoplasm of spinal cord
2742,Sellar Region,Malignant Pineal Region Germ Cell Tumor
2743,Spleen,Glomerular vascular disorder
2744,Thymus Gland,Major Salivary Gland Adenocarcinoma
2745,"Intestines, Small",Metastatic Lung Small Cell Carcinoma
2746,Uterine cavity,Stage I Uterine Corpus Cancer AJCC v8
2747,Thoracic spinal cord structure,Infarction of spinal cord
2748,Minor salivary gland structure,cystadenocarcinoma of salivary gland
2749,Intestines,Complex renal cyst
2750,Pulmonary veins,Pulmonary Infarction
2751,Biliary tract structure,Benign tumor of lacrimal drainage structure
2752,Chest wall structure,Benign tumor of lacrimal drainage structure
2753,Body of uterus,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage
2754,Neck,Refractory Malignant Head and Neck Neoplasm
2755,Cervical spinal cord structure,neuroblastoma of spinal cord
2756,Renal pelvis,Renal Cell Cancer by AJCC v7 Stage
2757,Cerebral hemisphere structure (body structure),Cerebral abscess
2758,Labyrinth,Complex renal cyst
2759,Thoracic esophagus,neurofibroma of esophagus
2760,Sclera,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2761,Superior vena cava structure,Benign tumor of lacrimal drainage structure
2762,Clitoris,Stage IIIA Appendix Carcinoma AJCC v8
2763,Sphenoidal sinus,Polyp of nasal sinus
2764,Exocervix,Glomerular vascular disorder
2765,Sublingual Region,Tumor of the Pineal Region
2766,Middle third of esophagus,Congenital duplication of esophagus
2767,Chest wall structure,Benign tumor of lacrimal drainage structure
2768,Cerebral hemisphere structure (body structure),Benign tumor of lacrimal drainage structure
2769,Abdominal Cavity,Metastatic Oral Cavity Squamous Cell Carcinoma
2770,glottis,Stage IIIA Appendix Carcinoma AJCC v8
2771,Lacrimal gland structure,Benign neoplasm of submaxillary gland
2772,Cerebral Ventricles,Recurrent Childhood Cerebral Astrocytoma
2773,Thymus Gland,Regional Adrenal Gland Pheochromocytoma
2774,Respiratory System,Recurrent Malignant Male Reproductive System Neoplasm
2775,Structure of hilum of lung,leiomyosarcoma of lung
2776,Cervicomedullary Junction,Postneoadjuvant Therapy Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8
2777,Nasal cavity,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v8
2778,Ethmoid sinus structure,Malignant neoplasm of sphenoidal sinus
2779,Supraglottis (body part),Stage IIIA Appendix Carcinoma AJCC v8
2780,Bone Marrow,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
2781,Thoracic esophagus,Thoracic Intraspinal Meningioma
2782,Major salivary gland structure,cystadenocarcinoma of salivary gland
2783,Epididymis,Stage IIIA Appendix Carcinoma AJCC v8
2784,Clitoris,Complex renal cyst
2785,Lumbosacral Region,Lumbosacral Lipoma
2786,Intradural Extramedullary Spinal Canal Space,Intradural Extramedullary Cauda Equina Astrocytoma
2787,Ethmoid sinus structure,Malignant neoplasm of sphenoidal sinus
2788,Cecum,Glomerular vascular disorder
2789,Pharyngeal structure,Benign tumor of lacrimal drainage structure
2790,lymph nodes,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites"
2791,Thoracic cavity structure,Thoracic and Lumbosacral Spinal Cord Ependymal Tumor
2792,Retina,Glomerular vascular disorder
2793,Uterus,Glomerular vascular disorder
2794,Colon structure (body structure),Benign tumor of lacrimal drainage structure
2795,labium minus,Complex renal cyst
2796,Neck,Resectable Head and Neck Squamous Cell Carcinoma
2797,Eyelid structure,Benign tumor of lacrimal drainage structure
2798,Parathyroid gland,Neoplasm of lacrimal gland
2799,Intradural Extramedullary Spinal Canal Space,Epidural Spinal Canal Meningioma
2800,Endocardium,Stage III Vaginal Cancer AJCC v6 and v7
2801,Female urethral structure,Female Non-Neoplastic Reproductive System Disorder
2802,Duodenum,"Glioblastoma, IDH-Wildtype"
2803,Reproductive system,Diffuse large B-cell lymphoma of central nervous system
2804,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1"
2805,Pulmonary veins,Thrombosis of cerebral veins
2806,Urethral gland structure,Malignant neoplasm of salivary gland
2807,Structure of retroorbital region,Malignant neoplasm of postcricoid region
2808,Base of skull structure,Hemangioma of intracranial structure
2809,Neck,Refractory Malignant Head and Neck Neoplasm
2810,Body of uterus,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage
2811,Abdominal Cavity,Metastatic Oral Cavity Carcinoma
2812,Uvula of palate,Carcinoma of soft palate
2813,Middle third of esophagus,Congenital duplication of esophagus
2814,Nipples,Complex renal cyst
2815,Lower third of esophagus,Congenital duplication of esophagus
2816,Spleen,Stage IIIA Appendix Carcinoma AJCC v8
2817,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1"
2818,Endocervix,Complex renal cyst
2819,Thoracic esophagus,adenosquamous carcinoma of esophagus
2820,Mandible,Glomerular vascular disorder
2821,Temporal Lobe,Temporal Lobe Anaplastic Astrocytoma
2822,Pelvis,Renal Pelvis Cancer by AJCC v8 Stage
2823,Maxillary Sinus,Maxillary Sinus Cholesteatoma
2824,Peritoneum,Stage III Vaginal Cancer AJCC v6 and v7
2825,Upper third of esophagus,Congenital duplication of esophagus
2826,Colon structure (body structure),Benign tumor of lacrimal drainage structure
2827,Connective Tissue,Connective and Soft Tissue Neoplasm
2828,Inferior vena cava structure,Occlusion of inferior vena cava
2829,Cervical part of esophagus,adenosquamous carcinoma of esophagus
2830,Jejunum,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2831,Peritoneum,Glomerular vascular disorder
2832,Lacrimal Apparatus,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2833,Structure of diencephalon,"46, XX Disorders of Sex Development"
2834,Respiratory System,Recurrent Malignant Male Reproductive System Neoplasm
2835,Hard Palate,Hard Palate Pleomorphic Adenoma
2836,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System
2837,Urinary system,Diffuse large B-cell lymphoma of central nervous system
2838,Lacrimal gland structure,Benign neoplasm of submaxillary gland
2839,Urethral gland structure,Malignant neoplasm of salivary gland
2840,Thoracic cavity structure,Disorder of nasal cavity
2841,Uterus,Complex renal cyst
2842,Retina,Glomerular vascular disorder
2843,Sublingual Region,Tumor of the Pineal Region
2844,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System
2845,Peritoneum and Retroperitoneum,Stage IIIB Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8
2846,Colon structure (body structure),Benign tumor of lacrimal drainage structure
2847,Prostatic Urethra,Low Grade Prostatic Intraepithelial Neoplasia
2848,Uvea,Stage III Vaginal Cancer AJCC v6 and v7
2849,labium majus,Glomerular vascular disorder
2850,Ciliary Body,Stage IIA Choroidal and Ciliary Body Melanoma AJCC v8
2851,Ocular orbit,"Onchocerciasis, Ocular"
2852,Bone Marrow,Bone Marrow Transplantation Nephropathy
2853,"Palate, Soft",Stage IA Soft Tissue Sarcoma AJCC v7
2854,Lumbosacral Region,Preinvasive Neoplasm of the Ampullary Region
2855,Cornea,Stage IIIA Appendix Carcinoma AJCC v8
2856,Structure of diencephalon,"46, XX Disorders of Sex Development"
2857,Structure of apex of lung,leiomyosarcoma of lung
2858,Tonsil,Stage IIIA Appendix Carcinoma AJCC v8
2859,Epididymis,"Glioblastoma, IDH-Wildtype"
2860,Structure of piriform recess,Neoplasm of trochlear nerve
2861,Bulbomembranous Urethra,Urethra Fibroepithelial Polyp
2862,Lacrimal gland structure,Malignant neoplasm of salivary gland
2863,Urinary system,neoplasm of autonomic nervous system
2864,Ocular orbit,"Onchocerciasis, Ocular"
2865,Subglottis structure,Glomerular vascular disorder
2866,Ethmoid sinus structure,Benign tumor of lacrimal drainage structure
2867,Lower third of esophagus,Congenital duplication of esophagus
2868,Superior vena cava structure,Benign tumor of lacrimal drainage structure
2869,Uterine cavity,Stage I Uterine Corpus Cancer AJCC v8
2870,Lacrimal gland structure,Benign neoplasm of submaxillary gland
2871,Superior vena cava structure,Superior Vena Cava Angiosarcoma
2872,Endocervix,Glomerular vascular disorder
2873,Hypothalamic structure,Hemangioma of intra-abdominal structure
2874,Cervical part of esophagus,neurofibroma of esophagus
2875,Lymphatic System,Male Reproductive System Precancerous Condition
2876,Skeletal bone,Secondary malignant neoplasm of bone marrow
2877,Middle third of esophagus,Malignant neoplasm of lower third of esophagus
2878,Reproductive system,Diffuse large B-cell lymphoma of central nervous system
2879,Major salivary gland structure,Benign oncocytoma of salivary gland
2880,Choroid,Childhood Choroid Plexus Carcinoma
2881,Cauda Equina,Cauda equina syndrome with neurogenic bladder
2882,Colorectal Region,Colorectal Inflammatory Polyp
2883,Adrenal Glands,Adrenal Rest Tumor
2884,Peritoneum and Retroperitoneum,Stage II Paranasal Sinus Cancer AJCC v6 and v7
2885,Sclera,Glomerular vascular disorder
2886,Base of skull structure,Benign tumor of lacrimal drainage structure
2887,Aorta,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2888,Buccal mucosa,Pyogenic granuloma of oral mucosa
2889,Major salivary gland structure,Polymorphous low grade adenocarcinoma of salivary gland
2890,Sublingual Region,Sublingual Gland Neoplasms
2891,Ocular orbit,"Onchocerciasis, Ocular"
2892,Nasopharynx,Glomerular vascular disorder
2893,Testis,Glomerular vascular disorder
2894,Posterior Portion of the Urethra,Metastatic Squamous Cell Carcinoma of the Nasopharynx
2895,Mediastinum,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2896,Colon structure (body structure),Benign tumor of lacrimal drainage structure
2897,Intestines,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2898,Biliary tract structure,Biliary Adenofibroma
2899,Tonsil,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2900,Urinary system,Neoplasm of lacrimal system
2901,Exocervix,Stage IIIA Appendix Carcinoma AJCC v8
2902,Mesentery,Glomerular vascular disorder
2903,Thymus Gland,Major Salivary Gland Adenocarcinoma
2904,Root of tongue,sarcoma of tongue
2905,Endocervix,"Glioblastoma, IDH-Wildtype"
2906,Chest wall structure,Benign tumor of lacrimal drainage structure
2907,"Lens, Crystalline",Oxyphilic Endometrial Endometrioid Adenocarcinoma
2908,Bone structure of cranium,Recurrent Primary Lymphoma of Bone
2909,body system,Neoplasm of lacrimal system
2910,Jugular foramen,meningioma of foramen magnum
2911,Vertebral column,Stage IIIA Appendix Carcinoma AJCC v8
2912,Thoracic cavity structure,Disorder of nasal cavity
2913,Hepatobiliary System,Male Reproductive System Precancerous Condition
2914,Biliary tract structure,Liver and Intrahepatic Biliary Tract Carcinoma
2915,Subglottis structure,Glomerular vascular disorder
2916,Vascular System,Central Nervous System Vascular Malformations
2917,Myocardium,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2918,Bone structure of cranium,Primary Non-Hodgkin Lymphoma of Bone
2919,Urethra,Stage IIIA Appendix Carcinoma AJCC v8
2920,Spleen,Glomerular vascular disorder
2921,Endocervix,Complex renal cyst
2922,Mandible,Stage IIIA Appendix Carcinoma AJCC v8
2923,Prostatic Urethra,Prostatic Duct Urothelial Carcinoma
2924,Sinonasal Tract,Biliary Tract Carcinoma
2925,Ear structure,Benign tumor of lacrimal drainage structure
2926,Sphenoidal sinus,Neoplasm of frontal sinus
2927,Meninges,Complex renal cyst
2928,Ciliary Body,Stage I Choroidal and Ciliary Body Melanoma AJCC v8
2929,Respiratory System,Recurrent Malignant Male Reproductive System Neoplasm
2930,Renal pelvis,Chromophobe Renal Cell Carcinoma
2931,Temporal Lobe,Temporal Lobe Anaplastic Astrocytoma
2932,Genitourinary system,Neoplasm of lacrimal system
2933,Male urethral structure,Male Reproductive System Precancerous Condition
2934,Ciliary Body,Stage IIA Choroidal and Ciliary Body Melanoma AJCC v8
2935,Vertebral column,Vertebral artery syndrome
2936,Sclera,Complex renal cyst
2937,Structure of uterine ligament,Degeneration of uterine fibroid
2938,Testis,Rete Testis Adenoma
2939,Middle third of esophagus,neurofibroma of esophagus
2940,Tonsil,Glomerular vascular disorder
2941,Palate,Cleft Palate
2942,Anterior Portion of the Urethra,Adenoid cystic carcinoma of the oral cavity
2943,Colorectal Region,Colorectal Inflammatory Polyp
2944,Adrenal Glands,Adrenal Rest Tumor
2945,Connective Tissue,Connective Tissue Diseases
2946,frontal lobe,Neoplasm of temporal lobe
2947,Jugular foramen,Stage IIIA Appendix Carcinoma AJCC v8
2948,Lymphatic System,Metastatic Genitourinary System Carcinoma
2949,Spleen,Glomerular vascular disorder
2950,Occipital lobe,Neoplasm of frontal lobe
2951,Aorta,Complex renal cyst
2952,Structure of retroorbital region,Congenital spondylolysis of lumbosacral region
2953,"Lens, Crystalline",Stage III Vaginal Cancer AJCC v6 and v7
2954,Cervicomedullary Junction,Postneoadjuvant Therapy Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8
2955,Ovary,Stage IIIA Appendix Carcinoma AJCC v8
2956,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System
2957,Abdominal Cavity,Metastatic Oral Cavity Carcinoma
2958,Mediastinum,Stage III Vaginal Cancer AJCC v6 and v7
2959,Vascular System,Male Reproductive System Precancerous Condition
2960,Bone structure of cranium,Malignant Osteoclastic Giant Cell-Rich Tumor of Bone
2961,Supraglottis (body part),Complex renal cyst
2962,Scrotum,Complex renal cyst
2963,Cervicomedullary Junction,Pathologic Stage 0 Gastroesophageal Junction Adenocarcinoma AJCC v8
2964,"Palate, Soft",Lung Soft Tissue Neoplasm
2965,Vagina,Postoperative Spindle Cell Nodule of the Vagina
2966,Myocardium,Stage IIIA Appendix Carcinoma AJCC v8
2967,Spongy urethra,Benign neoplasm of urethra
2968,Chest wall structure,Benign tumor of lacrimal drainage structure
2969,Uterine cavity,Refractory Uterine Corpus Carcinosarcoma
2970,Intestines,"Glioblastoma, IDH-Wildtype"
2971,Infratentorial brain structure,Primary malignant neoplasm of brain
2972,Spinal epidural space,Cervical Spinal Cord Ependymal Tumor
2973,Anus,Stage IIIA Appendix Carcinoma AJCC v8
2974,Lip structure,Benign tumor of lacrimal drainage structure
2975,Adrenal Glands,Adrenal Rest Tumor
2976,Reproductive system,Diffuse large B-cell lymphoma of central nervous system
2977,Cornea,Pterygium Of Conjunctiva And Cornea
2978,Sphenoidal sinus,meningioma of cavernous sinus
2979,Abdominal part of esophagus,Malignant neoplasm of cervical part of esophagus
2980,Uvea,Stage III Vaginal Cancer AJCC v6 and v7
2981,Structure of retroorbital region,Malignant neoplasm of postcricoid region
2982,Buccal mucosa,Pyogenic granuloma of oral mucosa
2983,Gonadal structure,Hemangioma of intra-abdominal structure
2984,Occipital lobe,Neoplasm of temporal lobe
2985,Skeletal bone,Secondary malignant neoplasm of bone marrow
2986,Axilla,Complex renal cyst
2987,Labyrinth,Glomerular vascular disorder
2988,Duodenum,Stage III Vaginal Cancer AJCC v6 and v7
2989,Major salivary gland structure,Benign oncocytoma of salivary gland
2990,Skeletal bone,Secondary malignant neoplasm of bone marrow
2991,Urinary system,neoplasm of autonomic nervous system
2992,Structure of rete testis,rhabdomyosarcoma of testis
2993,Ureter,Stage 0is Renal Pelvis and Ureter Cancer AJCC v8
2994,glottis,Glomerular vascular disorder
2995,Lacrimal gland structure,Adenoid cystic carcinoma of submandibular gland
2996,Gingiva,Stage IIIA Appendix Carcinoma AJCC v8
2997,Uvea,Oxyphilic Endometrial Endometrioid Adenocarcinoma
2998,Head,Stage I Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
2999,frontal lobe,Neoplasm of frontal sinus
3000,Duodenum,Complex renal cyst
3001,Sternum,Glomerular vascular disorder
3002,Structure of rete testis,Benign neoplasm of testis
3003,Uvula of palate,Benign neoplasm of palate
3004,Posterior Portion of the Urethra,Cutaneous Squamous Cell Carcinoma of the Head and Neck
3005,Prostatic Urethra,Prostatic Adenoma
3006,Cervical part of esophagus,Congenital duplication of esophagus
3007,Gonadal structure,"46,Xy Gonadal Dysgenesis, Complete, Sry-Related"
3008,Base of skull structure,Disorder of skull
3009,Lymphatic System,Recurrent Malignant Male Reproductive System Neoplasm
3010,Bone structure of cranium,Recurrent Primary Lymphoma of Bone
3011,Abdominal part of esophagus,Malignant neoplasm of cervical part of esophagus
3012,Thalamic structure,Hemangioma of intracranial structure
3013,Nervous system structure,Benign tumor of lacrimal drainage structure
3014,Thoracic spinal cord structure,Glial tumor of spinal cord
3015,Gastrointestinal system,Gastric and Omental Gastrointestinal Stromal Tumor by AJCC v8 Stage
3016,Cervical part of esophagus,Malignant neoplasm of abdominal part of esophagus
3017,Infratentorial brain structure,Benign tumor of lacrimal drainage structure
3018,Pleural cavity,Adenoid cystic carcinoma of the oral cavity
3019,Immune system,neoplasm of autonomic nervous system
3020,Genitourinary system,Neoplasm of lacrimal system
3021,Apex of tongue,sarcoma of tongue
3022,Sublingual Region,Region 17p13 Allelic Loss Associated Medulloblastoma
3023,Structure of conus medullaris,"46, XX Disorders of Sex Development"
3024,Skeletal bone,Secondary malignant neoplasm of bone marrow
3025,Lacrimal Apparatus,Lacrimal Apparatus Diseases
3026,Posterior Portion of the Urethra,AIDS-Related Plasmablastic Lymphoma of the Oral Mucosa
3027,Myocardium,"Glioblastoma, IDH-Wildtype"
3028,Duodenum,"Glioblastoma, IDH-Wildtype"
3029,glottis,Stage IIIA Appendix Carcinoma AJCC v8
3030,Axilla,Glomerular vascular disorder
3031,Pancreas,Stage IIIA Appendix Carcinoma AJCC v8
3032,Hard Palate,Hard Palate Monomorphic Adenoma
3033,Meninges,Stage III Vaginal Cancer AJCC v6 and v7
3034,Pineal gland,Neoplasm of lacrimal gland
3035,Root of tongue,Malignant neoplasm of tongue
3036,Postcricoid region,Papillary tumor of the pineal region
3037,Clitoris,Stage III Vaginal Cancer AJCC v6 and v7
3038,Neck,Refractory Malignant Head and Neck Neoplasm
3039,Superior vena cava structure,Occlusion of superior vena cava
3040,Buccal mucosa,Pyogenic granuloma of oral mucosa
3041,Nervous system structure,Benign tumor of lacrimal drainage structure
3042,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1"
3043,Bartholin Glands,Carcinoma of Cowper Glands
3044,Urinary system,neoplasm of autonomic nervous system
3045,Integumentary system,Disorder of male reproductive system
3046,Hematopoietic System,Central Nervous System Hematopoietic Neoplasm
3047,Cauda Equina,Cauda Equina Syndrome
3048,Intradural Extramedullary Spinal Canal Space,External Auditory Canal Ceruminous Adenoma
3049,Connective Tissue,Benign Connective and Soft Tissue Neoplasm
3050,Sinonasal Tract,Liver and Intrahepatic Biliary Tract Carcinoma
3051,Ovary,Stage IIIA Appendix Carcinoma AJCC v8
3052,"Palate, Soft",Adult Clear Cell Sarcoma of Soft Parts
3053,Connective Tissue,Connective and Soft Tissue Neoplasm
3054,Cecum,Stage IIIA Appendix Carcinoma AJCC v8
3055,Labyrinth,Complex renal cyst
3056,Genitourinary system,Diffuse large B-cell lymphoma of central nervous system
3057,Bone structure of cranium,Primary Non-Hodgkin Lymphoma of Bone
3058,Bone Marrow,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
3059,Testis,Glomerular vascular disorder
3060,Cecum,Stage IIIA Appendix Carcinoma AJCC v8
3061,Respiratory System,Recurrent Malignant Male Reproductive System Neoplasm
3062,Maxillary Sinus,Maxillary Sinus Cholesteatoma
3063,Ciliary Body,Stage IIA Choroidal and Ciliary Body Melanoma AJCC v8
3064,Infratentorial brain structure,Primary malignant neoplasm of brain
3065,Duodenum,Complex renal cyst
3066,Myocardium,Oxyphilic Endometrial Endometrioid Adenocarcinoma
3067,Root of tongue,sarcoma of tongue
3068,Scrotum,Glomerular vascular disorder
3069,Nasolacrimal duct structure,papillomatosis of extrahepatic bile duct
3070,Bone Marrow,Bone Marrow Transplantation Nephropathy
3071,Cardiovascular system,Diffuse large B-cell lymphoma of central nervous system
3072,Nasal sinus,Nasal Cavity and Paranasal Sinus Small Cell Carcinoma
3073,Temporal Lobe,Temporal Lobe Pleomorphic Xanthoastrocytoma
3074,Colon structure (body structure),Benign tumor of lacrimal drainage structure
3075,Ethmoid sinus structure,Malignant neoplasm of sphenoidal sinus
3076,Pulmonary veins,Simple Pulmonary Eosinophilia
3077,Leptomeninges,Stage III Vaginal Cancer AJCC v6 and v7
3078,Reproductive system,Diffuse large B-cell lymphoma of central nervous system
3079,Subglottis structure,Glomerular vascular disorder
3080,Scrotum,Glomerular vascular disorder
3081,Intradural Extramedullary Spinal Canal Space,Recurrent Paget Disease of the Anal Canal
3082,Maxillary Sinus,Maxillary Sinus Cholesteatoma
3083,Parathyroid gland,Neoplasm of lacrimal gland
3084,Bone structure of cranium,Primary Non-Hodgkin Lymphoma of Bone
3085,Spleen,Stage III Vaginal Cancer AJCC v6 and v7
3086,body system,Congenital malformation of the urinary system
3087,Superior vena cava structure,Superior Vena Cava Angiosarcoma
3088,Nasolacrimal duct structure,Bile duct adenocarcinoma resectable
3089,Female urethral structure,Female Non-Neoplastic Reproductive System Disorder
3090,Female urethral structure,Benign tumor of lacrimal drainage structure
3091,Myocardium,Stage IIIA Appendix Carcinoma AJCC v8
3092,Prostatic Urethra,Low Grade Prostatic Intraepithelial Neoplasia
3093,Structure of rete testis,Benign neoplasm of testis
3094,Mediastinum,Glomerular vascular disorder
3095,Urethra,Stage IIIA Appendix Carcinoma AJCC v8
3096,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System
3097,Ovary,Glomerular vascular disorder
3098,Retroperitoneal Space,Retroperitoneal Ganglioneuroma
3099,labium majus,Malignant neoplasm of labium minus
3100,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System
3101,Thalamic structure,Hemangioma of intra-abdominal structure
3102,Leptomeninges,Stage IIIA Appendix Carcinoma AJCC v8
3103,Superior vena cava structure,Benign tumor of lacrimal drainage structure
3104,Cervical spinal cord structure,Secondary malignant neoplasm of spinal cord
3105,Pericardial cavity,Adenoid cystic carcinoma of the oral cavity
3106,Structure of diencephalon,Malignant neoplasm of salivary gland
3107,Posterior Portion of the Urethra,Adenoid cystic carcinoma of the oral cavity
3108,Scrotum,Stage IIIA Appendix Carcinoma AJCC v8
3109,Ovary,Stage IIIA Appendix Carcinoma AJCC v8
3110,Clitoris,Stage IIIA Appendix Carcinoma AJCC v8
3111,Inferior vena cava structure,Inferior Vena Cava Leiomyosarcoma
3112,Pharyngeal structure,Benign tumor of lacrimal drainage structure
3113,Pancreas,Stage IIIA Appendix Carcinoma AJCC v8
3114,Vulva,Stage III Vaginal Cancer AJCC v6 and v7
3115,Sinonasal Tract,Cancer of Urinary Tract
3116,Bulbomembranous Urethra,Urethra Fibroepithelial Polyp
3117,Ovary,Complex renal cyst
3118,Hard Palate,Hard Palate Pleomorphic Adenoma
3119,Spermatic Cord,Cervical Spinal Cord Ependymal Tumor
3120,Inferior vena cava structure,Hemangioma of intra-abdominal structure
3121,Bulbomembranous Urethra,Urethra Fibroepithelial Polyp
3122,Frontal Sinus,Stage II Paranasal Sinus Cancer AJCC v6 and v7
3123,Mediastinum,Glomerular vascular disorder
3124,Supratentorial Brain,Childhood Brain Stem Mixed Glioma
3125,Eyelid structure,Benign tumor of lacrimal drainage structure
3126,Spleen,"Glioblastoma, IDH-Wildtype"
3127,Abdominal Cavity,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v8
3128,labium minus,Stage IIIA Appendix Carcinoma AJCC v8
3129,Nasopharynx,Glomerular vascular disorder
3130,Endocervix,Stage IIIA Appendix Carcinoma AJCC v8
3131,Labyrinth,Glomerular vascular disorder
3132,Ethmoid sinus structure,Benign tumor of lacrimal drainage structure
3133,Frontal Sinus,Nasal Cavity and Paranasal Sinus Cancer by AJCC v7 Stage
3134,Endocardium,Oxyphilic Endometrial Endometrioid Adenocarcinoma
3135,Duodenum,Glomerular vascular disorder
3136,Ciliary Body,Stage I Choroidal and Ciliary Body Melanoma AJCC v8
3137,Ovary,Stage IIIA Appendix Carcinoma AJCC v8
3138,"Intestines, Small","Stage IIIB Small Intestinal, Esophageal, Colorectal, Mesenteric, and Peritoneal Gastrointestinal Stromal Tumor AJCC v8"
3139,Mandible,Glomerular vascular disorder
3140,Parathyroid gland,Benign neoplasm of submaxillary gland
3141,Axilla,"Glioblastoma, IDH-Wildtype"
3142,Trachea,Stage IIIA Appendix Carcinoma AJCC v8
3143,Temporal Lobe,Frontal Lobe and Parietal Lobe Ependymal Tumor
3144,Spinal epidural space,Refractory Adult Spinal Cord Neoplasm
3145,Respiratory System,Male Reproductive System Precancerous Condition
3146,Nasolacrimal duct structure,Benign tumor of lacrimal drainage structure
3147,Vitreous body structure,Benign neoplasm of body of uterus
3148,lymph nodes,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb
3149,Submandibular gland,Malignant neoplasm of salivary gland
3150,Lymphatic System,Recurrent Malignant Male Reproductive System Neoplasm
3151,Female urethral structure,Benign tumor of lacrimal drainage structure
3152,"Skin, Human",Human Papillomavirus-Related Urethral Squamous Cell Carcinoma
