,CUI1,CUI2,label
5882,Nasal sinus,Nasal Cavity and Paranasal Sinus Cancer by AJCC v7 Stage,0
5883,Intradural Extramedullary Spinal Canal Space,Epidural Spinal Canal Angiolipoma,0
5884,Hematopoietic System,Recurrent Malignant Male Reproductive System Neoplasm,0
5885,Ureter,Stage I Renal Pelvis and Ureter Cancer AJCC v7,0
5886,Rectum,Complex renal cyst,0
5887,Ciliary Body,Stage IIA Choroidal and Ciliary Body Melanoma AJCC v8,0
5888,Structure of diencephalon,adenosquamous carcinoma of esophagus,0
5889,Duodenum,Complex renal cyst,0
5890,Duodenum,Glomerular vascular disorder,0
5891,Superior vena cava structure,Superior Sulcus Lung Carcinoma,0
5892,Sublingual Gland,Parotid Gland Mucosa-Associated Lymphoid Tissue Lymphoma,0
5893,Parathyroid gland,Neoplasm of lacrimal gland,0
5894,Genitourinary system,Neoplasm of lacrimal system,0
5895,Gastrointestinal system,"Stage IIIB Small Intestinal, Esophageal, Colorectal, Mesenteric, and Peritoneal Gastrointestinal Stromal Tumor AJCC v8",0
5896,Thoracic cavity structure,Disorder of nasal cavity,0
5897,Bulbomembranous Urethra,Non-Neoplastic Urethra Disorder,0
5898,Rectosigmoid Region,Region 17p13 Allelic Loss Associated Medulloblastoma,0
5899,Bartholin Glands,Carcinoma of Cowper Glands,0
5900,Abdominal Cavity,Stage III Oral Cavity Cancer AJCC v6 and v7,0
5901,Renal pelvis,Chromophobe Renal Cell Carcinoma,0
5902,Cauda Equina,Stage IIIA Appendix Carcinoma AJCC v8,0
5903,Pancreas,Glomerular vascular disorder,0
5904,Biliary tract structure,Liver and Intrahepatic Biliary Tract Carcinoma,0
5905,Hepatobiliary System,Recurrent Malignant Male Reproductive System Neoplasm,0
5906,Male Reproductive System,Female Non-Neoplastic Reproductive System Disorder,0
5907,Pharyngeal structure,Benign tumor of lacrimal drainage structure,0
5908,Sclera,Stage III Vaginal Cancer AJCC v6 and v7,0
5909,body system,Disorder of ciliary body,0
5910,Sinonasal Tract,Liver and Intrahepatic Biliary Tract Carcinoma,0
5911,Spongy urethra,squamous cell carcinoma of urethra,0
5912,Ear structure,Benign tumor of lacrimal drainage structure,0
5913,Urethra,Stage III Vaginal Cancer AJCC v6 and v7,0
5914,Ocular orbit,"Onchocerciasis, Ocular",0
5915,Pericardial cavity,Disorder of nasal cavity,0
5916,Epiglottis structure,Stage IIIA Appendix Carcinoma AJCC v8,0
5917,Vertebral column,Secondary malignant neoplasm of vertebral column,0
5918,Peritoneum,Complex renal cyst,0
5919,Intestines,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
5920,Labyrinth,Complex renal cyst,0
5921,Cervicomedullary Junction,Metastatic Gastroesophageal Junction Adenocarcinoma,0
5922,Structure of retroorbital region,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,0
5923,Meninges,Stage IIIA Appendix Carcinoma AJCC v8,0
5924,Sphenoidal sinus,Neoplasm of frontal sinus,0
5925,Integumentary system,Congenital malformation of the urinary system,0
5926,Structure of apex of lung,Malignant carcinoid tumor of lung,0
5927,Sternum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
5928,Ear structure,Benign tumor of lacrimal drainage structure,0
5929,Parathyroid gland,Benign neoplasm of submaxillary gland,0
5930,Body of uterus,Benign neoplasm of uterus,0
5931,Middle third of esophagus,Congenital duplication of esophagus,0
5932,Middle third of esophagus,neurofibroma of esophagus,0
5933,Sphenoidal sinus,Neoplasm of frontal sinus,0
5934,Aorta,Glomerular vascular disorder,0
5935,Pineal gland,Adenoid cystic carcinoma of submandibular gland,0
5936,Nasal cavity,Nasal Cavity and Paranasal Sinus Cancer by AJCC v7 Stage,0
5937,Anterior Portion of the Urethra,AIDS-Related Plasmablastic Lymphoma of the Oral Mucosa,0
5938,Prostatic Urethra,"High Grade Prostatic Intraepithelial Neoplasia, Mucinous Variant",0
5939,Trachea,Complex renal cyst,0
5940,Female urethral structure,Benign tumor of lacrimal drainage structure,0
5941,Cervical spinal cord structure,Benign neoplasm of spinal cord,0
5942,Vagina,Postoperative Spindle Cell Nodule of the Vagina,0
5943,Uvula of palate,Malignant tumor of palate,0
5944,Pelvis,Stage IV Renal Pelvis and Ureter Cancer AJCC v7,0
5945,Cerebellum,"Glioblastoma, IDH-Wildtype",0
5946,Structure of rete ovarii,Adenocarcinoma of the rete testis,0
5947,Eyelid structure,Benign tumor of lacrimal drainage structure,0
5948,Thymus Gland,Major Salivary Gland Adenocarcinoma,0
5949,Male Reproductive System,Female Non-Neoplastic Reproductive System Disorder,0
5950,Vascular System,Recurrent Malignant Male Reproductive System Neoplasm,0
5951,Occipital lobe,Neoplasm of frontal lobe,0
5952,Rectum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
5953,Lacrimal Apparatus,Complex renal cyst,0
5954,Connective Tissue,Non-Neoplastic Connective and Soft Tissue Disorder,0
5955,Head,Cutaneous Squamous Cell Carcinoma of the Head and Neck,0
5956,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System,0
5957,Major salivary gland structure,Malignant neoplasm of salivary gland,0
5958,Nasal cavity,Adenoid cystic carcinoma of the oral cavity,0
5959,Male urethral structure,Benign tumor of lacrimal drainage structure,0
5960,Body of uterus,Benign neoplasm of uterus,0
5961,Mediastinum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
5962,Testis,Rete Testis Neoplasm,0
5963,Minor salivary gland structure,Benign oncocytoma of salivary gland,0
5964,Lumbosacral Region,Preinvasive Neoplasm of the Ampullary Region,0
5965,lymph nodes,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites",0
5966,Major salivary gland structure,Acinic cell carcinoma of salivary gland,0
5967,Structure of diencephalon,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
5968,Cerebral Ventricles,Cerebral abscess,0
5969,Anterior Portion of the Urethra,Recurrent Paget Disease of the Anal Canal,0
5970,Posterior Portion of the Urethra,Recurrent Paget Disease of the Anal Canal,0
5971,Postcricoid region,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,0
5972,Supratentorial Brain,Brain Stem Neoplasms,0
5973,Thymus Gland,Major Salivary Gland Adenocarcinoma,0
5974,Root of tongue,neoplasm of anterior dorsal surface of tongue,0
5975,Genitourinary system,Neoplasm of lacrimal system,0
5976,Postcricoid region,Papillary tumor of the pineal region,0
5977,Endocardium,Stage IIIA Appendix Carcinoma AJCC v8,0
5978,Reproductive system,Diffuse large B-cell lymphoma of central nervous system,0
5979,Biliary tract structure,Lower respiratory tract infection,0
5980,Pulmonary veins,Thrombosis of cerebral veins,0
5981,Uvea,Complex renal cyst,0
5982,Sublingual Gland,Minor Salivary Gland Squamous Cell Carcinoma,0
5983,Abdominal part of esophagus,adenosquamous carcinoma of esophagus,0
5984,Larynx,Glomerular vascular disorder,0
5985,Ovary,Stage III Vaginal Cancer AJCC v6 and v7,0
5986,Vascular System,Recurrent Malignant Male Reproductive System Neoplasm,0
5987,Lymphatic System,Secondary Central Nervous System Non-Hodgkin Lymphoma,0
5988,"Palate, Soft",Stage IA Soft Tissue Sarcoma AJCC v7,0
5989,ileum,Stage IIIA Appendix Carcinoma AJCC v8,0
5990,Cervical part of esophagus,adenosquamous carcinoma of esophagus,0
5991,Vascular System,Secondary Central Nervous System Non-Hodgkin Lymphoma,0
5992,Ciliary Body,Stage IIA Choroidal and Ciliary Body Melanoma AJCC v8,0
5993,Renal pelvis,Renal Cell Carcinoma Associated with t(X;17)(p11.2;q25),0
5994,Thalamic structure,Thalamic Diseases,0
5995,Mediastinum,Stage III Vaginal Cancer AJCC v6 and v7,0
5996,labium majus,Complex renal cyst,0
5997,Mandible,Complex renal cyst,0
5998,Ureter,Stage IV Renal Pelvis and Ureter Cancer AJCC v7,0
5999,Prostatic Urethra,Prostatic Adenoma,0
6000,Retina,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6001,Respiratory System,Recurrent Malignant Male Reproductive System Neoplasm,0
6002,Sclera,"Glioblastoma, IDH-Wildtype",0
6003,Mesentery,Stage IIIA Appendix Carcinoma AJCC v8,0
6004,Vagina,Postoperative Spindle Cell Nodule of the Vagina,0
6005,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System,0
6006,Structure of cerebellopontine angle,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
6007,"Intestines, Small",Metastatic Lung Small Cell Carcinoma,0
6008,Nasopharynx,Glomerular vascular disorder,0
6009,Bartholin Glands,Carcinoma of Cowper Glands,0
6010,lymph nodes,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites",0
6011,lymph nodes,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites",0
6012,Vertebral column,Vertebral artery syndrome,0
6013,Structure of rete ovarii,"46, XX Disorders of Sex Development",0
6014,Supraglottis (body part),"Glioblastoma, IDH-Wildtype",0
6015,Female urethral structure,Female Non-Neoplastic Reproductive System Disorder,0
6016,"Lens, Crystalline",Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6017,Structure of piriform recess,Hodgkin's disease of intrapelvic lymph nodes,0
6018,Cornea,Complex renal cyst,0
6019,Gonadal structure,"46,Xy Gonadal Dysgenesis, Complete, Sry-Related",0
6020,Major salivary gland structure,Polymorphous low grade adenocarcinoma of salivary gland,0
6021,Urethral gland structure,Benign tumor of lacrimal drainage structure,0
6022,Pineal gland,Carcinoma ex pleomorphic adenoma of lacrimal gland,0
6023,Nasolacrimal duct structure,Benign tumor of lacrimal drainage structure,0
6024,Structure of cerebellopontine angle,Neoplasm of trochlear nerve,0
6025,Submandibular gland,Malignant neoplasm of salivary gland,0
6026,Retroperitoneal Space,Retroperitoneal Ganglioneuroma,0
6027,Cerebellum,Stage III Vaginal Cancer AJCC v6 and v7,0
6028,Respiratory System,Metastatic Genitourinary System Carcinoma,0
6029,Sublingual Gland,Metastatic Parathyroid Gland Carcinoma,0
6030,Vascular System,Central Nervous System Vascular Malformations,0
6031,Structure of hilum of lung,Malignant carcinoid tumor of lung,0
6032,Oral cavity,Aneuploid Dysplastic Oral Leukoplakia,0
6033,Male Reproductive System,Female Non-Neoplastic Reproductive System Disorder,0
6034,Structure of rete testis,Secondary malignant neoplasm of testis,0
6035,Exocervix,Stage IIIA Appendix Carcinoma AJCC v8,0
6036,Abdominal part of esophagus,Congenital duplication of esophagus,0
6037,Structure of retroorbital region,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
6038,Labyrinth,Complex renal cyst,0
6039,Supraglottis (body part),Stage IIIA Appendix Carcinoma AJCC v8,0
6040,Infratentorial brain structure,Benign tumor of lacrimal drainage structure,0
6041,Nasolacrimal duct structure,Benign tumor of lacrimal drainage structure,0
6042,Scrotum,Glomerular vascular disorder,0
6043,Chest wall structure,Benign tumor of lacrimal drainage structure,0
6044,Urethral gland structure,Infiltrating Bladder Urothelial Carcinoma Associated with Urethral Carcinoma,0
6045,Nasolacrimal duct structure,papillomatosis of extrahepatic bile duct,0
6046,Frontal Sinus,Nasal Cavity and Paranasal Sinus Cancer by AJCC v7 Stage,0
6047,Epicardium,Stage IIIA Appendix Carcinoma AJCC v8,0
6048,Submandibular gland,Malignant neoplasm of salivary gland,0
6049,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1",0
6050,Intestines,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6051,Retroperitoneal Space,Retroperitoneal Ganglioneuroma,0
6052,Ureter,Stage 0is Renal Pelvis and Ureter Cancer AJCC v8,0
6053,Rectum,Glomerular vascular disorder,0
6054,Thoracic esophagus,Thoracic and Lumbosacral Spinal Cord Ependymal Tumor,0
6055,Minor salivary gland structure,Acinic cell carcinoma of salivary gland,0
6056,Ureter,Stage 0is Renal Pelvis and Ureter Cancer AJCC v8,0
6057,Structure of cerebellopontine angle,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
6058,labium minus,Complex renal cyst,0
6059,Colorectal Region,Malignant Pineal Region Germ Cell Tumor,0
6060,Vagina,Postoperative Spindle Cell Nodule of the Vagina,0
6061,Rectum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6062,Sclera,"Glioblastoma, IDH-Wildtype",0
6063,Pulmonary veins,Pulmonary trunk hypoplasia,0
6064,Infratentorial brain structure,Benign tumor of lacrimal drainage structure,0
6065,Duodenum,"Glioblastoma, IDH-Wildtype",0
6066,Spongy urethra,Malignant neoplasm of urethra,0
6067,Sublingual Region,Region 17p13 Allelic Loss Associated Medulloblastoma,0
6068,"Palate, Soft",Benign Gastric Soft Tissue Neoplasm,0
6069,Structure of retroorbital region,Malignant neoplasm of postcricoid region,0
6070,Subglottis structure,Benign tumor of lacrimal drainage structure,0
6071,ileum,Glomerular vascular disorder,0
6072,Sclera,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6073,"Skin, Human",Human Papillomavirus-Related Endocervical Adenocarcinoma,0
6074,Mesentery,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6075,Structure of apex of lung,epithelial-myoepithelial carcinoma of lung,0
6076,Intestines,Stage IIIA Appendix Carcinoma AJCC v8,0
6077,Middle third of esophagus,neurofibroma of esophagus,0
6078,Oral cavity,Aneuploid Dysplastic Oral Leukoplakia,0
6079,Nasal cavity,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v8,0
6080,Rectosigmoid Region,Tumor of the Pineal Region,0
6081,Lacrimal gland structure,Adenoid cystic carcinoma of submandibular gland,0
6082,Pineal gland,Adenoid cystic carcinoma of submandibular gland,0
6083,Abdominal Cavity,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v8,0
6084,Anus,Stage III Vaginal Cancer AJCC v6 and v7,0
6085,frontal lobe,Neoplasm of occipital lobe,0
6086,Cerebellum,Stage III Vaginal Cancer AJCC v6 and v7,0
6087,Structure of piriform recess,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
6088,Clitoris,Stage IIIA Appendix Carcinoma AJCC v8,0
6089,Minor salivary gland structure,Polymorphous low grade adenocarcinoma of salivary gland,0
6090,Oral cavity,Aneuploid Dysplastic Oral Leukoplakia,0
6091,Thalamic structure,Thalamic Diseases,0
6092,Cerebral hemisphere structure (body structure),Cerebral Infarction,0
6093,Cardiovascular system,Congenital malformation of the urinary system,0
6094,Pericardial cavity,Disorder of nasal cavity,0
6095,Larynx,Stage III Vaginal Cancer AJCC v6 and v7,0
6096,labium minus,Stage III Vaginal Cancer AJCC v6 and v7,0
6097,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1",0
6098,Gastrointestinal system,"Stage IIIB Small Intestinal, Esophageal, Colorectal, Mesenteric, and Peritoneal Gastrointestinal Stromal Tumor AJCC v8",0
6099,"Skin, Human",Human Papillomavirus-Related Endocervical Adenocarcinoma,0
6100,Duodenum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6101,Colorectal Region,Colorectal Inflammatory Polyp,0
6102,"Lens, Crystalline",Glomerular vascular disorder,0
6103,Cervicomedullary Junction,Postneoadjuvant Therapy Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8,0
6104,Myocardium,Stage IIIA Appendix Carcinoma AJCC v8,0
6105,Anus,Stage IIIA Appendix Carcinoma AJCC v8,0
6106,Nasal sinus,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v7,0
6107,Submandibular gland,Carcinoma ex pleomorphic adenoma of lacrimal gland,0
6108,Structure of conus medullaris,Malignant neoplasm of salivary gland,0
6109,Nasolacrimal duct structure,Bile duct cystadenoma,0
6110,"Palate, Soft",Recurrent Adult Soft Tissue Sarcoma,0
6111,Rectum,Stage IIIA Appendix Carcinoma AJCC v8,0
6112,Uterine cavity,Stage I Uterine Corpus Cancer AJCC v8,0
6113,Mesentery,Stage III Vaginal Cancer AJCC v6 and v7,0
6114,Thoracic spinal cord structure,Glioblastoma multiforme of spinal cord,0
6115,Structure of apex of lung,carcinosarcoma of lung,0
6116,Apex of tongue,Benign neoplasm of base of tongue,0
6117,Duodenum,Stage III Vaginal Cancer AJCC v6 and v7,0
6118,Occipital lobe,Neoplasm of temporal lobe,0
6119,Nervous system structure,Benign tumor of lacrimal drainage structure,0
6120,Nasal cavity,Adenoid cystic carcinoma of the oral cavity,0
6121,Spermatic Cord,Thoracic and Lumbosacral Spinal Cord Ependymal Tumor,0
6122,lymph nodes,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites",0
6123,Pleural cavity,Disorder of nasal cavity,0
6124,Cardiovascular system,Diffuse large B-cell lymphoma of central nervous system,0
6125,Cardiovascular system,Neoplasm of lacrimal system,0
6126,Structure of hilum of lung,Tuberculous fibrosis of lung,0
6127,Structure of rete testis,rhabdomyosarcoma of testis,0
6128,Sphenoidal sinus,Malignant tumor of ethmoid sinus,0
6129,labium majus,Stage IIIA Appendix Carcinoma AJCC v8,0
6130,Sublingual Region,Preinvasive Neoplasm of the Ampullary Region,0
6131,Cerebral hemisphere structure (body structure),Benign tumor of lacrimal drainage structure,0
6132,Cerebral hemisphere structure (body structure),Cerebral Infarction,0
6133,ileum,Stage IIIA Appendix Carcinoma AJCC v8,0
6134,Skeletal bone,Secondary malignant neoplasm of bone marrow,0
6135,Endocardium,Stage IIIA Appendix Carcinoma AJCC v8,0
6136,Respiratory System,Secondary Central Nervous System Non-Hodgkin Lymphoma,0
6137,Parathyroid gland,Neoplasm of lacrimal gland,0
6138,Upper third of esophagus,Congenital duplication of esophagus,0
6139,Cerebral hemisphere structure (body structure),Cerebral Infarction,0
6140,Frontal Sinus,Stage II Paranasal Sinus Cancer AJCC v6 and v7,0
6141,Supraglottis (body part),Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6142,Retina,Stage III Vaginal Cancer AJCC v6 and v7,0
6143,Lymphatic System,Female Non-Neoplastic Reproductive System Disorder,0
6144,Endocardium,Glomerular vascular disorder,0
6145,Rectosigmoid Region,Region 17p13 Allelic Loss Associated Medulloblastoma,0
6146,Vascular System,Central Nervous System Vascular Malformations,0
6147,"Skin, Human",Human Papillomavirus-Related Esophageal Squamous Cell Carcinoma,0
6148,frontal lobe,Neoplasm of temporal lobe,0
6149,Nipples,Glomerular vascular disorder,0
6150,Hematopoietic System,Central Nervous System Hematopoietic Neoplasm,0
6151,Endocervix,Glomerular vascular disorder,0
6152,Ear structure,Benign tumor of lacrimal drainage structure,0
6153,Pelvis,Stage 0is Renal Pelvis and Ureter Cancer AJCC v8,0
6154,Root of tongue,Malignant neoplasm of tongue,0
6155,Urethra,Glomerular vascular disorder,0
6156,Vitreous body structure,Posterior Vitreous Detatchment,0
6157,Labyrinth,Glomerular vascular disorder,0
6158,Nipples,Stage III Vaginal Cancer AJCC v6 and v7,0
6159,Lymphatic System,Female Non-Neoplastic Reproductive System Disorder,0
6160,Cervicomedullary Junction,Metastatic Gastroesophageal Junction Adenocarcinoma,0
6161,Structure of piriform recess,adenosquamous carcinoma of esophagus,0
6162,Uterus,Stage IIIA Appendix Carcinoma AJCC v8,0
6163,Renal pelvis,Chromophobe Renal Cell Carcinoma,0
6164,Ureter,Stage I Renal Pelvis and Ureter Cancer AJCC v7,0
6165,Myocardium,Stage IIIA Appendix Carcinoma AJCC v8,0
6166,Epididymis,Complex renal cyst,0
6167,Bone structure of cranium,Benign tumor of lacrimal drainage structure,0
6168,glottis,Stage IIIA Appendix Carcinoma AJCC v8,0
6169,Labyrinth,Complex renal cyst,0
6170,Postcricoid region,Congenital spondylolysis of lumbosacral region,0
6171,Uterine cavity,Refractory Uterine Corpus Carcinosarcoma,0
6172,labium majus,Complex renal cyst,0
6173,Biliary tract structure,Benign tumor of lacrimal drainage structure,0
6174,Root of tongue,neoplasm of anterior dorsal surface of tongue,0
6175,Gingiva,"Glioblastoma, IDH-Wildtype",0
6176,Lip structure,Stage III Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7,0
6177,Posterior Portion of the Urethra,Recurrent Paget Disease of the Anal Canal,0
6178,"Palate, Soft",Unresectable Soft Tissue Sarcoma,0
6179,Ciliary Body,Stage IIA Choroidal and Ciliary Body Melanoma AJCC v8,0
6180,Base of skull structure,malignant neoplasm of skull,0
6181,Peritoneum and Retroperitoneum,Stage II Paranasal Sinus Cancer AJCC v6 and v7,0
6182,Lower third of esophagus,Congenital duplication of esophagus,0
6183,Adrenal Glands,Adrenal Rest Tumor,0
6184,Leptomeninges,Complex renal cyst,0
6185,Abdominal part of esophagus,Congenital duplication of esophagus,0
6186,Lower third of esophagus,Congenital duplication of esophagus,0
6187,Structure of rete ovarii,"46, XX Disorders of Sex Development",0
6188,Testis,Rete Testis Adenoma,0
6189,Major salivary gland structure,Acinic cell carcinoma of salivary gland,0
6190,Larynx,Glomerular vascular disorder,0
6191,Endocervix,Complex renal cyst,0
6192,Occipital lobe,Neoplasm of frontal lobe,0
6193,Eye,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1",0
6194,Sclera,Complex renal cyst,0
6195,Lymphatic System,Secondary Central Nervous System Non-Hodgkin Lymphoma,0
6196,Sternum,Glomerular vascular disorder,0
6197,Hematopoietic and Lymphatic System,Neuroblastomas of the Adrenal Gland and Sympathetic Nervous System,0
6198,Postcricoid region,Papillary tumor of the pineal region,0
6199,Seminal Vesicles,Glomerular vascular disorder,0
6200,Pulmonary artery structure,Pulmonary Valve Insufficiency,0
6201,Spermatic Cord,Refractory Adult Spinal Cord Neoplasm,0
6202,Aorta,Stage III Vaginal Cancer AJCC v6 and v7,0
6203,Larynx,Glomerular vascular disorder,0
6204,Base of skull structure,Hemangioma of intra-abdominal structure,0
6205,Uterine cavity,Stage IB Uterine Corpus Cancer AJCC v8,0
6206,Labyrinth,Complex renal cyst,0
6207,Palate,Cleft Palate,0
6208,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1",0
6209,Respiratory System,Recurrent Malignant Male Reproductive System Neoplasm,0
6210,"Palate, Soft",Adult Clear Cell Sarcoma of Soft Parts,0
6211,Labyrinth,Stage III Vaginal Cancer AJCC v6 and v7,0
6212,Ethmoid sinus structure,Benign tumor of lacrimal drainage structure,0
6213,Root of tongue,Lipoma of the tongue,0
6214,Structure of conus medullaris,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
6215,Vitreous body structure,Disorder of ciliary body,0
6216,Uvea,Stage III Vaginal Cancer AJCC v6 and v7,0
6217,Axilla,"Glioblastoma, IDH-Wildtype",0
6218,Bartholin Glands,Carcinoma of Cowper Glands,0
6219,Scrotum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6220,Hematopoietic System,Hematopoietic and Lymphoid System Neoplasm,0
6221,Epididymis,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6222,Peritoneum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6223,Peritoneum,Glomerular vascular disorder,0
6224,Hematopoietic System,Central Nervous System Hematopoietic Neoplasm,0
6225,Integumentary system,Disorder of male reproductive system,0
6226,Structure of rete ovarii,"46, XX Disorders of Sex Development",0
6227,Middle third of esophagus,Malignant neoplasm of upper third of esophagus,0
6228,Uterus,Glomerular vascular disorder,0
6229,Jejunum,Glomerular vascular disorder,0
6230,Jejunum,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6231,Temporal Lobe,Temporal Lobe Anaplastic Astrocytoma,0
6232,Cauda Equina,Glomerular vascular disorder,0
6233,Postcricoid region,Congenital spondylolysis of lumbosacral region,0
6234,Root of tongue,neoplasm of anterior dorsal surface of tongue,0
6235,Cerebral hemisphere structure (body structure),Cerebral Infarction,0
6236,Vagina,Postoperative Spindle Cell Nodule of the Vagina,0
6237,Ethmoid sinus structure,Polyp of nasal sinus,0
6238,Pulmonary artery structure,Pulmonary artery stenosis,0
6239,Duodenum,Complex renal cyst,0
6240,Jugular foramen,Glomerular vascular disorder,0
6241,Thoracic spinal cord structure,Secondary malignant neoplasm of spinal cord,0
6242,Cecum,Stage IIIA Appendix Carcinoma AJCC v8,0
6243,Thoracic esophagus,Thoracic and Lumbosacral Spinal Cord Ependymal Tumor,0
6244,Base of skull structure,Osteoma of skull,0
6245,Duodenum,Glomerular vascular disorder,0
6246,Structure of retroorbital region,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,0
6247,Lower third of esophagus,Congenital duplication of esophagus,0
6248,Cardiovascular system,Neoplasm of lacrimal system,0
6249,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1",0
6250,frontal lobe,Benign neoplasm of frontal sinus,0
6251,Sphenoidal sinus,meningioma of cavernous sinus,0
6252,Nasopharynx,Complex renal cyst,0
6253,Gonadal structure,"46,Xy Gonadal Dysgenesis, Complete, Sry-Related",0
6254,body system,Disorder of male reproductive system,0
6255,Jejunum,Stage IIIA Appendix Carcinoma AJCC v8,0
6256,Cerebral hemisphere structure (body structure),Cerebral Infarction,0
6257,Jugular foramen,Glomerular vascular disorder,0
6258,Structure of rete ovarii,Adenocarcinoma of the rete testis,0
6259,Structure of cerebellopontine angle,Hodgkin's disease of intrapelvic lymph nodes,0
6260,Spleen,Stage III Vaginal Cancer AJCC v6 and v7,0
6261,Spongy urethra,Urothelial carcinoma urethra recurrent,0
6262,Lip structure,Benign tumor of lacrimal drainage structure,0
6263,Vertebral column,Vertebral artery syndrome,0
6264,Parietal Lobe,"Epilepsy, Familial Temporal Lobe 1",0
6265,Mediastinum,Stage IIIA Appendix Carcinoma AJCC v8,0
6266,Structure of uterine ligament,Degeneration of uterine fibroid,0
6267,Thoracic spinal cord structure,Benign neoplasm of spinal cord,0
6268,Inferior vena cava structure,Occlusion of inferior vena cava,0
6269,Aorta,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6270,Lymphatic System,Female Non-Neoplastic Reproductive System Disorder,0
6271,Reproductive system,Diffuse large B-cell lymphoma of central nervous system,0
6272,Major salivary gland structure,Benign oncocytoma of salivary gland,0
6273,Spermatic Cord,Refractory Adult Spinal Cord Neoplasm,0
6274,Structure of uterine ligament,Benign neoplasm of uterine cervix,0
6275,Bartholin Glands,Carcinoma of Cowper Glands,0
6276,Supratentorial Brain,Childhood Brain Stem Neoplasm,0
6277,Pericardial cavity,Adenoid cystic carcinoma of the oral cavity,0
6278,Lacrimal Apparatus,Complex renal cyst,0
6279,Intradural Extramedullary Spinal Canal Space,External Auditory Canal Ceruminous Adenoma,0
6280,Supratentorial Brain,Childhood Brain Stem Neoplasm,0
6281,Base of skull structure,Disorder of skull,0
6282,Superior vena cava structure,Occlusion of superior vena cava,0
6283,Meninges,Glomerular vascular disorder,0
6284,Endocardium,Glomerular vascular disorder,0
6285,"Lens, Crystalline",Crystalline Lens Dislocation,0
6286,Ureter,Stage IV Renal Pelvis and Ureter Cancer AJCC v7,0
6287,Gingiva,Complex renal cyst,0
6288,Reproductive system,Diffuse large B-cell lymphoma of central nervous system,0
6289,Labyrinth,Glomerular vascular disorder,0
6290,Bone structure of cranium,Benign tumor of lacrimal drainage structure,0
6291,Structure of diencephalon,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue by Ann Arbor Stage,0
6292,Uterine cavity,Stage I Uterine Corpus Cancer AJCC v8,0
6293,Endocervix,Oxyphilic Endometrial Endometrioid Adenocarcinoma,0
6294,Nasal sinus,Stage I Nasal Cavity Cancer AJCC v6 and v7,0
6295,Axilla,Complex renal cyst,0
6296,Testis,Stage IIIA Appendix Carcinoma AJCC v8,0
6297,Oral cavity,Aneuploid Dysplastic Oral Leukoplakia,0
