,CUI1,CUI2
2991,repaglinide,Burn injury
2992,Sulfacetamide,Coronary Artery Bypass Surgery
2993,DIPHENHYDRAMINE DIACEFYLLINATE,Burn injury
2994,Cyclophosphamide Anhydrous,Coronary Artery Bypass Surgery
2995,peginterferon alfa-2b,Coronary Artery Bypass Surgery
2996,Chlorprothixene,Coronary Artery Bypass Surgery
2997,Alatrofloxacin mesylate,Oliguria
2998,Mexiletine Hydrochloride,Burn injury
2999,Bethanechol Chloride,"Tuberculosis, Cutaneous"
3000,Sodium ferric gluconate complex,Burn injury
3001,"insulin isophane, beef",Coronary Artery Bypass Surgery
3002,Tamsulosin hydrochloride,"Tuberculosis, Cutaneous"
3003,manganese chloride,Oliguria
3004,Ethotoin,Oliguria
3005,Succinylcholine,Coronary Artery Bypass Surgery
3006,Latrodectus mactans antivenin,Burn injury
3007,tinzaparin,"Tuberculosis, Cutaneous"
3008,Pramlintide,"Tuberculosis, Cutaneous"
3009,phenethicillin,Burn injury
3010,foscarnet sodium,"Tuberculosis, Cutaneous"
3011,Daptomycin,Coronary Artery Bypass Surgery
3012,pneumococcal capsular polysaccharide type 9N vaccine,Coronary Artery Bypass Surgery
3013,Hyoscyamine hydrobromide,Burn injury
3014,Diflorasone,Burn injury
3015,burosumab-twza,Coronary Artery Bypass Surgery
3016,colfosceril palmitate,"Tuberculosis, Cutaneous"
3017,formoterol fumarate,"Tuberculosis, Cutaneous"
3018,Desogestrel,Burn injury
3019,bazedoxifene acetate,Oliguria
3020,"L1 protein, Human papillomavirus type 52 Vaccine",Oliguria
3021,Ospemifene,Coronary Artery Bypass Surgery
3022,alteplase,"Tuberculosis, Cutaneous"
3023,Hydrogen Peroxide,"Tuberculosis, Cutaneous"
3024,buspirone hydrochloride,Burn injury
3025,Oxamniquine,Oliguria
3026,Digitoxin,Coronary Artery Bypass Surgery
3027,Hydralazine Hydrochloride,Coronary Artery Bypass Surgery
3028,Mucor plumbeus allergenic extract,Burn injury
3029,Dantrolene,Burn injury
3030,paregoric,Coronary Artery Bypass Surgery
3031,Guanadrel sulfate,Oliguria
3032,choriogonadotropin alfa,"Tuberculosis, Cutaneous"
3033,SIBUTRAMINE HYDROCHLORIDE,Burn injury
3034,Penbutolol Sulfate,Burn injury
3035,lonoctocog alfa,Burn injury
3036,calcipotriene,Burn injury
3037,Oxacillin Sodium,"Tuberculosis, Cutaneous"
3038,tolterodine tartrate,"Tuberculosis, Cutaneous"
3039,Adenosine Monophosphate,Coronary Artery Bypass Surgery
3040,Dipyridamole,Burn injury
3041,"corticotropin, human",Burn injury
3042,Vincristine,"Tuberculosis, Cutaneous"
3043,Anagrelide hydrochloride,Coronary Artery Bypass Surgery
3044,"Estrogens, Esterified (USP)",Burn injury
3045,influenza A virus A/California/7/2009 (H1N1) antigen,Oliguria
3046,Triamterene,Coronary Artery Bypass Surgery
3047,influenza B virus B/Utah/9/2014 antigen,Hemophilia B
3048,feverfew extract,Burn injury
3049,butacaine,Oliguria
3050,pegademase bovine,Burn injury
3051,Succinylcholine Iodide,"Tuberculosis, Cutaneous"
3052,Hemin,Oliguria
3053,Hyoscyamine Sulfate Anhydrous,Oliguria
3054,physostigmine salicylate,Coronary Artery Bypass Surgery
3055,Pramoxine hydrochloride,Oliguria
3056,Estramustine,"Tuberculosis, Cutaneous"
3057,Thiamine Mononitrate,Oliguria
3058,micafungin,Oliguria
3059,ciclopirox,Coronary Artery Bypass Surgery
3060,cevimeline,Oliguria
3061,lapatinib,Oliguria
3062,Choline,Oliguria
3063,tinzaparin,"Tuberculosis, Cutaneous"
3064,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen,"Tuberculosis, Cutaneous"
3065,cortisol succinate,Oliguria
3066,pneumococcal capsular polysaccharide type 6B vaccine,Oliguria
3067,emedastine difumarate,Coronary Artery Bypass Surgery
3068,tiotropium bromide,Oliguria
3069,Pertussis Vaccine,Burn injury
3070,Dextran 40,Burn injury
3071,Carteolol,"Tuberculosis, Cutaneous"
3072,cariprazine hydrochloride,Burn injury
3073,paregoric,Oliguria
3074,Quinine,"Tuberculosis, Cutaneous"
3075,magaldrate,Burn injury
3076,Dihydroergocristine,Burn injury
3077,hydroxypropylcellulose,Coronary Artery Bypass Surgery
3078,Vitamin K 3,Vitamin K Deficiency
3079,Salicylic Acid,"Tuberculosis, Cutaneous"
3080,Amantadine Sulfate,"Tuberculosis, Cutaneous"
3081,hydroquinone,Oliguria
3082,Pipobroman,Oliguria
3083,Nicardipine,Coronary Artery Bypass Surgery
3084,Erythromycin Gluceptate,Burn injury
3085,Droperidol,Burn injury
3086,pirbuterol,Oliguria
3087,Cefazolin,Coronary Artery Bypass Surgery
3088,Phenmetrazine,"Tuberculosis, Cutaneous"
3089,"von Willebrand factor, human","Tuberculosis, Cutaneous"
3090,pantoprazole,Burn injury
3091,Pivampicillin,Oliguria
3092,glatiramer acetate,Burn injury
3093,tesamorelin,"Tuberculosis, Cutaneous"
3094,"ALBUMIN,IODINATED I-131 SERUM",Burn injury
3095,Citalopram,Coronary Artery Bypass Surgery
3096,Loxapine,Burn injury
3097,Trichlormethiazide,"Tuberculosis, Cutaneous"
3098,Riluzole,Burn injury
3099,rose bengal sodium,Burn injury
3100,Procarbazine Hydrochloride,Oliguria
3101,Magnesium Salicylate,Magnesium Deficiency
3102,Molindone Hydrochloride,"Tuberculosis, Cutaneous"
3103,Asenapine,Burn injury
3104,SECRETIN ACETATE,Burn injury
3105,tadalafil,Oliguria
3106,Quinine Hydrochloride,Oliguria
3107,Sotalol Hydrochloride,Oliguria
3108,CALCIUM DIHYDROGEN PHOSPHATE,Oliguria
3109,gabapentin,Oliguria
3110,"Hyaluronidase, Bovine",Coronary Artery Bypass Surgery
3111,Streptokinase,Coronary Artery Bypass Surgery
3112,deferiprone,Coronary Artery Bypass Surgery
3113,cortisone acetate,Burn injury
3114,"Edetate disodium, anhydrous",Coronary Artery Bypass Surgery
3115,Sulfamethoxazole,Oliguria
3116,ulipristal acetate,Burn injury
3117,manganese dioxide,Coronary Artery Bypass Surgery
3118,cariprazine hydrochloride,Burn injury
3119,pegaspargase,Burn injury
3120,tiotropium bromide,Burn injury
3121,Clopidogrel bisulfate,Oliguria
3122,butabarbital,Oliguria
3123,fingolimod,Oliguria
3124,Methyclothiazide,Burn injury
3125,aluminum magnesium silicate,"Tuberculosis, Cutaneous"
3126,Sodium Ascorbate,"Tuberculosis, Cutaneous"
3127,Delavirdine,Oliguria
3128,defibrotide sodium,Oliguria
3129,Molindone,Coronary Artery Bypass Surgery
3130,Disulfiram,Coronary Artery Bypass Surgery
3131,Chlorambucil,Burn injury
3132,Vitamin B 12,Oliguria
3133,Spironolactone,Burn injury
3134,dalbavancin,Coronary Artery Bypass Surgery
3135,Bisoprolol Fumarate,Oliguria
3136,lorcaserin hydrochloride hemihydrate,"Tuberculosis, Cutaneous"
3137,Megestrol,"Tuberculosis, Cutaneous"
3138,Magnesium Valproate,Oliguria
3139,Ethchlorvynol,Coronary Artery Bypass Surgery
3140,isopropyl unoprostone,Coronary Artery Bypass Surgery
3141,Polythiazide,Coronary Artery Bypass Surgery
3142,Ondansetron,Oliguria
3143,chloramphenicol stearate,Oliguria
3144,Cyclizine,Burn injury
3145,Carteolol,Oliguria
3146,Methimazole,"Tuberculosis, Cutaneous"
3147,tocilizumab,Coronary Artery Bypass Surgery
3148,Gentamicin,Oliguria
3149,pegfilgrastim-jmdb,Oliguria
3150,amifostine anhydrous,Oliguria
3151,PROMETHAZINE DIOXIDE,Burn injury
3152,Chondroitin Sulfates,Coronary Artery Bypass Surgery
3153,Pseudoephedrine sulfate,Oliguria
3154,Glucosamine,"Tuberculosis, Cutaneous"
3155,Selenious Acid,"Tuberculosis, Cutaneous"
3156,factor XIII,Oliguria
3157,lonoctocog alfa,Coronary Artery Bypass Surgery
3158,Zidovudine,"Tuberculosis, Cutaneous"
3159,Bosutinib monohydrate,"Tuberculosis, Cutaneous"
3160,Fenfluramine Hydrochloride,Coronary Artery Bypass Surgery
3161,"L1 protein, Human papillomavirus type 18 Vaccine",Oliguria
3162,Norgestrel,Coronary Artery Bypass Surgery
3163,von Willebrand factor,"Tuberculosis, Cutaneous"
3164,sulfabenzamide,Coronary Artery Bypass Surgery
3165,pegfilgrastim,Coronary Artery Bypass Surgery
3166,Cyanocobalamin Co57,Coronary Artery Bypass Surgery
3167,Piperonyl Butoxide,Burn injury
3168,Ifosfamide,Oliguria
3169,methscopolamine bromide,Oliguria
3170,deflazacort,Burn injury
3171,"coagulation factor IX (recombinant), glycopegylated","Tuberculosis, Cutaneous"
3172,Sodium Fluoride,Coronary Artery Bypass Surgery
3173,pneumococcal capsular polysaccharide type 7F vaccine,Oliguria
3174,atorvastatin,Oliguria
3175,UMECLIDINIUM BROMIDE,Burn injury
3176,Nedocromil Sodium,Oliguria
3177,medrysone,"Tuberculosis, Cutaneous"
3178,Cefotetan,"Tuberculosis, Cutaneous"
3179,cariprazine,Oliguria
3180,Carbamazepine,Coronary Artery Bypass Surgery
3181,Pancrelipase,"Tuberculosis, Cutaneous"
3182,adapalene,"Tuberculosis, Cutaneous"
3183,Ketamine Hydrochloride,Oliguria
3184,heparin,"Tuberculosis, Cutaneous"
3185,Nelfinavir,Burn injury
3186,Chloroquine hydrochloride,Burn injury
3187,Norepinephrine,"Tuberculosis, Cutaneous"
3188,dyclonine,Burn injury
3189,naloxegol,Burn injury
3190,Metoclopramide,Burn injury
3191,Phenprocoumon,Burn injury
3192,fomepizole,Burn injury
3193,Capsicum extract,Burn injury
3194,Trimeprazine,Burn injury
3195,lamotrigine,"Tuberculosis, Cutaneous"
3196,pneumococcal capsular polysaccharide type 19F vaccine,Burn injury
3197,"ergoloid mesylates, USP",Burn injury
3198,Isradipine,Burn injury
3199,Griseofulvin microsize,Burn injury
3200,ferric subsulfate solution,Coronary Artery Bypass Surgery
3201,Adenosine Monophosphate,Oliguria
3202,Meclizine,Burn injury
3203,"Sodium Phosphate, Monobasic",Coronary Artery Bypass Surgery
3204,burosumab-twza,Oliguria
3205,Pimecrolimus,Burn injury
3206,influenza A-California-7-2009-(H1N1)v-like virus vaccine,Oliguria
3207,Cefoxitin,Coronary Artery Bypass Surgery
3208,Fluorouracil,Coronary Artery Bypass Surgery
3209,sevoflurane,Oliguria
3210,walnut allergenic extract,Burn injury
3211,ethyl ether,Oliguria
3212,cefuroxime axetil,Oliguria
3213,Hepatitis B Surface Antigen Vaccine,Autoimmune Chronic Hepatitis
3214,fosfestrol,Burn injury
3215,pecan pollen extract,"Tuberculosis, Cutaneous"
3216,tramadol hydrochloride,Burn injury
3217,Paroxetine Hydrochloride,Burn injury
3218,HYDROXYETHYL CELLULOSE (1500 MPA.S AT 1%),Coronary Artery Bypass Surgery
3219,Nystatin,"Tuberculosis, Cutaneous"
3220,Dextromethorphan Hydrobromide,Oliguria
3221,Nalbuphine,Burn injury
3222,desloratadine,"Tuberculosis, Cutaneous"
3223,ferric oxide,"Tuberculosis, Cutaneous"
3224,Melphalan hydrochloride,Coronary Artery Bypass Surgery
3225,argatroban,Burn injury
3226,lysine monohydrate,Burn injury
3227,Dihydroergocornine,"Tuberculosis, Cutaneous"
3228,Adenovirus Type 4 Vaccine Live,Oliguria
3229,avanafil,"Tuberculosis, Cutaneous"
3230,Levomethadyl,Burn injury
3231,Etidocaine,Oliguria
3232,Enflurane,"Tuberculosis, Cutaneous"
3233,Allopurinol,"Tuberculosis, Cutaneous"
3234,CEFADROXIL HYDRATE,Oliguria
3235,Sodium Acetate,"Tuberculosis, Cutaneous"
3236,Estradiol,Burn injury
3237,sibutramine,Coronary Artery Bypass Surgery
3238,valacyclovir,"Tuberculosis, Cutaneous"
3239,Secobarbital,Burn injury
3240,Dihydroergocryptine,Oliguria
3241,solifenacin succinate,"Tuberculosis, Cutaneous"
3242,D-BIOTIN,Burn injury
3243,dexlansoprazole,Burn injury
3244,"Varicella zoster virus glycoprotein E, recombinant",Oliguria
3245,"progesterone, micronized","Tuberculosis, Cutaneous"
3246,Dihydroergocryptine,Coronary Artery Bypass Surgery
3247,Ephedrine,Coronary Artery Bypass Surgery
3248,belimumab,Coronary Artery Bypass Surgery
3249,avibactam,"Tuberculosis, Cutaneous"
3250,Fusarium oxysporum vasinfectum allergenic extract,Oliguria
3251,Paroxetine,Burn injury
3252,chlorophyllin copper complex,Oliguria
3253,erythromycin stearate,Burn injury
3254,iopromide,Burn injury
3255,riboflavin 5'-phosphate sodium,Burn injury
3256,indacaterol maleate,Oliguria
3257,hydroxypropyl cellulose (type H),Burn injury
3258,phendimetrazine,"Tuberculosis, Cutaneous"
3259,Teriparatide,Burn injury
3260,vilanterol trifenatate,Coronary Artery Bypass Surgery
3261,Amphotericin B,Hemophilia B
3262,"CITRIC ACID, 1-STEARYL ESTER",Oliguria
3263,Arformoterol Tartrate,"Tuberculosis, Cutaneous"
3264,ATORVASTATIN CALCIUM PROPYLENE GLYCOL SOLVATE,Oliguria
3265,metaxalone,Coronary Artery Bypass Surgery
3266,natalizumab,Coronary Artery Bypass Surgery
3267,CEFTIBUTEN DIHYDRATE,Coronary Artery Bypass Surgery
3268,"insulin, regular, human",Burn injury
3269,pramlintide acetate,Oliguria
3270,pneumococcal capsular polysaccharide type 9N vaccine,"Tuberculosis, Cutaneous"
3271,Demecarium,Coronary Artery Bypass Surgery
3272,Ceftazidime,"Tuberculosis, Cutaneous"
3273,D-BIOTIN,"Tuberculosis, Cutaneous"
3274,methylene blue cation,"Tuberculosis, Cutaneous"
3275,profenamine,Burn injury
3276,Hyoscyamine Sulfate,Burn injury
3277,Metaproterenol Sulfate,Burn injury
3278,"Lente Insulin, human","Tuberculosis, Cutaneous"
3279,donepezil,Burn injury
3280,Tobramycin,"Tuberculosis, Cutaneous"
3281,Crotalus scutulatus antivenin,Burn injury
3282,oxytetracycline anhydrous,Oliguria
3283,Gold,Burn injury
3284,Cidofovir Anhydrous,Burn injury
3285,"coagulation factor IX, human",Oliguria
3286,trimeprazine tartrate,Coronary Artery Bypass Surgery
3287,quetiapine,Burn injury
3288,"GLYBURIDE, MICRONIZED",Coronary Artery Bypass Surgery
3289,Methoxsalen,Coronary Artery Bypass Surgery
3290,Fentanyl,Oliguria
3291,Cyclopentolate hydrochloride,Oliguria
3292,betaine citrate,"Tuberculosis, Cutaneous"
3293,Alanine,Oliguria
3294,fluvastatin,Oliguria
3295,methscopolamine bromide,"Tuberculosis, Cutaneous"
3296,Lutropin alfa,Coronary Artery Bypass Surgery
3297,Alternaria alternata allergenic extract,Coronary Artery Bypass Surgery
3298,ardeparin sodium,Oliguria
3299,Doxercalciferol,"Tuberculosis, Cutaneous"
3300,Dexmedetomidine Hydrochloride,Coronary Artery Bypass Surgery
3301,Naltrexone hydrochloride,Coronary Artery Bypass Surgery
3302,CAMPHOR (NATURAL),"Tuberculosis, Cutaneous"
3303,Procarbazine Hydrochloride,Burn injury
3304,Sodium Nitroprusside,Burn injury
3305,Amoxicillin,Coronary Artery Bypass Surgery
3306,tinzaparin,Coronary Artery Bypass Surgery
3307,Nitric Oxide,"Tuberculosis, Cutaneous"
3308,dried sodium phosphate,Burn injury
3309,Terbutaline Sulfate,Burn injury
3310,ETHANOLAMINE THENOATE,"Tuberculosis, Cutaneous"
3311,methampicillin,"Tuberculosis, Cutaneous"
3312,Neisseria meningitidis serogroup Y capsular polysaccharide diphtheria toxoid protein conjugate vaccine,"Tuberculosis, Cutaneous"
3313,eculizumab,Coronary Artery Bypass Surgery
3314,Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine,Burn injury
3315,Divalproex Sodium,"Tuberculosis, Cutaneous"
3316,Thiothixene,Burn injury
3317,digoxin antibodies Fab fragments,Burn injury
3318,QUININE SALICYLATE,Coronary Artery Bypass Surgery
3319,piroxicam cinnamate,Burn injury
3320,Guaifenesin,Oliguria
3321,Paclitaxel,Coronary Artery Bypass Surgery
3322,oxcarbazepine,"Tuberculosis, Cutaneous"
3323,nefazodone,Burn injury
3324,Sibutramine hydrochloride monohydrate,Burn injury
3325,Remifentanil hydrochloride,Oliguria
3326,Dextran 1,Burn injury
3327,"SODIUM PHOSPHATE, DIBASIC, DIHYDRATE",Burn injury
3328,"antihemophilic factor, porcine B-domain truncated recombinant",Burn injury
3329,triptorelin pamoate,Coronary Artery Bypass Surgery
3330,testosterone isocaproate,Oliguria
3331,Dienestrol,"Tuberculosis, Cutaneous"
3332,trimethobenzamide,Coronary Artery Bypass Surgery
3333,"insulin, regular, human",Coronary Artery Bypass Surgery
3334,Nedocromil,Coronary Artery Bypass Surgery
3335,esomeprazole sodium,Burn injury
3336,Citalopram,Oliguria
3337,Nitric Oxide,Oliguria
3338,Baclofen,Burn injury
3339,Megestrol,Coronary Artery Bypass Surgery
3340,deferiprone,Coronary Artery Bypass Surgery
3341,Human Chorionic Gonadotropin,Oliguria
3342,Opium,Oliguria
3343,Tetracycline,Burn injury
3344,cangrelor tetrasodium,Burn injury
3345,Dobutamine,"Tuberculosis, Cutaneous"
3346,levomefolate,Burn injury
3347,Glucose,Burn injury
3348,sodium citrate dihydrate,Burn injury
3349,clorazepate,Coronary Artery Bypass Surgery
3350,bitolterol mesylate,Oliguria
3351,Theophylline Sodium Glycinate,Coronary Artery Bypass Surgery
3352,Colesevelam hydrochloride,"Tuberculosis, Cutaneous"
3353,Methyldopa,Oliguria
3354,Acarbose,Coronary Artery Bypass Surgery
3355,Potassium gluconate,Coronary Artery Bypass Surgery
3356,Chondroitin Sulfate A Sodium,Burn injury
3357,tocilizumab,Coronary Artery Bypass Surgery
3358,Balsalazide disodium,Coronary Artery Bypass Surgery
3359,levomefolate magnesium,Oliguria
3360,potassium guaiacolsulfonate,Coronary Artery Bypass Surgery
3361,Amitriptyline,"Tuberculosis, Cutaneous"
3362,Ipodate Sodium,Coronary Artery Bypass Surgery
3363,sulconazole,Burn injury
3364,Thiethylperazine Malate,"Tuberculosis, Cutaneous"
3365,Tinzaparin sodium,"Tuberculosis, Cutaneous"
3366,Methoxsalen,Burn injury
3367,influenza B virus B/Phuket/3073/2013 antigen,Oliguria
3368,Thioguanine Anhydrous,Burn injury
3369,treprostinil diolamine,"Tuberculosis, Cutaneous"
3370,Trimethoprim,Burn injury
3371,calcium lactate,Burn injury
3372,Diflorasone,"Tuberculosis, Cutaneous"
3373,butenafine,Oliguria
3374,fomepizole,Coronary Artery Bypass Surgery
3375,Tolmetin Sodium,Oliguria
3376,Salsalate,"Tuberculosis, Cutaneous"
3377,Idarubicin,"Tuberculosis, Cutaneous"
3378,ETHANOLAMINE THENOATE,Burn injury
3379,Echothiophate,Oliguria
3380,opium tincture,Oliguria
3381,Dibucaine hydrochloride,Burn injury
3382,levothyroxine,"Tuberculosis, Cutaneous"
3383,Pefloxacin,"Tuberculosis, Cutaneous"
3384,Acetaminophen,Burn injury
3385,Amantadine Hydrochloride,Coronary Artery Bypass Surgery
3386,ertugliflozin,Burn injury
3387,Granisetron,Burn injury
3388,Glutethimide,Coronary Artery Bypass Surgery
3389,MICAFUNGIN SODIUM,Oliguria
3390,"Nitrofurantoin, Monohydrate",Coronary Artery Bypass Surgery
3391,Piperonyl Butoxide,Burn injury
3392,Phenprocoumon,Coronary Artery Bypass Surgery
3393,Domperidone,Oliguria
3394,Furazolidone,"Tuberculosis, Cutaneous"
3395,CEFADROXIL HYDRATE,Coronary Artery Bypass Surgery
3396,Iothalamate,Burn injury
3397,tegaserod,Coronary Artery Bypass Surgery
3398,plasma protein fraction,Oliguria
3399,Hyaluronidase,Coronary Artery Bypass Surgery
3400,zileuton,Burn injury
3401,Pentazocine Hydrochloride,Oliguria
3402,Cinoxacin,"Tuberculosis, Cutaneous"
3403,Calcifediol Anhydrous,Burn injury
3404,Estradiol acetate,"Tuberculosis, Cutaneous"
3405,adalimumab,"Tuberculosis, Cutaneous"
3406,Methysergide,"Tuberculosis, Cutaneous"
3407,topiramate,Burn injury
3408,Pramipexole,Oliguria
3409,ceftibuten,Oliguria
3410,iocetamic acid,Oliguria
3411,fondaparinux,Coronary Artery Bypass Surgery
3412,zileuton,"Tuberculosis, Cutaneous"
3413,imiquimod,Oliguria
3414,Metaraminol Bitartrate,Burn injury
3415,Promethazine Hydrochloride,Coronary Artery Bypass Surgery
3416,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus, recombinant",Oliguria
3417,crotamiton,Oliguria
3418,Octinoxate,Coronary Artery Bypass Surgery
3419,Potassium Permanganate,Oliguria
3420,alfuzosin,"Tuberculosis, Cutaneous"
3421,POVIDONE K12,Oliguria
3422,Piperacillin,Coronary Artery Bypass Surgery
3423,Methadone Hydrochloride,Oliguria
3424,Pancrelipase,Burn injury
3425,bismuth subcarbonate,Burn injury
3426,Atracurium Besylate,Coronary Artery Bypass Surgery
3427,Corticotropin,"Tuberculosis, Cutaneous"
3428,modafinil,"Tuberculosis, Cutaneous"
3429,Sulindac,Burn injury
3430,elagolix sodium,"Tuberculosis, Cutaneous"
3431,lorcaserin,Burn injury
3432,Ticlopidine,Burn injury
3433,sugar beet allergenic extract,Burn injury
3434,sargramostim,"Tuberculosis, Cutaneous"
3435,Clindamycin Hydrochloride,Burn injury
3436,Clozapine,Burn injury
3437,Pentazocine,"Tuberculosis, Cutaneous"
3438,Albendazole,"Tuberculosis, Cutaneous"
3439,Tetracycline,"Tuberculosis, Cutaneous"
3440,Quinidine,Burn injury
3441,Sodium Salicylate,Oliguria
3442,benazeprilat,"Tuberculosis, Cutaneous"
3443,Neisseria meningitidis serogroup B strain NZ98/254 outer membrane vesicle,Hemophilia B
3444,Cefadroxil,Burn injury
3445,donepezil,Coronary Artery Bypass Surgery
3446,Human-Bovine Reassortant Rotavirus Strain G3 Vaccine,Coronary Artery Bypass Surgery
3447,Magnesium stearate,Magnesium Deficiency
3448,"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS","Tuberculosis, Cutaneous"
3449,Gemtuzumab ozogamicin,Coronary Artery Bypass Surgery
3450,"aluminum hydroxide, dried (USP)",Burn injury
3451,Dipivefrin hydrochloride,"Tuberculosis, Cutaneous"
3452,carnitine chloride,Coronary Artery Bypass Surgery
3453,Follicle Stimulating Hormone,"Tuberculosis, Cutaneous"
3454,Hetastarch,"Tuberculosis, Cutaneous"
3455,Articaine hydrochloride,Coronary Artery Bypass Surgery
3456,Capreomycin,"Tuberculosis, Cutaneous"
3457,Vecuronium Bromide,Coronary Artery Bypass Surgery
3458,choriogonadotropin alfa,"Tuberculosis, Cutaneous"
3459,Doxycycline,Coronary Artery Bypass Surgery
3460,Chlordiazepoxide,"Tuberculosis, Cutaneous"
3461,Pentosan Polysulphate Sodium,Coronary Artery Bypass Surgery
3462,Fluoxymesterone,Coronary Artery Bypass Surgery
3463,Nortriptyline,Coronary Artery Bypass Surgery
3464,bosentan,Coronary Artery Bypass Surgery
3465,deserpidine,Coronary Artery Bypass Surgery
3466,metoprolol succinate,Burn injury
3467,Dextroamphetamine Sulfate,Oliguria
3468,Belladonna Alkaloids,Oliguria
3469,Trimethadione,Burn injury
3470,Pentamidine,Coronary Artery Bypass Surgery
3471,ZINC NICOTINATE,"Tuberculosis, Cutaneous"
3472,ceftaroline fosamil acetate,"Tuberculosis, Cutaneous"
3473,Promethazine Hydrochloride,"Tuberculosis, Cutaneous"
3474,Chloroquine hydrochloride,Coronary Artery Bypass Surgery
3475,Finasteride,Burn injury
3476,Levofloxacin,"Tuberculosis, Cutaneous"
3477,Treprostinil,Coronary Artery Bypass Surgery
3478,"POTASSIUM,CHELATED",Burn injury
3479,Pralidoxime cation,Oliguria
3480,defibrotide sodium,heparin sodium
3481,Flumazenil,Burn injury
3482,Prochlorperazine,Oliguria
3483,oxaprozin,Burn injury
3484,Interferon Alfa-n3,Coronary Artery Bypass Surgery
3485,varenicline,Coronary Artery Bypass Surgery
3486,tesamorelin acetate,Oliguria
3487,Rasburicase,Burn injury
3488,Alfuzosin hydrochloride,"Tuberculosis, Cutaneous"
3489,Clindamycin Hydrochloride,Burn injury
3490,zoledronic acid,Coronary Artery Bypass Surgery
3491,Lincomycin,Burn injury
3492,Levothyroxine Sodium Anhydrous,"Tuberculosis, Cutaneous"
3493,Ritodrine hydrochloride,Oliguria
3494,Naphazoline Hydrochloride,Coronary Artery Bypass Surgery
3495,Chlorpromazine hydrochloride,Coronary Artery Bypass Surgery
3496,Carnitine,Burn injury
3497,micafungin,Burn injury
3498,flunisolide hemihydrate,Coronary Artery Bypass Surgery
3499,Encainide Hydrochloride,Oliguria
3500,ovine digoxin immune fab,Burn injury
3501,"CITRIC ACID, 1-STEARYL ESTER",Burn injury
3502,Glipizide,"Tuberculosis, Cutaneous"
3503,testosterone undecanoate,"Tuberculosis, Cutaneous"
3504,Grazoprevir anhydrous,Burn injury
3505,pitavastatin sodium,Oliguria
3506,Betaine,Burn injury
3507,Colloidal oatmeal,Burn injury
3508,Chlorpromazine,"Tuberculosis, Cutaneous"
3509,Fluticasone propionate,Oliguria
3510,propiomazine,"Tuberculosis, Cutaneous"
3511,Ethionamide,Oliguria
3512,Guanabenz,Oliguria
3513,Promethazine,Coronary Artery Bypass Surgery
3514,Iohexol,Coronary Artery Bypass Surgery
3515,choriogonadotropin alfa,"Tuberculosis, Cutaneous"
3516,alfuzosin,"Tuberculosis, Cutaneous"
3517,phenol,Oliguria
3518,Prazepam,Oliguria
3519,Atracurium,Oliguria
3520,prasugrel hydrochloride,Burn injury
3521,Naltrexone hydrochloride,"Tuberculosis, Cutaneous"
3522,rocuronium bromide,"Tuberculosis, Cutaneous"
3523,Potassium Ion,"Tuberculosis, Cutaneous"
3524,Ephedrine sulfate,Coronary Artery Bypass Surgery
3525,Pentostatin,Coronary Artery Bypass Surgery
3526,MAGNESIUM SALICYLATE TETRAHYDRATE,Oliguria
3527,Iohexol,Oliguria
3528,medrysone,Oliguria
3529,"Nitrofurantoin, Monohydrate",Coronary Artery Bypass Surgery
3530,Scopolamine,Coronary Artery Bypass Surgery
3531,Mechlorethamine,"Tuberculosis, Cutaneous"
3532,cinacalcet hydrochloride,"Tuberculosis, Cutaneous"
3533,rituximab,Burn injury
3534,"von Willebrand factor, human",Burn injury
3535,clindamycin phosphate,Coronary Artery Bypass Surgery
3536,Pioglitazone hydrochloride,"Tuberculosis, Cutaneous"
3537,Fluoxetine Hydrochloride,"Tuberculosis, Cutaneous"
3538,Colloid sulfur,Burn injury
3539,letrozole,Coronary Artery Bypass Surgery
3540,infliximab-dyyb,"Tuberculosis, Cutaneous"
3541,Dihydroergocornine,Burn injury
3542,Daunorubicin Hydrochloride,Coronary Artery Bypass Surgery
3543,Desogestrel,Coronary Artery Bypass Surgery
3544,aclidinium bromide,Burn injury
3545,Hydrogen Peroxide,Oliguria
3546,"Ultralente Insulin, Beef-Pork","Tuberculosis, Cutaneous"
3547,dalfopristin,Burn injury
3548,Chlormezanone,Oliguria
3549,Isoflurophate,Coronary Artery Bypass Surgery
3550,Benzphetamine,Coronary Artery Bypass Surgery
3551,norethindrone enanthate,"Tuberculosis, Cutaneous"
3552,atomoxetine hydrochloride,Oliguria
3553,Hydrocortisone butyrate,Oliguria
3554,Pyrethrins,Coronary Artery Bypass Surgery
3555,Olmesartan medoxomil,Coronary Artery Bypass Surgery
3556,"ANTIRABIES SERUM,EQUINE",Burn injury
3557,Atracurium Besylate,Coronary Artery Bypass Surgery
3558,Mupirocin,Burn injury
3559,Bromocriptine,Burn injury
3560,spectinomycin sulfate tetrahydrate,Coronary Artery Bypass Surgery
3561,Ifosfamide,Burn injury
3562,POTASSIUM SALICYLATE,Oliguria
3563,Zinc Sulfate,Burn injury
3564,Docusate Calcium,"Tuberculosis, Cutaneous"
3565,Rosuvastatin calcium,Coronary Artery Bypass Surgery
