,CUI1,CUI2
3203,Neoplastic Cell,Hairy Cell Leukemia
3204,Neoplastic Lymphocyte,Recurrent Aggressive Adult Non-Hodgkin Lymphoma
3205,Neoplastic T-Prolymphocyte,"T-Cell Prolymphocytic Leukemia, Cerebriform Cell Variant"
3206,Neoplastic Neuroendocrine Cell,Malignant Pancreatic Vipoma
3207,"Tumor cells, malignant",Malignant neoplasm of oropharynx
3208,Neoplastic Neuroendocrine Cell,Esophageal Neuroendocrine Tumor G1
3209,Neoplastic Epithelial Cell,Thymoma Type B
3210,Neoplastic Cell,Ovarian Primitive Germ Cell Tumor
3211,Mucin-Producing Malignant Epithelial Cell,mucoepidermoid carcinoma of lacrimal gland
3212,"Tumor cells, malignant",Uterine Corpus Carcinosarcoma
3213,Neoplastic Hematopoietic and Lymphoid Cell,Childhood Diffuse Large B-Cell Lymphoma
3214,"Tumor cells, malignant",Small cell carcinoma of esophagus
3215,Neoplastic Squamous Cell,squamous cell carcinoma of lacrimal gland
3216,Neoplastic Endothelial Cell,Cavernous hemangioma of the face
3217,Neoplastic Cell,Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7
3218,"Tumor cells, malignant",Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7
3219,Neoplastic Mature Ganglion Cell,Anaplastic ganglioglioma
3220,"Tumor cells, malignant",Stage IB Fallopian Tube Cancer AJCC v6 and v7
3221,Neoplastic Epithelial Cell,Vestibular Micropapillomatosis
3222,Neoplastic Epithelial Cell,Stage IVB Major Salivary Gland Cancer AJCC v7
3223,Neoplastic Endocrine Cell,small cell carcinoma of gallbladder
3224,Neoplastic Hematopoietic and Lymphoid Cell,Adult B Lymphoblastic Lymphoma
3225,"Tumor cells, malignant",Stage IVB Intrahepatic Cholangiocarcinoma AJCC v7
3226,Neoplastic Germ Cell,Testicular germ cell tumor mixed stage I
3227,Neoplastic Lipocyte,Lipoma
3228,"Tumor cells, malignant",Stage I Carcinoma of Penis
3229,Pleomorphic Adenocarcinoma Cell,Pleomorphic Hepatocellular Carcinoma
3230,Neoplastic Cell,Squamous cell carcinoma of the paranasal sinus
3231,Neoplastic Epithelial Cell,Cauda Equina Paraganglioma
3232,"Tumor cells, malignant",FIGO Stage II Ovarian Cancer
3233,Epithelioid Melanoma Cell,Choroid Epithelioid Cell Melanoma
3234,Neoplastic Neuroepithelial Cell,Adult Infiltrating Astrocytoma
3235,Neoplastic Squamous Cell,Stage 0 Vulvar Cancer
3236,Neoplastic Smooth Muscle Cell,"Leiomyosarcoma, Myxoid"
3237,Neoplastic Cell,Squamous cell carcinoma of the hypopharynx stage II
3238,Malignant Endocrine Cell,Thyroid Gland Mixed Medullary and Papillary Carcinoma
3239,"Tumor cells, malignant",Skin Basaloid Carcinoma
3240,"Tumor cells, malignant",Malignant Germinative Follicular Epithelium Neoplasm
3241,Malignant Squamous Cell,Squamous cell carcinoma of the hypopharynx stage III
3242,"Tumor cells, malignant",Stage I Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6 and v7
3243,Neoplastic Lymphocyte,Recurrent Childhood Lymphoblastic Lymphoma
3244,Malignant Epithelial Cell,Stage IIIA Breast Carcinoma
3245,Neoplastic Epithelial Cell,Vulvar Small Cell Carcinoma
3246,Neoplastic Cell,Breast Mucinous Cystadenocarcinoma
3247,Leukemic Cell,"Meningeal Chronic Myelogenous Leukemia, BCR-ABL1 Positive"
3248,Neoplastic Squamous Cell,"Squamous Cell Breast Carcinoma, Large Cell Keratinizing Variant"
3249,"Tumor cells, malignant",Trichilemmocarcinoma
3250,Neoplastic Lymphocyte,Adult Burkitt Lymphoma
3251,Neoplastic Cell,mucinous adenocarcinoma of salivary gland
3252,Neoplastic Cell,Nasopharyngeal Neoplasms
3253,Poorly Differentiated Neoplastic Astrocyte,Cerebellar Glioblastoma
3254,Neoplastic B-Lymphocyte,B Acute Lymphoblastic Leukemia with t(12;21)(p13.2;q22.1); ETV6-RUNX1
3255,Neoplastic Cell,Inferior Vena Cava Leiomyosarcoma
3256,"Tumor cells, malignant",Trilateral Retinoblastoma
3257,Neoplastic Cell,"Squamous cell carcinoma, metastatic"
3258,Adenocarcinoma Cell,Adenocarcinoma with metaplasia
3259,Neoplastic Epithelial Cell,Adenocarcinoma with metaplasia
3260,"Tumor cells, malignant",Stage IVC Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
3261,Neoplastic Glandular Cell,Localized Unresectable Adult Hepatocellular Carcinoma
3262,Neoplastic Cell,Recurrent ovarian cancer
3263,Malignant Squamous Cell,Stage IVC Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
3264,Neoplastic Lymphocyte,Waldenstrom's macroglobulinemia recurrent
3265,Neoplastic Endothelial Cell,Hobnail Hemangioma
3266,Primitive Mesenchymal Cell,Malignant fibrous histiocytoma metastatic
3267,Neoplastic B-Lymphocyte,Ann Arbor Stage I Grade 2 Follicular Lymphoma
3268,Neoplastic Squamous Cell,Condylomata Acuminata
3269,Neoplastic Epithelial Cell,Glandular cell neoplasm
3270,Neoplastic Fibroblast,Elastofibroma
3271,Malignant Epithelial Cell,Stage IV Merkel Cell Carcinoma AJCC v7
3272,Neoplastic Hematopoietic and Lymphoid Cell,Stage III Anaplastic Large Cell Lymphoma
3273,Dysplastic Glandular Cell,High-Grade Prostatic Intraepithelial Neoplasia
3274,Malignant Epithelial Cell,Adenocarcinoma with neuroendocrine differentiation
3275,Neoplastic Connective and Soft Tissue Cell,Benign fibrohistiocytic neoplasm
3276,"Tumor cells, malignant",Stage IV Anaplastic Large Cell Lymphoma
3277,Neoplastic Epithelial Cell,Undifferentiated carcinoma of ovary
3278,Malignant Connective and Soft Tissue Cell,mesenchymal chondrosarcoma of bone
3279,Neoplastic Cell,Liver carcinoma
3280,Leukemic Cell,Philadelphia chromosome positive chronic myelogenous leukemia
3281,Neoplastic Smooth Muscle Cell,Liver Leiomyoma
3282,Neoplastic Epithelial Cell,Stage 0 Bladder Carcinoma
3283,Malignant Primitive Germ Cell,Testicular Mixed Embryonal Carcinoma and Yolk Sac Tumor
3284,"Tumor cells, malignant",Renal Vein Leiomyosarcoma
3285,Neoplastic Meningothelial Cell,Intraventricular Meningioma
3286,Neoplastic Hematopoietic and Lymphoid Cell,Stage IVA Mycosis Fungoides and Sezary Syndrome AJCC v7
3287,"Tumor cells, malignant",Peritoneal mesothelioma malignant advanced
3288,Abnormal Lymphocyte cell,Refractory Childhood Acute Lymphoblastic Leukemia
3289,Spindle Melanocyte,"Nevus, Spindle Cell"
3290,Neoplastic Myeloid Cell,Refractory Neutropenia
3291,Neoplastic Cell,Childhood Acute Myeloid Leukemia Not Otherwise Specified
3292,Neoplastic Neuroepithelial Cell,Pineal parenchymal tumor of intermediate differentiation
3293,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Recurrent Primitive Neuroectodermal Tumor
3294,Malignant Epithelial Giant Cell,"Gallbladder Undifferentiated Carcinoma, Spindle and Giant Cell Type"
3295,Adenocarcinoma Cell,Metastatic Ductal Breast Carcinoma
3296,Neoplastic Hematopoietic and Lymphoid Cell,Refractory Cytopenia of Childhood
3297,Neoplastic Glandular Cell,Bartholin Gland Adenomyoma
3298,Neoplastic Cell,Gallbladder Rhabdomyosarcoma
3299,Neoplastic Cell,ovarian neoplasm
3300,"Tumor cells, malignant",Stage II Testicular Non-Seminomatous Germ Cell Tumor AJCC v6 and v7
3301,Neoplastic Epithelial Cell,Endometrial Mucinous Adenocarcinoma
3302,Neoplastic Cell,Von Hippel-Lindau Syndrome-Associated Pancreatic Serous Adenoma
3303,Neoplastic Cell,Monomorphic B-Cell Post-Transplant Lymphoproliferative Disorder
3304,Neoplastic Epithelial Cell,basal cell adenocarcinoma of salivary gland
3305,Neoplastic Glandular Cell,Krukenberg Tumor
3306,"Tumor cells, malignant",Low Grade Salivary Gland Mucoepidermoid Carcinoma
3307,Neoplastic Small to Medium-Sized T-Lymphocyte,Angioimmunoblastic T-cell lymphoma stage IV
3308,"Tumor cells, malignant",Gallbladder Mixed Adenoneuroendocrine Carcinoma
3309,Malignant Epithelial Cell,eccrine adenocarcinoma of vulva
3310,Melanoma Cell,Ciliary Body Epithelioid Cell Melanoma
3311,Neoplastic Connective and Soft Tissue Cell,Lipoma of pleura
3312,Neoplastic Lymphocyte,B Acute Lymphoblastic Leukemia with t(v;11q23.3); KMT2A Rearranged
3313,Malignant Epithelial Cell,Stage IV Hepatocellular Carcinoma AJCC v7
3314,Neoplastic Glial Cell,Subependymal Glioma
3315,Neoplastic Cell,Mixed phenotype acute leukemia
3316,Neoplastic Cell,Sarcomatoid Intrahepatic Cholangiocarcinoma
3317,"Tumor cells, malignant",Stage IV Uterine Sarcoma AJCC v7
3318,Neoplastic Epithelial Cell,Fallopian Tube Carcinoma
3319,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Recurrent Childhood Astrocytic Tumor
3320,Neoplastic Thyroid Gland Follicular Cell,Macrofollicular adenoma
3321,Neoplastic Cell,"Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern"
3322,Neoplastic Epithelial Cell,Moderately Differentiated Prostate Adenocarcinoma
3323,Primitive Round to Oval Cell,Recurrent tumors of the Ewing's family
3324,Neoplastic Germ Cell,Testicular choriocarcinoma stage II
3325,Malignant Epithelial Cell,Colorectal Medullary Carcinoma
3326,Neoplastic Cell,Bone Leiomyoma
3327,Neoplastic Cell,Malignant phyllodes tumor of breast
3328,Neoplastic Glandular Cell,Mucinous neoplasm
3329,Neoplastic Epithelial Cell,"Adenoma, Sweat Gland"
3330,Neoplastic Cell,Mammosomatotroph Adenoma
3331,Neoplastic Endocrine Cell,Multicentric Thyroid Gland Papillary Carcinoma
3332,"Tumor cells, malignant","Retinoblastoma, undifferentiated"
3333,Neoplastic Perineural Cell,Trigeminal schwannoma
3334,Neoplastic Hematopoietic and Lymphoid Cell,Acute lymphocytic leukemia
3335,Neoplastic B-Lymphocyte,Stage III Adult Burkitt Lymphoma
3336,Malignant Syncytiotrophoblastic Giant Cell,Ovarian germ cell choriocarcinoma stage III
3337,"Tumor cells, malignant",Hypopharyngeal Cancer
3338,"Tumor cells, malignant",Erythroid Neoplasm
3339,Adenocarcinoma Cell,Rectosigmoid Signet Ring Cell Carcinoma
3340,Reed-Sternberg Cells,Childhood Mixed Cellularity Classic Hodgkin Lymphoma
3341,"Tumor cells, malignant",Stage IIIA Uterine Sarcoma AJCC v7
3342,Neoplastic Chromaffin Cell,Benign pheochromocytoma of adrenal gland
3343,Neoplastic Connective and Soft Tissue Cell,rhabdomyosarcoma of liver
3344,Neoplastic Trophoblastic Cell,"Trophoblastic Tumor, Placental Site"
3345,Osteoclast-Like Giant Cell,Giant Cell Tumors
3346,Neoplastic Lymphocyte,Stage I Childhood Anaplastic Large Cell Lymphoma
3347,"Tumor cells, malignant",Rhabdomyosarcoma
3348,Neoplastic Cell,Spindle Cell Melanoma
3349,Neoplastic Squamous Cell,Cervical Squamous Cell Carcinoma
3350,Neoplastic Epithelial Cell,Carcinoma of lower gum
3351,Neoplastic Epithelial Cell,"Thymoma, type A, malignant"
3352,Malignant Basaloid Cell,"Carcinoma, Basal Cell"
3353,Neoplastic Epithelial Cell,Oxyphilic Adenoma
3354,Leukemic Cell,Splenic Manifestation of Prolymphocytic Leukemia
3355,"Tumor cells, malignant",Transplant-Related Hematologic Malignancy
3356,"Tumor cells, malignant",Colon Leiomyosarcoma
3357,Neoplastic Endothelial Cell,Endemic African Kaposi Sarcoma
3358,Spindle Melanoma Cell,"Spindle cell melanoma, type B"
3359,Neoplastic Epithelial Cell,Laryngeal verrucous carcinoma stage IV
3360,Neoplastic Connective and Soft Tissue Cell,Piloleiomyoma
3361,Neoplastic Cell,"Papillary renal cell carcinoma, sporadic"
3362,Neoplastic B-Lymphocyte,Centroblastic lymphoma recurrent
3363,Neoplastic Cell,Stage IIB Lung Large Cell Carcinoma AJCC v7
3364,Neoplastic Endocrine Cell,Gastroesophageal Junction Neuroendocrine Carcinoma
3365,Abnormal Lymphocyte cell,Splenic Manifestation of B-Cell Prolymphocytic Leukemia
3366,Neoplastic Lymphocyte,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb
3367,Malignant Epithelial Cell,Stage IIIB Lung Large Cell Carcinoma AJCC v7
3368,Neoplastic Cell,"Fibromatosis, Plantar"
3369,Adenocarcinoma Cell,Unclassified Renal Cell Carcinoma
3370,Melanoma Cell,Choroid Spindle Cell Type B Melanoma
3371,Neoplastic Cell,"Carcinoma, Papillary"
3372,Malignant Epithelial Cell,Small Intestinal Adenosquamous Carcinoma
3373,Neoplastic Cell,Chronic Myelomonocytic Leukemia-1
3374,Neoplastic Lymphocyte,"Lymphoma, Non-Hodgkin"
3375,"Tumor cells, malignant",Stage IB Lung Small Cell Carcinoma AJCC v7
3376,Neoplastic Endocrine Null Cell,Null Cell Pituitary Gland Adenoma
3377,Malignant Epithelial Cell,Stage IV Thyroid Gland Papillary Carcinoma AJCC v7
3378,"Tumor cells, malignant",M5b Acute differentiated monocytic leukemia
3379,Neoplastic Cell,Pyriform Fossa Squamous Cell Carcinoma
3380,Neoplastic Neuroendocrine Polygonal Cell,Breast Carcinoid Tumor
3381,Malignant Epithelial Cell,atypical medullary carcinoma of breast
3382,Neoplastic Epithelial Cell,Hereditary Ovarian Carcinoma
3383,Neoplastic Eccrine Cell,Ductal Eccrine Carcinoma with Squamous Metaplasia
3384,Malignant Eccrine Cell,Ductal Eccrine Carcinoma with Squamous Metaplasia
3385,Ductal Carcinoma Cell,Ductal Eccrine Carcinoma with Abundant Fibromyxoid Stroma
3386,Adenocarcinoma Cell,Stage II Thyroid Gland Follicular Carcinoma AJCC v7
3387,Malignant Epithelial Cell,Adenocarcinoma in situ in a polyp
3388,"Tumor cells, malignant",Laryngeal Acantholytic Squamous Cell Carcinoma
3389,Malignant Endocrine Cell,Thyroid Hurthle Cell Carcinoma
3390,Neoplastic Cell,Carcinoma in situ in a polyp
3391,Neoplastic Cell,Stage III Renal Cell Cancer AJCC v7
3392,Neoplastic Glandular Cell,Stage III Renal Cell Cancer AJCC v7
3393,Neoplastic Cell,Small intestine carcinoma resectable
3394,Neoplastic Squamous Cell,Condyloma acuminata of vagina
3395,Malignant Epithelial Cell,Stage IIIA Hepatocellular Carcinoma AJCC v7
3396,Neoplastic Granulocyte,Granulocytic Sarcoma
3397,Neoplastic Epithelial Cell,Fallopian Tube Mucinous Neoplasm
3398,"Tumor cells, malignant",Transplant-Related Bladder Urothelial Carcinoma
3399,Neoplastic Cell,fibrosarcoma of soft tissue
3400,"Tumor cells, malignant",AIDS-Related Anal Carcinoma
3401,Neoplastic Germ Cell,Teratocarcinoma
3402,Malignant Connective and Soft Tissue Cell,Juxtacortical chondrosarcoma
3403,"Tumor cells, malignant",AIDS-Related Hodgkin Lymphoma
3404,Malignant Epithelial Cell,Adenocarcinoma with cartilaginous metaplasia
3405,"Tumor cells, malignant",Oropharyngeal Basaloid Carcinoma
3406,Malignant Fibroblast,Fascial fibrosarcoma
3407,Neoplastic Transitional Cell,Papillary transitional cell carcinoma
3408,Neoplastic Connective and Soft Tissue Cell,Gastric Inflammatory Myofibroblastic Tumor
3409,"Tumor cells, malignant",Choriocarcinoma of the Testis
3410,Neoplastic Lymphocyte,Intestinal T-cell lymphoma stage IV
3411,Malignant Epithelial Cell,Stage II Adult Liver Cancer AJCC v7
3412,Neoplastic Lymphocyte,AIDS-Related Plasmablastic Lymphoma of the Oral Mucosa
3413,Neoplastic Hematopoietic and Lymphoid Cell,AIDS-Related Plasmablastic Lymphoma of the Oral Mucosa
3414,Neoplastic Squamous Cell,Poorly Differentiated Salivary Gland Squamous Cell Carcinoma
3415,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Mycosis fungoides recurrent
3416,Neoplastic Endocrine Cell,Stage II Differentiated Thyroid Gland Carcinoma 45 Years and Older AJCC v7
3417,Neoplastic Cell,Stage 0 Lip Basal Cell Carcinoma AJCC v6 and v7
3418,"Tumor cells, malignant",Stage 0 Lip Basal Cell Carcinoma AJCC v6 and v7
3419,Malignant Squamous Cell,"Lung Squamous Cell Carcinoma, Small Cell Variant"
3420,Malignant Epithelial Cell,Stage III Adult Liver Cancer AJCC v7
3421,Neoplastic Cell,Vaginal clear cell adenocarcinoma
3422,Malignant Epithelial Cell,Adenoid cystic carcinoma of the oral cavity stage I
3423,Neoplastic Cell,Venous hemangioma
3424,Neoplastic Cell,Bile duct signet-ring cell carcinoma
3425,Neoplastic B-Lymphocyte,Light chain disease
3426,Neoplastic Epithelial Cell,"Lung Squamous Cell Carcinoma, Clear Cell Variant"
3427,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"T-Cell Large Granular Lymphocyte Leukemia, Common Variant"
3428,Centrocyte-Like Cell,Liver Mucosa-Associated Lymphoid Tissue Lymphoma
3429,Abnormal Lymphocyte cell,Plasma cell myeloma recurrent
3430,"Tumor cells, malignant",Parotid Gland Acinic Cell Carcinoma
3431,Neoplastic B-Lymphocyte,Ann Arbor Stage III Grade 2 Follicular Lymphoma
3432,Neoplastic Cell,Inner Ear Lipoma
3433,Neoplastic Cell,benign neoplasm of floor of mouth
3434,Neoplastic Epithelial Cell,High Grade Lung Neuroendocrine Neoplasm
3435,Neoplastic Cell,Submandibular Gland Acinic Cell Carcinoma
3436,Secretory Adenocarcinoma Cell,Minor Salivary Gland Acinic Cell Carcinoma
3437,Malignant Fibroblast,Mixed Congenital Mesoblastic Nephroma
3438,Leukemic Lymphocyte,T-Cell Large Granular Lymphocyte Leukemia Expressing the T-Cell Receptor Gamma-Delta
3439,Neoplastic Connective and Soft Tissue Cell,Kidney Extraskeletal Osteosarcoma
3440,Malignant Thyroid Gland Follicular Cell,Stage I Thyroid Gland Papillary Carcinoma AJCC v7
3441,Neoplastic Neuroepithelial Cell,Adult Ependymal Tumor
3442,"Tumor cells, malignant","Carcinoma of urinary bladder, superficial"
3443,Neoplastic Glandular Cell,clear cell adenocarcinoma of gallbladder
3444,Ductal Carcinoma Cell,Mucinous carcinoma of breast
3445,Neoplastic Epithelial Cell with Intracytoplasmic Mucin,Fallopian Tube Mucinous Adenocarcinoma
3446,Dysplastic Glandular Cell,Carcinoma in situ of prostate
3447,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"NK-Cell Lymphoma, Unclassifiable"
3448,Neoplastic Connective and Soft Tissue Cell,Paratesticular Lipoma
3449,Neoplastic Cell,HTLV-1-Related Malignant Neoplasm
3450,Neoplastic Cell,Malignant neoplasm of hypopharynx recurrent
3451,Neoplastic Cell,Cystic Partially Differentiated Nephroblastoma
3452,Neoplastic Cell,Endometrial Clear Cell Adenocarcinoma
3453,Neoplastic Cell,non-Hodgkin's lymphoma of accessory sinus
3454,"Tumor cells, malignant",leiomyosarcoma of appendix
3455,Neoplastic Epithelial Cell,Glomus vagale tumor
3456,Malignant Epithelial Cell,Renal medullary carcinoma
3457,Neoplastic Cell,Adult Central Nervous System Embryonal Carcinoma
3458,"Tumor cells, malignant",Sweat gland carcinoma
3459,Neoplastic Chromaffin Cell,Malignant Intrathoracic Paravertebral Paraganglioma
3460,Neoplastic Myeloid Cell,Philadelphia-Positive Myelogenous Leukemia
3461,Neoplastic Cell,Adult Central Nervous System Germinoma
3462,Neoplastic Epithelial Cell,adenocarcinoma of urethra
3463,"Tumor cells, malignant",Follicular Variant Thyroid Gland Papillary Carcinoma
3464,Malignant Epithelial Cell,Endometrial Large Cell Neuroendocrine Carcinoma
3465,Neoplastic Epithelial Cell,Adenoid cystic breast carcinoma
3466,Neoplastic Epithelial Cell,Ampulla of Vater Neuroendocrine Tumor
3467,Neoplastic Cell,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v7
3468,Dysplastic Epithelial Cell,Stage 0 Esophageal Adenocarcinoma AJCC v7
3469,Neoplastic Cell,Anterior Foramen Magnum Meningioma
3470,Neoplastic Osteoblast,Childhood Extraskeletal Osteosarcoma
3471,"Tumor cells, malignant",Acute Myeloid Leukemia with t(5;17)(q35;q21)
3472,"Tumor cells, malignant",Squamous cell carcinoma of the oral cavity recurrent
3473,Leukemic Cell,Acute myelomonocytic leukemia
3474,Neoplastic Hematopoietic and Lymphoid Cell,Acute myelomonocytic leukemia
3475,Neoplastic Glandular Cell,Benign Ovarian Serous Tumor
3476,"Tumor cells, malignant",BCLC Stage C Adult Hepatocellular Carcinoma
3477,Neoplastic Epithelial Cell,"Papillary cystadenoma, borderline malignancy"
3478,Abnormal Lymphocyte cell,Primary Pulmonary Diffuse Large B-Cell Lymphoma
3479,Malignant Epithelial Large Cell,lymphoepithelial squamous cell carcinoma of salivary gland
3480,Neoplastic Cell,Testicular Mixed Choriocarcinoma and Teratoma
3481,Neoplastic Epithelial Cell,Adenocarcinoma of salivary gland
3482,Malignant Epithelial Cell,large cell carcinoma of salivary gland
3483,Neoplastic Lymphocyte,Ann Arbor Stage II Non-Contiguous Mantle Cell Lymphoma
3484,Neoplastic Epithelial Cell,Nasopharyngeal carcinoma
3485,Neoplastic Endocrine Cell,large cell neuroendocrine carcinoma of thymus
3486,Neoplastic Muscle Cell,Intravenous leiomyomatosis
3487,Neoplastic Epithelial Cell,Prostate Neuroendocrine Neoplasm
3488,Malignant Epithelial Cell,Stage III Esophageal Squamous Cell Carcinoma AJCC v7
3489,Neoplastic Cell,Condyloma acuminata of cervix
3490,Neoplastic Cell,Gastric Neuroendocrine Tumor
3491,Neoplastic Cell,carcinoma of pancreas with osteoclast-like giant cells
3492,Neoplastic Cell,"Diffuse large B-cell lymphoma, unclassifiable, NOS"
3493,Malignant Epithelial Cell,Stage IVC Lip Cancer AJCC v6 and v7
3494,Neoplastic Skeletal Muscle Cell,Classic Rhabdomyoma
3495,Neoplastic Cell,Glioblastoma with Primitive Neuronal Component
3496,Neoplastic Neuroepithelial Cell,Glioblastoma with Primitive Neuronal Component
3497,Neoplastic Megakaryoblast,Acute Megakaryocytic Leukemias
3498,"Tumor cells, malignant",malignant tumor of male genital organ
3499,Neoplastic Cell,malignant tumor of male genital organ
3500,Neoplastic Epithelial Cell,Cystadenocarcinoma of pancreas
3501,Neoplastic Fibroblast-Like Cell,Cardiac neurofibroma
3502,Leukemic Cell,Infant Leukemia
3503,"Tumor cells, malignant",Myeloid Leukemia
3504,Neoplastic Muscle Cell,leiomyosarcoma of rectum
3505,Malignant Epithelial Large Cell,Large cell neuroendocrine carcinoma
3506,Neoplastic Cuboidal Cell,Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with High Grade Dysplasia
3507,Neoplastic Transitional Cell,Stage 0a Renal Pelvis and Ureter Cancer AJCC v7
3508,Neoplastic Cell,Stage IVB Bone Cancer AJCC v7
3509,Abnormal Lymphocyte cell,Hodgkin's disease mixed cellularity stage IV
3510,Abnormal Lymphocyte cell,Plasmacytoma anaplastic
3511,Leukemic Cell,Hypergranular promyelocytic leukemia
3512,Malignant Epithelial Cell,Stage 0is Renal Pelvis and Ureter Cancer AJCC v7
3513,"Tumor cells, malignant",Common Variant Anaplastic Large Cell Lymphoma
3514,Neoplastic Cell,Teratoma of testis
3515,Neoplastic Retinal Ganglion Cell,Intraocular retinoblastoma
3516,Leukemic Cell,Childhood Acute Myeloid Leukemia with NUP98 Rearrangement
3517,Neoplastic Hematopoietic and Lymphoid Cell,Childhood Acute Myeloid Leukemia with NUP98 Rearrangement
3518,Neoplastic Cell,Stage III Soft Tissue Sarcoma AJCC v7
3519,Neoplastic Glandular Cell,Aflatoxins-Related Hepatocellular Carcinoma
3520,Neoplastic Transitional Cell,Bladder Papillary Urothelial Neoplasm
3521,Neoplastic Epithelial Cell,small cell carcinoma of larynx
3522,Neoplastic Cell,Thymic Hodgkin Lymphoma
3523,Neoplastic Epithelial Cell,Grade 2 Rectal Adenocarcinoma
3524,Neoplastic Glandular Cell,"Ampullary Flat Intraepithelial Neoplasia, High Grade"
3525,Neoplastic Cell,Lymphoma stage IV
3526,Classical Reed-Sternberg Cell,Hodgkin's disease nodular sclerosis refractory
3527,Neoplastic Epithelial Cell,Serous surface papilloma
3528,Neoplastic Cell,Childhood Acute Megakaryoblastic Leukemia
3529,"Tumor cells, malignant",Mixed Ductal-Endocrine Carcinoma
3530,Neoplastic Epithelial Cell,Inverted papilloma of urinary bladder
3531,Neoplastic Cell,Stage III Vulvar Cancer AJCC v7
3532,Neoplastic Cell,Primary Cutaneous Follicle Center Lymphoma
3533,"Tumor cells, malignant",HER2-positive carcinoma of breast
3534,Neoplastic Medium-Sized B-Lymphocyte with Basophilic Cytoplasm,Burkitt's lymphoma refractory
3535,Neoplastic Cell,Childhood Cerebellar Anaplastic Astrocytoma
3536,Hodgkin Cell,Hodgkin's disease nodular sclerosis stage I
3537,Neoplastic Follicle Center B-Cell,Recurrent Grade 3 Follicular Lymphoma
3538,Neoplastic Epithelial Cell,Clear cell odontogenic carcinoma
3539,Neoplastic Epithelial Cell,Stage III Urethral Cancer AJCC v7
3540,Neoplastic Mononuclear Stromal Cell,Giant Cell Tumor of Bone
3541,Malignant Endocrine Cell,Metastatic Jugulotympanic Paraganglioma
3542,Neoplastic B-Lymphocyte,Esophageal Mucosa-Associated Lymphoid Tissue Lymphoma
3543,Adenocarcinoma Cell,Renal Cell Carcinoma Associated with t(X;1)(p11.2;p34)
3544,Undifferentiated Neoplastic Blast,Acute Undifferentiated Leukemia
3545,"Tumor cells, malignant",Adenocarcinoma of anal canal
3546,Neoplastic Cell,Tubular adenoma
3547,Neoplastic Cell,Benign neoplasm of appendix
3548,Neoplastic Cell,malignant neoplasm of epiglottis
3549,Abnormal Lymphocyte cell,Grade 3b Follicular Lymphoma
3550,Neoplastic Cell,Stage I Testicular Cancer AJCC v6 and v7
3551,Neoplastic Cell,Mediastinal Neuroblastoma
3552,Neoplastic Squamous Cell,Squamous cell carcinoma of the parotid gland
3553,Neoplastic Cell,Stage IIIB Lung Small Cell Carcinoma AJCC v7
3554,Adenocarcinoma Cell,Adenoid cystic eccrine carcinoma
3555,"Tumor cells, malignant",Hepatoblastoma non-resectable
3556,Neoplastic Neuroepithelial Cell,Recurrent Childhood Gliomatosis Cerebri
3557,Neoplastic Cell,intestinal type adenocarcinoma of extrahepatic bile duct
3558,Neoplastic Neuroendocrine Cell,Gastric Neuroendocrine Tumor G2
3559,Neoplastic Cell,Myxoma of the Endocardium
3560,Neoplastic Connective and Soft Tissue Spindle Cell,Myxoma of the Endocardium
3561,Malignant Epithelial Cell,Endometrial Dedifferentiated Carcinoma
3562,Neoplastic Squamous Cell,Bladder squamous cell carcinoma stage III
3563,Malignant Epithelial Cell,Esophageal Moderately Differentiated Squamous Cell Carcinoma
3564,Malignant Basaloid Cell,Skin Signet Ring Cell Basal Cell Carcinoma
3565,Neoplastic Sex Cord-Stromal Cell,Malignant sex-cord stromal tumor
3566,Malignant Epithelial Cell,Minor Salivary Gland Carcinoma
3567,Neoplastic B-Lymphocyte,Burkitt's tumor of spleen
3568,Neoplastic Hematopoietic and Lymphoid Cell,B Lymphoblastic Lymphoma
3569,Malignant Connective and Soft Tissue Cell,Stage IIB Osteosarcoma AJCC v7
3570,Neoplastic Cell,Cecum Lymphoma
3571,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Desmoplastic infantile ganglioglioma
3572,"Tumor cells, malignant",Adult Combined Hepatocellular Carcinoma and Cholangiocarcinoma
3573,Neoplastic Cell,Vulvar Adenocarcinoma of Mammary Gland Type
3574,Neoplastic Cell,Malignant neoplasm of labium majus
3575,"Tumor cells, malignant",Cutaneous Mature B-Cell Neoplasm
3576,Neoplastic Epithelial Cell,Mixed Acinar-Ductal Carcinoma of the Pancreas
