,CUI1,CUI2
1446,"congestive heart failure as complication of obstetrical surgery as postpartum condition, delivered during current episode","congestive heart failure as complication of obstetric anesthesia as postpartum condition, delivered during previous episode"
1447,Railway accident involving derailment without collision,train derailment without preceding collision injuring unauthorized rider on vehicle
1448,self-inflicted overdose of HMG-CoA reductase inhibitor,self-inflicted overdose of carbonic acid anhydrase inhibitor
1449,white and gray appearance of wound bed of left wrist,white and gray appearance of wound bed of left elbow
1450,malignant neoplasm of gallbladder stage II,malignant neoplasm of oral cavity stage II
1451,Intolerance to milk (finding),Intolerance to glycerol
1452,inherited systemic amyloidosis,Reactive systemic amyloidosis
1453,tactile hyperesthesia of outer upper arm (C5 distribution) on right side only,tactile hyperesthesia of outer upper arm (C5 distribution) on left side only
1454,Syringomyelia,magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
1455,Periodontitis associated with chronic familial neutropenia,Nightmares associated with chronic post-traumatic stress disorder
1456,allergy testing Baker's yeast induration,allergy testing coastal live oak induration
1457,magnetic resonance imaging of thoracic spine: peritendinous mass of T12 vertebra associated with anemia,magnetic resonance imaging of thoracic spine: peritendinous mass of T7 vertebra associated with anemia
1458,Pain radiating to center of chest,lower back pain radiating to medial aspect of left ankle
1459,Oliguria OR anuria due to procedure,Obstruction due to foreign body accidentally left in operative wound AND/OR body cavity during a procedure
1460,Date range:Cmplx:Enctr:Psychiatric rehabilitation treatment plan:Set,"Deprecated Cardiac rehabilitation treatment plan, Date attending MD signed Date and time"
1461,bone fragment protruding through skin of distal phalanx of index finger of right hand,bone fragment protruding through skin of distal phalanx of ring finger of right hand
1462,Equus asinus (male) X Equus caballus (female) intragenus hybrid,magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
1463,partial thickness (second degree) chemical burn of ankle,partial thickness (second degree) chemical burn of forearm
1464,familial hemiplegic migraine headache with status migrainosus,hemiplegic migraine headache with status migrainosus
1465,Synthetic cathinone dependence,sedative/hypnotic/anxiolytic dependence with sedative/hypnotic/anxiolytic-induced psychotic disorder with hallucinations
1466,bleeding laceration of right temporomandibular joint,laceration of right temporomandibular joint with aligned margins
1467,Plasmodium malariae malaria with other complications,Failed attempted abortion with other specified complications
1468,History of allergy to insect bites or stings,"multiple closed fractures of skull with subarachnoid, subdural, or extradural hemorrhage with prolonged (> 24 hrs) loss of consciousness without return to prior level of consciousness"
1469,Anomalous pulmonary artery,cardiac catheterization pressure pulmonary artery wedge peak systolic
1470,magnetic resonance imaging of thoracic spine: perineural mass of T8 vertebra with surrounding edema,magnetic resonance imaging of thoracic spine: mass of T8 vertebra with surrounding edema
1471,having been in military combat,violent traumatic event having been in blizzard
1472,malignant neoplasm of bladder TNM staging regional lymph node (N) N3,malignant neoplasm of bladder TNM staging regional lymph node (N) NX
1473,well-healed incision of right ear,well-healed incision of right hip
1474,puncture of left upper paraspinal region consistent with shrapnel exit wound,puncture of left upper paraspinal region consistent with entry wound of specified shrapnel fragment (#___)
1475,amputation stump dehiscence of left lower extremity,complications amputation stump pain of left lower extremity
1476,Generalized rash,Red rash
1477,incision of face with specified hourly tube drainage,incision of right hip with specified hourly tube drainage
1478,Wound healed (finding),Surgical Wound Dehiscence
1479,puncture of toe consistent with entry wound of specified bullet (#___),puncture of left arm consistent with entry wound of specified bullet (#___)
1480,Ulcer of artery,echocardiography: turbulence of pulmonary artery band
1481,malignant neoplasm of adrenal gland TNM staging primary tumor (T) T2,malignant neoplasm of adrenal gland TNM staging primary tumor (T) T3
1482,corneal pachymetry of left eye,exudative macular degeneration of left eye with active choroidal neovascularization
1483,x-ray of finger: mallet deformity of right little finger with dislocation,x-ray of finger: mallet deformity of right middle finger with dislocation
1484,Polyneuropathy in infectious and parasitic diseases classified elsewhere,Cardiomyopathy in infectious and parasitic diseases classified elsewhere
1485,Potassium,magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
1486,anxiety with difficulty breathing,dementia with anxiety symptoms
1487,reported cut on head by sharp-edged object,reported cut on back by sharp-edged object
1488,puncture of right side of neck consistent with shrapnel entry wound,puncture of left side of neck consistent with entry wound of specified shrapnel fragment (#___)
1489,late effects of fracture of spine and/or trunk,late effects of nontraumatic intracranial hemorrhage vision disturbances
1490,pain of little finger of right hand elicited by motion,pain of index finger of right hand elicited by motion
1491,Discord in the workplace,Send the worst abnormal result for each kind of observation in the time window:Scope.modifier.selection item:Point in time:X12^277:
1492,Cannabis abuse with intoxication delirium,Alcohol abuse with intoxication delirium
1493,Gangrene associated with diabetes mellitus,Gangrene associated with type 2 diabetes mellitus
1494,intentional poisoning by halogenated derivatives,intentional poisoning by amino derivatives of salicylic acid
1495,Accident caused by hurricane,Accident caused by needle
1496,Intraocular lens associated postoperative inflammation,Disorder of cornea associated with contact lens
1497,laceration of penis with active bleeding,laceration of right labia majora with active bleeding
1498,noxious influence from cocaine via placenta or breast milk affecting fetus,noxious influence from addictive drugs via placenta or breast milk affecting newborn
1499,malignant neoplasm of bladder TNM staging primary tumor (T) T4,malignant neoplasm of nasal sinus TNM staging primary tumor (T) T4
1500,open fracture of skull vault with intracranial injury with brief (< 1 hr) loss of consciousness,open fracture of base of skull with intracranial injury with brief (< 1 hr) loss of consciousness
1501,incision of left lower paraspinal region with sutures in place,incision of left lower paraspinal region with staples in place
1502,"PROSTATE CANCER, SUSCEPTIBILITY TO","DIABETES MELLITUS, TYPE 2, SUSCEPTIBILITY TO"
1503,Ulceration of skin due to therapeutic ionizing radiation,Glaucoma of right eye due to anterior segment anomaly
1504,analeptic poisoning with undetermined intent,poisoning by insecticides with undetermined intent
1505,magnetic resonance imaging of thoracic spine: mass of left side of T5 vertebra associated with anemia,magnetic resonance imaging of thoracic spine: mass of left side of T9 vertebra associated with anemia
1506,foul-smelling weeping wound of right hand,foul-smelling weeping wound of right foot
1507,Infected femorofemoral crossover graft,Infected aortofemoral graft
1508,Ebstein's anomaly of left atrioventricular valve in functionally univentricular heart,Ebstein's anomaly of left atrioventricular valve
1509,laceration of top of head with sterile strips in place,laceration of abdominal wall with sterile strips in place
1510,allergy testing chocolate erythema,allergy testing boxelder erythema
1511,incision of posterior neck with ragged edges,incision of posterior neck with adequately approximated postsuture edges
1512,debris of right mastoid bowl,ceruminous debris of right mastoid bowl
1513,late proc complic w/o mention of misadventure during proc kidney dialysis,late proc complic w/o mention of misadventure during proc blood sampling
1514,Dermal translucency,x-ray of forearm: sclerotic lesion with soft tissue mass of inferior aspect
1515,puncture of abdominal wall with surrounding tenderness,puncture of finger with surrounding tenderness
1516,"Responsible party, home phone number","Responsible party, work number:Tele:Pt:Responsible party:Nom:CPHS"
1517,self-inflicted overdose of chloramphenicol,self-inflicted overdose of vasodilators
1518,Hydrocephalus in neoplastic disease,paget's disease in neoplastic disease multiple sites
1519,magnetic resonance imaging of thoracic spine: peritendinous mass of T5 vertebra associated with bone destruction,magnetic resonance imaging of thoracic spine: peritendinous mass of T4 vertebra associated with bone destruction
1520,stump assessment of right lower leg showed drainage,stump assessment of right lower leg showed serosanguineous drainage
1521,Deprecated Clinical discipline:Type:Point in time:Speech therapy treatment plan:Nominal,Deprecated Clinical discipline:Type:Point in time:Respiratory therapy treatment plan:Nominal
1522,incision of right knee with specified total tube drainage,incision of right thigh with specified total tube drainage
1523,bilateral shoulder elev passive abduction deteriorated by (___ deg.),bilateral shoulder elev passive forward flex improved by (___ deg.)
1524,percutaneous chest drain in place with bloody drainage,percutaneous chest drain in place with drainage amount
1525,milestone: recognizes letters of alphabet,milestone: can print letters of alphabet
1526,Medication name ID,Medication name + ID
1527,Corneal allograft rejection,Corneal Pachymetry
1528,magnetic resonance imaging of thoracic spine: mass of T8 vertebra associated with bone destruction,magnetic resonance imaging of thoracic spine: peritendinous mass of T8 vertebra associated with bone destruction
1529,clean incision of left foot,clean incision of left leg
1530,reported bruising of ankle by hammer,reported bruising of external ear caused by hammer
1531,pain of ring finger of right hand elicited by motion,pain of ring finger of left hand elicited by motion
1532,clean wound of left knee,puncture of left knee consistent with exit wound of multiple shrapnel fragments
1533,"near vision right eye, uncorrected: pinhole: minus ___","near vision left eye, uncorrected: pinhole: minus ___"
1534,Secondary malignant neoplasm of bone,Secondary malignant neoplasm of supraclavicular lymph nodes
1535,puncture of left ankle with surrounding erythema,puncture of left lower back with surrounding erythema
1536,ulcer of anterior surface of right shoulder tissue base granulation,ulcer of anterior surface of left shoulder tissue base granulation
1537,x-ray of lumbosacral spine: mixed lytic and sclerotic lesion with soft tissue mass suspected superiorly,x-ray of thoracic spine: mixed lytic and sclerotic lesion with soft tissue mass suspected superiorly
1538,puncture of left arm consistent with exit wound of multiple bullets,puncture of left arm consistent with exit wound of multiple shrapnel fragments
1539,skin graft of dorsal aspect of left foot,bone fragment of third metatarsal protruding through skin of dorsal aspect of left foot
1540,parental concerns: child spits up a lot,parental concerns: child not sitting up yet
1541,Able to participate in games for play,Able to turn pages
1542,glomerulitis with exudative nephritis,exudative macular degeneration of left eye with active choroidal neovascularization
1543,Hypertensive heart AND chronic kidney disease with congestive heart failure,Hypertensive heart AND chronic kidney disease stage 4
1544,Dental X-rays and other images (not DICOM) attachment:Find:Pt:^Patient:Doc,cerebral laceration and contusion with LOC with death due to other cause prior to regaining consciousness
1545,cervical laceration note on post-delivery exam,Accidental puncture AND/OR laceration during a procedure on a blood vessel
1546,indurated tissue surrounding wound of left thigh,indurated tissue surrounding wound of left foot
1547,factors increasing joint pain in index finger of right hand,factors increasing joint pain in little finger of left hand
1548,milestone: has wide range of emotions,degree of deterioration of passive range of motion of flexed right hip on internal rotation
1549,"[X]Victim of flood, occurrence in residential institution","[X]Victim of cataclysmic storm, occurrence in residential institution"
1550,self-inflicted overdose of gaseous anesthetics,self-inflicted overdose of spinal anesthetics
1551,phakoma of right eye at specified location,gray phakoma of right eye
1552,mastectomy scar,Unsatisfactory surgical scar
1553,self-inflicted overdose of paramethadione,self-inflicted overdose of vasodilators
1554,swollen tissue surrounding wound of left lower back,foul-smelling tissue surrounding wound of left lower back
1555,"chemical burn two or more fingers, including thumb",multiple gestation placenta status two or more monochorionic fetuses
1556,puncture of left forearm consistent with shrapnel entry wound,puncture of left ankle consistent with entry wound of specified shrapnel fragment (#___)
1557,chest pain relieved by rest,chest pain relieved by nitroglycerin
1558,aneurysm of hemodialysis access fistula of left arm,aneurysm of hemodialysis access fistula of right arm
1559,Injection site nerve damage,Injection site burning
1560,pain of fourth toe of right foot elicited by motion,pain of third toe of right foot elicited by motion
1561,choledocholithiasis with cholangitis without obstruction,choledocholithiasis with chronic cholangitis without obstruction
1562,pain elicited in left shoulder during lift-off test,pain elicited in right shoulder during lift-off test
1563,Documenting observations,Include all data of the selected type that represents observations made 30 days or fewer before the starting date of service for the claim:Scope.modifier.time window:Point in time:X12^277:
1564,malignant neoplasm of liver TNM staging regional lymph nodes (N) NX,malignant neoplasm of nasopharynx TNM staging regional lymph nodes (N) NX
1565,respiratory medication poisoning with undetermined intent,lipotropic medication poisoning with undetermined intent
1566,puncture of right upper back consistent with exit wound of multiple bullets,puncture of right upper paraspinal region consistent with exit wound of multiple bullets
1567,Sepsis-associated left ventricular failure,Mechanical failure of left knee prosthetic joint
1568,Brain ventricular shunt malfunction,Intrahepatic portal shunt malfunction
1569,dehiscence of laceration of right mid back,dehiscence of laceration of right upper back
1570,septic tenosynovitis of third toe of left foot,septic tenosynovitis of fourth toe of left foot
1571,Periodontitis associated with chronic familial neutropenia,Hypercalcemia associated with chronic dialysis
1572,clean incision of left ankle,incision of left ankle with tube drainage
1573,Potassium,Parotid tumour malignant stage IV
1574,sanguineous drainage of stump of left wrist disarticulation,sanguineous drainage of stump of left thigh amputation
1575,ENT surgical result ear right hearing neurosensory,ENT surgical result ear left hearing neurosensory improved
1576,mild intermittent asthma with exacerbation,atherosclerosis of nonautologous bypass graft of extremities with intermittent claudication
1577,macerated wound of left arm,macerated wound of left pelvic region
1578,white and gray appearance of wound bed of left lower back,green and foul-smelling appearance of wound bed of left lower back
1579,Hypertrophic cardiomyopathy secondary to Friedreich's ataxia,Restrictive cardiomyopathy secondary to malignancy
1580,ulcer around right side of mouth with nonblanching erythema,ulcer of right side of nose with nonblanching erythema
1581,topical dental medication poisoning with undetermined intent,respiratory medication poisoning with undetermined intent
1582,wound of left mid back with venous bleeding,wound of left upper back with venous bleeding
1583,"Localized, secondary osteoarthritis of the pelvic region and thigh","Localized, secondary osteoarthritis of the shoulder region"
1584,"Deprecated Skilled nursing treatment plan, Visit duration Time","Deprecated Skilled nursing treatment plan, Visit frequency TQ2"
1585,puncture of back of head consistent with entry wound of multiple bullets,puncture of left lower back consistent with exit wound of multiple bullets
1586,Dysfunction of papillary muscle,Rupture of papillary muscle
1587,PTCA mid left anterior descending artery complications dissection,PTCA mid left anterior descending artery complications catheter transection
1588,underdosing of centrally-acting and adrenergic-neuron-blocking agents,intentional poisoning by centrally-acting and adrenergic-neuron-blocking agents
1589,Arthropathy associated with disorders EC NOS,"Arthropathy associated with mycoses, other specified sites"
1590,chemical-induced diabetes mellitus with diabetic neuropathic arthropathy,chemical-induced diabetes mellitus with diabetic arthropathy
1591,cannabis-induced anxiety disorder during intoxication,phencyclidine-induced anxiety disorder during intoxication
1592,Miscarriage due to Brucella abortus,exfoliation due to erythematous condition involving 30-39% of body surface
1593,PTCA septal-1 artery complications balloon rupture,PTCA left posterolateral segment artery complications balloon rupture
1594,Skin graft hypertrophy,Skin graft necrosis
1595,artificial skin on anterior aspect of neck,artificial skin on anterior aspect of right shoulder
1596,secondary diabetes mellitus with moderate nonproliferative diabetic retinopathy,secondary diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema
1597,foreign body in pharynx gastric contents causing asphyxiation,foreign body in bronchus gastric contents causing asphyxiation
1598,diabetes mellitus diabetic maculopathy type 1 both eyes,uncontrolled type 1 diabetes mellitus with ophthalmic manifestations of both eyes
1599,laceration of left breast with arterial bleeding,laceration of left hip with arterial bleeding
1600,Clinical stage II A,Clinical stage 3 A
1601,malignant neoplasm of cervix TNM staging primary tumor (T) TX,malignant neoplasm of cervix TNM staging primary tumor (T) T1A2/IA2
1602,"Deprecated Occupational therapy treatment plan, Estimated date of completion Date","Deprecated Psychiatric rehabilitation treatment plan, Estimated date of completion Date"
1603,tenosynovitis infective ankle and foot,rheumatoid arthritis rf positive of ankle and foot
1604,Neonatal jaundice with Crigler-Najjar syndrome,Neonatal jaundice with congenital hypothyroidism
1605,dementia without behavioral disturbance,dementia of unknown (axis iii) etiology without behavioral disturbance
1606,puncture of left lateral chest with erythema,puncture of left lateral chest consistent with entry wound of multiple bullets
1607,ulcer of midline of chest tissue base necrosis,ulcer of midline of chest tissue base gangrene
1608,Death from overwork,OB complications from anesthetics - aspiration pneumonitis during pregnancy
1609,psychoactive substance dependence with psychoactive substance-induced psychotic disorder with hallucinations,psychoactive substance use with psychoactive substance-induced psychotic disorder
1610,occupant of pick-up truck or van injured in transport accident with military vehicle,occupant of pick-up truck or van injured in transport accident
1611,pulsatile neck mass,edematous neck mass
1612,Tuberculosis associated with AIDS,Encephalomyelitis associated with AIDS
1613,Alcohol dependence with alcohol-induced psychotic disorder,Alcohol abuse with alcohol-induced psychotic disorder with delusions
1614,Renal disorder associated with type 1 diabetes mellitus,Polyneuropathy associated with type 1 diabetes mellitus
1615,Reason for scheduled trip additional service information:Imp:Pt:Ambulance transport:Nar,Include all data of the selected type that represents observations made two years or less before the starting date of service for the claim:Scope.modifier.time window:Point in time:X12^277:-
1616,edges of laceration of genitalia,laceration of genitalia with approximation of postsuture edges
1617,murmur right lower sternal border continuous transmitted to apex,murmur right lower sternal border continuous transmitted to base
1618,underdosing of general anesthetics,underdosing of anesthetics
1619,murmur right upper sternal border continuous increased by exercise,murmur right upper sternal border continuous decreased by exercise
1620,ulcer of right temple with tendon necrosis,ulcer of posterior surface of right shoulder with tendon necrosis
1621,arm peripheral intravenous (PIV) device site discharge clear,forearm peripheral intravenous (PIV) device site discharge clear
1622,Vulvovaginitis associated with another disorder,"Esophageal varices without bleeding, associated with another disorder"
1623,intentional poisoning by ganglion-blocking agents,intentional poisoning by parasympatholytics
1624,skin wound which oozes,skin wound oozes yellow-white
1625,Dilated cardiomyopathy secondary to viral myocarditis,Dilated cardiomyopathy secondary to nutritive deficiency
1626,puncture of right hip consistent with entry wound of multiple bullets,puncture of right lateral chest consistent with entry wound of multiple bullets
1627,puncture of left knee consistent with entry wound of specified bullet (#___),puncture of left mid back consistent with entry wound of specified bullet (#___)
1628,perio-endo defect of gingiva of right lower first molar,perio-endo defect of gingiva of left lower first molar
1629,puncture of left arm consistent with exit wound of specified bullet (#___),puncture of left knee consistent with exit wound of specified bullet (#___)
1630,incision of right ear with uniform healing ridge,incision of right foot with uniform healing ridge
1631,Homicidal cut of any part of body,complications of reattached body part
1632,"maternal coagulation defect complicating pregnancy, birth, or puerperium as antepartum condition","maternal coagulation defect complicating pregnancy, birth, or puerperium"
1633,subcutaneous incision of anterior neck,examination of tissue surrounding incision of anterior neck
1634,tactile hyperesthesia of ulnar 1 1/2 fingers,tactile hyperesthesia of ulnar forearm and upper arm (T1 distribution) bilaterally
1635,Alcohol withdrawal syndrome,Drug withdrawal syndrome
1636,Finding of pain sense,pain of both ankles elicited by passive plantar flexion and inversion
1637,anti-infective lead compound poisoning with undetermined intent,anti-infective bismuth compound poisoning with undetermined intent
1638,Mixed anxiety and depressive disorder,"persistent depressive disorder (dysthymia) w/ anxious distress, moderate-severe"
1639,area of artificial skin of shoulder,area of artificial skin of popliteal fossa
1640,Secondary autoimmune hemolytic anemia co-occurrent and due to systemic lupus erythematosus,Secondary autoimmune hemolytic anemia co-occurrent and due to lymphoproliferative disorder
1641,wound of scalp with ragged edges,wound of right lateral chest with ragged edges
1642,tactile hyperesthesia of left side of neck,tactile hyperesthesia of perineum (S3-S5 distribution) on left side only
1643,laceration of left upper paraspinal region with well approximated postsuture edges,incision of left upper paraspinal region with well approximated postsuture edges
1644,laceration of temple with sterile strips in place,laceration of right mid paraspinal region with sterile strips in place
1645,Dysfunction of implantable cardiac defibrillator lead,Dysfunction of cardiac pacemaker lead
1646,Failure of dental post,Failure of osseointegration of dental implant
1647,blood drug screen for hallucinogens,blood drug screen for cocaine
1648,malignant neoplasm of large intestine metastatic to liver,malignant neoplasm of large intestine metastatic to ovaries
1649,bronchoscopy cherry red mass of left lower lobe superior segmental bronchus,bronchoscopy erythematous mass of right lower lobe superior segmental bronchus
1650,edges of incision of left mid back,incision of left mid back with poorly approximated postsuture edges
1651,fetal hydrocephalus affecting care of mother with baby delivered,fetal damage affecting care of mother with baby delivered
1652,wound of back of head with venous bleeding,wound of left upper back with venous bleeding
1653,incision of right ear with poorly approximated postsuture edges,incision of right breast with poorly approximated postsuture edges
1654,PTCA septal-1 artery complications balloon rupture,PTCA first posterolateral branch artery complications balloon rupture
1655,Disorders of prostheses and implants of the nervous system,Disorders of skin grafts and flaps
1656,cardiac catheterization hemodynamics assessment restrictive disease,cardiac catheterization complicated by pneumothorax
1657,ulcer of right ankle with nonblanching erythema,ulcer of right angular commissure of face with nonblanching erythema
1658,tympanic membrane graft healed completely,tympanic membrane graft left healed completely
1659,incision of left arm with specified daily tube drainage,incision of left lower paraspinal region with specified daily tube drainage
1660,puncture of scalp consistent with shrapnel exit wound,puncture of right foot consistent with exit wound of multiple shrapnel fragments
1661,ulcer of perineum with full thickness skin loss,ulcer of perineum with partial thickness skin loss
1662,malig neoplasm tnm staging primary tumor (t) t1c,malig neoplasm tnm staging primary tumor (t) t1a
1663,Ordering practitioner ID,ED referring practitioner ID
1664,swollen tissue surrounding wound of left anterior chest,foul-smelling tissue surrounding wound of left anterior chest
1665,"milestone: says mama, dada, and 3 additional words",milestone: vocabulary of 20 words or more
1666,puncture of sternum consistent with entry wound of specified shrapnel fragment (#___),puncture of right hip consistent with entry wound of specified shrapnel fragment (#___)
1667,Subcutaneous tissue disease associated with AIDS,Salivary gland disease associated with AIDS
1668,Axis III diagnosis,paranoid type personality change due to Axis III etiology
1669,Slowness and poor responsiveness,bandage / dressing poor absorption
1670,spontaneous hemorrhage of gingiva on mesial surface of right mandibular third molar,spontaneous hemorrhage of gingiva on mesial surface of right maxillary third molar
1671,pattern of continuous interscapular murmur,continuous interscapular murmur with crescendo-decrescendo pattern
1672,injury due to combat using blunt or piercing object during military operations,injury due to explosion of guided missile during military operations
1673,ulcer of perineum with subcutaneous tissue exposed,ulcer of forehead with subcutaneous tissue exposed
1674,Bile duct calculus with cholecystitis,cholelithiasis with bile duct calculi with acute and chronic cholecystitis with obstruction
1675,milestone: indicates pleasure and displeasure,milestone: knows about food and appliances in home
1676,wound of left anterior chest with venous bleeding,wound of left lateral chest with venous bleeding
1677,Extradural hemorrhage following injury without open intracranial wound AND with moderate loss of consciousness (1-24 hours),Subarachnoid hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours)
1678,laceration with tissue bleeding,laceration of right shoulder with arterial bleeding
1679,Anemia associated with AIDS,Ill-defined intestinal infection associated with AIDS
1680,magnetic resonance imaging of thoracic spine: perineural mass of T7 vertebra associated with anemia,magnetic resonance imaging of thoracic spine: mass of T7 vertebra associated with anemia
1681,hip pain worse with weightbearing,puncture of right hip consistent with entry wound of specified shrapnel fragment (#___)
1682,"juvenile absence seizure without intractable seizure, with status epilepticus","childhood absence seizure without intractable seizure, with status epilepticus"
1683,Mechanical complication of cardiac implant,Mechanical complication of cardiac pacemaker
1684,retraction of pars flaccida of left ear with bloody drainage,retraction of pars flaccida of left ear with serous drainage
1685,magnetic resonance imaging of thoracic spine: mass of lateral aspect of T9 vertebra associated with bone destruction,magnetic resonance imaging of thoracic spine: mass of lateral aspect of T2 vertebra associated with bone destruction
1686,occupant of heavy transport vehicle injured in collision with nonmotor vehicle,occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
1687,milestone: brings hands together,milestone: dresses with supervision
1688,Superficial incisional surgical site infection,Deep incisional surgical site infection
1689,"Skin graft as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation","Tendon graft as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation"
1690,Disorder of vertebra,magnetic resonance imaging of thoracic spine: perispinal mass of T10 vertebra associated with anemia
1691,medication reconciliation performed,taking medication for stomach problem
1692,malignant neoplasm of hard palate TNM staging primary tumor (T) TX,malignant neoplasm of hard palate TNM staging primary tumor (T) T4a
1693,foul-smelling tissue surrounding wound of right pelvic region,foul-smelling tissue surrounding wound of left pelvic region
1694,puncture of right mid back consistent with bullet entry wound,puncture of right mid back consistent with bullet entry wound with gunpowder residue
1695,magnetic resonance imaging of thoracic spine: mass of medial aspect of T10 vertebra associated with bone destruction,magnetic resonance imaging of thoracic spine: mass of medial aspect of T1 vertebra associated with bone destruction
1696,cardiovascular surgery result: angina more severe,cardiovascular surgery result: claudications less severe
1697,Cannabis dependence with psychotic disorder with hallucinations,sedative/hypnotic/anxiolytic dependence with sedative/hypnotic/anxiolytic-induced psychotic disorder with hallucinations
1698,PTCA left posterolateral segment artery complications balloon rupture,PTCA first posterolateral branch artery complications balloon rupture
1699,Cardiac finding,Cardiac screen finding recency:Type:Pt:Cardiovascular system:Nom:CPHS
1700,diabetes mellitus secondary with ketoacidosis without coma,secondary diabetes mellitus with ketoacidosis with coma
1701,secondary diabetes mellitus with diabetic peripheral angiopathy with gangrene,type 2 diabetes with diabetic peripheral angiopathy with gangrene
1702,post-osseointegration biological failure of dental implant due to poor oral hygiene,Failure of osseointegration of dental implant due to occlusal trauma caused by poor prosthetic design
1703,generalized skin cracks excluding palms,generalized skin cracks excluding palms and soles
1704,Able to raise head,head injury - with subdural hemorrhage - with LOC with death due to brain injury prior to regaining consciousness
1705,use of public transportation with moderate assistance,use of taxi with moderate assistance
1706,malignant neoplasm of extrahepatic bile duct stage Ib,malignant neoplasm of extrahepatic bile duct stage IIa
1707,Able to perform drawing activities,Able to perform washing and drying of self activities
1708,incision of left foot with specified hourly tube drainage,incision of left lower back with specified hourly tube drainage
1709,malignant neoplasm of vulva TNM staging primary tumor (T) Tis/0,malignant neoplasm of vulva TNM staging primary tumor (T) T0
1710,self-inflicted overdose of epinephrine,self-inflicted overdose of nystatin
1711,"Vacuum Extraction, Obstetrical",Obstetrical studies:Cmplx:-:^Patient:Set
1712,inflammatory myopathy secondary to rheumatoid arthritis of hip,inflammatory myopathy secondary to rheumatoid arthritis of elbow
1713,puncture of abdominal wall consistent with entry wound of specified bullet,puncture of left ankle consistent with entry wound of specified bullet (#___)
1714,foul-smelling incision of left thigh,foul-smelling weeping incision of left ankle
1715,murmur right lower sternal border continuous unchanged by handgrip,murmur right lower sternal border continuous unchanged by amyl nitrite
1716,Ventriculoperitoneal catheter,PTCA right posterolateral segment artery complications catheter transection
1717,allergy testing burrobush erythema,allergy testing cashew nut erythema
1718,ulcer of anterior surface of right shoulder tissue base gangrene,ulcer of posterior surface of right shoulder tissue base gangrene
1719,gestational diabetes mellitus in childbirth - controlled,gestational diabetes mellitus in childbirth - diet controlled
1720,"Malignant neoplasm of salivary gland, unspecified, stage III",Malignant neoplasm of vulva stage III
1721,Inhalation injury due to chemical,head injury - with subdural hemorrhage - with LOC with death due to brain injury prior to regaining consciousness
1722,poisoning by chlorine gas due to self-inflicted overdose,poisoning by natural gas due to self-inflicted overdose
1723,malignant neoplasm of soft palate TNM staging distant metastasis (M) MX,malignant neoplasm of liver TNM staging distant metastasis (M) MX
1724,Symptom aggravating factors,factors relieving abdominal pain
1725,bronchoscopy hemorrhagic mass of left main bronchus,bronchoscopy hemorrhagic mass of left apicoposterior segmental bronchus
1726,"bariatric surgery status complicating pregnancy, second trimester","maternal obesity complicating pregnancy, second trimester"
1727,malignant neoplasm of bladder TNM staging regional lymph node (N) N2,malignant neoplasm of bladder TNM staging regional lymph node (N) NX
1728,culdocentesis clear serous fluid,aspiration of clear amniotic fluid with respiratory symptoms
1729,purulent incision of left lower back,clean incision of left lower back
1730,"Osteoarthropathy, Secondary Hypertrophic",Secondary malignant neoplasm of supraclavicular lymph nodes
1731,weeping laceration of face,weeping laceration of left breast
1732,malignant neoplasm of salivary gland TNM staging distant metastasis (M) M0,malignant neoplasm of vulva TNM staging distant metastasis (M) M0
1733,x-ray of femur: lytic lesion with sequestrum,x-ray of ankle: lytic lesion with sequestrum
1734,Neurological device,Arteriovenous shunt device
1735,Deprecated Clinical discipline:Type:Point in time:Respiratory therapy treatment plan:Nominal,Deprecated Clinical discipline:Type:Point in time:Psychiatric rehabilitation treatment plan:Nominal
1736,incision of temple with adequately approximated postsuture edges,incision of scalp with adequately approximated postsuture edges
1737,reported trauma to abdomen with retained metal fragment,reported trauma to arm with retained metal fragment
1738,swollen tissue surrounding incision of left leg,swollen tissue surrounding incision of left upper back
1739,generalized skin scabs including interior of genitalia,generalized skin nodules including interior of genitalia
1740,septic tenosynovitis of third toe of right foot,septic tenosynovitis of fifth toe of right foot
1741,murmur left lower sternal border continuous increased by exercise,murmur left lower sternal border continuous increased by amyl nitrite
1742,malignant hypertensive heart disease with heart failure,hypertensive heart disease with cardiopathy
1743,Opioid abuse with intoxication with perceptual disturbance,Opioid dependence with intoxication with perceptual disturbance
1744,Infection associated with retained intrauterine contraceptive device,Infection associated with intrauterine contraceptive device
1745,Optic nerve infarction,Stimulation of phrenic nerve as complication of implantation of automatic cardiac defibrillator
1746,obstetric thromboembolism in childbirth,obstetric thromboembolism in puerperium
1747,multiple closed fractures of skull with intracranial hemorrhage with brief (< 1 hr) loss of consciousness,multiple open fractures of skull with intracranial hemorrhage with brief (< 1 hr) loss of consciousness
1748,Intentional methadone overdose,Intentional amitriptyline overdose
1749,Hallucinogen abuse with intoxication with delirium,Alcohol abuse with intoxication delirium
