,CUI1,CUI2
5298,B-Lymphocytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5299,Bone Marrow Stem Cell with Some Commitment to Monocytic Differentiation,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation
5300,Schwann Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
5301,Neuroepithelial Cells,Breast Carcinoma with Osteoclastic Giant Cells
5302,CD4 Positive T Lymphocytes,"Splenic Manifestation of Chronic Myelogenous Leukemia, BCR-ABL1 Positive"
5303,Columnar epithelial cell,Mantle cell lymphoma recurrent
5304,melanocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5305,Mature Tissue Histiocyte,Thymic Mucosa-Associated Lymphoid Tissue Lymphoma
5306,Hepatocyte,Hepatocyte Nuclear Factor 4-Alpha Hyperinsulinism
5307,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Stage II Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5308,Apocrine Cell,Small Intestinal Signet Ring Cell Carcinoma
5309,Keratinized squamous cell of esophagus,basaloid squamous cell carcinoma of floor of mouth
5310,granulosa cell,Squamous cell carcinoma of the oral cavity stage IV
5311,Oligodendroglia,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5312,Ependymal cell,Mantle cell lymphoma recurrent
5313,Structure of thyroid parafollicular cell,Papillary transitional cell neoplasm of low malignant potential
5314,Islet Cell,Retroperitoneal Germ Cell Tumor
5315,Subependymal Cell,Childhood Subependymal Giant Cell Astrocytoma
5316,Squamous Epithelial Cells,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8
5317,Endometrioid Stromal Cell,Endometrial Endometrioid Adenocarcinoma with Clear Cell Change
5318,Thymic Epithelial Stem Cell,Recurrent Combined Thymic Epithelial Neoplasm
5319,Terminal Duct Cell,Childhood Germinomatous Germ Cell Tumor
5320,Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5321,Neuroepithelial Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5322,Astrocytes,Aleukemic Leukemia Cutis
5323,Germ Cells,Tumors Derived from Langerhans Cells
5324,Nephrogenic Blastemal Cell,Retroperitoneal Germ Cell Tumor
5325,Structure of primordial sex cell,Squamous cell carcinoma of the hypopharynx recurrent
5326,Keratinized squamous cell of esophagus,Clear cell squamous cell carcinoma of skin
5327,granulosa cell,Squamous cell carcinoma of the oral cavity stage IV
5328,Postgerminal Center Memory B-Lymphocyte,Familial medullary thyroid carcinoma
5329,Neuroepithelial Cells,Breast Carcinoma with Osteoclastic Giant Cells
5330,LH Cells,Tumors Derived from Langerhans Cells
5331,Columnar epithelial cell,Spindle cell squamous cell carcinoma
5332,Structure of thyroid parafollicular cell,mucosa-associated lymphoid tissue (MALT) lymphoma of thyroid
5333,Bone Marrow Stem Cell with Potential to Differentiate to Granulocytic and Monocytic Lineages,Fourth Ventricle and Brain Stem Ependymal Tumor
5334,Primitive Stem Cell with Some Degree of Commitment to the Erythroid Lineage,Granular Cell Tumor of the Neurohypophysis
5335,Neuroectodermal Cell,"Salivary Gland Clear Cell Carcinoma, Not Otherwise Specified"
5336,Marginal Zone B-Lymphocyte,Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma
5337,Somatotrophs,Familial medullary thyroid carcinoma
5338,Hematopoietic stem cells,Astrocytoma of brain stem
5339,Marginal Zone B-Lymphocyte of Nodal Type,Borrelia Burgdoferi-Associated Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
5340,Pluripotent Bone Marrow Stem Cell,Acidophil Stem Cell Pituitary Gland Adenoma
5341,Glandular cell of small intestine,fibrosarcoma of small intestine
5342,Glandular cell of stomach,Leiomyosarcoma of stomach
5343,Thymic Epithelial Stem Cell,Thymic Small Cell Carcinoma
5344,Adipocytes,Fibroid Tumor
5345,Postgerminal Center Memory B-Lymphocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5346,FSH Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells
5347,Peripheral B-Lymphocyte,Recurrent Malignant Peripheral Nerve Sheath Tumor
5348,Somatostatin-Secreting Cells,Breast Carcinoma with Osteoclastic Giant Cells
5349,Structure of interstitial cell of Leydig,Squamous cell carcinoma of the oral cavity stage IV
5350,Bone Marrow Stem Cell with Potential to Differentiate to Granulocytic and Monocytic Lineages,Fourth Ventricle and Brain Stem Ependymal Tumor
5351,Structure of endometrial glandular cell,Papillary transitional cell neoplasm of low malignant potential
5352,Bone Marrow Stem Cell Committed to the Basophil Lineage,Metastatic Squamous Cell Carcinoma of the Oropharynx
5353,Meningothelial cell,Basal cell carcinoma - adamantinoid
5354,Glandular cell,Papillary transitional cell neoplasm of low malignant potential
5355,Plasmacytoid Dendritic Cells,"Infiltrating Bladder Urothelial Carcinoma, Plasmacytoid Variant"
5356,Mature Tissue Histiocyte,Tissue Kallikrein Deficiency
5357,Cytotoxic T-Lymphocytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5358,Activated Mature Gamma/Delta T-Lymphocyte with a Cytotoxic Phenotype,Acute Myeloid Leukemia with a Variant RARA Translocation
5359,Connective Tissue Cells,Tumors Derived from Langerhans Cells
5360,Bone Marrow Stem Cell with Some Commitment to Monocytic Differentiation,Dermatofibrosarcoma Protuberans with Giant Cell Fibroblastoma-Like Differentiation
5361,Osteoblasts,Chondroma
5362,Bone Marrow Stem Cell with Variable Lineage Potential,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
5363,Bronchial Epithelial Cell,Small Intestinal Signet Ring Cell Carcinoma
5364,Structure of sertoli cell,Desmoplastic spindle and epithelioid cell melanocytic nevus of skin
5365,Thymic Medullary Epithelial Cell,Combined Thymic Epithelial Neoplasm
5366,Eccrine Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8
5367,Precursor T-Lymphoblast,Precursor B-lymphoblastic lymphoma stage I
5368,Chromaffin Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5369,Renal tubular epithelial cell,Papillary transitional cell neoplasm of low malignant potential
5370,Peripheral B-Lymphocyte,Methotrexate-Associated Peripheral T-Cell Lymphoma
5371,Astrocytes,Chondroma
5372,Structure of beta Cell of islet,Eosinophilic Variant of Chromophobe Renal Cell Carcinoma
5373,Apocrine Cell,Small Intestinal Signet Ring Cell Carcinoma
5374,Myoepithelial cell,Squamous cell carcinoma of the oral cavity stage IV
5375,Postgerminal Center B-Lymphocyte,Familial medullary thyroid carcinoma
5376,Natural Killer Cells,Breast Carcinoma with Osteoclastic Giant Cells
5377,Endocrine-Stromal Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8
5378,Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5379,Gonadotrophs,Aleukemic Leukemia Cutis
5380,Peripheral (Post-Thymic) T-Lymphocyte,Recurrent Malignant Peripheral Nerve Sheath Tumor
5381,Olfactory Receptor Cells,T-Cell Large Granular Lymphocyte Leukemia Expressing the T-Cell Receptor Gamma-Delta
5382,Marginal Zone B-Lymphocyte of Nodal Type,Childhood Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
5383,Structure of sertoli cell,Squamous cell carcinoma of the oral cavity stage IV
5384,lymphoblast,Chondroma
5385,"Parietal Cells, Gastric",Stage IIB Gastric Cancer AJCC v7
5386,"Myocytes, Smooth Muscle",Malignant Skeletal Muscle Neoplasm
5387,Columnar cell of endocervix,Papillary transitional cell neoplasm of low malignant potential
5388,Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells
5389,Activated Mature Cytotoxic T-Lymphocyte,Childhood Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma
5390,Urothelial Cell,Retroperitoneal Germ Cell Tumor
5391,Synoviocytes,Familial medullary thyroid carcinoma
5392,Astrocytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5393,Hepatocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5394,Basal Cell of the Squamous Epithelium,Stage 0 Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5395,Chondrocyte,Aleukemic Leukemia Cutis
5396,Chondrocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5397,Myeloid Progenitor Cells,Mediastinal Myeloid Sarcoma
5398,Postgerminal Center Memory B-Lymphocyte,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type
5399,Marginal Zone B-Lymphocyte,Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma
5400,Primitive Bone Marrow Myeloid Stem Cell,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
5401,Synoviocytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5402,Thymic B-Lymphocyte,Thymic Basaloid Carcinoma
5403,Fibroblasts,Chondroma
5404,Intraepithelial T-Lymphocyte of the Intestine,Granular Cell Tumor of the Neurohypophysis
5405,Postgerminal Center B-Lymphocyte of Unknown Differentiation Stage,Stage IIIA Ampulla of Vater Cancer AJCC v8
5406,Salivary Gland Myoepithelial Cell,Poorly Differentiated Salivary Gland Squamous Cell Carcinoma
5407,Bone Marrow Stem Cell Committed to the Basophil Lineage,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage
5408,Mature T-Lymphocyte,Lung Mature B-Cell Neoplasm
5409,Thymic Epithelial Stem Cell,Acidophil Stem Cell Pituitary Gland Adenoma
5410,Intraepithelial T-Lymphocyte of the Intestine,Granular Cell Tumor of the Neurohypophysis
5411,"Parietal Cells, Gastric",Stage IV Gastric Neuroendocrine Tumor AJCC v8
5412,Structure of beta Cell of islet,Granular Cell Tumor of the Neurohypophysis
5413,Structure of beta Cell of islet,Columnar Cell Hyperplasia of the Breast
5414,Renal Pelvis Urothelial Cell,Recurrent Urothelial Carcinoma of the Renal Pelvis and Ureter
5415,Astrocytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5416,Chondrocyte,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5417,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Stage I Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5418,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Stage I Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5419,Photoreceptors,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5420,Multipotent Bone Marrow Stem Cell with Wide Myeloid Potential,Adult Acute Myeloid Leukemia with Maturation
5421,Ependymal cell,Adenosquamous cell lung cancer stage I
5422,Interstitial Cells of Cajal,Recurrent Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System
5423,Marginal Zone B-Lymphocyte of Nodal Type,Borrelia Burgdoferi-Associated Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
5424,Mesothelial cell,Basal cell carcinoma - adamantinoid
5425,Olfactory Receptor Cells,Testicular Seminoma with Syncytiotrophoblastic Cells
5426,Ameloblasts,Fibroid Tumor
5427,Somatostatin-Secreting Cells,Testicular Seminoma with Syncytiotrophoblastic Cells
5428,mast cell,Basal cell carcinoma - adamantinoid
5429,Endothelial Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells
5430,Activated Mature Cytotoxic T-Lymphocyte,Mature Mediastinal Teratoma
5431,Glandular cell of stomach,Squamous cell carcinoma of the oral cavity stage IV
5432,Thymic Epithelial Stem Cell,Acidophil Stem Cell Pituitary Gland Adenoma
5433,Myopericyte,Chondroma
5434,Perineurial Cell,Small Intestinal Signet Ring Cell Carcinoma
5435,Bone Marrow Stem Cell with Potential to Differentiate to Granulocytic and Monocytic Lineages,Testicular Mixed Embryonal Carcinoma and Yolk Sac Tumor with Seminoma
5436,Germ Cells,Tumors Derived from Langerhans Cells
5437,Mesothelial cell,Mantle cell lymphoma recurrent
5438,Myeloid Progenitor Cells,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2); GATA2, MECOM"
5439,B-Lymphocytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5440,Epithelial Cells,Vaginal Mixed Epithelial and Mesenchymal Neoplasm
5441,Ameloblasts,Familial medullary thyroid carcinoma
5442,Perineural Cell,Retroperitoneal Germ Cell Tumor
5443,Postgerminal Center B-Lymphocyte of Unknown Differentiation Stage,Stage III Ampulla of Vater Neuroendocrine Tumor AJCC v8
5444,EBV-Transformed Mature B-Lymphocyte,Lung Mature B-Cell Neoplasm
5445,Transformed Peripheral B-Lymphocyte,Methotrexate-Associated Peripheral T-Cell Lymphoma
5446,granulosa cell,Papillary transitional cell neoplasm of low malignant potential
5447,Hematopoietic and Lymphoid Cell,Stage III Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
5448,Mature T-Lymphocyte,Mature Pericardial Teratoma
5449,Bone Marrow Stem Cell with Predominant Neutrophil Differentiation,Skin Basal Cell Carcinoma with Sebaceous Differentiation
5450,Peripheral (Post-Thymic) T-Lymphocyte,Benign Peripheral Nerve Granular Cell Tumor
5451,Structure of alpha Cell of islet,Granular Cell Tumor of the Neurohypophysis
5452,Basal Cell of the Squamous Epithelium,Cutaneous Squamous Cell Carcinoma of the Head and Neck
5453,Fibroblasts,Familial medullary thyroid carcinoma
5454,Pluripotent Bone Marrow Stem Cell,Malignant Giant Cell Tumor of Bone
5455,Mature Lymphocyte,Lung Mature B-Cell Neoplasm
5456,FSH Cells,Tumors Derived from Langerhans Cells
5457,Pinealocyte,Aleukemic Leukemia Cutis
5458,Epithelial Cells,Tumors Derived from Langerhans Cells
5459,Cementoblasts,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5460,Muscle Cells,Tumors Derived from Langerhans Cells
5461,Squamous Epithelial Cells,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8
5462,Synoviocytes,Fibroid Tumor
5463,Glandular cell,Basal cell carcinoma - adamantinoid
5464,Structure of endometrial glandular cell,basaloid squamous cell carcinoma of vulva
5465,Endocrine Cell of the Digestive System,Recurrent Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System
5466,Peripheral B-Lymphocyte,Peripheral Ganglioneuroblastoma
5467,T-Lymphocyte and Natural Killer Cell,Stage III Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
5468,Thymic Epithelial Stem Cell,Combined Thymic Epithelial Neoplasm
5469,Marginal Zone B-Lymphocyte,Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma
5470,Structure of beta Cell of islet,Granular Cell Tumor of the Neurohypophysis
5471,Acidophil cell,Squamous cell carcinoma of the oral cavity stage IV
5472,Stromal Cells,Tumors Derived from Langerhans Cells
5473,Nephrogenic Blastemal Cell,"Salivary Gland Clear Cell Carcinoma, Not Otherwise Specified"
5474,CD4 Positive T Lymphocytes,Childhood T Lymphoblastic Lymphoma
5475,B-Lymphocytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5476,Stromal Cells,Stromal tumor of ovary
5477,Marginal Zone B-Lymphocyte of Nodal Type,Dural Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
5478,Meningothelial cell,Mantle cell lymphoma recurrent
5479,Eccrine Cell,Small Intestinal Signet Ring Cell Carcinoma
5480,Structure of thyroid parafollicular cell,Papillary transitional cell neoplasm of low malignant potential
5481,Chromaffin Cells,Tumors Derived from Langerhans Cells
5482,FSH Cells,Testicular Seminoma with Syncytiotrophoblastic Cells
5483,Epithelial Cells,Tumors Derived from Langerhans Cells
5484,Myeloid Progenitor Cells,"Myeloid Leukemia, Chronic"
5485,Astrocytes,Chondroma
5486,Multipotent Bone Marrow Stem Cell with Wide Myeloid Potential,Adult Acute Myeloid Leukemia with Maturation
5487,Bone Marrow Stem Cell with Potential to Differentiate to Granulocytic and Monocytic Lineages,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
5488,Skeletal Myocytes,Familial medullary thyroid carcinoma
5489,Intraepithelial T-Lymphocyte of the Intestine,Paget Disease of the Scrotum
5490,Thymic B-Lymphocyte,Thymic Carcinoid Tumor
5491,Transformed Peripheral B-Lymphocyte,Recurrent Malignant Peripheral Nerve Sheath Tumor
5492,Sebocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5493,Fibroblasts,Chondroma
5494,Bone Marrow Stem Cell at the Earliest Stage of Myeloid Differentiation,Stage III Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5495,Corticotroph,Familial medullary thyroid carcinoma
5496,Glandular cell of large intestine,large cell neuroendocrine carcinoma of appendix
5497,melanocyte,Fibroid Tumor
5498,Subependymal Cell,Retroperitoneal Germ Cell Tumor
5499,Bone marrow stem cell,Mantle cell lymphoma recurrent
5500,Ependymal cell,Mantle cell lymphoma recurrent
5501,melanocyte,Aleukemic Leukemia Cutis
5502,Pericytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5503,Mature T-Lymphocyte,Ann Arbor Stage IV Mature T- and NK-Cell Lymphoma
5504,Langerhans cell,Squamous cell carcinoma of the oral cavity stage IV
5505,Thymic Epithelial Stem Cell,Combined Thymic Epithelial Neoplasm
5506,Squamous Epithelial Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells
5507,Islet Cell,Retroperitoneal Germ Cell Tumor
5508,Plasmacytoid Dendritic Cells,"Dendritic Cell Sarcoma, Follicular"
5509,Germinal Center B-Lymphocyte,Familial medullary thyroid carcinoma
5510,Peripheral B-Lymphocyte of Inner Mantle Zone,Peripheral neuroepithelioma of bone metastatic
5511,Endodermal cell,Papillary transitional cell neoplasm of low malignant potential
5512,Postgerminal Center B-Lymphocyte of Unknown Differentiation Stage,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage
5513,LH Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5514,Structure of interstitial cell of Leydig,Squamous cell carcinoma of the oral cavity stage IV
5515,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Stage I Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5516,Endocrine-Stromal Cell,"Salivary Gland Clear Cell Carcinoma, Not Otherwise Specified"
5517,mast cell,Basal cell carcinoma - adamantinoid
5518,theca cell,Papillary transitional cell neoplasm of low malignant potential
5519,"Neuron, Neuroepithelial Cell, and Supporting Cell of the Nervous System",Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage
5520,Endometrioid Stromal Cell,Malignant Epithelioid Cell Type Gastrointestinal Stromal Tumor
5521,Chondroblasts,Chondroma
5522,Pinealocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5523,Structure of primordial sex cell,Desmoplastic spindle and epithelioid cell melanocytic nevus of skin
5524,Somatotrophs,Familial medullary thyroid carcinoma
5525,Perineural Cell,Small Intestinal Signet Ring Cell Carcinoma
5526,Thymic Epithelial Cell Capable of Differentiating Towards Cortical Cell Type,"Squamous Cell Carcinoma of the Penis, Usual Type"
5527,Cementoblasts,Familial medullary thyroid carcinoma
5528,Renal Pelvis Urothelial Cell,Recurrent Urothelial Carcinoma of the Renal Pelvis and Ureter
5529,Structure of beta Cell of islet,Columnar Cell Hyperplasia of the Breast
5530,Columnar epithelial cell,Spindle cell squamous cell carcinoma
5531,Endothelial Cells,Breast Carcinoma with Osteoclastic Giant Cells
5532,Chondrocyte,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5533,Germinal Center B-Lymphocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5534,CD8-Positive T-Lymphocytes,Chondroma
5535,Cytotoxic T-Lymphocytes,Familial medullary thyroid carcinoma
5536,Germinal Center B-Lymphocyte,Familial medullary thyroid carcinoma
5537,Multipotent Bone Marrow Stem Cell,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
5538,Mature Tissue Histiocyte,Mature Mediastinal Teratoma
5539,Glandular cell of large intestine,large cell neuroendocrine carcinoma of extrahepatic bile duct
5540,Pinealocyte,Fibroid Tumor
5541,CD4 Positive T Lymphocytes,Infant T Acute Lymphoblastic Leukemia
5542,Basal Cell,Locally Advanced Basal Cell Carcinoma
5543,lymphoblast,Aleukemic Leukemia Cutis
5544,Perineurial Cell,Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7
5545,CD4 Positive T Lymphocytes,Childhood T Lymphoblastic Leukemia/Lymphoma
5546,Endodermal cell,Adenosquamous cell lung cancer stage I
5547,Thymic Epithelial Cell Capable of Differentiating Towards Cortical Cell Type,Eosinophilic Variant of Chromophobe Renal Cell Carcinoma
5548,Myeloid Progenitor Cells,Adult Acute Myeloid Leukemia with Maturation
5549,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage
5550,LH Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5551,Somatotrophs,Fibroid Tumor
5552,Structure of thyroid parafollicular cell,squamous cell carcinoma of the thyroid gland
5553,Intraepithelial T-Lymphocyte of the Intestine,Recurrent Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System
5554,Histiocytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8
5555,Structure of sertoli cell,Desmoplastic spindle and epithelioid cell melanocytic nevus of skin
5556,Multipotent Bone Marrow Stem Cell,Brain Stem Intraparenchymal Clear Cell Meningioma
5557,theca cell,Squamous cell carcinoma of the oral cavity stage IV
5558,Somatostatin-Secreting Cells,Testicular Seminoma with Syncytiotrophoblastic Cells
5559,Thymic B-Lymphocyte,Thymic Small Cell Carcinoma
5560,Multipotent Bone Marrow Stem Cell,Retroperitoneal Germ Cell Tumor
5561,Endometrioid Stromal Cell,Endometrial Endometrioid Adenocarcinoma with Clear Cell Change
5562,Structure of delta Cell of islet,Columnar Cell Hyperplasia of the Breast
5563,Meningothelial cell,Basal cell carcinoma - adamantinoid
5564,"Myocytes, Cardiac",Cardiac fibroma
5565,Endocrine-Stromal Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8
5566,Skeletal Myocytes,Familial medullary thyroid carcinoma
5567,Pluripotent Stem Cells,Adult Brain Stem Mixed Glioma
5568,Activated Mature Gamma/Delta T-Lymphocyte with a Cytotoxic Phenotype,Ovarian Dermoid Cyst with Secondary Carcinoma
5569,APUD Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5570,Glandular cell of small intestine,fibrosarcoma of small intestine
5571,Hematopoietic stem cells,carcinoma of pancreas with osteoclast-like giant cells
5572,Neuroepithelial Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells
5573,Glandular cell,Mantle cell lymphoma recurrent
5574,lymphoblast,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5575,Synoviocytes,Fibroid Tumor
5576,Terminal Duct Cell,Extrahepatic Bile Duct Benign Granular Cell Tumor
5577,Structure of sertoli cell,basaloid squamous cell carcinoma of vulva
5578,Primitive Stem Cell with Some Degree of Commitment to the Erythroid Lineage,Recurrent Metastatic Squamous Cell Carcinoma in the Neck with Occult Primary
5579,Pericytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5580,Somatostatin-Secreting Cells,Breast Carcinoma with Osteoclastic Giant Cells
5581,FSH Cells,Testicular Seminoma with Syncytiotrophoblastic Cells
5582,Terminal Ductal Lobular Unit Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8
5583,Peripheral B-Lymphocyte,Recurrent Malignant Peripheral Nerve Sheath Tumor
5584,Bone Marrow Stem Cell at the Earliest Stage of Myeloid Differentiation,Stage I Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5585,Adipocytes,Familial medullary thyroid carcinoma
5586,B-Lymphocytes,Chondroma
5587,Mature Lymphocyte,T-Cell Large Granular Lymphocyte Leukemia
5588,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,Stage I Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6 and v7
5589,Myoepithelial cell,Adenosquamous cell lung cancer stage I
5590,Glandular cell of stomach,Leiomyosarcoma of stomach
5591,Columnar cell of endocervix,Desmoplastic spindle and epithelioid cell melanocytic nevus of skin
5592,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Stage III Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
5593,Salivary Gland Myoepithelial Cell,Salivary Gland Myoepithelial Carcinoma
5594,Postgerminal Center Marginal Zone B-Lymphocyte,Marginal Zone Lymphoma by Ann Arbor Stage
5595,Acidophil cell,Mantle cell lymphoma recurrent
5596,Neuroblast,Fibroid Tumor
5597,Mature Tissue Histiocyte,Ann Arbor Stage IV Mature T- and NK-Cell Lymphoma
5598,Postgerminal Center Memory B-Lymphocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5599,Thymic Medullary Epithelial Cell,Thymic Clear Cell Carcinoma
5600,Bone marrow stem cell,Papillary transitional cell neoplasm of low malignant potential
5601,Structure of thyroid parafollicular cell,squamous cell carcinoma of the thyroid gland
5602,Renal tubular epithelial cell,Renal cysts and diabetes syndrome
5603,Columnar cell of endocervix,basaloid squamous cell carcinoma of vulva
5604,Endodermal cell,Adenosquamous cell lung cancer stage I
5605,"Parietal Cells, Gastric",High Grade Gastric Intraepithelial Neoplasia
5606,Columnar cell of endocervix,Squamous cell carcinoma of the hypopharynx recurrent
5607,Structure of delta Cell of islet,Columnar Cell Hyperplasia of the Breast
5608,Urothelial Cell,Retroperitoneal Germ Cell Tumor
5609,Perineurial Cell,Small Intestinal Signet Ring Cell Carcinoma
5610,Salivary Gland Myoepithelial Cell,Minor Salivary Gland Acinic Cell Carcinoma
5611,Hematopoietic and Lymphoid Cell,Stage III Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
5612,Muscle Cells,Tumors Derived from Langerhans Cells
5613,Perineurial Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8
5614,Endometrioid Stromal Cell,Malignant Epithelioid Cell Type Gastrointestinal Stromal Tumor
5615,Neuroglia,Chondroma
5616,Intraepithelial Lymphocytes,Bile Duct Biliary Intraepithelial Neoplasia
5617,EBV-Transformed Mature B-Lymphocyte,Mature T- and NK-Cell Lymphoma by Ann Arbor Stage
5618,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage
5619,Myofibroblasts,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5620,Gamma/Delta T-Lymphocyte,Aleukemic Leukemia Cutis
5621,Postgerminal Center B-Lymphocyte of Unknown Differentiation Stage,Stage IVB Mucosal Melanoma of the Head and Neck AJCC v7
5622,Myopericyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease
5623,Glandular cell of small intestine,fibrosarcoma of small intestine
5624,Mature B-Lymphocyte,Mature Pericardial Teratoma
5625,Activated Mature Cytotoxic T-Lymphocyte,Mature Pericardial Teratoma
5626,Neural Crest-Derived Cell,Retroperitoneal Germ Cell Tumor
5627,B-Lymphocytes,Aleukemic Leukemia Cutis
5628,Bone Marrow Stem Cell with Variable Lineage Potential,Skin Basal Cell Carcinoma with Sebaceous Differentiation
