,CUI1,CUI2,label
7398,Natural Killer Cells,Breast Carcinoma with Osteoclastic Giant Cells,0
7399,Eccrine Cell,Small Intestinal Signet Ring Cell Carcinoma,0
7400,Columnar cell of endocervix,Papillary transitional cell neoplasm of low malignant potential,0
7401,Structure of alpha Cell of islet,Metastatic Squamous Cell Carcinoma of the Oropharynx,0
7402,Postgerminal Center Memory B-Lymphocyte,Chondroma,0
7403,Neuroglia,Fibroid Tumor,0
7404,Structure of thyroid parafollicular cell,Desmoplastic spindle and epithelioid cell melanocytic nevus of skin,0
7405,Plasmacytoid Dendritic Cells,"Dendritic Cell Sarcoma, Interdigitating",0
7406,Cuboidal cell,Papillary transitional cell neoplasm of low malignant potential,0
7407,Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
7408,Acinar Cell,Retroperitoneal Germ Cell Tumor,0
7409,Striated muscle cell,Spindle cell squamous cell carcinoma,0
7410,Interdigitating Dendritic Cell,Recurrent Blastic Plasmacytoid Dendritic Cell Neoplasm,0
7411,Intraepithelial T-Lymphocyte of the Intestine,Squamous cell carcinoma of the oral cavity stage IV,0
7412,Sebocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7413,Natural Killer Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
7414,Interstitial Cells of Cajal,mucoepidermoid carcinoma of lacrimal gland,0
7415,Bone Marrow Stem Cell with Potential to Differentiate to Granulocytic and Monocytic Lineages,Testicular Mixed Embryonal Carcinoma and Yolk Sac Tumor with Seminoma,0
7416,Myopericyte,Aleukemic Leukemia Cutis,0
7417,Intraepithelial T-Lymphocyte of the Intestine,Angiosarcoma of the breast,0
7418,Endodermal cell,Squamous cell carcinoma of the oral cavity stage IV,0
7419,Renal Pelvis Urothelial Cell,Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma,0
7420,Alveolar Epithelial Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
7421,B lymphoblast,"Spindle cell melanoma, type B",0
7422,Endocrine Cell of the Digestive System,Columnar Cell Hyperplasia of the Breast,0
7423,CD4 Positive T Lymphocytes,Childhood T Lymphoblastic Leukemia/Lymphoma,0
7424,Astrocytes,Familial medullary thyroid carcinoma,0
7425,Neuroepithelial Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,0
7426,Myofibroblasts,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7427,Chondroblasts,Familial medullary thyroid carcinoma,0
7428,Adenohypophysial Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8,0
7429,Lactotrophs,Chondroma,0
7430,Renal Pelvis Urothelial Cell,Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma,0
7431,Endocrine Cell of the Digestive System,Granular Cell Tumor of the Neurohypophysis,0
7432,Ameloblasts,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7433,Eccrine Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8,0
7434,Photoreceptors,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7435,Peripheral Epidermotropic T-Lymphocyte,"Recurrent Peripheral T-Cell Lymphoma, Not Otherwise Specified",0
7436,Basal Cell,Basal Cell Neoplasm,0
7437,APUD Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,0
7438,FSH Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,0
7439,Bronchial Epithelial Cell,Small Intestinal Signet Ring Cell Carcinoma,0
7440,Skeletal Myocytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7441,Columnar epithelial cell,Adenosquamous cell lung cancer stage I,0
7442,"Myocytes, Smooth Muscle",Malignant Skeletal Muscle Neoplasm,0
7443,Astrocytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7444,Glandular cell of stomach,mantle cell lymphoma of stomach,0
7445,Structure of primordial sex cell,Squamous cell carcinoma of the oral cavity stage IV,0
7446,Interstitial Cells of Cajal,Recurrent Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0
7447,Myeloid Progenitor Cells,Adult Acute Myeloid Leukemia with Maturation,0
7448,Transformed Peripheral B-Lymphocyte,Peripheral Ganglioneuroblastoma,0
7449,Marginal Zone B-Lymphocyte of Nodal Type,Dural Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,0
7450,Subependymal Cell,Adult Subependymal Giant Cell Astrocytoma,0
7451,Oligodendroglia,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7452,Peripheral (Post-Thymic) T-Lymphocyte,Methotrexate-Associated Peripheral T-Cell Lymphoma,0
7453,Bone Marrow Stem Cell at the Earliest Stage of Myeloid Differentiation,Stage II Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8,0
7454,Thymic B-Lymphocyte,Thymic Papillary Adenocarcinoma,0
7455,Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
7456,Germ Cells,Tumors Derived from Langerhans Cells,0
7457,Photoreceptors,Chondroma,0
7458,Connective Tissue Cells,Parotid Gland Mucosa-Associated Lymphoid Tissue Lymphoma,0
7459,Precursor T-Lymphoblast,Precursor B-lymphoblastic lymphoma stage III,0
7460,mast cell,Squamous cell carcinoma of the oral cavity stage IV,0
7461,macrophage,Aleukemic Leukemia Cutis,0
7462,theca cell,Mantle cell lymphoma recurrent,0
7463,granulosa cell,Basal cell carcinoma - adamantinoid,0
7464,EBV-Transformed Mature B-Lymphocyte,Mature Mediastinal Teratoma,0
7465,Acinar Cell,Retroperitoneal Germ Cell Tumor,0
7466,Postgerminal Center Marginal Zone B-Lymphocyte,Splenic Marginal Zone B-Cell Lymphoma,0
7467,Peripheral (Post-Thymic) T-Lymphocyte,Malignant Peripheral Nerve Sheath Tumor with Mesenchymal Differentiation,0
7468,Thymic epithelial cell,Squamous cell carcinoma of the oral cavity stage IV,0
7469,Bronchial Epithelial Cell,Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7,0
7470,Epithelial Cells,Tumors Derived from Langerhans Cells,0
7471,Embryonic Cell,Childhood Germinomatous Germ Cell Tumor,0
7472,Acinar Cell,Retroperitoneal Germ Cell Tumor,0
7473,Neuroepithelial Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,0
7474,Neuroepithelial Cells,Breast Carcinoma with Osteoclastic Giant Cells,0
7475,Structure of thyroid parafollicular cell,Desmoplastic spindle and epithelioid cell melanocytic nevus of skin,0
7476,Pituitary TSH-Secreting Cells,Plurihormonal Pituitary Gland Adenoma,0
7477,Renal tubular epithelial cell,Basal cell carcinoma - adamantinoid,0
7478,Peripheral B-Lymphocyte of Inner Mantle Zone,Dural Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,0
7479,EBV-Transformed Late Germinal Center/Post-Germinal Center B-Lymphocyte,Familial medullary thyroid carcinoma,0
7480,keratinocyte,Chondroma,0
7481,theca cell,Papillary transitional cell neoplasm of low malignant potential,0
7482,Hematopoietic stem cells,Childhood Hematopoietic Neoplasm,0
7483,Glandular cell of small intestine,small cell carcinoma of ureter,0
7484,Cytotoxic T-Lymphocytes,Familial medullary thyroid carcinoma,0
7485,Germinal Center B-Lymphocyte,Familial medullary thyroid carcinoma,0
7486,Somatotrophs,Fibroid Tumor,0
7487,Urothelial Cell,Retroperitoneal Germ Cell Tumor,0
7488,Marginal Zone B-Lymphocyte,Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma,0
7489,Nephrogenic Blastemal Cell,Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7,0
7490,Pulmonary Neuroendocrine Cell,Digestive System Small Cell Neuroendocrine Carcinoma,0
7491,Peripheral (Post-Thymic) T-Lymphocyte,Methotrexate-Associated Peripheral T-Cell Lymphoma,0
7492,Plasma Cells,Tumors Derived from Langerhans Cells,0
7493,Chondroblasts,Familial medullary thyroid carcinoma,0
7494,Structure of primordial sex cell,Squamous cell carcinoma of head and neck metastatic,0
7495,Structure of thyroid parafollicular cell,Squamous cell carcinoma of the oral cavity stage IV,0
7496,Bone Marrow Stem Cell Committed to the Basophil Lineage,Columnar Cell Hyperplasia of the Breast,0
7497,Epithelial Cells,Tumors Derived from Langerhans Cells,0
7498,Histiocytes,Familial medullary thyroid carcinoma,0
7499,Urothelial Cell,Retroperitoneal Germ Cell Tumor,0
7500,Cells,Breast Carcinoma with Osteoclastic Giant Cells,0
7501,Squamous Epithelial Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
7502,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage,0
7503,Structure of beta Cell of islet,Eosinophilic Variant of Chromophobe Renal Cell Carcinoma,0
7504,Bone Marrow Stem Cell Committed to the Basophil Lineage,Columnar Cell Change of the Breast,0
7505,Bronchial Epithelial Cell,"Salivary Gland Clear Cell Carcinoma, Not Otherwise Specified",0
7506,Primitive Stem Cell with Some Degree of Commitment to the Erythroid Lineage,Granular Cell Tumor of the Neurohypophysis,0
7507,Endodermal cell,Adenosquamous cell lung cancer stage I,0
7508,Renal tubular epithelial cell,Squamous cell carcinoma of the oral cavity stage IV,0
7509,Adenohypophysial Cell,Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7,0
7510,Peripheral B-Lymphocyte of Inner Mantle Zone,Peripheral neuroepithelioma of bone metastatic,0
7511,Transitional epithelial cell of urinary bladder,Transitional cell carcinoma of ureter,0
7512,FSH Cells,Breast Carcinoma with Osteoclastic Giant Cells,0
7513,Schwann Cells,"Neuroepithelial, Perineurial, and Schwann Cell Neoplasm",0
7514,Bone Marrow Stem Cell with Some Commitment to Monocytic Differentiation,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation,0
7515,Natural Killer Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,0
7516,Primitive Bone Marrow Myeloid Stem Cell,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone,0
7517,Germinal Center B-Lymphocyte,Familial medullary thyroid carcinoma,0
7518,Columnar cell of endocervix,Squamous cell carcinoma of head and neck metastatic,0
7519,Primitive Stem Cell with Some Degree of Commitment to the Erythroid Lineage,Columnar Cell Change of the Breast with Atypia,0
7520,Germ Cells,Tumors Derived from Langerhans Cells,0
7521,Plasma Cells,Tumors Derived from Langerhans Cells,0
7522,Germinal Center B-Lymphocyte,Familial medullary thyroid carcinoma,0
7523,Thymic Epithelial Cell Capable of Differentiating Towards Cortical Cell Type,Ampulla of Vater Clear Cell Adenocarcinoma,0
7524,Pluripotent Bone Marrow Stem Cell,Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes,0
7525,Plasma Cells,Tumors Derived from Langerhans Cells,0
7526,Transitional epithelial cell of urinary bladder,Transitional cell carcinoma of ureter,0
7527,Glandular cell of large intestine,large cell neuroendocrine carcinoma of gallbladder,0
7528,Interdigitating Dendritic Cell,Recurrent Blastic Plasmacytoid Dendritic Cell Neoplasm,0
7529,Alveolar Epithelial Cells,Stage II Thymus Epithelial Neoplasm AJCC v8,0
7530,Intraepithelial Lymphocytes,High Grade Gastric Intraepithelial Neoplasia,0
7531,Activated Skin-Homing T-Lymphocyte,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,0
7532,"Myocytes, Smooth Muscle",Malignant Skeletal Muscle Neoplasm,0
7533,Basal Cell,Locally Advanced Basal Cell Carcinoma,0
7534,Transformed Peripheral B-Lymphocyte,Recurrent Malignant Peripheral Nerve Sheath Tumor,0
7535,Glandular cell of stomach,mantle cell lymphoma of stomach,0
7536,CD4 Positive T Lymphocytes,Childhood T Lymphoblastic Leukemia/Lymphoma,0
7537,"Dendritic Cells, Follicular",Follicular thyroid carcinoma,0
7538,Parathyroid Gland Parenchymal Cell,Minor Salivary Gland Squamous Cell Carcinoma,0
7539,B-Lymphocytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,0
7540,Keratinized squamous cell of esophagus,squamous cell carcinoma of salivary gland,0
7541,Cartilage Cell,Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7,0
7542,EBV-Transformed Mature B-Lymphocyte,Ann Arbor Stage IV Mature T- and NK-Cell Lymphoma,0
7543,Terminal Ductal Lobular Unit Cell,Small Intestinal Signet Ring Cell Carcinoma,0
7544,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage,0
7545,Renal Pelvis Urothelial Cell,Infiltrating Renal Pelvis and Ureter Urothelial Carcinoma,0
7546,APUD Cells,Breast Carcinoma with Osteoclastic Giant Cells,0
7547,theca cell,Papillary transitional cell neoplasm of low malignant potential,0
7548,Activated Mature Cytotoxic T-Lymphocyte,Mature Pericardial Teratoma,0
7549,Hematopoietic stem cells,Childhood Hematopoietic Neoplasm,0
7550,Neuroepithelial Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,0
7551,Neural Crest-Derived Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8,0
7552,Marginal Zone B-Lymphocyte,Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma,0
7553,Pluripotent Stem Cells,Fourth Ventricle and Brain Stem Ependymal Tumor,0
7554,Postgerminal Center Marginal Zone B-Lymphocyte,Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma,0
7555,Chromaffin Cells,Breast Carcinoma with Osteoclastic Giant Cells,0
7556,Pericytes,Aleukemic Leukemia Cutis,0
7557,Marginal Zone B-Lymphocyte of Nodal Type,Marginal Zone Lymphoma by Ann Arbor Stage,0
7558,"Myocytes, Smooth Muscle",Malignant Skeletal Muscle Neoplasm,0
7559,Pituitary TSH-Secreting Cells,Pituitary Gland Microadenoma,0
7560,Peripheral (Post-Thymic) T-Lymphocyte,Recurrent Malignant Peripheral Nerve Sheath Tumor,0
7561,"Parietal Cells, Gastric",Gastric Cancer by AJCC v7 Stage,0
7562,Endocrine Cell of the Digestive System,Granular Cell Tumor of the Neurohypophysis,0
7563,Muscle Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
7564,Pericytes,Fibroid Tumor,0
7565,Renal tubular epithelial cell,Renal cysts and diabetes syndrome,0
7566,Keratinized squamous cell of esophagus,squamous cell carcinoma of ureter,0
7567,Neuroglia,Chondroma,0
7568,Embryonic Cell,Small Intestinal Signet Ring Cell Carcinoma,0
7569,Transformed Peripheral B-Lymphocyte,Benign Peripheral Nerve Granular Cell Tumor,0
7570,Lactotrophs,Aleukemic Leukemia Cutis,0
7571,Mature B-Lymphocyte,Childhood Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma,0
7572,Transitional Epithelial Cells,Benign Liver and Intrahepatic Bile Duct Epithelial Neoplasm,0
7573,Naive Pregerminal Center B-Lymphocyte,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0
7574,Postgerminal Center B-Lymphocyte,Chondroma,0
7575,Pericytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,0
7576,keratinocyte,Familial medullary thyroid carcinoma,0
7577,macrophage,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7578,Naive Pregerminal Center B-Lymphocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7579,Adipocytes,Aleukemic Leukemia Cutis,0
7580,T-Lymphocyte and Natural Killer Cell,Stage I Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6 and v7,0
7581,Endocrine-Stromal Cell,Childhood Germinomatous Germ Cell Tumor,0
7582,Glandular cell of large intestine,Adenocarcinoma of large intestine,0
7583,Sebocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7584,Pinealocyte,Chondroma,0
7585,Urothelial Cell,Retroperitoneal Germ Cell Tumor,0
7586,Structure of delta Cell of islet,Eosinophilic Variant of Chromophobe Renal Cell Carcinoma,0
7587,Naive Pregerminal Center B-Lymphocyte,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,0
7588,Postgerminal Center B-Lymphocyte of Unknown Differentiation Stage,Stage IIIA Ampulla of Vater Cancer AJCC v8,0
7589,Myeloid Progenitor Cells,Mediastinal Myeloid Sarcoma,0
7590,Thymic B-Lymphocyte,Thymic Papillary Adenocarcinoma,0
7591,Myoepithelial cell,Mantle cell lymphoma recurrent,0
7592,Apocrine Cell,"Salivary Gland Clear Cell Carcinoma, Not Otherwise Specified",0
7593,Myeloid Progenitor Cells,"Myeloid Leukemia, Chronic",0
7594,Plasma Cells,Tumors Derived from Langerhans Cells,0
7595,Glandular cell of small intestine,Leiomyosarcoma of small intestine,0
7596,Myoepithelial cell,Spindle cell squamous cell carcinoma,0
7597,Pituitary TSH-Secreting Cells,Tumors Derived from Langerhans Cells,0
7598,Postgerminal Center B-Lymphocyte,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0
7599,Neural Crest-Derived Cell,Retroperitoneal Germ Cell Tumor,0
7600,Photoreceptors,Aleukemic Leukemia Cutis,0
7601,Plasmacytoid Dendritic Cells,"Dendritic Cell Sarcoma, Follicular",0
7602,Pinealocyte,Aleukemic Leukemia Cutis,0
7603,Marginal Zone B-Lymphocyte,Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma,0
7604,Columnar epithelial cell,Spindle cell squamous cell carcinoma,0
7605,Endometrioid Stromal Cell,Endometrial Endometrioid Adenocarcinoma with Clear Cell Change,0
7606,Stromal Cells,Tumors Derived from Langerhans Cells,0
7607,Natural Killer Cells,Testicular Seminoma with Syncytiotrophoblastic Cells,0
7608,Somatotrophs,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,0
7609,B lymphoblast,"Spindle cell melanoma, type B",0
7610,Primitive Stem Cell with Some Degree of Commitment to the Erythroid Lineage,Recurrent Metastatic Squamous Cell Carcinoma in the Neck with Occult Primary,0
7611,Striated muscle cell,Spindle cell squamous cell carcinoma,0
7612,Fibroblasts,Familial medullary thyroid carcinoma,0
7613,Postgerminal Center B-Lymphocyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7614,Peripheral (Post-Thymic) T-Lymphocyte,Malignant Peripheral Nerve Sheath Tumor with Mesenchymal Differentiation,0
7615,Naive Pregerminal Center B-Lymphocyte,Familial medullary thyroid carcinoma,0
7616,macrophage,Familial medullary thyroid carcinoma,0
7617,APUD Cells,Testicular Seminoma with Syncytiotrophoblastic Cells,0
7618,Postgerminal Center Marginal Zone B-Lymphocyte,Marginal Zone Lymphoma by Ann Arbor Stage,0
7619,Gamma/Delta T-Lymphocyte,Aleukemic Leukemia Cutis,0
7620,Urothelial Cell,Retroperitoneal Germ Cell Tumor,0
7621,Synoviocytes,Chondroma,0
7622,Muscle Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
7623,Stromal cell of endometrium,Papillary transitional cell neoplasm of low malignant potential,0
7624,Mature B-Lymphocyte,Mature T- and NK-Cell Lymphoma by Ann Arbor Stage,0
7625,Germinal Center B-Lymphocyte,Familial medullary thyroid carcinoma,0
7626,T-Lymphocyte with a Post-Thymic Immunophenotype,Endometrial Endometrioid Adenocarcinoma with a Poorly Differentiated Carcinomatous Component,0
7627,Islet Cell,Small Intestinal Signet Ring Cell Carcinoma,0
7628,Glandular cell of small intestine,small cell carcinoma of salivary gland,0
7629,Bone Marrow Stem Cell Committed to the Basophil Lineage,Granular Cell Tumor of the Neurohypophysis,0
7630,Structure of beta Cell of islet,Columnar Cell Hyperplasia of the Breast,0
7631,Renal Pelvis Urothelial Cell,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
7632,Structure of alpha Cell of islet,Ampulla of Vater Squamous Cell Carcinoma,0
7633,Peripheral B-Lymphocyte of Inner Mantle Zone,Nodal Peripheral T-Cell Lymphoma of T Follicular Helper Cell Origin,0
7634,Mesothelial cell,Adenosquamous cell lung cancer stage I,0
7635,Ependymal cell,Basal cell carcinoma - adamantinoid,0
7636,Corticotroph,Familial medullary thyroid carcinoma,0
7637,Marginal Zone B-Lymphocyte of Nodal Type,Borrelia Burgdoferi-Associated Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,0
7638,APUD Cells,Endometrial Endometrioid Adenocarcinoma with Spindled Epithelial Cells,0
7639,Stromal cell of endometrium,Papillary transitional cell neoplasm of low malignant potential,0
7640,CD8-Positive T-Lymphocytes,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,0
7641,Pluripotent Stem Cells,Childhood Brain Stem Astrocytoma,0
7642,Interstitial Cells of Cajal,Recurrent Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0
7643,CD8-Positive T-Lymphocytes,Aleukemic Leukemia Cutis,0
7644,Peripheral (Post-Thymic) T-Lymphocyte,Peripheral Ganglioneuroblastoma,0
7645,Structure of beta Cell of islet,Granular Cell Tumor of the Neurohypophysis,0
7646,Bone Marrow Stem Cell with Potential to Differentiate to Granulocytic and Monocytic Lineages,Testicular Mixed Embryonal Carcinoma and Yolk Sac Tumor with Seminoma,0
7647,Langerhans cell,Squamous cell carcinoma of the oral cavity stage IV,0
7648,Perineurial Cell,Postneoadjuvant Therapy Stage I Esophageal Squamous Cell Carcinoma AJCC v8,0
7649,Connective Tissue Cells,Tissue Kallikrein Deficiency,0
7650,Stromal Cells,Tumors Derived from Langerhans Cells,0
7651,Postgerminal Center B-Lymphocyte,Chondroma,0
7652,Pituicyte,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7653,Perineurial Cell,Childhood Germinomatous Germ Cell Tumor,0
7654,Neuroectodermal Cell,Childhood Germinomatous Germ Cell Tumor,0
7655,Sebocyte,Chondroma,0
7656,Langerhans cell,Mantle cell lymphoma recurrent,0
7657,FSH Cells,Metastatic Infiltrating Bladder Urothelial Carcinoma with Giant Cells,0
7658,Osteoblasts,Stage IA Uterine Corpus Endometrial Stromal Sarcoma AJCC v8,0
7659,Plasmacytoid Dendritic Cells,Tumors Derived from Langerhans Cells,0
7660,Postgerminal Center Marginal Zone B-Lymphocyte,Splenic Marginal Zone B-Cell Lymphoma,0
7661,Activated Mature Cytotoxic T-Lymphocyte,Mature T- and NK-Cell Lymphoma by Ann Arbor Stage,0
7662,Alveolar Epithelial Cells,Stage II Thymus Epithelial Neoplasm AJCC v8,0
7663,Alveolar Epithelial Cells,Benign Liver and Intrahepatic Bile Duct Epithelial Neoplasm,0
7664,EBV-Transformed Mature B-Lymphocyte,Lung Mature B-Cell Neoplasm,0
7665,Salivary Gland Myoepithelial Cell,Salivary Gland Myoepithelial Carcinoma,0
7666,Cuboidal cell,Mantle cell lymphoma recurrent,0
7667,Striated muscle cell,Basal cell carcinoma - adamantinoid,0
7668,Plasmacytoid Dendritic Cells,"Dendritic Cell Sarcoma, Follicular",0
7669,Structure of interstitial cell of Leydig,Papillary transitional cell neoplasm of low malignant potential,0
7670,Mature Tissue Histiocyte,Lung Mature B-Cell Neoplasm,0
7671,Neuroepithelial Cells,Tumors Derived from Langerhans Cells,0
7672,Mature Lymphocyte,Ann Arbor Stage IV Mature T- and NK-Cell Lymphoma,0
7673,Salivary Gland Myoepithelial Cell,Salivary Gland Myoepithelial Carcinoma,0
7674,Endocrine Cell of the Digestive System,Recurrent Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0
7675,Stromal Cells,Tumors Derived from Langerhans Cells,0
7676,Structure of primordial sex cell,Squamous cell carcinoma of the hypopharynx recurrent,0
7677,T-Lymphocyte with a Post-Thymic Immunophenotype,Myeloid Neoplasms with Germline Predisposition without a Preexisting Disorder or Organ Dysfunction,0
7678,Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell,Stage III Laryngeal Squamous Cell Carcinoma AJCC v6 and v7,0
7679,"Myocytes, Smooth Muscle",Malignant Skeletal Muscle Neoplasm,0
7680,B lymphoblast,BCLC Stage B Hepatocellular Carcinoma,0
7681,B-Lymphocytes,Aleukemic Leukemia Cutis,0
7682,Activated Mature Cytotoxic T-Lymphocyte,Lung Mature B-Cell Neoplasm,0
7683,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage,0
7684,Nephrogenic Blastemal Cell,Stage IIIB Lung Small Cell Carcinoma without Pleural Effusion AJCC v7,0
7685,B lymphoblast,"Spindle cell melanoma, type B",0
7686,Epithelial Cells,Vaginal Mixed Epithelial and Mesenchymal Neoplasm,0
7687,Urothelial Cell,Retroperitoneal Germ Cell Tumor,0
7688,Myopericyte,Fibroid Tumor,0
7689,CD4 Positive T Lymphocytes,Mediastinal T Acute Lymphoblastic Leukemia,0
7690,Corticotroph,Familial medullary thyroid carcinoma,0
7691,Multipotent Bone Marrow Stem Cell with Wide Myeloid Potential,Adult Acute Myeloid Leukemia with Maturation,0
7692,Meningothelial cell,Mantle cell lymphoma recurrent,0
7693,Cartilage Cell,Retroperitoneal Germ Cell Tumor,0
7694,Keratinized squamous cell of esophagus,squamous cell carcinoma of salivary gland,0
7695,Bone Marrow Stem Cell with Predominant Neutrophil Differentiation,Recurrent Metastatic Squamous Cell Carcinoma in the Neck with Occult Primary,0
7696,Activated Mature Cytotoxic T-Lymphocyte,Mature T- and NK-Cell Lymphoma by Ann Arbor Stage,0
7697,Astrocytes,Familial medullary thyroid carcinoma,0
7698,Skeletal Myocytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7699,Germ Cells,Tumors Derived from Langerhans Cells,0
7700,Chromaffin Cells,Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,0
7701,Myopericyte,Aleukemic Leukemia Cutis,0
7702,Skeletal Myocytes,Large B-cell lymphoma arising in HHV8 associated multicentric Castleman disease,0
7703,Pulmonary Neuroendocrine Cell,Digestive System Small Cell Neuroendocrine Carcinoma,0
7704,Thymic Epithelial Cell Capable of Differentiating Towards Both Cortical and Medullary Cell Type,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage,0
7705,Thymic Epithelial Cell Capable of Differentiating Towards Cortical Cell Type,Ampulla of Vater Clear Cell Adenocarcinoma,0
7706,Ameloblasts,Aleukemic Leukemia Cutis,0
7707,Glandular cell,Basal cell carcinoma - adamantinoid,0
7708,Cytotoxic T-Lymphocytes,Aleukemic Leukemia Cutis,0
7709,Gonadotrophs,Familial medullary thyroid carcinoma,0
7710,Endothelial Cells,Breast Carcinoma with Osteoclastic Giant Cells,0
7711,Intraepithelial Lymphocytes,Intraepithelial Neoplasia,0
7712,Interstitial Cells of Cajal,mucoepidermoid carcinoma of lacrimal gland,0
7713,Urothelial Cell,Retroperitoneal Germ Cell Tumor,0
7714,Interstitial Cells of Cajal,Superficial spreading malignant melanoma of skin,0
7715,Neuroblast,Fibroid Tumor,0
7716,Adipocytes,Aleukemic Leukemia Cutis,0
7717,Columnar epithelial cell,Adenosquamous cell lung cancer stage I,0
7718,Postgerminal Center Memory B-Lymphocyte,Primary Cutaneous Follicle Center Lymphoma,0
7719,Mature Tissue Histiocyte,Lung Mature B-Cell Neoplasm,0
7720,Mature Lymphocyte,T-Cell Large Granular Lymphocyte Leukemia,0
7721,Myopericyte,Aleukemic Leukemia Cutis,0
7722,Mature Tissue Histiocyte,Thymic Mucosa-Associated Lymphoid Tissue Lymphoma,0
