,CUI1,CUI2,label
2473,various other nasal preparations in ATC,Urethral Verrucous Carcinoma,0
2474,Most,Stage II Thyroid Gland Papillary Carcinoma 55 Years and Older AJCC v8,0
2475,Form:Finding:Point in time:{Setting}:Document:{Role},Childhood Gliosarcoma,0
2476,Human body,Common wart,0
2477,Microscopes,Borderline Ovarian Serous Adenofibroma,0
2478,Diagnosis Study,Borderline Ovarian Mucinous Adenofibroma,0
2479,Cerebrum,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2480,Transurethral Resection,Bladder squamous cell carcinoma stage 0,0
2481,Pancreatic carcinoma,malignant gastrinoma of pancreas,0
2482,Lead,Thyroid Gland Black Follicular Adenoma,0
2483,Cholecystolithiasis,Somatostatinoma,0
2484,Coding,Dedifferentiated Solitary Fibrous Tumor,0
2485,Firstly,Carcinosarcoma of ovary,0
2486,Base - General Qualifier,Small cell lung cancer extensive stage,0
2487,Relationships,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
2488,Abdomen+,malignant gastrinoma of pancreas,0
2489,Eczema,Common wart,0
2490,House (environment),Laryngeal verrucous carcinoma,0
2491,Gastrin,Somatostatinoma,0
2492,Surgical service,Bladder squamous cell carcinoma stage 0,0
2493,Leading,Refractory cytopenia with multilineage dysplasia,0
2494,Characteristics,Advanced Gastric Large Cell Neuroendocrine Carcinoma,0
2495,Type - attribute,Lung Small Cell Carcinoma by AJCC v7 Stage,0
2496,Array Feature,Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma,0
2497,structure,Adenoma,0
2498,Transmitted by,Common wart,0
2499,Cervix carcinoma,Cervical Warty Carcinoma,0
2500,Frequently,Classical Glioblastoma,0
2501,More than 5 years,Uterine Corpus Carcinosarcoma,0
2502,Mesenchymal Stem Cells,Malignant Vulvar Phyllodes Tumor,0
2503,Basis - conceptual entity,Uterine Carcinosarcoma,0
2504,Resistance Process,Recurrent Pancreatic Neuroendocrine Carcinoma,0
2505,Linear,Uterine Corpus Carcinosarcoma,0
2506,Malignant - descriptor,Small cell lung cancer extensive stage,0
2507,Release (procedure),Somatostatinoma,0
2508,Similarity,gliosarcoma,0
2509,VARIOUS DRUG CLASSES IN ATC,Thyroid Gland Black Follicular Adenoma,0
2510,How Much Distress Nausea,Small cell glioblastoma,0
2511,Similarity,Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor,0
2512,System - kit,malignant gastrinoma of pancreas,0
2513,N+ (tumor staging),Digital papillary eccrine carcinoma of skin,0
2514,Term Birth,Malignant Vulvar Phyllodes Tumor,0
2515,Sharing (Social Behavior),Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma,0
2516,Formation,insulinoma,0
2517,Liver Flavor,Malignant Vulvar Phyllodes Tumor,0
2518,high - ActExposureLevelCode,High Grade Ductal Breast Carcinoma In Situ,0
2519,Symptoms,MGMT-Unmethylated Glioblastoma,0
2520,Offspring,Recurrent Anaplastic Oligoastrocytoma,0
2521,Anorexia,Refractory Uterine Corpus Carcinosarcoma,0
2522,Usual Severity Nausea,Brain Stem Glioblastoma,0
2523,incidence of cases,Malignant Pancreatic Vipoma,0
2524,Caecum <eukaryote>,Gastric Carcinoid Tumor,0
2525,Sometimes,Recurrent Anaplastic Oligoastrocytoma,0
2526,Skin,Urethral Verrucous Carcinoma,0
2527,Sequence Data Type,Macrofollicular Variant Thyroid Gland Papillary Carcinoma,0
2528,Infiltration Route of Drug Administration,Childhood Anaplastic Oligoastrocytoma,0
2529,Artificial (qualifier value),Epithelioid glioblastoma,0
2530,National origin,insulinoma,0
2531,Probably,Borderline Ovarian Mucinous Adenofibroma,0
2532,Milk - dietary,Digital papillary eccrine carcinoma of skin,0
2533,Cecum,Gastric Carcinoid Tumor,0
2534,Type - attribute,Perivascular epithelioid tumor,0
2535,Class (taxonomic),Stage I Lung Small Cell Carcinoma AJCC v7,0
2536,Frequently,Juvenile Pilocytic Astrocytoma,0
2537,Glioblastoma Multiforme,MGMT-Unmethylated Glioblastoma,0
2538,Central African Republic,Thyroid Gland Black Follicular Adenoma,0
2539,Specimen Source Codes - tumor,Intraductal Cribriform Breast Adenocarcinoma,0
2540,combination of objects,Small cell lung cancer extensive stage,0
2541,Adult Langerhans Cell Histiocytosis,Histiocytosis,0
2542,Image Feature,Recurrent Anaplastic Oligoastrocytoma,0
2543,eTMF Content Model Code,Macrofollicular Variant Thyroid Gland Papillary Carcinoma,0
2544,To,Anaplastic Hemispheric Astrocytoma,0
2545,Extension,Borderline Ovarian Endometrioid Adenofibroma,0
2546,Primary operation,Alveolar soft part sarcoma metastatic,0
2547,International Classification of Diseases for Oncology,Cystadenofibroma,0
2548,Usual,Anaplastic Hemispheric Astrocytoma,0
2549,Secondary to,Alveolar soft part sarcoma metastatic,0
2550,Administration procedure,Intraductal Cribriform Breast Adenocarcinoma,0
2551,Malignant neoplasm of breast,High Grade Ductal Breast Carcinoma In Situ,0
2552,Derivation,insulinoma,0
2553,Neoplasm Metastasis,insulinoma,0
2554,Frequently,MGMT-Unmethylated Glioblastoma,0
2555,Body Site Modifier - Lower,Small cell lung cancer extensive stage,0
2556,Neuroglia,Recurrent Anaplastic Oligoastrocytoma,0
2557,Seizures,Recurrent Childhood Gliosarcoma,0
2558,>5,Refractory Lung Small Cell Carcinoma,0
2559,Alive,Epithelioid glioblastoma,0
2560,Grade IV Childhood Astrocytic Neoplasm,Classical Glioblastoma,0
2561,Family,Anaplastic Oligodendroglioma,0
2562,Treating,Advanced Small Intestinal Neuroendocrine Carcinoma,0
2563,status - In progress,Recurrent Childhood Gliosarcoma,0
2564,Contain (action),verrucous carcinoma of bladder,0
2565,Rectal Route of Drug Administration,Anal Verrucous Carcinoma,0
2566,Nucleated,Refractory anemia with ringed sideroblasts,0
2567,Male population group,Refractory Lung Small Cell Carcinoma,0
2568,Presentation,gliosarcoma,0
2569,Carcinoma,Uterine Carcinosarcoma,0
2570,Tumor type,Childhood Brain Stem Gliosarcoma,0
2571,include - SetOperator,Borderline Ovarian Serous Adenofibroma,0
2572,nonspecific,Neural Glioblastoma,0
2573,include - SetOperator,Borderline Ovarian Endometrioid Cystadenofibroma,0
2574,Hemoglobin,Refractory anemia with ringed sideroblasts,0
2575,Before,Thyroid Gland Black Follicular Adenoma,0
2576,Carcinoma,Metastatic Lung Small Cell Carcinoma,0
2577,Rare,Uterine Carcinosarcoma,0
2578,Symptoms aspect,Childhood Glioblastoma,0
2579,majority,Pancreatic Gastrin-Producing Neuroendocrine Tumor,0
2580,Representation (action),Papillary Thyroid Microcarcinoma,0
2581,Prognosis:Find:Pt:^Patient:Nom,verrucous carcinoma of esophagus,0
2582,development aspects,Metastatic Prostate Small Cell Carcinoma,0
2583,Regulation,insulinoma,0
2584,Specimen Source Codes - tumor,Malignant Cystosarcoma Phyllodes,0
2585,site-specific telomere resolvase activity,Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor,0
2586,Science of Etiology,Brain Stem Glioblastoma,0
2587,Worsening pattern,Small cell glioblastoma,0
2588,Frequently,Childhood Pilocytic Astrocytoma,0
2589,Combined,Carcinosarcoma of ovary,0
2590,Pelvis+,Uterine Corpus Carcinosarcoma,0
2591,neuron type,Glioblastoma with Primitive Neuronal Component,0
2592,Glioblastoma Multiforme Pathway,Recurrent Childhood Anaplastic Astrocytoma,0
2593,include - SetOperator,verrucous carcinoma of esophagus,0
2594,Occur (action),Childhood Brain Stem Gliosarcoma,0
2595,Order (action),Refractory anemia with ringed sideroblasts,0
2596,Most,Columnar Cell Variant Thyroid Gland Papillary Carcinoma,0
2597,Thyroid carcinoma,Papillary thyroid carcinoma,0
2598,Main,Anaplastic Brain Stem Astrocytoma,0
2599,Occurrence,Recurrent Childhood Anaplastic Astrocytoma,0
2600,Adult Liposarcoma,Malignant Vulvar Phyllodes Tumor,0
2601,diagnostic image,Childhood Giant Cell Glioblastoma,0
2602,various allergen extracts,Urethral Verrucous Carcinoma,0
2603,Two,Anaplastic Hemispheric Astrocytoma,0
2604,Visual Impairment,Recurrent Childhood Giant Cell Glioblastoma,0
2605,Increase,insulinoma,0
2606,Range,Histiocytosis,0
2607,Frequently,Pancreatic Gastrin-Producing Neuroendocrine Tumor,0
2608,Divide,Secondary Supratentorial Anaplastic Astrocytoma,0
2609,Lower - spatial qualifier,Anaplastic Oligoastrocytoma,0
2610,Body tissue,Uterine Corpus Carcinosarcoma,0
2611,Taxonomic,Anaplastic Oligodendroglioma,0
2612,various antiseptic throat preparations,Childhood Anaplastic Oligoastrocytoma,0
2613,Then,Refractory Cytopenia of Childhood,0
2614,Insulin,Pancreatic Somatostatinoma,0
2615,Classification,Borderline Ovarian Clear Cell Adenofibroma with Intraepithelial Carcinoma,0
2616,Including (qualifier),Borderline Ovarian Endometrioid Adenofibroma,0
2617,High Grade Astrocytic Tumor,Anaplastic Hemispheric Astrocytoma,0
2618,Homo sapiens,Digital papillary eccrine carcinoma of skin,0
2619,Endocrine Cells,Pancreatic Gastrin-Producing Neuroendocrine Tumor,0
2620,Including (qualifier),Recurrent Childhood Anaplastic Astrocytoma,0
2621,Frequently,gliosarcoma,0
2622,Adult human body,Refractory anemia with ringed sideroblasts,0
2623,Malignant Neoplasms,Refractory Lung Small Cell Carcinoma,0
2624,Benign,Pancreatic Gastrin-Producing Neuroendocrine Tumor,0
2625,Common Specifications in HL7 V3 Publishing,Advanced Small Intestinal Small Cell Neuroendocrine Carcinoma,0
2626,Sharing (Social Behavior),Recurrent Childhood Anaplastic Astrocytoma,0
2627,Including (qualifier),verrucous carcinoma of esophagus,0
2628,epithelial,Lung Small Cell Carcinoma by AJCC v7 Stage,0
2629,Ten,Platinum-Resistant Lung Small Cell Carcinoma,0
2630,Before,Stage I Lung Small Cell Carcinoma AJCC v7,0
2631,Targeted Therapy,Uterine Corpus Carcinosarcoma,0
2632,Group A (blood group),Adult Grade III Lymphomatoid Granulomatosis,0
2633,Immature Cell Count (laboratory procedure),Refractory cytopenia with multilineage dysplasia,0
2634,Pain,Common wart,0
2635,Malignant neoplasm of brain,Adult Anaplastic Astrocytoma,0
2636,Released (action),Somatostatinoma,0
2637,Malignant Neoplasms,Common wart,0
2638,Usual Severity Vomiting,Anaplastic Brain Stem Astrocytoma,0
2639,Resolution,Human Papillomavirus-Related Verrucous Carcinoma,0
2640,Similarity,Metastatic Digestive System Neuroendocrine Carcinoma,0
2641,Logical Condition,Epithelioid glioblastoma,0
2642,Rating (action),Vaginal Warty Carcinoma,0
2643,Milk (body substance),Adenoma,0
2644,Sole of Foot,Digital papillary eccrine carcinoma of skin,0
2645,Variant,Childhood Pilocytic Astrocytoma,0
2646,Classification of information,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
2647,Form:Finding:Point in time:{Setting}:Document:{Role},Borderline Ovarian Mucinous Adenofibroma,0
2648,Common Specifications in HL7 V3 Publishing,Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7,0
2649,United States Military Commissioned Officer O4,Intraductal Cribriform Breast Adenocarcinoma,0
2650,Feature,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2651,Sharing (Social Behavior),Borderline Ovarian Serous Adenofibroma,0
2652,85,Human Papillomavirus-Related Verrucous Carcinoma,0
2653,68,Bladder squamous cell carcinoma stage 0,0
2654,Cells,Leukemia,0
2655,Type A,Childhood Anaplastic Oligoastrocytoma,0
2656,Philadelphia Chromosome,Leukemia,0
2657,Cells,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2658,Image Feature,Advanced Gastric Large Cell Neuroendocrine Carcinoma,0
2659,Primary,Alveolar soft part sarcoma metastatic,0
2660,Formation,Cervical Warty Carcinoma,0
2661,Insulin Drug Class,insulinoma,0
2662,Function (attribute),Pancreatic Somatostatinoma,0
2663,Feel Pain,Borderline Ovarian Mucinous Adenofibroma,0
2664,Breaking down,malignant gastrinoma of pancreas,0
2665,Make - Instruction Imperative,insulinoma,0
2666,Case (situation),MGMT-Unmethylated Glioblastoma,0
2667,Solid,Recurrent Childhood Pilocytic Astrocytoma,0
2668,Law enforcement arrest,Somatostatinoma,0
2669,primary tumor,Childhood Brain Stem Gliosarcoma,0
2670,Suspicious,High Grade Ductal Breast Carcinoma In Situ,0
2671,Feature,Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
2672,patient condition,Juvenile Pilocytic Astrocytoma,0
2673,2+ Score,Refractory cytopenia with multilineage dysplasia,0
2674,Excision,Platinum-Sensitive Lung Small Cell Carcinoma,0
2675,combination - answer to question,Refractory Uterine Corpus Carcinosarcoma,0
2676,To,Glioblastoma by Gene Expression Profile,0
2677,Current (present time),Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
2678,Qualitative form,Pancreatic Gastrin-Producing Neuroendocrine Tumor,0
2679,Treating,Combined Lung Small Cell Carcinoma and Lung Adenocarcinoma,0
2680,Symptoms,Common wart,0
2681,Anemia,Refractory anemia with ringed sideroblasts,0
2682,Cancer Genus,Spindle Cell Variant Thyroid Gland Papillary Carcinoma,0
2683,morphological,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
2684,Progress,MGMT-Unmethylated Glioblastoma,0
2685,Males,Bladder squamous cell carcinoma stage 0,0
2686,DNA,Childhood Lung Small Cell Carcinoma,0
2687,Iodides,Borderline Ovarian Serous Adenofibroma,0
2688,Examined,High Grade Ductal Breast Carcinoma In Situ,0
2689,Essential,Laryngeal verrucous carcinoma,0
2690,Connective Tissue,Malignant Vulvar Phyllodes Tumor,0
2691,Adult Anaplastic Astrocytoma,Adult Anaplastic Astrocytoma,0
2692,Occurrence,Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma,0
2693,bicarbonate ion,malignant gastrinoma of pancreas,0
2694,Feature,Intermediate Atypical Prostate Carcinoma,0
2695,Inhibition,Somatostatinoma,0
2696,Seizures,Childhood Brain Stem Gliosarcoma,0
2697,Plant Leaves,Malignant Cystosarcoma Phyllodes,0
2698,Include (action),Dedifferentiated Solitary Fibrous Tumor,0
2699,various antiinfectives and antiseptics for local oral treatment,Childhood Giant Cell Glioblastoma,0
2700,Case unit dose,MGMT-Unmethylated Glioblastoma,0
2701,Removed,Human Papillomavirus-Related Verrucous Carcinoma,0
2702,Stem of plant,Cystadenofibroma,0
2703,Image Feature,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2704,Life Expectancy Less than Five Years,Refractory cytopenia with multilineage dysplasia,0
2705,Brain,Classical Glioblastoma,0
2706,Worse,Classical Glioblastoma,0
2707,Tumor type,Recurrent Childhood Gliosarcoma,0
2708,Negation,Glioblastoma,0
2709,Progress,Childhood Brain Glioblastoma,0
2710,+5,Anaplastic Oligoastrocytoma,0
2711,Brain,Neural Glioblastoma,0
2712,Personal appearance,Advanced Small Intestinal Small Cell Neuroendocrine Carcinoma,0
2713,Significant,Pancreatic Large Cell Neuroendocrine Carcinoma,0
2714,Increase,Pancreatic Somatostatinoma,0
2715,Approximate,Refractory Uterine Corpus Carcinosarcoma,0
2716,Data Change Date,Digital papillary eccrine carcinoma of skin,0
2717,Renal Cell Carcinoma Pathway,Recurrent Pancreatic Neuroendocrine Carcinoma,0
2718,2+,Refractory cytopenia with multilineage dysplasia,0
2719,Class,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2720,Prognosis bad,malignant gastrinoma of pancreas,0
2721,Biologic Development,Metastatic Prostate Small Cell Carcinoma,0
2722,Ovary present,Borderline Ovarian Serous Adenofibroma,0
2723,Feelings,Adult Grade III Lymphomatoid Granulomatosis,0
2724,Persons,Common wart,0
2725,Melanoma Pathway,Malignant Vulvar Phyllodes Tumor,0
2726,Characteristics,Metastatic Gastric Neuroendocrine Carcinoma,0
2727,Secretory Vesicles,Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma,0
2728,Removed,High Grade Ductal Breast Carcinoma In Situ,0
2729,Very large,Recurrent Childhood Pilocytic Astrocytoma,0
2730,*Type - Kind of quantity,Multifocal Glioblastomas,0
2731,Malignant neoplasm of breast,Malignant Vulvar Phyllodes Tumor,0
2732,Including (qualifier),Refractory cytopenia with multilineage dysplasia,0
2733,Daily Living,Glioblastoma with Primitive Neuronal Component,0
2734,Basis - conceptual entity,Refractory cytopenia with multilineage dysplasia,0
2735,Neoadjuvant Therapy Clinical Trial Setting,Stage II Lung Small Cell Carcinoma AJCC v7,0
2736,Etiology aspects,Warty Carcinoma of the Penis,0
2737,Sometimes,Platinum-Resistant Lung Small Cell Carcinoma,0
2738,Precursor,Refractory anemia with ringed sideroblasts,0
2739,Pleomorphic Xanthoastrocytoma,Childhood Giant Cell Glioblastoma,0
2740,Warts,Cervical Warty Carcinoma,0
2741,Common Specifications in HL7 V3 Publishing,Advanced Gastric Large Cell Neuroendocrine Carcinoma,0
2742,SLC6A2 wt Allele,Metastatic Digestive System Neuroendocrine Carcinoma,0
2743,Most,Cervical Warty Carcinoma,0
2744,Changing,Anaplastic Brain Stem Astrocytoma,0
2745,Neoplasms,Carcinosarcoma of ovary,0
2746,Diabetes Mellitus,Somatostatinoma,0
2747,supply aspects,Epithelioid glioblastoma,0
2748,Stage Grouping,High Grade Ductal Breast Carcinoma In Situ,0
2749,Telephone Extension Number,Cystadenofibroma,0
2750,Surgical sutures,Urethral Verrucous Carcinoma,0
2751,Camels,Adenoma,0
2752,Instance,Urethral Verrucous Carcinoma,0
2753,GUCY2C protein,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2754,Doubling Time,Small cell lung cancer extensive stage,0
2755,Related personal status,Dedifferentiated Solitary Fibrous Tumor,0
2756,Have Nausea,MGMT-Unmethylated Glioblastoma,0
2757,Percent normal,Anal Verrucous Carcinoma,0
2758,Age at menopause:Time:Point in time:^Patient:Quantitative,Refractory Uterine Corpus Carcinosarcoma,0
2759,Carcinoma,Vaginal Warty Carcinoma,0
2760,Esthesia,Childhood Glioblastoma,0
2761,Mutation,Leukemia,0
2762,Pure Spanish horse breed (organism),Platinum-Sensitive Lung Small Cell Carcinoma,0
2763,Show,Perivascular epithelioid tumor,0
2764,Death (finding),Human Papillomavirus-Related Verrucous Carcinoma,0
2765,Delta (difference),verrucous carcinoma of esophagus,0
2766,Group A (blood group),Advanced Small Intestinal Neuroendocrine Carcinoma,0
2767,Value Above Reference Range,Refractory Uterine Corpus Carcinosarcoma,0
2768,To,Juvenile Pilocytic Astrocytoma,0
2769,Nervous system structure,Refractory Pancreatic Neuroendocrine Carcinoma,0
2770,Tryptophanase,Anaplastic Hemispheric Astrocytoma,0
2771,Felt faint,Borderline Ovarian Mucinous Adenofibroma,0
2772,Availability of,Intraductal Cribriform Breast Adenocarcinoma,0
2773,Cervix Uteri,Refractory Lung Small Cell Carcinoma,0
2774,Unit device,Clear Cell Variant Thyroid Gland Papillary Carcinoma,0
2775,unknown vaccine or immune globulin,Secondary Supratentorial Anaplastic Astrocytoma,0
2776,Magnetic Resonance Imaging,Childhood Pilocytic Astrocytoma,0
2777,Gastrointestinal Hormones,Somatostatinoma,0
2778,Cancer Genus,Follicular Variant Thyroid Gland Papillary Carcinoma,0
2779,Neoplasms,Locally Advanced Epithelioid Hemangioendothelioma,0
2780,Presentation,Juvenile Pilocytic Astrocytoma,0
2781,Disease,Leukemia,0
2782,Usually,Recurrent Childhood Pilocytic Astrocytoma,0
2783,Including (qualifier),Childhood Pilocytic Astrocytoma,0
2784,Image Feature,Recurrent Childhood Anaplastic Astrocytoma,0
2785,Dietary Iron,Refractory anemia with ringed sideroblasts,0
2786,Malignant neoplasm of pancreas,Pancreatic Large Cell Neuroendocrine Carcinoma,0
2787,Evidence,Refractory Uterine Corpus Carcinosarcoma,0
2788,Abdomen,malignant gastrinoma of pancreas,0
2789,Hemopoietic tissue,Locally Advanced Epithelioid Hemangioendothelioma,0
2790,Hormonal,Advanced Gastric Large Cell Neuroendocrine Carcinoma,0
2791,True primary (qualifier value),Stage II Thyroid Gland Papillary Carcinoma Under 55 Years AJCC v8,0
2792,Common (qualifier value),Papillary thyroid carcinoma,0
2793,Mathematical Operator,Glioblastoma with Primitive Neuronal Component,0
2794,Papillary thyroid carcinoma,Stage II Thyroid Gland Papillary Carcinoma 55 Years and Older AJCC v8,0
2795,Site of,verrucous carcinoma of bladder,0
2796,International Classification of Diseases for Oncology,Borderline Ovarian Endometrioid Adenofibroma,0
2797,Cystic,Recurrent Childhood Pilocytic Astrocytoma,0
2798,Redness,Urethral Verrucous Carcinoma,0
2799,Life Expectancy Greater than Twenty Years,Juvenile Pilocytic Astrocytoma,0
2800,Abnormal Cell Count,High Grade Ductal Breast Carcinoma In Situ,0
2801,Feelings,Refractory cytopenia with multilineage dysplasia,0
2802,Breast Feeding,Refractory Uterine Corpus Carcinosarcoma,0
2803,Due to,Human Papillomavirus-Related Verrucous Carcinoma,0
2804,Include (action),Classical Glioblastoma,0
2805,Occur (action),Anaplastic Brain Stem Astrocytoma,0
2806,Breast Cancer Type 1 Susceptibility Protein Measurement,Refractory Uterine Corpus Carcinosarcoma,0
2807,All extremities,Adenoma,0
2808,Similarity,Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma,0
2809,Occurrence,Recurrent Merkel Cell Carcinoma,0
2810,Onset of Action,Human Papillomavirus-Related Verrucous Carcinoma,0
2811,Covers (device),Refractory Uterine Corpus Carcinosarcoma,0
2812,physiological aspects,Digital papillary eccrine carcinoma of skin,0
2813,Antibiotics,Refractory cytopenia with multilineage dysplasia,0
2814,Seizures,Recurrent Childhood Anaplastic Oligodendroglioma,0
2815,GLI1 gene,Cerebellar Glioblastoma,0
2816,LINC01191 gene,Vulvar Warty Carcinoma,0
2817,3+ Answer to Question,Metastatic Prostate Small Cell Carcinoma,0
2818,Case unit dose,Multifocal Glioblastomas,0
2819,Manufactured form,Recurrent Childhood Gliosarcoma,0
2820,Lung,Metastatic Gastric Neuroendocrine Carcinoma,0
2821,Cell (compartment),Refractory anemia with ringed sideroblasts,0
2822,Cyst,Recurrent Childhood Pilocytic Astrocytoma,0
2823,brain shape,Recurrent Anaplastic Oligoastrocytoma,0
2824,Lung,verrucous carcinoma of esophagus,0
2825,Hodgkin Disease,Adult Grade III Lymphomatoid Granulomatosis,0
2826,Treating,Platinum-Sensitive Lung Small Cell Carcinoma,0
2827,Initially,Mesenchymal Glioblastoma,0
2828,Formation,Leukemia,0
2829,Singular,Refractory Uterine Corpus Carcinosarcoma,0
2830,Contraceptive methods,Borderline Ovarian Mucinous Adenofibroma,0
2831,Abnormal Cell Count,Human Papillomavirus-Related Verrucous Carcinoma,0
2832,Human body structure,verrucous carcinoma of bladder,0
2833,Neoplasms,Childhood Glioblastoma,0
2834,Intrinsic origin,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2835,Carcinoma,Carcinosarcoma of ovary,0
2836,Epoetin Alfa,Leukemia,0
2837,Similarity,Common wart,0
2838,Variant,Spindle Cell Variant Thyroid Gland Papillary Carcinoma,0
2839,Neuroglia,Anaplastic Hemispheric Astrocytoma,0
2840,Single tumor,Carcinosarcoma of ovary,0
2841,Chemotherapy,Bladder squamous cell carcinoma stage 0,0
2842,Non-invasive,High Grade Ductal Breast Carcinoma In Situ,0
2843,Endocrine Cells,Metastatic Digestive System Neuroendocrine Carcinoma,0
2844,Resolution,Anaplastic Oligoastrocytoma,0
2845,health and disease,Macrofollicular Variant Thyroid Gland Papillary Carcinoma,0
2846,Negation,High Grade Ductal Breast Carcinoma In Situ,0
2847,Case unit dose,Refractory Cytopenia of Childhood,0
2848,Unintentional,Adult Grade III Lymphomatoid Granulomatosis,0
2849,Finding relating to tobacco chewing,Verrucous carcinoma of penis,0
2850,Mammary gland,Adenoma,0
2851,unknown vaccine or immune globulin,Childhood Glioblastoma,0
2852,Usual,Adult Grade III Lymphomatoid Granulomatosis,0
2853,Skin cell,verrucous carcinoma of bladder,0
2854,Disease,Recurrent Childhood Giant Cell Glioblastoma,0
2855,Gram per Deciliter,Recurrent Anaplastic Oligoastrocytoma,0
2856,Cerebral hemisphere structure (body structure),Juvenile Pilocytic Astrocytoma,0
2857,Intrinsic origin,Recurrent Anaplastic Oligoastrocytoma,0
2858,Histiocytosis,Histiocytosis,0
2859,Worsening pattern,Refractory Uterine Corpus Carcinosarcoma,0
2860,Case unit dose,Tall Cell Variant Thyroid Gland Papillary Carcinoma,0
2861,Activation action,Histiocytosis,0
2862,True primary (qualifier value),Recurrent Merkel Cell Carcinoma,0
2863,Etiology aspects,Brain Stem Glioblastoma,0
2864,Excision,Combined Lung Small Cell Carcinoma and Lung Adenocarcinoma,0
2865,N not otherwise specified Antibody,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2866,combination - answer to question,Bladder squamous cell carcinoma stage 0,0
2867,Often - answer to question,Recurrent Childhood Pilocytic Astrocytoma,0
2868,Term Birth,Metastatic Extraskeletal Myxoid Chondrosarcoma,0
2869,Malignant - descriptor,Refractory Lung Small Cell Carcinoma,0
2870,Often - answer to question,Anaplastic Oligoastrocytoma,0
2871,Does play,Thyroid Gland Black Follicular Adenoma,0
2872,site-specific telomere resolvase activity,Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
2873,Main,Glioblastoma with Primitive Neuronal Component,0
2874,Used by,Metastatic Lung Small Cell Carcinoma,0
2875,Genitalia,Human Papillomavirus-Related Verrucous Carcinoma,0
2876,Determined by,Bladder squamous cell carcinoma stage 0,0
2877,Common Specifications in HL7 V3 Publishing,Uterine Corpus Carcinosarcoma,0
2878,Divide,Childhood Gliosarcoma,0
2879,Diagnosis,Borderline Ovarian Serous Adenofibroma,0
2880,Metastatic Disease Clinical Trial Setting,Metastatic Extraskeletal Myxoid Chondrosarcoma,0
2881,Over (spatial),Follicular Variant Thyroid Gland Papillary Carcinoma,0
2882,Toxic Epidermal Necrolysis,Refractory Lung Small Cell Carcinoma,0
2883,various allergen extracts,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2884,Malignant Neoplasms,Adult Grade III Lymphomatoid Granulomatosis,0
2885,To,Uterine Corpus Carcinosarcoma,0
2886,Occurrence Indicator,Anaplastic Brain Stem Astrocytoma,0
2887,Blood Glucose,insulinoma,0
2888,Malignant Neoplasms,Secondary Supratentorial Anaplastic Astrocytoma,0
2889,Infrequent,Warty Carcinoma of the Penis,0
2890,Include (action),Refractory cytopenia with multilineage dysplasia,0
2891,Case (situation),Tall Cell Variant Thyroid Gland Papillary Carcinoma,0
2892,Manufactured form,Vaginal Warty Carcinoma,0
2893,Ferrum metallicum,Refractory anemia with ringed sideroblasts,0
2894,Firstly,Childhood Pilocytic Astrocytoma,0
2895,Group A (qualifier value),Metastatic Gastric Neuroendocrine Carcinoma,0
2896,Present,Leukemia,0
2897,Usual Severity Vomiting,Childhood Gliosarcoma,0
2898,Frequently,Anaplastic Oligoastrocytoma,0
2899,Togo,Brain Glioblastoma,0
2900,Possible diagnosis,Lung Small Cell Carcinoma by AJCC v7 Stage,0
2901,Qualitative form,Recurrent Childhood Giant Cell Glioblastoma,0
2902,Patient Reported Outcome Stem,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0
2903,Endocrine Cells,Metastatic Gastric Neuroendocrine Carcinoma,0
2904,Togo,Childhood Pilocytic Astrocytoma,0
2905,Neuroendocrine Tumors,Duodenal Somatostatin-Producing Neuroendocrine Tumor,0
2906,Similarity,Brain Stem Glioblastoma,0
2907,Confirmed by,Anaplastic Oligodendroglioma,0
2908,Therapeutic procedure,Intraductal Cribriform Breast Adenocarcinoma,0
2909,Consistency,Epithelioid glioblastoma,0
2910,Mild (qualifier value),Somatostatinoma,0
2911,vasoactive intestinal peptide,Malignant Pancreatic Vipoma,0
2912,Frequently,Recurrent Childhood Anaplastic Oligoastrocytoma,0
2913,Secondary Neoplasm,Gastric Carcinoid Tumor,0
2914,Population Group,Recurrent Merkel Cell Carcinoma,0
2915,Area,Juvenile Pilocytic Astrocytoma,0
